ID;Geslacht;OnderwijsniveauRichting;Leeftijd;Herkomst;Perioden;TotaleBevolking15Tot65Jaar_1;Beroepsbevolking_2;WerkzameBeroepsbevolking15Tot65Jaar_3;WerklozeBeroepsbevolking_4;NietBeroepsbevolking_5;BrutoArbeidsparticipatie_6;NettoArbeidsparticipatie_7;Werkloosheidspercentage_8
4494;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;45-54 jaar;Antillianen/Arubanen;2002;;;;;;;;
4495;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;45-54 jaar;Antillianen/Arubanen;2003;2.0;;;;;;;
4496;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;45-54 jaar;Antillianen/Arubanen;2004;;;;;;;;
4497;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;45-54 jaar;Antillianen/Arubanen;2005;;;;;;;;
4498;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;45-54 jaar;Antillianen/Arubanen;2006;;;;;;;;
4499;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;45-54 jaar;Overige niet-westerse allochtonen;1996;;;;;;;;
4500;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;45-54 jaar;Overige niet-westerse allochtonen;1997;;;;;;;;
4501;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;45-54 jaar;Overige niet-westerse allochtonen;1998;;;;;;;;
4502;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;45-54 jaar;Overige niet-westerse allochtonen;1999;;;;;;;;
4503;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;45-54 jaar;Overige niet-westerse allochtonen;2000;2.0;;;;;;;
4504;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;45-54 jaar;Overige niet-westerse allochtonen;2001;;;;;;;;
4505;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;45-54 jaar;Overige niet-westerse allochtonen;2002;2.0;;;;;;;
4506;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;45-54 jaar;Overige niet-westerse allochtonen;2003;3.0;2.0;2.0;;;72.1;67.9;
4507;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;45-54 jaar;Overige niet-westerse allochtonen;2004;3.0;2.0;2.0;;;67.4;67.4;
4508;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;45-54 jaar;Overige niet-westerse allochtonen;2005;4.0;2.0;2.0;;2.0;53.4;46.3;
4509;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;45-54 jaar;Overige niet-westerse allochtonen;2006;6.0;2.0;;;4.0;37.1;;
4510;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Totaal herkomst;1996;133.0;15.0;15.0;;118.0;11.5;11.1;
4511;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Totaal herkomst;1997;129.0;16.0;16.0;;113.0;12.6;12.1;
4512;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Totaal herkomst;1998;143.0;17.0;16.0;;126.0;11.8;10.9;
4513;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Totaal herkomst;1999;143.0;19.0;19.0;;124.0;13.4;13.0;
4514;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Totaal herkomst;2000;147.0;22.0;21.0;;125.0;14.9;14.5;
4515;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Totaal herkomst;2001;161.0;24.0;22.0;2.0;138.0;14.6;13.7;6.5
4516;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Totaal herkomst;2002;176.0;28.0;27.0;;147.0;16.1;15.6;
4517;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Totaal herkomst;2003;176.0;29.0;28.0;2.0;147.0;16.6;15.6;5.9
4518;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Totaal herkomst;2004;159.0;28.0;27.0;;131.0;17.8;17.0;
4519;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Totaal herkomst;2005;195.0;36.0;34.0;2.0;159.0;18.4;17.4;5.6
4520;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Totaal herkomst;2006;194.0;35.0;34.0;2.0;158.0;18.2;17.3;4.5
4521;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Autochtonen;1996;123.0;14.0;14.0;;109.0;11.5;11.0;
4522;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Autochtonen;1997;120.0;15.0;15.0;;105.0;12.6;12.2;
4523;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Autochtonen;1998;131.0;15.0;14.0;;116.0;11.6;10.7;
4524;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Autochtonen;1999;134.0;18.0;17.0;;116.0;13.3;12.9;
4525;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Autochtonen;2000;135.0;20.0;20.0;;115.0;14.9;14.4;
4526;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Autochtonen;2001;149.0;21.0;19.0;;128.0;13.8;13.1;
4527;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Autochtonen;2002;160.0;24.0;24.0;;135.0;15.2;14.8;
4528;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Autochtonen;2003;161.0;27.0;26.0;2.0;134.0;16.9;16.0;5.7
4529;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Autochtonen;2004;147.0;26.0;25.0;;121.0;18.0;17.1;
4530;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Autochtonen;2005;180.0;33.0;32.0;2.0;147.0;18.5;17.6;5.2
4531;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Autochtonen;2006;176.0;30.0;29.0;2.0;146.0;17.2;16.4;5.0
4532;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Allochtonen;1996;10.0;;;;9.0;;;
4533;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Allochtonen;1997;10.0;;;;8.0;;;
4534;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Allochtonen;1998;11.0;2.0;2.0;;10.0;14.4;13.6;
4535;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Allochtonen;1999;9.0;;;;8.0;;;
4536;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Allochtonen;2000;12.0;2.0;2.0;;10.0;15.7;15.3;
4537;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Allochtonen;2001;12.0;3.0;3.0;;9.0;24.5;21.2;
4538;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Allochtonen;2002;16.0;4.0;4.0;;12.0;25.3;23.7;
4539;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Allochtonen;2003;15.0;2.0;2.0;;13.0;13.2;12.0;
4540;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Allochtonen;2004;12.0;2.0;2.0;;10.0;15.4;15.4;
4541;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Allochtonen;2005;15.0;3.0;2.0;;13.0;17.1;15.3;
4542;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Allochtonen;2006;17.0;5.0;5.0;;12.0;28.0;27.5;
4543;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Westerse allochtonen;1996;9.0;;;;8.0;;;
4544;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Westerse allochtonen;1997;9.0;;;;8.0;;;
4545;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Westerse allochtonen;1998;10.0;;;;9.0;;;
4546;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Westerse allochtonen;1999;9.0;;;;8.0;;;
4547;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Westerse allochtonen;2000;10.0;;;;9.0;;;
4548;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Westerse allochtonen;2001;12.0;3.0;2.0;;9.0;22.6;19.0;
4549;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Westerse allochtonen;2002;13.0;3.0;3.0;;10.0;23.1;21.1;
4550;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Westerse allochtonen;2003;14.0;2.0;;;12.0;11.5;;
4551;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Westerse allochtonen;2004;10.0;;;;9.0;;;
4552;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Westerse allochtonen;2005;12.0;2.0;2.0;;10.0;17.7;15.4;
4553;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Westerse allochtonen;2006;13.0;3.0;3.0;;10.0;22.7;22.7;
4554;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Niet-westerse allochtonen;1996;;;;;;;;
4555;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Niet-westerse allochtonen;1997;;;;;;;;
4556;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Niet-westerse allochtonen;1998;;;;;;;;
4557;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Niet-westerse allochtonen;1999;;;;;;;;
4558;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Niet-westerse allochtonen;2000;;;;;;;;
4559;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Niet-westerse allochtonen;2001;;;;;;;;
4560;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Niet-westerse allochtonen;2002;3.0;;;;2.0;;;
4561;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Niet-westerse allochtonen;2003;;;;;;;;
4562;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Niet-westerse allochtonen;2004;2.0;;;;;;;
4563;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Niet-westerse allochtonen;2005;4.0;;;;3.0;;;
4564;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Niet-westerse allochtonen;2006;4.0;2.0;2.0;;2.0;45.4;43.2;
4565;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Turken;1996;;;;;;;;
4566;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Turken;1997;;;;;;;;
4567;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Turken;1998;;;;;;;;
4568;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Turken;1999;;;;;;;;
4569;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Turken;2000;;;;;;;;
4570;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Turken;2001;;;;;;;;
4571;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Turken;2002;;;;;;;;
4572;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Turken;2003;;;;;;;;
4573;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Turken;2004;;;;;;;;
4574;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Turken;2005;;;;;;;;
4575;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Turken;2006;;;;;;;;
4576;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Marokkanen;1996;;;;;;;;
4577;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Marokkanen;1997;;;;;;;;
4578;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Marokkanen;1998;;;;;;;;
4579;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Marokkanen;1999;;;;;;;;
4580;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Marokkanen;2000;;;;;;;;
4581;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Marokkanen;2001;;;;;;;;
4582;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Marokkanen;2002;;;;;;;;
4583;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Marokkanen;2003;;;;;;;;
4584;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Marokkanen;2004;;;;;;;;
4585;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Marokkanen;2005;;;;;;;;
4586;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Marokkanen;2006;;;;;;;;
4587;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Surinamers;1996;;;;;;;;
4588;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Surinamers;1997;;;;;;;;
4589;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Surinamers;1998;;;;;;;;
4590;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Surinamers;1999;;;;;;;;
4591;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Surinamers;2000;;;;;;;;
4592;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Surinamers;2001;;;;;;;;
4593;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Surinamers;2002;;;;;;;;
4594;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Surinamers;2003;;;;;;;;
4595;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Surinamers;2004;;;;;;;;
4596;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Surinamers;2005;;;;;;;;
4597;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Surinamers;2006;;;;;;;;
4598;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Antillianen/Arubanen;1996;;;;;;;;
4599;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Antillianen/Arubanen;1997;;;;;;;;
4600;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Antillianen/Arubanen;1998;;;;;;;;
4601;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Antillianen/Arubanen;1999;;;;;;;;
4602;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Antillianen/Arubanen;2000;;;;;;;;
4603;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Antillianen/Arubanen;2001;;;;;;;;
4604;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Antillianen/Arubanen;2002;;;;;;;;
4605;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Antillianen/Arubanen;2003;;;;;;;;
4606;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Antillianen/Arubanen;2004;;;;;;;;
4607;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Antillianen/Arubanen;2005;;;;;;;;
4608;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Antillianen/Arubanen;2006;;;;;;;;
4609;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Overige niet-westerse allochtonen;1996;;;;;;;;
4610;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Overige niet-westerse allochtonen;1997;;;;;;;;
4611;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Overige niet-westerse allochtonen;1998;;;;;;;;
4612;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Overige niet-westerse allochtonen;1999;;;;;;;;
4613;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Overige niet-westerse allochtonen;2000;;;;;;;;
4614;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Overige niet-westerse allochtonen;2001;;;;;;;;
4615;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Overige niet-westerse allochtonen;2002;;;;;;;;
4616;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Overige niet-westerse allochtonen;2003;;;;;;;;
4617;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Overige niet-westerse allochtonen;2004;;;;;;;;
4618;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Overige niet-westerse allochtonen;2005;2.0;;;;;;;
4619;Mannen en vrouwen;Mbo, mbo1, avo onderbouw, verzorgend/so;55-64 jaar;Overige niet-westerse allochtonen;2006;;;;;;;;
4620;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Totaal herkomst;1996;4197.0;3004.0;2817.0;187.0;1193.0;71.6;67.1;6.2
4621;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Totaal herkomst;1997;4258.0;3084.0;2923.0;161.0;1174.0;72.4;68.7;5.2
4622;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Totaal herkomst;1998;4245.0;3083.0;2956.0;127.0;1162.0;72.6;69.6;4.1
4623;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Totaal herkomst;1999;4237.0;3122.0;3013.0;109.0;1115.0;73.7;71.1;3.5
4624;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Totaal herkomst;2000;4334.0;3175.0;3074.0;100.0;1160.0;73.2;70.9;3.2
4625;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Totaal herkomst;2001;4408.0;3232.0;3141.0;91.0;1176.0;73.3;71.3;2.8
4626;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Totaal herkomst;2002;4424.0;3246.0;3132.0;113.0;1179.0;73.4;70.8;3.5
4627;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Totaal herkomst;2003;4438.0;3253.0;3100.0;154.0;1185.0;73.3;69.8;4.7
4628;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Totaal herkomst;2004;4366.0;3156.0;2960.0;196.0;1210.0;72.3;67.8;6.2
4629;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Totaal herkomst;2005;4490.0;3264.0;3057.0;206.0;1227.0;72.7;68.1;6.3
4630;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Totaal herkomst;2006;4515.0;3314.0;3137.0;177.0;1201.0;73.4;69.5;5.3
4631;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Autochtonen;1996;3628.0;2617.0;2475.0;143.0;1011.0;72.1;68.2;5.5
4632;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Autochtonen;1997;3675.0;2691.0;2572.0;119.0;984.0;73.2;70.0;4.4
4633;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Autochtonen;1998;3653.0;2679.0;2582.0;97.0;974.0;73.3;70.7;3.6
4634;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Autochtonen;1999;3627.0;2708.0;2629.0;79.0;919.0;74.7;72.5;2.9
4635;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Autochtonen;2000;3713.0;2749.0;2673.0;76.0;964.0;74.0;72.0;2.8
4636;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Autochtonen;2001;3770.0;2792.0;2724.0;68.0;977.0;74.1;72.3;2.4
4637;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Autochtonen;2002;3728.0;2764.0;2680.0;84.0;963.0;74.2;71.9;3.0
4638;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Autochtonen;2003;3730.0;2757.0;2649.0;108.0;973.0;73.9;71.0;3.9
4639;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Autochtonen;2004;3513.0;2597.0;2465.0;131.0;916.0;73.9;70.2;5.1
4640;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Autochtonen;2005;3595.0;2654.0;2520.0;135.0;941.0;73.8;70.1;5.1
4641;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Autochtonen;2006;3621.0;2706.0;2597.0;108.0;915.0;74.7;71.7;4.0
4642;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Allochtonen;1996;567.0;385.0;341.0;44.0;182.0;68.0;60.2;11.5
4643;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Allochtonen;1997;583.0;393.0;351.0;42.0;190.0;67.4;60.3;10.6
4644;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Allochtonen;1998;592.0;404.0;375.0;30.0;188.0;68.3;63.3;7.3
4645;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Allochtonen;1999;608.0;413.0;383.0;30.0;195.0;67.9;62.9;7.3
4646;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Allochtonen;2000;621.0;426.0;401.0;24.0;196.0;68.5;64.6;5.7
4647;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Allochtonen;2001;638.0;439.0;417.0;23.0;198.0;68.9;65.3;5.2
4648;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Allochtonen;2002;696.0;481.0;452.0;29.0;215.0;69.1;64.9;6.0
4649;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Allochtonen;2003;708.0;496.0;451.0;45.0;211.0;70.1;63.7;9.1
4650;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Allochtonen;2004;852.0;559.0;495.0;64.0;293.0;65.6;58.1;11.5
4651;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Allochtonen;2005;895.0;609.0;538.0;71.0;286.0;68.1;60.1;11.7
4652;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Allochtonen;2006;893.0;608.0;539.0;69.0;285.0;68.1;60.4;11.3
4653;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Westerse allochtonen;1996;369.0;251.0;231.0;21.0;118.0;68.1;62.6;8.2
4654;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Westerse allochtonen;1997;378.0;259.0;239.0;20.0;119.0;68.5;63.3;7.6
4655;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Westerse allochtonen;1998;367.0;255.0;240.0;15.0;113.0;69.3;65.4;5.7
4656;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Westerse allochtonen;1999;372.0;256.0;244.0;12.0;116.0;68.9;65.7;4.6
4657;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Westerse allochtonen;2000;374.0;257.0;246.0;11.0;117.0;68.8;65.8;4.3
4658;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Westerse allochtonen;2001;379.0;263.0;253.0;10.0;116.0;69.4;66.7;4.0
4659;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Westerse allochtonen;2002;402.0;279.0;267.0;12.0;124.0;69.3;66.3;4.4
4660;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Westerse allochtonen;2003;393.0;280.0;262.0;18.0;113.0;71.2;66.5;6.6
4661;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Westerse allochtonen;2004;429.0;290.0;266.0;24.0;139.0;67.6;62.1;8.2
4662;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Westerse allochtonen;2005;445.0;312.0;286.0;26.0;133.0;70.2;64.4;8.2
4663;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Westerse allochtonen;2006;450.0;316.0;293.0;22.0;134.0;70.1;65.2;7.1
4664;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Niet-westerse allochtonen;1996;198.0;134.0;110.0;24.0;64.0;67.7;55.8;17.6
4665;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Niet-westerse allochtonen;1997;205.0;134.0;112.0;22.0;71.0;65.3;54.6;16.5
4666;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Niet-westerse allochtonen;1998;224.0;149.0;135.0;15.0;75.0;66.6;60.0;10.0
4667;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Niet-westerse allochtonen;1999;237.0;157.0;139.0;18.0;80.0;66.3;58.5;11.7
4668;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Niet-westerse allochtonen;2000;247.0;168.0;155.0;13.0;79.0;68.1;62.7;7.9
4669;Mannen en vrouwen;Havo, vwo, mbo, totaal;Totaal leeftijd;Niet-westerse allochtonen;2001;259.0;177.0;164.0;13.0;83.0;68.1;63.3;7.1
