ID;RegioS;SamenstellingVanHetHuishouden;AantalHuishoudens_1;GemiddBesteedbInkomenPerHuishouden_2;GemiddGestandaardiseerdInkPerHuish_3
799;Boekel;Eenoudergezin;0.1;27.7;18.5
800;Bolsward;Totaal particulier huishouden;4.0;25.8;18.2
801;Bolsward;Eenpersoonshuishouden;1.3;16.8;16.8
802;Bolsward;Paar zonder kinderen;1.3;28.6;20.9
803;Bolsward;Paar met kinderen;1.1;32.8;17.4
804;Bolsward;Eenoudergezin;0.2;23.1;15.4
805;Borger-Odoorn;Totaal particulier huishouden;10.6;27.2;18.4
806;Borger-Odoorn;Eenpersoonshuishouden;2.3;15.5;15.5
807;Borger-Odoorn;Paar zonder kinderen;4.0;28.5;20.8
808;Borger-Odoorn;Paar met kinderen;3.5;33.5;18.0
809;Borger-Odoorn;Eenoudergezin;0.4;22.3;15.3
810;Borne;Totaal particulier huishouden;8.0;30.3;20.3
811;Borne;Eenpersoonshuishouden;1.9;17.5;17.5
812;Borne;Paar zonder kinderen;2.6;31.6;23.1
813;Borne;Paar met kinderen;2.8;37.8;20.1
814;Borne;Eenoudergezin;0.4;24.2;16.8
815;Borsele;Totaal particulier huishouden;8.7;30.3;20.3
816;Borsele;Eenpersoonshuishouden;2.2;17.8;17.8
817;Borsele;Paar zonder kinderen;2.9;30.7;22.4
818;Borsele;Paar met kinderen;3.0;38.9;20.4
819;Borsele;Eenoudergezin;0.5;25.7;17.9
820;Boskoop;Totaal particulier huishouden;5.9;31.4;21.1
821;Boskoop;Eenpersoonshuishouden;1.5;17.6;17.6
822;Boskoop;Paar zonder kinderen;2.0;34.1;24.9
823;Boskoop;Paar met kinderen;2.1;38.8;20.6
824;Boskoop;Eenoudergezin;0.2;27.4;18.3
825;Boxmeer;Totaal particulier huishouden;11.1;30.9;20.5
826;Boxmeer;Eenpersoonshuishouden;2.6;17.4;17.4
827;Boxmeer;Paar zonder kinderen;3.5;31.4;22.9
828;Boxmeer;Paar met kinderen;4.2;38.4;20.4
829;Boxmeer;Eenoudergezin;0.5;28.1;19.6
830;Boxtel;Totaal particulier huishouden;11.6;30.6;20.6
831;Boxtel;Eenpersoonshuishouden;3.1;17.3;17.3
832;Boxtel;Paar zonder kinderen;3.6;32.3;23.6
833;Boxtel;Paar met kinderen;3.8;39.5;21.0
834;Boxtel;Eenoudergezin;0.7;25.1;16.8
835;Breda;Totaal particulier huishouden;71.4;28.8;20.4
836;Breda;Eenpersoonshuishouden;24.1;17.8;17.8
837;Breda;Paar zonder kinderen;21.9;32.3;23.6
838;Breda;Paar met kinderen;19.0;38.8;20.9
839;Breda;Eenoudergezin;4.3;24.0;16.5
840;Breukelen;Totaal particulier huishouden;5.7;33.6;22.6
841;Breukelen;Eenpersoonshuishouden;1.6;18.1;18.1
842;Breukelen;Paar zonder kinderen;1.8;34.8;25.4
843;Breukelen;Paar met kinderen;1.9;45.2;24.1
844;Breukelen;Eenoudergezin;0.3;26.5;18.2
845;Brielle;Totaal particulier huishouden;6.7;31.6;21.8
846;Brielle;Eenpersoonshuishouden;1.7;19.5;19.5
847;Brielle;Paar zonder kinderen;2.4;33.1;24.2
848;Brielle;Paar met kinderen;2.1;39.7;21.6
849;Brielle;Eenoudergezin;0.3;27.3;18.6
850;Bronckhorst;Totaal particulier huishouden;14.4;30.9;20.6
851;Bronckhorst;Eenpersoonshuishouden;3.1;18.4;18.4
852;Bronckhorst;Paar zonder kinderen;5.0;31.1;22.7
853;Bronckhorst;Paar met kinderen;5.2;36.9;19.7
854;Bronckhorst;Eenoudergezin;0.6;28.7;19.2
855;Brummen;Totaal particulier huishouden;8.4;31.6;21.4
856;Brummen;Eenpersoonshuishouden;1.9;19.6;19.6
857;Brummen;Paar zonder kinderen;3.0;32.9;24.0
858;Brummen;Paar met kinderen;2.8;37.7;20.3
859;Brummen;Eenoudergezin;0.4;24.5;16.3
860;Brunssum;Totaal particulier huishouden;13.0;25.5;18.0
861;Brunssum;Eenpersoonshuishouden;4.1;16.2;16.2
862;Brunssum;Paar zonder kinderen;4.0;27.1;19.8
863;Brunssum;Paar met kinderen;3.6;34.4;18.8
864;Brunssum;Eenoudergezin;0.9;21.6;14.9
865;Bunnik;Totaal particulier huishouden;5.6;36.7;25.2
866;Bunnik;Eenpersoonshuishouden;1.4;23.0;23.0
867;Bunnik;Paar zonder kinderen;1.9;39.4;28.8
868;Bunnik;Paar met kinderen;1.9;44.3;23.7
869;Bunnik;Eenoudergezin;0.2;31.7;21.4
870;Bunschoten;Totaal particulier huishouden;6.7;32.3;20.2
871;Bunschoten;Eenpersoonshuishouden;1.3;17.6;17.6
872;Bunschoten;Paar zonder kinderen;1.8;30.0;21.9
873;Bunschoten;Paar met kinderen;3.1;39.4;20.4
874;Bunschoten;Eenoudergezin;0.3;27.2;18.0
875;Buren;Totaal particulier huishouden;9.7;32.2;21.1
876;Buren;Eenpersoonshuishouden;2.1;17.1;17.1
877;Buren;Paar zonder kinderen;3.3;32.5;23.7
878;Buren;Paar met kinderen;3.7;39.2;21.0
879;Buren;Eenoudergezin;0.3;28.8;19.5
880;Bussum;Totaal particulier huishouden;14.0;34.4;24.4
881;Bussum;Eenpersoonshuishouden;5.5;20.3;20.3
882;Bussum;Paar zonder kinderen;3.8;39.9;29.1
883;Bussum;Paar met kinderen;3.6;51.4;27.4
884;Bussum;Eenoudergezin;0.8;25.6;17.8
885;Capelle aan den IJssel;Totaal particulier huishouden;28.0;30.3;21.3
886;Capelle aan den IJssel;Eenpersoonshuishouden;9.1;18.6;18.6
887;Capelle aan den IJssel;Paar zonder kinderen;8.1;34.7;25.3
888;Capelle aan den IJssel;Paar met kinderen;7.7;40.7;21.9
889;Capelle aan den IJssel;Eenoudergezin;2.3;23.5;16.0
890;Castricum;Totaal particulier huishouden;14.2;34.0;23.4
891;Castricum;Eenpersoonshuishouden;3.9;20.6;20.6
892;Castricum;Paar zonder kinderen;4.7;37.3;27.2
893;Castricum;Paar met kinderen;4.6;42.6;22.5
894;Castricum;Eenoudergezin;0.7;28.0;18.9
895;Coevorden;Totaal particulier huishouden;14.8;27.1;18.6
896;Coevorden;Eenpersoonshuishouden;3.9;16.2;16.2
897;Coevorden;Paar zonder kinderen;5.0;28.6;20.8
898;Coevorden;Paar met kinderen;4.8;33.9;18.2
899;Coevorden;Eenoudergezin;0.6;26.1;17.6
900;Cranendonck;Totaal particulier huishouden;8.0;30.8;20.6
901;Cranendonck;Eenpersoonshuishouden;1.8;16.9;16.9
902;Cranendonck;Paar zonder kinderen;2.8;31.1;22.7
903;Cranendonck;Paar met kinderen;2.7;39.0;20.9
904;Cranendonck;Eenoudergezin;0.4;27.3;18.5
905;Cromstrijen;Totaal particulier huishouden;5.2;32.4;21.8
906;Cromstrijen;Eenpersoonshuishouden;1.2;17.9;17.9
907;Cromstrijen;Paar zonder kinderen;1.8;32.7;23.9
908;Cromstrijen;Paar met kinderen;1.9;41.1;22.3
909;Cromstrijen;Eenoudergezin;0.2;29.4;20.3
910;Cuijk;Totaal particulier huishouden;9.6;29.1;19.7
911;Cuijk;Eenpersoonshuishouden;2.4;17.3;17.3
912;Cuijk;Paar zonder kinderen;3.1;30.1;22.0
913;Cuijk;Paar met kinderen;3.2;36.9;19.7
914;Cuijk;Eenoudergezin;0.5;24.3;16.7
915;Culemborg;Totaal particulier huishouden;10.7;31.1;21.0
916;Culemborg;Eenpersoonshuishouden;3.0;17.9;17.9
917;Culemborg;Paar zonder kinderen;3.1;33.2;24.2
918;Culemborg;Paar met kinderen;3.7;39.7;21.3
919;Culemborg;Eenoudergezin;0.6;26.6;17.9
920;Dalfsen;Totaal particulier huishouden;9.7;31.7;20.7
921;Dalfsen;Eenpersoonshuishouden;2.1;18.6;18.6
922;Dalfsen;Paar zonder kinderen;3.1;31.1;22.7
923;Dalfsen;Paar met kinderen;3.9;38.3;20.1
924;Dalfsen;Eenoudergezin;0.3;29.9;20.1
925;Dantumadeel;Totaal particulier huishouden;7.4;26.6;17.6
926;Dantumadeel;Eenpersoonshuishouden;1.8;15.0;15.0
927;Dantumadeel;Paar zonder kinderen;2.3;27.2;19.8
928;Dantumadeel;Paar met kinderen;2.8;33.1;17.3
929;Dantumadeel;Eenoudergezin;0.3;24.8;16.5
930;De Bilt;Totaal particulier huishouden;17.9;35.8;25.2
931;De Bilt;Eenpersoonshuishouden;6.0;21.5;21.5
932;De Bilt;Paar zonder kinderen;5.5;41.5;30.3
933;De Bilt;Paar met kinderen;5.0;47.0;25.0
934;De Bilt;Eenoudergezin;1.0;27.9;19.2
935;De Marne;Totaal particulier huishouden;4.8;24.7;17.3
936;De Marne;Eenpersoonshuishouden;1.5;15.2;15.2
937;De Marne;Paar zonder kinderen;1.5;27.3;19.9
938;De Marne;Paar met kinderen;1.4;32.7;17.4
939;De Marne;Eenoudergezin;0.3;20.3;14.3
940;De Ronde Venen;Totaal particulier huishouden;13.3;34.9;23.2
941;De Ronde Venen;Eenpersoonshuishouden;3.3;19.9;19.9
942;De Ronde Venen;Paar zonder kinderen;4.0;35.8;26.1
943;De Ronde Venen;Paar met kinderen;4.9;44.4;23.7
944;De Ronde Venen;Eenoudergezin;0.7;28.5;19.0
945;De Wolden;Totaal particulier huishouden;9.3;29.3;19.7
946;De Wolden;Eenpersoonshuishouden;2.2;17.0;17.0
947;De Wolden;Paar zonder kinderen;3.2;30.0;21.9
948;De Wolden;Paar met kinderen;3.3;36.4;19.4
949;De Wolden;Eenoudergezin;0.4;25.3;17.1
950;Delft;Totaal particulier huishouden;39.9;27.5;20.1
951;Delft;Eenpersoonshuishouden;16.0;17.9;17.9
952;Delft;Paar zonder kinderen;11.1;32.3;23.6
953;Delft;Paar met kinderen;8.9;38.6;20.9
954;Delft;Eenoudergezin;2.7;23.6;16.3
955;Delfzijl;Totaal particulier huishouden;12.0;26.1;18.3
956;Delfzijl;Eenpersoonshuishouden;3.5;16.2;16.2
957;Delfzijl;Paar zonder kinderen;4.1;28.7;20.9
958;Delfzijl;Paar met kinderen;3.4;33.2;17.9
959;Delfzijl;Eenoudergezin;0.7;21.4;14.6
960;Den Helder;Totaal particulier huishouden;26.1;25.9;18.5
961;Den Helder;Eenpersoonshuishouden;8.9;16.9;16.9
962;Den Helder;Paar zonder kinderen;7.7;29.2;21.3
963;Den Helder;Paar met kinderen;6.9;34.5;18.7
964;Den Helder;Eenoudergezin;2.0;21.6;14.9
965;Deurne;Totaal particulier huishouden;12.0;30.9;20.4
966;Deurne;Eenpersoonshuishouden;2.7;17.6;17.6
967;Deurne;Paar zonder kinderen;3.9;30.2;22.1
968;Deurne;Paar met kinderen;4.4;38.8;20.4
969;Deurne;Eenoudergezin;0.6;28.2;18.9
970;Deventer;Totaal particulier huishouden;39.5;27.3;19.3
971;Deventer;Eenpersoonshuishouden;12.8;17.3;17.3
972;Deventer;Paar zonder kinderen;12.0;30.7;22.4
973;Deventer;Paar met kinderen;11.2;34.9;18.9
974;Deventer;Eenoudergezin;2.2;22.4;15.6
975;Diemen;Totaal particulier huishouden;9.9;31.1;22.1
976;Diemen;Eenpersoonshuishouden;3.4;19.6;19.6
977;Diemen;Paar zonder kinderen;2.7;35.3;25.7
978;Diemen;Paar met kinderen;2.6;41.5;22.7
979;Diemen;Eenoudergezin;0.8;27.4;18.8
980;Dinkelland;Totaal particulier huishouden;9.2;31.4;20.1
981;Dinkelland;Eenpersoonshuishouden;1.9;17.8;17.8
982;Dinkelland;Paar zonder kinderen;2.8;29.2;21.3
983;Dinkelland;Paar met kinderen;3.7;38.7;20.4
984;Dinkelland;Eenoudergezin;0.4;29.5;19.6
985;Dirksland;Totaal particulier huishouden;3.1;30.1;20.1
986;Dirksland;Eenpersoonshuishouden;0.8;18.6;18.6
987;Dirksland;Paar zonder kinderen;1.0;29.4;21.4
988;Dirksland;Paar met kinderen;1.1;37.9;20.0
989;Dirksland;Eenoudergezin;0.1;27.7;18.4
990;Doesburg;Totaal particulier huishouden;4.7;27.6;19.0
991;Doesburg;Eenpersoonshuishouden;1.3;17.1;17.1
992;Doesburg;Paar zonder kinderen;1.4;28.7;20.9
993;Doesburg;Paar met kinderen;1.5;35.6;19.2
994;Doesburg;Eenoudergezin;0.2;21.4;14.9
995;Doetinchem;Totaal particulier huishouden;23.1;28.3;19.5
996;Doetinchem;Eenpersoonshuishouden;6.5;17.3;17.3
997;Doetinchem;Paar zonder kinderen;7.5;30.5;22.3
998;Doetinchem;Paar met kinderen;7.2;35.6;19.1
999;Doetinchem;Eenoudergezin;1.2;24.0;16.4
1000;Dongen;Totaal particulier huishouden;10.1;29.8;20.1
1001;Dongen;Eenpersoonshuishouden;2.6;18.0;18.0
1002;Dongen;Paar zonder kinderen;3.2;30.0;21.9
1003;Dongen;Paar met kinderen;3.4;38.2;20.4
1004;Dongen;Eenoudergezin;0.5;26.5;18.2
1005;Dongeradeel;Totaal particulier huishouden;10.1;25.2;17.3
1006;Dongeradeel;Eenpersoonshuishouden;3.0;15.9;15.9
1007;Dongeradeel;Paar zonder kinderen;3.1;26.2;19.1
1008;Dongeradeel;Paar met kinderen;3.3;32.3;17.0
1009;Dongeradeel;Eenoudergezin;0.4;23.8;16.0
1010;Doorn;Totaal particulier huishouden;4.2;35.4;25.6
1011;Doorn;Eenpersoonshuishouden;1.5;23.7;23.7
1012;Doorn;Paar zonder kinderen;1.3;40.2;29.3
1013;Doorn;Paar met kinderen;1.1;45.7;24.7
1014;Doorn;Eenoudergezin;0.1;28.3;19.6
1015;Dordrecht;Totaal particulier huishouden;51.3;27.1;19.1
1016;Dordrecht;Eenpersoonshuishouden;17.8;16.8;16.8
1017;Dordrecht;Paar zonder kinderen;14.1;30.8;22.5
1018;Dordrecht;Paar met kinderen;13.8;36.8;19.8
1019;Dordrecht;Eenoudergezin;3.8;22.1;15.2
1020;Drechterland;Totaal particulier huishouden;4.0;31.9;20.9
1021;Drechterland;Eenpersoonshuishouden;0.9;18.5;18.5
1022;Drechterland;Paar zonder kinderen;1.3;31.0;22.6
1023;Drechterland;Paar met kinderen;1.5;40.6;21.2
1024;Drechterland;Eenoudergezin;0.2;26.0;17.1
1025;Driebergen-Rijsenburg;Totaal particulier huishouden;7.5;34.6;24.0
1026;Driebergen-Rijsenburg;Eenpersoonshuishouden;2.4;19.9;19.9
1027;Driebergen-Rijsenburg;Paar zonder kinderen;2.3;39.6;28.9
1028;Driebergen-Rijsenburg;Paar met kinderen;2.2;45.1;24.1
1029;Driebergen-Rijsenburg;Eenoudergezin;0.3;27.1;18.1
1030;Drimmelen;Totaal particulier huishouden;10.3;31.1;20.6
1031;Drimmelen;Eenpersoonshuishouden;2.2;16.7;16.7
1032;Drimmelen;Paar zonder kinderen;3.6;31.1;22.7
1033;Drimmelen;Paar met kinderen;3.8;39.0;20.9
1034;Drimmelen;Eenoudergezin;0.4;27.5;19.1
1035;Dronten;Totaal particulier huishouden;13.9;29.0;19.3
1036;Dronten;Eenpersoonshuishouden;3.1;16.2;16.2
1037;Dronten;Paar zonder kinderen;4.6;30.8;22.5
1038;Dronten;Paar met kinderen;5.1;35.5;18.9
1039;Dronten;Eenoudergezin;0.8;23.5;15.7
1040;Druten;Totaal particulier huishouden;6.7;30.5;20.0
1041;Druten;Eenpersoonshuishouden;1.4;16.1;16.1
1042;Druten;Paar zonder kinderen;2.1;31.1;22.7
1043;Druten;Paar met kinderen;2.5;37.4;20.0
1044;Druten;Eenoudergezin;0.3;27.0;18.7
1045;Duiven;Totaal particulier huishouden;9.6;30.6;20.1
1046;Duiven;Eenpersoonshuishouden;2.0;17.0;17.0
1047;Duiven;Paar zonder kinderen;3.0;31.3;22.8
1048;Duiven;Paar met kinderen;3.9;36.8;19.8
1049;Duiven;Eenoudergezin;0.5;25.6;16.9
1050;Echt-Susteren;Totaal particulier huishouden;13.2;28.8;19.6
1051;Echt-Susteren;Eenpersoonshuishouden;3.4;16.0;16.0
1052;Echt-Susteren;Paar zonder kinderen;4.4;29.3;21.4
1053;Echt-Susteren;Paar met kinderen;4.2;37.2;20.3
1054;Echt-Susteren;Eenoudergezin;0.7;27.0;18.4
1055;Edam-Volendam;Totaal particulier huishouden;10.9;33.2;21.8
1056;Edam-Volendam;Eenpersoonshuishouden;2.7;18.3;18.3
1057;Edam-Volendam;Paar zonder kinderen;3.1;32.8;23.9
1058;Edam-Volendam;Paar met kinderen;4.5;42.5;22.5
1059;Edam-Volendam;Eenoudergezin;0.4;29.2;20.0
1060;Ede;Totaal particulier huishouden;40.1;30.7;20.6
1061;Ede;Eenpersoonshuishouden;11.0;18.2;18.2
1062;Ede;Paar zonder kinderen;11.8;32.5;23.7
1063;Ede;Paar met kinderen;13.7;38.5;20.2
1064;Ede;Eenoudergezin;2.0;24.8;16.7
1065;Eemnes;Totaal particulier huishouden;3.4;34.2;22.9
1066;Eemnes;Eenpersoonshuishouden;0.8;21.5;21.5
1067;Eemnes;Paar zonder kinderen;1.0;34.7;25.4
1068;Eemnes;Paar met kinderen;1.3;42.2;22.6
1069;Eemnes;Eenoudergezin;0.2;25.8;17.7
1070;Eemsmond;Totaal particulier huishouden;6.8;24.8;17.2
1071;Eemsmond;Eenpersoonshuishouden;1.9;15.4;15.4
1072;Eemsmond;Paar zonder kinderen;2.3;26.6;19.4
1073;Eemsmond;Paar met kinderen;2.1;30.9;16.4
1074;Eemsmond;Eenoudergezin;0.4;23.1;15.3
1075;Eersel;Totaal particulier huishouden;6.8;33.5;22.1
1076;Eersel;Eenpersoonshuishouden;1.5;18.9;18.9
1077;Eersel;Paar zonder kinderen;2.3;33.5;24.4
1078;Eersel;Paar met kinderen;2.5;41.6;22.0
1079;Eersel;Eenoudergezin;0.2;30.8;21.0
1080;Eijsden;Totaal particulier huishouden;4.4;32.0;21.1
1081;Eijsden;Eenpersoonshuishouden;0.9;18.4;18.4
1082;Eijsden;Paar zonder kinderen;1.5;30.2;22.0
1083;Eijsden;Paar met kinderen;1.7;40.0;21.6
1084;Eijsden;Eenoudergezin;0.2;27.8;19.2
1085;Eindhoven;Totaal particulier huishouden;93.0;27.1;19.8
1086;Eindhoven;Eenpersoonshuishouden;36.0;17.9;17.9
1087;Eindhoven;Paar zonder kinderen;27.5;31.4;22.9
1088;Eindhoven;Paar met kinderen;20.9;37.3;20.1
1089;Eindhoven;Eenoudergezin;5.6;22.6;15.6
1090;Elburg;Totaal particulier huishouden;7.9;31.2;20.4
1091;Elburg;Eenpersoonshuishouden;1.7;19.4;19.4
1092;Elburg;Paar zonder kinderen;2.4;31.1;22.7
1093;Elburg;Paar met kinderen;3.2;36.7;19.2
1094;Elburg;Eenoudergezin;0.4;29.8;20.4
1095;Emmen;Totaal particulier huishouden;45.0;26.3;18.1
1096;Emmen;Eenpersoonshuishouden;12.5;16.1;16.1
1097;Emmen;Paar zonder kinderen;14.8;27.5;20.1
1098;Emmen;Paar met kinderen;13.8;33.9;18.2
1099;Emmen;Eenoudergezin;2.5;22.3;15.3
1100;Enkhuizen;Totaal particulier huishouden;7.4;27.5;19.2
1101;Enkhuizen;Eenpersoonshuishouden;2.4;17.1;17.1
1102;Enkhuizen;Paar zonder kinderen;2.3;29.6;21.6
1103;Enkhuizen;Paar met kinderen;2.1;37.1;19.7
1104;Enkhuizen;Eenoudergezin;0.4;22.2;15.2
1105;Enschede;Totaal particulier huishouden;63.0;25.2;17.9
1106;Enschede;Eenpersoonshuishouden;21.2;16.0;16.0
1107;Enschede;Paar zonder kinderen;19.1;28.4;20.8
1108;Enschede;Paar met kinderen;16.6;33.0;17.8
1109;Enschede;Eenoudergezin;4.0;21.6;15.0
1110;Epe;Totaal particulier huishouden;13.1;30.0;20.3
1111;Epe;Eenpersoonshuishouden;3.4;18.1;18.1
1112;Epe;Paar zonder kinderen;4.4;31.4;23.0
1113;Epe;Paar met kinderen;4.2;36.5;19.5
1114;Epe;Eenoudergezin;0.5;27.3;18.0
1115;Ermelo;Totaal particulier huishouden;10.2;31.1;21.0
1116;Ermelo;Eenpersoonshuishouden;3.1;17.0;17.0
1117;Ermelo;Paar zonder kinderen;3.0;34.1;24.9
1118;Ermelo;Paar met kinderen;3.2;40.5;21.2
1119;Ermelo;Eenoudergezin;0.5;27.9;18.8
1120;Etten-Leur;Totaal particulier huishouden;15.8;30.3;20.4
1121;Etten-Leur;Eenpersoonshuishouden;4.0;17.1;17.1
1122;Etten-Leur;Paar zonder kinderen;5.0;32.0;23.4
1123;Etten-Leur;Paar met kinderen;5.3;38.7;20.8
1124;Etten-Leur;Eenoudergezin;0.9;24.2;16.5
1125;Ferwerderadiel;Totaal particulier huishouden;3.5;26.6;18.1
1126;Ferwerderadiel;Eenpersoonshuishouden;0.9;16.1;16.1
1127;Ferwerderadiel;Paar zonder kinderen;1.1;29.0;21.2
1128;Ferwerderadiel;Paar met kinderen;1.2;32.4;17.0
1129;Ferwerderadiel;Eenoudergezin;0.2;23.7;16.4
1130;Franekeradeel;Totaal particulier huishouden;8.5;25.5;17.7
1131;Franekeradeel;Eenpersoonshuishouden;2.6;15.3;15.3
1132;Franekeradeel;Paar zonder kinderen;2.6;27.9;20.4
1133;Franekeradeel;Paar met kinderen;2.7;33.6;17.9
1134;Franekeradeel;Eenoudergezin;0.4;20.7;14.0
1135;GaasterlÔn-Sleat;Totaal particulier huishouden;4.0;27.2;18.4
1136;GaasterlÔn-Sleat;Eenpersoonshuishouden;1.1;16.5;16.5
1137;GaasterlÔn-Sleat;Paar zonder kinderen;1.4;28.2;20.6
1138;GaasterlÔn-Sleat;Paar met kinderen;1.4;34.6;18.0
1139;GaasterlÔn-Sleat;Eenoudergezin;0.2;24.9;16.8
1140;Geertruidenberg;Totaal particulier huishouden;8.4;30.3;20.4
1141;Geertruidenberg;Eenpersoonshuishouden;2.0;17.8;17.8
1142;Geertruidenberg;Paar zonder kinderen;2.8;30.7;22.4
1143;Geertruidenberg;Paar met kinderen;3.0;38.0;20.6
1144;Geertruidenberg;Eenoudergezin;0.4;25.8;17.7
1145;Geldermalsen;Totaal particulier huishouden;9.9;32.3;21.3
1146;Geldermalsen;Eenpersoonshuishouden;2.2;17.3;17.3
1147;Geldermalsen;Paar zonder kinderen;3.1;33.0;24.1
1148;Geldermalsen;Paar met kinderen;3.8;40.0;21.3
1149;Geldermalsen;Eenoudergezin;0.5;30.2;20.9
1150;Geldrop-Mierlo;Totaal particulier huishouden;15.6;30.6;21.1
1151;Geldrop-Mierlo;Eenpersoonshuishouden;4.4;19.0;19.0
1152;Geldrop-Mierlo;Paar zonder kinderen;5.0;32.8;23.9
1153;Geldrop-Mierlo;Paar met kinderen;5.0;38.4;20.7
1154;Geldrop-Mierlo;Eenoudergezin;0.8;25.6;17.4
1155;Gemert-Bakel;Totaal particulier huishouden;10.4;29.9;19.6
1156;Gemert-Bakel;Eenpersoonshuishouden;2.3;16.4;16.4
1157;Gemert-Bakel;Paar zonder kinderen;3.3;29.5;21.5
1158;Gemert-Bakel;Paar met kinderen;4.0;37.4;19.8
1159;Gemert-Bakel;Eenoudergezin;0.5;26.6;18.0
1160;Gennep;Totaal particulier huishouden;6.4;30.2;20.4
1161;Gennep;Eenpersoonshuishouden;1.6;17.5;17.5
1162;Gennep;Paar zonder kinderen;2.1;31.7;23.1
1163;Gennep;Paar met kinderen;2.2;37.0;19.9
1164;Gennep;Eenoudergezin;0.3;29.2;19.2
1165;Giessenlanden;Totaal particulier huishouden;5.4;33.7;22.0
1166;Giessenlanden;Eenpersoonshuishouden;1.1;19.6;19.6
1167;Giessenlanden;Paar zonder kinderen;1.8;32.1;23.4
1168;Giessenlanden;Paar met kinderen;2.1;41.8;22.1
1169;Giessenlanden;Eenoudergezin;0.2;27.9;19.0
1170;Gilze en Rijen;Totaal particulier huishouden;9.8;29.9;19.9
1171;Gilze en Rijen;Eenpersoonshuishouden;2.2;17.4;17.4
1172;Gilze en Rijen;Paar zonder kinderen;3.3;29.2;21.3
1173;Gilze en Rijen;Paar met kinderen;3.5;38.3;20.5
1174;Gilze en Rijen;Eenoudergezin;0.5;25.4;17.1
1175;Goedereede;Totaal particulier huishouden;4.4;31.5;20.9
1176;Goedereede;Eenpersoonshuishouden;0.9;18.4;18.4
1177;Goedereede;Paar zonder kinderen;1.5;32.6;23.8
1178;Goedereede;Paar met kinderen;1.7;36.9;19.6
1179;Goedereede;Eenoudergezin;0.2;30.3;21.2
1180;Goes;Totaal particulier huishouden;15.6;28.9;20.3
1181;Goes;Eenpersoonshuishouden;5.1;17.4;17.4
1182;Goes;Paar zonder kinderen;5.1;32.1;23.4
1183;Goes;Paar met kinderen;4.4;38.3;20.5
1184;Goes;Eenoudergezin;0.7;25.8;17.7
1185;Goirle;Totaal particulier huishouden;8.7;33.4;22.2
1186;Goirle;Eenpersoonshuishouden;1.9;18.6;18.6
1187;Goirle;Paar zonder kinderen;3.0;33.7;24.6
1188;Goirle;Paar met kinderen;3.1;42.4;22.6
1189;Goirle;Eenoudergezin;0.4;28.0;18.8
1190;Gorinchem;Totaal particulier huishouden;14.6;28.2;19.8
1191;Gorinchem;Eenpersoonshuishouden;5.0;17.7;17.7
1192;Gorinchem;Paar zonder kinderen;4.1;31.1;22.7
1193;Gorinchem;Paar met kinderen;4.2;37.5;20.2
1194;Gorinchem;Eenoudergezin;0.8;24.2;16.5
1195;Gouda;Totaal particulier huishouden;29.7;29.5;20.6
1196;Gouda;Eenpersoonshuishouden;9.7;18.1;18.1
1197;Gouda;Paar zonder kinderen;8.4;32.4;23.7
1198;Gouda;Paar met kinderen;8.8;39.3;21.0
1199;Gouda;Eenoudergezin;1.8;25.2;17.4
1200;Graafstroom;Totaal particulier huishouden;3.2;34.5;21.6
1201;Graafstroom;Eenpersoonshuishouden;0.6;18.8;18.8
1202;Graafstroom;Paar zonder kinderen;0.9;32.8;24.0
1203;Graafstroom;Paar met kinderen;1.4;41.3;21.0
1204;Graafstroom;Eenoudergezin;0.2;34.5;22.2
1205;Graft-De Rijp;Totaal particulier huishouden;2.5;33.3;22.2
1206;Graft-De Rijp;Eenpersoonshuishouden;0.6;17.8;17.8
1207;Graft-De Rijp;Paar zonder kinderen;0.8;35.1;25.6
1208;Graft-De Rijp;Paar met kinderen;0.9;42.7;22.7
1209;Graft-De Rijp;Eenoudergezin;0.1;24.1;15.9
1210;Grave;Totaal particulier huishouden;4.8;29.2;19.6
1211;Grave;Eenpersoonshuishouden;1.1;16.6;16.6
1212;Grave;Paar zonder kinderen;1.7;30.7;22.4
1213;Grave;Paar met kinderen;1.7;36.6;19.7
1214;Grave;Eenoudergezin;0.2;20.5;14.0
1215;Groenlo;Totaal particulier huishouden;11.2;29.9;19.7
1216;Groenlo;Eenpersoonshuishouden;2.5;17.1;17.1
1217;Groenlo;Paar zonder kinderen;3.7;29.1;21.2
1218;Groenlo;Paar met kinderen;4.3;37.4;19.8
1219;Groenlo;Eenoudergezin;0.5;27.7;18.6
1220;Groesbeek;Totaal particulier huishouden;7.2;29.8;19.9
1221;Groesbeek;Eenpersoonshuishouden;1.8;16.8;16.8
1222;Groesbeek;Paar zonder kinderen;2.4;28.9;21.1
1223;Groesbeek;Paar met kinderen;2.4;38.5;20.7
1224;Groesbeek;Eenoudergezin;0.3;27.1;18.7
1225;Groningen (gemeente);Totaal particulier huishouden;77.8;24.5;18.5
1226;Groningen (gemeente);Eenpersoonshuishouden;34.6;16.7;16.7
1227;Groningen (gemeente);Paar zonder kinderen;21.2;30.2;22.0
1228;Groningen (gemeente);Paar met kinderen;14.3;35.3;19.2
1229;Groningen (gemeente);Eenoudergezin;5.8;21.6;15.1
1230;Grootegast;Totaal particulier huishouden;4.4;27.4;17.8
1231;Grootegast;Eenpersoonshuishouden;0.9;15.3;15.3
1232;Grootegast;Paar zonder kinderen;1.4;26.4;19.3
