ID;HealthAndLifestyle;PersonalCharacteristics;Periods;NotHappy_1;Happy_2;NotSatisfiedWithLife_3;SatisfiedWithLife_4
918;901;Gender: male;2010 new method;;;;
919;901;Gender: male;2012;;;;
920;901;Gender: female;2003;;;;
921;901;Gender: female;2004;;;;
922;901;Gender: female;2005;20.0;80.0;19.0;81.0
923;901;Gender: female;2006;;;;
924;901;Gender: female;2007;;;;
925;901;Gender: female;2008;14.0;86.0;17.0;83.0
926;901;Gender: female;2009;;;;
927;901;Gender: female;2010 old method;;;;
928;901;Gender: female;2010 new method;;;;
929;901;Gender: female;2012;;;;
930;901;Age: 18 to 35 years;2003;;;;
931;901;Age: 18 to 35 years;2004;;;;
932;901;Age: 18 to 35 years;2005;;;;
933;901;Age: 18 to 35 years;2006;;;;
934;901;Age: 18 to 35 years;2007;;;;
935;901;Age: 18 to 35 years;2008;;;;
936;901;Age: 18 to 35 years;2009;;;;
937;901;Age: 18 to 35 years;2010 old method;;;;
938;901;Age: 18 to 35 years;2010 new method;;;;
939;901;Age: 18 to 35 years;2012;;;;
940;901;Age: 35 to 50 years;2003;;;;
941;901;Age: 35 to 50 years;2004;;;;
942;901;Age: 35 to 50 years;2005;;;;
943;901;Age: 35 to 50 years;2006;;;;
944;901;Age: 35 to 50 years;2007;;;;
945;901;Age: 35 to 50 years;2008;;;;
946;901;Age: 35 to 50 years;2009;;;;
947;901;Age: 35 to 50 years;2010 old method;;;;
948;901;Age: 35 to 50 years;2010 new method;;;;
949;901;Age: 35 to 50 years;2012;;;;
950;901;Age: 50 to 65 years;2003;;;;
951;901;Age: 50 to 65 years;2004;;;;
952;901;Age: 50 to 65 years;2005;;;;
953;901;Age: 50 to 65 years;2006;;;;
954;901;Age: 50 to 65 years;2007;;;;
955;901;Age: 50 to 65 years;2008;;;;
956;901;Age: 50 to 65 years;2009;;;;
957;901;Age: 50 to 65 years;2010 old method;;;;
958;901;Age: 50 to 65 years;2010 new method;;;;
959;901;Age: 50 to 65 years;2012;;;;
960;901;Age: 65 years or older;2003;;;;
961;901;Age: 65 years or older;2004;;;;
962;901;Age: 65 years or older;2005;;;;
963;901;Age: 65 years or older;2006;;;;
964;901;Age: 65 years or older;2007;;;;
965;901;Age: 65 years or older;2008;;;;
966;901;Age: 65 years or older;2009;;;;
967;901;Age: 65 years or older;2010 old method;;;;
968;901;Age: 65 years or older;2010 new method;;;;
969;901;Age: 65 years or older;2012;;;;
970;901;Origin: Dutch background;2003;;;;
971;901;Origin: Dutch background;2004;;;;
972;901;Origin: Dutch background;2005;15.0;85.0;20.0;80.0
973;901;Origin: Dutch background;2006;14.0;86.0;10.0;90.0
974;901;Origin: Dutch background;2007;15.0;85.0;13.0;87.0
975;901;Origin: Dutch background;2008;13.0;87.0;13.0;87.0
976;901;Origin: Dutch background;2009;;;;
977;901;Origin: Dutch background;2010 old method;;;;
978;901;Origin: Dutch background;2010 new method;;;;
979;901;Origin: Dutch background;2012;;;;
980;901;Origin: Western background;2003;;;;
981;901;Origin: Western background;2004;;;;
982;901;Origin: Western background;2005;;;;
983;901;Origin: Western background;2006;;;;
984;901;Origin: Western background;2007;;;;
985;901;Origin: Western background;2008;;;;
986;901;Origin: Western background;2009;;;;
987;901;Origin: Western background;2010 old method;;;;
988;901;Origin: Western background;2010 new method;;;;
989;901;Origin: Western background;2012;;;;
990;901;Origin: Non-western background;2003;;;;
991;901;Origin: Non-western background;2004;;;;
992;901;Origin: Non-western background;2005;;;;
993;901;Origin: Non-western background;2006;;;;
994;901;Origin: Non-western background;2007;;;;
995;901;Origin: Non-western background;2008;;;;
996;901;Origin: Non-western background;2009;;;;
997;901;Origin: Non-western background;2010 old method;;;;
998;901;Origin: Non-western background;2010 new method;;;;
999;901;Origin: Non-western background;2012;;;;
1000;234;Total population;2003;;;;
1001;234;Total population;2004;;;;
1002;234;Total population;2005;13.0;87.0;14.0;86.0
1003;234;Total population;2006;11.0;89.0;13.0;87.0
1004;234;Total population;2007;11.0;89.0;12.0;88.0
1005;234;Total population;2008;12.0;88.0;12.0;88.0
1006;234;Total population;2009;11.0;89.0;12.0;88.0
1007;234;Total population;2010 old method;11.0;89.0;13.0;87.0
1008;234;Total population;2010 new method;14.0;86.0;14.0;86.0
1009;234;Total population;2012;;;;
1010;234;Gender: male;2003;;;;
1011;234;Gender: male;2004;;;;
1012;234;Gender: male;2005;13.0;87.0;14.0;86.0
1013;234;Gender: male;2006;9.0;91.0;13.0;87.0
1014;234;Gender: male;2007;11.0;89.0;12.0;88.0
1015;234;Gender: male;2008;13.0;87.0;12.0;88.0
1016;234;Gender: male;2009;10.0;90.0;12.0;88.0
1017;234;Gender: male;2010 old method;11.0;89.0;12.0;88.0
1018;234;Gender: male;2010 new method;14.0;86.0;15.0;85.0
1019;234;Gender: male;2012;;;;
1020;234;Gender: female;2003;;;;
1021;234;Gender: female;2004;;;;
1022;234;Gender: female;2005;13.0;87.0;13.0;87.0
1023;234;Gender: female;2006;12.0;88.0;13.0;87.0
1024;234;Gender: female;2007;12.0;88.0;13.0;87.0
1025;234;Gender: female;2008;11.0;89.0;11.0;89.0
1026;234;Gender: female;2009;12.0;88.0;12.0;88.0
1027;234;Gender: female;2010 old method;12.0;88.0;13.0;87.0
1028;234;Gender: female;2010 new method;14.0;86.0;14.0;86.0
1029;234;Gender: female;2012;;;;
1030;234;Age: 18 to 35 years;2003;;;;
1031;234;Age: 18 to 35 years;2004;;;;
1032;234;Age: 18 to 35 years;2005;10.0;90.0;13.0;87.0
1033;234;Age: 18 to 35 years;2006;8.0;92.0;11.0;89.0
1034;234;Age: 18 to 35 years;2007;9.0;91.0;10.0;90.0
1035;234;Age: 18 to 35 years;2008;7.0;93.0;9.0;91.0
1036;234;Age: 18 to 35 years;2009;8.0;92.0;10.0;90.0
1037;234;Age: 18 to 35 years;2010 old method;8.0;92.0;10.0;90.0
1038;234;Age: 18 to 35 years;2010 new method;12.0;88.0;13.0;87.0
1039;234;Age: 18 to 35 years;2012;;;;
1040;234;Age: 35 to 50 years;2003;;;;
1041;234;Age: 35 to 50 years;2004;;;;
1042;234;Age: 35 to 50 years;2005;12.0;88.0;13.0;87.0
1043;234;Age: 35 to 50 years;2006;10.0;90.0;13.0;87.0
1044;234;Age: 35 to 50 years;2007;10.0;90.0;13.0;87.0
1045;234;Age: 35 to 50 years;2008;13.0;87.0;13.0;87.0
1046;234;Age: 35 to 50 years;2009;10.0;90.0;14.0;86.0
1047;234;Age: 35 to 50 years;2010 old method;10.0;90.0;14.0;86.0
1048;234;Age: 35 to 50 years;2010 new method;13.0;87.0;14.0;86.0
1049;234;Age: 35 to 50 years;2012;;;;
1050;234;Age: 50 to 65 years;2003;;;;
1051;234;Age: 50 to 65 years;2004;;;;
1052;234;Age: 50 to 65 years;2005;15.0;85.0;15.0;85.0
1053;234;Age: 50 to 65 years;2006;14.0;86.0;16.0;84.0
1054;234;Age: 50 to 65 years;2007;13.0;87.0;14.0;86.0
1055;234;Age: 50 to 65 years;2008;15.0;85.0;13.0;87.0
1056;234;Age: 50 to 65 years;2009;13.0;87.0;12.0;88.0
1057;234;Age: 50 to 65 years;2010 old method;13.0;87.0;15.0;85.0
1058;234;Age: 50 to 65 years;2010 new method;18.0;82.0;16.0;84.0
1059;234;Age: 50 to 65 years;2012;;;;
1060;234;Age: 65 years or older;2003;;;;
1061;234;Age: 65 years or older;2004;;;;
1062;234;Age: 65 years or older;2005;18.0;82.0;13.0;87.0
1063;234;Age: 65 years or older;2006;15.0;85.0;14.0;86.0
1064;234;Age: 65 years or older;2007;16.0;84.0;14.0;86.0
1065;234;Age: 65 years or older;2008;17.0;83.0;14.0;86.0
1066;234;Age: 65 years or older;2009;16.0;84.0;11.0;89.0
1067;234;Age: 65 years or older;2010 old method;21.0;79.0;13.0;87.0
1068;234;Age: 65 years or older;2010 new method;18.0;82.0;15.0;85.0
1069;234;Age: 65 years or older;2012;;;;
1070;234;Origin: Dutch background;2003;;;;
1071;234;Origin: Dutch background;2004;;;;
1072;234;Origin: Dutch background;2005;11.0;89.0;12.0;88.0
1073;234;Origin: Dutch background;2006;10.0;90.0;11.0;89.0
1074;234;Origin: Dutch background;2007;9.0;91.0;12.0;88.0
1075;234;Origin: Dutch background;2008;10.0;90.0;11.0;89.0
1076;234;Origin: Dutch background;2009;10.0;90.0;10.0;90.0
1077;234;Origin: Dutch background;2010 old method;10.0;90.0;11.0;89.0
1078;234;Origin: Dutch background;2010 new method;13.0;87.0;14.0;86.0
1079;234;Origin: Dutch background;2012;;;;
1080;234;Origin: Western background;2003;;;;
1081;234;Origin: Western background;2004;;;;
1082;234;Origin: Western background;2005;16.0;84.0;15.0;85.0
1083;234;Origin: Western background;2006;12.0;88.0;15.0;85.0
1084;234;Origin: Western background;2007;16.0;84.0;15.0;85.0
1085;234;Origin: Western background;2008;14.0;86.0;14.0;86.0
1086;234;Origin: Western background;2009;13.0;87.0;18.0;82.0
1087;234;Origin: Western background;2010 old method;15.0;85.0;16.0;84.0
1088;234;Origin: Western background;2010 new method;19.0;81.0;17.0;83.0
1089;234;Origin: Western background;2012;;;;
1090;234;Origin: Non-western background;2003;;;;
1091;234;Origin: Non-western background;2004;;;;
1092;234;Origin: Non-western background;2005;27.0;73.0;26.0;74.0
1093;234;Origin: Non-western background;2006;18.0;82.0;29.0;71.0
1094;234;Origin: Non-western background;2007;24.0;76.0;18.0;82.0
1095;234;Origin: Non-western background;2008;25.0;75.0;20.0;80.0
1096;234;Origin: Non-western background;2009;19.0;81.0;21.0;79.0
1097;234;Origin: Non-western background;2010 old method;19.0;81.0;22.0;78.0
1098;234;Origin: Non-western background;2010 new method;24.0;76.0;16.0;84.0
1099;234;Origin: Non-western background;2012;;;;
1100;567;Total population;2003;;;;
1101;567;Total population;2004;;;;
1102;567;Total population;2005;13.0;87.0;13.0;87.0
1103;567;Total population;2006;11.0;89.0;12.0;88.0
1104;567;Total population;2007;12.0;88.0;12.0;88.0
1105;567;Total population;2008;11.0;89.0;11.0;89.0
1106;567;Total population;2009;12.0;88.0;12.0;88.0
1107;567;Total population;2010 old method;12.0;88.0;14.0;86.0
1108;567;Total population;2010 new method;16.0;84.0;15.0;85.0
1109;567;Total population;2012;;;;
1110;567;Gender: male;2003;;;;
1111;567;Gender: male;2004;;;;
1112;567;Gender: male;2005;12.0;88.0;12.0;88.0
1113;567;Gender: male;2006;9.0;91.0;11.0;89.0
1114;567;Gender: male;2007;10.0;90.0;11.0;89.0
1115;567;Gender: male;2008;11.0;89.0;10.0;90.0
1116;567;Gender: male;2009;9.0;91.0;11.0;89.0
1117;567;Gender: male;2010 old method;10.0;90.0;13.0;87.0
1118;567;Gender: male;2010 new method;13.0;87.0;14.0;86.0
1119;567;Gender: male;2012;;;;
1120;567;Gender: female;2003;;;;
1121;567;Gender: female;2004;;;;
1122;567;Gender: female;2005;14.0;86.0;14.0;86.0
1123;567;Gender: female;2006;14.0;86.0;13.0;87.0
1124;567;Gender: female;2007;15.0;85.0;12.0;88.0
1125;567;Gender: female;2008;12.0;88.0;13.0;87.0
1126;567;Gender: female;2009;16.0;84.0;13.0;87.0
1127;567;Gender: female;2010 old method;15.0;85.0;15.0;85.0
1128;567;Gender: female;2010 new method;19.0;81.0;16.0;84.0
1129;567;Gender: female;2012;;;;
1130;567;Age: 18 to 35 years;2003;;;;
1131;567;Age: 18 to 35 years;2004;;;;
1132;567;Age: 18 to 35 years;2005;12.0;88.0;12.0;88.0
1133;567;Age: 18 to 35 years;2006;7.0;93.0;10.0;90.0
1134;567;Age: 18 to 35 years;2007;9.0;91.0;8.0;92.0
1135;567;Age: 18 to 35 years;2008;7.0;93.0;9.0;91.0
1136;567;Age: 18 to 35 years;2009;9.0;91.0;11.0;89.0
1137;567;Age: 18 to 35 years;2010 old method;7.0;93.0;11.0;89.0
1138;567;Age: 18 to 35 years;2010 new method;14.0;86.0;14.0;86.0
1139;567;Age: 18 to 35 years;2012;;;;
1140;567;Age: 35 to 50 years;2003;;;;
1141;567;Age: 35 to 50 years;2004;;;;
1142;567;Age: 35 to 50 years;2005;12.0;88.0;14.0;86.0
1143;567;Age: 35 to 50 years;2006;11.0;89.0;14.0;86.0
1144;567;Age: 35 to 50 years;2007;10.0;90.0;11.0;89.0
1145;567;Age: 35 to 50 years;2008;12.0;88.0;13.0;87.0
1146;567;Age: 35 to 50 years;2009;13.0;87.0;13.0;87.0
1147;567;Age: 35 to 50 years;2010 old method;12.0;88.0;16.0;84.0
1148;567;Age: 35 to 50 years;2010 new method;15.0;85.0;16.0;84.0
1149;567;Age: 35 to 50 years;2012;;;;
1150;567;Age: 50 to 65 years;2003;;;;
1151;567;Age: 50 to 65 years;2004;;;;
1152;567;Age: 50 to 65 years;2005;12.0;88.0;14.0;86.0
1153;567;Age: 50 to 65 years;2006;11.0;89.0;12.0;88.0
1154;567;Age: 50 to 65 years;2007;13.0;87.0;12.0;88.0
1155;567;Age: 50 to 65 years;2008;11.0;89.0;10.0;90.0
1156;567;Age: 50 to 65 years;2009;9.0;91.0;11.0;89.0
1157;567;Age: 50 to 65 years;2010 old method;14.0;86.0;14.0;86.0
1158;567;Age: 50 to 65 years;2010 new method;15.0;85.0;15.0;85.0
1159;567;Age: 50 to 65 years;2012;;;;
1160;567;Age: 65 years or older;2003;;;;
1161;567;Age: 65 years or older;2004;;;;
1162;567;Age: 65 years or older;2005;15.0;85.0;12.0;88.0
1163;567;Age: 65 years or older;2006;14.0;86.0;9.0;91.0
1164;567;Age: 65 years or older;2007;15.0;85.0;14.0;86.0
1165;567;Age: 65 years or older;2008;14.0;86.0;11.0;89.0
1166;567;Age: 65 years or older;2009;16.0;84.0;12.0;88.0
1167;567;Age: 65 years or older;2010 old method;14.0;86.0;13.0;87.0
1168;567;Age: 65 years or older;2010 new method;19.0;81.0;14.0;86.0
1169;567;Age: 65 years or older;2012;;;;
1170;567;Origin: Dutch background;2003;;;;
1171;567;Origin: Dutch background;2004;;;;
1172;567;Origin: Dutch background;2005;10.0;90.0;12.0;88.0
1173;567;Origin: Dutch background;2006;9.0;91.0;10.0;90.0
1174;567;Origin: Dutch background;2007;11.0;89.0;11.0;89.0
1175;567;Origin: Dutch background;2008;10.0;90.0;10.0;90.0
1176;567;Origin: Dutch background;2009;10.0;90.0;10.0;90.0
1177;567;Origin: Dutch background;2010 old method;11.0;89.0;12.0;88.0
1178;567;Origin: Dutch background;2010 new method;15.0;85.0;14.0;86.0
1179;567;Origin: Dutch background;2012;;;;
1180;567;Origin: Western background;2003;;;;
1181;567;Origin: Western background;2004;;;;
1182;567;Origin: Western background;2005;15.0;85.0;13.0;87.0
1183;567;Origin: Western background;2006;14.0;86.0;18.0;82.0
1184;567;Origin: Western background;2007;11.0;89.0;13.0;87.0
1185;567;Origin: Western background;2008;15.0;85.0;15.0;85.0
1186;567;Origin: Western background;2009;13.0;87.0;15.0;85.0
1187;567;Origin: Western background;2010 old method;;;;
1188;567;Origin: Western background;2010 new method;16.0;84.0;13.0;87.0
1189;567;Origin: Western background;2012;;;;
1190;567;Origin: Non-western background;2003;;;;
1191;567;Origin: Non-western background;2004;;;;
1192;567;Origin: Non-western background;2005;30.0;70.0;27.0;73.0
1193;567;Origin: Non-western background;2006;22.0;78.0;24.0;76.0
1194;567;Origin: Non-western background;2007;26.0;74.0;21.0;79.0
1195;567;Origin: Non-western background;2008;23.0;77.0;20.0;80.0
1196;567;Origin: Non-western background;2009;30.0;70.0;26.0;74.0
1197;567;Origin: Non-western background;2010 old method;27.0;73.0;28.0;72.0
1198;567;Origin: Non-western background;2010 new method;25.0;75.0;26.0;74.0
1199;567;Origin: Non-western background;2012;;;;
1200;890;Total population;2003;;;;
1201;890;Total population;2004;;;;
1202;890;Total population;2005;14.0;86.0;17.0;83.0
1203;890;Total population;2006;15.0;85.0;17.0;83.0
1204;890;Total population;2007;17.0;83.0;19.0;81.0
1205;890;Total population;2008;12.0;88.0;14.0;86.0
1206;890;Total population;2009;12.0;88.0;16.0;84.0
1207;890;Total population;2010 old method;15.0;85.0;17.0;83.0
1208;890;Total population;2010 new method;21.0;79.0;20.0;80.0
1209;890;Total population;2012;;;;
1210;890;Gender: male;2003;;;;
1211;890;Gender: male;2004;;;;
1212;890;Gender: male;2005;11.0;89.0;17.0;83.0
1213;890;Gender: male;2006;15.0;85.0;16.0;84.0
1214;890;Gender: male;2007;14.0;86.0;18.0;82.0
1215;890;Gender: male;2008;9.0;91.0;12.0;88.0
1216;890;Gender: male;2009;12.0;88.0;16.0;84.0
1217;890;Gender: male;2010 old method;12.0;88.0;15.0;85.0
1218;890;Gender: male;2010 new method;18.0;82.0;19.0;81.0
1219;890;Gender: male;2012;;;;
1220;890;Gender: female;2003;;;;
1221;890;Gender: female;2004;;;;
1222;890;Gender: female;2005;15.0;85.0;16.0;84.0
1223;890;Gender: female;2006;15.0;85.0;17.0;83.0
1224;890;Gender: female;2007;19.0;81.0;20.0;80.0
1225;890;Gender: female;2008;14.0;86.0;15.0;85.0
1226;890;Gender: female;2009;13.0;87.0;16.0;84.0
1227;890;Gender: female;2010 old method;18.0;82.0;18.0;82.0
1228;890;Gender: female;2010 new method;24.0;76.0;21.0;79.0
1229;890;Gender: female;2012;;;;
1230;890;Age: 18 to 35 years;2003;;;;
1231;890;Age: 18 to 35 years;2004;;;;
1232;890;Age: 18 to 35 years;2005;6.0;94.0;16.0;84.0
1233;890;Age: 18 to 35 years;2006;12.0;88.0;18.0;82.0
1234;890;Age: 18 to 35 years;2007;;;;
1235;890;Age: 18 to 35 years;2008;11.0;89.0;14.0;86.0
1236;890;Age: 18 to 35 years;2009;14.0;86.0;18.0;82.0
1237;890;Age: 18 to 35 years;2010 old method;;;;
1238;890;Age: 18 to 35 years;2010 new method;;;;
1239;890;Age: 18 to 35 years;2012;;;;
1240;890;Age: 35 to 50 years;2003;;;;
1241;890;Age: 35 to 50 years;2004;;;;
1242;890;Age: 35 to 50 years;2005;15.0;85.0;17.0;83.0
1243;890;Age: 35 to 50 years;2006;17.0;83.0;17.0;83.0
1244;890;Age: 35 to 50 years;2007;14.0;86.0;20.0;80.0
1245;890;Age: 35 to 50 years;2008;14.0;86.0;16.0;84.0
1246;890;Age: 35 to 50 years;2009;10.0;90.0;16.0;84.0
1247;890;Age: 35 to 50 years;2010 old method;15.0;85.0;18.0;82.0
1248;890;Age: 35 to 50 years;2010 new method;22.0;78.0;23.0;77.0
1249;890;Age: 35 to 50 years;2012;;;;
1250;890;Age: 50 to 65 years;2003;;;;
1251;890;Age: 50 to 65 years;2004;;;;
1252;890;Age: 50 to 65 years;2005;16.0;84.0;19.0;81.0
1253;890;Age: 50 to 65 years;2006;15.0;85.0;17.0;83.0
1254;890;Age: 50 to 65 years;2007;19.0;81.0;18.0;82.0
1255;890;Age: 50 to 65 years;2008;13.0;87.0;16.0;84.0
1256;890;Age: 50 to 65 years;2009;14.0;86.0;17.0;83.0
1257;890;Age: 50 to 65 years;2010 old method;13.0;87.0;14.0;86.0
1258;890;Age: 50 to 65 years;2010 new method;19.0;81.0;20.0;80.0
1259;890;Age: 50 to 65 years;2012;;;;
1260;890;Age: 65 years or older;2003;;;;
1261;890;Age: 65 years or older;2004;;;;
1262;890;Age: 65 years or older;2005;13.0;87.0;12.0;88.0
1263;890;Age: 65 years or older;2006;15.0;85.0;14.0;86.0
1264;890;Age: 65 years or older;2007;18.0;82.0;18.0;82.0
1265;890;Age: 65 years or older;2008;8.0;92.0;6.0;94.0
1266;890;Age: 65 years or older;2009;13.0;87.0;14.0;86.0
1267;890;Age: 65 years or older;2010 old method;;;;
1268;890;Age: 65 years or older;2010 new method;;;;
1269;890;Age: 65 years or older;2012;;;;
1270;890;Origin: Dutch background;2003;;;;
1271;890;Origin: Dutch background;2004;;;;
1272;890;Origin: Dutch background;2005;11.0;89.0;15.0;85.0
1273;890;Origin: Dutch background;2006;13.0;87.0;16.0;84.0
1274;890;Origin: Dutch background;2007;14.0;86.0;17.0;83.0
1275;890;Origin: Dutch background;2008;10.0;90.0;12.0;88.0
1276;890;Origin: Dutch background;2009;12.0;88.0;14.0;86.0
1277;890;Origin: Dutch background;2010 old method;11.0;89.0;14.0;86.0
1278;890;Origin: Dutch background;2010 new method;20.0;80.0;20.0;80.0
1279;890;Origin: Dutch background;2012;;;;
1280;890;Origin: Western background;2003;;;;
1281;890;Origin: Western background;2004;;;;
1282;890;Origin: Western background;2005;;;;
1283;890;Origin: Western background;2006;;;;
1284;890;Origin: Western background;2007;;;;
1285;890;Origin: Western background;2008;;;;
1286;890;Origin: Western background;2009;;;;
1287;890;Origin: Western background;2010 old method;;;;
1288;890;Origin: Western background;2010 new method;;;;
1289;890;Origin: Western background;2012;;;;
1290;890;Origin: Non-western background;2003;;;;
1291;890;Origin: Non-western background;2004;;;;
1292;890;Origin: Non-western background;2005;;;;
1293;890;Origin: Non-western background;2006;;;;
1294;890;Origin: Non-western background;2007;;;;
1295;890;Origin: Non-western background;2008;;;;
1296;890;Origin: Non-western background;2009;19.0;81.0;29.0;71.0
1297;890;Origin: Non-western background;2010 old method;;;;
1298;890;Origin: Non-western background;2010 new method;;;;
1299;890;Origin: Non-western background;2012;;;;
1300;23;Total population;2003;;;;
1301;23;Total population;2004;;;;
1302;23;Total population;2005;14.0;86.0;16.0;84.0
1303;23;Total population;2006;13.0;87.0;16.0;84.0
1304;23;Total population;2007;13.0;87.0;14.0;86.0
1305;23;Total population;2008;13.0;87.0;14.0;86.0
1306;23;Total population;2009;11.0;89.0;13.0;87.0
1307;23;Total population;2010 old method;;;;
1308;23;Total population;2010 new method;;;;
1309;23;Total population;2012;;;;
1310;23;Gender: male;2003;;;;
1311;23;Gender: male;2004;;;;
1312;23;Gender: male;2005;13.0;87.0;15.0;85.0
1313;23;Gender: male;2006;11.0;89.0;15.0;85.0
1314;23;Gender: male;2007;12.0;88.0;14.0;86.0
1315;23;Gender: male;2008;12.0;88.0;13.0;87.0
1316;23;Gender: male;2009;8.0;92.0;11.0;89.0
1317;23;Gender: male;2010 old method;;;;
1318;23;Gender: male;2010 new method;;;;
1319;23;Gender: male;2012;;;;
1320;23;Gender: female;2003;;;;
1321;23;Gender: female;2004;;;;
1322;23;Gender: female;2005;16.0;84.0;17.0;83.0
1323;23;Gender: female;2006;14.0;86.0;16.0;84.0
1324;23;Gender: female;2007;15.0;85.0;14.0;86.0
1325;23;Gender: female;2008;14.0;86.0;15.0;85.0
1326;23;Gender: female;2009;14.0;86.0;15.0;85.0
1327;23;Gender: female;2010 old method;;;;
1328;23;Gender: female;2010 new method;;;;
1329;23;Gender: female;2012;;;;
1330;23;Age: 18 to 35 years;2003;;;;
1331;23;Age: 18 to 35 years;2004;;;;
1332;23;Age: 18 to 35 years;2005;10.0;90.0;14.0;86.0
1333;23;Age: 18 to 35 years;2006;9.0;91.0;13.0;87.0
1334;23;Age: 18 to 35 years;2007;9.0;91.0;9.0;91.0
1335;23;Age: 18 to 35 years;2008;8.0;92.0;10.0;90.0
1336;23;Age: 18 to 35 years;2009;6.0;94.0;8.0;92.0
1337;23;Age: 18 to 35 years;2010 old method;;;;
1338;23;Age: 18 to 35 years;2010 new method;;;;
1339;23;Age: 18 to 35 years;2012;;;;
1340;23;Age: 35 to 50 years;2003;;;;
1341;23;Age: 35 to 50 years;2004;;;;
1342;23;Age: 35 to 50 years;2005;13.0;87.0;15.0;85.0
1343;23;Age: 35 to 50 years;2006;12.0;88.0;15.0;85.0
1344;23;Age: 35 to 50 years;2007;10.0;90.0;13.0;87.0
1345;23;Age: 35 to 50 years;2008;14.0;86.0;15.0;85.0
1346;23;Age: 35 to 50 years;2009;10.0;90.0;13.0;87.0
1347;23;Age: 35 to 50 years;2010 old method;;;;
1348;23;Age: 35 to 50 years;2010 new method;;;;
1349;23;Age: 35 to 50 years;2012;;;;
1350;23;Age: 50 to 65 years;2003;;;;
1351;23;Age: 50 to 65 years;2004;;;;
1352;23;Age: 50 to 65 years;2005;16.0;84.0;20.0;80.0
1353;23;Age: 50 to 65 years;2006;15.0;85.0;19.0;81.0
1354;23;Age: 50 to 65 years;2007;16.0;84.0;17.0;83.0
1355;23;Age: 50 to 65 years;2008;12.0;88.0;13.0;87.0
1356;23;Age: 50 to 65 years;2009;11.0;89.0;13.0;87.0
1357;23;Age: 50 to 65 years;2010 old method;;;;
1358;23;Age: 50 to 65 years;2010 new method;;;;
1359;23;Age: 50 to 65 years;2012;;;;
1360;23;Age: 65 years or older;2003;;;;
1361;23;Age: 65 years or older;2004;;;;
1362;23;Age: 65 years or older;2005;20.0;80.0;15.0;85.0
1363;23;Age: 65 years or older;2006;16.0;84.0;16.0;84.0
1364;23;Age: 65 years or older;2007;21.0;79.0;19.0;81.0
1365;23;Age: 65 years or older;2008;19.0;81.0;16.0;84.0
1366;23;Age: 65 years or older;2009;18.0;82.0;17.0;83.0
1367;23;Age: 65 years or older;2010 old method;;;;
1368;23;Age: 65 years or older;2010 new method;;;;
1369;23;Age: 65 years or older;2012;;;;
1370;23;Origin: Dutch background;2003;;;;
1371;23;Origin: Dutch background;2004;;;;
1372;23;Origin: Dutch background;2005;12.0;88.0;14.0;86.0
1373;23;Origin: Dutch background;2006;11.0;89.0;13.0;87.0
1374;23;Origin: Dutch background;2007;12.0;88.0;14.0;86.0
1375;23;Origin: Dutch background;2008;12.0;88.0;13.0;87.0
1376;23;Origin: Dutch background;2009;11.0;89.0;12.0;88.0
1377;23;Origin: Dutch background;2010 old method;;;;
1378;23;Origin: Dutch background;2010 new method;;;;
1379;23;Origin: Dutch background;2012;;;;
1380;23;Origin: Western background;2003;;;;
1381;23;Origin: Western background;2004;;;;
1382;23;Origin: Western background;2005;18.0;82.0;18.0;82.0
1383;23;Origin: Western background;2006;13.0;87.0;19.0;81.0
1384;23;Origin: Western background;2007;15.0;85.0;15.0;85.0
1385;23;Origin: Western background;2008;14.0;86.0;21.0;79.0
1386;23;Origin: Western background;2009;11.0;89.0;16.0;84.0
1387;23;Origin: Western background;2010 old method;;;;
1388;23;Origin: Western background;2010 new method;;;;
1389;23;Origin: Western background;2012;;;;
1390;23;Origin: Non-western background;2003;;;;
1391;23;Origin: Non-western background;2004;;;;
1392;23;Origin: Non-western background;2005;33.0;67.0;32.0;68.0
1393;23;Origin: Non-western background;2006;26.0;74.0;30.0;70.0
1394;23;Origin: Non-western background;2007;23.0;77.0;16.0;84.0
1395;23;Origin: Non-western background;2008;24.0;76.0;17.0;83.0
1396;23;Origin: Non-western background;2009;16.0;84.0;18.0;82.0
1397;23;Origin: Non-western background;2010 old method;;;;
1398;23;Origin: Non-western background;2010 new method;;;;
1399;23;Origin: Non-western background;2012;;;;
1400;45;Total population;2003;;;;
1401;45;Total population;2004;;;;
1402;45;Total population;2005;10.0;90.0;11.0;89.0
1403;45;Total population;2006;10.0;90.0;10.0;90.0
1404;45;Total population;2007;10.0;90.0;10.0;90.0
1405;45;Total population;2008;10.0;90.0;10.0;90.0
1406;45;Total population;2009;9.0;91.0;10.0;90.0
1407;45;Total population;2010 old method;;;;
1408;45;Total population;2010 new method;;;;
1409;45;Total population;2012;;;;
1410;45;Gender: male;2003;;;;
1411;45;Gender: male;2004;;;;
1412;45;Gender: male;2005;9.0;91.0;11.0;89.0
1413;45;Gender: male;2006;8.0;92.0;10.0;90.0
1414;45;Gender: male;2007;8.0;92.0;10.0;90.0
1415;45;Gender: male;2008;10.0;90.0;9.0;91.0
1416;45;Gender: male;2009;8.0;92.0;10.0;90.0
1417;45;Gender: male;2010 old method;;;;
1418;45;Gender: male;2010 new method;;;;
1419;45;Gender: male;2012;;;;
1420;45;Gender: female;2003;;;;
1421;45;Gender: female;2004;;;;
1422;45;Gender: female;2005;11.0;89.0;11.0;89.0
