ID;Geslacht;Persoonskenmerken;ArbeidsmarktpositieBijUitstroom;PeilmomentenArbeidsmarktpositie;Perioden;InstromersTotaal_1;InstromersVolgtRegulierOnderwijs_2;InstromersGeenRegulierOnderwijs_3
4328;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;2 maanden na instroom;Jaar van instroom: 2012;8.0;0.0;8.0
4329;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;2 maanden na instroom;Jaar van instroom: 2013;8.0;0.0;8.0
4330;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;2 maanden na instroom;Jaar van instroom: 2014;8.0;0.0;8.0
4331;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;2 maanden na instroom;Jaar van instroom: 2015;7.0;0.0;7.0
4332;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;2 maanden na instroom;Jaar van instroom: 2016;7.0;0.0;7.0
4333;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;2 maanden na instroom;Jaar van instroom: 2017;;;
4334;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;3 maanden na instroom;Jaar van instroom: 2007;9.0;0.0;9.0
4335;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;3 maanden na instroom;Jaar van instroom: 2008;8.0;0.0;8.0
4336;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;3 maanden na instroom;Jaar van instroom: 2009;9.0;0.0;9.0
4337;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;3 maanden na instroom;Jaar van instroom: 2010;10.0;0.0;10.0
4338;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;3 maanden na instroom;Jaar van instroom: 2011;11.0;0.0;10.0
4339;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;3 maanden na instroom;Jaar van instroom: 2012;10.0;0.0;10.0
4340;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;3 maanden na instroom;Jaar van instroom: 2013;11.0;0.0;11.0
4341;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;3 maanden na instroom;Jaar van instroom: 2014;11.0;0.0;11.0
4342;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;3 maanden na instroom;Jaar van instroom: 2015;9.0;0.0;9.0
4343;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;3 maanden na instroom;Jaar van instroom: 2016;8.0;0.0;8.0
4344;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;3 maanden na instroom;Jaar van instroom: 2017;;;
4345;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;4 maanden na instroom;Jaar van instroom: 2007;11.0;0.0;10.0
4346;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;4 maanden na instroom;Jaar van instroom: 2008;10.0;0.0;10.0
4347;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;4 maanden na instroom;Jaar van instroom: 2009;11.0;0.0;10.0
4348;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;4 maanden na instroom;Jaar van instroom: 2010;12.0;0.0;12.0
4349;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;4 maanden na instroom;Jaar van instroom: 2011;12.0;0.0;12.0
4350;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;4 maanden na instroom;Jaar van instroom: 2012;12.0;0.0;12.0
4351;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;4 maanden na instroom;Jaar van instroom: 2013;13.0;0.0;13.0
4352;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;4 maanden na instroom;Jaar van instroom: 2014;12.0;0.0;12.0
4353;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;4 maanden na instroom;Jaar van instroom: 2015;10.0;0.0;10.0
4354;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;4 maanden na instroom;Jaar van instroom: 2016;9.0;0.0;9.0
4355;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;4 maanden na instroom;Jaar van instroom: 2017;;;
4356;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;5 maanden na instroom;Jaar van instroom: 2007;12.0;0.0;12.0
4357;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;5 maanden na instroom;Jaar van instroom: 2008;11.0;0.0;11.0
4358;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;5 maanden na instroom;Jaar van instroom: 2009;12.0;0.0;12.0
4359;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;5 maanden na instroom;Jaar van instroom: 2010;14.0;0.0;13.0
4360;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;5 maanden na instroom;Jaar van instroom: 2011;14.0;0.0;14.0
4361;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;5 maanden na instroom;Jaar van instroom: 2012;13.0;0.0;13.0
4362;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;5 maanden na instroom;Jaar van instroom: 2013;15.0;0.0;14.0
4363;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;5 maanden na instroom;Jaar van instroom: 2014;14.0;0.0;14.0
4364;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;5 maanden na instroom;Jaar van instroom: 2015;12.0;0.0;12.0
4365;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;5 maanden na instroom;Jaar van instroom: 2016;10.0;0.0;10.0
4366;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;5 maanden na instroom;Jaar van instroom: 2017;;;
4367;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;6 maanden na instroom;Jaar van instroom: 2007;13.0;0.0;13.0
4368;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;6 maanden na instroom;Jaar van instroom: 2008;13.0;0.0;12.0
4369;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;6 maanden na instroom;Jaar van instroom: 2009;14.0;0.0;14.0
4370;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;6 maanden na instroom;Jaar van instroom: 2010;15.0;0.0;15.0
4371;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;6 maanden na instroom;Jaar van instroom: 2011;16.0;0.0;15.0
4372;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;6 maanden na instroom;Jaar van instroom: 2012;16.0;0.0;15.0
4373;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;6 maanden na instroom;Jaar van instroom: 2013;17.0;0.0;17.0
4374;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;6 maanden na instroom;Jaar van instroom: 2014;16.0;0.0;16.0
4375;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;6 maanden na instroom;Jaar van instroom: 2015;13.0;0.0;13.0
4376;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;6 maanden na instroom;Jaar van instroom: 2016;12.0;0.0;12.0
4377;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;6 maanden na instroom;Jaar van instroom: 2017;;;
4378;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;7 maanden na instroom;Jaar van instroom: 2007;15.0;0.0;14.0
4379;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;7 maanden na instroom;Jaar van instroom: 2008;14.0;0.0;14.0
4380;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;7 maanden na instroom;Jaar van instroom: 2009;16.0;0.0;15.0
4381;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;7 maanden na instroom;Jaar van instroom: 2010;17.0;0.0;17.0
4382;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;7 maanden na instroom;Jaar van instroom: 2011;18.0;1.0;17.0
4383;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;7 maanden na instroom;Jaar van instroom: 2012;18.0;0.0;17.0
4384;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;7 maanden na instroom;Jaar van instroom: 2013;19.0;0.0;19.0
4385;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;7 maanden na instroom;Jaar van instroom: 2014;18.0;0.0;18.0
4386;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;7 maanden na instroom;Jaar van instroom: 2015;15.0;0.0;15.0
4387;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;7 maanden na instroom;Jaar van instroom: 2016;14.0;0.0;13.0
4388;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;7 maanden na instroom;Jaar van instroom: 2017;;;
4389;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;8 maanden na instroom;Jaar van instroom: 2007;16.0;0.0;15.0
4390;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;8 maanden na instroom;Jaar van instroom: 2008;16.0;0.0;15.0
4391;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;8 maanden na instroom;Jaar van instroom: 2009;17.0;0.0;17.0
4392;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;8 maanden na instroom;Jaar van instroom: 2010;19.0;1.0;18.0
4393;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;8 maanden na instroom;Jaar van instroom: 2011;20.0;1.0;19.0
4394;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;8 maanden na instroom;Jaar van instroom: 2012;19.0;0.0;19.0
4395;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;8 maanden na instroom;Jaar van instroom: 2013;21.0;0.0;21.0
4396;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;8 maanden na instroom;Jaar van instroom: 2014;20.0;0.0;20.0
4397;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;8 maanden na instroom;Jaar van instroom: 2015;17.0;0.0;17.0
4398;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;8 maanden na instroom;Jaar van instroom: 2016;15.0;0.0;15.0
4399;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;8 maanden na instroom;Jaar van instroom: 2017;;;
4400;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;9 maanden na instroom;Jaar van instroom: 2007;17.0;0.0;16.0
4401;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;9 maanden na instroom;Jaar van instroom: 2008;17.0;0.0;16.0
4402;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;9 maanden na instroom;Jaar van instroom: 2009;18.0;0.0;18.0
4403;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;9 maanden na instroom;Jaar van instroom: 2010;20.0;1.0;20.0
4404;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;9 maanden na instroom;Jaar van instroom: 2011;21.0;1.0;20.0
4405;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;9 maanden na instroom;Jaar van instroom: 2012;21.0;0.0;20.0
4406;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;9 maanden na instroom;Jaar van instroom: 2013;23.0;0.0;22.0
4407;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;9 maanden na instroom;Jaar van instroom: 2014;21.0;0.0;21.0
4408;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;9 maanden na instroom;Jaar van instroom: 2015;18.0;0.0;18.0
4409;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;9 maanden na instroom;Jaar van instroom: 2016;16.0;0.0;16.0
4410;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;9 maanden na instroom;Jaar van instroom: 2017;;;
4411;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;10 maanden na instroom;Jaar van instroom: 2007;18.0;0.0;17.0
4412;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;10 maanden na instroom;Jaar van instroom: 2008;18.0;1.0;17.0
4413;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;10 maanden na instroom;Jaar van instroom: 2009;19.0;1.0;19.0
4414;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;10 maanden na instroom;Jaar van instroom: 2010;21.0;1.0;20.0
4415;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;10 maanden na instroom;Jaar van instroom: 2011;22.0;1.0;21.0
4416;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;10 maanden na instroom;Jaar van instroom: 2012;22.0;1.0;21.0
4417;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;10 maanden na instroom;Jaar van instroom: 2013;24.0;0.0;23.0
4418;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;10 maanden na instroom;Jaar van instroom: 2014;23.0;0.0;22.0
4419;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;10 maanden na instroom;Jaar van instroom: 2015;19.0;0.0;19.0
4420;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;10 maanden na instroom;Jaar van instroom: 2016;17.0;0.0;17.0
4421;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;10 maanden na instroom;Jaar van instroom: 2017;;;
4422;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;11 maanden na instroom;Jaar van instroom: 2007;18.0;0.0;18.0
4423;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;11 maanden na instroom;Jaar van instroom: 2008;19.0;1.0;18.0
4424;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;11 maanden na instroom;Jaar van instroom: 2009;20.0;1.0;19.0
4425;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;11 maanden na instroom;Jaar van instroom: 2010;22.0;1.0;21.0
4426;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;11 maanden na instroom;Jaar van instroom: 2011;23.0;1.0;22.0
4427;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;11 maanden na instroom;Jaar van instroom: 2012;23.0;1.0;22.0
4428;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;11 maanden na instroom;Jaar van instroom: 2013;25.0;1.0;24.0
4429;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;11 maanden na instroom;Jaar van instroom: 2014;23.0;0.0;23.0
4430;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;11 maanden na instroom;Jaar van instroom: 2015;20.0;0.0;20.0
4431;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;11 maanden na instroom;Jaar van instroom: 2016;18.0;0.0;18.0
4432;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;11 maanden na instroom;Jaar van instroom: 2017;;;
4433;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;1 jaar na instroom;Jaar van instroom: 2007;19.0;1.0;19.0
4434;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;1 jaar na instroom;Jaar van instroom: 2008;22.0;1.0;21.0
4435;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;1 jaar na instroom;Jaar van instroom: 2009;22.0;1.0;21.0
4436;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;1 jaar na instroom;Jaar van instroom: 2010;24.0;1.0;24.0
4437;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;1 jaar na instroom;Jaar van instroom: 2011;24.0;1.0;24.0
4438;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;1 jaar na instroom;Jaar van instroom: 2012;26.0;1.0;25.0
4439;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;1 jaar na instroom;Jaar van instroom: 2013;27.0;1.0;26.0
4440;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;1 jaar na instroom;Jaar van instroom: 2014;25.0;0.0;25.0
4441;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;1 jaar na instroom;Jaar van instroom: 2015;21.0;0.0;21.0
4442;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;1 jaar na instroom;Jaar van instroom: 2016;20.0;0.0;19.0
4443;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;1 jaar na instroom;Jaar van instroom: 2017;;;
4444;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;2 jaar na instroom;Jaar van instroom: 2007;29.0;1.0;28.0
4445;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;2 jaar na instroom;Jaar van instroom: 2008;32.0;1.0;31.0
4446;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;2 jaar na instroom;Jaar van instroom: 2009;30.0;1.0;29.0
4447;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;2 jaar na instroom;Jaar van instroom: 2010;33.0;1.0;32.0
4448;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;2 jaar na instroom;Jaar van instroom: 2011;36.0;1.0;35.0
4449;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;2 jaar na instroom;Jaar van instroom: 2012;35.0;1.0;34.0
4450;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;2 jaar na instroom;Jaar van instroom: 2013;35.0;1.0;35.0
4451;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;2 jaar na instroom;Jaar van instroom: 2014;34.0;1.0;33.0
4452;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;2 jaar na instroom;Jaar van instroom: 2015;30.0;0.0;30.0
4453;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;2 jaar na instroom;Jaar van instroom: 2016;;;
4454;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;2 jaar na instroom;Jaar van instroom: 2017;;;
4455;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;3 jaar na instroom;Jaar van instroom: 2007;35.0;1.0;34.0
4456;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;3 jaar na instroom;Jaar van instroom: 2008;37.0;1.0;36.0
4457;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;3 jaar na instroom;Jaar van instroom: 2009;34.0;1.0;33.0
4458;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;3 jaar na instroom;Jaar van instroom: 2010;40.0;1.0;39.0
4459;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;3 jaar na instroom;Jaar van instroom: 2011;42.0;1.0;41.0
4460;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;3 jaar na instroom;Jaar van instroom: 2012;40.0;1.0;39.0
4461;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;3 jaar na instroom;Jaar van instroom: 2013;39.0;1.0;38.0
4462;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;3 jaar na instroom;Jaar van instroom: 2014;38.0;1.0;37.0
4463;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;3 jaar na instroom;Jaar van instroom: 2015;;;
4464;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;3 jaar na instroom;Jaar van instroom: 2016;;;
4465;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;3 jaar na instroom;Jaar van instroom: 2017;;;
4466;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;4 jaar na instroom;Jaar van instroom: 2007;38.0;1.0;37.0
4467;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;4 jaar na instroom;Jaar van instroom: 2008;39.0;1.0;38.0
4468;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;4 jaar na instroom;Jaar van instroom: 2009;37.0;1.0;36.0
4469;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;4 jaar na instroom;Jaar van instroom: 2010;44.0;1.0;42.0
4470;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;4 jaar na instroom;Jaar van instroom: 2011;45.0;1.0;44.0
4471;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;4 jaar na instroom;Jaar van instroom: 2012;42.0;1.0;41.0
4472;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;4 jaar na instroom;Jaar van instroom: 2013;41.0;1.0;40.0
4473;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;4 jaar na instroom;Jaar van instroom: 2014;;;
4474;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;4 jaar na instroom;Jaar van instroom: 2015;;;
4475;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;4 jaar na instroom;Jaar van instroom: 2016;;;
4476;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;4 jaar na instroom;Jaar van instroom: 2017;;;
4477;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;5 jaar na instroom;Jaar van instroom: 2007;39.0;1.0;38.0
4478;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;5 jaar na instroom;Jaar van instroom: 2008;41.0;1.0;40.0
4479;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;5 jaar na instroom;Jaar van instroom: 2009;39.0;1.0;37.0
4480;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;5 jaar na instroom;Jaar van instroom: 2010;45.0;1.0;44.0
4481;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;5 jaar na instroom;Jaar van instroom: 2011;46.0;1.0;45.0
4482;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;5 jaar na instroom;Jaar van instroom: 2012;43.0;1.0;42.0
4483;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;5 jaar na instroom;Jaar van instroom: 2013;;;
4484;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;5 jaar na instroom;Jaar van instroom: 2014;;;
4485;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;5 jaar na instroom;Jaar van instroom: 2015;;;
4486;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;5 jaar na instroom;Jaar van instroom: 2016;;;
4487;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Geen werk met uitkering;5 jaar na instroom;Jaar van instroom: 2017;;;
4488;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;Op instroommoment;Jaar van instroom: 2007;128.0;2.0;126.0
4489;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;Op instroommoment;Jaar van instroom: 2008;125.0;3.0;122.0
4490;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;Op instroommoment;Jaar van instroom: 2009;116.0;3.0;113.0
4491;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;Op instroommoment;Jaar van instroom: 2010;125.0;3.0;122.0
4492;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;Op instroommoment;Jaar van instroom: 2011;123.0;3.0;121.0
4493;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;Op instroommoment;Jaar van instroom: 2012;122.0;3.0;119.0
4494;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;Op instroommoment;Jaar van instroom: 2013;127.0;2.0;125.0
4495;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;Op instroommoment;Jaar van instroom: 2014;136.0;2.0;134.0
4496;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;Op instroommoment;Jaar van instroom: 2015;139.0;2.0;137.0
4497;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;Op instroommoment;Jaar van instroom: 2016;146.0;2.0;145.0
4498;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;Op instroommoment;Jaar van instroom: 2017;149.0;2.0;147.0
4499;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;1 maand na instroom;Jaar van instroom: 2007;128.0;2.0;126.0
4500;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;1 maand na instroom;Jaar van instroom: 2008;125.0;3.0;122.0
