ID;Geslacht;Onderwijssoort;Leeftijd;VerdachtVanMisdrijf;AantalVerdienersHuishoudkern;Perioden;AantalLeerlingenOnderzoekspopulatie_1;AantalVSVErsOnderzoekspopulatie_2;AantalNietVSVErsOnderzoekspopulatie_3;PercentageVSVErsOnderzoekspopulatie_4
5877;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;Aantal verdieners onbekend;2006/'07;2530.0;590.0;1940.0;23.3
5878;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;Aantal verdieners onbekend;2007/'08;1870.0;520.0;1350.0;27.8
5879;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;Aantal verdieners onbekend;2008/'09;2080.0;510.0;1570.0;24.7
5880;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;Niet verdacht van misdrijf;Totaal verdieners huishoudkern;2004/'05;43170.0;10500.0;32670.0;24.3
5881;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;Niet verdacht van misdrijf;Totaal verdieners huishoudkern;2005/'06;48280.0;10070.0;38210.0;20.9
5882;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;Niet verdacht van misdrijf;Totaal verdieners huishoudkern;2006/'07;51270.0;9680.0;41590.0;18.9
5883;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;Niet verdacht van misdrijf;Totaal verdieners huishoudkern;2007/'08;57180.0;11000.0;46180.0;19.2
5884;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;Niet verdacht van misdrijf;Totaal verdieners huishoudkern;2008/'09;58790.0;9580.0;49210.0;16.3
5885;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;Niet verdacht van misdrijf;Geen verdiener;2004/'05;600.0;240.0;360.0;40.0
5886;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;Niet verdacht van misdrijf;Geen verdiener;2005/'06;610.0;250.0;360.0;40.4
5887;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;Niet verdacht van misdrijf;Geen verdiener;2006/'07;560.0;140.0;420.0;24.9
5888;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;Niet verdacht van misdrijf;Geen verdiener;2007/'08;520.0;130.0;380.0;26.0
5889;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;Niet verdacht van misdrijf;Geen verdiener;2008/'09;390.0;110.0;290.0;27.0
5890;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;Niet verdacht van misdrijf;Wel verdiener;2004/'05;41360.0;9870.0;31490.0;23.9
5891;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;Niet verdacht van misdrijf;Wel verdiener;2005/'06;46160.0;9420.0;36740.0;20.4
5892;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;Niet verdacht van misdrijf;Wel verdiener;2006/'07;48640.0;9110.0;39530.0;18.7
5893;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;Niet verdacht van misdrijf;Wel verdiener;2007/'08;55140.0;10470.0;44680.0;19.0
5894;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;Niet verdacht van misdrijf;Wel verdiener;2008/'09;56720.0;9090.0;47630.0;16.0
5895;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;Niet verdacht van misdrijf;Eenverdiener;2004/'05;17450.0;4560.0;12890.0;26.1
5896;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;Niet verdacht van misdrijf;Eenverdiener;2005/'06;19570.0;4400.0;15170.0;22.5
5897;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;Niet verdacht van misdrijf;Eenverdiener;2006/'07;20880.0;4230.0;16650.0;20.3
5898;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;Niet verdacht van misdrijf;Eenverdiener;2007/'08;22850.0;4740.0;18120.0;20.7
5899;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;Niet verdacht van misdrijf;Eenverdiener;2008/'09;23000.0;4200.0;18800.0;18.3
5900;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;Niet verdacht van misdrijf;Tweeverdiener;2004/'05;23910.0;5310.0;18600.0;22.2
5901;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;Niet verdacht van misdrijf;Tweeverdiener;2005/'06;26590.0;5020.0;21570.0;18.9
5902;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;Niet verdacht van misdrijf;Tweeverdiener;2006/'07;27760.0;4880.0;22880.0;17.6
5903;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;Niet verdacht van misdrijf;Tweeverdiener;2007/'08;32290.0;5730.0;26560.0;17.7
5904;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;Niet verdacht van misdrijf;Tweeverdiener;2008/'09;33720.0;4890.0;28830.0;14.5
5905;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;Niet verdacht van misdrijf;Aantal verdieners onbekend;2004/'05;1210.0;400.0;820.0;32.5
5906;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;Niet verdacht van misdrijf;Aantal verdieners onbekend;2005/'06;1510.0;410.0;1110.0;26.8
5907;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;Niet verdacht van misdrijf;Aantal verdieners onbekend;2006/'07;2070.0;430.0;1640.0;20.8
5908;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;Niet verdacht van misdrijf;Aantal verdieners onbekend;2007/'08;1520.0;400.0;1130.0;26.0
5909;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;Niet verdacht van misdrijf;Aantal verdieners onbekend;2008/'09;1680.0;390.0;1290.0;23.1
5910;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;Wel verdacht van misdrijf;Totaal verdieners huishoudkern;2004/'05;4180.0;1400.0;2790.0;33.4
5911;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;Wel verdacht van misdrijf;Totaal verdieners huishoudkern;2005/'06;5330.0;1620.0;3720.0;30.3
5912;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;Wel verdacht van misdrijf;Totaal verdieners huishoudkern;2006/'07;6200.0;1700.0;4490.0;27.5
5913;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;Wel verdacht van misdrijf;Totaal verdieners huishoudkern;2007/'08;7080.0;1840.0;5250.0;25.9
5914;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;Wel verdacht van misdrijf;Totaal verdieners huishoudkern;2008/'09;7590.0;1780.0;5810.0;23.4
5915;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;Wel verdacht van misdrijf;Geen verdiener;2004/'05;130.0;80.0;50.0;60.8
5916;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;Wel verdacht van misdrijf;Geen verdiener;2005/'06;130.0;80.0;50.0;59.1
5917;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;Wel verdacht van misdrijf;Geen verdiener;2006/'07;140.0;60.0;80.0;41.1
5918;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;Wel verdacht van misdrijf;Geen verdiener;2007/'08;120.0;40.0;70.0;37.3
5919;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;Wel verdacht van misdrijf;Geen verdiener;2008/'09;120.0;40.0;70.0;37.6
5920;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;Wel verdacht van misdrijf;Wel verdiener;2004/'05;3800.0;1210.0;2590.0;31.9
5921;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;Wel verdacht van misdrijf;Wel verdiener;2005/'06;4860.0;1410.0;3450.0;29.0
5922;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;Wel verdacht van misdrijf;Wel verdiener;2006/'07;5590.0;1480.0;4110.0;26.5
5923;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;Wel verdacht van misdrijf;Wel verdiener;2007/'08;6620.0;1670.0;4950.0;25.2
5924;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;Wel verdacht van misdrijf;Wel verdiener;2008/'09;7070.0;1610.0;5460.0;22.7
5925;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;Wel verdacht van misdrijf;Eenverdiener;2004/'05;2170.0;750.0;1420.0;34.5
5926;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;Wel verdacht van misdrijf;Eenverdiener;2005/'06;2740.0;850.0;1890.0;31.0
5927;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;Wel verdacht van misdrijf;Eenverdiener;2006/'07;3170.0;960.0;2210.0;30.2
5928;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;Wel verdacht van misdrijf;Eenverdiener;2007/'08;3610.0;1080.0;2530.0;29.8
5929;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;Wel verdacht van misdrijf;Eenverdiener;2008/'09;3780.0;950.0;2830.0;25.2
5930;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;Wel verdacht van misdrijf;Tweeverdiener;2004/'05;1630.0;460.0;1170.0;28.4
5931;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;Wel verdacht van misdrijf;Tweeverdiener;2005/'06;2120.0;560.0;1560.0;26.4
5932;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;Wel verdacht van misdrijf;Tweeverdiener;2006/'07;2420.0;520.0;1900.0;21.7
5933;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;Wel verdacht van misdrijf;Tweeverdiener;2007/'08;3010.0;590.0;2420.0;19.7
5934;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;Wel verdacht van misdrijf;Tweeverdiener;2008/'09;3280.0;650.0;2630.0;19.9
5935;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;Wel verdacht van misdrijf;Aantal verdieners onbekend;2004/'05;250.0;110.0;140.0;42.6
5936;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;Wel verdacht van misdrijf;Aantal verdieners onbekend;2005/'06;340.0;130.0;210.0;38.1
5937;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;Wel verdacht van misdrijf;Aantal verdieners onbekend;2006/'07;460.0;160.0;300.0;34.5
5938;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;Wel verdacht van misdrijf;Aantal verdieners onbekend;2007/'08;350.0;120.0;220.0;35.4
5939;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;Wel verdacht van misdrijf;Aantal verdieners onbekend;2008/'09;400.0;130.0;280.0;31.3
5940;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;1 keer verdacht van misdrijf;Totaal verdieners huishoudkern;2004/'05;3130.0;970.0;2160.0;30.9
5941;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;1 keer verdacht van misdrijf;Totaal verdieners huishoudkern;2005/'06;3950.0;1090.0;2860.0;27.5
5942;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;1 keer verdacht van misdrijf;Totaal verdieners huishoudkern;2006/'07;4540.0;1130.0;3410.0;24.9
5943;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;1 keer verdacht van misdrijf;Totaal verdieners huishoudkern;2007/'08;5120.0;1190.0;3940.0;23.1
5944;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;1 keer verdacht van misdrijf;Totaal verdieners huishoudkern;2008/'09;5520.0;1160.0;4370.0;21.0
5945;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;1 keer verdacht van misdrijf;Geen verdiener;2004/'05;80.0;50.0;30.0;57.5
5946;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;1 keer verdacht van misdrijf;Geen verdiener;2005/'06;80.0;40.0;40.0;55.1
5947;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;1 keer verdacht van misdrijf;Geen verdiener;2006/'07;90.0;40.0;50.0;41.3
5948;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;1 keer verdacht van misdrijf;Geen verdiener;2007/'08;70.0;20.0;50.0;25.8
5949;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;1 keer verdacht van misdrijf;Geen verdiener;2008/'09;60.0;20.0;40.0;35.5
5950;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;1 keer verdacht van misdrijf;Wel verdiener;2004/'05;2880.0;860.0;2030.0;29.7
5951;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;1 keer verdacht van misdrijf;Wel verdiener;2005/'06;3640.0;970.0;2670.0;26.6
5952;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;1 keer verdacht van misdrijf;Wel verdiener;2006/'07;4150.0;1000.0;3150.0;24.1
5953;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;1 keer verdacht van misdrijf;Wel verdiener;2007/'08;4840.0;1100.0;3730.0;22.8
5954;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;1 keer verdacht van misdrijf;Wel verdiener;2008/'09;5220.0;1070.0;4150.0;20.6
5955;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;1 keer verdacht van misdrijf;Eenverdiener;2004/'05;1570.0;510.0;1060.0;32.3
5956;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;1 keer verdacht van misdrijf;Eenverdiener;2005/'06;1970.0;550.0;1420.0;27.9
5957;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;1 keer verdacht van misdrijf;Eenverdiener;2006/'07;2250.0;620.0;1640.0;27.4
5958;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;1 keer verdacht van misdrijf;Eenverdiener;2007/'08;2530.0;690.0;1840.0;27.4
5959;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;1 keer verdacht van misdrijf;Eenverdiener;2008/'09;2710.0;640.0;2070.0;23.4
5960;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;1 keer verdacht van misdrijf;Tweeverdiener;2004/'05;1310.0;350.0;960.0;26.5
5961;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;1 keer verdacht van misdrijf;Tweeverdiener;2005/'06;1670.0;420.0;1250.0;24.9
5962;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;1 keer verdacht van misdrijf;Tweeverdiener;2006/'07;1900.0;380.0;1510.0;20.2
5963;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;1 keer verdacht van misdrijf;Tweeverdiener;2007/'08;2310.0;410.0;1890.0;17.8
5964;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;1 keer verdacht van misdrijf;Tweeverdiener;2008/'09;2510.0;440.0;2070.0;17.5
5965;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;1 keer verdacht van misdrijf;Aantal verdieners onbekend;2004/'05;160.0;60.0;100.0;39.3
5966;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;1 keer verdacht van misdrijf;Aantal verdieners onbekend;2005/'06;230.0;80.0;150.0;33.2
5967;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;1 keer verdacht van misdrijf;Aantal verdieners onbekend;2006/'07;300.0;90.0;210.0;30.1
5968;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;1 keer verdacht van misdrijf;Aantal verdieners onbekend;2007/'08;220.0;70.0;160.0;29.4
5969;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;1 keer verdacht van misdrijf;Aantal verdieners onbekend;2008/'09;240.0;60.0;180.0;25.9
5970;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;2 keer of meer verdacht van misdrijf;Totaal verdieners huishoudkern;2004/'05;1050.0;430.0;620.0;40.8
5971;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;2 keer of meer verdacht van misdrijf;Totaal verdieners huishoudkern;2005/'06;1390.0;530.0;860.0;38.3
5972;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;2 keer of meer verdacht van misdrijf;Totaal verdieners huishoudkern;2006/'07;1650.0;570.0;1080.0;34.6
5973;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;2 keer of meer verdacht van misdrijf;Totaal verdieners huishoudkern;2007/'08;1960.0;650.0;1310.0;33.2
5974;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;2 keer of meer verdacht van misdrijf;Totaal verdieners huishoudkern;2008/'09;2060.0;620.0;1440.0;30.0
5975;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;2 keer of meer verdacht van misdrijf;Geen verdiener;2004/'05;50.0;30.0;20.0;66.0
5976;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;2 keer of meer verdacht van misdrijf;Geen verdiener;2005/'06;50.0;30.0;20.0;65.3
5977;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;2 keer of meer verdacht van misdrijf;Geen verdiener;2006/'07;50.0;20.0;30.0;40.8
5978;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;2 keer of meer verdacht van misdrijf;Geen verdiener;2007/'08;50.0;30.0;30.0;51.9
5979;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;2 keer of meer verdacht van misdrijf;Geen verdiener;2008/'09;60.0;20.0;30.0;40.0
5980;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;2 keer of meer verdacht van misdrijf;Wel verdiener;2004/'05;920.0;360.0;560.0;38.7
5981;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;2 keer of meer verdacht van misdrijf;Wel verdiener;2005/'06;1220.0;440.0;780.0;36.3
5982;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;2 keer of meer verdacht van misdrijf;Wel verdiener;2006/'07;1450.0;480.0;960.0;33.5
5983;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;2 keer of meer verdacht van misdrijf;Wel verdiener;2007/'08;1780.0;570.0;1220.0;31.8
5984;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;2 keer of meer verdacht van misdrijf;Wel verdiener;2008/'09;1850.0;530.0;1320.0;28.9
5985;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;2 keer of meer verdacht van misdrijf;Eenverdiener;2004/'05;600.0;240.0;360.0;40.1
5986;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;2 keer of meer verdacht van misdrijf;Eenverdiener;2005/'06;770.0;300.0;470.0;38.8
5987;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;2 keer of meer verdacht van misdrijf;Eenverdiener;2006/'07;920.0;340.0;580.0;37.2
5988;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;2 keer of meer verdacht van misdrijf;Eenverdiener;2007/'08;1080.0;390.0;700.0;35.6
5989;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;2 keer of meer verdacht van misdrijf;Eenverdiener;2008/'09;1080.0;320.0;760.0;29.6
5990;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;2 keer of meer verdacht van misdrijf;Tweeverdiener;2004/'05;320.0;120.0;210.0;36.0
5991;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;2 keer of meer verdacht van misdrijf;Tweeverdiener;2005/'06;450.0;140.0;300.0;32.1
5992;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;2 keer of meer verdacht van misdrijf;Tweeverdiener;2006/'07;520.0;140.0;380.0;26.9
5993;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;2 keer of meer verdacht van misdrijf;Tweeverdiener;2007/'08;700.0;180.0;520.0;25.9
5994;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;2 keer of meer verdacht van misdrijf;Tweeverdiener;2008/'09;780.0;220.0;560.0;27.9
5995;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;2 keer of meer verdacht van misdrijf;Aantal verdieners onbekend;2004/'05;90.0;40.0;40.0;48.8
5996;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;2 keer of meer verdacht van misdrijf;Aantal verdieners onbekend;2005/'06;120.0;60.0;60.0;47.8
5997;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;2 keer of meer verdacht van misdrijf;Aantal verdieners onbekend;2006/'07;160.0;70.0;90.0;42.8
5998;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;2 keer of meer verdacht van misdrijf;Aantal verdieners onbekend;2007/'08;130.0;60.0;70.0;46.0
5999;Mannen;Mbo (inclusief extraneï);23 jaar of ouder;2 keer of meer verdacht van misdrijf;Aantal verdieners onbekend;2008/'09;160.0;60.0;100.0;39.5
6000;Mannen;Mbo (exclusief extraneï);0;Totaal wel en niet verdacht van misdrijf;Totaal verdieners huishoudkern;2004/'05;229670.0;33640.0;196030.0;14.6
6001;Mannen;Mbo (exclusief extraneï);0;Totaal wel en niet verdacht van misdrijf;Totaal verdieners huishoudkern;2005/'06;253720.0;32450.0;221270.0;12.8
6002;Mannen;Mbo (exclusief extraneï);0;Totaal wel en niet verdacht van misdrijf;Totaal verdieners huishoudkern;2006/'07;259820.0;31700.0;228120.0;12.2
6003;Mannen;Mbo (exclusief extraneï);0;Totaal wel en niet verdacht van misdrijf;Totaal verdieners huishoudkern;2007/'08;266500.0;31760.0;234740.0;11.9
6004;Mannen;Mbo (exclusief extraneï);0;Totaal wel en niet verdacht van misdrijf;Totaal verdieners huishoudkern;2008/'09;268090.0;28800.0;239300.0;10.7
6005;Mannen;Mbo (exclusief extraneï);0;Totaal wel en niet verdacht van misdrijf;Geen verdiener;2004/'05;4240.0;1220.0;3020.0;28.7
6006;Mannen;Mbo (exclusief extraneï);0;Totaal wel en niet verdacht van misdrijf;Geen verdiener;2005/'06;4280.0;1110.0;3170.0;25.9
6007;Mannen;Mbo (exclusief extraneï);0;Totaal wel en niet verdacht van misdrijf;Geen verdiener;2006/'07;4380.0;970.0;3410.0;22.1
6008;Mannen;Mbo (exclusief extraneï);0;Totaal wel en niet verdacht van misdrijf;Geen verdiener;2007/'08;3540.0;770.0;2770.0;21.8
6009;Mannen;Mbo (exclusief extraneï);0;Totaal wel en niet verdacht van misdrijf;Geen verdiener;2008/'09;2890.0;550.0;2340.0;19.1
6010;Mannen;Mbo (exclusief extraneï);0;Totaal wel en niet verdacht van misdrijf;Wel verdiener;2004/'05;220620.0;31110.0;189500.0;14.1
6011;Mannen;Mbo (exclusief extraneï);0;Totaal wel en niet verdacht van misdrijf;Wel verdiener;2005/'06;243600.0;29940.0;213660.0;12.3
6012;Mannen;Mbo (exclusief extraneï);0;Totaal wel en niet verdacht van misdrijf;Wel verdiener;2006/'07;247570.0;29170.0;218400.0;11.8
6013;Mannen;Mbo (exclusief extraneï);0;Totaal wel en niet verdacht van misdrijf;Wel verdiener;2007/'08;258250.0;29920.0;228330.0;11.6
6014;Mannen;Mbo (exclusief extraneï);0;Totaal wel en niet verdacht van misdrijf;Wel verdiener;2008/'09;258990.0;27020.0;231970.0;10.4
6015;Mannen;Mbo (exclusief extraneï);0;Totaal wel en niet verdacht van misdrijf;Eenverdiener;2004/'05;91670.0;15150.0;76520.0;16.5
6016;Mannen;Mbo (exclusief extraneï);0;Totaal wel en niet verdacht van misdrijf;Eenverdiener;2005/'06;102220.0;15100.0;87120.0;14.8
6017;Mannen;Mbo (exclusief extraneï);0;Totaal wel en niet verdacht van misdrijf;Eenverdiener;2006/'07;103980.0;14760.0;89220.0;14.2
6018;Mannen;Mbo (exclusief extraneï);0;Totaal wel en niet verdacht van misdrijf;Eenverdiener;2007/'08;105320.0;15160.0;90160.0;14.4
6019;Mannen;Mbo (exclusief extraneï);0;Totaal wel en niet verdacht van misdrijf;Eenverdiener;2008/'09;102210.0;13340.0;88870.0;13.0
6020;Mannen;Mbo (exclusief extraneï);0;Totaal wel en niet verdacht van misdrijf;Tweeverdiener;2004/'05;128950.0;15960.0;112990.0;12.4
6021;Mannen;Mbo (exclusief extraneï);0;Totaal wel en niet verdacht van misdrijf;Tweeverdiener;2005/'06;141380.0;14840.0;126540.0;10.5
6022;Mannen;Mbo (exclusief extraneï);0;Totaal wel en niet verdacht van misdrijf;Tweeverdiener;2006/'07;143600.0;14410.0;129190.0;10.0
6023;Mannen;Mbo (exclusief extraneï);0;Totaal wel en niet verdacht van misdrijf;Tweeverdiener;2007/'08;152940.0;14760.0;138180.0;9.7
6024;Mannen;Mbo (exclusief extraneï);0;Totaal wel en niet verdacht van misdrijf;Tweeverdiener;2008/'09;156780.0;13680.0;143100.0;8.7
6025;Mannen;Mbo (exclusief extraneï);0;Totaal wel en niet verdacht van misdrijf;Aantal verdieners onbekend;2004/'05;4810.0;1310.0;3510.0;27.2
6026;Mannen;Mbo (exclusief extraneï);0;Totaal wel en niet verdacht van misdrijf;Aantal verdieners onbekend;2005/'06;5840.0;1400.0;4440.0;23.9
6027;Mannen;Mbo (exclusief extraneï);0;Totaal wel en niet verdacht van misdrijf;Aantal verdieners onbekend;2006/'07;7870.0;1570.0;6310.0;19.9
6028;Mannen;Mbo (exclusief extraneï);0;Totaal wel en niet verdacht van misdrijf;Aantal verdieners onbekend;2007/'08;4710.0;1070.0;3640.0;22.8
6029;Mannen;Mbo (exclusief extraneï);0;Totaal wel en niet verdacht van misdrijf;Aantal verdieners onbekend;2008/'09;6220.0;1230.0;4990.0;19.7
6030;Mannen;Mbo (exclusief extraneï);0;Niet verdacht van misdrijf;Totaal verdieners huishoudkern;2004/'05;203320.0;26940.0;176380.0;13.3
6031;Mannen;Mbo (exclusief extraneï);0;Niet verdacht van misdrijf;Totaal verdieners huishoudkern;2005/'06;221170.0;25060.0;196100.0;11.3
6032;Mannen;Mbo (exclusief extraneï);0;Niet verdacht van misdrijf;Totaal verdieners huishoudkern;2006/'07;223620.0;23600.0;200020.0;10.6
6033;Mannen;Mbo (exclusief extraneï);0;Niet verdacht van misdrijf;Totaal verdieners huishoudkern;2007/'08;227790.0;23490.0;204300.0;10.3
6034;Mannen;Mbo (exclusief extraneï);0;Niet verdacht van misdrijf;Totaal verdieners huishoudkern;2008/'09;228680.0;21080.0;207600.0;9.2
6035;Mannen;Mbo (exclusief extraneï);0;Niet verdacht van misdrijf;Geen verdiener;2004/'05;3420.0;890.0;2540.0;25.9
6036;Mannen;Mbo (exclusief extraneï);0;Niet verdacht van misdrijf;Geen verdiener;2005/'06;3330.0;750.0;2580.0;22.6
6037;Mannen;Mbo (exclusief extraneï);0;Niet verdacht van misdrijf;Geen verdiener;2006/'07;3320.0;580.0;2740.0;17.5
6038;Mannen;Mbo (exclusief extraneï);0;Niet verdacht van misdrijf;Geen verdiener;2007/'08;2660.0;470.0;2190.0;17.7
6039;Mannen;Mbo (exclusief extraneï);0;Niet verdacht van misdrijf;Geen verdiener;2008/'09;2200.0;330.0;1870.0;15.1
6040;Mannen;Mbo (exclusief extraneï);0;Niet verdacht van misdrijf;Wel verdiener;2004/'05;196080.0;25140.0;170930.0;12.8
6041;Mannen;Mbo (exclusief extraneï);0;Niet verdacht van misdrijf;Wel verdiener;2005/'06;213320.0;23380.0;189930.0;11.0
6042;Mannen;Mbo (exclusief extraneï);0;Niet verdacht van misdrijf;Wel verdiener;2006/'07;214230.0;22030.0;192190.0;10.3
6043;Mannen;Mbo (exclusief extraneï);0;Niet verdacht van misdrijf;Wel verdiener;2007/'08;221570.0;22330.0;199240.0;10.1
6044;Mannen;Mbo (exclusief extraneï);0;Niet verdacht van misdrijf;Wel verdiener;2008/'09;221860.0;20000.0;201860.0;9.0
6045;Mannen;Mbo (exclusief extraneï);0;Niet verdacht van misdrijf;Eenverdiener;2004/'05;79380.0;11810.0;67570.0;14.9
6046;Mannen;Mbo (exclusief extraneï);0;Niet verdacht van misdrijf;Eenverdiener;2005/'06;86840.0;11280.0;75560.0;13.0
6047;Mannen;Mbo (exclusief extraneï);0;Niet verdacht van misdrijf;Eenverdiener;2006/'07;86980.0;10600.0;76390.0;12.2
6048;Mannen;Mbo (exclusief extraneï);0;Niet verdacht van misdrijf;Eenverdiener;2007/'08;86960.0;10650.0;76310.0;12.2
6049;Mannen;Mbo (exclusief extraneï);0;Niet verdacht van misdrijf;Eenverdiener;2008/'09;84180.0;9420.0;74770.0;11.2
