ID;Geslacht;Migratieachtergrond;Perioden;Immigratie_1;EmigratieInclusiefCorrecties_2;MigratiesaldoInclusiefCorrecties_3
678;Totaal mannen en vrouwen;Oostelijk Azië;2035;35360;25543;9817
679;Totaal mannen en vrouwen;Oostelijk Azië;2036;35360;25643;9717
680;Totaal mannen en vrouwen;Oostelijk Azië;2037;35360;25731;9629
681;Totaal mannen en vrouwen;Oostelijk Azië;2038;35360;25802;9558
682;Totaal mannen en vrouwen;Oostelijk Azië;2039;35360;25865;9495
683;Totaal mannen en vrouwen;Oostelijk Azië;2040;35360;25924;9436
684;Totaal mannen en vrouwen;Oostelijk Azië;2041;35360;25977;9383
685;Totaal mannen en vrouwen;Oostelijk Azië;2042;35360;26026;9334
686;Totaal mannen en vrouwen;Oostelijk Azië;2043;35360;26075;9285
687;Totaal mannen en vrouwen;Oostelijk Azië;2044;35360;26119;9241
688;Totaal mannen en vrouwen;Oostelijk Azië;2045;35360;26157;9203
689;Totaal mannen en vrouwen;Oostelijk Azië;2046;35360;26189;9171
690;Totaal mannen en vrouwen;Oostelijk Azië;2047;35360;26218;9142
691;Totaal mannen en vrouwen;Oostelijk Azië;2048;35360;26239;9121
692;Totaal mannen en vrouwen;Oostelijk Azië;2049;35360;26252;9108
693;Totaal mannen en vrouwen;Oostelijk Azië;2050;35360;26260;9100
694;Totaal mannen en vrouwen;Oostelijk Azië;2051;35360;26290;9070
695;Totaal mannen en vrouwen;Oostelijk Azië;2052;35360;26308;9052
696;Totaal mannen en vrouwen;Oostelijk Azië;2053;35360;26316;9044
697;Totaal mannen en vrouwen;Oostelijk Azië;2054;35360;26319;9041
698;Totaal mannen en vrouwen;Oostelijk Azië;2055;35360;26321;9039
699;Totaal mannen en vrouwen;Oostelijk Azië;2056;35360;26322;9038
700;Totaal mannen en vrouwen;Oostelijk Azië;2057;35360;26322;9038
701;Totaal mannen en vrouwen;Oostelijk Azië;2058;35360;26321;9039
702;Totaal mannen en vrouwen;Oostelijk Azië;2059;35360;26320;9040
703;Totaal mannen en vrouwen;Oostelijk Azië;2060;35360;26320;9040
704;Totaal mannen en vrouwen;Oostelijk Azië;2061;35360;26319;9041
705;Totaal mannen en vrouwen;Oostelijk Azië;2062;35360;26319;9041
706;Totaal mannen en vrouwen;Oostelijk Azië;2063;35360;26318;9042
707;Totaal mannen en vrouwen;Oostelijk Azië;2064;35360;26317;9043
708;Totaal mannen en vrouwen;Oostelijk Azië;2065;35360;26317;9043
709;Totaal mannen en vrouwen;Oostelijk Azië;2066;35360;26317;9043
710;Totaal mannen en vrouwen;Oostelijk Azië;2067;35360;26317;9043
711;Totaal mannen en vrouwen;Oostelijk Azië;2068;35360;26317;9043
712;Totaal mannen en vrouwen;Oostelijk Azië;2069;35360;26316;9044
713;Totaal mannen en vrouwen;Oostelijk Azië;2070;35360;26316;9044
714;Totaal mannen en vrouwen;Overig buiten Europa;2020;8247;8943;-696
715;Totaal mannen en vrouwen;Overig buiten Europa;2021;10193;7796;2396
716;Totaal mannen en vrouwen;Overig buiten Europa;2022;11838;8791;3047
717;Totaal mannen en vrouwen;Overig buiten Europa;2023;12859;9710;3149
718;Totaal mannen en vrouwen;Overig buiten Europa;2024;13221;10482;2739
719;Totaal mannen en vrouwen;Overig buiten Europa;2025;13611;11037;2574
720;Totaal mannen en vrouwen;Overig buiten Europa;2026;13869;11472;2397
721;Totaal mannen en vrouwen;Overig buiten Europa;2027;14041;11779;2262
722;Totaal mannen en vrouwen;Overig buiten Europa;2028;14170;11980;2190
723;Totaal mannen en vrouwen;Overig buiten Europa;2029;14147;12120;2027
724;Totaal mannen en vrouwen;Overig buiten Europa;2030;14125;12174;1951
725;Totaal mannen en vrouwen;Overig buiten Europa;2031;14125;12253;1872
726;Totaal mannen en vrouwen;Overig buiten Europa;2032;14125;12312;1813
727;Totaal mannen en vrouwen;Overig buiten Europa;2033;14125;12360;1765
728;Totaal mannen en vrouwen;Overig buiten Europa;2034;14125;12392;1733
729;Totaal mannen en vrouwen;Overig buiten Europa;2035;14125;12422;1703
730;Totaal mannen en vrouwen;Overig buiten Europa;2036;14125;12447;1678
731;Totaal mannen en vrouwen;Overig buiten Europa;2037;14125;12466;1658
732;Totaal mannen en vrouwen;Overig buiten Europa;2038;14125;12484;1641
733;Totaal mannen en vrouwen;Overig buiten Europa;2039;14125;12499;1626
734;Totaal mannen en vrouwen;Overig buiten Europa;2040;14125;12511;1614
735;Totaal mannen en vrouwen;Overig buiten Europa;2041;14125;12521;1604
736;Totaal mannen en vrouwen;Overig buiten Europa;2042;14125;12530;1595
737;Totaal mannen en vrouwen;Overig buiten Europa;2043;14125;12538;1587
738;Totaal mannen en vrouwen;Overig buiten Europa;2044;14125;12545;1580
739;Totaal mannen en vrouwen;Overig buiten Europa;2045;14125;12550;1574
740;Totaal mannen en vrouwen;Overig buiten Europa;2046;14125;12555;1570
741;Totaal mannen en vrouwen;Overig buiten Europa;2047;14125;12558;1566
742;Totaal mannen en vrouwen;Overig buiten Europa;2048;14125;12561;1564
743;Totaal mannen en vrouwen;Overig buiten Europa;2049;14125;12562;1563
744;Totaal mannen en vrouwen;Overig buiten Europa;2050;14125;12564;1561
745;Totaal mannen en vrouwen;Overig buiten Europa;2051;14125;12566;1559
746;Totaal mannen en vrouwen;Overig buiten Europa;2052;14125;12568;1557
747;Totaal mannen en vrouwen;Overig buiten Europa;2053;14125;12568;1557
748;Totaal mannen en vrouwen;Overig buiten Europa;2054;14125;12568;1557
749;Totaal mannen en vrouwen;Overig buiten Europa;2055;14125;12568;1557
750;Totaal mannen en vrouwen;Overig buiten Europa;2056;14125;12568;1557
751;Totaal mannen en vrouwen;Overig buiten Europa;2057;14125;12568;1557
752;Totaal mannen en vrouwen;Overig buiten Europa;2058;14125;12567;1558
753;Totaal mannen en vrouwen;Overig buiten Europa;2059;14125;12567;1558
754;Totaal mannen en vrouwen;Overig buiten Europa;2060;14125;12567;1558
755;Totaal mannen en vrouwen;Overig buiten Europa;2061;14125;12566;1558
756;Totaal mannen en vrouwen;Overig buiten Europa;2062;14125;12566;1559
757;Totaal mannen en vrouwen;Overig buiten Europa;2063;14125;12566;1559
758;Totaal mannen en vrouwen;Overig buiten Europa;2064;14125;12566;1559
759;Totaal mannen en vrouwen;Overig buiten Europa;2065;14125;12566;1559
760;Totaal mannen en vrouwen;Overig buiten Europa;2066;14125;12566;1559
761;Totaal mannen en vrouwen;Overig buiten Europa;2067;14125;12566;1559
762;Totaal mannen en vrouwen;Overig buiten Europa;2068;14125;12566;1560
763;Totaal mannen en vrouwen;Overig buiten Europa;2069;14125;12565;1560
764;Totaal mannen en vrouwen;Overig buiten Europa;2070;14125;12565;1560
765;Totaal mannen en vrouwen;Overig Europa;2020;9112;6022;3090
766;Totaal mannen en vrouwen;Overig Europa;2021;11118;6275;4843
767;Totaal mannen en vrouwen;Overig Europa;2022;15098;6853;8245
768;Totaal mannen en vrouwen;Overig Europa;2023;15465;7492;7973
769;Totaal mannen en vrouwen;Overig Europa;2024;16138;8051;8087
770;Totaal mannen en vrouwen;Overig Europa;2025;16819;8657;8162
771;Totaal mannen en vrouwen;Overig Europa;2026;16979;9128;7851
772;Totaal mannen en vrouwen;Overig Europa;2027;17237;9536;7701
773;Totaal mannen en vrouwen;Overig Europa;2028;17412;9879;7533
774;Totaal mannen en vrouwen;Overig Europa;2029;17393;10170;7223
775;Totaal mannen en vrouwen;Overig Europa;2030;17379;10390;6989
776;Totaal mannen en vrouwen;Overig Europa;2031;17379;10510;6870
777;Totaal mannen en vrouwen;Overig Europa;2032;17379;10611;6768
778;Totaal mannen en vrouwen;Overig Europa;2033;17379;10707;6672
779;Totaal mannen en vrouwen;Overig Europa;2034;17379;10786;6594
780;Totaal mannen en vrouwen;Overig Europa;2035;17379;10855;6524
781;Totaal mannen en vrouwen;Overig Europa;2036;17379;10923;6456
782;Totaal mannen en vrouwen;Overig Europa;2037;17379;10987;6392
783;Totaal mannen en vrouwen;Overig Europa;2038;17379;11046;6334
784;Totaal mannen en vrouwen;Overig Europa;2039;17379;11097;6282
785;Totaal mannen en vrouwen;Overig Europa;2040;17379;11146;6233
786;Totaal mannen en vrouwen;Overig Europa;2041;17379;11189;6190
787;Totaal mannen en vrouwen;Overig Europa;2042;17379;11229;6150
788;Totaal mannen en vrouwen;Overig Europa;2043;17379;11267;6112
789;Totaal mannen en vrouwen;Overig Europa;2044;17379;11304;6075
790;Totaal mannen en vrouwen;Overig Europa;2045;17379;11335;6044
791;Totaal mannen en vrouwen;Overig Europa;2046;17379;11364;6015
792;Totaal mannen en vrouwen;Overig Europa;2047;17379;11390;5989
793;Totaal mannen en vrouwen;Overig Europa;2048;17379;11413;5966
794;Totaal mannen en vrouwen;Overig Europa;2049;17379;11431;5948
795;Totaal mannen en vrouwen;Overig Europa;2050;17379;11445;5934
796;Totaal mannen en vrouwen;Overig Europa;2051;17379;11468;5911
797;Totaal mannen en vrouwen;Overig Europa;2052;17379;11486;5893
798;Totaal mannen en vrouwen;Overig Europa;2053;17379;11492;5887
799;Totaal mannen en vrouwen;Overig Europa;2054;17379;11497;5882
800;Totaal mannen en vrouwen;Overig Europa;2055;17379;11501;5878
801;Totaal mannen en vrouwen;Overig Europa;2056;17379;11502;5877
802;Totaal mannen en vrouwen;Overig Europa;2057;17379;11503;5876
803;Totaal mannen en vrouwen;Overig Europa;2058;17379;11503;5876
804;Totaal mannen en vrouwen;Overig Europa;2059;17379;11503;5876
805;Totaal mannen en vrouwen;Overig Europa;2060;17379;11502;5877
806;Totaal mannen en vrouwen;Overig Europa;2061;17379;11502;5877
807;Totaal mannen en vrouwen;Overig Europa;2062;17379;11502;5877
808;Totaal mannen en vrouwen;Overig Europa;2063;17379;11502;5878
809;Totaal mannen en vrouwen;Overig Europa;2064;17379;11501;5878
810;Totaal mannen en vrouwen;Overig Europa;2065;17379;11501;5878
811;Totaal mannen en vrouwen;Overig Europa;2066;17379;11501;5878
812;Totaal mannen en vrouwen;Overig Europa;2067;17379;11501;5878
813;Totaal mannen en vrouwen;Overig Europa;2068;17379;11500;5879
814;Totaal mannen en vrouwen;Overig Europa;2069;17379;11500;5879
815;Totaal mannen en vrouwen;Overig Europa;2070;17379;11500;5879
816;Totaal mannen en vrouwen;Suriname;2020;2049;662;1387
817;Totaal mannen en vrouwen;Suriname;2021;1960;1118;842
818;Totaal mannen en vrouwen;Suriname;2022;2271;853;1418
819;Totaal mannen en vrouwen;Suriname;2023;2453;900;1553
820;Totaal mannen en vrouwen;Suriname;2024;2475;952;1522
821;Totaal mannen en vrouwen;Suriname;2025;2541;1002;1538
822;Totaal mannen en vrouwen;Suriname;2026;2532;1046;1486
823;Totaal mannen en vrouwen;Suriname;2027;2510;1081;1429
824;Totaal mannen en vrouwen;Suriname;2028;2498;1114;1384
825;Totaal mannen en vrouwen;Suriname;2029;2481;1144;1337
826;Totaal mannen en vrouwen;Suriname;2030;2471;1183;1288
827;Totaal mannen en vrouwen;Suriname;2031;2471;1185;1286
828;Totaal mannen en vrouwen;Suriname;2032;2471;1183;1288
829;Totaal mannen en vrouwen;Suriname;2033;2471;1181;1290
830;Totaal mannen en vrouwen;Suriname;2034;2471;1178;1292
831;Totaal mannen en vrouwen;Suriname;2035;2471;1178;1293
832;Totaal mannen en vrouwen;Suriname;2036;2471;1179;1292
833;Totaal mannen en vrouwen;Suriname;2037;2471;1181;1290
834;Totaal mannen en vrouwen;Suriname;2038;2471;1183;1288
835;Totaal mannen en vrouwen;Suriname;2039;2471;1184;1287
836;Totaal mannen en vrouwen;Suriname;2040;2471;1185;1286
837;Totaal mannen en vrouwen;Suriname;2041;2471;1186;1285
838;Totaal mannen en vrouwen;Suriname;2042;2471;1188;1283
839;Totaal mannen en vrouwen;Suriname;2043;2471;1190;1281
840;Totaal mannen en vrouwen;Suriname;2044;2471;1192;1279
841;Totaal mannen en vrouwen;Suriname;2045;2471;1195;1276
842;Totaal mannen en vrouwen;Suriname;2046;2471;1198;1273
843;Totaal mannen en vrouwen;Suriname;2047;2471;1200;1272
844;Totaal mannen en vrouwen;Suriname;2048;2471;1200;1271
845;Totaal mannen en vrouwen;Suriname;2049;2471;1198;1273
846;Totaal mannen en vrouwen;Suriname;2050;2471;1196;1275
847;Totaal mannen en vrouwen;Suriname;2051;2471;1197;1274
848;Totaal mannen en vrouwen;Suriname;2052;2471;1198;1273
849;Totaal mannen en vrouwen;Suriname;2053;2471;1198;1273
850;Totaal mannen en vrouwen;Suriname;2054;2471;1197;1274
851;Totaal mannen en vrouwen;Suriname;2055;2471;1197;1274
852;Totaal mannen en vrouwen;Suriname;2056;2471;1196;1275
853;Totaal mannen en vrouwen;Suriname;2057;2471;1194;1276
854;Totaal mannen en vrouwen;Suriname;2058;2471;1194;1278
855;Totaal mannen en vrouwen;Suriname;2059;2471;1193;1278
856;Totaal mannen en vrouwen;Suriname;2060;2471;1192;1279
857;Totaal mannen en vrouwen;Suriname;2061;2471;1191;1280
858;Totaal mannen en vrouwen;Suriname;2062;2471;1190;1281
859;Totaal mannen en vrouwen;Suriname;2063;2471;1189;1282
860;Totaal mannen en vrouwen;Suriname;2064;2471;1189;1282
861;Totaal mannen en vrouwen;Suriname;2065;2471;1188;1283
862;Totaal mannen en vrouwen;Suriname;2066;2471;1188;1283
863;Totaal mannen en vrouwen;Suriname;2067;2471;1187;1284
864;Totaal mannen en vrouwen;Suriname;2068;2471;1187;1284
865;Totaal mannen en vrouwen;Suriname;2069;2471;1186;1284
866;Totaal mannen en vrouwen;Suriname;2070;2471;1186;1285
867;Totaal mannen en vrouwen;Turkije;2020;6054;3113;2941
868;Totaal mannen en vrouwen;Turkije;2021;5932;2990;2942
869;Totaal mannen en vrouwen;Turkije;2022;8373;3246;5127
870;Totaal mannen en vrouwen;Turkije;2023;7438;3560;3878
871;Totaal mannen en vrouwen;Turkije;2024;6934;3682;3252
872;Totaal mannen en vrouwen;Turkije;2025;7233;3759;3474
873;Totaal mannen en vrouwen;Turkije;2026;7146;3867;3279
874;Totaal mannen en vrouwen;Turkije;2027;7201;3992;3209
875;Totaal mannen en vrouwen;Turkije;2028;7234;4050;3184
876;Totaal mannen en vrouwen;Turkije;2029;7215;4090;3125
877;Totaal mannen en vrouwen;Turkije;2030;7201;4157;3044
878;Totaal mannen en vrouwen;Turkije;2031;7201;4185;3016
879;Totaal mannen en vrouwen;Turkije;2032;7201;4199;3002
880;Totaal mannen en vrouwen;Turkije;2033;7201;4213;2988
881;Totaal mannen en vrouwen;Turkije;2034;7201;4230;2971
882;Totaal mannen en vrouwen;Turkije;2035;7201;4260;2941
883;Totaal mannen en vrouwen;Turkije;2036;7201;4290;2911
884;Totaal mannen en vrouwen;Turkije;2037;7201;4324;2877
885;Totaal mannen en vrouwen;Turkije;2038;7201;4358;2843
886;Totaal mannen en vrouwen;Turkije;2039;7201;4380;2820
887;Totaal mannen en vrouwen;Turkije;2040;7201;4405;2796
888;Totaal mannen en vrouwen;Turkije;2041;7201;4424;2777
889;Totaal mannen en vrouwen;Turkije;2042;7201;4444;2757
890;Totaal mannen en vrouwen;Turkije;2043;7201;4470;2731
891;Totaal mannen en vrouwen;Turkije;2044;7201;4496;2705
892;Totaal mannen en vrouwen;Turkije;2045;7201;4522;2679
893;Totaal mannen en vrouwen;Turkije;2046;7201;4551;2650
894;Totaal mannen en vrouwen;Turkije;2047;7201;4570;2631
895;Totaal mannen en vrouwen;Turkije;2048;7201;4576;2626
896;Totaal mannen en vrouwen;Turkije;2049;7201;4580;2621
897;Totaal mannen en vrouwen;Turkije;2050;7201;4575;2626
898;Totaal mannen en vrouwen;Turkije;2051;7201;4583;2618
899;Totaal mannen en vrouwen;Turkije;2052;7201;4590;2611
900;Totaal mannen en vrouwen;Turkije;2053;7201;4582;2619
901;Totaal mannen en vrouwen;Turkije;2054;7201;4580;2621
902;Totaal mannen en vrouwen;Turkije;2055;7201;4582;2619
903;Totaal mannen en vrouwen;Turkije;2056;7201;4582;2619
904;Totaal mannen en vrouwen;Turkije;2057;7201;4582;2619
905;Totaal mannen en vrouwen;Turkije;2058;7201;4582;2619
906;Totaal mannen en vrouwen;Turkije;2059;7201;4581;2620
907;Totaal mannen en vrouwen;Turkije;2060;7201;4581;2620
908;Totaal mannen en vrouwen;Turkije;2061;7201;4581;2620
909;Totaal mannen en vrouwen;Turkije;2062;7201;4581;2620
910;Totaal mannen en vrouwen;Turkije;2063;7201;4581;2620
911;Totaal mannen en vrouwen;Turkije;2064;7201;4580;2620
912;Totaal mannen en vrouwen;Turkije;2065;7201;4580;2621
913;Totaal mannen en vrouwen;Turkije;2066;7201;4580;2621
914;Totaal mannen en vrouwen;Turkije;2067;7201;4580;2621
915;Totaal mannen en vrouwen;Turkije;2068;7201;4580;2621
916;Totaal mannen en vrouwen;Turkije;2069;7201;4580;2622
917;Totaal mannen en vrouwen;Turkije;2070;7201;4579;2622
918;Mannen;Totaal;2020;109145;80730;28415
919;Mannen;Totaal;2021;126041;92784;33257
920;Mannen;Totaal;2022;144109;96850;47259
921;Mannen;Totaal;2023;148806;102380;46426
922;Mannen;Totaal;2024;149905;107734;42171
923;Mannen;Totaal;2025;152276;112548;39728
924;Mannen;Totaal;2026;153176;115876;37300
925;Mannen;Totaal;2027;153734;118474;35260
926;Mannen;Totaal;2028;154412;120271;34141
927;Mannen;Totaal;2029;153843;121526;32317
928;Mannen;Totaal;2030;153292;122094;31198
929;Mannen;Totaal;2031;153013;122696;30317
930;Mannen;Totaal;2032;152608;123167;29441
931;Mannen;Totaal;2033;152178;123510;28668
932;Mannen;Totaal;2034;151721;123720;28002
933;Mannen;Totaal;2035;151682;123969;27713
934;Mannen;Totaal;2036;151620;124236;27384
935;Mannen;Totaal;2037;151528;124506;27022
936;Mannen;Totaal;2038;151441;124719;26722
937;Mannen;Totaal;2039;151353;124871;26482
938;Mannen;Totaal;2040;151240;125021;26219
939;Mannen;Totaal;2041;151129;125136;25993
940;Mannen;Totaal;2042;151116;125260;25856
941;Mannen;Totaal;2043;151129;125412;25716
942;Mannen;Totaal;2044;151133;125577;25556
943;Mannen;Totaal;2045;151143;125731;25412
944;Mannen;Totaal;2046;151155;125868;25287
945;Mannen;Totaal;2047;151145;125989;25156
946;Mannen;Totaal;2048;151147;126104;25043
947;Mannen;Totaal;2049;151183;126232;24951
948;Mannen;Totaal;2050;151223;126339;24884
949;Mannen;Totaal;2051;151263;126515;24748
950;Mannen;Totaal;2052;151299;126679;24620
951;Mannen;Totaal;2053;151347;126802;24545
952;Mannen;Totaal;2054;151409;126925;24484
953;Mannen;Totaal;2055;151459;127044;24415
954;Mannen;Totaal;2056;151512;127156;24356
955;Mannen;Totaal;2057;151603;127265;24338
956;Mannen;Totaal;2058;151642;127366;24276
957;Mannen;Totaal;2059;151703;127460;24243
958;Mannen;Totaal;2060;151774;127548;24226
959;Mannen;Totaal;2061;151820;127637;24183
960;Mannen;Totaal;2062;151889;127717;24172
961;Mannen;Totaal;2063;151931;127804;24127
962;Mannen;Totaal;2064;151969;127877;24092
963;Mannen;Totaal;2065;152027;127954;24073
964;Mannen;Totaal;2066;152084;128021;24063
965;Mannen;Totaal;2067;152127;128085;24042
966;Mannen;Totaal;2068;152162;128145;24017
967;Mannen;Totaal;2069;152201;128192;24009
968;Mannen;Totaal;2070;152203;128215;23988
969;Mannen;1e generatie migratieachtergrond;2020;91803;63524;28279
970;Mannen;1e generatie migratieachtergrond;2021;108206;70327;37880
971;Mannen;1e generatie migratieachtergrond;2022;127035;73827;53208
972;Mannen;1e generatie migratieachtergrond;2023;132920;79382;53538
973;Mannen;1e generatie migratieachtergrond;2024;134378;84387;49991
974;Mannen;1e generatie migratieachtergrond;2025;136946;88600;48345
975;Mannen;1e generatie migratieachtergrond;2026;137877;91541;46337
976;Mannen;1e generatie migratieachtergrond;2027;138308;93731;44577
977;Mannen;1e generatie migratieachtergrond;2028;138565;95167;43398
978;Mannen;1e generatie migratieachtergrond;2029;137917;96125;41792
979;Mannen;1e generatie migratieachtergrond;2030;137271;96457;40813
980;Mannen;1e generatie migratieachtergrond;2031;136822;96963;39859
981;Mannen;1e generatie migratieachtergrond;2032;136247;97354;38893
982;Mannen;1e generatie migratieachtergrond;2033;135681;97649;38032
983;Mannen;1e generatie migratieachtergrond;2034;135109;97819;37290
984;Mannen;1e generatie migratieachtergrond;2035;134992;98043;36950
985;Mannen;1e generatie migratieachtergrond;2036;134872;98290;36582
986;Mannen;1e generatie migratieachtergrond;2037;134758;98544;36214
987;Mannen;1e generatie migratieachtergrond;2038;134640;98749;35891
988;Mannen;1e generatie migratieachtergrond;2039;134522;98908;35614
989;Mannen;1e generatie migratieachtergrond;2040;134399;99058;35341
990;Mannen;1e generatie migratieachtergrond;2041;134284;99183;35101
991;Mannen;1e generatie migratieachtergrond;2042;134282;99310;34973
992;Mannen;1e generatie migratieachtergrond;2043;134278;99462;34817
993;Mannen;1e generatie migratieachtergrond;2044;134279;99606;34673
994;Mannen;1e generatie migratieachtergrond;2045;134280;99729;34550
995;Mannen;1e generatie migratieachtergrond;2046;134282;99816;34467
996;Mannen;1e generatie migratieachtergrond;2047;134281;99867;34414
997;Mannen;1e generatie migratieachtergrond;2048;134283;99905;34378
998;Mannen;1e generatie migratieachtergrond;2049;134284;99935;34348
999;Mannen;1e generatie migratieachtergrond;2050;134279;99933;34346
1000;Mannen;1e generatie migratieachtergrond;2051;134282;99991;34291
1001;Mannen;1e generatie migratieachtergrond;2052;134282;100024;34259
1002;Mannen;1e generatie migratieachtergrond;2053;134284;100013;34272
1003;Mannen;1e generatie migratieachtergrond;2054;134286;99995;34291
1004;Mannen;1e generatie migratieachtergrond;2055;134280;99978;34302
1005;Mannen;1e generatie migratieachtergrond;2056;134283;99958;34325
1006;Mannen;1e generatie migratieachtergrond;2057;134283;99939;34344
1007;Mannen;1e generatie migratieachtergrond;2058;134285;99923;34363
1008;Mannen;1e generatie migratieachtergrond;2059;134283;99906;34377
1009;Mannen;1e generatie migratieachtergrond;2060;134283;99891;34392
1010;Mannen;1e generatie migratieachtergrond;2061;134282;99880;34401
1011;Mannen;1e generatie migratieachtergrond;2062;134281;99869;34414
1012;Mannen;1e generatie migratieachtergrond;2063;134282;99861;34421
1013;Mannen;1e generatie migratieachtergrond;2064;134282;99855;34427
1014;Mannen;1e generatie migratieachtergrond;2065;134282;99851;34431
1015;Mannen;1e generatie migratieachtergrond;2066;134282;99846;34435
1016;Mannen;1e generatie migratieachtergrond;2067;134280;99843;34437
1017;Mannen;1e generatie migratieachtergrond;2068;134279;99841;34438
1018;Mannen;1e generatie migratieachtergrond;2069;134280;99837;34443
1019;Mannen;1e generatie migratieachtergrond;2070;134282;99837;34447
1020;Mannen;Ned. achtergrond/2e gen migratieachte...;2020;17342;17206;136
1021;Mannen;Ned. achtergrond/2e gen migratieachte...;2021;17835;22458;-4623
1022;Mannen;Ned. achtergrond/2e gen migratieachte...;2022;17074;23024;-5950
1023;Mannen;Ned. achtergrond/2e gen migratieachte...;2023;15886;22997;-7111
1024;Mannen;Ned. achtergrond/2e gen migratieachte...;2024;15527;23349;-7822
1025;Mannen;Ned. achtergrond/2e gen migratieachte...;2025;15330;23948;-8618
1026;Mannen;Ned. achtergrond/2e gen migratieachte...;2026;15299;24334;-9035
1027;Mannen;Ned. achtergrond/2e gen migratieachte...;2027;15426;24743;-9317
1028;Mannen;Ned. achtergrond/2e gen migratieachte...;2028;15847;25103;-9256
1029;Mannen;Ned. achtergrond/2e gen migratieachte...;2029;15926;25402;-9476
1030;Mannen;Ned. achtergrond/2e gen migratieachte...;2030;16021;25637;-9616
1031;Mannen;Ned. achtergrond/2e gen migratieachte...;2031;16191;25734;-9543
1032;Mannen;Ned. achtergrond/2e gen migratieachte...;2032;16361;25813;-9452
1033;Mannen;Ned. achtergrond/2e gen migratieachte...;2033;16497;25861;-9364
1034;Mannen;Ned. achtergrond/2e gen migratieachte...;2034;16612;25900;-9288
1035;Mannen;Ned. achtergrond/2e gen migratieachte...;2035;16690;25928;-9238
1036;Mannen;Ned. achtergrond/2e gen migratieachte...;2036;16748;25945;-9197
1037;Mannen;Ned. achtergrond/2e gen migratieachte...;2037;16770;25961;-9191
1038;Mannen;Ned. achtergrond/2e gen migratieachte...;2038;16801;25969;-9168
1039;Mannen;Ned. achtergrond/2e gen migratieachte...;2039;16831;25964;-9133
1040;Mannen;Ned. achtergrond/2e gen migratieachte...;2040;16841;25961;-9120
1041;Mannen;Ned. achtergrond/2e gen migratieachte...;2041;16845;25953;-9108
1042;Mannen;Ned. achtergrond/2e gen migratieachte...;2042;16834;25950;-9116
1043;Mannen;Ned. achtergrond/2e gen migratieachte...;2043;16851;25950;-9099
1044;Mannen;Ned. achtergrond/2e gen migratieachte...;2044;16854;25971;-9117
1045;Mannen;Ned. achtergrond/2e gen migratieachte...;2045;16863;26002;-9139
1046;Mannen;Ned. achtergrond/2e gen migratieachte...;2046;16873;26051;-9178
1047;Mannen;Ned. achtergrond/2e gen migratieachte...;2047;16864;26122;-9258
1048;Mannen;Ned. achtergrond/2e gen migratieachte...;2048;16864;26198;-9334
1049;Mannen;Ned. achtergrond/2e gen migratieachte...;2049;16899;26296;-9397
1050;Mannen;Ned. achtergrond/2e gen migratieachte...;2050;16944;26406;-9462
1051;Mannen;Ned. achtergrond/2e gen migratieachte...;2051;16981;26523;-9542
1052;Mannen;Ned. achtergrond/2e gen migratieachte...;2052;17017;26656;-9640
1053;Mannen;Ned. achtergrond/2e gen migratieachte...;2053;17063;26791;-9728
1054;Mannen;Ned. achtergrond/2e gen migratieachte...;2054;17123;26931;-9808
1055;Mannen;Ned. achtergrond/2e gen migratieachte...;2055;17179;27065;-9886
1056;Mannen;Ned. achtergrond/2e gen migratieachte...;2056;17229;27198;-9969
1057;Mannen;Ned. achtergrond/2e gen migratieachte...;2057;17320;27325;-10005
1058;Mannen;Ned. achtergrond/2e gen migratieachte...;2058;17357;27444;-10087
1059;Mannen;Ned. achtergrond/2e gen migratieachte...;2059;17420;27554;-10134
1060;Mannen;Ned. achtergrond/2e gen migratieachte...;2060;17491;27657;-10166
1061;Mannen;Ned. achtergrond/2e gen migratieachte...;2061;17538;27758;-10220
1062;Mannen;Ned. achtergrond/2e gen migratieachte...;2062;17608;27848;-10240
1063;Mannen;Ned. achtergrond/2e gen migratieachte...;2063;17649;27943;-10294
1064;Mannen;Ned. achtergrond/2e gen migratieachte...;2064;17687;28022;-10335
1065;Mannen;Ned. achtergrond/2e gen migratieachte...;2065;17745;28104;-10358
1066;Mannen;Ned. achtergrond/2e gen migratieachte...;2066;17802;28174;-10372
1067;Mannen;Ned. achtergrond/2e gen migratieachte...;2067;17847;28242;-10395
1068;Mannen;Ned. achtergrond/2e gen migratieachte...;2068;17883;28305;-10422
1069;Mannen;Ned. achtergrond/2e gen migratieachte...;2069;17921;28355;-10434
1070;Mannen;Ned. achtergrond/2e gen migratieachte...;2070;17921;28379;-10458
1071;Mannen;Westerse migratieachtergrond;2020;59818;45832;13986
1072;Mannen;Westerse migratieachtergrond;2021;68621;50427;18194
1073;Mannen;Westerse migratieachtergrond;2022;78357;53386;24971
1074;Mannen;Westerse migratieachtergrond;2023;81406;56159;25247
1075;Mannen;Westerse migratieachtergrond;2024;82992;58997;23995
1076;Mannen;Westerse migratieachtergrond;2025;84621;61556;23065
1077;Mannen;Westerse migratieachtergrond;2026;84985;63077;21908
1078;Mannen;Westerse migratieachtergrond;2027;85214;64088;21126
1079;Mannen;Westerse migratieachtergrond;2028;85230;64559;20671
1080;Mannen;Westerse migratieachtergrond;2029;84692;64610;20082
1081;Mannen;Westerse migratieachtergrond;2030;84147;64245;19901
1082;Mannen;Westerse migratieachtergrond;2031;83697;64526;19171
