ID;Geslacht;Onderwijssoort;Migratieachtergrond;WoonregioSchoolregio;Regiokenmerken;Perioden;Examenkandidaten_1;Gediplomeerden_2;GediplomeerdenRelatief_3
4447;Totaal mannen en vrouwen;Vwo;Overige niet-westerse migratieachterg...;Schoolregio;West-Nederland (LD);2020/'21;1514;1312;87
4448;Totaal mannen en vrouwen;Vwo;Overige niet-westerse migratieachterg...;Schoolregio;Zuid-Nederland (LD);2005/'06;211;184;87
4449;Totaal mannen en vrouwen;Vwo;Overige niet-westerse migratieachterg...;Schoolregio;Zuid-Nederland (LD);2006/'07;224;199;89
4450;Totaal mannen en vrouwen;Vwo;Overige niet-westerse migratieachterg...;Schoolregio;Zuid-Nederland (LD);2007/'08;224;177;79
4451;Totaal mannen en vrouwen;Vwo;Overige niet-westerse migratieachterg...;Schoolregio;Zuid-Nederland (LD);2008/'09;276;228;83
4452;Totaal mannen en vrouwen;Vwo;Overige niet-westerse migratieachterg...;Schoolregio;Zuid-Nederland (LD);2009/'10;245;189;77
4453;Totaal mannen en vrouwen;Vwo;Overige niet-westerse migratieachterg...;Schoolregio;Zuid-Nederland (LD);2010/'11;259;199;77
4454;Totaal mannen en vrouwen;Vwo;Overige niet-westerse migratieachterg...;Schoolregio;Zuid-Nederland (LD);2011/'12;285;219;77
4455;Totaal mannen en vrouwen;Vwo;Overige niet-westerse migratieachterg...;Schoolregio;Zuid-Nederland (LD);2012/'13;257;212;82
4456;Totaal mannen en vrouwen;Vwo;Overige niet-westerse migratieachterg...;Schoolregio;Zuid-Nederland (LD);2013/'14;267;215;81
4457;Totaal mannen en vrouwen;Vwo;Overige niet-westerse migratieachterg...;Schoolregio;Zuid-Nederland (LD);2014/'15;284;240;85
4458;Totaal mannen en vrouwen;Vwo;Overige niet-westerse migratieachterg...;Schoolregio;Zuid-Nederland (LD);2015/'16;265;211;80
4459;Totaal mannen en vrouwen;Vwo;Overige niet-westerse migratieachterg...;Schoolregio;Zuid-Nederland (LD);2016/'17;309;258;83
4460;Totaal mannen en vrouwen;Vwo;Overige niet-westerse migratieachterg...;Schoolregio;Zuid-Nederland (LD);2017/'18;287;238;83
4461;Totaal mannen en vrouwen;Vwo;Overige niet-westerse migratieachterg...;Schoolregio;Zuid-Nederland (LD);2018/'19;295;253;86
4462;Totaal mannen en vrouwen;Vwo;Overige niet-westerse migratieachterg...;Schoolregio;Zuid-Nederland (LD);2019/'20;327;319;98
4463;Totaal mannen en vrouwen;Vwo;Overige niet-westerse migratieachterg...;Schoolregio;Zuid-Nederland (LD);2020/'21;321;282;88
4464;Totaal mannen en vrouwen;Vwo;Overige niet-westerse migratieachterg...;Schoolregio;Niet in te delen (LD);2005/'06;0;0;0
4465;Totaal mannen en vrouwen;Vwo;Overige niet-westerse migratieachterg...;Schoolregio;Niet in te delen (LD);2006/'07;0;0;0
4466;Totaal mannen en vrouwen;Vwo;Overige niet-westerse migratieachterg...;Schoolregio;Niet in te delen (LD);2007/'08;0;0;0
4467;Totaal mannen en vrouwen;Vwo;Overige niet-westerse migratieachterg...;Schoolregio;Niet in te delen (LD);2008/'09;0;0;0
4468;Totaal mannen en vrouwen;Vwo;Overige niet-westerse migratieachterg...;Schoolregio;Niet in te delen (LD);2009/'10;0;0;0
4469;Totaal mannen en vrouwen;Vwo;Overige niet-westerse migratieachterg...;Schoolregio;Niet in te delen (LD);2010/'11;0;0;0
4470;Totaal mannen en vrouwen;Vwo;Overige niet-westerse migratieachterg...;Schoolregio;Niet in te delen (LD);2011/'12;0;0;0
4471;Totaal mannen en vrouwen;Vwo;Overige niet-westerse migratieachterg...;Schoolregio;Niet in te delen (LD);2012/'13;0;0;0
4472;Totaal mannen en vrouwen;Vwo;Overige niet-westerse migratieachterg...;Schoolregio;Niet in te delen (LD);2013/'14;0;0;0
4473;Totaal mannen en vrouwen;Vwo;Overige niet-westerse migratieachterg...;Schoolregio;Niet in te delen (LD);2014/'15;0;0;0
4474;Totaal mannen en vrouwen;Vwo;Overige niet-westerse migratieachterg...;Schoolregio;Niet in te delen (LD);2015/'16;0;0;0
4475;Totaal mannen en vrouwen;Vwo;Overige niet-westerse migratieachterg...;Schoolregio;Niet in te delen (LD);2016/'17;0;0;0
4476;Totaal mannen en vrouwen;Vwo;Overige niet-westerse migratieachterg...;Schoolregio;Niet in te delen (LD);2017/'18;0;0;0
4477;Totaal mannen en vrouwen;Vwo;Overige niet-westerse migratieachterg...;Schoolregio;Niet in te delen (LD);2018/'19;0;0;0
4478;Totaal mannen en vrouwen;Vwo;Overige niet-westerse migratieachterg...;Schoolregio;Niet in te delen (LD);2019/'20;0;0;0
4479;Totaal mannen en vrouwen;Vwo;Overige niet-westerse migratieachterg...;Schoolregio;Niet in te delen (LD);2020/'21;0;0;0
4480;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Nederland;2005/'06;10;9;90
4481;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Nederland;2006/'07;9;9;100
4482;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Nederland;2007/'08;9;8;89
4483;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Nederland;2008/'09;11;11;100
4484;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Nederland;2009/'10;13;12;92
4485;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Nederland;2010/'11;20;18;90
4486;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Nederland;2011/'12;10;7;70
4487;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Nederland;2012/'13;17;16;94
4488;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Nederland;2013/'14;22;16;73
4489;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Nederland;2014/'15;23;21;91
4490;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Nederland;2015/'16;13;13;100
4491;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Nederland;2016/'17;18;16;89
4492;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Nederland;2017/'18;10;9;90
4493;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Nederland;2018/'19;10;10;100
4494;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Nederland;2019/'20;6;6;100
4495;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Nederland;2020/'21;5;5;100
4496;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Vier grootste gemeenten (G4);2005/'06;0;0;0
4497;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Vier grootste gemeenten (G4);2006/'07;1;1;100
4498;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Vier grootste gemeenten (G4);2007/'08;0;0;0
4499;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Vier grootste gemeenten (G4);2008/'09;3;3;100
4500;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Vier grootste gemeenten (G4);2009/'10;0;0;0
4501;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Vier grootste gemeenten (G4);2010/'11;1;1;100
4502;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Vier grootste gemeenten (G4);2011/'12;0;0;0
4503;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Vier grootste gemeenten (G4);2012/'13;5;5;100
4504;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Vier grootste gemeenten (G4);2013/'14;1;0;0
4505;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Vier grootste gemeenten (G4);2014/'15;2;2;100
4506;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Vier grootste gemeenten (G4);2015/'16;0;0;0
4507;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Vier grootste gemeenten (G4);2016/'17;1;1;100
4508;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Vier grootste gemeenten (G4);2017/'18;1;1;100
4509;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Vier grootste gemeenten (G4);2018/'19;0;0;0
4510;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Vier grootste gemeenten (G4);2019/'20;0;0;0
4511;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Vier grootste gemeenten (G4);2020/'21;1;1;100
4512;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Amsterdam;2005/'06;0;0;0
4513;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Amsterdam;2006/'07;0;0;0
4514;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Amsterdam;2007/'08;0;0;0
4515;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Amsterdam;2008/'09;1;1;100
4516;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Amsterdam;2009/'10;0;0;0
4517;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Amsterdam;2010/'11;1;1;100
4518;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Amsterdam;2011/'12;0;0;0
4519;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Amsterdam;2012/'13;5;5;100
4520;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Amsterdam;2013/'14;1;0;0
4521;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Amsterdam;2014/'15;2;2;100
4522;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Amsterdam;2015/'16;0;0;0
4523;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Amsterdam;2016/'17;1;1;100
4524;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Amsterdam;2017/'18;1;1;100
4525;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Amsterdam;2018/'19;0;0;0
4526;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Amsterdam;2019/'20;0;0;0
4527;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Amsterdam;2020/'21;1;1;100
4528;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;'s-Gravenhage;2005/'06;0;0;0
4529;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;'s-Gravenhage;2006/'07;1;1;100
4530;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;'s-Gravenhage;2007/'08;0;0;0
4531;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;'s-Gravenhage;2008/'09;1;1;100
4532;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;'s-Gravenhage;2009/'10;0;0;0
4533;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;'s-Gravenhage;2010/'11;0;0;0
4534;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;'s-Gravenhage;2011/'12;0;0;0
4535;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;'s-Gravenhage;2012/'13;0;0;0
4536;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;'s-Gravenhage;2013/'14;0;0;0
4537;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;'s-Gravenhage;2014/'15;0;0;0
4538;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;'s-Gravenhage;2015/'16;0;0;0
4539;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;'s-Gravenhage;2016/'17;0;0;0
4540;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;'s-Gravenhage;2017/'18;0;0;0
4541;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;'s-Gravenhage;2018/'19;0;0;0
4542;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;'s-Gravenhage;2019/'20;0;0;0
4543;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;'s-Gravenhage;2020/'21;0;0;0
4544;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Rotterdam;2005/'06;0;0;0
4545;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Rotterdam;2006/'07;0;0;0
4546;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Rotterdam;2007/'08;0;0;0
4547;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Rotterdam;2008/'09;1;1;100
4548;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Rotterdam;2009/'10;0;0;0
4549;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Rotterdam;2010/'11;0;0;0
4550;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Rotterdam;2011/'12;0;0;0
4551;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Rotterdam;2012/'13;0;0;0
4552;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Rotterdam;2013/'14;0;0;0
4553;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Rotterdam;2014/'15;0;0;0
4554;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Rotterdam;2015/'16;0;0;0
4555;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Rotterdam;2016/'17;0;0;0
4556;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Rotterdam;2017/'18;0;0;0
4557;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Rotterdam;2018/'19;0;0;0
4558;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Rotterdam;2019/'20;0;0;0
4559;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Rotterdam;2020/'21;0;0;0
4560;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Utrecht;2005/'06;0;0;0
4561;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Utrecht;2006/'07;0;0;0
4562;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Utrecht;2007/'08;0;0;0
4563;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Utrecht;2008/'09;0;0;0
4564;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Utrecht;2009/'10;0;0;0
4565;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Utrecht;2010/'11;0;0;0
4566;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Utrecht;2011/'12;0;0;0
4567;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Utrecht;2012/'13;0;0;0
4568;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Utrecht;2013/'14;0;0;0
4569;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Utrecht;2014/'15;0;0;0
4570;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Utrecht;2015/'16;0;0;0
4571;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Utrecht;2016/'17;0;0;0
4572;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Utrecht;2017/'18;0;0;0
4573;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Utrecht;2018/'19;0;0;0
4574;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Utrecht;2019/'20;0;0;0
4575;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Utrecht;2020/'21;0;0;0
4576;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2005/'06;0;0;0
4577;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2006/'07;1;1;100
4578;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2007/'08;0;0;0
4579;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2008/'09;0;0;0
4580;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2009/'10;0;0;0
4581;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2010/'11;0;0;0
4582;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2011/'12;0;0;0
4583;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2012/'13;0;0;0
4584;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2013/'14;0;0;0
4585;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2014/'15;0;0;0
4586;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2015/'16;1;1;100
4587;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2016/'17;0;0;0
4588;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2017/'18;1;0;0
4589;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2018/'19;1;1;100
4590;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2019/'20;1;1;100
4591;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2020/'21;1;1;100
4592;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Gemeenten < 100 000 inwoners;2005/'06;0;0;0
4593;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Gemeenten < 100 000 inwoners;2006/'07;1;1;100
4594;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Gemeenten < 100 000 inwoners;2007/'08;1;1;100
4595;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Gemeenten < 100 000 inwoners;2008/'09;0;0;0
4596;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Gemeenten < 100 000 inwoners;2009/'10;0;0;0
4597;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Gemeenten < 100 000 inwoners;2010/'11;3;2;67
4598;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Gemeenten < 100 000 inwoners;2011/'12;2;1;50
4599;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Gemeenten < 100 000 inwoners;2012/'13;1;1;100
4600;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Gemeenten < 100 000 inwoners;2013/'14;1;0;0
4601;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Gemeenten < 100 000 inwoners;2014/'15;4;2;50
4602;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Gemeenten < 100 000 inwoners;2015/'16;2;2;100
4603;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Gemeenten < 100 000 inwoners;2016/'17;1;0;0
4604;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Gemeenten < 100 000 inwoners;2017/'18;1;1;100
4605;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Gemeenten < 100 000 inwoners;2018/'19;1;1;100
4606;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Gemeenten < 100 000 inwoners;2019/'20;0;0;0
4607;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Gemeenten < 100 000 inwoners;2020/'21;0;0;0
4608;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Niet in te delen (GM);2005/'06;10;9;90
4609;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Niet in te delen (GM);2006/'07;6;6;100
4610;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Niet in te delen (GM);2007/'08;8;7;88
4611;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Niet in te delen (GM);2008/'09;8;8;100
4612;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Niet in te delen (GM);2009/'10;13;12;92
4613;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Niet in te delen (GM);2010/'11;16;15;94
4614;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Niet in te delen (GM);2011/'12;8;6;75
4615;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Niet in te delen (GM);2012/'13;11;10;91
4616;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Niet in te delen (GM);2013/'14;20;16;80
4617;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Niet in te delen (GM);2014/'15;17;17;100
4618;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Niet in te delen (GM);2015/'16;10;10;100
4619;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Niet in te delen (GM);2016/'17;16;15;94
4620;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Niet in te delen (GM);2017/'18;7;7;100
4621;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Niet in te delen (GM);2018/'19;8;8;100
4622;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Niet in te delen (GM);2019/'20;5;5;100
4623;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Niet in te delen (GM);2020/'21;3;3;100
4624;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Noord-Nederland (LD);2005/'06;0;0;0
4625;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Noord-Nederland (LD);2006/'07;1;1;100
4626;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Noord-Nederland (LD);2007/'08;0;0;0
4627;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Noord-Nederland (LD);2008/'09;0;0;0
4628;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Noord-Nederland (LD);2009/'10;0;0;0
4629;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Noord-Nederland (LD);2010/'11;0;0;0
4630;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Noord-Nederland (LD);2011/'12;0;0;0
4631;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Noord-Nederland (LD);2012/'13;0;0;0
4632;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Noord-Nederland (LD);2013/'14;0;0;0
4633;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Noord-Nederland (LD);2014/'15;0;0;0
4634;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Noord-Nederland (LD);2015/'16;1;1;100
4635;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Noord-Nederland (LD);2016/'17;1;0;0
4636;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Noord-Nederland (LD);2017/'18;0;0;0
4637;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Noord-Nederland (LD);2018/'19;0;0;0
4638;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Noord-Nederland (LD);2019/'20;1;1;100
4639;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Noord-Nederland (LD);2020/'21;0;0;0
4640;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Oost-Nederland (LD);2005/'06;0;0;0
4641;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Oost-Nederland (LD);2006/'07;1;1;100
4642;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Oost-Nederland (LD);2007/'08;0;0;0
4643;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Oost-Nederland (LD);2008/'09;0;0;0
4644;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Oost-Nederland (LD);2009/'10;0;0;0
4645;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Oost-Nederland (LD);2010/'11;1;1;100
4646;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Oost-Nederland (LD);2011/'12;0;0;0
4647;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Oost-Nederland (LD);2012/'13;0;0;0
4648;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Oost-Nederland (LD);2013/'14;0;0;0
4649;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Oost-Nederland (LD);2014/'15;0;0;0
4650;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Oost-Nederland (LD);2015/'16;0;0;0
4651;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Oost-Nederland (LD);2016/'17;0;0;0
4652;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Oost-Nederland (LD);2017/'18;0;0;0
4653;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Oost-Nederland (LD);2018/'19;0;0;0
4654;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Oost-Nederland (LD);2019/'20;0;0;0
4655;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;Oost-Nederland (LD);2020/'21;0;0;0
4656;Totaal mannen en vrouwen;Vwo;Onbekende migratieachtergrond;Woonregio;West-Nederland (LD);2005/'06;0;0;0
