ID;RegioS;Inkomensbron;AantalHuishoudens_1;GemiddBesteedbInkomenPerHuishouden_2
1012;Epe;Winst;1.3;37.7
1013;Epe;Werkloosheid,bijstand,arbeidsongeschikt;0.9;18.5
1014;Epe;Pensioen;3.8;23.1
1015;Ermelo;Totaal particulier huishouden;9.8;30.5
1016;Ermelo;Loon;5.3;32.8
1017;Ermelo;Winst;1.1;42.1
1018;Ermelo;Werkloosheid,bijstand,arbeidsongeschikt;0.7;17.3
1019;Ermelo;Pensioen;2.5;24.5
1020;Geldermalsen;Totaal particulier huishouden;9.5;31.7
1021;Geldermalsen;Loon;5.4;35.0
1022;Geldermalsen;Winst;1.3;41.1
1023;Geldermalsen;Werkloosheid,bijstand,arbeidsongeschikt;0.4;20.3
1024;Geldermalsen;Pensioen;2.1;20.3
1025;Gendringen;Totaal particulier huishouden;8.0;27.2
1026;Gendringen;Loon;4.6;30.3
1027;Gendringen;Winst;0.9;36.8
1028;Gendringen;Werkloosheid,bijstand,arbeidsongeschikt;0.7;16.8
1029;Gendringen;Pensioen;1.8;18.8
1030;Gorssel;Totaal particulier huishouden;5.4;32.2
1031;Gorssel;Loon;2.4;35.3
1032;Gorssel;Winst;0.8;44.2
1033;Gorssel;Werkloosheid,bijstand,arbeidsongeschikt;0.3;19.4
1034;Gorssel;Pensioen;1.9;24.9
1035;Groenlo;Totaal particulier huishouden;3.8;27.3
1036;Groenlo;Loon;2.3;30.3
1037;Groenlo;Winst;0.3;36.8
1038;Groenlo;Werkloosheid,bijstand,arbeidsongeschikt;0.3;18.7
1039;Groenlo;Pensioen;0.9;19.2
1040;Groesbeek;Totaal particulier huishouden;7.2;29.1
1041;Groesbeek;Loon;3.8;33.5
1042;Groesbeek;Winst;0.7;40.1
1043;Groesbeek;Werkloosheid,bijstand,arbeidsongeschikt;0.7;17.7
1044;Groesbeek;Pensioen;1.9;20.8
1045;Harderwijk;Totaal particulier huishouden;15.7;29.0
1046;Harderwijk;Loon;9.4;31.5
1047;Harderwijk;Winst;1.3;40.5
1048;Harderwijk;Werkloosheid,bijstand,arbeidsongeschikt;1.3;17.0
1049;Harderwijk;Pensioen;3.6;21.6
1050;Hattem;Totaal particulier huishouden;4.5;30.1
1051;Hattem;Loon;2.6;32.6
1052;Hattem;Winst;0.4;44.3
1053;Hattem;Werkloosheid,bijstand,arbeidsongeschikt;0.2;21.3
1054;Hattem;Pensioen;1.3;21.9
1055;Heerde;Totaal particulier huishouden;6.9;29.5
1056;Heerde;Loon;3.8;32.3
1057;Heerde;Winst;0.7;43.9
1058;Heerde;Werkloosheid,bijstand,arbeidsongeschikt;0.4;19.8
1059;Heerde;Pensioen;1.9;20.8
1060;Hengelo;Totaal particulier huishouden;3.2;29.5
1061;Hengelo;Loon;1.8;32.4
1062;Hengelo;Winst;0.5;41.0
1063;Hengelo;Werkloosheid,bijstand,arbeidsongeschikt;0.2;19.4
1064;Hengelo;Pensioen;0.7;17.5
1065;Heumen;Totaal particulier huishouden;6.3;32.5
1066;Heumen;Loon;3.8;36.2
1067;Heumen;Winst;0.7;39.1
1068;Heumen;Werkloosheid,bijstand,arbeidsongeschikt;0.4;21.2
1069;Heumen;Pensioen;1.3;23.8
1070;Hummelo en Keppel;Totaal particulier huishouden;1.9;30.6
1071;Hummelo en Keppel;Loon;0.9;33.6
1072;Hummelo en Keppel;Winst;0.3;41.7
1073;Hummelo en Keppel;Werkloosheid,bijstand,arbeidsongeschikt;0.1;21.3
1074;Hummelo en Keppel;Pensioen;0.6;22.8
1075;Kesteren;Totaal particulier huishouden;7.5;30.5
1076;Kesteren;Loon;4.3;33.6
1077;Kesteren;Winst;1.1;39.9
1078;Kesteren;Werkloosheid,bijstand,arbeidsongeschikt;0.4;16.3
1079;Kesteren;Pensioen;1.6;18.7
1080;Lichtenvoorde;Totaal particulier huishouden;7.0;29.3
1081;Lichtenvoorde;Loon;4.1;31.5
1082;Lichtenvoorde;Winst;0.9;38.7
1083;Lichtenvoorde;Werkloosheid,bijstand,arbeidsongeschikt;0.4;18.0
1084;Lichtenvoorde;Pensioen;1.5;19.5
1085;Lochem;Totaal particulier huishouden;7.7;30.4
1086;Lochem;Loon;3.8;33.4
1087;Lochem;Winst;1.2;40.7
1088;Lochem;Werkloosheid,bijstand,arbeidsongeschikt;0.5;18.2
1089;Lochem;Pensioen;2.0;22.0
1090;Maasdriel;Totaal particulier huishouden;8.7;30.7
1091;Maasdriel;Loon;4.8;33.6
1092;Maasdriel;Winst;1.5;39.3
1093;Maasdriel;Werkloosheid,bijstand,arbeidsongeschikt;0.5;20.3
1094;Maasdriel;Pensioen;1.8;18.7
1095;Millingen aan de Rijn;Totaal particulier huishouden;2.3;27.8
1096;Millingen aan de Rijn;Loon;1.4;31.0
1097;Millingen aan de Rijn;Winst;0.2;37.9
1098;Millingen aan de Rijn;Werkloosheid,bijstand,arbeidsongeschikt;0.1;16.3
1099;Millingen aan de Rijn;Pensioen;0.5;17.7
1100;Neede;Totaal particulier huishouden;4.3;27.4
1101;Neede;Loon;2.4;30.6
1102;Neede;Winst;0.5;37.7
1103;Neede;Werkloosheid,bijstand,arbeidsongeschikt;0.2;17.1
1104;Neede;Pensioen;1.1;19.2
1105;Nijkerk;Totaal particulier huishouden;13.9;31.8
1106;Nijkerk;Loon;8.3;34.1
1107;Nijkerk;Winst;1.8;45.7
1108;Nijkerk;Werkloosheid,bijstand,arbeidsongeschikt;0.9;18.3
1109;Nijkerk;Pensioen;2.9;21.3
1110;Nijmegen;Totaal particulier huishouden;68.5;24.6
1111;Nijmegen;Loon;38.4;27.5
1112;Nijmegen;Winst;5.3;34.6
1113;Nijmegen;Werkloosheid,bijstand,arbeidsongeschikt;9.2;14.7
1114;Nijmegen;Pensioen;14.7;20.2
1115;Oldebroek;Totaal particulier huishouden;7.6;31.0
1116;Oldebroek;Loon;4.6;33.1
1117;Oldebroek;Winst;1.0;42.7
1118;Oldebroek;Werkloosheid,bijstand,arbeidsongeschikt;0.3;19.9
1119;Oldebroek;Pensioen;1.6;20.1
1120;Putten;Totaal particulier huishouden;8.5;32.0
1121;Putten;Loon;4.5;33.8
1122;Putten;Winst;1.3;44.2
1123;Putten;Werkloosheid,bijstand,arbeidsongeschikt;0.5;19.6
1124;Putten;Pensioen;2.0;22.5
1125;Renkum;Totaal particulier huishouden;13.8;30.5
1126;Renkum;Loon;6.7;34.4
1127;Renkum;Winst;1.3;40.3
1128;Renkum;Werkloosheid,bijstand,arbeidsongeschikt;0.9;17.5
1129;Renkum;Pensioen;4.7;25.1
1130;Rheden;Totaal particulier huishouden;19.3;28.1
1131;Rheden;Loon;9.5;31.8
1132;Rheden;Winst;1.5;39.3
1133;Rheden;Werkloosheid,bijstand,arbeidsongeschikt;1.6;17.0
1134;Rheden;Pensioen;6.3;23.1
1135;Rozendaal;Totaal particulier huishouden;0.6;42.9
1136;Rozendaal;Loon;0.3;45.6
1137;Rozendaal;Winst;;
1138;Rozendaal;Werkloosheid,bijstand,arbeidsongeschikt;;
1139;Rozendaal;Pensioen;0.2;38.1
1140;Ruurlo;Totaal particulier huishouden;3.2;29.2
1141;Ruurlo;Loon;1.6;32.6
1142;Ruurlo;Winst;0.6;35.0
1143;Ruurlo;Werkloosheid,bijstand,arbeidsongeschikt;0.2;19.6
1144;Ruurlo;Pensioen;0.9;21.3
1145;Scherpenzeel;Totaal particulier huishouden;3.2;31.4
1146;Scherpenzeel;Loon;2.0;34.1
1147;Scherpenzeel;Winst;0.4;39.1
1148;Scherpenzeel;Werkloosheid,bijstand,arbeidsongeschikt;0.1;18.2
1149;Scherpenzeel;Pensioen;0.7;22.7
1150;Steenderen;Totaal particulier huishouden;1.9;30.4
1151;Steenderen;Loon;1.0;33.3
1152;Steenderen;Winst;0.4;39.6
1153;Steenderen;Werkloosheid,bijstand,arbeidsongeschikt;0.1;21.9
1154;Steenderen;Pensioen;0.4;18.7
1155;Tiel;Totaal particulier huishouden;16.1;27.5
1156;Tiel;Loon;9.9;30.5
1157;Tiel;Winst;1.4;37.0
1158;Tiel;Werkloosheid,bijstand,arbeidsongeschikt;1.3;17.7
1159;Tiel;Pensioen;3.2;19.5
1160;Ubbergen;Totaal particulier huishouden;3.8;29.0
1161;Ubbergen;Loon;2.1;31.8
1162;Ubbergen;Winst;0.4;38.5
1163;Ubbergen;Werkloosheid,bijstand,arbeidsongeschikt;0.3;17.6
1164;Ubbergen;Pensioen;1.0;22.5
1165;Voorst;Totaal particulier huishouden;8.6;30.9
1166;Voorst;Loon;4.8;33.7
1167;Voorst;Winst;1.1;42.6
1168;Voorst;Werkloosheid,bijstand,arbeidsongeschikt;0.4;19.7
1169;Voorst;Pensioen;2.3;21.5
1170;Vorden;Totaal particulier huishouden;3.3;29.1
1171;Vorden;Loon;1.6;31.8
1172;Vorden;Winst;0.5;34.5
1173;Vorden;Werkloosheid,bijstand,arbeidsongeschikt;0.2;20.9
1174;Vorden;Pensioen;1.0;22.7
1175;Wageningen;Totaal particulier huishouden;13.3;27.1
1176;Wageningen;Loon;8.1;28.8
1177;Wageningen;Winst;0.9;37.3
1178;Wageningen;Werkloosheid,bijstand,arbeidsongeschikt;1.1;15.3
1179;Wageningen;Pensioen;2.9;24.2
1180;Warnsveld;Totaal particulier huishouden;3.4;30.9
1181;Warnsveld;Loon;2.0;32.7
1182;Warnsveld;Winst;0.3;46.5
1183;Warnsveld;Werkloosheid,bijstand,arbeidsongeschikt;0.2;19.1
1184;Warnsveld;Pensioen;0.9;24.3
1185;Wehl;Totaal particulier huishouden;2.3;29.6
1186;Wehl;Loon;1.3;32.3
1187;Wehl;Winst;0.3;38.5
1188;Wehl;Werkloosheid,bijstand,arbeidsongeschikt;0.2;20.9
1189;Wehl;Pensioen;0.5;20.7
1190;Westervoort;Totaal particulier huishouden;6.1;28.3
1191;Westervoort;Loon;4.1;31.2
1192;Westervoort;Winst;0.5;34.4
1193;Westervoort;Werkloosheid,bijstand,arbeidsongeschikt;0.5;17.3
1194;Westervoort;Pensioen;1.1;20.1
1195;Winterswijk;Totaal particulier huishouden;11.5;26.3
1196;Winterswijk;Loon;6.1;29.4
1197;Winterswijk;Winst;1.3;34.9
1198;Winterswijk;Werkloosheid,bijstand,arbeidsongeschikt;0.8;16.5
1199;Winterswijk;Pensioen;3.1;19.3
1200;Wisch;Totaal particulier huishouden;7.7;27.4
1201;Wisch;Loon;4.2;30.2
1202;Wisch;Winst;0.9;37.7
1203;Wisch;Werkloosheid,bijstand,arbeidsongeschikt;0.5;19.2
1204;Wisch;Pensioen;2.0;19.0
1205;Wijchen;Totaal particulier huishouden;14.9;30.0
1206;Wijchen;Loon;9.4;33.3
1207;Wijchen;Winst;1.3;39.2
1208;Wijchen;Werkloosheid,bijstand,arbeidsongeschikt;1.0;17.9
1209;Wijchen;Pensioen;3.0;20.1
1210;Zaltbommel;Totaal particulier huishouden;9.3;30.5
1211;Zaltbommel;Loon;5.4;34.2
1212;Zaltbommel;Winst;1.3;37.7
1213;Zaltbommel;Werkloosheid,bijstand,arbeidsongeschikt;0.6;19.8
1214;Zaltbommel;Pensioen;2.0;19.5
1215;Zelhem;Totaal particulier huishouden;4.3;28.7
1216;Zelhem;Loon;2.2;31.9
1217;Zelhem;Winst;0.6;37.6
1218;Zelhem;Werkloosheid,bijstand,arbeidsongeschikt;0.3;20.0
1219;Zelhem;Pensioen;1.1;19.9
1220;Zevenaar;Totaal particulier huishouden;10.9;27.6
1221;Zevenaar;Loon;6.2;31.3
1222;Zevenaar;Winst;0.8;34.1
1223;Zevenaar;Werkloosheid,bijstand,arbeidsongeschikt;0.9;16.6
1224;Zevenaar;Pensioen;2.8;21.4
1225;Zutphen;Totaal particulier huishouden;15.8;24.8
1226;Zutphen;Loon;9.1;27.8
1227;Zutphen;Winst;1.1;32.7
1228;Zutphen;Werkloosheid,bijstand,arbeidsongeschikt;1.8;15.6
1229;Zutphen;Pensioen;3.6;19.7
1230;Nunspeet;Totaal particulier huishouden;9.3;30.4
1231;Nunspeet;Loon;5.2;32.8
1232;Nunspeet;Winst;1.1;40.7
1233;Nunspeet;Werkloosheid,bijstand,arbeidsongeschikt;0.4;20.1
1234;Nunspeet;Pensioen;2.4;22.3
1235;Dronten;Totaal particulier huishouden;13.6;28.3
1236;Dronten;Loon;7.8;31.2
1237;Dronten;Winst;1.8;32.6
1238;Dronten;Werkloosheid,bijstand,arbeidsongeschikt;1.0;18.2
1239;Dronten;Pensioen;2.8;20.9
1240;Neerijnen;Totaal particulier huishouden;4.2;31.2
1241;Neerijnen;Loon;2.4;34.1
1242;Neerijnen;Winst;0.7;40.4
1243;Neerijnen;Werkloosheid,bijstand,arbeidsongeschikt;0.2;17.2
1244;Neerijnen;Pensioen;0.8;18.4
1245;Abcoude;Totaal particulier huishouden;3.4;39.9
1246;Abcoude;Loon;1.7;43.4
1247;Abcoude;Winst;0.6;48.3
1248;Abcoude;Werkloosheid,bijstand,arbeidsongeschikt;0.1;20.3
1249;Abcoude;Pensioen;0.8;27.8
1250;Amerongen;Totaal particulier huishouden;2.8;32.6
1251;Amerongen;Loon;1.3;36.9
1252;Amerongen;Winst;0.5;36.3
1253;Amerongen;Werkloosheid,bijstand,arbeidsongeschikt;0.2;19.0
1254;Amerongen;Pensioen;0.8;23.1
1255;Amersfoort;Totaal particulier huishouden;54.3;29.3
1256;Amersfoort;Loon;33.6;32.2
1257;Amersfoort;Winst;4.4;40.3
1258;Amersfoort;Werkloosheid,bijstand,arbeidsongeschikt;4.8;16.5
1259;Amersfoort;Pensioen;10.9;21.8
1260;Baarn;Totaal particulier huishouden;10.3;30.5
1261;Baarn;Loon;5.2;33.8
1262;Baarn;Winst;1.1;43.3
1263;Baarn;Werkloosheid,bijstand,arbeidsongeschikt;0.7;17.7
1264;Baarn;Pensioen;2.8;24.9
1265;De Bilt;Totaal particulier huishouden;17.9;33.8
1266;De Bilt;Loon;9.0;37.4
1267;De Bilt;Winst;2.0;44.5
1268;De Bilt;Werkloosheid,bijstand,arbeidsongeschikt;1.1;19.0
1269;De Bilt;Pensioen;5.4;27.1
1270;Breukelen;Totaal particulier huishouden;5.7;33.3
1271;Breukelen;Loon;3.2;36.8
1272;Breukelen;Winst;0.8;45.0
1273;Breukelen;Werkloosheid,bijstand,arbeidsongeschikt;0.3;18.2
1274;Breukelen;Pensioen;1.4;21.3
1275;Bunnik;Totaal particulier huishouden;5.4;34.6
1276;Bunnik;Loon;2.9;37.6
1277;Bunnik;Winst;0.7;43.1
1278;Bunnik;Werkloosheid,bijstand,arbeidsongeschikt;0.3;20.1
1279;Bunnik;Pensioen;1.4;27.7
1280;Bunschoten;Totaal particulier huishouden;6.5;31.9
1281;Bunschoten;Loon;3.9;33.8
1282;Bunschoten;Winst;1.0;43.4
1283;Bunschoten;Werkloosheid,bijstand,arbeidsongeschikt;0.3;20.2
1284;Bunschoten;Pensioen;1.2;20.4
1285;Doorn;Totaal particulier huishouden;4.3;33.9
1286;Doorn;Loon;1.9;37.6
1287;Doorn;Winst;0.5;48.8
1288;Doorn;Werkloosheid,bijstand,arbeidsongeschikt;0.3;16.4
1289;Doorn;Pensioen;1.5;27.9
1290;Driebergen-Rijsenburg;Totaal particulier huishouden;7.5;33.7
1291;Driebergen-Rijsenburg;Loon;3.7;37.2
1292;Driebergen-Rijsenburg;Winst;0.9;47.7
1293;Driebergen-Rijsenburg;Werkloosheid,bijstand,arbeidsongeschikt;0.5;17.8
1294;Driebergen-Rijsenburg;Pensioen;2.3;25.4
1295;Eemnes;Totaal particulier huishouden;3.3;32.8
1296;Eemnes;Loon;2.0;35.8
1297;Eemnes;Winst;0.5;41.0
1298;Eemnes;Werkloosheid,bijstand,arbeidsongeschikt;0.2;16.7
1299;Eemnes;Pensioen;0.6;23.3
1300;Houten;Totaal particulier huishouden;13.8;33.3
1301;Houten;Loon;9.4;36.6
1302;Houten;Winst;1.2;41.1
1303;Houten;Werkloosheid,bijstand,arbeidsongeschikt;0.7;17.8
1304;Houten;Pensioen;2.3;21.5
1305;Leersum;Totaal particulier huishouden;3.0;32.0
1306;Leersum;Loon;1.5;35.1
1307;Leersum;Winst;0.4;41.1
1308;Leersum;Werkloosheid,bijstand,arbeidsongeschikt;0.2;19.7
1309;Leersum;Pensioen;0.9;24.7
1310;Leusden;Totaal particulier huishouden;11.4;33.9
1311;Leusden;Loon;7.1;36.3
1312;Leusden;Winst;1.3;43.3
1313;Leusden;Werkloosheid,bijstand,arbeidsongeschikt;0.5;20.4
1314;Leusden;Pensioen;2.4;25.0
1315;Loenen;Totaal particulier huishouden;3.3;36.5
1316;Loenen;Loon;1.8;39.8
1317;Loenen;Winst;0.5;52.6
1318;Loenen;Werkloosheid,bijstand,arbeidsongeschikt;0.2;21.4
1319;Loenen;Pensioen;0.8;23.2
1320;Lopik;Totaal particulier huishouden;4.8;32.9
1321;Lopik;Loon;2.9;34.0
1322;Lopik;Winst;0.8;44.7
1323;Lopik;Werkloosheid,bijstand,arbeidsongeschikt;0.2;20.3
1324;Lopik;Pensioen;0.8;21.4
1325;Maarn;Totaal particulier huishouden;2.4;37.0
1326;Maarn;Loon;1.1;41.7
1327;Maarn;Winst;0.3;46.2
1328;Maarn;Werkloosheid,bijstand,arbeidsongeschikt;0.1;19.7
1329;Maarn;Pensioen;0.7;28.8
1330;Maarssen;Totaal particulier huishouden;15.8;32.8
1331;Maarssen;Loon;10.3;35.6
1332;Maarssen;Winst;1.6;42.8
1333;Maarssen;Werkloosheid,bijstand,arbeidsongeschikt;1.0;17.6
1334;Maarssen;Pensioen;2.8;22.3
1335;Montfoort;Totaal particulier huishouden;4.9;33.6
1336;Montfoort;Loon;3.1;35.8
1337;Montfoort;Winst;0.7;42.2
1338;Montfoort;Werkloosheid,bijstand,arbeidsongeschikt;0.2;19.6
1339;Montfoort;Pensioen;0.8;21.6
1340;Renswoude;Totaal particulier huishouden;1.4;32.3
1341;Renswoude;Loon;0.7;34.4
1342;Renswoude;Winst;0.3;40.7
1343;Renswoude;Werkloosheid,bijstand,arbeidsongeschikt;;
1344;Renswoude;Pensioen;0.3;20.5
1345;Rhenen;Totaal particulier huishouden;6.8;29.6
1346;Rhenen;Loon;3.7;33.1
1347;Rhenen;Winst;0.7;40.3
1348;Rhenen;Werkloosheid,bijstand,arbeidsongeschikt;0.5;16.9
1349;Rhenen;Pensioen;1.8;21.9
1350;Soest;Totaal particulier huishouden;18.8;31.1
1351;Soest;Loon;10.2;34.0
1352;Soest;Winst;2.0;42.0
1353;Soest;Werkloosheid,bijstand,arbeidsongeschikt;1.2;18.2
1354;Soest;Pensioen;5.1;24.3
1355;Utrecht;Totaal particulier huishouden;116.2;26.3
1356;Utrecht;Loon;70.5;29.2
1357;Utrecht;Winst;9.6;34.9
1358;Utrecht;Werkloosheid,bijstand,arbeidsongeschikt;13.5;15.1
1359;Utrecht;Pensioen;21.0;20.4
1360;Veenendaal;Totaal particulier huishouden;22.9;28.9
1361;Veenendaal;Loon;14.4;32.3
1362;Veenendaal;Winst;1.6;38.4
1363;Veenendaal;Werkloosheid,bijstand,arbeidsongeschikt;1.7;16.7
1364;Veenendaal;Pensioen;4.9;20.5
1365;Woudenberg;Totaal particulier huishouden;4.0;31.9
1366;Woudenberg;Loon;2.3;35.1
1367;Woudenberg;Winst;0.5;42.5
1368;Woudenberg;Werkloosheid,bijstand,arbeidsongeschikt;0.2;21.1
1369;Woudenberg;Pensioen;1.0;22.1
1370;Wijk bij Duurstede;Totaal particulier huishouden;8.7;31.3
1371;Wijk bij Duurstede;Loon;5.7;34.0
1372;Wijk bij Duurstede;Winst;1.0;38.5
1373;Wijk bij Duurstede;Werkloosheid,bijstand,arbeidsongeschikt;0.5;18.3
1374;Wijk bij Duurstede;Pensioen;1.4;21.1
1375;IJsselstein;Totaal particulier huishouden;12.7;31.4
1376;IJsselstein;Loon;8.6;34.2
1377;IJsselstein;Winst;1.1;40.4
1378;IJsselstein;Werkloosheid,bijstand,arbeidsongeschikt;0.8;17.1
1379;IJsselstein;Pensioen;2.1;20.5
1380;Zeist;Totaal particulier huishouden;25.5;30.7
1381;Zeist;Loon;13.6;33.6
1382;Zeist;Winst;2.4;43.7
1383;Zeist;Werkloosheid,bijstand,arbeidsongeschikt;2.3;16.8
1384;Zeist;Pensioen;6.7;24.3
1385;Nieuwegein;Totaal particulier huishouden;25.8;30.0
1386;Nieuwegein;Loon;17.5;33.0
1387;Nieuwegein;Winst;1.8;37.7
1388;Nieuwegein;Werkloosheid,bijstand,arbeidsongeschikt;2.0;17.0
1389;Nieuwegein;Pensioen;4.4;21.2
1390;Aalsmeer;Totaal particulier huishouden;9.2;32.5
1391;Aalsmeer;Loon;5.3;36.0
1392;Aalsmeer;Winst;1.2;40.7
1393;Aalsmeer;Werkloosheid,bijstand,arbeidsongeschikt;0.5;19.8
1394;Aalsmeer;Pensioen;2.1;21.3
1395;Alkmaar;Totaal particulier huishouden;40.5;26.4
1396;Alkmaar;Loon;23.4;29.5
1397;Alkmaar;Winst;3.3;35.1
1398;Alkmaar;Werkloosheid,bijstand,arbeidsongeschikt;4.5;16.0
1399;Alkmaar;Pensioen;8.7;20.4
1400;Amstelveen;Totaal particulier huishouden;34.9;32.5
1401;Amstelveen;Loon;19.0;36.6
1402;Amstelveen;Winst;3.3;42.9
1403;Amstelveen;Werkloosheid,bijstand,arbeidsongeschikt;2.2;18.2
1404;Amstelveen;Pensioen;9.8;24.4
1405;Amsterdam;Totaal particulier huishouden;373.9;23.9
1406;Amsterdam;Loon;201.7;27.7
1407;Amsterdam;Winst;40.1;29.2
1408;Amsterdam;Werkloosheid,bijstand,arbeidsongeschikt;64.2;14.0
1409;Amsterdam;Pensioen;62.8;18.7
1410;Andijk;Totaal particulier huishouden;2.5;28.9
1411;Andijk;Loon;1.4;31.8
1412;Andijk;Winst;0.4;38.3
1413;Andijk;Werkloosheid,bijstand,arbeidsongeschikt;0.2;18.8
1414;Andijk;Pensioen;0.5;17.7
1415;Graft-De Rijp;Totaal particulier huishouden;2.5;31.2
1416;Graft-De Rijp;Loon;1.4;33.8
1417;Graft-De Rijp;Winst;0.4;39.7
1418;Graft-De Rijp;Werkloosheid,bijstand,arbeidsongeschikt;0.2;20.4
1419;Graft-De Rijp;Pensioen;0.5;22.2
1420;Anna Paulowna;Totaal particulier huishouden;5.4;28.5
1421;Anna Paulowna;Loon;3.1;30.8
1422;Anna Paulowna;Winst;0.7;34.1
1423;Anna Paulowna;Werkloosheid,bijstand,arbeidsongeschikt;0.3;18.0
1424;Anna Paulowna;Pensioen;1.1;21.2
1425;Beemster;Totaal particulier huishouden;3.3;32.0
1426;Beemster;Loon;1.7;36.0
1427;Beemster;Winst;0.6;39.6
1428;Beemster;Werkloosheid,bijstand,arbeidsongeschikt;0.2;22.6
1429;Beemster;Pensioen;0.8;21.3
1430;Bennebroek;Totaal particulier huishouden;2.2;35.7
1431;Bennebroek;Loon;1.1;40.0
1432;Bennebroek;Winst;0.2;46.9
1433;Bennebroek;Werkloosheid,bijstand,arbeidsongeschikt;0.1;18.3
1434;Bennebroek;Pensioen;0.7;29.7
1435;Bergen;Totaal particulier huishouden;13.3;32.0
1436;Bergen;Loon;6.3;35.3
1437;Bergen;Winst;1.9;42.2
1438;Bergen;Werkloosheid,bijstand,arbeidsongeschikt;1.0;17.6
1439;Bergen;Pensioen;3.7;24.2
1440;Beverwijk;Totaal particulier huishouden;16.0;26.6
1441;Beverwijk;Loon;8.7;30.5
1442;Beverwijk;Winst;1.2;36.3
1443;Beverwijk;Werkloosheid,bijstand,arbeidsongeschikt;1.6;16.5
1444;Beverwijk;Pensioen;4.2;20.3
1445;Blaricum;Totaal particulier huishouden;3.8;44.1
1446;Blaricum;Loon;1.9;47.6
1447;Blaricum;Winst;0.6;61.4
1448;Blaricum;Werkloosheid,bijstand,arbeidsongeschikt;0.2;21.6
1449;Blaricum;Pensioen;0.9;29.6
1450;Bloemendaal;Totaal particulier huishouden;6.8;44.7
1451;Bloemendaal;Loon;3.2;47.7
1452;Bloemendaal;Winst;1.0;59.1
1453;Bloemendaal;Werkloosheid,bijstand,arbeidsongeschikt;0.3;22.7
1454;Bloemendaal;Pensioen;2.0;34.1
1455;Bussum;Totaal particulier huishouden;14.0;33.0
1456;Bussum;Loon;6.9;37.1
1457;Bussum;Winst;1.6;47.7
1458;Bussum;Werkloosheid,bijstand,arbeidsongeschikt;0.9;17.8
1459;Bussum;Pensioen;4.3;24.8
1460;Castricum;Totaal particulier huishouden;14.0;33.2
1461;Castricum;Loon;7.9;36.1
1462;Castricum;Winst;1.5;42.3
1463;Castricum;Werkloosheid,bijstand,arbeidsongeschikt;0.8;19.5
1464;Castricum;Pensioen;3.6;26.4
1465;Diemen;Totaal particulier huishouden;10.4;30.6
1466;Diemen;Loon;6.2;33.9
1467;Diemen;Winst;1.1;37.7
1468;Diemen;Werkloosheid,bijstand,arbeidsongeschikt;0.9;18.9
1469;Diemen;Pensioen;2.0;21.5
1470;Edam-Volendam;Totaal particulier huishouden;10.5;33.3
1471;Edam-Volendam;Loon;6.1;35.5
1472;Edam-Volendam;Winst;1.7;44.2
1473;Edam-Volendam;Werkloosheid,bijstand,arbeidsongeschikt;0.7;19.0
1474;Edam-Volendam;Pensioen;2.0;20.5
1475;Enkhuizen;Totaal particulier huishouden;7.2;26.7
1476;Enkhuizen;Loon;4.0;29.6
1477;Enkhuizen;Winst;0.9;34.6
1478;Enkhuizen;Werkloosheid,bijstand,arbeidsongeschikt;0.7;16.1
1479;Enkhuizen;Pensioen;1.5;19.2
1480;Haarlem;Totaal particulier huishouden;67.8;26.7
1481;Haarlem;Loon;38.1;30.2
1482;Haarlem;Winst;6.1;34.9
1483;Haarlem;Werkloosheid,bijstand,arbeidsongeschikt;7.1;15.8
1484;Haarlem;Pensioen;15.7;20.3
1485;Haarlemmerliede c.a.;Totaal particulier huishouden;2.2;32.3
1486;Haarlemmerliede c.a.;Loon;1.3;36.7
1487;Haarlemmerliede c.a.;Winst;0.3;36.1
1488;Haarlemmerliede c.a.;Werkloosheid,bijstand,arbeidsongeschikt;0.1;20.9
1489;Haarlemmerliede c.a.;Pensioen;0.5;21.8
1490;Haarlemmermeer;Totaal particulier huishouden;46.7;32.5
1491;Haarlemmermeer;Loon;30.1;35.2
1492;Haarlemmermeer;Winst;5.0;40.8
1493;Haarlemmermeer;Werkloosheid,bijstand,arbeidsongeschikt;2.7;17.1
1494;Haarlemmermeer;Pensioen;8.5;22.8
1495;Harenkarspel;Totaal particulier huishouden;5.8;30.7
1496;Harenkarspel;Loon;3.2;33.4
1497;Harenkarspel;Winst;1.0;39.2
1498;Harenkarspel;Werkloosheid,bijstand,arbeidsongeschikt;0.3;20.0
1499;Harenkarspel;Pensioen;1.2;19.3
1500;Heemskerk;Totaal particulier huishouden;14.7;29.1
1501;Heemskerk;Loon;8.1;32.6
1502;Heemskerk;Winst;1.2;39.4
1503;Heemskerk;Werkloosheid,bijstand,arbeidsongeschikt;1.3;17.7
1504;Heemskerk;Pensioen;3.9;22.8
1505;Heemstede;Totaal particulier huishouden;10.8;37.7
1506;Heemstede;Loon;5.2;42.9
1507;Heemstede;Winst;1.2;49.9
1508;Heemstede;Werkloosheid,bijstand,arbeidsongeschikt;0.6;22.2
1509;Heemstede;Pensioen;3.4;27.7
1510;Heerhugowaard;Totaal particulier huishouden;17.9;29.6
1511;Heerhugowaard;Loon;11.5;32.0
1512;Heerhugowaard;Winst;1.8;36.6
1513;Heerhugowaard;Werkloosheid,bijstand,arbeidsongeschikt;1.4;18.8
1514;Heerhugowaard;Pensioen;2.9;21.1
1515;Heiloo;Totaal particulier huishouden;9.0;32.9
1516;Heiloo;Loon;4.7;36.4
1517;Heiloo;Winst;0.9;42.1
