ID;Geslacht;Leeftijd;Migratieachtergrond;Peilmoment;OnderwijspositieOpPeilmoment;StartkwalificatieOpPeilmoment;Perioden;VoortijdigSchoolverlaters_1;TotaalVo_2;TotaalMbo_3;BeroepsopleidendeLeerwegBol_4;BeroepbegeleidendeLeerwegBbl_5;Extranei_6
4466;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;5 jaar na verlaten onderwijs;Niet in onderwijs, niet in BRP;Zonder startkwalificatie;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0
4467;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;5 jaar na verlaten onderwijs;Niet in onderwijs, niet in BRP;Zonder startkwalificatie;2010/'11;0.0;0.0;0.0;0.0;0.0;0.0
4468;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;5 jaar na verlaten onderwijs;Niet in onderwijs, niet in BRP;Zonder startkwalificatie;2011/'12;;;;;;
4469;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;5 jaar na verlaten onderwijs;Niet in onderwijs, niet in BRP;Zonder startkwalificatie;2012/'13;;;;;;
4470;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;5 jaar na verlaten onderwijs;Niet in onderwijs, niet in BRP;Zonder startkwalificatie;2013/'14;;;;;;
4471;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;5 jaar na verlaten onderwijs;Niet in onderwijs, niet in BRP;Zonder startkwalificatie;2014/'15;;;;;;
4472;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;5 jaar na verlaten onderwijs;Niet in onderwijs, niet in BRP;Startkwalificatie onbekend;2007/'08;3273.0;832.0;2441.0;1622.0;759.0;60.0
4473;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;5 jaar na verlaten onderwijs;Niet in onderwijs, niet in BRP;Startkwalificatie onbekend;2008/'09;2894.0;657.0;2237.0;1322.0;855.0;60.0
4474;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;5 jaar na verlaten onderwijs;Niet in onderwijs, niet in BRP;Startkwalificatie onbekend;2009/'10;2995.0;762.0;2233.0;1373.0;798.0;62.0
4475;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;5 jaar na verlaten onderwijs;Niet in onderwijs, niet in BRP;Startkwalificatie onbekend;2010/'11;3224.0;788.0;2436.0;1507.0;826.0;103.0
4476;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;5 jaar na verlaten onderwijs;Niet in onderwijs, niet in BRP;Startkwalificatie onbekend;2011/'12;;;;;;
4477;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;5 jaar na verlaten onderwijs;Niet in onderwijs, niet in BRP;Startkwalificatie onbekend;2012/'13;;;;;;
4478;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;5 jaar na verlaten onderwijs;Niet in onderwijs, niet in BRP;Startkwalificatie onbekend;2013/'14;;;;;;
4479;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;5 jaar na verlaten onderwijs;Niet in onderwijs, niet in BRP;Startkwalificatie onbekend;2014/'15;;;;;;
4480;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal onderwijsposities;Totaal voortijdig schoolverlaters;2007/'08;46327.0;10172.0;36155.0;15836.0;18676.0;1643.0
4481;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal onderwijsposities;Totaal voortijdig schoolverlaters;2008/'09;42074.0;9017.0;33057.0;13568.0;18185.0;1304.0
4482;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal onderwijsposities;Totaal voortijdig schoolverlaters;2009/'10;41838.0;8882.0;32956.0;13579.0;17887.0;1490.0
4483;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal onderwijsposities;Totaal voortijdig schoolverlaters;2010/'11;42063.0;7902.0;34161.0;13890.0;17924.0;2347.0
4484;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal onderwijsposities;Totaal voortijdig schoolverlaters;2011/'12;38578.0;8460.0;30118.0;12914.0;15893.0;1311.0
4485;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal onderwijsposities;Totaal voortijdig schoolverlaters;2012/'13;29830.0;4507.0;25323.0;11452.0;12647.0;1224.0
4486;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal onderwijsposities;Totaal voortijdig schoolverlaters;2013/'14;26203.0;4340.0;21863.0;11019.0;9592.0;1252.0
4487;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal onderwijsposities;Totaal voortijdig schoolverlaters;2014/'15;21529.0;4387.0;17142.0;10695.0;5532.0;915.0
4488;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal onderwijsposities;Met startkwalificatie;2007/'08;1327.0;485.0;842.0;418.0;369.0;55.0
4489;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal onderwijsposities;Met startkwalificatie;2008/'09;1183.0;422.0;761.0;318.0;386.0;57.0
4490;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal onderwijsposities;Met startkwalificatie;2009/'10;1116.0;502.0;614.0;262.0;293.0;59.0
4491;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal onderwijsposities;Met startkwalificatie;2010/'11;580.0;24.0;556.0;242.0;249.0;65.0
4492;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal onderwijsposities;Met startkwalificatie;2011/'12;551.0;28.0;523.0;188.0;283.0;52.0
4493;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal onderwijsposities;Met startkwalificatie;2012/'13;351.0;10.0;341.0;169.0;138.0;34.0
4494;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal onderwijsposities;Met startkwalificatie;2013/'14;278.0;14.0;264.0;134.0;101.0;29.0
4495;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal onderwijsposities;Met startkwalificatie;2014/'15;197.0;13.0;184.0;105.0;60.0;19.0
4496;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal onderwijsposities;Zonder startkwalificatie;2007/'08;44525.0;9533.0;34992.0;15238.0;18169.0;1585.0
4497;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal onderwijsposities;Zonder startkwalificatie;2008/'09;40463.0;8498.0;31965.0;13079.0;17653.0;1233.0
4498;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal onderwijsposities;Zonder startkwalificatie;2009/'10;40304.0;8269.0;32035.0;13153.0;17456.0;1426.0
4499;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal onderwijsposities;Zonder startkwalificatie;2010/'11;41074.0;7787.0;33287.0;13474.0;17543.0;2270.0
4500;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal onderwijsposities;Zonder startkwalificatie;2011/'12;37680.0;8342.0;29338.0;12583.0;15509.0;1246.0
4501;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal onderwijsposities;Zonder startkwalificatie;2012/'13;29197.0;4441.0;24756.0;11160.0;12417.0;1179.0
4502;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal onderwijsposities;Zonder startkwalificatie;2013/'14;25628.0;4254.0;21374.0;10747.0;9414.0;1213.0
4503;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal onderwijsposities;Zonder startkwalificatie;2014/'15;21090.0;4319.0;16771.0;10459.0;5419.0;893.0
4504;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal onderwijsposities;Startkwalificatie onbekend;2007/'08;475.0;154.0;321.0;180.0;138.0;3.0
4505;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal onderwijsposities;Startkwalificatie onbekend;2008/'09;428.0;97.0;331.0;171.0;146.0;14.0
4506;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal onderwijsposities;Startkwalificatie onbekend;2009/'10;418.0;111.0;307.0;164.0;138.0;5.0
4507;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal onderwijsposities;Startkwalificatie onbekend;2010/'11;409.0;91.0;318.0;174.0;132.0;12.0
4508;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal onderwijsposities;Startkwalificatie onbekend;2011/'12;347.0;90.0;257.0;143.0;101.0;13.0
4509;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal onderwijsposities;Startkwalificatie onbekend;2012/'13;282.0;56.0;226.0;123.0;92.0;11.0
4510;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal onderwijsposities;Startkwalificatie onbekend;2013/'14;297.0;72.0;225.0;138.0;77.0;10.0
4511;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal onderwijsposities;Startkwalificatie onbekend;2014/'15;242.0;55.0;187.0;131.0;53.0;3.0
4512;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal in onderwijs;Totaal voortijdig schoolverlaters;2007/'08;8080.0;3258.0;4822.0;3146.0;1562.0;114.0
4513;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal in onderwijs;Totaal voortijdig schoolverlaters;2008/'09;7414.0;2783.0;4631.0;2847.0;1698.0;86.0
4514;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal in onderwijs;Totaal voortijdig schoolverlaters;2009/'10;7527.0;2948.0;4579.0;2870.0;1601.0;108.0
4515;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal in onderwijs;Totaal voortijdig schoolverlaters;2010/'11;6501.0;2200.0;4301.0;2918.0;1276.0;107.0
4516;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal in onderwijs;Totaal voortijdig schoolverlaters;2011/'12;6679.0;2717.0;3962.0;2788.0;1079.0;95.0
4517;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal in onderwijs;Totaal voortijdig schoolverlaters;2012/'13;4803.0;1461.0;3342.0;2512.0;761.0;69.0
4518;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal in onderwijs;Totaal voortijdig schoolverlaters;2013/'14;4503.0;1420.0;3083.0;2438.0;576.0;69.0
4519;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal in onderwijs;Totaal voortijdig schoolverlaters;2014/'15;4358.0;1374.0;2984.0;2447.0;460.0;77.0
4520;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal in onderwijs;Met startkwalificatie;2007/'08;636.0;464.0;172.0;113.0;50.0;9.0
4521;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal in onderwijs;Met startkwalificatie;2008/'09;539.0;399.0;140.0;78.0;52.0;10.0
4522;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal in onderwijs;Met startkwalificatie;2009/'10;466.0;348.0;118.0;75.0;40.0;3.0
4523;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal in onderwijs;Met startkwalificatie;2010/'11;105.0;12.0;93.0;56.0;32.0;5.0
4524;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal in onderwijs;Met startkwalificatie;2011/'12;88.0;21.0;67.0;33.0;27.0;7.0
4525;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal in onderwijs;Met startkwalificatie;2012/'13;67.0;6.0;61.0;50.0;9.0;2.0
4526;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal in onderwijs;Met startkwalificatie;2013/'14;63.0;6.0;57.0;38.0;15.0;4.0
4527;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal in onderwijs;Met startkwalificatie;2014/'15;47.0;7.0;40.0;29.0;6.0;5.0
4528;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal in onderwijs;Zonder startkwalificatie;2007/'08;7419.0;2786.0;4633.0;3023.0;1505.0;105.0
4529;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal in onderwijs;Zonder startkwalificatie;2008/'09;6856.0;2375.0;4481.0;2762.0;1643.0;76.0
4530;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal in onderwijs;Zonder startkwalificatie;2009/'10;7044.0;2592.0;4452.0;2791.0;1556.0;105.0
4531;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal in onderwijs;Zonder startkwalificatie;2010/'11;6383.0;2184.0;4199.0;2855.0;1242.0;102.0
4532;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal in onderwijs;Zonder startkwalificatie;2011/'12;6575.0;2694.0;3881.0;2744.0;1049.0;88.0
4533;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal in onderwijs;Zonder startkwalificatie;2012/'13;4722.0;1453.0;3269.0;2454.0;748.0;67.0
4534;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal in onderwijs;Zonder startkwalificatie;2013/'14;4430.0;1414.0;3016.0;2393.0;558.0;65.0
4535;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal in onderwijs;Zonder startkwalificatie;2014/'15;4303.0;1366.0;2937.0;2413.0;452.0;72.0
4536;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal in onderwijs;Startkwalificatie onbekend;2007/'08;25.0;8.0;17.0;10.0;7.0;0.0
4537;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal in onderwijs;Startkwalificatie onbekend;2008/'09;19.0;9.0;10.0;7.0;3.0;0.0
4538;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal in onderwijs;Startkwalificatie onbekend;2009/'10;17.0;8.0;9.0;4.0;5.0;0.0
4539;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal in onderwijs;Startkwalificatie onbekend;2010/'11;13.0;4.0;9.0;7.0;2.0;0.0
4540;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal in onderwijs;Startkwalificatie onbekend;2011/'12;16.0;2.0;14.0;11.0;3.0;0.0
4541;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal in onderwijs;Startkwalificatie onbekend;2012/'13;14.0;2.0;12.0;8.0;4.0;0.0
4542;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal in onderwijs;Startkwalificatie onbekend;2013/'14;10.0;0.0;10.0;7.0;3.0;0.0
4543;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal in onderwijs;Startkwalificatie onbekend;2014/'15;8.0;1.0;7.0;5.0;2.0;0.0
4544;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal vo;Totaal voortijdig schoolverlaters;2007/'08;360.0;356.0;4.0;3.0;1.0;0.0
4545;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal vo;Totaal voortijdig schoolverlaters;2008/'09;323.0;321.0;2.0;1.0;1.0;0.0
4546;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal vo;Totaal voortijdig schoolverlaters;2009/'10;385.0;382.0;3.0;3.0;0.0;0.0
4547;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal vo;Totaal voortijdig schoolverlaters;2010/'11;338.0;337.0;1.0;1.0;0.0;0.0
4548;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal vo;Totaal voortijdig schoolverlaters;2011/'12;336.0;333.0;3.0;3.0;0.0;0.0
4549;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal vo;Totaal voortijdig schoolverlaters;2012/'13;92.0;91.0;1.0;1.0;0.0;0.0
4550;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal vo;Totaal voortijdig schoolverlaters;2013/'14;89.0;87.0;2.0;2.0;0.0;0.0
4551;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal vo;Totaal voortijdig schoolverlaters;2014/'15;75.0;75.0;0.0;0.0;0.0;0.0
4552;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal vo;Met startkwalificatie;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0
4553;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal vo;Met startkwalificatie;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0
4554;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal vo;Met startkwalificatie;2009/'10;3.0;3.0;0.0;0.0;0.0;0.0
4555;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal vo;Met startkwalificatie;2010/'11;0.0;0.0;0.0;0.0;0.0;0.0
4556;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal vo;Met startkwalificatie;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0
4557;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal vo;Met startkwalificatie;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0
4558;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal vo;Met startkwalificatie;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0
4559;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal vo;Met startkwalificatie;2014/'15;0.0;0.0;0.0;0.0;0.0;0.0
4560;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal vo;Zonder startkwalificatie;2007/'08;357.0;353.0;4.0;3.0;1.0;0.0
4561;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal vo;Zonder startkwalificatie;2008/'09;322.0;320.0;2.0;1.0;1.0;0.0
4562;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal vo;Zonder startkwalificatie;2009/'10;381.0;378.0;3.0;3.0;0.0;0.0
4563;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal vo;Zonder startkwalificatie;2010/'11;338.0;337.0;1.0;1.0;0.0;0.0
4564;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal vo;Zonder startkwalificatie;2011/'12;335.0;332.0;3.0;3.0;0.0;0.0
4565;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal vo;Zonder startkwalificatie;2012/'13;91.0;90.0;1.0;1.0;0.0;0.0
4566;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal vo;Zonder startkwalificatie;2013/'14;89.0;87.0;2.0;2.0;0.0;0.0
4567;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal vo;Zonder startkwalificatie;2014/'15;75.0;75.0;0.0;0.0;0.0;0.0
4568;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal vo;Startkwalificatie onbekend;2007/'08;3.0;3.0;0.0;0.0;0.0;0.0
4569;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal vo;Startkwalificatie onbekend;2008/'09;1.0;1.0;0.0;0.0;0.0;0.0
4570;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal vo;Startkwalificatie onbekend;2009/'10;1.0;1.0;0.0;0.0;0.0;0.0
4571;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal vo;Startkwalificatie onbekend;2010/'11;0.0;0.0;0.0;0.0;0.0;0.0
4572;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal vo;Startkwalificatie onbekend;2011/'12;1.0;1.0;0.0;0.0;0.0;0.0
4573;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal vo;Startkwalificatie onbekend;2012/'13;1.0;1.0;0.0;0.0;0.0;0.0
4574;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal vo;Startkwalificatie onbekend;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0
4575;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Totaal vo;Startkwalificatie onbekend;2014/'15;0.0;0.0;0.0;0.0;0.0;0.0
4576;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Totaal voortijdig schoolverlaters;2007/'08;11.0;11.0;0.0;0.0;0.0;0.0
4577;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Totaal voortijdig schoolverlaters;2008/'09;12.0;12.0;0.0;0.0;0.0;0.0
4578;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Totaal voortijdig schoolverlaters;2009/'10;16.0;16.0;0.0;0.0;0.0;0.0
4579;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Totaal voortijdig schoolverlaters;2010/'11;8.0;8.0;0.0;0.0;0.0;0.0
4580;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Totaal voortijdig schoolverlaters;2011/'12;8.0;8.0;0.0;0.0;0.0;0.0
4581;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Totaal voortijdig schoolverlaters;2012/'13;2.0;2.0;0.0;0.0;0.0;0.0
4582;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Totaal voortijdig schoolverlaters;2013/'14;1.0;0.0;1.0;1.0;0.0;0.0
4583;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Totaal voortijdig schoolverlaters;2014/'15;0.0;0.0;0.0;0.0;0.0;0.0
4584;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Met startkwalificatie;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0
4585;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Met startkwalificatie;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0
4586;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Met startkwalificatie;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0
4587;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Met startkwalificatie;2010/'11;0.0;0.0;0.0;0.0;0.0;0.0
4588;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Met startkwalificatie;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0
4589;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Met startkwalificatie;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0
4590;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Met startkwalificatie;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0
4591;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Met startkwalificatie;2014/'15;0.0;0.0;0.0;0.0;0.0;0.0
4592;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Zonder startkwalificatie;2007/'08;11.0;11.0;0.0;0.0;0.0;0.0
4593;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Zonder startkwalificatie;2008/'09;12.0;12.0;0.0;0.0;0.0;0.0
4594;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Zonder startkwalificatie;2009/'10;16.0;16.0;0.0;0.0;0.0;0.0
4595;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Zonder startkwalificatie;2010/'11;8.0;8.0;0.0;0.0;0.0;0.0
4596;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Zonder startkwalificatie;2011/'12;8.0;8.0;0.0;0.0;0.0;0.0
4597;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Zonder startkwalificatie;2012/'13;2.0;2.0;0.0;0.0;0.0;0.0
4598;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Zonder startkwalificatie;2013/'14;1.0;0.0;1.0;1.0;0.0;0.0
4599;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Zonder startkwalificatie;2014/'15;0.0;0.0;0.0;0.0;0.0;0.0
4600;Totaal mannen en vrouwen;10000;Nederlandse achtergrond;1 jaar na verlaten onderwijs;Praktijkonderwijs;Startkwalificatie onbekend;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0
