ID;Geslacht;Leeftijd;Opleidingsniveau;Cijfersoort;Perioden;Levensverwachting_1;LevensverwInAlsGoedErvarenGezondh_2;LevensverwZonderLichBeperkingen_3;LevensverwZonderChronischeZiektes_4;LevensverwInGoedeGeestelijkeGezondh_5
502;Mannen;35 jaar;Hbo, universiteit;Standaardfout;2009/2012;0.1;0.4;0.4;0.4;0.3
503;Mannen;35 jaar;Hbo, universiteit;Standaardfout;2011/2014;0.1;0.4;0.4;0.4;0.3
504;Mannen;40 jaar;Basisonderwijs;Aantal jaren;1997/2005;34.5;19.7;25.4;14.7;
505;Mannen;40 jaar;Basisonderwijs;Aantal jaren;1997/2000;33.7;19.6;25.2;15.3;
506;Mannen;40 jaar;Basisonderwijs;Aantal jaren;2001/2004;34.4;19.3;24.7;14.1;28.4
507;Mannen;40 jaar;Basisonderwijs;Aantal jaren;2005/2008;36.2;20.2;25.6;13.3;30.6
508;Mannen;40 jaar;Basisonderwijs;Aantal jaren;2007/2010;36.3;20.2;26.5;12.3;31.0
509;Mannen;40 jaar;Basisonderwijs;Aantal jaren;2009/2012;37.2;20.7;26.4;11.8;31.5
510;Mannen;40 jaar;Basisonderwijs;Aantal jaren;2011/2014;38.3;20.3;27.5;11.6;32.5
511;Mannen;40 jaar;Basisonderwijs;Standaardfout;1997/2005;0.1;0.3;0.3;0.4;
512;Mannen;40 jaar;Basisonderwijs;Standaardfout;1997/2000;0.3;0.4;0.4;0.5;
513;Mannen;40 jaar;Basisonderwijs;Standaardfout;2001/2004;0.2;0.5;0.4;0.5;0.4
514;Mannen;40 jaar;Basisonderwijs;Standaardfout;2005/2008;0.1;0.5;0.4;0.4;0.4
515;Mannen;40 jaar;Basisonderwijs;Standaardfout;2007/2010;0.1;0.5;0.4;0.4;0.4
516;Mannen;40 jaar;Basisonderwijs;Standaardfout;2009/2012;0.1;0.4;0.5;0.4;0.4
517;Mannen;40 jaar;Basisonderwijs;Standaardfout;2011/2014;0.1;0.5;0.6;0.5;0.5
518;Mannen;40 jaar;Vmbo;Aantal jaren;1997/2005;36.4;25.1;29.8;16.6;
519;Mannen;40 jaar;Vmbo;Aantal jaren;1997/2000;35.8;25.2;30.0;17.4;
520;Mannen;40 jaar;Vmbo;Aantal jaren;2001/2004;36.8;25.0;29.1;16.4;33.1
521;Mannen;40 jaar;Vmbo;Aantal jaren;2005/2008;38.1;25.6;30.6;15.2;34.5
522;Mannen;40 jaar;Vmbo;Aantal jaren;2007/2010;39.0;26.5;30.4;14.8;34.8
523;Mannen;40 jaar;Vmbo;Aantal jaren;2009/2012;39.6;26.8;31.5;14.8;36.0
524;Mannen;40 jaar;Vmbo;Aantal jaren;2011/2014;39.8;26.7;32.1;15.2;35.6
525;Mannen;40 jaar;Vmbo;Standaardfout;1997/2005;0.1;0.3;0.3;0.3;
526;Mannen;40 jaar;Vmbo;Standaardfout;1997/2000;0.2;0.4;0.4;0.5;
527;Mannen;40 jaar;Vmbo;Standaardfout;2001/2004;0.1;0.4;0.4;0.4;0.3
528;Mannen;40 jaar;Vmbo;Standaardfout;2005/2008;0.1;0.4;0.4;0.4;0.3
529;Mannen;40 jaar;Vmbo;Standaardfout;2007/2010;0.1;0.4;0.4;0.4;0.3
530;Mannen;40 jaar;Vmbo;Standaardfout;2009/2012;0.1;0.3;0.4;0.3;0.3
531;Mannen;40 jaar;Vmbo;Standaardfout;2011/2014;0.1;0.4;0.4;0.4;0.3
532;Mannen;40 jaar;Havo, vwo, mbo;Aantal jaren;1997/2005;38.3;27.7;32.4;17.1;
533;Mannen;40 jaar;Havo, vwo, mbo;Aantal jaren;1997/2000;37.8;27.3;32.1;18.4;
534;Mannen;40 jaar;Havo, vwo, mbo;Aantal jaren;2001/2004;38.6;27.8;32.2;16.5;35.6
535;Mannen;40 jaar;Havo, vwo, mbo;Aantal jaren;2005/2008;39.6;29.1;33.5;15.8;37.1
536;Mannen;40 jaar;Havo, vwo, mbo;Aantal jaren;2007/2010;40.3;29.2;34.0;16.1;37.9
537;Mannen;40 jaar;Havo, vwo, mbo;Aantal jaren;2009/2012;40.9;30.1;34.3;16.2;37.7
538;Mannen;40 jaar;Havo, vwo, mbo;Aantal jaren;2011/2014;41.1;29.4;34.3;16.0;37.6
539;Mannen;40 jaar;Havo, vwo, mbo;Standaardfout;1997/2005;0.1;0.3;0.2;0.3;
540;Mannen;40 jaar;Havo, vwo, mbo;Standaardfout;1997/2000;0.1;0.4;0.3;0.4;
541;Mannen;40 jaar;Havo, vwo, mbo;Standaardfout;2001/2004;0.1;0.4;0.3;0.4;0.2
542;Mannen;40 jaar;Havo, vwo, mbo;Standaardfout;2005/2008;0.1;0.4;0.3;0.4;0.2
543;Mannen;40 jaar;Havo, vwo, mbo;Standaardfout;2007/2010;0.1;0.4;0.4;0.4;0.2
544;Mannen;40 jaar;Havo, vwo, mbo;Standaardfout;2009/2012;0.1;0.4;0.4;0.3;0.3
545;Mannen;40 jaar;Havo, vwo, mbo;Standaardfout;2011/2014;0.1;0.3;0.3;0.3;0.2
546;Mannen;40 jaar;Hbo, universiteit;Aantal jaren;1997/2005;40.1;32.1;35.8;19.6;
547;Mannen;40 jaar;Hbo, universiteit;Aantal jaren;1997/2000;39.6;32.3;35.6;19.9;
548;Mannen;40 jaar;Hbo, universiteit;Aantal jaren;2001/2004;40.4;31.7;35.8;19.5;38.0
549;Mannen;40 jaar;Hbo, universiteit;Aantal jaren;2005/2008;42.3;35.1;37.8;19.5;40.1
550;Mannen;40 jaar;Hbo, universiteit;Aantal jaren;2007/2010;42.5;35.5;37.7;19.8;39.9
551;Mannen;40 jaar;Hbo, universiteit;Aantal jaren;2009/2012;42.7;34.2;37.4;19.7;40.2
552;Mannen;40 jaar;Hbo, universiteit;Aantal jaren;2011/2014;43.4;34.5;37.9;19.5;40.9
553;Mannen;40 jaar;Hbo, universiteit;Standaardfout;1997/2005;0.1;0.3;0.3;0.4;
554;Mannen;40 jaar;Hbo, universiteit;Standaardfout;1997/2000;0.3;0.5;0.4;0.6;
555;Mannen;40 jaar;Hbo, universiteit;Standaardfout;2001/2004;0.2;0.5;0.4;0.5;0.3
556;Mannen;40 jaar;Hbo, universiteit;Standaardfout;2005/2008;0.1;0.5;0.4;0.5;0.3
557;Mannen;40 jaar;Hbo, universiteit;Standaardfout;2007/2010;0.1;0.4;0.4;0.4;0.3
558;Mannen;40 jaar;Hbo, universiteit;Standaardfout;2009/2012;0.1;0.4;0.4;0.4;0.3
559;Mannen;40 jaar;Hbo, universiteit;Standaardfout;2011/2014;0.1;0.4;0.4;0.4;0.3
560;Mannen;45 jaar;Basisonderwijs;Aantal jaren;1997/2005;30.0;16.7;21.5;11.9;
561;Mannen;45 jaar;Basisonderwijs;Aantal jaren;1997/2000;29.3;16.8;21.2;12.4;
562;Mannen;45 jaar;Basisonderwijs;Aantal jaren;2001/2004;29.9;16.2;20.9;11.4;25.0
563;Mannen;45 jaar;Basisonderwijs;Aantal jaren;2005/2008;31.7;17.0;21.5;10.5;26.6
564;Mannen;45 jaar;Basisonderwijs;Aantal jaren;2007/2010;31.7;17.1;22.5;10.1;27.0
565;Mannen;45 jaar;Basisonderwijs;Aantal jaren;2009/2012;32.7;17.6;22.5;9.4;27.5
566;Mannen;45 jaar;Basisonderwijs;Aantal jaren;2011/2014;33.7;16.9;23.5;9.1;28.8
567;Mannen;45 jaar;Basisonderwijs;Standaardfout;1997/2005;0.1;0.3;0.3;0.3;
568;Mannen;45 jaar;Basisonderwijs;Standaardfout;1997/2000;0.3;0.4;0.4;0.5;
569;Mannen;45 jaar;Basisonderwijs;Standaardfout;2001/2004;0.2;0.4;0.4;0.4;0.3
570;Mannen;45 jaar;Basisonderwijs;Standaardfout;2005/2008;0.1;0.4;0.4;0.4;0.3
571;Mannen;45 jaar;Basisonderwijs;Standaardfout;2007/2010;0.1;0.4;0.4;0.4;0.3
572;Mannen;45 jaar;Basisonderwijs;Standaardfout;2009/2012;0.1;0.4;0.5;0.4;0.4
573;Mannen;45 jaar;Basisonderwijs;Standaardfout;2011/2014;0.1;0.5;0.6;0.4;0.5
574;Mannen;45 jaar;Vmbo;Aantal jaren;1997/2005;31.8;21.3;25.5;13.6;
575;Mannen;45 jaar;Vmbo;Aantal jaren;1997/2000;31.1;21.3;25.6;14.2;
576;Mannen;45 jaar;Vmbo;Aantal jaren;2001/2004;32.2;21.3;24.6;13.6;29.0
577;Mannen;45 jaar;Vmbo;Aantal jaren;2005/2008;33.4;21.7;26.3;12.2;30.4
578;Mannen;45 jaar;Vmbo;Aantal jaren;2007/2010;34.2;22.3;25.9;11.8;30.7
579;Mannen;45 jaar;Vmbo;Aantal jaren;2009/2012;34.9;22.9;27.1;11.7;31.7
580;Mannen;45 jaar;Vmbo;Aantal jaren;2011/2014;35.1;22.8;27.9;12.2;31.4
581;Mannen;45 jaar;Vmbo;Standaardfout;1997/2005;0.1;0.3;0.3;0.3;
582;Mannen;45 jaar;Vmbo;Standaardfout;1997/2000;0.2;0.4;0.3;0.4;
583;Mannen;45 jaar;Vmbo;Standaardfout;2001/2004;0.1;0.4;0.4;0.4;0.3
584;Mannen;45 jaar;Vmbo;Standaardfout;2005/2008;0.1;0.4;0.4;0.4;0.3
585;Mannen;45 jaar;Vmbo;Standaardfout;2007/2010;0.1;0.4;0.4;0.4;0.3
586;Mannen;45 jaar;Vmbo;Standaardfout;2009/2012;0.1;0.3;0.4;0.3;0.3
587;Mannen;45 jaar;Vmbo;Standaardfout;2011/2014;0.1;0.4;0.4;0.3;0.3
588;Mannen;45 jaar;Havo, vwo, mbo;Aantal jaren;1997/2005;33.6;23.6;27.8;13.8;
589;Mannen;45 jaar;Havo, vwo, mbo;Aantal jaren;1997/2000;33.1;23.2;27.5;14.9;
590;Mannen;45 jaar;Havo, vwo, mbo;Aantal jaren;2001/2004;33.8;23.7;27.6;13.3;31.1
591;Mannen;45 jaar;Havo, vwo, mbo;Aantal jaren;2005/2008;34.8;24.8;28.9;12.6;32.6
592;Mannen;45 jaar;Havo, vwo, mbo;Aantal jaren;2007/2010;35.5;24.9;29.4;13.1;33.4
593;Mannen;45 jaar;Havo, vwo, mbo;Aantal jaren;2009/2012;36.1;25.9;29.7;13.2;33.3
594;Mannen;45 jaar;Havo, vwo, mbo;Aantal jaren;2011/2014;36.3;25.2;29.7;12.8;33.2
595;Mannen;45 jaar;Havo, vwo, mbo;Standaardfout;1997/2005;0.1;0.2;0.2;0.3;
596;Mannen;45 jaar;Havo, vwo, mbo;Standaardfout;1997/2000;0.1;0.4;0.3;0.4;
597;Mannen;45 jaar;Havo, vwo, mbo;Standaardfout;2001/2004;0.1;0.4;0.3;0.3;0.2
598;Mannen;45 jaar;Havo, vwo, mbo;Standaardfout;2005/2008;0.1;0.4;0.3;0.4;0.2
599;Mannen;45 jaar;Havo, vwo, mbo;Standaardfout;2007/2010;0.1;0.4;0.4;0.4;0.2
600;Mannen;45 jaar;Havo, vwo, mbo;Standaardfout;2009/2012;0.1;0.4;0.4;0.3;0.3
601;Mannen;45 jaar;Havo, vwo, mbo;Standaardfout;2011/2014;0.1;0.3;0.3;0.3;0.2
602;Mannen;45 jaar;Hbo, universiteit;Aantal jaren;1997/2005;35.3;27.7;31.2;16.1;
603;Mannen;45 jaar;Hbo, universiteit;Aantal jaren;1997/2000;34.9;27.9;31.0;16.5;
604;Mannen;45 jaar;Hbo, universiteit;Aantal jaren;2001/2004;35.6;27.3;31.2;16.0;33.5
605;Mannen;45 jaar;Hbo, universiteit;Aantal jaren;2005/2008;37.5;30.6;33.0;16.0;35.5
606;Mannen;45 jaar;Hbo, universiteit;Aantal jaren;2007/2010;37.7;31.1;33.0;16.3;35.4
607;Mannen;45 jaar;Hbo, universiteit;Aantal jaren;2009/2012;37.9;29.7;32.7;16.3;35.8
608;Mannen;45 jaar;Hbo, universiteit;Aantal jaren;2011/2014;38.6;29.9;33.1;16.1;36.3
609;Mannen;45 jaar;Hbo, universiteit;Standaardfout;1997/2005;0.1;0.3;0.3;0.4;
610;Mannen;45 jaar;Hbo, universiteit;Standaardfout;1997/2000;0.3;0.5;0.4;0.6;
611;Mannen;45 jaar;Hbo, universiteit;Standaardfout;2001/2004;0.2;0.5;0.4;0.5;0.3
612;Mannen;45 jaar;Hbo, universiteit;Standaardfout;2005/2008;0.1;0.5;0.4;0.5;0.3
613;Mannen;45 jaar;Hbo, universiteit;Standaardfout;2007/2010;0.1;0.4;0.4;0.4;0.3
614;Mannen;45 jaar;Hbo, universiteit;Standaardfout;2009/2012;0.1;0.4;0.4;0.4;0.3
615;Mannen;45 jaar;Hbo, universiteit;Standaardfout;2011/2014;0.1;0.4;0.4;0.4;0.3
616;Mannen;50 jaar;Basisonderwijs;Aantal jaren;1997/2005;25.6;13.8;18.2;9.6;
617;Mannen;50 jaar;Basisonderwijs;Aantal jaren;1997/2000;24.8;13.7;17.7;9.7;
618;Mannen;50 jaar;Basisonderwijs;Aantal jaren;2001/2004;25.6;13.4;17.5;9.4;21.5
619;Mannen;50 jaar;Basisonderwijs;Aantal jaren;2005/2008;27.3;14.3;18.7;8.4;23.5
620;Mannen;50 jaar;Basisonderwijs;Aantal jaren;2007/2010;27.3;14.5;19.6;7.8;23.6
621;Mannen;50 jaar;Basisonderwijs;Aantal jaren;2009/2012;28.2;14.9;19.1;7.0;24.1
622;Mannen;50 jaar;Basisonderwijs;Aantal jaren;2011/2014;29.2;14.3;20.1;6.8;25.4
623;Mannen;50 jaar;Basisonderwijs;Standaardfout;1997/2005;0.1;0.3;0.3;0.3;
624;Mannen;50 jaar;Basisonderwijs;Standaardfout;1997/2000;0.2;0.4;0.4;0.4;
625;Mannen;50 jaar;Basisonderwijs;Standaardfout;2001/2004;0.2;0.4;0.4;0.4;0.3
626;Mannen;50 jaar;Basisonderwijs;Standaardfout;2005/2008;0.1;0.4;0.4;0.4;0.3
627;Mannen;50 jaar;Basisonderwijs;Standaardfout;2007/2010;0.1;0.4;0.4;0.4;0.3
628;Mannen;50 jaar;Basisonderwijs;Standaardfout;2009/2012;0.1;0.4;0.5;0.3;0.4
629;Mannen;50 jaar;Basisonderwijs;Standaardfout;2011/2014;0.1;0.4;0.6;0.4;0.4
630;Mannen;50 jaar;Vmbo;Aantal jaren;1997/2005;27.3;17.8;21.4;10.9;
631;Mannen;50 jaar;Vmbo;Aantal jaren;1997/2000;26.5;17.7;21.4;11.3;
632;Mannen;50 jaar;Vmbo;Aantal jaren;2001/2004;27.7;17.9;20.6;10.9;25.0
633;Mannen;50 jaar;Vmbo;Aantal jaren;2005/2008;28.8;18.2;22.3;9.7;26.3
634;Mannen;50 jaar;Vmbo;Aantal jaren;2007/2010;29.6;18.8;21.9;9.3;26.6
635;Mannen;50 jaar;Vmbo;Aantal jaren;2009/2012;30.2;19.3;23.3;9.1;27.5
636;Mannen;50 jaar;Vmbo;Aantal jaren;2011/2014;30.5;19.2;23.7;9.5;27.3
637;Mannen;50 jaar;Vmbo;Standaardfout;1997/2005;0.1;0.3;0.3;0.3;
638;Mannen;50 jaar;Vmbo;Standaardfout;1997/2000;0.2;0.4;0.3;0.4;
639;Mannen;50 jaar;Vmbo;Standaardfout;2001/2004;0.1;0.4;0.4;0.4;0.3
640;Mannen;50 jaar;Vmbo;Standaardfout;2005/2008;0.1;0.4;0.3;0.4;0.2
641;Mannen;50 jaar;Vmbo;Standaardfout;2007/2010;0.1;0.4;0.4;0.3;0.3
642;Mannen;50 jaar;Vmbo;Standaardfout;2009/2012;0.1;0.3;0.4;0.3;0.3
643;Mannen;50 jaar;Vmbo;Standaardfout;2011/2014;0.1;0.3;0.4;0.3;0.3
644;Mannen;50 jaar;Havo, vwo, mbo;Aantal jaren;1997/2005;28.9;19.7;23.7;11.1;
645;Mannen;50 jaar;Havo, vwo, mbo;Aantal jaren;1997/2000;28.6;19.5;23.4;12.3;
646;Mannen;50 jaar;Havo, vwo, mbo;Aantal jaren;2001/2004;29.2;19.7;23.6;10.4;26.8
647;Mannen;50 jaar;Havo, vwo, mbo;Aantal jaren;2005/2008;30.2;20.8;24.6;9.7;28.3
648;Mannen;50 jaar;Havo, vwo, mbo;Aantal jaren;2007/2010;30.9;20.8;25.1;10.2;29.1
649;Mannen;50 jaar;Havo, vwo, mbo;Aantal jaren;2009/2012;31.4;21.9;25.4;10.4;29.0
650;Mannen;50 jaar;Havo, vwo, mbo;Aantal jaren;2011/2014;31.6;21.3;25.4;10.0;28.9
651;Mannen;50 jaar;Havo, vwo, mbo;Standaardfout;1997/2005;0.1;0.2;0.2;0.3;
652;Mannen;50 jaar;Havo, vwo, mbo;Standaardfout;1997/2000;0.1;0.4;0.3;0.4;
653;Mannen;50 jaar;Havo, vwo, mbo;Standaardfout;2001/2004;0.1;0.4;0.3;0.3;0.2
654;Mannen;50 jaar;Havo, vwo, mbo;Standaardfout;2005/2008;0.1;0.4;0.3;0.3;0.2
655;Mannen;50 jaar;Havo, vwo, mbo;Standaardfout;2007/2010;0.1;0.4;0.4;0.4;0.2
656;Mannen;50 jaar;Havo, vwo, mbo;Standaardfout;2009/2012;0.1;0.4;0.4;0.3;0.3
657;Mannen;50 jaar;Havo, vwo, mbo;Standaardfout;2011/2014;0.1;0.3;0.3;0.3;0.2
658;Mannen;50 jaar;Hbo, universiteit;Aantal jaren;1997/2005;30.6;23.6;26.6;13.0;
659;Mannen;50 jaar;Hbo, universiteit;Aantal jaren;1997/2000;30.2;23.9;26.5;13.3;
660;Mannen;50 jaar;Hbo, universiteit;Aantal jaren;2001/2004;30.9;23.1;26.7;13.0;29.1
661;Mannen;50 jaar;Hbo, universiteit;Aantal jaren;2005/2008;32.7;26.5;28.5;12.8;31.1
662;Mannen;50 jaar;Hbo, universiteit;Aantal jaren;2007/2010;32.9;26.8;28.4;12.9;31.0
663;Mannen;50 jaar;Hbo, universiteit;Aantal jaren;2009/2012;33.1;25.4;28.2;12.9;31.2
664;Mannen;50 jaar;Hbo, universiteit;Aantal jaren;2011/2014;33.8;25.7;28.6;12.7;31.8
665;Mannen;50 jaar;Hbo, universiteit;Standaardfout;1997/2005;0.1;0.3;0.3;0.3;
666;Mannen;50 jaar;Hbo, universiteit;Standaardfout;1997/2000;0.2;0.5;0.4;0.6;
667;Mannen;50 jaar;Hbo, universiteit;Standaardfout;2001/2004;0.1;0.4;0.4;0.5;0.3
668;Mannen;50 jaar;Hbo, universiteit;Standaardfout;2005/2008;0.1;0.4;0.4;0.5;0.3
669;Mannen;50 jaar;Hbo, universiteit;Standaardfout;2007/2010;0.1;0.4;0.4;0.4;0.2
670;Mannen;50 jaar;Hbo, universiteit;Standaardfout;2009/2012;0.1;0.4;0.4;0.4;0.3
671;Mannen;50 jaar;Hbo, universiteit;Standaardfout;2011/2014;0.1;0.4;0.4;0.4;0.3
672;Mannen;55 jaar;Basisonderwijs;Aantal jaren;1997/2005;21.4;11.4;14.9;7.4;
673;Mannen;55 jaar;Basisonderwijs;Aantal jaren;1997/2000;20.5;11.3;14.3;7.7;
674;Mannen;55 jaar;Basisonderwijs;Aantal jaren;2001/2004;21.4;11.0;14.2;7.0;18.2
675;Mannen;55 jaar;Basisonderwijs;Aantal jaren;2005/2008;23.1;12.3;15.5;6.6;20.2
676;Mannen;55 jaar;Basisonderwijs;Aantal jaren;2007/2010;23.1;12.6;16.1;6.5;20.4
677;Mannen;55 jaar;Basisonderwijs;Aantal jaren;2009/2012;24.0;12.6;16.2;5.8;20.7
678;Mannen;55 jaar;Basisonderwijs;Aantal jaren;2011/2014;25.0;12.2;17.1;5.5;22.0
679;Mannen;55 jaar;Basisonderwijs;Standaardfout;1997/2005;0.1;0.2;0.3;0.3;
680;Mannen;55 jaar;Basisonderwijs;Standaardfout;1997/2000;0.2;0.4;0.3;0.4;
681;Mannen;55 jaar;Basisonderwijs;Standaardfout;2001/2004;0.1;0.4;0.3;0.3;0.3
682;Mannen;55 jaar;Basisonderwijs;Standaardfout;2005/2008;0.1;0.4;0.4;0.3;0.3
683;Mannen;55 jaar;Basisonderwijs;Standaardfout;2007/2010;0.1;0.4;0.4;0.3;0.3
684;Mannen;55 jaar;Basisonderwijs;Standaardfout;2009/2012;0.1;0.4;0.4;0.3;0.3
685;Mannen;55 jaar;Basisonderwijs;Standaardfout;2011/2014;0.1;0.4;0.5;0.4;0.4
686;Mannen;55 jaar;Vmbo;Aantal jaren;1997/2005;23.0;14.7;17.9;8.5;
687;Mannen;55 jaar;Vmbo;Aantal jaren;1997/2000;22.2;14.6;17.8;9.1;
688;Mannen;55 jaar;Vmbo;Aantal jaren;2001/2004;23.4;14.7;17.2;8.3;21.2
689;Mannen;55 jaar;Vmbo;Aantal jaren;2005/2008;24.4;15.1;18.8;7.6;22.4
690;Mannen;55 jaar;Vmbo;Aantal jaren;2007/2010;25.1;15.5;18.6;7.1;22.7
691;Mannen;55 jaar;Vmbo;Aantal jaren;2009/2012;25.8;15.9;19.8;6.9;23.6
692;Mannen;55 jaar;Vmbo;Aantal jaren;2011/2014;26.1;15.7;20.1;7.1;23.4
693;Mannen;55 jaar;Vmbo;Standaardfout;1997/2005;0.1;0.2;0.2;0.3;
694;Mannen;55 jaar;Vmbo;Standaardfout;1997/2000;0.2;0.4;0.3;0.4;
695;Mannen;55 jaar;Vmbo;Standaardfout;2001/2004;0.1;0.4;0.4;0.4;0.3
696;Mannen;55 jaar;Vmbo;Standaardfout;2005/2008;0.1;0.4;0.3;0.4;0.2
697;Mannen;55 jaar;Vmbo;Standaardfout;2007/2010;0.1;0.4;0.4;0.3;0.3
698;Mannen;55 jaar;Vmbo;Standaardfout;2009/2012;0.1;0.3;0.4;0.3;0.2
699;Mannen;55 jaar;Vmbo;Standaardfout;2011/2014;0.1;0.3;0.4;0.3;0.3
700;Mannen;55 jaar;Havo, vwo, mbo;Aantal jaren;1997/2005;24.5;16.2;19.8;8.7;
701;Mannen;55 jaar;Havo, vwo, mbo;Aantal jaren;1997/2000;24.1;16.1;19.6;9.8;
702;Mannen;55 jaar;Havo, vwo, mbo;Aantal jaren;2001/2004;24.7;16.2;19.8;8.2;22.8
703;Mannen;55 jaar;Havo, vwo, mbo;Aantal jaren;2005/2008;25.7;17.2;20.7;7.3;24.1
704;Mannen;55 jaar;Havo, vwo, mbo;Aantal jaren;2007/2010;26.4;17.1;21.2;7.9;24.9
705;Mannen;55 jaar;Havo, vwo, mbo;Aantal jaren;2009/2012;26.9;18.3;21.5;7.9;24.8
706;Mannen;55 jaar;Havo, vwo, mbo;Aantal jaren;2011/2014;27.0;17.6;21.3;7.5;24.7
707;Mannen;55 jaar;Havo, vwo, mbo;Standaardfout;1997/2005;0.1;0.2;0.2;0.3;
708;Mannen;55 jaar;Havo, vwo, mbo;Standaardfout;1997/2000;0.1;0.4;0.3;0.4;
709;Mannen;55 jaar;Havo, vwo, mbo;Standaardfout;2001/2004;0.1;0.4;0.3;0.3;0.2
710;Mannen;55 jaar;Havo, vwo, mbo;Standaardfout;2005/2008;0.1;0.4;0.3;0.3;0.2
711;Mannen;55 jaar;Havo, vwo, mbo;Standaardfout;2007/2010;0.1;0.4;0.4;0.4;0.2
712;Mannen;55 jaar;Havo, vwo, mbo;Standaardfout;2009/2012;0.1;0.3;0.4;0.3;0.3
713;Mannen;55 jaar;Havo, vwo, mbo;Standaardfout;2011/2014;0.1;0.3;0.3;0.3;0.2
714;Mannen;55 jaar;Hbo, universiteit;Aantal jaren;1997/2005;26.1;19.8;22.4;10.2;
715;Mannen;55 jaar;Hbo, universiteit;Aantal jaren;1997/2000;25.7;20.2;22.4;10.3;
716;Mannen;55 jaar;Hbo, universiteit;Aantal jaren;2001/2004;26.3;19.3;22.5;10.3;24.9
717;Mannen;55 jaar;Hbo, universiteit;Aantal jaren;2005/2008;28.1;22.4;24.1;10.1;26.7
718;Mannen;55 jaar;Hbo, universiteit;Aantal jaren;2007/2010;28.3;22.7;24.0;10.2;26.8
719;Mannen;55 jaar;Hbo, universiteit;Aantal jaren;2009/2012;28.4;21.3;23.8;10.1;26.9
720;Mannen;55 jaar;Hbo, universiteit;Aantal jaren;2011/2014;29.1;21.5;24.2;9.8;27.4
721;Mannen;55 jaar;Hbo, universiteit;Standaardfout;1997/2005;0.1;0.3;0.3;0.3;
722;Mannen;55 jaar;Hbo, universiteit;Standaardfout;1997/2000;0.2;0.5;0.4;0.6;
723;Mannen;55 jaar;Hbo, universiteit;Standaardfout;2001/2004;0.1;0.4;0.4;0.4;0.2
724;Mannen;55 jaar;Hbo, universiteit;Standaardfout;2005/2008;0.1;0.4;0.4;0.5;0.2
725;Mannen;55 jaar;Hbo, universiteit;Standaardfout;2007/2010;0.1;0.4;0.4;0.4;0.2
726;Mannen;55 jaar;Hbo, universiteit;Standaardfout;2009/2012;0.1;0.4;0.4;0.3;0.2
727;Mannen;55 jaar;Hbo, universiteit;Standaardfout;2011/2014;0.1;0.4;0.4;0.4;0.3
728;Mannen;60 jaar;Basisonderwijs;Aantal jaren;1997/2005;17.4;9.4;11.9;5.6;
729;Mannen;60 jaar;Basisonderwijs;Aantal jaren;1997/2000;16.6;9.1;11.3;5.8;
730;Mannen;60 jaar;Basisonderwijs;Aantal jaren;2001/2004;17.5;9.2;11.6;5.4;15.2
731;Mannen;60 jaar;Basisonderwijs;Aantal jaren;2005/2008;19.1;9.9;12.7;4.8;16.7
732;Mannen;60 jaar;Basisonderwijs;Aantal jaren;2007/2010;19.1;10.4;13.4;5.0;17.1
733;Mannen;60 jaar;Basisonderwijs;Aantal jaren;2009/2012;19.9;10.2;13.5;4.5;17.2
734;Mannen;60 jaar;Basisonderwijs;Aantal jaren;2011/2014;20.9;10.1;14.3;4.1;18.6
735;Mannen;60 jaar;Basisonderwijs;Standaardfout;1997/2005;0.1;0.2;0.2;0.2;
736;Mannen;60 jaar;Basisonderwijs;Standaardfout;1997/2000;0.2;0.3;0.3;0.3;
737;Mannen;60 jaar;Basisonderwijs;Standaardfout;2001/2004;0.1;0.3;0.3;0.3;0.3
738;Mannen;60 jaar;Basisonderwijs;Standaardfout;2005/2008;0.1;0.4;0.3;0.3;0.3
739;Mannen;60 jaar;Basisonderwijs;Standaardfout;2007/2010;0.1;0.3;0.3;0.3;0.2
740;Mannen;60 jaar;Basisonderwijs;Standaardfout;2009/2012;0.1;0.3;0.4;0.3;0.3
741;Mannen;60 jaar;Basisonderwijs;Standaardfout;2011/2014;0.1;0.4;0.5;0.3;0.3
742;Mannen;60 jaar;Vmbo;Aantal jaren;1997/2005;18.8;11.9;14.3;6.5;
743;Mannen;60 jaar;Vmbo;Aantal jaren;1997/2000;18.2;11.8;14.4;6.9;
744;Mannen;60 jaar;Vmbo;Aantal jaren;2001/2004;19.2;11.9;13.5;6.5;17.5
745;Mannen;60 jaar;Vmbo;Aantal jaren;2005/2008;20.2;12.4;15.2;5.9;18.6
746;Mannen;60 jaar;Vmbo;Aantal jaren;2007/2010;20.9;12.7;14.9;5.4;18.9
747;Mannen;60 jaar;Vmbo;Aantal jaren;2009/2012;21.5;13.0;16.3;5.3;19.9
748;Mannen;60 jaar;Vmbo;Aantal jaren;2011/2014;21.8;12.9;16.7;5.3;19.8
749;Mannen;60 jaar;Vmbo;Standaardfout;1997/2005;0.1;0.2;0.2;0.3;
750;Mannen;60 jaar;Vmbo;Standaardfout;1997/2000;0.2;0.4;0.3;0.4;
751;Mannen;60 jaar;Vmbo;Standaardfout;2001/2004;0.1;0.4;0.4;0.4;0.2
752;Mannen;60 jaar;Vmbo;Standaardfout;2005/2008;0.1;0.4;0.3;0.3;0.2
753;Mannen;60 jaar;Vmbo;Standaardfout;2007/2010;0.1;0.3;0.3;0.3;0.3
754;Mannen;60 jaar;Vmbo;Standaardfout;2009/2012;0.1;0.3;0.3;0.3;0.2
