ID;Beroep;Marges;Perioden;ErgSnelWerken_1;HeelVeelWerkDoen_2;ExtraHardWerken_3;ZelfBeslissen_4;VolgordeWerkzaamhedenBepalen_5;WerktempoBepalen_6;OplossingenBedenken_7;VerlofNemen_8;WerktijdenBepalen_9;WerkplekBepalen_10;EmotioneelMoeilijkeWerksituaties_11;EmotioneelVeeleisendWerk_12;EmotioneelBetrokkenBijWerk_13;VanKlantenTot2022_14;VanLeidinggevendenOfCollegaS_15;DoorKlantenTot2022_16;DoorLeidinggevendenOfCollegaS_17;DoorKlantenTot2022_18;DoorLeidinggevendenOfCollegaS_19;DoorKlantenTot2022_20;DoorLeidinggevendenOfCollegaS_21;VanKlantLeidinggevendeOfCollega_22;VanKlantenVanaf2022_23;VanLeidinggevenden_24;VanCollegaS_25;DoorKlantLeidinggevendeOfCollega_26;DoorKlantenVanaf2022_27;DoorLeidinggevenden_28;DoorCollegaS_29;DoorKlantLeidinggevendeOfCollega_30;DoorKlantenVanaf2022_31;DoorLeidinggevenden_32;DoorCollegaS_33;DoorKlantLeidinggevendeOfCollega_34;DoorKlantenVanaf2022_35;DoorLeidinggevenden_36;DoorCollegaS_37;GediscrimineerdGevoeld_38;OmGeslacht_39;OmAfkomstHuidskleurNationaliteit_40;OmGodsdienstOfLevensovertuiging_41;OmSeksueleGeaardheidVoorkeur_42;OmLeeftijd_43;OmLangdurigeZiekteAandoeningHandicap_44;OmWerktijdenOfContractvorm_45;OmPolitiekeVoorkeur_46;OmAndereReden_47;PsychischeVermoeidheidDoorHetWerk_48;EmotioneelUitgeput_49;LeegVoelen_50;SOchtendsMoeVoelen_51;VergtVeelOmMetMensenTeWerken_52;UitgeputDoorWerk_53
75;Beroepsniveau 2 (ISCO 2008);Waarde;2023;28.4;34.7;21.6;52.7;51.6;52.5;54.0;51.4;20.3;15.5;4.8;7.6;9.4;;;;;;;;;5.7;4.2;0.3;1.1;11.7;8.8;1.3;1.5;3.0;2.5;0.1;0.2;5.6;1.2;1.3;3.2;10.6;1.4;3.1;0.8;0.5;2.4;1.5;1.5;0.4;2.7;17.6;16.7;30.6;20.7;14.4;16.1
76;Beroepsniveau 2 (ISCO 2008);Waarde;2024;28.6;35.1;21.9;51.0;50.0;51.2;54.1;51.7;19.4;14.9;4.8;7.7;9.5;;;;;;;;;5.5;4.1;0.3;1.1;13.2;10.1;1.4;1.7;2.8;2.4;0.1;0.2;5.7;1.6;1.3;3.0;11.2;1.4;3.4;1.0;0.5;2.6;1.7;1.4;0.3;2.7;18.3;16.7;30.8;21.1;15.6;16.2
77;Beroepsniveau 2 (ISCO 2008);Ondergrens 95%-interval;2014;33.3;37.4;24.8;50.0;52.0;49.5;56.7;42.2;13.4;;5.3;7.8;9.7;5.9;1.7;19.3;11.2;5.4;0.5;6.0;8.2;;;;;;;;;;;;;;;;;;;;;;;;;;;12.5;11.6;27.2;16.3;8.4;12.8
78;Beroepsniveau 2 (ISCO 2008);Ondergrens 95%-interval;2015;34.2;39.1;26.0;50.0;52.1;50.4;57.2;43.2;13.9;;5.1;7.8;9.5;5.6;1.6;19.0;11.0;5.3;0.3;5.9;8.7;;;;;;;;;;;;;;;;;;;;;;;;;;;12.3;10.6;25.4;16.1;8.4;12.8
79;Beroepsniveau 2 (ISCO 2008);Ondergrens 95%-interval;2016;34.1;38.7;25.8;48.9;50.7;48.9;57.2;42.6;14.7;;5.7;7.9;9.7;5.9;1.9;20.1;10.9;5.4;0.4;6.2;8.9;;;;;;;;;;;;;;;;;;;;;;;;;;;13.4;11.5;27.3;17.9;9.2;13.4
80;Beroepsniveau 2 (ISCO 2008);Ondergrens 95%-interval;2017;34.9;40.2;27.9;49.6;50.8;49.0;58.3;43.0;15.3;;6.4;8.8;10.5;6.6;2.1;19.4;11.2;5.4;0.4;6.1;8.8;;;;;;;;;;;;;;;;;;;;;;;;;;;14.6;12.5;27.6;18.1;10.6;14.4
81;Beroepsniveau 2 (ISCO 2008);Ondergrens 95%-interval;2018;34.3;40.4;26.3;50.6;50.9;50.3;57.2;44.5;16.2;;6.1;8.7;11.0;5.8;2.0;19.4;10.3;5.4;0.6;6.5;8.8;;;;;;;;;;;;;;;;;;;;;;;;;;;15.6;14.9;29.5;19.1;11.5;15.2
82;Beroepsniveau 2 (ISCO 2008);Ondergrens 95%-interval;2019;33.4;39.3;25.2;51.0;51.5;50.4;57.2;46.2;17.3;;6.5;9.3;11.3;9.3;3.1;24.6;13.1;6.9;0.9;9.0;10.6;;;;;;;;;;;;;;;;;;;;;;;;;;;15.4;13.7;28.5;19.1;11.7;15.2
83;Beroepsniveau 2 (ISCO 2008);Ondergrens 95%-interval;2020;29.1;35.8;22.2;51.9;53.1;53.3;57.0;48.0;17.7;;5.7;8.3;11.6;5.2;1.8;19.1;8.3;5.1;0.5;6.2;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;13.6;12.6;26.4;16.8;10.9;13.3
84;Beroepsniveau 2 (ISCO 2008);Ondergrens 95%-interval;2021;31.4;38.9;25.6;49.7;51.2;50.7;55.9;45.8;17.3;;6.8;9.3;12.2;6.9;2.0;19.8;8.6;5.2;0.5;7.1;7.6;;;;;;;;;;;;;;;;;;;;;;;;;;;15.7;13.9;28.6;19.7;12.5;15.4
85;Beroepsniveau 2 (ISCO 2008);Ondergrens 95%-interval;2022;29.4;36.4;23.3;51.6;50.6;51.2;53.7;48.9;19.0;15.0;4.3;7.6;8.7;;;;;;;;;5.1;3.7;0.3;0.9;11.2;8.6;1.1;1.2;2.9;2.4;0.0;0.1;4.7;1.2;1.0;2.4;9.7;1.4;2.6;0.6;0.2;1.8;1.3;1.2;0.1;2.7;17.9;17.0;31.4;21.0;14.8;16.3
86;Beroepsniveau 2 (ISCO 2008);Ondergrens 95%-interval;2023;27.7;34.0;21.0;51.9;50.9;51.7;53.3;50.6;19.7;15.0;4.3;7.1;8.8;;;;;;;;;5.2;3.8;0.2;0.9;11.1;8.2;1.1;1.3;2.6;2.2;0.0;0.1;5.2;1.0;1.1;2.8;10.0;1.2;2.7;0.6;0.4;2.1;1.3;1.2;0.3;2.3;17.0;16.1;29.9;20.1;13.8;15.5
87;Beroepsniveau 2 (ISCO 2008);Ondergrens 95%-interval;2024;27.9;34.4;21.3;50.3;49.3;50.5;53.3;51.0;18.8;14.4;4.3;7.2;9.0;;;;;;;;;5.0;3.7;0.2;0.9;12.5;9.5;1.2;1.4;2.5;2.1;0.0;0.1;5.2;1.4;1.1;2.7;10.5;1.2;2.9;0.8;0.4;2.3;1.5;1.1;0.2;2.4;17.7;16.2;30.1;20.5;15.1;15.7
88;Beroepsniveau 2 (ISCO 2008);Bovengrens 95%-interval;2014;34.9;39.0;26.3;51.7;53.7;51.3;58.4;43.9;14.6;;6.1;8.7;10.7;6.7;2.2;20.7;12.3;6.3;0.9;6.8;9.1;;;;;;;;;;;;;;;;;;;;;;;;;;;13.7;12.8;28.8;17.7;9.4;14.0
89;Beroepsniveau 2 (ISCO 2008);Bovengrens 95%-interval;2015;35.6;40.6;27.3;51.6;53.6;52.0;58.7;44.7;14.9;;5.9;8.6;10.4;6.3;2.1;20.2;11.9;6.1;0.5;6.6;9.6;;;;;;;;;;;;;;;;;;;;;;;;;;;13.3;11.6;26.8;17.2;9.3;13.8
90;Beroepsniveau 2 (ISCO 2008);Bovengrens 95%-interval;2016;35.5;40.2;27.2;50.4;52.2;50.5;58.8;44.2;15.8;;6.4;8.8;10.6;6.7;2.3;21.3;11.9;6.1;0.7;7.0;9.8;;;;;;;;;;;;;;;;;;;;;;;;;;;14.4;12.5;28.7;19.1;10.2;14.5
91;Beroepsniveau 2 (ISCO 2008);Bovengrens 95%-interval;2017;36.4;41.7;29.3;51.2;52.4;50.6;59.9;44.6;16.4;;7.2;9.7;11.4;7.4;2.6;20.7;12.3;6.1;0.7;6.9;9.7;;;;;;;;;;;;;;;;;;;;;;;;;;;15.8;13.6;29.1;19.4;11.6;15.6
92;Beroepsniveau 2 (ISCO 2008);Bovengrens 95%-interval;2018;35.6;41.7;27.4;51.9;52.3;51.6;58.5;45.9;17.2;;6.8;9.4;11.8;6.5;2.5;20.4;11.1;6.0;0.9;7.2;9.5;;;;;;;;;;;;;;;;;;;;;;;;;;;16.5;15.8;30.7;20.1;12.3;16.2
93;Beroepsniveau 2 (ISCO 2008);Bovengrens 95%-interval;2019;34.7;40.7;26.5;52.4;52.9;51.8;58.5;47.6;18.4;;7.2;10.1;12.2;10.1;3.6;25.8;14.1;7.6;1.2;9.8;11.5;;;;;;;;;;;;;;;;;;;;;;;;;;;16.4;14.7;29.7;20.3;12.7;16.2
94;Beroepsniveau 2 (ISCO 2008);Bovengrens 95%-interval;2020;30.5;37.2;23.4;53.4;54.5;54.8;58.4;49.5;18.8;;6.5;9.2;12.6;5.9;2.2;20.2;9.1;5.7;0.7;6.9;7.7;;;;;;;;;;;;;;;;;;;;;;;;;;;14.7;13.6;27.7;17.9;11.9;14.3
95;Beroepsniveau 2 (ISCO 2008);Bovengrens 95%-interval;2021;32.9;40.5;27.0;51.3;52.8;52.3;57.5;47.4;18.5;;7.7;10.2;13.2;7.7;2.5;21.1;9.5;5.9;0.8;8.0;8.5;;;;;;;;;;;;;;;;;;;;;;;;;;;16.9;15.0;30.1;21.0;13.6;16.6
96;Beroepsniveau 2 (ISCO 2008);Bovengrens 95%-interval;2022;30.7;37.8;24.5;53.0;52.0;52.7;55.1;50.3;20.1;16.1;5.2;8.8;9.9;;;;;;;;;6.1;4.5;0.6;1.4;12.5;9.7;1.5;1.7;3.6;3.1;0.2;0.3;5.6;1.7;1.5;3.1;11.0;2.0;3.5;1.1;0.5;2.4;1.8;1.7;0.3;3.4;19.0;18.1;32.7;22.2;15.8;17.4
97;Beroepsniveau 2 (ISCO 2008);Bovengrens 95%-interval;2023;29.0;35.3;22.2;53.4;52.3;53.2;54.7;52.1;20.9;16.0;5.2;8.2;10.0;;;;;;;;;6.2;4.6;0.5;1.3;12.4;9.4;1.6;1.8;3.4;2.8;0.2;0.3;6.2;1.5;1.5;3.6;11.3;1.7;3.5;1.0;0.7;2.7;1.8;1.7;0.6;3.0;18.2;17.2;31.3;21.3;14.9;16.6
98;Beroepsniveau 2 (ISCO 2008);Bovengrens 95%-interval;2024;29.2;35.8;22.5;51.7;50.8;52.0;54.8;52.4;20.0;15.4;5.3;8.3;10.2;;;;;;;;;6.0;4.6;0.4;1.4;13.9;10.7;1.7;2.0;3.2;2.7;0.2;0.4;6.2;1.9;1.6;3.4;11.9;1.7;3.8;1.3;0.7;3.0;2.1;1.6;0.4;3.1;18.9;17.3;31.5;21.7;16.2;16.8
99;Beroepsniveau 3 (ISCO 2008);Waarde;2014;37.6;48.0;32.3;63.6;68.4;58.8;75.9;50.1;24.5;;9.3;14.8;15.1;6.9;1.8;24.2;12.8;9.7;0.3;5.7;8.0;;;;;;;;;;;;;;;;;;;;;;;;;;;13.8;13.9;31.1;18.0;9.9;11.4
100;Beroepsniveau 3 (ISCO 2008);Waarde;2015;36.8;46.4;31.3;63.4;67.8;59.3;74.3;49.5;24.3;;9.1;14.0;13.4;6.5;1.6;23.4;11.8;9.2;0.4;5.0;8.0;;;;;;;;;;;;;;;;;;;;;;;;;;;13.4;13.0;28.3;17.1;9.8;11.7
101;Beroepsniveau 3 (ISCO 2008);Waarde;2016;35.7;46.7;32.1;63.9;67.9;59.3;75.1;50.6;24.6;;9.3;14.5;13.6;7.0;2.1;23.7;11.4;9.5;0.3;5.5;8.3;;;;;;;;;;;;;;;;;;;;;;;;;;;14.1;14.0;30.4;18.3;10.7;12.0
102;Beroepsniveau 3 (ISCO 2008);Waarde;2017;36.9;48.7;33.1;62.2;65.4;56.8;74.3;49.7;25.1;;9.6;15.4;15.3;7.9;1.9;25.0;11.9;10.0;0.2;6.2;8.3;;;;;;;;;;;;;;;;;;;;;;;;;;;16.1;14.8;31.0;19.3;12.2;13.9
103;Beroepsniveau 3 (ISCO 2008);Waarde;2018;36.4;47.9;31.3;62.7;66.4;58.6;74.2;52.3;27.7;;10.4;16.0;15.9;6.6;2.2;23.6;11.5;9.9;0.4;6.1;7.7;;;;;;;;;;;;;;;;;;;;;;;;;;;17.4;18.4;31.7;20.0;14.3;14.1
104;Beroepsniveau 3 (ISCO 2008);Waarde;2019;35.4;47.5;30.9;63.1;66.5;59.0;74.9;53.1;27.5;;10.8;16.4;16.7;10.9;3.5;29.3;13.9;12.0;0.6;8.6;10.4;;;;;;;;;;;;;;;;;;;;;;;;;;;17.3;17.2;30.7;20.4;14.2;15.0
105;Beroepsniveau 3 (ISCO 2008);Waarde;2020;32.0;43.3;27.6;64.1;67.9;62.0;73.5;54.8;29.5;;9.7;14.8;16.2;5.5;1.7;21.9;8.8;8.4;0.2;5.9;6.8;;;;;;;;;;;;;;;;;;;;;;;;;;;15.3;17.1;29.8;18.8;12.8;12.5
106;Beroepsniveau 3 (ISCO 2008);Waarde;2021;33.7;46.1;30.3;62.9;66.2;59.5;72.4;53.8;29.4;;10.7;15.6;17.2;7.6;2.0;22.6;8.9;9.4;0.4;6.5;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;16.9;17.4;30.7;20.8;14.5;14.3
107;Beroepsniveau 3 (ISCO 2008);Waarde;2022;31.6;44.0;27.6;63.7;66.8;60.0;70.9;54.8;28.5;29.2;7.3;12.1;12.4;;;;;;;;;4.5;3.1;0.3;1.2;15.3;11.7;1.8;1.6;5.5;4.9;0.1;0.3;5.6;1.0;1.3;3.4;9.8;1.8;2.3;1.1;0.2;2.4;1.4;1.4;0.3;2.8;19.7;21.1;34.3;22.7;16.6;15.5
108;Beroepsniveau 3 (ISCO 2008);Waarde;2023;30.0;41.3;25.7;65.1;67.7;60.8;71.2;56.7;28.8;29.3;8.3;12.9;14.0;;;;;;;;;4.6;3.1;0.2;1.1;14.9;11.7;1.8;1.5;4.8;4.5;0.0;0.2;5.9;1.7;1.4;3.0;10.8;2.2;2.9;0.9;0.4;2.6;1.5;1.5;0.5;2.8;18.8;19.8;32.2;21.4;16.5;14.4
109;Beroepsniveau 3 (ISCO 2008);Waarde;2024;30.5;41.8;26.8;62.6;65.9;58.1;70.4;56.1;28.0;27.8;8.0;13.6;13.3;;;;;;;;;5.1;3.7;0.2;1.0;15.6;12.7;1.2;1.5;5.2;4.8;0.0;0.2;5.5;1.3;0.9;3.3;9.9;1.9;2.2;0.6;0.3;2.8;1.5;1.2;0.4;2.2;19.5;20.5;32.8;22.1;18.1;15.8
110;Beroepsniveau 3 (ISCO 2008);Ondergrens 95%-interval;2014;36.3;46.7;31.1;62.3;67.2;57.5;74.8;48.9;23.5;;8.6;13.8;14.2;6.2;1.5;23.1;11.9;8.9;0.2;5.1;7.3;;;;;;;;;;;;;;;;;;;;;;;;;;;13.0;13.1;29.9;17.0;9.2;10.6
111;Beroepsniveau 3 (ISCO 2008);Ondergrens 95%-interval;2015;35.7;45.2;30.2;62.2;66.7;58.1;73.3;48.4;23.3;;8.4;13.2;12.6;6.0;1.3;22.4;11.1;8.5;0.2;4.5;7.4;;;;;;;;;;;;;;;;;;;;;;;;;;;12.6;12.2;27.2;16.2;9.1;11.0
112;Beroepsniveau 3 (ISCO 2008);Ondergrens 95%-interval;2016;34.6;45.6;31.0;62.8;66.8;58.2;74.0;49.5;23.7;;8.7;13.8;12.9;6.5;1.7;22.8;10.7;8.8;0.2;5.0;7.7;;;;;;;;;;;;;;;;;;;;;;;;;;;13.3;13.2;29.3;17.5;10.0;11.3
113;Beroepsniveau 3 (ISCO 2008);Ondergrens 95%-interval;2017;35.7;47.5;32.0;61.0;64.3;55.6;73.2;48.5;24.1;;8.9;14.5;14.5;7.3;1.6;24.0;11.1;9.3;0.2;5.7;7.7;;;;;;;;;;;;;;;;;;;;;;;;;;;15.2;14.0;30.0;18.4;11.5;13.1
114;Beroepsniveau 3 (ISCO 2008);Ondergrens 95%-interval;2018;35.4;46.9;30.4;61.7;65.5;57.6;73.3;51.3;26.8;;9.8;15.3;15.1;6.2;1.9;22.7;10.9;9.4;0.2;5.7;7.1;;;;;;;;;;;;;;;;;;;;;;;;;;;16.6;17.7;30.8;19.2;13.6;13.4
115;Beroepsniveau 3 (ISCO 2008);Ondergrens 95%-interval;2019;34.4;46.5;30.0;62.1;65.5;58.0;74.0;52.1;26.6;;10.1;15.6;16.0;10.3;3.1;28.4;13.2;11.4;0.4;8.0;9.8;;;;;;;;;;;;;;;;;;;;;;;;;;;16.5;16.4;29.7;19.5;13.5;14.2
116;Beroepsniveau 3 (ISCO 2008);Ondergrens 95%-interval;2020;31.0;42.3;26.7;63.1;66.9;60.9;72.5;53.8;28.5;;9.1;14.0;15.5;5.1;1.5;21.0;8.3;7.8;0.1;5.4;6.2;;;;;;;;;;;;;;;;;;;;;;;;;;;14.6;16.4;28.9;18.0;12.1;11.8
117;Beroepsniveau 3 (ISCO 2008);Ondergrens 95%-interval;2021;32.6;44.9;29.2;61.8;65.1;58.4;71.4;52.7;28.4;;10.0;14.8;16.4;7.0;1.7;21.7;8.3;8.7;0.2;5.9;6.4;;;;;;;;;;;;;;;;;;;;;;;;;;;16.1;16.5;29.7;19.9;13.7;13.5
118;Beroepsniveau 3 (ISCO 2008);Ondergrens 95%-interval;2022;30.7;42.9;26.7;62.7;65.8;58.9;69.9;53.7;27.6;28.3;6.5;11.2;11.5;;;;;;;;;3.9;2.6;0.1;0.9;14.2;10.8;1.5;1.3;4.9;4.3;0.0;0.2;5.0;0.8;1.0;2.9;8.9;1.4;1.8;0.7;0.1;2.0;1.0;1.1;0.1;2.3;18.9;20.2;33.3;21.8;15.9;14.7
119;Beroepsniveau 3 (ISCO 2008);Ondergrens 95%-interval;2023;29.1;40.3;24.8;64.1;66.8;59.8;70.3;55.7;27.9;28.4;7.5;11.9;13.0;;;;;;;;;4.0;2.6;0.1;0.8;13.9;10.8;1.4;1.2;4.2;3.9;0.0;0.1;5.2;1.3;1.0;2.6;9.9;1.8;2.3;0.6;0.2;2.1;1.2;1.2;0.3;2.4;18.0;19.0;31.2;20.5;15.7;13.7
120;Beroepsniveau 3 (ISCO 2008);Ondergrens 95%-interval;2024;29.6;40.8;25.9;61.6;64.9;57.0;69.4;55.0;27.1;26.9;7.2;12.6;12.3;;;;;;;;;4.4;3.2;0.1;0.7;14.5;11.7;0.9;1.1;4.6;4.2;0.0;0.1;4.8;1.0;0.7;2.7;9.0;1.5;1.7;0.4;0.2;2.3;1.1;0.9;0.3;1.8;18.7;19.7;31.8;21.2;17.3;15.0
121;Beroepsniveau 3 (ISCO 2008);Bovengrens 95%-interval;2014;38.8;49.3;33.6;64.8;69.6;60.1;77.0;51.4;25.6;;10.1;15.7;16.0;7.6;2.2;25.4;13.7;10.5;0.4;6.3;8.7;;;;;;;;;;;;;;;;;;;;;;;;;;;14.8;14.9;32.3;19.0;10.7;12.3
122;Beroepsniveau 3 (ISCO 2008);Bovengrens 95%-interval;2015;37.9;47.5;32.4;64.5;68.8;60.4;75.3;50.7;25.3;;9.8;14.8;14.2;7.1;2.0;24.4;12.5;9.9;0.6;5.6;8.7;;;;;;;;;;;;;;;;;;;;;;;;;;;14.2;13.8;29.4;18.0;10.5;12.5
123;Beroepsniveau 3 (ISCO 2008);Bovengrens 95%-interval;2016;36.8;47.9;33.2;65.1;68.9;60.5;76.1;51.8;25.6;;10.0;15.4;14.4;7.6;2.4;24.7;12.1;10.1;0.5;6.1;8.9;;;;;;;;;;;;;;;;;;;;;;;;;;;14.9;14.8;31.5;19.3;11.4;12.8
124;Beroepsniveau 3 (ISCO 2008);Bovengrens 95%-interval;2017;38.0;49.8;34.2;63.3;66.5;57.9;75.3;50.9;26.1;;10.3;16.2;16.1;8.6;2.3;26.0;12.6;10.7;0.4;6.8;9.0;;;;;;;;;;;;;;;;;;;;;;;;;;;17.0;15.7;32.1;20.3;13.0;14.7
125;Beroepsniveau 3 (ISCO 2008);Bovengrens 95%-interval;2018;37.4;48.9;32.3;63.7;67.4;59.6;75.1;53.3;28.6;;11.0;16.8;16.6;7.2;2.5;24.4;12.1;10.5;0.5;6.7;8.2;;;;;;;;;;;;;;;;;;;;;;;;;;;18.2;19.3;32.7;20.9;15.1;14.9
126;Beroepsniveau 3 (ISCO 2008);Bovengrens 95%-interval;2019;36.4;48.5;31.9;64.1;67.5;60.0;75.8;54.2;28.4;;11.4;17.2;17.5;11.6;3.9;30.2;14.6;12.7;0.8;9.2;11.1;;;;;;;;;;;;;;;;;;;;;;;;;;;18.1;18.0;31.6;21.2;14.9;15.7
127;Beroepsniveau 3 (ISCO 2008);Bovengrens 95%-interval;2020;33.0;44.3;28.5;65.1;68.9;63.0;74.4;55.9;30.4;;10.4;15.6;17.0;6.0;2.1;22.7;9.5;9.0;0.4;6.5;7.3;;;;;;;;;;;;;;;;;;;;;;;;;;;16.1;18.0;30.8;19.7;13.5;13.2
128;Beroepsniveau 3 (ISCO 2008);Bovengrens 95%-interval;2021;34.8;47.2;31.4;64.0;67.3;60.6;73.5;55.0;30.5;;11.4;16.5;18.1;8.3;2.3;23.6;9.6;10.1;0.6;7.1;7.6;;;;;;;;;;;;;;;;;;;;;;;;;;;17.8;18.3;31.8;21.8;15.4;15.1
129;Beroepsniveau 3 (ISCO 2008);Bovengrens 95%-interval;2022;32.6;45.0;28.6;64.7;67.8;61.0;71.9;55.8;29.4;30.2;8.1;13.1;13.4;;;;;;;;;5.2;3.6;0.5;1.6;16.4;12.7;2.3;2.1;6.3;5.6;0.3;0.6;6.4;1.4;1.7;4.0;10.8;2.3;3.0;1.6;0.5;2.9;1.8;1.8;0.5;3.4;20.6;22.0;35.3;23.6;17.5;16.3
130;Beroepsniveau 3 (ISCO 2008);Bovengrens 95%-interval;2023;30.9;42.3;26.6;66.1;68.7;61.8;72.2;57.7;29.8;30.2;9.2;14.0;15.1;;;;;;;;;5.3;3.6;0.4;1.4;16.0;12.7;2.3;1.9;5.5;5.1;0.2;0.3;6.7;2.1;1.8;3.6;11.8;2.7;3.5;1.3;0.6;3.1;2.0;1.9;0.8;3.3;19.6;20.6;33.2;22.2;17.3;15.2
131;Beroepsniveau 3 (ISCO 2008);Bovengrens 95%-interval;2024;31.5;42.9;27.7;63.6;66.9;59.1;71.3;57.1;29.0;28.8;8.9;14.7;14.3;;;;;;;;;5.8;4.4;0.4;1.4;16.7;13.7;1.6;1.9;6.0;5.5;0.2;0.4;6.3;1.7;1.3;3.9;10.8;2.4;2.8;0.9;0.5;3.3;1.9;1.6;0.7;2.7;20.4;21.4;33.8;23.0;19.0;16.6
132;Beroepsniveau 4 (ISCO 2008);Waarde;2014;39.4;55.2;38.0;77.6;77.5;65.7;86.5;55.4;37.4;;10.3;17.7;18.7;3.8;1.7;17.4;11.8;4.9;0.2;4.6;5.9;;;;;;;;;;;;;;;;;;;;;;;;;;;16.7;16.6;35.3;20.5;12.7;12.6
133;Beroepsniveau 4 (ISCO 2008);Waarde;2015;37.5;54.8;37.3;76.5;77.4;65.6;86.2;56.1;37.4;;10.1;17.5;18.7;4.0;1.8;17.1;10.9;4.8;0.2;3.9;6.5;;;;;;;;;;;;;;;;;;;;;;;;;;;14.7;14.7;31.5;18.6;11.7;12.1
134;Beroepsniveau 4 (ISCO 2008);Waarde;2016;37.2;53.3;36.2;76.9;76.9;65.8;85.9;54.9;37.2;;10.8;18.1;18.3;4.1;2.0;17.6;11.0;5.1;0.2;4.4;6.6;;;;;;;;;;;;;;;;;;;;;;;;;;;16.2;16.4;33.5;19.9;12.6;12.6
135;Beroepsniveau 4 (ISCO 2008);Waarde;2017;37.4;54.6;37.9;76.1;75.8;64.3;84.8;56.2;38.0;;11.8;18.9;19.8;4.6;2.1;17.5;11.3;4.9;0.2;4.2;6.5;;;;;;;;;;;;;;;;;;;;;;;;;;;17.3;17.4;33.8;20.9;14.1;13.4
136;Beroepsniveau 4 (ISCO 2008);Waarde;2018;38.0;54.9;36.6;76.1;76.4;64.7;85.2;57.7;39.3;;11.3;18.3;20.2;3.8;2.2;16.9;10.6;4.6;0.4;4.4;6.4;;;;;;;;;;;;;;;;;;;;;;;;;;;19.1;21.6;35.6;21.7;16.0;14.5
137;Beroepsniveau 4 (ISCO 2008);Waarde;2019;37.0;54.3;36.7;76.7;76.6;65.8;84.9;58.8;40.1;;11.5;18.7;20.5;6.0;2.6;21.2;12.9;5.8;0.4;6.2;8.5;;;;;;;;;;;;;;;;;;;;;;;;;;;18.8;19.2;34.9;22.0;16.7;14.8
138;Beroepsniveau 4 (ISCO 2008);Waarde;2020;35.1;51.7;34.1;77.4;77.1;68.0;84.8;59.4;41.7;;10.2;16.7;20.4;3.1;1.5;14.5;8.1;3.4;0.2;3.6;5.5;;;;;;;;;;;;;;;;;;;;;;;;;;;18.8;20.4;35.7;22.7;15.9;13.6
139;Beroepsniveau 4 (ISCO 2008);Waarde;2021;34.7;52.2;34.6;76.2;76.3;65.9;83.1;59.8;40.8;;11.1;17.5;20.6;4.0;1.9;15.2;8.6;4.2;0.3;4.2;5.3;;;;;;;;;;;;;;;;;;;;;;;;;;;19.1;19.4;34.0;23.2;16.4;15.0
140;Beroepsniveau 4 (ISCO 2008);Waarde;2022;31.9;49.1;31.6;77.8;76.8;66.1;82.6;61.7;40.6;43.7;8.7;14.9;17.3;;;;;;;;;3.1;2.0;0.3;0.9;9.5;6.5;1.8;1.2;1.9;1.7;0.0;0.1;4.2;0.8;1.2;2.1;10.1;3.0;2.5;0.7;0.4;2.9;1.0;1.2;0.2;2.1;22.4;23.7;38.1;25.2;19.7;15.6
141;Beroepsniveau 4 (ISCO 2008);Waarde;2023;31.2;47.8;30.0;77.4;76.3;65.6;82.5;62.6;39.9;42.2;9.3;15.8;17.5;;;;;;;;;3.1;2.0;0.2;1.0;10.4;7.0;1.9;1.5;2.0;1.8;0.0;0.1;4.4;0.9;1.4;2.3;10.2;3.0;2.2;0.6;0.5;3.0;0.9;1.2;0.4;2.3;20.8;22.8;36.0;23.5;18.5;14.5
142;Beroepsniveau 4 (ISCO 2008);Waarde;2024;30.6;47.0;28.9;76.7;76.6;65.5;82.6;63.0;39.7;40.4;9.0;16.2;16.7;;;;;;;;;3.2;2.2;0.2;0.9;11.0;7.9;1.6;1.4;2.1;1.9;0.0;0.0;4.6;0.9;1.3;2.4;10.5;2.8;2.2;0.8;0.3;3.2;1.1;1.3;0.6;2.2;21.0;22.7;36.6;24.1;19.6;14.5
143;Beroepsniveau 4 (ISCO 2008);Ondergrens 95%-interval;2014;38.5;54.2;37.1;76.8;76.7;64.8;85.8;54.6;36.5;;9.7;17.0;18.0;3.4;1.5;16.7;11.2;4.5;0.1;4.2;5.5;;;;;;;;;;;;;;;;;;;;;;;;;;;16.0;15.9;34.4;19.8;12.0;12.0
144;Beroepsniveau 4 (ISCO 2008);Ondergrens 95%-interval;2015;36.6;53.9;36.4;75.7;76.6;64.8;85.6;55.3;36.5;;9.5;16.8;18.0;3.7;1.5;16.4;10.4;4.4;0.1;3.5;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;14.1;14.1;30.7;17.9;11.1;11.5
145;Beroepsniveau 4 (ISCO 2008);Ondergrens 95%-interval;2016;36.3;52.4;35.3;76.1;76.2;64.9;85.3;54.1;36.4;;10.3;17.4;17.7;3.8;1.8;16.9;10.5;4.6;0.1;3.9;6.2;;;;;;;;;;;;;;;;;;;;;;;;;;;15.6;15.7;32.7;19.2;12.1;12.0
146;Beroepsniveau 4 (ISCO 2008);Ondergrens 95%-interval;2017;36.6;53.7;37.0;75.4;75.0;63.5;84.1;55.3;37.2;;11.3;18.2;19.1;4.2;1.8;16.8;10.7;4.5;0.1;3.8;6.1;;;;;;;;;;;;;;;;;;;;;;;;;;;16.7;16.7;33.0;20.2;13.5;12.8
