ID;Geslacht;Leeftijd;TypeInstelling;RegioS;Perioden;AantalUltimoVerslagjaar_1;PercentageUltimoVerslagjaar_2;AantalInVerslagjaar_3;PercentageInVerslagjaar_4;OpnamedagenInVerslagjaar_5
2552;Mannen;35 tot 50 jaar;Totaal zorg met verblijf;Zuid-Holland (PV);2006;2765;0.68;3005.0;0.75;990.0
2553;Mannen;35 tot 50 jaar;Totaal zorg met verblijf;Zuid-Holland (PV);2007;2980;0.74;;;
2554;Mannen;35 tot 50 jaar;Totaal zorg met verblijf;Zuid-Holland (PV);2008;2965;0.74;3335.0;0.85;1071.0
2555;Mannen;35 tot 50 jaar;Totaal zorg met verblijf;Zuid-Holland (PV);2009;3155;0.79;3445.0;0.88;1112.0
2556;Mannen;35 tot 50 jaar;Totaal zorg met verblijf;Zeeland (PV);2004;345;0.82;365.0;0.88;125.0
2557;Mannen;35 tot 50 jaar;Totaal zorg met verblijf;Zeeland (PV);2005;345;0.82;370.0;0.89;125.0
2558;Mannen;35 tot 50 jaar;Totaal zorg met verblijf;Zeeland (PV);2006;355;0.84;380.0;0.91;129.0
2559;Mannen;35 tot 50 jaar;Totaal zorg met verblijf;Zeeland (PV);2007;350;0.83;;;
2560;Mannen;35 tot 50 jaar;Totaal zorg met verblijf;Zeeland (PV);2008;325;0.78;365.0;0.89;124.0
2561;Mannen;35 tot 50 jaar;Totaal zorg met verblijf;Zeeland (PV);2009;325;0.79;350.0;0.86;117.0
2562;Mannen;35 tot 50 jaar;Totaal zorg met verblijf;Noord-Brabant (PV);2004;2125;0.73;2245.0;0.78;758.0
2563;Mannen;35 tot 50 jaar;Totaal zorg met verblijf;Noord-Brabant (PV);2005;2205;0.75;2330.0;0.8;788.0
2564;Mannen;35 tot 50 jaar;Totaal zorg met verblijf;Noord-Brabant (PV);2006;2280;0.78;2420.0;0.83;812.0
2565;Mannen;35 tot 50 jaar;Totaal zorg met verblijf;Noord-Brabant (PV);2007;2285;0.79;;;
2566;Mannen;35 tot 50 jaar;Totaal zorg met verblijf;Noord-Brabant (PV);2008;2300;0.8;2485.0;0.88;834.0
2567;Mannen;35 tot 50 jaar;Totaal zorg met verblijf;Noord-Brabant (PV);2009;2325;0.82;2485.0;0.89;838.0
2568;Mannen;35 tot 50 jaar;Totaal zorg met verblijf;Limburg (PV);2004;1315;0.94;1405.0;1.01;480.0
2569;Mannen;35 tot 50 jaar;Totaal zorg met verblijf;Limburg (PV);2005;1310;0.95;1375.0;0.99;471.0
2570;Mannen;35 tot 50 jaar;Totaal zorg met verblijf;Limburg (PV);2006;1335;0.98;1415.0;1.05;476.0
2571;Mannen;35 tot 50 jaar;Totaal zorg met verblijf;Limburg (PV);2007;1330;1.0;;;
2572;Mannen;35 tot 50 jaar;Totaal zorg met verblijf;Limburg (PV);2008;1255;0.97;1410.0;1.1;467.0
2573;Mannen;35 tot 50 jaar;Totaal zorg met verblijf;Limburg (PV);2009;1230;0.98;1345.0;1.08;440.0
2574;Mannen;35 tot 50 jaar;Verpleging en verzorging;Nederland;2004;770;0.04;1125.0;0.06;266.0
2575;Mannen;35 tot 50 jaar;Verpleging en verzorging;Nederland;2005;810;0.04;1195.0;0.06;281.0
2576;Mannen;35 tot 50 jaar;Verpleging en verzorging;Nederland;2006;865;0.04;1250.0;0.06;299.0
2577;Mannen;35 tot 50 jaar;Verpleging en verzorging;Nederland;2007;980;0.05;;;
2578;Mannen;35 tot 50 jaar;Verpleging en verzorging;Nederland;2008;1005;0.05;1555.0;0.08;343.0
2579;Mannen;35 tot 50 jaar;Verpleging en verzorging;Nederland;2009;995;0.05;1575.0;0.08;356.0
2580;Mannen;35 tot 50 jaar;Verpleging en verzorging;Groningen (PV);2004;15;0.02;25.0;0.04;6.0
2581;Mannen;35 tot 50 jaar;Verpleging en verzorging;Groningen (PV);2005;25;0.04;40.0;0.06;8.0
2582;Mannen;35 tot 50 jaar;Verpleging en verzorging;Groningen (PV);2006;30;0.04;45.0;0.07;9.0
2583;Mannen;35 tot 50 jaar;Verpleging en verzorging;Groningen (PV);2007;20;0.03;;;
2584;Mannen;35 tot 50 jaar;Verpleging en verzorging;Groningen (PV);2008;20;0.03;35.0;0.05;7.0
2585;Mannen;35 tot 50 jaar;Verpleging en verzorging;Groningen (PV);2009;20;0.03;30.0;0.05;6.0
2586;Mannen;35 tot 50 jaar;Verpleging en verzorging;Friesland (PV);2004;20;0.03;25.0;0.03;5.0
2587;Mannen;35 tot 50 jaar;Verpleging en verzorging;Friesland (PV);2005;20;0.03;30.0;0.04;6.0
2588;Mannen;35 tot 50 jaar;Verpleging en verzorging;Friesland (PV);2006;20;0.02;30.0;0.04;6.0
2589;Mannen;35 tot 50 jaar;Verpleging en verzorging;Friesland (PV);2007;30;0.04;;;
2590;Mannen;35 tot 50 jaar;Verpleging en verzorging;Friesland (PV);2008;35;0.05;55.0;0.08;10.0
2591;Mannen;35 tot 50 jaar;Verpleging en verzorging;Friesland (PV);2009;45;0.07;65.0;0.09;15.0
2592;Mannen;35 tot 50 jaar;Verpleging en verzorging;Drenthe (PV);2004;20;0.04;35.0;0.07;6.0
2593;Mannen;35 tot 50 jaar;Verpleging en verzorging;Drenthe (PV);2005;20;0.04;35.0;0.06;7.0
2594;Mannen;35 tot 50 jaar;Verpleging en verzorging;Drenthe (PV);2006;25;0.04;35.0;0.06;8.0
2595;Mannen;35 tot 50 jaar;Verpleging en verzorging;Drenthe (PV);2007;20;0.04;;;
2596;Mannen;35 tot 50 jaar;Verpleging en verzorging;Drenthe (PV);2008;20;0.04;35.0;0.07;7.0
2597;Mannen;35 tot 50 jaar;Verpleging en verzorging;Drenthe (PV);2009;15;0.03;35.0;0.06;8.0
2598;Mannen;35 tot 50 jaar;Verpleging en verzorging;Overijssel (PV);2004;40;0.03;55.0;0.04;12.0
2599;Mannen;35 tot 50 jaar;Verpleging en verzorging;Overijssel (PV);2005;50;0.04;75.0;0.06;16.0
2600;Mannen;35 tot 50 jaar;Verpleging en verzorging;Overijssel (PV);2006;55;0.04;75.0;0.06;17.0
2601;Mannen;35 tot 50 jaar;Verpleging en verzorging;Overijssel (PV);2007;50;0.04;;;
2602;Mannen;35 tot 50 jaar;Verpleging en verzorging;Overijssel (PV);2008;50;0.04;85.0;0.07;19.0
2603;Mannen;35 tot 50 jaar;Verpleging en verzorging;Overijssel (PV);2009;55;0.04;80.0;0.06;19.0
2604;Mannen;35 tot 50 jaar;Verpleging en verzorging;Flevoland (PV);2004;10;0.02;25.0;0.05;5.0
2605;Mannen;35 tot 50 jaar;Verpleging en verzorging;Flevoland (PV);2005;10;0.02;20.0;0.04;4.0
2606;Mannen;35 tot 50 jaar;Verpleging en verzorging;Flevoland (PV);2006;15;0.03;20.0;0.05;5.0
2607;Mannen;35 tot 50 jaar;Verpleging en verzorging;Flevoland (PV);2007;10;0.02;;;
2608;Mannen;35 tot 50 jaar;Verpleging en verzorging;Flevoland (PV);2008;5;0.01;20.0;0.05;2.0
2609;Mannen;35 tot 50 jaar;Verpleging en verzorging;Flevoland (PV);2009;10;0.03;20.0;0.04;4.0
2610;Mannen;35 tot 50 jaar;Verpleging en verzorging;Gelderland (PV);2004;105;0.05;140.0;0.06;37.0
2611;Mannen;35 tot 50 jaar;Verpleging en verzorging;Gelderland (PV);2005;115;0.05;155.0;0.07;40.0
2612;Mannen;35 tot 50 jaar;Verpleging en verzorging;Gelderland (PV);2006;120;0.05;170.0;0.07;43.0
2613;Mannen;35 tot 50 jaar;Verpleging en verzorging;Gelderland (PV);2007;125;0.05;;;
2614;Mannen;35 tot 50 jaar;Verpleging en verzorging;Gelderland (PV);2008;125;0.05;180.0;0.08;43.0
2615;Mannen;35 tot 50 jaar;Verpleging en verzorging;Gelderland (PV);2009;120;0.05;185.0;0.08;45.0
2616;Mannen;35 tot 50 jaar;Verpleging en verzorging;Utrecht (PV);2004;55;0.04;80.0;0.06;19.0
2617;Mannen;35 tot 50 jaar;Verpleging en verzorging;Utrecht (PV);2005;50;0.04;75.0;0.05;18.0
2618;Mannen;35 tot 50 jaar;Verpleging en verzorging;Utrecht (PV);2006;60;0.04;70.0;0.05;19.0
2619;Mannen;35 tot 50 jaar;Verpleging en verzorging;Utrecht (PV);2007;55;0.04;;;
2620;Mannen;35 tot 50 jaar;Verpleging en verzorging;Utrecht (PV);2008;65;0.04;100.0;0.07;21.0
2621;Mannen;35 tot 50 jaar;Verpleging en verzorging;Utrecht (PV);2009;55;0.04;80.0;0.06;20.0
2622;Mannen;35 tot 50 jaar;Verpleging en verzorging;Noord-Holland (PV);2004;170;0.05;255.0;0.08;62.0
2623;Mannen;35 tot 50 jaar;Verpleging en verzorging;Noord-Holland (PV);2005;185;0.06;270.0;0.08;62.0
2624;Mannen;35 tot 50 jaar;Verpleging en verzorging;Noord-Holland (PV);2006;190;0.06;270.0;0.09;67.0
2625;Mannen;35 tot 50 jaar;Verpleging en verzorging;Noord-Holland (PV);2007;160;0.05;;;
2626;Mannen;35 tot 50 jaar;Verpleging en verzorging;Noord-Holland (PV);2008;155;0.05;275.0;0.09;55.0
2627;Mannen;35 tot 50 jaar;Verpleging en verzorging;Noord-Holland (PV);2009;140;0.04;235.0;0.08;48.0
2628;Mannen;35 tot 50 jaar;Verpleging en verzorging;Zuid-Holland (PV);2004;160;0.04;245.0;0.06;54.0
2629;Mannen;35 tot 50 jaar;Verpleging en verzorging;Zuid-Holland (PV);2005;165;0.04;260.0;0.06;58.0
2630;Mannen;35 tot 50 jaar;Verpleging en verzorging;Zuid-Holland (PV);2006;180;0.04;265.0;0.07;61.0
2631;Mannen;35 tot 50 jaar;Verpleging en verzorging;Zuid-Holland (PV);2007;250;0.06;;;
2632;Mannen;35 tot 50 jaar;Verpleging en verzorging;Zuid-Holland (PV);2008;245;0.06;370.0;0.09;81.0
2633;Mannen;35 tot 50 jaar;Verpleging en verzorging;Zuid-Holland (PV);2009;250;0.06;415.0;0.11;88.0
2634;Mannen;35 tot 50 jaar;Verpleging en verzorging;Zeeland (PV);2004;15;0.04;25.0;0.06;5.0
2635;Mannen;35 tot 50 jaar;Verpleging en verzorging;Zeeland (PV);2005;15;0.03;25.0;0.06;5.0
2636;Mannen;35 tot 50 jaar;Verpleging en verzorging;Zeeland (PV);2006;10;0.03;25.0;0.05;4.0
2637;Mannen;35 tot 50 jaar;Verpleging en verzorging;Zeeland (PV);2007;20;0.05;;;
2638;Mannen;35 tot 50 jaar;Verpleging en verzorging;Zeeland (PV);2008;15;0.04;25.0;0.06;7.0
2639;Mannen;35 tot 50 jaar;Verpleging en verzorging;Zeeland (PV);2009;15;0.04;25.0;0.06;5.0
2640;Mannen;35 tot 50 jaar;Verpleging en verzorging;Noord-Brabant (PV);2004;105;0.04;140.0;0.05;38.0
2641;Mannen;35 tot 50 jaar;Verpleging en verzorging;Noord-Brabant (PV);2005;110;0.04;155.0;0.05;40.0
2642;Mannen;35 tot 50 jaar;Verpleging en verzorging;Noord-Brabant (PV);2006;130;0.04;170.0;0.06;43.0
2643;Mannen;35 tot 50 jaar;Verpleging en verzorging;Noord-Brabant (PV);2007;175;0.06;;;
2644;Mannen;35 tot 50 jaar;Verpleging en verzorging;Noord-Brabant (PV);2008;200;0.07;270.0;0.1;68.0
2645;Mannen;35 tot 50 jaar;Verpleging en verzorging;Noord-Brabant (PV);2009;210;0.07;305.0;0.11;80.0
2646;Mannen;35 tot 50 jaar;Verpleging en verzorging;Limburg (PV);2004;45;0.03;75.0;0.05;17.0
2647;Mannen;35 tot 50 jaar;Verpleging en verzorging;Limburg (PV);2005;45;0.03;70.0;0.05;15.0
2648;Mannen;35 tot 50 jaar;Verpleging en verzorging;Limburg (PV);2006;45;0.03;70.0;0.05;16.0
2649;Mannen;35 tot 50 jaar;Verpleging en verzorging;Limburg (PV);2007;65;0.05;;;
2650;Mannen;35 tot 50 jaar;Verpleging en verzorging;Limburg (PV);2008;70;0.05;105.0;0.08;22.0
2651;Mannen;35 tot 50 jaar;Verpleging en verzorging;Limburg (PV);2009;55;0.04;95.0;0.08;18.0
2652;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Nederland;2004;10020;0.52;10285.0;0.54;3644.0
2653;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Nederland;2005;10125;0.52;10370.0;0.54;3664.0
2654;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Nederland;2006;10185;0.52;10500.0;0.55;3697.0
2655;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Nederland;2007;10290;0.53;;;
2656;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Nederland;2008;9995;0.52;10570.0;0.56;3700.0
2657;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Nederland;2009;10145;0.53;10435.0;0.56;3652.0
2658;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Groningen (PV);2004;310;0.48;310.0;0.48;111.0
2659;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Groningen (PV);2005;315;0.48;325.0;0.5;114.0
2660;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Groningen (PV);2006;310;0.48;320.0;0.5;113.0
2661;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Groningen (PV);2007;340;0.53;;;
2662;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Groningen (PV);2008;340;0.53;355.0;0.57;125.0
2663;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Groningen (PV);2009;360;0.57;370.0;0.59;129.0
2664;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Friesland (PV);2004;405;0.55;420.0;0.58;148.0
2665;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Friesland (PV);2005;410;0.56;420.0;0.58;149.0
2666;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Friesland (PV);2006;425;0.58;435.0;0.59;152.0
2667;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Friesland (PV);2007;425;0.58;;;
2668;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Friesland (PV);2008;430;0.59;450.0;0.63;155.0
2669;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Friesland (PV);2009;435;0.6;440.0;0.61;155.0
2670;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Drenthe (PV);2004;470;0.83;480.0;0.86;170.0
2671;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Drenthe (PV);2005;475;0.84;485.0;0.86;171.0
2672;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Drenthe (PV);2006;470;0.83;480.0;0.86;169.0
2673;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Drenthe (PV);2007;470;0.83;;;
2674;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Drenthe (PV);2008;440;0.79;465.0;0.85;166.0
2675;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Drenthe (PV);2009;430;0.78;445.0;0.82;154.0
2676;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Overijssel (PV);2004;615;0.48;635.0;0.5;222.0
2677;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Overijssel (PV);2005;640;0.5;660.0;0.52;230.0
2678;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Overijssel (PV);2006;670;0.52;680.0;0.53;239.0
2679;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Overijssel (PV);2007;710;0.55;;;
2680;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Overijssel (PV);2008;735;0.57;760.0;0.6;264.0
2681;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Overijssel (PV);2009;735;0.58;755.0;0.6;265.0
2682;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Flevoland (PV);2004;75;0.16;80.0;0.17;27.0
2683;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Flevoland (PV);2005;90;0.19;90.0;0.19;30.0
2684;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Flevoland (PV);2006;95;0.2;95.0;0.21;34.0
2685;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Flevoland (PV);2007;110;0.23;;;
2686;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Flevoland (PV);2008;100;0.22;110.0;0.24;40.0
2687;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Flevoland (PV);2009;105;0.23;110.0;0.24;38.0
2688;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Gelderland (PV);2004;1325;0.57;1385.0;0.6;485.0
2689;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Gelderland (PV);2005;1335;0.57;1370.0;0.59;484.0
2690;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Gelderland (PV);2006;1345;0.58;1385.0;0.6;489.0
2691;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Gelderland (PV);2007;1355;0.58;;;
2692;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Gelderland (PV);2008;1345;0.59;1380.0;0.61;484.0
2693;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Gelderland (PV);2009;1365;0.6;1395.0;0.62;484.0
2694;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Utrecht (PV);2004;895;0.65;925.0;0.67;329.0
2695;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Utrecht (PV);2005;885;0.63;910.0;0.66;322.0
2696;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Utrecht (PV);2006;885;0.63;925.0;0.66;326.0
2697;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Utrecht (PV);2007;870;0.61;;;
2698;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Utrecht (PV);2008;845;0.6;890.0;0.63;312.0
2699;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Utrecht (PV);2009;830;0.59;870.0;0.62;305.0
2700;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Noord-Holland (PV);2004;1260;0.39;1265.0;0.4;450.0
2701;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Noord-Holland (PV);2005;1290;0.4;1330.0;0.42;470.0
2702;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Noord-Holland (PV);2006;1275;0.4;1315.0;0.41;462.0
2703;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Noord-Holland (PV);2007;1360;0.42;;;
2704;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Noord-Holland (PV);2008;1340;0.42;1410.0;0.45;488.0
2705;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Noord-Holland (PV);2009;1385;0.44;1425.0;0.46;503.0
2706;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Zuid-Holland (PV);2004;1810;0.45;1850.0;0.46;661.0
2707;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Zuid-Holland (PV);2005;1815;0.45;1850.0;0.46;656.0
2708;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Zuid-Holland (PV);2006;1840;0.46;1900.0;0.48;669.0
2709;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Zuid-Holland (PV);2007;1860;0.46;;;
2710;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Zuid-Holland (PV);2008;1770;0.44;1900.0;0.49;667.0
2711;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Zuid-Holland (PV);2009;1840;0.46;1890.0;0.49;664.0
2712;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Zeeland (PV);2004;260;0.62;265.0;0.64;95.0
2713;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Zeeland (PV);2005;265;0.63;270.0;0.65;95.0
2714;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Zeeland (PV);2006;265;0.63;275.0;0.65;98.0
2715;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Zeeland (PV);2007;255;0.61;;;
2716;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Zeeland (PV);2008;240;0.57;260.0;0.63;93.0
2717;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Zeeland (PV);2009;255;0.62;255.0;0.63;92.0
2718;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Noord-Brabant (PV);2004;1585;0.54;1630.0;0.56;575.0
2719;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Noord-Brabant (PV);2005;1625;0.55;1655.0;0.57;585.0
2720;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Noord-Brabant (PV);2006;1655;0.57;1700.0;0.59;597.0
2721;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Noord-Brabant (PV);2007;1595;0.55;;;
2722;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Noord-Brabant (PV);2008;1550;0.54;1640.0;0.58;576.0
2723;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Noord-Brabant (PV);2009;1575;0.55;1615.0;0.58;563.0
2724;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Limburg (PV);2004;1005;0.72;1040.0;0.75;370.0
2725;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Limburg (PV);2005;985;0.71;1005.0;0.73;358.0
2726;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Limburg (PV);2006;955;0.7;990.0;0.74;350.0
2727;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Limburg (PV);2007;950;0.71;;;
2728;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Limburg (PV);2008;860;0.66;940.0;0.74;331.0
2729;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Limburg (PV);2009;830;0.66;865.0;0.69;301.0
2730;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Nederland;2004;2920;0.15;3280.0;0.17;998.0
2731;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Nederland;2005;3240;0.17;3645.0;0.19;1107.0
2732;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Nederland;2006;3680;0.19;4100.0;0.21;1253.0
2733;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Nederland;2007;3855;0.2;;;
2734;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Nederland;2008;4230;0.22;4775.0;0.25;1448.0
2735;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Nederland;2009;4555;0.24;5170.0;0.28;1575.0
2736;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Groningen (PV);2004;85;0.13;100.0;0.15;29.0
2737;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Groningen (PV);2005;105;0.17;120.0;0.18;35.0
2738;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Groningen (PV);2006;125;0.2;135.0;0.21;42.0
2739;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Groningen (PV);2007;85;0.13;;;
2740;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Groningen (PV);2008;105;0.16;125.0;0.2;36.0
2741;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Groningen (PV);2009;100;0.16;130.0;0.21;38.0
2742;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Friesland (PV);2004;105;0.14;120.0;0.16;40.0
2743;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Friesland (PV);2005;110;0.15;115.0;0.16;37.0
2744;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Friesland (PV);2006;130;0.18;140.0;0.19;42.0
2745;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Friesland (PV);2007;130;0.18;;;
2746;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Friesland (PV);2008;160;0.22;185.0;0.25;55.0
2747;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Friesland (PV);2009;170;0.23;195.0;0.27;60.0
2748;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Drenthe (PV);2004;160;0.28;170.0;0.3;51.0
2749;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Drenthe (PV);2005;160;0.28;180.0;0.32;56.0
2750;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Drenthe (PV);2006;155;0.28;185.0;0.33;57.0
2751;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Drenthe (PV);2007;165;0.3;;;
2752;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Drenthe (PV);2008;185;0.33;200.0;0.37;62.0
2753;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Drenthe (PV);2009;225;0.41;250.0;0.46;76.0
2754;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Overijssel (PV);2004;140;0.11;170.0;0.13;52.0
2755;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Overijssel (PV);2005;160;0.13;175.0;0.14;54.0
2756;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Overijssel (PV);2006;190;0.15;210.0;0.16;65.0
2757;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Overijssel (PV);2007;230;0.18;;;
2758;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Overijssel (PV);2008;250;0.19;305.0;0.24;86.0
2759;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Overijssel (PV);2009;255;0.2;285.0;0.23;88.0
2760;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Flevoland (PV);2004;30;0.07;35.0;0.08;10.0
2761;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Flevoland (PV);2005;45;0.09;45.0;0.1;13.0
2762;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Flevoland (PV);2006;60;0.12;60.0;0.13;18.0
2763;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Flevoland (PV);2007;60;0.13;;;
2764;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Flevoland (PV);2008;65;0.14;70.0;0.15;22.0
2765;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Flevoland (PV);2009;80;0.17;85.0;0.18;27.0
2766;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Gelderland (PV);2004;365;0.16;410.0;0.18;124.0
2767;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Gelderland (PV);2005;405;0.17;470.0;0.2;143.0
2768;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Gelderland (PV);2006;445;0.19;510.0;0.22;154.0
2769;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Gelderland (PV);2007;425;0.18;;;
2770;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Gelderland (PV);2008;505;0.22;565.0;0.25;170.0
2771;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Gelderland (PV);2009;560;0.25;665.0;0.3;194.0
2772;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Utrecht (PV);2004;270;0.2;295.0;0.21;89.0
2773;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Utrecht (PV);2005;300;0.22;330.0;0.24;100.0
2774;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Utrecht (PV);2006;335;0.24;375.0;0.27;116.0
2775;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Utrecht (PV);2007;360;0.25;;;
2776;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Utrecht (PV);2008;395;0.28;430.0;0.31;135.0
2777;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Utrecht (PV);2009;400;0.28;450.0;0.32;141.0
2778;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Noord-Holland (PV);2004;445;0.14;500.0;0.16;153.0
2779;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Noord-Holland (PV);2005;490;0.15;565.0;0.18;164.0
2780;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Noord-Holland (PV);2006;570;0.18;630.0;0.2;190.0
