ID;Geslacht;Migratieachtergrond;Onderwijssoort;Leeftijd;Perioden;AantalLeerlingenOnderzoekspopulatie_1;AantalVsvErsOnderzoekspopulatie_2;AantalNietVsvErsOnderzoekspopulatie_3;PercentageVsvErsOnderzoekspopulatie_4
5916;Totaal mannen en vrouwen;Nederlandse achtergrond;Vwo 3-6;23 jaar of ouder;2010/'11;;0.0;;0.0
5917;Totaal mannen en vrouwen;Nederlandse achtergrond;Vwo 3-6;23 jaar of ouder;2011/'12;;0.0;;0.0
5918;Totaal mannen en vrouwen;Nederlandse achtergrond;Vwo 3-6;23 jaar of ouder;2012/'13 Oude methode;0.0;0.0;0.0;0.0
5919;Totaal mannen en vrouwen;Nederlandse achtergrond;Vwo 3-6;23 jaar of ouder;2012/'13 Nieuwe methode;0.0;0.0;0.0;0.0
5920;Totaal mannen en vrouwen;Nederlandse achtergrond;Vwo 3-6;23 jaar of ouder;2013/'14;;0.0;;0.0
5921;Totaal mannen en vrouwen;Nederlandse achtergrond;Vwo 3-6;23 jaar of ouder;2014/'15;;0.0;;0.0
5922;Totaal mannen en vrouwen;Nederlandse achtergrond;Vwo 3-6;23 jaar of ouder;2015/'16;;0.0;;0.0
5923;Totaal mannen en vrouwen;Nederlandse achtergrond;Vwo 3-6;23 jaar of ouder;2016/'17;;0.0;;0.0
5924;Totaal mannen en vrouwen;Nederlandse achtergrond;Vwo 3-6;23 jaar of ouder;2017/'18;0.0;0.0;0.0;0.0
5925;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;Totaal;2004/'05;6860.0;700.0;6170.0;10.2
5926;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;Totaal;2005/'06;6170.0;550.0;5620.0;8.9
5927;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;Totaal;2006/'07;6210.0;560.0;5650.0;9.1
5928;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;Totaal;2007/'08;6330.0;600.0;5730.0;9.5
5929;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;Totaal;2008/'09;7710.0;530.0;7180.0;6.8
5930;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;Totaal;2009/'10;9030.0;530.0;8510.0;5.8
5931;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;Totaal;2010/'11;9490.0;370.0;9120.0;3.9
5932;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;Totaal;2011/'12;9550.0;600.0;8950.0;6.2
5933;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;Totaal;2012/'13 Oude methode;7610.0;450.0;7160.0;5.9
5934;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;Totaal;2012/'13 Nieuwe methode;7590.0;440.0;7150.0;5.7
5935;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;Totaal;2013/'14;8180.0;420.0;7770.0;5.1
5936;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;Totaal;2014/'15;7970.0;420.0;7560.0;5.2
5937;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;Totaal;2015/'16;8110.0;420.0;7690.0;5.2
5938;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;Totaal;2016/'17;8960.0;510.0;8450.0;5.6
5939;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;Totaal;2017/'18;8640.0;550.0;8090.0;6.3
5940;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;Jonger dan 23 jaar;2004/'05;6860.0;700.0;6160.0;10.1
5941;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;Jonger dan 23 jaar;2005/'06;6160.0;550.0;5610.0;8.9
5942;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;Jonger dan 23 jaar;2006/'07;6200.0;560.0;5640.0;9.0
5943;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;Jonger dan 23 jaar;2007/'08;6330.0;600.0;5720.0;9.5
5944;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;Jonger dan 23 jaar;2008/'09;7710.0;530.0;7180.0;6.8
5945;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;Jonger dan 23 jaar;2009/'10;9030.0;530.0;8510.0;5.8
5946;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;Jonger dan 23 jaar;2010/'11;9480.0;370.0;9120.0;3.9
5947;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;Jonger dan 23 jaar;2011/'12;9540.0;600.0;8950.0;6.2
5948;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;Jonger dan 23 jaar;2012/'13 Oude methode;7610.0;450.0;7160.0;5.9
5949;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;Jonger dan 23 jaar;2012/'13 Nieuwe methode;7590.0;440.0;7150.0;5.7
5950;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;Jonger dan 23 jaar;2013/'14;8180.0;420.0;7770.0;5.1
5951;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;Jonger dan 23 jaar;2014/'15;7970.0;420.0;7560.0;5.2
5952;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;Jonger dan 23 jaar;2015/'16;8110.0;420.0;7690.0;5.2
5953;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;Jonger dan 23 jaar;2016/'17;8960.0;510.0;8450.0;5.6
5954;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;Jonger dan 23 jaar;2017/'18;8640.0;550.0;8090.0;6.3
5955;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;Jonger dan 18 jaar;2004/'05;2290.0;100.0;2190.0;4.4
5956;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;Jonger dan 18 jaar;2005/'06;2070.0;80.0;1990.0;4.0
5957;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;Jonger dan 18 jaar;2006/'07;2100.0;80.0;2020.0;3.6
5958;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;Jonger dan 18 jaar;2007/'08;1980.0;80.0;1900.0;4.0
5959;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;Jonger dan 18 jaar;2008/'09;2720.0;70.0;2650.0;2.5
5960;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;Jonger dan 18 jaar;2009/'10;3060.0;70.0;2990.0;2.3
5961;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;Jonger dan 18 jaar;2010/'11;3120.0;30.0;3090.0;1.1
5962;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;Jonger dan 18 jaar;2011/'12;2990.0;70.0;2920.0;2.4
5963;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;Jonger dan 18 jaar;2012/'13 Oude methode;2600.0;60.0;2540.0;2.3
5964;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;Jonger dan 18 jaar;2012/'13 Nieuwe methode;2590.0;50.0;2540.0;2.0
5965;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;Jonger dan 18 jaar;2013/'14;2710.0;60.0;2640.0;2.3
5966;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;Jonger dan 18 jaar;2014/'15;3040.0;40.0;2990.0;1.4
5967;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;Jonger dan 18 jaar;2015/'16;2990.0;60.0;2930.0;2.1
5968;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;Jonger dan 18 jaar;2016/'17;3340.0;60.0;3280.0;1.8
5969;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;Jonger dan 18 jaar;2017/'18;3290.0;80.0;3210.0;2.3
5970;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;18 tot 23 jaar;2004/'05;4570.0;600.0;3970.0;13.0
5971;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;18 tot 23 jaar;2005/'06;4090.0;470.0;3620.0;11.4
5972;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;18 tot 23 jaar;2006/'07;4110.0;490.0;3620.0;11.8
5973;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;18 tot 23 jaar;2007/'08;4350.0;520.0;3820.0;12.0
5974;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;18 tot 23 jaar;2008/'09;4990.0;460.0;4540.0;9.2
5975;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;18 tot 23 jaar;2009/'10;5970.0;460.0;5520.0;7.6
5976;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;18 tot 23 jaar;2010/'11;6360.0;330.0;6030.0;5.2
5977;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;18 tot 23 jaar;2011/'12;6550.0;520.0;6030.0;8.0
5978;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;18 tot 23 jaar;2012/'13 Oude methode;5010.0;390.0;4620.0;7.8
5979;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;18 tot 23 jaar;2012/'13 Nieuwe methode;5000.0;380.0;4620.0;7.7
5980;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;18 tot 23 jaar;2013/'14;5480.0;350.0;5120.0;6.4
5981;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;18 tot 23 jaar;2014/'15;4940.0;370.0;4560.0;7.6
5982;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;18 tot 23 jaar;2015/'16;5120.0;360.0;4760.0;7.0
5983;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;18 tot 23 jaar;2016/'17;5620.0;450.0;5170.0;7.9
5984;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;18 tot 23 jaar;2017/'18;5350.0;470.0;4880.0;8.8
5985;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;23 jaar of ouder;2004/'05;;;;
5986;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;23 jaar of ouder;2005/'06;;;;
5987;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;23 jaar of ouder;2006/'07;;;;
5988;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;23 jaar of ouder;2007/'08;;0.0;;0.0
5989;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;23 jaar of ouder;2008/'09;;0.0;;0.0
5990;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;23 jaar of ouder;2009/'10;0.0;0.0;0.0;0.0
5991;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;23 jaar of ouder;2010/'11;;;;
5992;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;23 jaar of ouder;2011/'12;;0.0;;0.0
5993;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;23 jaar of ouder;2012/'13 Oude methode;0.0;0.0;0.0;0.0
5994;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;23 jaar of ouder;2012/'13 Nieuwe methode;0.0;0.0;0.0;0.0
5995;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;23 jaar of ouder;2013/'14;;0.0;;0.0
5996;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;23 jaar of ouder;2014/'15;0.0;0.0;0.0;0.0
5997;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;23 jaar of ouder;2015/'16;;0.0;;0.0
5998;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;23 jaar of ouder;2016/'17;0.0;0.0;0.0;0.0
5999;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 zonder diploma;23 jaar of ouder;2017/'18;0.0;0.0;0.0;0.0
6000;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;Totaal;2004/'05;53930.0;;53930.0;
6001;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;Totaal;2005/'06;56560.0;;56560.0;
6002;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;Totaal;2006/'07;58440.0;;58440.0;
6003;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;Totaal;2007/'08;61970.0;;61970.0;
6004;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;Totaal;2008/'09;62760.0;;62760.0;
6005;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;Totaal;2009/'10;62190.0;;62190.0;
6006;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;Totaal;2010/'11;63430.0;;63430.0;
6007;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;Totaal;2011/'12;64070.0;;64070.0;
6008;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;Totaal;2012/'13 Oude methode;64220.0;;64220.0;
6009;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;Totaal;2012/'13 Nieuwe methode;64220.0;;64220.0;
6010;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;Totaal;2013/'14;63970.0;;63970.0;
6011;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;Totaal;2014/'15;65820.0;;65820.0;
6012;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;Totaal;2015/'16;67330.0;;67330.0;
6013;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;Totaal;2016/'17;67830.0;;67830.0;
6014;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;Totaal;2017/'18;69100.0;;69100.0;
6015;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;Jonger dan 23 jaar;2004/'05;53930.0;;53930.0;
6016;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;Jonger dan 23 jaar;2005/'06;56560.0;;56560.0;
6017;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;Jonger dan 23 jaar;2006/'07;58430.0;;58430.0;
6018;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;Jonger dan 23 jaar;2007/'08;61970.0;;61970.0;
6019;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;Jonger dan 23 jaar;2008/'09;62760.0;;62760.0;
6020;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;Jonger dan 23 jaar;2009/'10;62190.0;;62190.0;
6021;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;Jonger dan 23 jaar;2010/'11;63430.0;;63430.0;
6022;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;Jonger dan 23 jaar;2011/'12;64060.0;;64060.0;
6023;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;Jonger dan 23 jaar;2012/'13 Oude methode;64220.0;;64220.0;
6024;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;Jonger dan 23 jaar;2012/'13 Nieuwe methode;64220.0;;64220.0;
6025;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;Jonger dan 23 jaar;2013/'14;63960.0;;63960.0;
6026;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;Jonger dan 23 jaar;2014/'15;65820.0;;65820.0;
6027;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;Jonger dan 23 jaar;2015/'16;67330.0;;67330.0;
6028;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;Jonger dan 23 jaar;2016/'17;67830.0;;67830.0;
6029;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;Jonger dan 23 jaar;2017/'18;69100.0;;69100.0;
6030;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;Jonger dan 18 jaar;2004/'05;18210.0;;18210.0;
6031;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;Jonger dan 18 jaar;2005/'06;19200.0;;19200.0;
6032;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;Jonger dan 18 jaar;2006/'07;20190.0;;20190.0;
6033;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;Jonger dan 18 jaar;2007/'08;20870.0;;20870.0;
6034;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;Jonger dan 18 jaar;2008/'09;20780.0;;20780.0;
6035;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;Jonger dan 18 jaar;2009/'10;20700.0;;20700.0;
6036;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;Jonger dan 18 jaar;2010/'11;20750.0;;20750.0;
6037;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;Jonger dan 18 jaar;2011/'12;20930.0;;20930.0;
6038;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;Jonger dan 18 jaar;2012/'13 Oude methode;21030.0;;21030.0;
6039;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;Jonger dan 18 jaar;2012/'13 Nieuwe methode;21030.0;;21030.0;
6040;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;Jonger dan 18 jaar;2013/'14;22140.0;;22140.0;
6041;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;Jonger dan 18 jaar;2014/'15;23490.0;;23490.0;
6042;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;Jonger dan 18 jaar;2015/'16;24970.0;;24970.0;
6043;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;Jonger dan 18 jaar;2016/'17;25250.0;;25250.0;
6044;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;Jonger dan 18 jaar;2017/'18;25580.0;;25580.0;
6045;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;18 tot 23 jaar;2004/'05;35720.0;;35720.0;
6046;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;18 tot 23 jaar;2005/'06;37360.0;;37360.0;
6047;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;18 tot 23 jaar;2006/'07;38250.0;;38250.0;
6048;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;18 tot 23 jaar;2007/'08;41100.0;;41100.0;
6049;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;18 tot 23 jaar;2008/'09;41980.0;;41980.0;
6050;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;18 tot 23 jaar;2009/'10;41490.0;;41490.0;
6051;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;18 tot 23 jaar;2010/'11;42680.0;;42680.0;
6052;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;18 tot 23 jaar;2011/'12;43140.0;;43140.0;
6053;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;18 tot 23 jaar;2012/'13 Oude methode;43190.0;;43190.0;
6054;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;18 tot 23 jaar;2012/'13 Nieuwe methode;43190.0;;43190.0;
6055;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;18 tot 23 jaar;2013/'14;41820.0;;41820.0;
6056;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;18 tot 23 jaar;2014/'15;42330.0;;42330.0;
6057;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;18 tot 23 jaar;2015/'16;42350.0;;42350.0;
6058;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;18 tot 23 jaar;2016/'17;42580.0;;42580.0;
6059;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;18 tot 23 jaar;2017/'18;43520.0;;43520.0;
6060;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;23 jaar of ouder;2004/'05;;;;
6061;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;23 jaar of ouder;2005/'06;;;;
6062;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;23 jaar of ouder;2006/'07;;;;
6063;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;23 jaar of ouder;2007/'08;;;;
6064;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;23 jaar of ouder;2008/'09;;;;
6065;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;23 jaar of ouder;2009/'10;;;;
6066;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;23 jaar of ouder;2010/'11;;;;
6067;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;23 jaar of ouder;2011/'12;;;;
6068;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;23 jaar of ouder;2012/'13 Oude methode;0.0;;0.0;
6069;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;23 jaar of ouder;2012/'13 Nieuwe methode;0.0;;0.0;
6070;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;23 jaar of ouder;2013/'14;;;;
6071;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;23 jaar of ouder;2014/'15;;;;
6072;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;23 jaar of ouder;2015/'16;0.0;;0.0;
6073;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;23 jaar of ouder;2016/'17;0.0;;0.0;
6074;Totaal mannen en vrouwen;Nederlandse achtergrond;Havo 5/vwo 6 met diploma;23 jaar of ouder;2017/'18;0.0;;0.0;
6075;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal mbo (incl. extranei);Totaal;2004/'05;328920.0;38470.0;290450.0;11.7
6076;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal mbo (incl. extranei);Totaal;2005/'06;362140.0;36270.0;325870.0;10.0
6077;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal mbo (incl. extranei);Totaal;2006/'07;371050.0;35770.0;335280.0;9.6
6078;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal mbo (incl. extranei);Totaal;2007/'08;380710.0;36160.0;344560.0;9.5
6079;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal mbo (incl. extranei);Totaal;2008/'09;384310.0;33060.0;351260.0;8.6
6080;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal mbo (incl. extranei);Totaal;2009/'10;389960.0;32960.0;357000.0;8.5
6081;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal mbo (incl. extranei);Totaal;2010/'11;397160.0;34160.0;363000.0;8.6
6082;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal mbo (incl. extranei);Totaal;2011/'12;389450.0;30120.0;359340.0;7.7
6083;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal mbo (incl. extranei);Totaal;2012/'13 Oude methode;381520.0;25660.0;355860.0;6.7
6084;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal mbo (incl. extranei);Totaal;2012/'13 Nieuwe methode;381110.0;25320.0;355780.0;6.6
6085;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal mbo (incl. extranei);Totaal;2013/'14;371900.0;21860.0;350040.0;5.9
6086;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal mbo (incl. extranei);Totaal;2014/'15;358590.0;17140.0;341450.0;4.8
6087;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal mbo (incl. extranei);Totaal;2015/'16;353990.0;15880.0;338110.0;4.5
6088;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal mbo (incl. extranei);Totaal;2016/'17;359490.0;15940.0;343550.0;4.4
6089;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal mbo (incl. extranei);Totaal;2017/'18;360220.0;16980.0;343230.0;4.7
6090;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal mbo (incl. extranei);Jonger dan 23 jaar;2004/'05;267160.0;25030.0;242140.0;9.4
6091;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal mbo (incl. extranei);Jonger dan 23 jaar;2005/'06;294790.0;23430.0;271360.0;7.9
6092;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal mbo (incl. extranei);Jonger dan 23 jaar;2006/'07;300410.0;23250.0;277170.0;7.7
6093;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal mbo (incl. extranei);Jonger dan 23 jaar;2007/'08;301210.0;21840.0;279370.0;7.2
6094;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal mbo (incl. extranei);Jonger dan 23 jaar;2008/'09;301010.0;20250.0;280760.0;6.7
