ID;TypeZelfstandige;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;Zelfstandigen_1;GemiddeldPersoonlijkInkomen_2;MediaanPersoonlijkInkomen_3;GemiddeldInkomenAlsZelfstandige_4;MediaanInkomenAlsZelfstandige_5;GemiddeldGestandaardiseerdInkomen_6;MediaanGestandaardiseerdInkomen_7;ZelfstandigenMetBedrijfsvermogen_8;MediaanVermogen_9;MediaanBedrijfsvermogen_10;Zelfstandigen_11;GemiddeldPersoonlijkInkomen_12;MediaanPersoonlijkInkomen_13;GemiddeldInkomenAlsZelfstandige_14;MediaanInkomenAlsZelfstandige_15;GemiddeldGestandaardiseerdInkomen_16;MediaanGestandaardiseerdInkomen_17;ZelfstandigenMetBedrijfsvermogen_18;MediaanVermogen_19;MediaanBedrijfsvermogen_20
3503;Zelfstandige;A-U Alle economische activiteiten;Pekela;2018;0.6;;;;;;;0.5;95.6;21.8;0.9;;;;;;;0.6;89.6;20.3
3504;Zelfstandige;A-U Alle economische activiteiten;Pijnacker-Nootdorp;2007;2.9;46.3;38.9;45.8;38.4;37.1;30.4;2.2;244.9;46.0;4.2;45.4;38.0;32.8;20.0;35.5;29.7;2.6;224.5;39.7
3505;Zelfstandige;A-U Alle economische activiteiten;Pijnacker-Nootdorp;2008;3.1;44.2;37.6;44.2;37.2;32.3;29.2;2.1;240.9;46.5;4.4;44.6;37.5;32.0;18.8;32.3;29.3;2.5;224.1;40.7
3506;Zelfstandige;A-U Alle economische activiteiten;Pijnacker-Nootdorp;2009;3.2;39.7;35.8;39.4;35.5;28.7;28.6;2.4;211.6;42.2;4.7;41.3;36.5;27.9;17.6;29.9;29.1;3.0;197.8;38.0
3507;Zelfstandige;A-U Alle economische activiteiten;Pijnacker-Nootdorp;2010;3.2;46.4;38.2;45.9;37.9;33.4;29.4;2.6;188.4;45.4;4.8;46.1;37.8;32.2;18.7;33.0;29.3;3.1;174.4;38.9
3508;Zelfstandige;A-U Alle economische activiteiten;Pijnacker-Nootdorp;2011;3.3;45.2;38.6;45.2;37.8;36.7;32.6;2.8;223.0;44.9;4.9;45.0;38.3;31.9;19.1;36.1;32.6;3.4;199.0;35.9
3509;Zelfstandige;A-U Alle economische activiteiten;Pijnacker-Nootdorp;2012;3.4;43.2;37.5;43.3;36.9;35.2;32.6;2.9;197.3;41.9;5.1;43.4;37.8;30.8;19.4;35.0;32.4;3.6;178.1;31.6
3510;Zelfstandige;A-U Alle economische activiteiten;Pijnacker-Nootdorp;2013;3.5;45.4;37.0;44.8;37.3;36.7;32.3;2.9;156.1;38.2;5.1;44.9;37.1;31.7;18.5;36.3;32.5;3.6;142.5;31.1
3511;Zelfstandige;A-U Alle economische activiteiten;Pijnacker-Nootdorp;2014;3.6;44.8;37.7;44.1;36.9;40.8;33.4;3.0;150.9;39.1;5.3;45.0;37.5;31.4;19.0;39.9;33.3;3.8;135.6;31.6
3512;Zelfstandige;A-U Alle economische activiteiten;Pijnacker-Nootdorp;2015;3.7;49.1;39.5;49.3;39.1;39.6;34.6;3.1;162.6;37.1;5.4;48.1;38.8;35.1;20.0;39.0;34.5;3.9;146.6;29.1
3513;Zelfstandige;A-U Alle economische activiteiten;Pijnacker-Nootdorp;2016;3.8;50.6;40.0;50.2;39.5;42.0;36.0;3.2;172.2;40.0;5.5;49.3;39.5;36.5;21.9;40.8;36.0;4.0;153.0;31.5
3514;Zelfstandige;A-U Alle economische activiteiten;Pijnacker-Nootdorp;2017;3.9;50.8;41.1;49.8;40.4;45.0;37.2;3.3;184.8;40.0;5.8;52.5;40.8;35.8;22.0;44.3;37.2;4.1;169.1;31.8
3515;Zelfstandige;A-U Alle economische activiteiten;Pijnacker-Nootdorp;2018;4.0;;;;;;;3.5;250.0;47.1;5.9;;;;;;;4.3;216.3;35.6
3516;Zelfstandige;A-U Alle economische activiteiten;Purmerend;2007;3.7;36.0;27.0;34.4;25.3;30.3;24.9;2.7;98.9;15.1;5.7;35.1;27.6;23.4;10.8;28.9;24.4;3.3;91.3;12.0
3517;Zelfstandige;A-U Alle economische activiteiten;Purmerend;2008;3.8;37.3;27.9;36.2;26.7;29.3;25.2;2.4;105.4;17.5;5.9;36.5;28.9;24.6;11.5;28.5;25.0;3.0;96.4;13.9
3518;Zelfstandige;A-U Alle economische activiteiten;Purmerend;2009;3.9;35.2;25.2;34.1;23.9;28.2;24.4;2.8;94.5;16.3;6.0;35.5;27.3;23.3;10.8;27.9;24.6;3.6;89.7;12.6
3519;Zelfstandige;A-U Alle economische activiteiten;Purmerend;2010;3.8;35.8;27.1;34.8;25.4;28.2;24.8;3.0;77.4;14.7;6.0;36.1;29.2;23.2;11.6;27.9;25.1;3.8;70.0;11.5
3520;Zelfstandige;A-U Alle economische activiteiten;Purmerend;2011;3.9;36.9;28.4;36.0;26.9;32.2;28.0;3.3;97.7;14.4;6.1;36.8;29.9;24.0;12.4;31.5;27.9;4.2;86.7;11.1
3521;Zelfstandige;A-U Alle economische activiteiten;Purmerend;2012;4.0;35.4;26.6;34.5;25.3;31.1;27.8;3.3;75.6;14.0;6.2;36.1;28.8;23.2;11.7;30.9;27.8;4.3;66.7;10.5
3522;Zelfstandige;A-U Alle economische activiteiten;Purmerend;2013;4.0;34.7;26.5;33.6;25.3;30.5;27.8;3.4;47.8;13.2;6.2;35.5;28.8;23.0;11.7;30.4;27.9;4.3;43.0;10.3
3523;Zelfstandige;A-U Alle economische activiteiten;Purmerend;2014;4.1;36.2;27.7;35.0;26.0;33.7;29.1;3.4;46.2;13.7;6.3;36.8;30.0;24.2;12.8;33.3;29.0;4.4;42.0;10.3
3524;Zelfstandige;A-U Alle economische activiteiten;Purmerend;2015;4.2;36.9;29.3;35.7;27.7;32.2;29.9;3.6;53.1;13.2;6.4;37.6;30.4;25.0;13.3;32.5;29.7;4.6;48.6;10.6
3525;Zelfstandige;A-U Alle economische activiteiten;Purmerend;2016;4.4;38.6;30.4;37.4;29.0;34.9;31.7;3.7;58.8;14.3;6.5;38.9;31.1;26.6;15.4;34.8;31.7;4.7;56.6;11.5
3526;Zelfstandige;A-U Alle economische activiteiten;Purmerend;2017;4.4;39.7;30.9;38.0;29.4;36.0;32.6;3.7;72.4;15.0;6.6;41.3;31.9;27.1;15.6;36.6;32.6;4.8;69.3;12.6
3527;Zelfstandige;A-U Alle economische activiteiten;Purmerend;2018;4.6;;;;;;;3.9;106.2;16.1;7.2;;;;;;;5.1;102.0;13.2
3528;Zelfstandige;A-U Alle economische activiteiten;Putten;2007;2.1;38.6;30.4;37.4;29.2;33.2;27.7;1.6;339.8;55.1;2.8;37.6;29.5;28.4;17.7;32.0;26.6;1.9;320.6;48.9
3529;Zelfstandige;A-U Alle economische activiteiten;Putten;2008;2.2;39.7;31.1;38.9;30.0;32.7;28.1;1.4;328.0;60.9;2.9;38.9;30.5;29.7;17.8;31.8;27.3;1.7;314.5;54.3
3530;Zelfstandige;A-U Alle economische activiteiten;Putten;2009;2.2;37.2;29.8;37.0;29.1;30.6;27.2;1.7;319.9;58.1;3.0;37.0;29.6;27.8;16.0;30.2;27.0;2.0;308.3;53.5
3531;Zelfstandige;A-U Alle economische activiteiten;Putten;2010;2.2;38.2;30.3;37.4;29.1;31.6;27.5;1.7;286.0;57.1;3.0;37.6;30.0;27.5;17.4;30.8;27.2;2.0;268.8;52.6
3532;Zelfstandige;A-U Alle economische activiteiten;Putten;2011;2.2;38.4;31.5;38.1;30.8;38.2;31.4;1.9;327.7;54.0;3.1;37.7;31.4;27.8;18.1;36.6;31.0;2.3;309.3;50.6
3533;Zelfstandige;A-U Alle economische activiteiten;Putten;2012;2.2;38.5;31.0;37.8;29.7;38.3;31.1;1.9;303.5;53.1;3.1;38.6;30.9;28.4;17.8;37.1;30.6;2.3;285.5;48.3
3534;Zelfstandige;A-U Alle economische activiteiten;Putten;2013;2.2;38.0;30.2;37.2;28.7;33.5;30.2;2.0;256.8;46.2;3.1;37.8;30.2;27.8;17.4;33.7;30.1;2.4;244.9;43.8
3535;Zelfstandige;A-U Alle economische activiteiten;Putten;2014;2.3;38.6;30.8;37.5;29.5;42.9;32.3;2.0;255.5;46.1;3.2;39.4;31.1;28.9;19.1;41.0;31.9;2.4;240.1;45.1
3536;Zelfstandige;A-U Alle economische activiteiten;Putten;2015;2.4;39.4;32.2;38.7;30.5;36.4;32.3;2.1;251.9;47.8;3.2;39.6;32.0;29.7;19.9;36.0;32.0;2.5;243.9;44.7
3537;Zelfstandige;A-U Alle economische activiteiten;Putten;2016;2.4;41.4;35.2;40.6;33.4;43.0;35.4;2.1;273.3;58.9;3.3;41.5;34.3;31.5;21.6;42.1;34.8;2.6;260.2;52.5
3538;Zelfstandige;A-U Alle economische activiteiten;Putten;2017;2.4;45.0;37.0;43.7;35.9;43.3;37.3;2.1;281.5;54.4;3.3;47.0;36.0;33.6;22.4;43.6;36.5;2.6;268.3;49.7
3539;Zelfstandige;A-U Alle economische activiteiten;Putten;2018;2.5;;;;;;;2.2;355.5;61.6;3.4;;;;;;;2.7;329.1;55.4
3540;Zelfstandige;A-U Alle economische activiteiten;Raalte;2007;2.4;32.3;23.8;31.5;22.2;30.8;26.4;1.8;299.5;66.0;3.7;30.8;24.0;20.9;8.6;29.1;25.3;2.3;276.9;65.0
3541;Zelfstandige;A-U Alle economische activiteiten;Raalte;2008;2.5;34.0;24.2;33.3;22.5;32.4;26.9;1.6;303.4;80.1;3.9;31.9;24.1;22.0;8.8;30.2;25.9;2.0;279.4;75.3
3542;Zelfstandige;A-U Alle economische activiteiten;Raalte;2009;2.5;31.2;22.3;30.9;21.0;28.6;25.3;1.7;282.6;80.5;3.9;30.8;23.9;20.4;8.2;28.0;25.2;2.3;264.6;79.0
3543;Zelfstandige;A-U Alle economische activiteiten;Raalte;2010;2.4;36.2;28.3;35.5;26.6;31.1;27.0;1.9;279.3;67.4;3.9;34.0;27.4;23.1;10.5;29.5;26.2;2.4;241.0;63.9
3544;Zelfstandige;A-U Alle economische activiteiten;Raalte;2011;2.5;35.0;27.9;34.5;26.3;34.2;30.0;2.1;303.9;73.3;3.9;33.9;28.2;22.9;10.9;32.6;29.0;2.7;264.0;67.6
3545;Zelfstandige;A-U Alle economische activiteiten;Raalte;2012;2.5;35.5;26.8;35.0;25.6;34.6;29.5;2.1;286.2;72.6;4.0;34.6;27.8;23.0;10.5;33.1;28.9;2.7;253.0;66.0
3546;Zelfstandige;A-U Alle economische activiteiten;Raalte;2013;2.5;37.3;27.6;36.7;26.3;34.9;30.2;2.1;257.6;88.8;3.9;36.2;28.7;24.6;11.5;33.8;29.7;2.7;230.4;78.6
3547;Zelfstandige;A-U Alle economische activiteiten;Raalte;2014;2.5;35.5;27.7;34.9;26.4;36.3;30.7;2.1;258.6;80.2;3.9;35.2;28.5;23.2;11.0;35.1;30.2;2.7;231.6;74.8
3548;Zelfstandige;A-U Alle economische activiteiten;Raalte;2015;2.5;36.0;27.6;35.2;26.6;33.4;30.8;2.2;250.2;70.4;4.0;35.3;28.1;23.2;10.7;32.8;30.2;2.9;231.3;67.3
3549;Zelfstandige;A-U Alle economische activiteiten;Raalte;2016;2.6;39.0;29.3;38.6;28.5;37.6;32.5;2.2;256.2;70.6;4.0;37.8;29.7;26.0;12.0;35.9;31.9;2.9;234.3;66.2
3550;Zelfstandige;A-U Alle economische activiteiten;Raalte;2017;2.6;42.8;33.1;41.4;31.4;38.9;35.1;2.3;273.8;69.4;4.1;41.3;32.3;28.1;14.8;37.9;34.3;2.9;245.4;65.5
3551;Zelfstandige;A-U Alle economische activiteiten;Raalte;2018;2.7;;;;;;;2.3;305.3;78.9;4.2;;;;;;;3.0;273.6;72.2
3552;Zelfstandige;A-U Alle economische activiteiten;Reimerswaal;2007;1.6;34.9;28.9;34.7;27.6;31.5;26.4;1.2;183.8;52.2;2.3;33.8;27.6;25.3;14.2;29.8;24.9;1.5;169.2;43.2
3553;Zelfstandige;A-U Alle economische activiteiten;Reimerswaal;2008;1.7;34.8;29.5;34.4;27.8;29.0;26.4;1.1;212.5;53.3;2.4;33.8;27.8;25.3;13.8;28.2;25.4;1.4;198.0;50.1
3554;Zelfstandige;A-U Alle economische activiteiten;Reimerswaal;2009;1.7;33.7;26.1;33.6;25.1;29.4;25.4;1.2;195.6;52.3;2.5;33.0;26.3;24.5;11.8;28.2;24.8;1.5;177.6;46.6
3555;Zelfstandige;A-U Alle economische activiteiten;Reimerswaal;2010;1.7;35.4;29.6;34.9;27.5;29.9;26.1;1.3;184.8;50.7;2.5;34.2;29.2;24.7;13.1;28.4;25.1;1.6;170.7;42.5
3556;Zelfstandige;A-U Alle economische activiteiten;Reimerswaal;2011;1.8;35.8;29.6;35.8;28.0;36.0;29.8;1.5;210.2;50.9;2.5;34.5;29.0;25.8;13.9;33.8;28.6;1.8;192.0;43.6
3557;Zelfstandige;A-U Alle economische activiteiten;Reimerswaal;2012;1.8;36.6;29.4;36.5;28.4;34.5;30.1;1.5;203.4;46.1;2.6;35.3;29.2;26.4;14.9;32.7;28.9;1.8;181.6;42.2
3558;Zelfstandige;A-U Alle economische activiteiten;Reimerswaal;2013;1.8;37.2;30.0;36.8;29.6;35.5;30.1;1.5;179.3;47.2;2.5;36.1;28.9;27.4;15.0;33.7;28.8;1.8;154.1;40.9
3559;Zelfstandige;A-U Alle economische activiteiten;Reimerswaal;2014;1.9;36.8;30.7;36.4;29.6;38.6;30.9;1.6;163.3;40.4;2.6;35.8;30.1;27.2;16.4;37.3;29.7;1.9;151.5;35.5
3560;Zelfstandige;A-U Alle economische activiteiten;Reimerswaal;2015;1.9;41.1;33.4;40.7;32.4;36.8;31.4;1.6;157.2;45.1;2.7;38.9;31.5;30.6;17.1;35.6;30.3;1.9;148.4;41.3
3561;Zelfstandige;A-U Alle economische activiteiten;Reimerswaal;2016;1.9;42.8;34.6;42.5;33.4;39.7;33.3;1.6;169.2;52.0;2.7;40.9;32.8;31.9;17.8;38.8;32.2;1.9;158.2;45.8
3562;Zelfstandige;A-U Alle economische activiteiten;Reimerswaal;2017;2.0;43.0;35.0;42.5;33.8;39.4;33.7;1.6;176.6;48.4;2.8;42.4;33.2;31.8;18.0;38.5;32.9;1.9;167.2;42.4
3563;Zelfstandige;A-U Alle economische activiteiten;Reimerswaal;2018;2.0;;;;;;;1.7;216.7;57.1;2.8;;;;;;;2.0;192.5;49.1
3564;Zelfstandige;A-U Alle economische activiteiten;Renkum;2007;2.1;44.0;33.2;42.1;31.3;37.4;29.2;1.5;219.8;30.2;3.2;45.9;34.5;29.2;15.0;36.3;28.8;1.9;215.4;25.9
3565;Zelfstandige;A-U Alle economische activiteiten;Renkum;2008;2.2;44.7;33.7;43.6;32.4;34.9;28.9;1.4;231.6;37.1;3.3;46.5;35.3;30.1;15.6;34.5;28.6;1.8;221.1;27.8
3566;Zelfstandige;A-U Alle economische activiteiten;Renkum;2009;2.2;43.8;31.9;42.4;31.3;33.7;28.9;1.6;197.2;31.7;3.5;45.5;34.6;28.6;13.1;33.9;29.3;2.0;192.6;25.2
3567;Zelfstandige;A-U Alle economische activiteiten;Renkum;2010;2.2;44.0;33.0;42.8;31.7;34.6;28.5;1.7;173.4;30.8;3.5;46.7;35.6;29.2;14.9;34.6;29.0;2.1;171.4;24.3
3568;Zelfstandige;A-U Alle economische activiteiten;Renkum;2011;2.2;44.9;33.6;44.1;32.1;39.3;31.6;1.9;201.4;31.5;3.5;47.0;35.9;30.0;14.5;38.7;31.7;2.4;189.3;24.7
3569;Zelfstandige;A-U Alle economische activiteiten;Renkum;2012;2.3;43.9;31.7;42.9;29.5;39.5;31.7;1.9;184.8;30.8;3.5;47.2;34.8;29.8;14.9;38.8;31.7;2.4;176.3;24.1
3570;Zelfstandige;A-U Alle economische activiteiten;Renkum;2013;2.3;43.0;30.1;41.8;28.8;36.9;30.8;2.0;145.7;30.1;3.6;47.2;34.0;29.6;14.2;37.4;31.1;2.5;132.7;24.0
3571;Zelfstandige;A-U Alle economische activiteiten;Renkum;2014;2.3;44.7;31.2;43.2;29.4;43.9;32.8;2.0;126.2;28.1;3.6;49.0;34.9;30.3;14.4;43.1;32.9;2.5;121.3;23.6
3572;Zelfstandige;A-U Alle economische activiteiten;Renkum;2015;2.4;43.5;33.1;42.2;31.5;37.7;33.0;2.0;127.8;26.0;3.7;46.9;35.8;29.4;14.7;37.9;33.1;2.6;124.4;20.1
3573;Zelfstandige;A-U Alle economische activiteiten;Renkum;2016;2.4;45.7;35.4;44.3;33.7;41.4;35.5;2.1;138.6;28.1;3.7;49.0;37.4;31.2;16.3;41.3;35.1;2.7;132.3;22.6
3574;Zelfstandige;A-U Alle economische activiteiten;Renkum;2017;2.4;47.6;36.3;46.0;34.8;43.8;36.4;2.1;153.4;31.3;3.8;54.1;38.4;32.1;16.8;44.6;36.3;2.7;151.2;25.8
3575;Zelfstandige;A-U Alle economische activiteiten;Renkum;2018;2.5;;;;;;;2.2;201.7;34.2;3.8;;;;;;;2.8;195.9;29.0
3576;Zelfstandige;A-U Alle economische activiteiten;Renswoude;2007;0.5;35.7;31.0;35.1;30.9;32.7;27.5;0.4;313.7;60.4;0.6;35.6;30.5;27.2;18.6;32.2;26.4;0.4;279.7;55.2
3577;Zelfstandige;A-U Alle economische activiteiten;Renswoude;2008;0.5;35.8;30.2;36.0;29.0;30.2;27.7;0.3;275.4;66.4;0.7;35.6;29.4;27.5;18.8;30.2;27.1;0.4;265.3;56.3
3578;Zelfstandige;A-U Alle economische activiteiten;Renswoude;2009;0.5;36.2;32.1;36.1;31.4;28.3;27.4;0.4;287.6;68.8;0.7;36.1;30.8;27.7;19.1;29.0;27.1;0.5;259.4;55.3
3579;Zelfstandige;A-U Alle economische activiteiten;Renswoude;2010;0.5;38.9;33.7;37.2;31.2;31.5;29.2;0.4;296.0;71.5;0.7;38.2;32.6;28.2;19.8;30.8;28.0;0.5;236.6;51.9
3580;Zelfstandige;A-U Alle economische activiteiten;Renswoude;2011;0.5;40.2;35.4;40.5;35.0;38.9;34.4;0.5;358.3;84.2;0.7;38.8;33.2;30.8;22.8;36.9;31.8;0.6;308.8;70.7
3581;Zelfstandige;A-U Alle economische activiteiten;Renswoude;2012;0.6;39.3;32.0;39.4;32.7;39.3;33.3;0.5;330.3;89.0;0.7;38.9;31.4;30.8;22.5;37.9;32.1;0.6;284.8;70.7
3582;Zelfstandige;A-U Alle economische activiteiten;Renswoude;2013;0.6;38.6;33.0;38.4;32.2;37.0;33.1;0.5;262.4;76.9;0.8;38.7;32.8;30.5;22.3;36.5;32.3;0.6;223.5;67.9
3583;Zelfstandige;A-U Alle economische activiteiten;Renswoude;2014;0.6;41.6;38.4;42.3;37.2;44.9;34.9;0.5;247.5;85.6;0.8;40.9;36.7;33.5;25.3;42.8;34.1;0.6;225.5;81.9
3584;Zelfstandige;A-U Alle economische activiteiten;Renswoude;2015;0.6;43.9;39.5;43.7;37.8;39.4;34.1;0.5;252.9;80.1;0.8;42.2;37.3;34.8;27.0;38.1;33.5;0.6;229.1;77.5
3585;Zelfstandige;A-U Alle economische activiteiten;Renswoude;2016;0.6;45.6;40.1;45.5;38.9;45.1;37.1;0.6;274.4;82.5;0.8;44.0;37.8;36.0;29.4;43.1;36.1;0.7;247.3;74.2
3586;Zelfstandige;A-U Alle economische activiteiten;Renswoude;2017;0.6;48.2;42.6;46.7;42.2;45.4;41.2;0.5;298.4;85.1;0.8;50.2;40.8;37.5;31.5;45.7;39.2;0.6;275.4;78.2
3587;Zelfstandige;A-U Alle economische activiteiten;Renswoude;2018;0.6;;;;;;;0.6;339.3;88.0;0.9;;;;;;;0.7;323.3;81.7
3588;Zelfstandige;A-U Alle economische activiteiten;Reusel-De Mierden;2007;1.2;34.3;26.0;34.2;24.1;32.0;27.7;0.8;342.2;61.7;1.7;31.7;23.9;24.2;11.8;30.4;27.0;1.0;325.9;55.7
3589;Zelfstandige;A-U Alle economische activiteiten;Reusel-De Mierden;2008;1.3;35.6;26.3;35.4;25.0;32.5;27.9;0.8;365.2;57.2;1.9;33.5;25.8;25.2;12.2;30.9;27.3;1.0;349.1;45.7
3590;Zelfstandige;A-U Alle economische activiteiten;Reusel-De Mierden;2009;1.3;32.8;26.2;31.9;24.8;29.6;27.3;0.9;356.7;53.3;1.9;31.4;25.8;22.1;11.7;29.0;26.8;1.1;334.0;46.9
3591;Zelfstandige;A-U Alle economische activiteiten;Reusel-De Mierden;2010;1.2;36.3;28.1;35.3;27.7;31.6;27.6;0.9;371.4;55.7;1.8;34.0;27.3;24.4;13.3;30.0;26.6;1.2;340.6;48.0
3592;Zelfstandige;A-U Alle economische activiteiten;Reusel-De Mierden;2011;1.2;36.9;29.5;36.5;28.4;36.5;31.4;1.0;372.0;59.2;1.9;34.5;27.5;24.9;13.2;34.4;30.2;1.3;348.0;47.1
3593;Zelfstandige;A-U Alle economische activiteiten;Reusel-De Mierden;2012;1.2;34.6;29.0;34.7;28.6;36.4;31.8;1.1;352.4;57.9;1.9;33.3;27.6;24.0;13.8;34.6;30.3;1.3;333.4;52.2
3594;Zelfstandige;A-U Alle economische activiteiten;Reusel-De Mierden;2013;1.2;34.2;28.1;34.1;28.2;34.9;30.9;1.1;345.8;58.7;1.9;33.7;27.9;23.5;13.7;33.9;30.5;1.4;314.5;50.6
3595;Zelfstandige;A-U Alle economische activiteiten;Reusel-De Mierden;2014;1.2;35.2;28.7;35.1;29.0;38.6;32.7;1.1;342.9;57.7;1.8;34.5;28.5;24.8;14.1;37.0;31.9;1.4;315.0;49.4
3596;Zelfstandige;A-U Alle economische activiteiten;Reusel-De Mierden;2015;1.2;32.5;30.0;31.8;28.9;33.1;32.2;1.1;339.4;49.6;1.8;32.9;29.8;22.5;14.8;32.9;31.8;1.4;313.7;44.5
3597;Zelfstandige;A-U Alle economische activiteiten;Reusel-De Mierden;2016;1.3;40.8;33.4;40.1;31.8;39.3;34.7;1.1;334.7;54.2;1.9;39.0;32.1;28.6;17.7;37.8;34.0;1.5;308.1;46.5
3598;Zelfstandige;A-U Alle economische activiteiten;Reusel-De Mierden;2017;1.3;45.8;37.1;44.6;36.2;43.7;37.2;1.1;325.6;53.6;1.9;43.4;34.2;30.9;19.2;41.6;35.8;1.5;303.7;44.4
3599;Zelfstandige;A-U Alle economische activiteiten;Reusel-De Mierden;2018;1.3;;;;;;;1.2;403.2;63.7;1.9;;;;;;;1.5;364.1;57.9
3600;Zelfstandige;A-U Alle economische activiteiten;Rheden;2007;2.4;39.2;26.6;38.0;24.7;33.9;26.6;1.7;176.9;21.7;3.7;39.7;28.6;25.8;10.1;32.5;26.1;2.2;163.5;18.4
3601;Zelfstandige;A-U Alle economische activiteiten;Rheden;2008;2.4;41.8;28.6;40.7;26.5;33.1;27.3;1.6;188.1;25.3;3.9;41.1;30.1;27.3;10.4;31.7;26.7;2.0;171.1;20.8
3602;Zelfstandige;A-U Alle economische activiteiten;Rheden;2009;2.5;39.8;25.4;38.7;24.6;31.2;26.3;1.8;173.6;27.3;4.0;39.8;28.0;25.2;9.4;30.6;25.9;2.3;149.3;20.5
3603;Zelfstandige;A-U Alle economische activiteiten;Rheden;2010;2.4;39.0;26.8;37.9;25.9;30.4;26.3;1.9;142.2;23.2;3.8;40.2;29.7;25.1;10.7;30.4;26.2;2.4;131.2;18.1
3604;Zelfstandige;A-U Alle economische activiteiten;Rheden;2011;2.4;40.6;28.1;39.6;27.0;35.4;29.7;2.0;169.8;23.0;3.9;41.5;30.3;26.5;12.0;34.5;29.3;2.6;148.1;18.4
3605;Zelfstandige;A-U Alle economische activiteiten;Rheden;2012;2.5;40.2;27.3;38.9;26.0;34.8;29.7;2.0;127.0;23.3;3.9;42.1;30.3;26.3;12.3;35.2;29.5;2.6;114.5;19.0
3606;Zelfstandige;A-U Alle economische activiteiten;Rheden;2013;2.5;39.9;26.7;38.9;25.6;34.6;29.2;2.1;91.1;23.0;3.9;41.0;29.3;26.3;11.8;34.1;29.1;2.7;80.7;18.6
3607;Zelfstandige;A-U Alle economische activiteiten;Rheden;2014;2.5;42.1;27.3;41.3;26.5;41.8;30.5;2.1;96.5;21.8;4.0;42.3;29.7;28.2;12.3;40.1;30.0;2.7;86.8;18.5
3608;Zelfstandige;A-U Alle economische activiteiten;Rheden;2015;2.6;40.3;28.7;39.4;27.0;35.0;31.0;2.2;97.2;20.8;4.0;40.9;30.4;27.1;12.6;34.7;30.4;2.8;88.6;17.2
3609;Zelfstandige;A-U Alle economische activiteiten;Rheden;2016;2.7;41.8;30.4;40.6;28.6;38.4;32.6;2.3;106.4;21.8;4.0;41.9;31.7;28.5;13.8;37.5;31.8;2.8;93.4;18.4
3610;Zelfstandige;A-U Alle economische activiteiten;Rheden;2017;2.7;44.7;32.5;43.2;31.4;41.0;34.3;2.3;109.7;22.0;4.2;46.2;33.3;29.9;14.6;40.0;33.3;2.9;99.9;18.1
3611;Zelfstandige;A-U Alle economische activiteiten;Rheden;2018;2.8;;;;;;;2.3;147.3;25.6;4.3;;;;;;;3.0;130.5;20.9
3612;Zelfstandige;A-U Alle economische activiteiten;Rhenen;2007;1.4;39.6;31.9;37.7;28.7;33.1;27.4;1.1;232.4;42.7;2.0;39.5;30.8;27.8;16.3;32.4;26.8;1.3;212.5;38.8
3613;Zelfstandige;A-U Alle economische activiteiten;Rhenen;2008;1.5;39.6;32.2;37.6;30.5;30.2;26.7;1.0;253.0;52.7;2.1;38.8;31.8;27.7;16.1;29.7;26.4;1.1;221.5;44.1
3614;Zelfstandige;A-U Alle economische activiteiten;Rhenen;2009;1.5;38.1;30.3;37.2;28.8;29.7;26.2;1.1;214.6;54.1;2.1;39.0;30.7;26.9;14.9;29.9;26.1;1.3;198.8;41.7
3615;Zelfstandige;A-U Alle economische activiteiten;Rhenen;2010;1.4;40.2;32.1;38.9;29.8;29.8;26.1;1.1;209.8;47.9;2.1;40.3;32.7;27.9;15.8;30.2;26.5;1.4;192.1;40.4
3616;Zelfstandige;A-U Alle economische activiteiten;Rhenen;2011;1.5;40.1;33.0;39.5;31.4;33.7;30.1;1.3;242.4;46.3;2.1;40.1;33.5;28.9;17.7;33.6;30.0;1.5;216.9;39.9
3617;Zelfstandige;A-U Alle economische activiteiten;Rhenen;2012;1.5;38.7;31.1;38.3;30.1;33.5;29.8;1.3;211.0;42.6;2.2;39.7;32.4;27.9;16.0;33.8;29.7;1.5;196.0;34.5
3618;Zelfstandige;A-U Alle economische activiteiten;Rhenen;2013;1.5;38.7;32.0;37.7;31.2;33.6;29.3;1.3;179.0;37.5;2.2;39.4;31.9;27.4;16.6;33.7;29.3;1.6;161.7;31.8
3619;Zelfstandige;A-U Alle economische activiteiten;Rhenen;2014;1.6;41.5;33.9;40.8;33.0;38.9;31.5;1.3;169.5;39.4;2.2;41.6;33.6;30.5;18.8;38.0;31.3;1.6;160.2;35.9
3620;Zelfstandige;A-U Alle economische activiteiten;Rhenen;2015;1.6;41.4;35.1;40.4;34.2;35.5;31.6;1.4;169.5;34.5;2.3;42.2;34.2;30.2;19.1;35.2;31.7;1.7;156.0;33.1
3621;Zelfstandige;A-U Alle economische activiteiten;Rhenen;2016;1.7;43.7;36.8;42.4;35.6;40.2;33.6;1.5;162.5;35.4;2.4;42.8;34.9;31.4;19.0;38.9;33.1;1.8;146.0;31.7
3622;Zelfstandige;A-U Alle economische activiteiten;Rhenen;2017;1.7;45.6;38.5;43.8;37.5;41.3;35.8;1.4;182.0;37.7;2.4;48.1;37.9;33.0;21.8;42.8;35.7;1.8;169.7;34.4
3623;Zelfstandige;A-U Alle economische activiteiten;Rhenen;2018;1.8;;;;;;;1.5;245.8;45.5;2.5;;;;;;;1.9;223.3;36.8
