ID;Geslacht;Leeftijd;Werkzaam;Migratieachtergrond;Geboortegeneratie;PersoonMetUitkering_1;PersoonHeeftVoortdurendUitkering_2;TotaalGedeeltelijk_3;k_3Jaar_4;k_2Jaar3Jaar_5;k_1Jaar2Jaar_6;k_1Jaar_7;PersoonHeeftGeenUitkering_8
4721;Totaal mannen en vrouwen;27 jaar;Totaal;Westerse migratieachtergrond;1945 tot 1950;;;;;;;;
4722;Totaal mannen en vrouwen;27 jaar;Totaal;Westerse migratieachtergrond;1950 tot 1955;;;;;;;;
4723;Totaal mannen en vrouwen;27 jaar;Totaal;Westerse migratieachtergrond;1955 tot 1960;;;;;;;;
4724;Totaal mannen en vrouwen;27 jaar;Totaal;Westerse migratieachtergrond;1960 tot 1965;;;;;;;;
4725;Totaal mannen en vrouwen;27 jaar;Totaal;Westerse migratieachtergrond;1965 tot 1970;;;;;;;;
4726;Totaal mannen en vrouwen;27 jaar;Totaal;Westerse migratieachtergrond;1970 tot 1975;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4727;Totaal mannen en vrouwen;27 jaar;Totaal;Westerse migratieachtergrond;1975 tot 1980;7.0;3.0;19.0;2.0;2.0;3.0;12.0;78.0
4728;Totaal mannen en vrouwen;27 jaar;Totaal;Westerse migratieachtergrond;1980 tot 1985;6.0;3.0;19.0;1.0;2.0;3.0;13.0;78.0
4729;Totaal mannen en vrouwen;27 jaar;Totaal;Westerse migratieachtergrond;1985 tot 1990;;;;;;;;
4730;Totaal mannen en vrouwen;27 jaar;Totaal;Westerse migratieachtergrond;1990 tot 1995;;;;;;;;
4731;Totaal mannen en vrouwen;27 jaar;Totaal;Westerse migratieachtergrond;1995 tot 2000;;;;;;;;
4732;Totaal mannen en vrouwen;27 jaar;Totaal;Niet-westerse migratieachtergrond;1935 tot 1940;;;;;;;;
4733;Totaal mannen en vrouwen;27 jaar;Totaal;Niet-westerse migratieachtergrond;1940 tot 1945;;;;;;;;
4734;Totaal mannen en vrouwen;27 jaar;Totaal;Niet-westerse migratieachtergrond;1945 tot 1950;;;;;;;;
4735;Totaal mannen en vrouwen;27 jaar;Totaal;Niet-westerse migratieachtergrond;1950 tot 1955;;;;;;;;
4736;Totaal mannen en vrouwen;27 jaar;Totaal;Niet-westerse migratieachtergrond;1955 tot 1960;;;;;;;;
4737;Totaal mannen en vrouwen;27 jaar;Totaal;Niet-westerse migratieachtergrond;1960 tot 1965;;;;;;;;
4738;Totaal mannen en vrouwen;27 jaar;Totaal;Niet-westerse migratieachtergrond;1965 tot 1970;;;;;;;;
4739;Totaal mannen en vrouwen;27 jaar;Totaal;Niet-westerse migratieachtergrond;1970 tot 1975;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4740;Totaal mannen en vrouwen;27 jaar;Totaal;Niet-westerse migratieachtergrond;1975 tot 1980;18.0;5.0;34.0;5.0;6.0;7.0;17.0;60.0
4741;Totaal mannen en vrouwen;27 jaar;Totaal;Niet-westerse migratieachtergrond;1980 tot 1985;15.0;4.0;31.0;3.0;4.0;6.0;19.0;64.0
4742;Totaal mannen en vrouwen;27 jaar;Totaal;Niet-westerse migratieachtergrond;1985 tot 1990;;;;;;;;
4743;Totaal mannen en vrouwen;27 jaar;Totaal;Niet-westerse migratieachtergrond;1990 tot 1995;;;;;;;;
4744;Totaal mannen en vrouwen;27 jaar;Totaal;Niet-westerse migratieachtergrond;1995 tot 2000;;;;;;;;
4745;Totaal mannen en vrouwen;27 jaar;Totaal;Marokko;1935 tot 1940;;;;;;;;
4746;Totaal mannen en vrouwen;27 jaar;Totaal;Marokko;1940 tot 1945;;;;;;;;
4747;Totaal mannen en vrouwen;27 jaar;Totaal;Marokko;1945 tot 1950;;;;;;;;
4748;Totaal mannen en vrouwen;27 jaar;Totaal;Marokko;1950 tot 1955;;;;;;;;
4749;Totaal mannen en vrouwen;27 jaar;Totaal;Marokko;1955 tot 1960;;;;;;;;
4750;Totaal mannen en vrouwen;27 jaar;Totaal;Marokko;1960 tot 1965;;;;;;;;
4751;Totaal mannen en vrouwen;27 jaar;Totaal;Marokko;1965 tot 1970;;;;;;;;
4752;Totaal mannen en vrouwen;27 jaar;Totaal;Marokko;1970 tot 1975;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4753;Totaal mannen en vrouwen;27 jaar;Totaal;Marokko;1975 tot 1980;21.0;6.0;37.0;5.0;6.0;8.0;17.0;57.0
4754;Totaal mannen en vrouwen;27 jaar;Totaal;Marokko;1980 tot 1985;17.0;5.0;35.0;4.0;4.0;7.0;20.0;60.0
4755;Totaal mannen en vrouwen;27 jaar;Totaal;Marokko;1985 tot 1990;;;;;;;;
4756;Totaal mannen en vrouwen;27 jaar;Totaal;Marokko;1990 tot 1995;;;;;;;;
4757;Totaal mannen en vrouwen;27 jaar;Totaal;Marokko;1995 tot 2000;;;;;;;;
4758;Totaal mannen en vrouwen;27 jaar;Totaal;Turkije;1935 tot 1940;;;;;;;;
4759;Totaal mannen en vrouwen;27 jaar;Totaal;Turkije;1940 tot 1945;;;;;;;;
4760;Totaal mannen en vrouwen;27 jaar;Totaal;Turkije;1945 tot 1950;;;;;;;;
4761;Totaal mannen en vrouwen;27 jaar;Totaal;Turkije;1950 tot 1955;;;;;;;;
4762;Totaal mannen en vrouwen;27 jaar;Totaal;Turkije;1955 tot 1960;;;;;;;;
4763;Totaal mannen en vrouwen;27 jaar;Totaal;Turkije;1960 tot 1965;;;;;;;;
4764;Totaal mannen en vrouwen;27 jaar;Totaal;Turkije;1965 tot 1970;;;;;;;;
4765;Totaal mannen en vrouwen;27 jaar;Totaal;Turkije;1970 tot 1975;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4766;Totaal mannen en vrouwen;27 jaar;Totaal;Turkije;1975 tot 1980;18.0;5.0;39.0;4.0;6.0;8.0;20.0;56.0
4767;Totaal mannen en vrouwen;27 jaar;Totaal;Turkije;1980 tot 1985;13.0;4.0;33.0;2.0;3.0;6.0;23.0;63.0
4768;Totaal mannen en vrouwen;27 jaar;Totaal;Turkije;1985 tot 1990;;;;;;;;
4769;Totaal mannen en vrouwen;27 jaar;Totaal;Turkije;1990 tot 1995;;;;;;;;
4770;Totaal mannen en vrouwen;27 jaar;Totaal;Turkije;1995 tot 2000;;;;;;;;
4771;Totaal mannen en vrouwen;27 jaar;Totaal;Suriname;1935 tot 1940;;;;;;;;
4772;Totaal mannen en vrouwen;27 jaar;Totaal;Suriname;1940 tot 1945;;;;;;;;
4773;Totaal mannen en vrouwen;27 jaar;Totaal;Suriname;1945 tot 1950;;;;;;;;
4774;Totaal mannen en vrouwen;27 jaar;Totaal;Suriname;1950 tot 1955;;;;;;;;
4775;Totaal mannen en vrouwen;27 jaar;Totaal;Suriname;1955 tot 1960;;;;;;;;
4776;Totaal mannen en vrouwen;27 jaar;Totaal;Suriname;1960 tot 1965;;;;;;;;
4777;Totaal mannen en vrouwen;27 jaar;Totaal;Suriname;1965 tot 1970;;;;;;;;
4778;Totaal mannen en vrouwen;27 jaar;Totaal;Suriname;1970 tot 1975;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4779;Totaal mannen en vrouwen;27 jaar;Totaal;Suriname;1975 tot 1980;16.0;5.0;31.0;4.0;5.0;6.0;16.0;64.0
4780;Totaal mannen en vrouwen;27 jaar;Totaal;Suriname;1980 tot 1985;14.0;4.0;30.0;3.0;3.0;5.0;19.0;65.0
4781;Totaal mannen en vrouwen;27 jaar;Totaal;Suriname;1985 tot 1990;;;;;;;;
4782;Totaal mannen en vrouwen;27 jaar;Totaal;Suriname;1990 tot 1995;;;;;;;;
4783;Totaal mannen en vrouwen;27 jaar;Totaal;Suriname;1995 tot 2000;;;;;;;;
4784;Totaal mannen en vrouwen;27 jaar;Totaal;(voormalige) Nederlandse Antillen, Aruba;1935 tot 1940;;;;;;;;
4785;Totaal mannen en vrouwen;27 jaar;Totaal;(voormalige) Nederlandse Antillen, Aruba;1940 tot 1945;;;;;;;;
4786;Totaal mannen en vrouwen;27 jaar;Totaal;(voormalige) Nederlandse Antillen, Aruba;1945 tot 1950;;;;;;;;
4787;Totaal mannen en vrouwen;27 jaar;Totaal;(voormalige) Nederlandse Antillen, Aruba;1950 tot 1955;;;;;;;;
4788;Totaal mannen en vrouwen;27 jaar;Totaal;(voormalige) Nederlandse Antillen, Aruba;1955 tot 1960;;;;;;;;
4789;Totaal mannen en vrouwen;27 jaar;Totaal;(voormalige) Nederlandse Antillen, Aruba;1960 tot 1965;;;;;;;;
4790;Totaal mannen en vrouwen;27 jaar;Totaal;(voormalige) Nederlandse Antillen, Aruba;1965 tot 1970;;;;;;;;
4791;Totaal mannen en vrouwen;27 jaar;Totaal;(voormalige) Nederlandse Antillen, Aruba;1970 tot 1975;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4792;Totaal mannen en vrouwen;27 jaar;Totaal;(voormalige) Nederlandse Antillen, Aruba;1975 tot 1980;21.0;7.0;31.0;6.0;5.0;6.0;14.0;61.0
4793;Totaal mannen en vrouwen;27 jaar;Totaal;(voormalige) Nederlandse Antillen, Aruba;1980 tot 1985;15.0;5.0;29.0;3.0;4.0;6.0;16.0;66.0
4794;Totaal mannen en vrouwen;27 jaar;Totaal;(voormalige) Nederlandse Antillen, Aruba;1985 tot 1990;;;;;;;;
4795;Totaal mannen en vrouwen;27 jaar;Totaal;(voormalige) Nederlandse Antillen, Aruba;1990 tot 1995;;;;;;;;
4796;Totaal mannen en vrouwen;27 jaar;Totaal;(voormalige) Nederlandse Antillen, Aruba;1995 tot 2000;;;;;;;;
4797;Totaal mannen en vrouwen;27 jaar;Totaal;Overige niet-westerse migratieachterg...;1935 tot 1940;;;;;;;;
4798;Totaal mannen en vrouwen;27 jaar;Totaal;Overige niet-westerse migratieachterg...;1940 tot 1945;;;;;;;;
4799;Totaal mannen en vrouwen;27 jaar;Totaal;Overige niet-westerse migratieachterg...;1945 tot 1950;;;;;;;;
4800;Totaal mannen en vrouwen;27 jaar;Totaal;Overige niet-westerse migratieachterg...;1950 tot 1955;;;;;;;;
4801;Totaal mannen en vrouwen;27 jaar;Totaal;Overige niet-westerse migratieachterg...;1955 tot 1960;;;;;;;;
4802;Totaal mannen en vrouwen;27 jaar;Totaal;Overige niet-westerse migratieachterg...;1960 tot 1965;;;;;;;;
4803;Totaal mannen en vrouwen;27 jaar;Totaal;Overige niet-westerse migratieachterg...;1965 tot 1970;;;;;;;;
4804;Totaal mannen en vrouwen;27 jaar;Totaal;Overige niet-westerse migratieachterg...;1970 tot 1975;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4805;Totaal mannen en vrouwen;27 jaar;Totaal;Overige niet-westerse migratieachterg...;1975 tot 1980;15.0;5.0;30.0;5.0;5.0;6.0;13.0;65.0
4806;Totaal mannen en vrouwen;27 jaar;Totaal;Overige niet-westerse migratieachterg...;1980 tot 1985;15.0;5.0;29.0;3.0;4.0;6.0;15.0;66.0
4807;Totaal mannen en vrouwen;27 jaar;Totaal;Overige niet-westerse migratieachterg...;1985 tot 1990;;;;;;;;
4808;Totaal mannen en vrouwen;27 jaar;Totaal;Overige niet-westerse migratieachterg...;1990 tot 1995;;;;;;;;
4809;Totaal mannen en vrouwen;27 jaar;Totaal;Overige niet-westerse migratieachterg...;1995 tot 2000;;;;;;;;
4810;Totaal mannen en vrouwen;27 jaar;Werkzaam;Totaal;1935 tot 1940;;;;;;;;
4811;Totaal mannen en vrouwen;27 jaar;Werkzaam;Totaal;1940 tot 1945;;;;;;;;
4812;Totaal mannen en vrouwen;27 jaar;Werkzaam;Totaal;1945 tot 1950;;;;;;;;
4813;Totaal mannen en vrouwen;27 jaar;Werkzaam;Totaal;1950 tot 1955;;;;;;;;
4814;Totaal mannen en vrouwen;27 jaar;Werkzaam;Totaal;1955 tot 1960;;;;;;;;
4815;Totaal mannen en vrouwen;27 jaar;Werkzaam;Totaal;1960 tot 1965;;;;;;;;
4816;Totaal mannen en vrouwen;27 jaar;Werkzaam;Totaal;1965 tot 1970;;;;;;;;
4817;Totaal mannen en vrouwen;27 jaar;Werkzaam;Totaal;1970 tot 1975;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4818;Totaal mannen en vrouwen;27 jaar;Werkzaam;Totaal;1975 tot 1980;2.0;1.0;13.0;0.0;1.0;2.0;10.0;87.0
4819;Totaal mannen en vrouwen;27 jaar;Werkzaam;Totaal;1980 tot 1985;2.0;1.0;14.0;0.0;1.0;2.0;11.0;85.0
4820;Totaal mannen en vrouwen;27 jaar;Werkzaam;Totaal;1985 tot 1990;;;;;;;;
4821;Totaal mannen en vrouwen;27 jaar;Werkzaam;Totaal;1990 tot 1995;;;;;;;;
4822;Totaal mannen en vrouwen;27 jaar;Werkzaam;Totaal;1995 tot 2000;;;;;;;;
4823;Totaal mannen en vrouwen;27 jaar;Werkzaam;Nederlandse achtergrond;1935 tot 1940;;;;;;;;
4824;Totaal mannen en vrouwen;27 jaar;Werkzaam;Nederlandse achtergrond;1940 tot 1945;;;;;;;;
4825;Totaal mannen en vrouwen;27 jaar;Werkzaam;Nederlandse achtergrond;1945 tot 1950;;;;;;;;
4826;Totaal mannen en vrouwen;27 jaar;Werkzaam;Nederlandse achtergrond;1950 tot 1955;;;;;;;;
4827;Totaal mannen en vrouwen;27 jaar;Werkzaam;Nederlandse achtergrond;1955 tot 1960;;;;;;;;
4828;Totaal mannen en vrouwen;27 jaar;Werkzaam;Nederlandse achtergrond;1960 tot 1965;;;;;;;;
4829;Totaal mannen en vrouwen;27 jaar;Werkzaam;Nederlandse achtergrond;1965 tot 1970;;;;;;;;
4830;Totaal mannen en vrouwen;27 jaar;Werkzaam;Nederlandse achtergrond;1970 tot 1975;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4831;Totaal mannen en vrouwen;27 jaar;Werkzaam;Nederlandse achtergrond;1975 tot 1980;2.0;1.0;11.0;0.0;1.0;1.0;9.0;88.0
4832;Totaal mannen en vrouwen;27 jaar;Werkzaam;Nederlandse achtergrond;1980 tot 1985;2.0;1.0;12.0;0.0;0.0;1.0;10.0;87.0
4833;Totaal mannen en vrouwen;27 jaar;Werkzaam;Nederlandse achtergrond;1985 tot 1990;;;;;;;;
4834;Totaal mannen en vrouwen;27 jaar;Werkzaam;Nederlandse achtergrond;1990 tot 1995;;;;;;;;
4835;Totaal mannen en vrouwen;27 jaar;Werkzaam;Nederlandse achtergrond;1995 tot 2000;;;;;;;;
4836;Totaal mannen en vrouwen;27 jaar;Werkzaam;Met migratieachtergrond;1935 tot 1940;;;;;;;;
4837;Totaal mannen en vrouwen;27 jaar;Werkzaam;Met migratieachtergrond;1940 tot 1945;;;;;;;;
4838;Totaal mannen en vrouwen;27 jaar;Werkzaam;Met migratieachtergrond;1945 tot 1950;;;;;;;;
4839;Totaal mannen en vrouwen;27 jaar;Werkzaam;Met migratieachtergrond;1950 tot 1955;;;;;;;;
4840;Totaal mannen en vrouwen;27 jaar;Werkzaam;Met migratieachtergrond;1955 tot 1960;;;;;;;;
4841;Totaal mannen en vrouwen;27 jaar;Werkzaam;Met migratieachtergrond;1960 tot 1965;;;;;;;;
4842;Totaal mannen en vrouwen;27 jaar;Werkzaam;Met migratieachtergrond;1965 tot 1970;;;;;;;;
4843;Totaal mannen en vrouwen;27 jaar;Werkzaam;Met migratieachtergrond;1970 tot 1975;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4844;Totaal mannen en vrouwen;27 jaar;Werkzaam;Met migratieachtergrond;1975 tot 1980;3.0;1.0;21.0;1.0;2.0;4.0;14.0;78.0
4845;Totaal mannen en vrouwen;27 jaar;Werkzaam;Met migratieachtergrond;1980 tot 1985;3.0;1.0;22.0;1.0;2.0;3.0;16.0;77.0
4846;Totaal mannen en vrouwen;27 jaar;Werkzaam;Met migratieachtergrond;1985 tot 1990;;;;;;;;
4847;Totaal mannen en vrouwen;27 jaar;Werkzaam;Met migratieachtergrond;1990 tot 1995;;;;;;;;
4848;Totaal mannen en vrouwen;27 jaar;Werkzaam;Met migratieachtergrond;1995 tot 2000;;;;;;;;
4849;Totaal mannen en vrouwen;27 jaar;Werkzaam;Westerse migratieachtergrond;1935 tot 1940;;;;;;;;
4850;Totaal mannen en vrouwen;27 jaar;Werkzaam;Westerse migratieachtergrond;1940 tot 1945;;;;;;;;
4851;Totaal mannen en vrouwen;27 jaar;Werkzaam;Westerse migratieachtergrond;1945 tot 1950;;;;;;;;
4852;Totaal mannen en vrouwen;27 jaar;Werkzaam;Westerse migratieachtergrond;1950 tot 1955;;;;;;;;
4853;Totaal mannen en vrouwen;27 jaar;Werkzaam;Westerse migratieachtergrond;1955 tot 1960;;;;;;;;
4854;Totaal mannen en vrouwen;27 jaar;Werkzaam;Westerse migratieachtergrond;1960 tot 1965;;;;;;;;
4855;Totaal mannen en vrouwen;27 jaar;Werkzaam;Westerse migratieachtergrond;1965 tot 1970;;;;;;;;
4856;Totaal mannen en vrouwen;27 jaar;Werkzaam;Westerse migratieachtergrond;1970 tot 1975;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4857;Totaal mannen en vrouwen;27 jaar;Werkzaam;Westerse migratieachtergrond;1975 tot 1980;2.0;1.0;15.0;1.0;1.0;2.0;12.0;84.0
4858;Totaal mannen en vrouwen;27 jaar;Werkzaam;Westerse migratieachtergrond;1980 tot 1985;2.0;1.0;16.0;0.0;1.0;2.0;13.0;83.0
4859;Totaal mannen en vrouwen;27 jaar;Werkzaam;Westerse migratieachtergrond;1985 tot 1990;;;;;;;;
4860;Totaal mannen en vrouwen;27 jaar;Werkzaam;Westerse migratieachtergrond;1990 tot 1995;;;;;;;;
4861;Totaal mannen en vrouwen;27 jaar;Werkzaam;Westerse migratieachtergrond;1995 tot 2000;;;;;;;;
4862;Totaal mannen en vrouwen;27 jaar;Werkzaam;Niet-westerse migratieachtergrond;1935 tot 1940;;;;;;;;
4863;Totaal mannen en vrouwen;27 jaar;Werkzaam;Niet-westerse migratieachtergrond;1940 tot 1945;;;;;;;;
4864;Totaal mannen en vrouwen;27 jaar;Werkzaam;Niet-westerse migratieachtergrond;1945 tot 1950;;;;;;;;
4865;Totaal mannen en vrouwen;27 jaar;Werkzaam;Niet-westerse migratieachtergrond;1950 tot 1955;;;;;;;;
4866;Totaal mannen en vrouwen;27 jaar;Werkzaam;Niet-westerse migratieachtergrond;1955 tot 1960;;;;;;;;
4867;Totaal mannen en vrouwen;27 jaar;Werkzaam;Niet-westerse migratieachtergrond;1960 tot 1965;;;;;;;;
4868;Totaal mannen en vrouwen;27 jaar;Werkzaam;Niet-westerse migratieachtergrond;1965 tot 1970;;;;;;;;
4869;Totaal mannen en vrouwen;27 jaar;Werkzaam;Niet-westerse migratieachtergrond;1970 tot 1975;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4870;Totaal mannen en vrouwen;27 jaar;Werkzaam;Niet-westerse migratieachtergrond;1975 tot 1980;4.0;1.0;25.0;1.0;3.0;5.0;16.0;74.0
4871;Totaal mannen en vrouwen;27 jaar;Werkzaam;Niet-westerse migratieachtergrond;1980 tot 1985;3.0;1.0;25.0;1.0;2.0;4.0;18.0;74.0
4872;Totaal mannen en vrouwen;27 jaar;Werkzaam;Niet-westerse migratieachtergrond;1985 tot 1990;;;;;;;;
4873;Totaal mannen en vrouwen;27 jaar;Werkzaam;Niet-westerse migratieachtergrond;1990 tot 1995;;;;;;;;
4874;Totaal mannen en vrouwen;27 jaar;Werkzaam;Niet-westerse migratieachtergrond;1995 tot 2000;;;;;;;;
4875;Totaal mannen en vrouwen;27 jaar;Werkzaam;Marokko;1935 tot 1940;;;;;;;;
4876;Totaal mannen en vrouwen;27 jaar;Werkzaam;Marokko;1940 tot 1945;;;;;;;;
4877;Totaal mannen en vrouwen;27 jaar;Werkzaam;Marokko;1945 tot 1950;;;;;;;;
4878;Totaal mannen en vrouwen;27 jaar;Werkzaam;Marokko;1950 tot 1955;;;;;;;;
4879;Totaal mannen en vrouwen;27 jaar;Werkzaam;Marokko;1955 tot 1960;;;;;;;;
4880;Totaal mannen en vrouwen;27 jaar;Werkzaam;Marokko;1960 tot 1965;;;;;;;;
4881;Totaal mannen en vrouwen;27 jaar;Werkzaam;Marokko;1965 tot 1970;;;;;;;;
4882;Totaal mannen en vrouwen;27 jaar;Werkzaam;Marokko;1970 tot 1975;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4883;Totaal mannen en vrouwen;27 jaar;Werkzaam;Marokko;1975 tot 1980;4.0;1.0;26.0;1.0;3.0;5.0;17.0;73.0
4884;Totaal mannen en vrouwen;27 jaar;Werkzaam;Marokko;1980 tot 1985;3.0;1.0;26.0;1.0;2.0;4.0;20.0;73.0
4885;Totaal mannen en vrouwen;27 jaar;Werkzaam;Marokko;1985 tot 1990;;;;;;;;
4886;Totaal mannen en vrouwen;27 jaar;Werkzaam;Marokko;1990 tot 1995;;;;;;;;
4887;Totaal mannen en vrouwen;27 jaar;Werkzaam;Marokko;1995 tot 2000;;;;;;;;
4888;Totaal mannen en vrouwen;27 jaar;Werkzaam;Turkije;1935 tot 1940;;;;;;;;
4889;Totaal mannen en vrouwen;27 jaar;Werkzaam;Turkije;1940 tot 1945;;;;;;;;
4890;Totaal mannen en vrouwen;27 jaar;Werkzaam;Turkije;1945 tot 1950;;;;;;;;
4891;Totaal mannen en vrouwen;27 jaar;Werkzaam;Turkije;1950 tot 1955;;;;;;;;
4892;Totaal mannen en vrouwen;27 jaar;Werkzaam;Turkije;1955 tot 1960;;;;;;;;
4893;Totaal mannen en vrouwen;27 jaar;Werkzaam;Turkije;1960 tot 1965;;;;;;;;
4894;Totaal mannen en vrouwen;27 jaar;Werkzaam;Turkije;1965 tot 1970;;;;;;;;
4895;Totaal mannen en vrouwen;27 jaar;Werkzaam;Turkije;1970 tot 1975;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4896;Totaal mannen en vrouwen;27 jaar;Werkzaam;Turkije;1975 tot 1980;4.0;1.0;29.0;1.0;3.0;5.0;19.0;71.0
4897;Totaal mannen en vrouwen;27 jaar;Werkzaam;Turkije;1980 tot 1985;3.0;1.0;27.0;1.0;1.0;4.0;21.0;72.0
4898;Totaal mannen en vrouwen;27 jaar;Werkzaam;Turkije;1985 tot 1990;;;;;;;;
4899;Totaal mannen en vrouwen;27 jaar;Werkzaam;Turkije;1990 tot 1995;;;;;;;;
4900;Totaal mannen en vrouwen;27 jaar;Werkzaam;Turkije;1995 tot 2000;;;;;;;;
4901;Totaal mannen en vrouwen;27 jaar;Werkzaam;Suriname;1935 tot 1940;;;;;;;;
4902;Totaal mannen en vrouwen;27 jaar;Werkzaam;Suriname;1940 tot 1945;;;;;;;;
4903;Totaal mannen en vrouwen;27 jaar;Werkzaam;Suriname;1945 tot 1950;;;;;;;;
4904;Totaal mannen en vrouwen;27 jaar;Werkzaam;Suriname;1950 tot 1955;;;;;;;;
4905;Totaal mannen en vrouwen;27 jaar;Werkzaam;Suriname;1955 tot 1960;;;;;;;;
4906;Totaal mannen en vrouwen;27 jaar;Werkzaam;Suriname;1960 tot 1965;;;;;;;;
4907;Totaal mannen en vrouwen;27 jaar;Werkzaam;Suriname;1965 tot 1970;;;;;;;;
4908;Totaal mannen en vrouwen;27 jaar;Werkzaam;Suriname;1970 tot 1975;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4909;Totaal mannen en vrouwen;27 jaar;Werkzaam;Suriname;1975 tot 1980;3.0;1.0;23.0;1.0;2.0;4.0;16.0;76.0
4910;Totaal mannen en vrouwen;27 jaar;Werkzaam;Suriname;1980 tot 1985;3.0;1.0;24.0;1.0;2.0;4.0;18.0;75.0
4911;Totaal mannen en vrouwen;27 jaar;Werkzaam;Suriname;1985 tot 1990;;;;;;;;
4912;Totaal mannen en vrouwen;27 jaar;Werkzaam;Suriname;1990 tot 1995;;;;;;;;
4913;Totaal mannen en vrouwen;27 jaar;Werkzaam;Suriname;1995 tot 2000;;;;;;;;
4914;Totaal mannen en vrouwen;27 jaar;Werkzaam;(voormalige) Nederlandse Antillen, Aruba;1935 tot 1940;;;;;;;;
4915;Totaal mannen en vrouwen;27 jaar;Werkzaam;(voormalige) Nederlandse Antillen, Aruba;1940 tot 1945;;;;;;;;
4916;Totaal mannen en vrouwen;27 jaar;Werkzaam;(voormalige) Nederlandse Antillen, Aruba;1945 tot 1950;;;;;;;;
4917;Totaal mannen en vrouwen;27 jaar;Werkzaam;(voormalige) Nederlandse Antillen, Aruba;1950 tot 1955;;;;;;;;
4918;Totaal mannen en vrouwen;27 jaar;Werkzaam;(voormalige) Nederlandse Antillen, Aruba;1955 tot 1960;;;;;;;;
4919;Totaal mannen en vrouwen;27 jaar;Werkzaam;(voormalige) Nederlandse Antillen, Aruba;1960 tot 1965;;;;;;;;
4920;Totaal mannen en vrouwen;27 jaar;Werkzaam;(voormalige) Nederlandse Antillen, Aruba;1965 tot 1970;;;;;;;;
4921;Totaal mannen en vrouwen;27 jaar;Werkzaam;(voormalige) Nederlandse Antillen, Aruba;1970 tot 1975;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4922;Totaal mannen en vrouwen;27 jaar;Werkzaam;(voormalige) Nederlandse Antillen, Aruba;1975 tot 1980;4.0;1.0;24.0;2.0;3.0;4.0;14.0;75.0
4923;Totaal mannen en vrouwen;27 jaar;Werkzaam;(voormalige) Nederlandse Antillen, Aruba;1980 tot 1985;4.0;1.0;23.0;1.0;2.0;4.0;16.0;76.0
4924;Totaal mannen en vrouwen;27 jaar;Werkzaam;(voormalige) Nederlandse Antillen, Aruba;1985 tot 1990;;;;;;;;
4925;Totaal mannen en vrouwen;27 jaar;Werkzaam;(voormalige) Nederlandse Antillen, Aruba;1990 tot 1995;;;;;;;;
4926;Totaal mannen en vrouwen;27 jaar;Werkzaam;(voormalige) Nederlandse Antillen, Aruba;1995 tot 2000;;;;;;;;
4927;Totaal mannen en vrouwen;27 jaar;Werkzaam;Overige niet-westerse migratieachterg...;1935 tot 1940;;;;;;;;
4928;Totaal mannen en vrouwen;27 jaar;Werkzaam;Overige niet-westerse migratieachterg...;1940 tot 1945;;;;;;;;
4929;Totaal mannen en vrouwen;27 jaar;Werkzaam;Overige niet-westerse migratieachterg...;1945 tot 1950;;;;;;;;
4930;Totaal mannen en vrouwen;27 jaar;Werkzaam;Overige niet-westerse migratieachterg...;1950 tot 1955;;;;;;;;
4931;Totaal mannen en vrouwen;27 jaar;Werkzaam;Overige niet-westerse migratieachterg...;1955 tot 1960;;;;;;;;
4932;Totaal mannen en vrouwen;27 jaar;Werkzaam;Overige niet-westerse migratieachterg...;1960 tot 1965;;;;;;;;
4933;Totaal mannen en vrouwen;27 jaar;Werkzaam;Overige niet-westerse migratieachterg...;1965 tot 1970;;;;;;;;
4934;Totaal mannen en vrouwen;27 jaar;Werkzaam;Overige niet-westerse migratieachterg...;1970 tot 1975;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4935;Totaal mannen en vrouwen;27 jaar;Werkzaam;Overige niet-westerse migratieachterg...;1975 tot 1980;4.0;1.0;23.0;2.0;3.0;5.0;14.0;76.0
4936;Totaal mannen en vrouwen;27 jaar;Werkzaam;Overige niet-westerse migratieachterg...;1980 tot 1985;4.0;1.0;24.0;1.0;2.0;5.0;16.0;75.0
4937;Totaal mannen en vrouwen;27 jaar;Werkzaam;Overige niet-westerse migratieachterg...;1985 tot 1990;;;;;;;;
4938;Totaal mannen en vrouwen;27 jaar;Werkzaam;Overige niet-westerse migratieachterg...;1990 tot 1995;;;;;;;;
4939;Totaal mannen en vrouwen;27 jaar;Werkzaam;Overige niet-westerse migratieachterg...;1995 tot 2000;;;;;;;;
