ID;Geslacht;Leerweg;OpleidingsrichtingEnSector;Herkomstgroepering;Generatie;Regiokenmerken;Perioden;TotaalGediplomeerden_1;EntreeopleidingNiveau1_2;BasisberoepsopleidingNiveau2_3;VakopleidingNiveau3_4;MiddenkaderopleidingNiveau4a_5;SpecialistenopleidingNiveau4b_6;KorteOpleiding_7;LangeOpleiding_8;PrimaireOpleiding_9;VoortgezetteOpleiding_10
5729;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;Amsterdam;1999/'00;;;;;;;;;;
5730;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;Amsterdam;2000/'01;;;;;;;;;;
5731;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;Amsterdam;2001/'02;;;;;;;;;;
5732;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;Amsterdam;2002/'03;;;;;;;;;;
5733;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;Amsterdam;2003/'04;;;;;;;;;;
5734;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;Amsterdam;2004/'05;;;;;;;;;;
5735;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;Amsterdam;2005/'06;;;;;;;;;;
5736;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;Amsterdam;2006/'07;;;;;;;;;;
5737;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;Amsterdam;2007/'08;;;;;;;;;;
5738;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;Amsterdam;2008/'09;;;;;;;;;;
5739;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;Amsterdam;2009/'10;;;;;;;;;;
5740;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;Amsterdam;2010/'11;;;;;;;;;;
5741;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;Amsterdam;2011/'12;;;;;;;;;;
5742;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;Amsterdam;2012/'13;;;;;;;;;;
5743;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;Amsterdam;2013/'14;;;;;;;;;;
5744;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;Amsterdam;2014/'15;;;;;;;;;;
5745;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;Amsterdam;2015/'16;;;;;;;;;;
5746;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;'s-Gravenhage;1990/'91;;;;;;;;;;
5747;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;'s-Gravenhage;1991/'92;;;;;;;;;;
5748;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;'s-Gravenhage;1992/'93;;;;;;;;;;
5749;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;'s-Gravenhage;1993/'94;;;;;;;;;;
5750;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;'s-Gravenhage;1994/'95;;;;;;;;;;
5751;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;'s-Gravenhage;1995/'96;;;;;;;;;;
5752;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;'s-Gravenhage;1996/'97;;;;;;;;;;
5753;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;'s-Gravenhage;1997/'98;;;;;;;;;;
5754;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;'s-Gravenhage;1998/'99;;;;;;;;;;
5755;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;'s-Gravenhage;1999/'00;;;;;;;;;;
5756;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;'s-Gravenhage;2000/'01;;;;;;;;;;
5757;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;'s-Gravenhage;2001/'02;;;;;;;;;;
5758;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;'s-Gravenhage;2002/'03;;;;;;;;;;
5759;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;'s-Gravenhage;2003/'04;;;;;;;;;;
5760;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;'s-Gravenhage;2004/'05;;;;;;;;;;
5761;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;'s-Gravenhage;2005/'06;;;;;;;;;;
5762;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;'s-Gravenhage;2006/'07;;;;;;;;;;
5763;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;'s-Gravenhage;2007/'08;;;;;;;;;;
5764;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;'s-Gravenhage;2008/'09;;;;;;;;;;
5765;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;'s-Gravenhage;2009/'10;;;;;;;;;;
5766;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;'s-Gravenhage;2010/'11;;;;;;;;;;
5767;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;'s-Gravenhage;2011/'12;;;;;;;;;;
5768;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;'s-Gravenhage;2012/'13;;;;;;;;;;
5769;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;'s-Gravenhage;2013/'14;;;;;;;;;;
5770;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;'s-Gravenhage;2014/'15;;;;;;;;;;
5771;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;'s-Gravenhage;2015/'16;;;;;;;;;;
5772;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;Rotterdam;1990/'91;;;;;;;;;;
5773;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;Rotterdam;1991/'92;;;;;;;;;;
5774;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;Rotterdam;1992/'93;;;;;;;;;;
5775;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;Rotterdam;1993/'94;;;;;;;;;;
5776;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;Rotterdam;1994/'95;;;;;;;;;;
5777;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;Rotterdam;1995/'96;;;;;;;;;;
5778;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;Rotterdam;1996/'97;;;;;;;;;;
5779;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;Rotterdam;1997/'98;;;;;;;;;;
5780;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;Rotterdam;1998/'99;;;;;;;;;;
5781;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;Rotterdam;1999/'00;;;;;;;;;;
5782;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;Rotterdam;2000/'01;;;;;;;;;;
5783;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;Rotterdam;2001/'02;;;;;;;;;;
5784;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;Rotterdam;2002/'03;;;;;;;;;;
5785;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;Rotterdam;2003/'04;;;;;;;;;;
5786;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;Rotterdam;2004/'05;;;;;;;;;;
5787;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;Rotterdam;2005/'06;;;;;;;;;;
5788;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;Rotterdam;2006/'07;;;;;;;;;;
5789;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;Rotterdam;2007/'08;;;;;;;;;;
5790;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;Rotterdam;2008/'09;;;;;;;;;;
5791;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;Rotterdam;2009/'10;;;;;;;;;;
5792;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;Rotterdam;2010/'11;;;;;;;;;;
5793;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;Rotterdam;2011/'12;;;;;;;;;;
5794;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;Rotterdam;2012/'13;;;;;;;;;;
5795;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;Rotterdam;2013/'14;;;;;;;;;;
5796;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;Rotterdam;2014/'15;;;;;;;;;;
5797;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;Rotterdam;2015/'16;;;;;;;;;;
5798;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;Utrecht (gemeente);1990/'91;;;;;;;;;;
5799;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;Utrecht (gemeente);1991/'92;;;;;;;;;;
5800;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;Utrecht (gemeente);1992/'93;;;;;;;;;;
5801;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;Utrecht (gemeente);1993/'94;;;;;;;;;;
5802;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;Utrecht (gemeente);1994/'95;;;;;;;;;;
5803;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;Utrecht (gemeente);1995/'96;;;;;;;;;;
5804;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;Utrecht (gemeente);1996/'97;;;;;;;;;;
5805;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;Utrecht (gemeente);1997/'98;;;;;;;;;;
5806;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;Utrecht (gemeente);1998/'99;;;;;;;;;;
5807;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;Utrecht (gemeente);1999/'00;;;;;;;;;;
5808;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;Utrecht (gemeente);2000/'01;;;;;;;;;;
5809;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;Utrecht (gemeente);2001/'02;;;;;;;;;;
5810;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;Utrecht (gemeente);2002/'03;;;;;;;;;;
5811;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;Utrecht (gemeente);2003/'04;;;;;;;;;;
5812;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;Utrecht (gemeente);2004/'05;;;;;;;;;;
5813;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;Utrecht (gemeente);2005/'06;;;;;;;;;;
5814;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;Utrecht (gemeente);2006/'07;;;;;;;;;;
5815;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;Utrecht (gemeente);2007/'08;;;;;;;;;;
5816;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;Utrecht (gemeente);2008/'09;;;;;;;;;;
5817;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;Utrecht (gemeente);2009/'10;;;;;;;;;;
5818;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;Utrecht (gemeente);2010/'11;;;;;;;;;;
5819;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;Utrecht (gemeente);2011/'12;;;;;;;;;;
5820;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;Utrecht (gemeente);2012/'13;;;;;;;;;;
5821;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;Utrecht (gemeente);2013/'14;;;;;;;;;;
5822;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;Utrecht (gemeente);2014/'15;;;;;;;;;;
5823;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Westerse allochtoon;Autochtoon of generatie onbekend;Utrecht (gemeente);2015/'16;;;;;;;;;;
5824;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Nederland;1990/'91;;;;;;;;;;
5825;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Nederland;1991/'92;;;;;;;;;;
5826;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Nederland;1992/'93;;;;;;;;;;
5827;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Nederland;1993/'94;;;;;;;;;;
5828;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Nederland;1994/'95;;;;;;;;;;
5829;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Nederland;1995/'96;;;;;;;;;;
5830;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Nederland;1996/'97;;;;;;;;;;
5831;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Nederland;1997/'98;;;;;;;;;;
5832;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Nederland;1998/'99;;;;;;;;;;
5833;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Nederland;1999/'00;;;;;;;;;;
5834;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Nederland;2000/'01;;;;;;;;;;
5835;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Nederland;2001/'02;;;;;;;;;;
5836;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Nederland;2002/'03;;;;;;;;;;
5837;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Nederland;2003/'04;;;;;;;;;;
5838;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Nederland;2004/'05;;;;;;;;;;
5839;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Nederland;2005/'06;25115.0;4861.0;8676.0;4566.0;6798.0;214.0;;;;
5840;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Nederland;2006/'07;26673.0;5002.0;9355.0;4875.0;7228.0;213.0;;;;
5841;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Nederland;2007/'08;28654.0;5082.0;9908.0;5409.0;8071.0;184.0;;;;
5842;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Nederland;2008/'09;29647.0;4523.0;10301.0;5914.0;8705.0;204.0;;;;
5843;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Nederland;2009/'10;32895.0;5403.0;12001.0;6346.0;8986.0;159.0;;;;
5844;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Nederland;2010/'11;33046.0;5625.0;11207.0;6641.0;9440.0;133.0;;;;
5845;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Nederland;2011/'12;33963.0;5626.0;11402.0;7154.0;9680.0;101.0;;;;
5846;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Nederland;2012/'13;34844.0;6057.0;11347.0;7333.0;10060.0;47.0;;;;
5847;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Nederland;2013/'14;35500.0;6255.0;11140.0;7585.0;10496.0;24.0;;;;
5848;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Nederland;2014/'15;33418.0;4981.0;10773.0;7237.0;10414.0;13.0;0.0;0.0;0.0;0.0
5849;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Nederland;2015/'16;30866.0;4667.0;9377.0;7191.0;9630.0;1.0;;;;
5850;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Noord-Nederland (LD);1990/'91;;;;;;;;;;
5851;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Noord-Nederland (LD);1991/'92;;;;;;;;;;
5852;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Noord-Nederland (LD);1992/'93;;;;;;;;;;
5853;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Noord-Nederland (LD);1993/'94;;;;;;;;;;
5854;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Noord-Nederland (LD);1994/'95;;;;;;;;;;
5855;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Noord-Nederland (LD);1995/'96;;;;;;;;;;
5856;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Noord-Nederland (LD);1996/'97;;;;;;;;;;
5857;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Noord-Nederland (LD);1997/'98;;;;;;;;;;
5858;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Noord-Nederland (LD);1998/'99;;;;;;;;;;
5859;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Noord-Nederland (LD);1999/'00;;;;;;;;;;
5860;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Noord-Nederland (LD);2000/'01;;;;;;;;;;
5861;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Noord-Nederland (LD);2001/'02;;;;;;;;;;
5862;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Noord-Nederland (LD);2002/'03;;;;;;;;;;
5863;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Noord-Nederland (LD);2003/'04;;;;;;;;;;
5864;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Noord-Nederland (LD);2004/'05;;;;;;;;;;
5865;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Niet-westerse allochtoon;Totaal generatie;Noord-Nederland (LD);2005/'06;1181.0;227.0;450.0;197.0;300.0;7.0;;;;
