ID;AanwezigheidOuders;Geslacht;Leeftijd;Migratieachtergrond;RegioS;Perioden;AantalKinderen_1;PercentageKinderen_2
4628;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;Noord-Nederland (LD);2004;168;100
4629;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;Noord-Nederland (LD);2005;172;100
4630;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;Noord-Nederland (LD);2006;156;100
4631;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;Noord-Nederland (LD);2007;143;100
4632;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;Noord-Nederland (LD);2008;152;100
4633;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;Noord-Nederland (LD);2009;154;100
4634;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;Noord-Nederland (LD);2010;146;100
4635;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;Noord-Nederland (LD);2011;162;100
4636;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;Noord-Nederland (LD);2012;170;100
4637;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;Noord-Nederland (LD);2013;177;100
4638;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;Noord-Nederland (LD);2014;161;100
4639;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;Noord-Nederland (LD);2015;149;100
4640;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;Oost-Nederland (LD);1996;239;100
4641;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;Oost-Nederland (LD);1997;231;100
4642;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;Oost-Nederland (LD);1998;241;100
4643;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;Oost-Nederland (LD);1999;272;100
4644;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;Oost-Nederland (LD);2000;265;100
4645;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;Oost-Nederland (LD);2001;316;100
4646;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;Oost-Nederland (LD);2002;336;100
4647;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;Oost-Nederland (LD);2003;343;100
4648;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;Oost-Nederland (LD);2004;364;100
4649;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;Oost-Nederland (LD);2005;342;100
4650;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;Oost-Nederland (LD);2006;345;100
4651;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;Oost-Nederland (LD);2007;353;100
4652;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;Oost-Nederland (LD);2008;340;100
4653;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;Oost-Nederland (LD);2009;300;100
4654;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;Oost-Nederland (LD);2010;354;100
4655;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;Oost-Nederland (LD);2011;379;100
4656;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;Oost-Nederland (LD);2012;401;100
4657;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;Oost-Nederland (LD);2013;356;100
4658;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;Oost-Nederland (LD);2014;355;100
4659;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;Oost-Nederland (LD);2015;324;100
4660;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;West-Nederland (LD);1996;1236;100
4661;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;West-Nederland (LD);1997;1188;100
4662;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;West-Nederland (LD);1998;1266;100
4663;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;West-Nederland (LD);1999;1319;100
4664;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;West-Nederland (LD);2000;1339;100
4665;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;West-Nederland (LD);2001;1415;100
4666;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;West-Nederland (LD);2002;1556;100
4667;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;West-Nederland (LD);2003;1539;100
4668;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;West-Nederland (LD);2004;1504;100
4669;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;West-Nederland (LD);2005;1497;100
4670;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;West-Nederland (LD);2006;1501;100
4671;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;West-Nederland (LD);2007;1380;100
4672;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;West-Nederland (LD);2008;1301;100
4673;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;West-Nederland (LD);2009;1321;100
4674;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;West-Nederland (LD);2010;1357;100
4675;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;West-Nederland (LD);2011;1433;100
4676;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;West-Nederland (LD);2012;1495;100
4677;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;West-Nederland (LD);2013;1413;100
4678;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;West-Nederland (LD);2014;1477;100
4679;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;West-Nederland (LD);2015;1417;100
4680;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;Zuid-Nederland (LD);1996;302;100
4681;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;Zuid-Nederland (LD);1997;288;100
4682;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;Zuid-Nederland (LD);1998;302;100
4683;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;Zuid-Nederland (LD);1999;304;100
4684;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;Zuid-Nederland (LD);2000;304;100
4685;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;Zuid-Nederland (LD);2001;313;100
4686;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;Zuid-Nederland (LD);2002;342;100
4687;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;Zuid-Nederland (LD);2003;353;100
4688;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;Zuid-Nederland (LD);2004;335;100
4689;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;Zuid-Nederland (LD);2005;323;100
4690;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;Zuid-Nederland (LD);2006;315;100
4691;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;Zuid-Nederland (LD);2007;306;100
4692;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;Zuid-Nederland (LD);2008;259;100
4693;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;Zuid-Nederland (LD);2009;296;100
4694;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;Zuid-Nederland (LD);2010;273;100
4695;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;Zuid-Nederland (LD);2011;296;100
4696;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;Zuid-Nederland (LD);2012;315;100
4697;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;Zuid-Nederland (LD);2013;305;100
4698;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;Zuid-Nederland (LD);2014;303;100
4699;Totaal;Totaal jongens en meisjes;3 jaar;(voormalige) Nederlandse Antillen, Aruba;Zuid-Nederland (LD);2015;262;100
4700;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Nederland;1996;4950;100
4701;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Nederland;1997;4932;100
4702;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Nederland;1998;4770;100
4703;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Nederland;1999;4692;100
4704;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Nederland;2000;4649;100
4705;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Nederland;2001;4819;100
4706;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Nederland;2002;4771;100
4707;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Nederland;2003;5002;100
4708;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Nederland;2004;5012;100
4709;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Nederland;2005;4952;100
4710;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Nederland;2006;4694;100
4711;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Nederland;2007;4432;100
4712;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Nederland;2008;4161;100
4713;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Nederland;2009;3889;100
4714;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Nederland;2010;3801;100
4715;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Nederland;2011;3618;100
4716;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Nederland;2012;3579;100
4717;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Nederland;2013;3476;100
4718;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Nederland;2014;3339;100
4719;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Nederland;2015;3135;100
4720;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Noord-Nederland (LD);1996;204;100
4721;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Noord-Nederland (LD);1997;192;100
4722;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Noord-Nederland (LD);1998;175;100
4723;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Noord-Nederland (LD);1999;193;100
4724;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Noord-Nederland (LD);2000;190;100
4725;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Noord-Nederland (LD);2001;203;100
4726;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Noord-Nederland (LD);2002;194;100
4727;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Noord-Nederland (LD);2003;202;100
4728;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Noord-Nederland (LD);2004;167;100
4729;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Noord-Nederland (LD);2005;185;100
4730;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Noord-Nederland (LD);2006;175;100
4731;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Noord-Nederland (LD);2007;171;100
4732;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Noord-Nederland (LD);2008;137;100
4733;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Noord-Nederland (LD);2009;142;100
4734;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Noord-Nederland (LD);2010;141;100
4735;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Noord-Nederland (LD);2011;135;100
4736;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Noord-Nederland (LD);2012;125;100
4737;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Noord-Nederland (LD);2013;110;100
4738;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Noord-Nederland (LD);2014;102;100
4739;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Noord-Nederland (LD);2015;100;100
4740;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Oost-Nederland (LD);1996;433;100
4741;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Oost-Nederland (LD);1997;456;100
4742;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Oost-Nederland (LD);1998;503;100
4743;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Oost-Nederland (LD);1999;543;100
4744;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Oost-Nederland (LD);2000;514;100
4745;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Oost-Nederland (LD);2001;574;100
4746;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Oost-Nederland (LD);2002;632;100
4747;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Oost-Nederland (LD);2003;658;100
4748;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Oost-Nederland (LD);2004;695;100
4749;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Oost-Nederland (LD);2005;718;100
4750;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Oost-Nederland (LD);2006;680;100
4751;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Oost-Nederland (LD);2007;697;100
4752;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Oost-Nederland (LD);2008;637;100
4753;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Oost-Nederland (LD);2009;600;100
4754;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Oost-Nederland (LD);2010;600;100
4755;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Oost-Nederland (LD);2011;553;100
4756;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Oost-Nederland (LD);2012;552;100
4757;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Oost-Nederland (LD);2013;525;100
4758;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Oost-Nederland (LD);2014;533;100
4759;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Oost-Nederland (LD);2015;490;100
4760;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;West-Nederland (LD);1996;3971;100
4761;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;West-Nederland (LD);1997;3965;100
4762;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;West-Nederland (LD);1998;3768;100
4763;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;West-Nederland (LD);1999;3623;100
4764;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;West-Nederland (LD);2000;3632;100
4765;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;West-Nederland (LD);2001;3709;100
4766;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;West-Nederland (LD);2002;3587;100
4767;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;West-Nederland (LD);2003;3814;100
4768;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;West-Nederland (LD);2004;3775;100
4769;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;West-Nederland (LD);2005;3672;100
4770;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;West-Nederland (LD);2006;3492;100
4771;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;West-Nederland (LD);2007;3273;100
4772;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;West-Nederland (LD);2008;3080;100
4773;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;West-Nederland (LD);2009;2880;100
4774;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;West-Nederland (LD);2010;2811;100
4775;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;West-Nederland (LD);2011;2690;100
4776;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;West-Nederland (LD);2012;2658;100
4777;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;West-Nederland (LD);2013;2627;100
4778;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;West-Nederland (LD);2014;2472;100
4779;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;West-Nederland (LD);2015;2364;100
4780;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Zuid-Nederland (LD);1996;342;100
4781;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Zuid-Nederland (LD);1997;319;100
4782;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Zuid-Nederland (LD);1998;324;100
4783;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Zuid-Nederland (LD);1999;333;100
4784;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Zuid-Nederland (LD);2000;313;100
4785;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Zuid-Nederland (LD);2001;333;100
4786;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Zuid-Nederland (LD);2002;358;100
4787;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Zuid-Nederland (LD);2003;328;100
4788;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Zuid-Nederland (LD);2004;375;100
4789;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Zuid-Nederland (LD);2005;377;100
4790;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Zuid-Nederland (LD);2006;347;100
4791;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Zuid-Nederland (LD);2007;291;100
4792;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Zuid-Nederland (LD);2008;307;100
4793;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Zuid-Nederland (LD);2009;267;100
4794;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Zuid-Nederland (LD);2010;249;100
4795;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Zuid-Nederland (LD);2011;240;100
4796;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Zuid-Nederland (LD);2012;244;100
4797;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Zuid-Nederland (LD);2013;214;100
4798;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Zuid-Nederland (LD);2014;232;100
4799;Totaal;Totaal jongens en meisjes;3 jaar;Suriname;Zuid-Nederland (LD);2015;181;100
4800;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;Nederland;1996;7097;100
4801;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;Nederland;1997;7015;100
4802;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;Nederland;1998;7149;100
4803;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;Nederland;1999;6773;100
4804;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;Nederland;2000;6978;100
4805;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;Nederland;2001;7292;100
4806;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;Nederland;2002;7336;100
4807;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;Nederland;2003;7086;100
4808;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;Nederland;2004;7163;100
4809;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;Nederland;2005;6903;100
4810;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;Nederland;2006;6687;100
4811;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;Nederland;2007;6475;100
4812;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;Nederland;2008;6311;100
4813;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;Nederland;2009;6248;100
4814;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;Nederland;2010;5994;100
4815;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;Nederland;2011;5805;100
4816;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;Nederland;2012;5541;100
4817;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;Nederland;2013;5160;100
4818;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;Nederland;2014;5189;100
4819;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;Nederland;2015;4891;100
4820;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;Noord-Nederland (LD);1996;143;100
4821;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;Noord-Nederland (LD);1997;172;100
4822;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;Noord-Nederland (LD);1998;155;100
4823;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;Noord-Nederland (LD);1999;144;100
4824;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;Noord-Nederland (LD);2000;144;100
4825;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;Noord-Nederland (LD);2001;167;100
4826;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;Noord-Nederland (LD);2002;145;100
4827;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;Noord-Nederland (LD);2003;154;100
4828;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;Noord-Nederland (LD);2004;149;100
4829;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;Noord-Nederland (LD);2005;143;100
4830;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;Noord-Nederland (LD);2006;145;100
4831;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;Noord-Nederland (LD);2007;134;100
4832;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;Noord-Nederland (LD);2008;125;100
4833;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;Noord-Nederland (LD);2009;117;100
4834;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;Noord-Nederland (LD);2010;127;100
4835;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;Noord-Nederland (LD);2011;153;100
4836;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;Noord-Nederland (LD);2012;122;100
4837;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;Noord-Nederland (LD);2013;111;100
4838;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;Noord-Nederland (LD);2014;103;100
4839;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;Noord-Nederland (LD);2015;124;100
4840;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;Oost-Nederland (LD);1996;1525;100
4841;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;Oost-Nederland (LD);1997;1557;100
4842;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;Oost-Nederland (LD);1998;1554;100
4843;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;Oost-Nederland (LD);1999;1531;100
4844;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;Oost-Nederland (LD);2000;1496;100
4845;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;Oost-Nederland (LD);2001;1612;100
4846;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;Oost-Nederland (LD);2002;1551;100
4847;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;Oost-Nederland (LD);2003;1446;100
4848;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;Oost-Nederland (LD);2004;1502;100
4849;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;Oost-Nederland (LD);2005;1406;100
4850;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;Oost-Nederland (LD);2006;1475;100
4851;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;Oost-Nederland (LD);2007;1361;100
4852;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;Oost-Nederland (LD);2008;1301;100
4853;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;Oost-Nederland (LD);2009;1286;100
4854;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;Oost-Nederland (LD);2010;1215;100
4855;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;Oost-Nederland (LD);2011;1189;100
4856;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;Oost-Nederland (LD);2012;1074;100
4857;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;Oost-Nederland (LD);2013;915;100
4858;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;Oost-Nederland (LD);2014;944;100
4859;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;Oost-Nederland (LD);2015;847;100
4860;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;West-Nederland (LD);1996;4272;100
4861;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;West-Nederland (LD);1997;4136;100
4862;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;West-Nederland (LD);1998;4233;100
4863;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;West-Nederland (LD);1999;3938;100
4864;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;West-Nederland (LD);2000;4163;100
4865;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;West-Nederland (LD);2001;4322;100
4866;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;West-Nederland (LD);2002;4454;100
4867;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;West-Nederland (LD);2003;4299;100
4868;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;West-Nederland (LD);2004;4343;100
4869;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;West-Nederland (LD);2005;4229;100
4870;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;West-Nederland (LD);2006;3979;100
4871;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;West-Nederland (LD);2007;3917;100
4872;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;West-Nederland (LD);2008;3814;100
4873;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;West-Nederland (LD);2009;3862;100
4874;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;West-Nederland (LD);2010;3689;100
4875;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;West-Nederland (LD);2011;3533;100
4876;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;West-Nederland (LD);2012;3485;100
4877;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;West-Nederland (LD);2013;3272;100
4878;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;West-Nederland (LD);2014;3396;100
4879;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;West-Nederland (LD);2015;3223;100
4880;Totaal;Totaal jongens en meisjes;3 jaar;Turkije;Zuid-Nederland (LD);1996;1157;100
