ID;KenmerkenHuishoudensEnPersonen;CaribischNederland;Perioden;MedianeKoopkrachtontwikkeling_1;PersonenMetKoopkrachtdaling_2
757;Hoofdkostwinner: 40 tot 60 jaar;Caribisch Nederland;2021;2.6;41.0
758;Hoofdkostwinner: 40 tot 60 jaar;Caribisch Nederland;2022;-4.4;60.0
759;Hoofdkostwinner: 40 tot 60 jaar;Bonaire;2012;3.5;43.0
760;Hoofdkostwinner: 40 tot 60 jaar;Bonaire;2013;1.8;45.0
761;Hoofdkostwinner: 40 tot 60 jaar;Bonaire;2014;2.9;43.0
762;Hoofdkostwinner: 40 tot 60 jaar;Bonaire;2015;5.3;35.0
763;Hoofdkostwinner: 40 tot 60 jaar;Bonaire;2016;3.1;41.0
764;Hoofdkostwinner: 40 tot 60 jaar;Bonaire;2017;3.1;40.0
765;Hoofdkostwinner: 40 tot 60 jaar;Bonaire;2018;0.3;49.0
766;Hoofdkostwinner: 40 tot 60 jaar;Bonaire;2019;5.1;37.0
767;Hoofdkostwinner: 40 tot 60 jaar;Bonaire;2020;4.9;37.0
768;Hoofdkostwinner: 40 tot 60 jaar;Bonaire;2021;3.0;41.0
769;Hoofdkostwinner: 40 tot 60 jaar;Bonaire;2022;-4.8;61.0
770;Hoofdkostwinner: 40 tot 60 jaar;Sint Eustatius;2012;3.6;45.0
771;Hoofdkostwinner: 40 tot 60 jaar;Sint Eustatius;2013;1.6;45.0
772;Hoofdkostwinner: 40 tot 60 jaar;Sint Eustatius;2014;0.7;49.0
773;Hoofdkostwinner: 40 tot 60 jaar;Sint Eustatius;2015;4.1;38.0
774;Hoofdkostwinner: 40 tot 60 jaar;Sint Eustatius;2016;0.8;46.0
775;Hoofdkostwinner: 40 tot 60 jaar;Sint Eustatius;2017;4.0;42.0
776;Hoofdkostwinner: 40 tot 60 jaar;Sint Eustatius;2018;3.9;38.0
777;Hoofdkostwinner: 40 tot 60 jaar;Sint Eustatius;2019;7.2;34.0
778;Hoofdkostwinner: 40 tot 60 jaar;Sint Eustatius;2020;0.8;49.0
779;Hoofdkostwinner: 40 tot 60 jaar;Sint Eustatius;2021;1.0;45.0
780;Hoofdkostwinner: 40 tot 60 jaar;Sint Eustatius;2022;-3.7;61.0
781;Hoofdkostwinner: 40 tot 60 jaar;Saba;2012;7.8;36.0
782;Hoofdkostwinner: 40 tot 60 jaar;Saba;2013;4.4;38.0
783;Hoofdkostwinner: 40 tot 60 jaar;Saba;2014;3.8;38.0
784;Hoofdkostwinner: 40 tot 60 jaar;Saba;2015;3.3;36.0
785;Hoofdkostwinner: 40 tot 60 jaar;Saba;2016;7.5;29.0
786;Hoofdkostwinner: 40 tot 60 jaar;Saba;2017;1.5;44.0
787;Hoofdkostwinner: 40 tot 60 jaar;Saba;2018;1.2;44.0
788;Hoofdkostwinner: 40 tot 60 jaar;Saba;2019;5.3;31.0
789;Hoofdkostwinner: 40 tot 60 jaar;Saba;2020;4.0;37.0
790;Hoofdkostwinner: 40 tot 60 jaar;Saba;2021;2.0;41.0
791;Hoofdkostwinner: 40 tot 60 jaar;Saba;2022;-1.3;53.0
792;Hoofdkostwinner: 60 jaar of ouder;Caribisch Nederland;2012;2.9;40.0
793;Hoofdkostwinner: 60 jaar of ouder;Caribisch Nederland;2013;0.5;44.0
794;Hoofdkostwinner: 60 jaar of ouder;Caribisch Nederland;2014;0.3;46.0
795;Hoofdkostwinner: 60 jaar of ouder;Caribisch Nederland;2015;2.5;37.0
796;Hoofdkostwinner: 60 jaar of ouder;Caribisch Nederland;2016;0.8;47.0
797;Hoofdkostwinner: 60 jaar of ouder;Caribisch Nederland;2017;0.1;45.0
798;Hoofdkostwinner: 60 jaar of ouder;Caribisch Nederland;2018;-2.5;60.0
799;Hoofdkostwinner: 60 jaar of ouder;Caribisch Nederland;2019;0.8;47.0
800;Hoofdkostwinner: 60 jaar of ouder;Caribisch Nederland;2020;5.8;32.0
801;Hoofdkostwinner: 60 jaar of ouder;Caribisch Nederland;2021;-0.9;54.0
802;Hoofdkostwinner: 60 jaar of ouder;Caribisch Nederland;2022;-3.5;61.0
803;Hoofdkostwinner: 60 jaar of ouder;Bonaire;2012;2.9;42.0
804;Hoofdkostwinner: 60 jaar of ouder;Bonaire;2013;0.4;46.0
805;Hoofdkostwinner: 60 jaar of ouder;Bonaire;2014;0.3;46.0
806;Hoofdkostwinner: 60 jaar of ouder;Bonaire;2015;2.5;39.0
807;Hoofdkostwinner: 60 jaar of ouder;Bonaire;2016;0.1;50.0
808;Hoofdkostwinner: 60 jaar of ouder;Bonaire;2017;0.1;47.0
809;Hoofdkostwinner: 60 jaar of ouder;Bonaire;2018;-2.8;63.0
810;Hoofdkostwinner: 60 jaar of ouder;Bonaire;2019;0.4;49.0
811;Hoofdkostwinner: 60 jaar of ouder;Bonaire;2020;6.1;31.0
812;Hoofdkostwinner: 60 jaar of ouder;Bonaire;2021;-0.9;55.0
813;Hoofdkostwinner: 60 jaar of ouder;Bonaire;2022;-3.8;62.0
814;Hoofdkostwinner: 60 jaar of ouder;Sint Eustatius;2012;5.6;31.0
815;Hoofdkostwinner: 60 jaar of ouder;Sint Eustatius;2013;2.2;37.0
816;Hoofdkostwinner: 60 jaar of ouder;Sint Eustatius;2014;-0.8;53.0
817;Hoofdkostwinner: 60 jaar of ouder;Sint Eustatius;2015;4.5;35.0
818;Hoofdkostwinner: 60 jaar of ouder;Sint Eustatius;2016;6.9;34.0
819;Hoofdkostwinner: 60 jaar of ouder;Sint Eustatius;2017;5.4;37.0
820;Hoofdkostwinner: 60 jaar of ouder;Sint Eustatius;2018;3.3;34.0
821;Hoofdkostwinner: 60 jaar of ouder;Sint Eustatius;2019;2.1;45.0
822;Hoofdkostwinner: 60 jaar of ouder;Sint Eustatius;2020;3.4;41.0
823;Hoofdkostwinner: 60 jaar of ouder;Sint Eustatius;2021;0.7;41.0
824;Hoofdkostwinner: 60 jaar of ouder;Sint Eustatius;2022;-2.2;54.0
825;Hoofdkostwinner: 60 jaar of ouder;Saba;2012;2.8;36.0
826;Hoofdkostwinner: 60 jaar of ouder;Saba;2013;1.8;38.0
827;Hoofdkostwinner: 60 jaar of ouder;Saba;2014;2.2;40.0
828;Hoofdkostwinner: 60 jaar of ouder;Saba;2015;2.2;29.0
829;Hoofdkostwinner: 60 jaar of ouder;Saba;2016;4.4;35.0
830;Hoofdkostwinner: 60 jaar of ouder;Saba;2017;1.9;35.0
831;Hoofdkostwinner: 60 jaar of ouder;Saba;2018;-2.5;63.0
832;Hoofdkostwinner: 60 jaar of ouder;Saba;2019;3.7;33.0
833;Hoofdkostwinner: 60 jaar of ouder;Saba;2020;5.0;25.0
834;Hoofdkostwinner: 60 jaar of ouder;Saba;2021;-1.5;63.0
835;Hoofdkostwinner: 60 jaar of ouder;Saba;2022;-2.5;66.0
836;Bron: Inkomen als werknemer/zelfstandige;Caribisch Nederland;2012;3.9;42.0
837;Bron: Inkomen als werknemer/zelfstandige;Caribisch Nederland;2013;2.3;44.0
838;Bron: Inkomen als werknemer/zelfstandige;Caribisch Nederland;2014;2.5;44.0
839;Bron: Inkomen als werknemer/zelfstandige;Caribisch Nederland;2015;5.3;36.0
840;Bron: Inkomen als werknemer/zelfstandige;Caribisch Nederland;2016;3.2;41.0
841;Bron: Inkomen als werknemer/zelfstandige;Caribisch Nederland;2017;2.4;42.0
842;Bron: Inkomen als werknemer/zelfstandige;Caribisch Nederland;2018;0.5;48.0
843;Bron: Inkomen als werknemer/zelfstandige;Caribisch Nederland;2019;4.9;36.0
844;Bron: Inkomen als werknemer/zelfstandige;Caribisch Nederland;2020;4.8;36.0
845;Bron: Inkomen als werknemer/zelfstandige;Caribisch Nederland;2021;2.3;42.0
846;Bron: Inkomen als werknemer/zelfstandige;Caribisch Nederland;2022;-4.6;61.0
847;Bron: Inkomen als werknemer/zelfstandige;Bonaire;2012;3.6;42.0
848;Bron: Inkomen als werknemer/zelfstandige;Bonaire;2013;2.0;45.0
849;Bron: Inkomen als werknemer/zelfstandige;Bonaire;2014;2.7;43.0
850;Bron: Inkomen als werknemer/zelfstandige;Bonaire;2015;5.5;36.0
851;Bron: Inkomen als werknemer/zelfstandige;Bonaire;2016;3.1;41.0
852;Bron: Inkomen als werknemer/zelfstandige;Bonaire;2017;2.4;42.0
853;Bron: Inkomen als werknemer/zelfstandige;Bonaire;2018;0.0;50.0
854;Bron: Inkomen als werknemer/zelfstandige;Bonaire;2019;4.5;37.0
855;Bron: Inkomen als werknemer/zelfstandige;Bonaire;2020;5.1;35.0
856;Bron: Inkomen als werknemer/zelfstandige;Bonaire;2021;2.5;42.0
857;Bron: Inkomen als werknemer/zelfstandige;Bonaire;2022;-4.9;62.0
858;Bron: Inkomen als werknemer/zelfstandige;Sint Eustatius;2012;3.9;42.0
859;Bron: Inkomen als werknemer/zelfstandige;Sint Eustatius;2013;3.1;42.0
860;Bron: Inkomen als werknemer/zelfstandige;Sint Eustatius;2014;1.6;46.0
861;Bron: Inkomen als werknemer/zelfstandige;Sint Eustatius;2015;5.4;36.0
862;Bron: Inkomen als werknemer/zelfstandige;Sint Eustatius;2016;1.7;44.0
863;Bron: Inkomen als werknemer/zelfstandige;Sint Eustatius;2017;3.9;41.0
864;Bron: Inkomen als werknemer/zelfstandige;Sint Eustatius;2018;3.5;39.0
865;Bron: Inkomen als werknemer/zelfstandige;Sint Eustatius;2019;7.6;33.0
866;Bron: Inkomen als werknemer/zelfstandige;Sint Eustatius;2020;1.7;46.0
867;Bron: Inkomen als werknemer/zelfstandige;Sint Eustatius;2021;1.7;41.0
868;Bron: Inkomen als werknemer/zelfstandige;Sint Eustatius;2022;-4.1;61.0
869;Bron: Inkomen als werknemer/zelfstandige;Saba;2012;5.0;38.0
870;Bron: Inkomen als werknemer/zelfstandige;Saba;2013;4.3;39.0
871;Bron: Inkomen als werknemer/zelfstandige;Saba;2014;2.7;40.0
872;Bron: Inkomen als werknemer/zelfstandige;Saba;2015;4.3;35.0
873;Bron: Inkomen als werknemer/zelfstandige;Saba;2016;5.6;30.0
874;Bron: Inkomen als werknemer/zelfstandige;Saba;2017;1.5;42.0
875;Bron: Inkomen als werknemer/zelfstandige;Saba;2018;0.7;47.0
876;Bron: Inkomen als werknemer/zelfstandige;Saba;2019;5.6;29.0
877;Bron: Inkomen als werknemer/zelfstandige;Saba;2020;4.5;33.0
878;Bron: Inkomen als werknemer/zelfstandige;Saba;2021;1.9;42.0
879;Bron: Inkomen als werknemer/zelfstandige;Saba;2022;-1.7;57.0
880;Bron: Overdrachtsinkomen;Caribisch Nederland;2012;2.9;30.0
881;Bron: Overdrachtsinkomen;Caribisch Nederland;2013;0.7;30.0
882;Bron: Overdrachtsinkomen;Caribisch Nederland;2014;0.3;40.0
883;Bron: Overdrachtsinkomen;Caribisch Nederland;2015;2.5;26.0
884;Bron: Overdrachtsinkomen;Caribisch Nederland;2016;0.1;49.0
885;Bron: Overdrachtsinkomen;Caribisch Nederland;2017;0.1;37.0
886;Bron: Overdrachtsinkomen;Caribisch Nederland;2018;-2.8;67.0
887;Bron: Overdrachtsinkomen;Caribisch Nederland;2019;-1.3;65.0
888;Bron: Overdrachtsinkomen;Caribisch Nederland;2020;18.3;18.0
889;Bron: Overdrachtsinkomen;Caribisch Nederland;2021;-0.9;64.0
890;Bron: Overdrachtsinkomen;Caribisch Nederland;2022;1.8;45.0
891;Bron: Overdrachtsinkomen;Bonaire;2012;2.9;34.0
892;Bron: Overdrachtsinkomen;Bonaire;2013;0.4;34.0
893;Bron: Overdrachtsinkomen;Bonaire;2014;0.3;36.0
894;Bron: Overdrachtsinkomen;Bonaire;2015;2.5;26.0
895;Bron: Overdrachtsinkomen;Bonaire;2016;-0.5;58.0
896;Bron: Overdrachtsinkomen;Bonaire;2017;0.1;41.0
897;Bron: Overdrachtsinkomen;Bonaire;2018;-2.8;73.0
898;Bron: Overdrachtsinkomen;Bonaire;2019;-1.3;67.0
899;Bron: Overdrachtsinkomen;Bonaire;2020;18.3;19.0
900;Bron: Overdrachtsinkomen;Bonaire;2021;-1.0;70.0
901;Bron: Overdrachtsinkomen;Bonaire;2022;2.2;48.0
902;Bron: Overdrachtsinkomen;Sint Eustatius;2012;5.7;17.0
903;Bron: Overdrachtsinkomen;Sint Eustatius;2013;2.2;21.0
904;Bron: Overdrachtsinkomen;Sint Eustatius;2014;-0.9;75.0
905;Bron: Overdrachtsinkomen;Sint Eustatius;2015;4.5;30.0
906;Bron: Overdrachtsinkomen;Sint Eustatius;2016;8.5;16.0
907;Bron: Overdrachtsinkomen;Sint Eustatius;2017;6.3;17.0
908;Bron: Overdrachtsinkomen;Sint Eustatius;2018;3.4;21.0
909;Bron: Overdrachtsinkomen;Sint Eustatius;2019;-0.7;63.0
910;Bron: Overdrachtsinkomen;Sint Eustatius;2020;11.0;15.0
911;Bron: Overdrachtsinkomen;Sint Eustatius;2021;0.9;23.0
912;Bron: Overdrachtsinkomen;Sint Eustatius;2022;2.5;23.0
913;Bron: Overdrachtsinkomen;Saba;2012;;
914;Bron: Overdrachtsinkomen;Saba;2013;;
915;Bron: Overdrachtsinkomen;Saba;2014;;
916;Bron: Overdrachtsinkomen;Saba;2015;2.2;21.0
917;Bron: Overdrachtsinkomen;Saba;2016;;
918;Bron: Overdrachtsinkomen;Saba;2017;;
919;Bron: Overdrachtsinkomen;Saba;2018;;
920;Bron: Overdrachtsinkomen;Saba;2019;;
921;Bron: Overdrachtsinkomen;Saba;2020;;
922;Bron: Overdrachtsinkomen;Saba;2021;-0.9;75.0
923;Bron: Overdrachtsinkomen;Saba;2022;-0.2;55.0
924;Geslacht: Mannen;Caribisch Nederland;2012;3.5;42.0
925;Geslacht: Mannen;Caribisch Nederland;2013;1.8;44.0
926;Geslacht: Mannen;Caribisch Nederland;2014;1.8;44.0
927;Geslacht: Mannen;Caribisch Nederland;2015;4.5;36.0
928;Geslacht: Mannen;Caribisch Nederland;2016;2.7;42.0
929;Geslacht: Mannen;Caribisch Nederland;2017;2.0;42.0
930;Geslacht: Mannen;Caribisch Nederland;2018;0.0;50.0
931;Geslacht: Mannen;Caribisch Nederland;2019;3.8;39.0
932;Geslacht: Mannen;Caribisch Nederland;2020;4.9;36.0
933;Geslacht: Mannen;Caribisch Nederland;2021;1.4;45.0
934;Geslacht: Mannen;Caribisch Nederland;2022;-4.1;60.0
935;Geslacht: Mannen;Bonaire;2012;3.0;43.0
936;Geslacht: Mannen;Bonaire;2013;1.4;45.0
937;Geslacht: Mannen;Bonaire;2014;1.8;44.0
938;Geslacht: Mannen;Bonaire;2015;4.4;36.0
939;Geslacht: Mannen;Bonaire;2016;2.5;43.0
940;Geslacht: Mannen;Bonaire;2017;1.7;43.0
941;Geslacht: Mannen;Bonaire;2018;-0.6;52.0
942;Geslacht: Mannen;Bonaire;2019;3.4;40.0
943;Geslacht: Mannen;Bonaire;2020;5.4;35.0
944;Geslacht: Mannen;Bonaire;2021;1.5;46.0
945;Geslacht: Mannen;Bonaire;2022;-4.3;60.0
946;Geslacht: Mannen;Sint Eustatius;2012;5.0;41.0
947;Geslacht: Mannen;Sint Eustatius;2013;2.9;41.0
948;Geslacht: Mannen;Sint Eustatius;2014;0.0;50.0
949;Geslacht: Mannen;Sint Eustatius;2015;5.4;35.0
950;Geslacht: Mannen;Sint Eustatius;2016;1.5;44.0
951;Geslacht: Mannen;Sint Eustatius;2017;4.9;39.0
952;Geslacht: Mannen;Sint Eustatius;2018;3.4;38.0
953;Geslacht: Mannen;Sint Eustatius;2019;6.1;37.0
954;Geslacht: Mannen;Sint Eustatius;2020;2.1;45.0
955;Geslacht: Mannen;Sint Eustatius;2021;0.9;40.0
956;Geslacht: Mannen;Sint Eustatius;2022;-3.4;59.0
957;Geslacht: Mannen;Saba;2012;5.2;36.0
958;Geslacht: Mannen;Saba;2013;3.7;39.0
959;Geslacht: Mannen;Saba;2014;3.3;38.0
960;Geslacht: Mannen;Saba;2015;3.5;33.0
961;Geslacht: Mannen;Saba;2016;6.1;30.0
962;Geslacht: Mannen;Saba;2017;1.8;41.0
963;Geslacht: Mannen;Saba;2018;0.1;50.0
964;Geslacht: Mannen;Saba;2019;5.3;31.0
965;Geslacht: Mannen;Saba;2020;4.2;34.0
966;Geslacht: Mannen;Saba;2021;1.3;44.0
967;Geslacht: Mannen;Saba;2022;-2.1;58.0
968;Geslacht: Vrouwen;Caribisch Nederland;2012;3.8;41.0
969;Geslacht: Vrouwen;Caribisch Nederland;2013;2.1;43.0
970;Geslacht: Vrouwen;Caribisch Nederland;2014;2.1;43.0
971;Geslacht: Vrouwen;Caribisch Nederland;2015;4.6;36.0
972;Geslacht: Vrouwen;Caribisch Nederland;2016;3.2;41.0
973;Geslacht: Vrouwen;Caribisch Nederland;2017;2.1;42.0
974;Geslacht: Vrouwen;Caribisch Nederland;2018;0.4;49.0
975;Geslacht: Vrouwen;Caribisch Nederland;2019;4.6;37.0
976;Geslacht: Vrouwen;Caribisch Nederland;2020;5.5;35.0
977;Geslacht: Vrouwen;Caribisch Nederland;2021;1.8;43.0
978;Geslacht: Vrouwen;Caribisch Nederland;2022;-3.7;60.0
979;Geslacht: Vrouwen;Bonaire;2012;3.6;42.0
980;Geslacht: Vrouwen;Bonaire;2013;1.8;44.0
981;Geslacht: Vrouwen;Bonaire;2014;2.1;43.0
982;Geslacht: Vrouwen;Bonaire;2015;4.9;35.0
983;Geslacht: Vrouwen;Bonaire;2016;2.8;42.0
984;Geslacht: Vrouwen;Bonaire;2017;1.9;42.0
985;Geslacht: Vrouwen;Bonaire;2018;-0.3;51.0
986;Geslacht: Vrouwen;Bonaire;2019;4.1;39.0
987;Geslacht: Vrouwen;Bonaire;2020;5.9;35.0
988;Geslacht: Vrouwen;Bonaire;2021;2.1;43.0
989;Geslacht: Vrouwen;Bonaire;2022;-4.1;60.0
990;Geslacht: Vrouwen;Sint Eustatius;2012;4.3;41.0
991;Geslacht: Vrouwen;Sint Eustatius;2013;2.2;41.0
992;Geslacht: Vrouwen;Sint Eustatius;2014;1.5;46.0
993;Geslacht: Vrouwen;Sint Eustatius;2015;4.4;39.0
994;Geslacht: Vrouwen;Sint Eustatius;2016;3.4;40.0
995;Geslacht: Vrouwen;Sint Eustatius;2017;4.5;39.0
996;Geslacht: Vrouwen;Sint Eustatius;2018;3.5;37.0
997;Geslacht: Vrouwen;Sint Eustatius;2019;7.0;33.0
998;Geslacht: Vrouwen;Sint Eustatius;2020;3.2;43.0
999;Geslacht: Vrouwen;Sint Eustatius;2021;1.6;39.0
1000;Geslacht: Vrouwen;Sint Eustatius;2022;-3.1;57.0
1001;Geslacht: Vrouwen;Saba;2012;4.4;36.0
1002;Geslacht: Vrouwen;Saba;2013;3.3;37.0
1003;Geslacht: Vrouwen;Saba;2014;2.9;39.0
1004;Geslacht: Vrouwen;Saba;2015;2.8;34.0
1005;Geslacht: Vrouwen;Saba;2016;6.3;30.0
1006;Geslacht: Vrouwen;Saba;2017;1.7;41.0
1007;Geslacht: Vrouwen;Saba;2018;0.4;48.0
1008;Geslacht: Vrouwen;Saba;2019;5.6;30.0
1009;Geslacht: Vrouwen;Saba;2020;5.2;31.0
1010;Geslacht: Vrouwen;Saba;2021;1.0;46.0
1011;Geslacht: Vrouwen;Saba;2022;-1.0;54.0
1012;Positie hh: hoofdkostwinner;Caribisch Nederland;2012;3.8;40.0
1013;Positie hh: hoofdkostwinner;Caribisch Nederland;2013;2.0;42.0
1014;Positie hh: hoofdkostwinner;Caribisch Nederland;2014;1.9;42.0
1015;Positie hh: hoofdkostwinner;Caribisch Nederland;2015;4.2;34.0
1016;Positie hh: hoofdkostwinner;Caribisch Nederland;2016;2.8;42.0
1017;Positie hh: hoofdkostwinner;Caribisch Nederland;2017;2.3;40.0
1018;Positie hh: hoofdkostwinner;Caribisch Nederland;2018;-0.1;50.0
1019;Positie hh: hoofdkostwinner;Caribisch Nederland;2019;3.7;39.0
1020;Positie hh: hoofdkostwinner;Caribisch Nederland;2020;5.6;33.0
1021;Positie hh: hoofdkostwinner;Caribisch Nederland;2021;1.5;44.0
1022;Positie hh: hoofdkostwinner;Caribisch Nederland;2022;-3.2;59.0
1023;Positie hh: hoofdkostwinner;Bonaire;2012;3.4;40.0
1024;Positie hh: hoofdkostwinner;Bonaire;2013;1.6;43.0
1025;Positie hh: hoofdkostwinner;Bonaire;2014;2.0;41.0
1026;Positie hh: hoofdkostwinner;Bonaire;2015;3.9;34.0
1027;Positie hh: hoofdkostwinner;Bonaire;2016;2.4;43.0
1028;Positie hh: hoofdkostwinner;Bonaire;2017;1.9;41.0
1029;Positie hh: hoofdkostwinner;Bonaire;2018;-0.8;52.0
1030;Positie hh: hoofdkostwinner;Bonaire;2019;3.1;40.0
1031;Positie hh: hoofdkostwinner;Bonaire;2020;6.0;33.0
1032;Positie hh: hoofdkostwinner;Bonaire;2021;1.7;45.0
1033;Positie hh: hoofdkostwinner;Bonaire;2022;-3.5;59.0
1034;Positie hh: hoofdkostwinner;Sint Eustatius;2012;5.6;39.0
1035;Positie hh: hoofdkostwinner;Sint Eustatius;2013;2.2;39.0
1036;Positie hh: hoofdkostwinner;Sint Eustatius;2014;0.4;49.0
1037;Positie hh: hoofdkostwinner;Sint Eustatius;2015;6.0;31.0
1038;Positie hh: hoofdkostwinner;Sint Eustatius;2016;2.9;39.0
1039;Positie hh: hoofdkostwinner;Sint Eustatius;2017;5.9;35.0
1040;Positie hh: hoofdkostwinner;Sint Eustatius;2018;3.3;39.0
1041;Positie hh: hoofdkostwinner;Sint Eustatius;2019;5.9;36.0
1042;Positie hh: hoofdkostwinner;Sint Eustatius;2020;3.4;40.0
1043;Positie hh: hoofdkostwinner;Sint Eustatius;2021;0.9;38.0
1044;Positie hh: hoofdkostwinner;Sint Eustatius;2022;-2.4;57.0
1045;Positie hh: hoofdkostwinner;Saba;2012;4.4;34.0
1046;Positie hh: hoofdkostwinner;Saba;2013;3.2;36.0
1047;Positie hh: hoofdkostwinner;Saba;2014;3.0;38.0
1048;Positie hh: hoofdkostwinner;Saba;2015;2.7;34.0
1049;Positie hh: hoofdkostwinner;Saba;2016;5.6;31.0
1050;Positie hh: hoofdkostwinner;Saba;2017;2.1;38.0
1051;Positie hh: hoofdkostwinner;Saba;2018;-0.1;50.0
1052;Positie hh: hoofdkostwinner;Saba;2019;5.3;29.0
1053;Positie hh: hoofdkostwinner;Saba;2020;4.7;30.0
1054;Positie hh: hoofdkostwinner;Saba;2021;1.1;46.0
1055;Positie hh: hoofdkostwinner;Saba;2022;-2.1;59.0
1056;Positie hh: hoofdkostw. zonder partner;Caribisch Nederland;2012;3.9;38.0
1057;Positie hh: hoofdkostw. zonder partner;Caribisch Nederland;2013;2.0;41.0
1058;Positie hh: hoofdkostw. zonder partner;Caribisch Nederland;2014;1.8;41.0
1059;Positie hh: hoofdkostw. zonder partner;Caribisch Nederland;2015;3.6;33.0
1060;Positie hh: hoofdkostw. zonder partner;Caribisch Nederland;2016;2.9;41.0
1061;Positie hh: hoofdkostw. zonder partner;Caribisch Nederland;2017;2.3;39.0
1062;Positie hh: hoofdkostw. zonder partner;Caribisch Nederland;2018;-0.3;51.0
1063;Positie hh: hoofdkostw. zonder partner;Caribisch Nederland;2019;3.3;40.0
1064;Positie hh: hoofdkostw. zonder partner;Caribisch Nederland;2020;6.1;30.0
1065;Positie hh: hoofdkostw. zonder partner;Caribisch Nederland;2021;1.2;45.0
1066;Positie hh: hoofdkostw. zonder partner;Caribisch Nederland;2022;-2.2;57.0
1067;Positie hh: hoofdkostw. zonder partner;Bonaire;2012;3.6;39.0
1068;Positie hh: hoofdkostw. zonder partner;Bonaire;2013;1.7;41.0
1069;Positie hh: hoofdkostw. zonder partner;Bonaire;2014;2.0;40.0
1070;Positie hh: hoofdkostw. zonder partner;Bonaire;2015;3.3;33.0
1071;Positie hh: hoofdkostw. zonder partner;Bonaire;2016;2.4;43.0
1072;Positie hh: hoofdkostw. zonder partner;Bonaire;2017;1.6;40.0
1073;Positie hh: hoofdkostw. zonder partner;Bonaire;2018;-1.1;53.0
1074;Positie hh: hoofdkostw. zonder partner;Bonaire;2019;2.7;41.0
1075;Positie hh: hoofdkostw. zonder partner;Bonaire;2020;6.7;30.0
1076;Positie hh: hoofdkostw. zonder partner;Bonaire;2021;1.5;46.0
1077;Positie hh: hoofdkostw. zonder partner;Bonaire;2022;-2.2;57.0
1078;Positie hh: hoofdkostw. zonder partner;Sint Eustatius;2012;5.6;39.0
1079;Positie hh: hoofdkostw. zonder partner;Sint Eustatius;2013;2.2;39.0
1080;Positie hh: hoofdkostw. zonder partner;Sint Eustatius;2014;-0.2;51.0
1081;Positie hh: hoofdkostw. zonder partner;Sint Eustatius;2015;4.7;32.0
1082;Positie hh: hoofdkostw. zonder partner;Sint Eustatius;2016;4.0;36.0
1083;Positie hh: hoofdkostw. zonder partner;Sint Eustatius;2017;6.4;33.0
1084;Positie hh: hoofdkostw. zonder partner;Sint Eustatius;2018;3.2;40.0
1085;Positie hh: hoofdkostw. zonder partner;Sint Eustatius;2019;5.1;38.0
1086;Positie hh: hoofdkostw. zonder partner;Sint Eustatius;2020;4.1;36.0
1087;Positie hh: hoofdkostw. zonder partner;Sint Eustatius;2021;0.8;37.0
1088;Positie hh: hoofdkostw. zonder partner;Sint Eustatius;2022;-2.1;55.0
1089;Positie hh: hoofdkostw. zonder partner;Saba;2012;4.5;30.0
1090;Positie hh: hoofdkostw. zonder partner;Saba;2013;3.0;36.0
1091;Positie hh: hoofdkostw. zonder partner;Saba;2014;3.5;37.0
1092;Positie hh: hoofdkostw. zonder partner;Saba;2015;2.3;33.0
1093;Positie hh: hoofdkostw. zonder partner;Saba;2016;6.3;30.0
1094;Positie hh: hoofdkostw. zonder partner;Saba;2017;2.4;34.0
1095;Positie hh: hoofdkostw. zonder partner;Saba;2018;-0.6;51.0
1096;Positie hh: hoofdkostw. zonder partner;Saba;2019;5.4;27.0
1097;Positie hh: hoofdkostw. zonder partner;Saba;2020;4.7;28.0
1098;Positie hh: hoofdkostw. zonder partner;Saba;2021;0.8;47.0
1099;Positie hh: hoofdkostw. zonder partner;Saba;2022;-2.1;62.0
1100;Positie hh: hoofdkostw. alleenstaande;Caribisch Nederland;2012;3.1;39.0
1101;Positie hh: hoofdkostw. alleenstaande;Caribisch Nederland;2013;1.8;41.0
1102;Positie hh: hoofdkostw. alleenstaande;Caribisch Nederland;2014;1.3;42.0
1103;Positie hh: hoofdkostw. alleenstaande;Caribisch Nederland;2015;2.8;33.0
1104;Positie hh: hoofdkostw. alleenstaande;Caribisch Nederland;2016;1.7;45.0
1105;Positie hh: hoofdkostw. alleenstaande;Caribisch Nederland;2017;1.9;40.0
1106;Positie hh: hoofdkostw. alleenstaande;Caribisch Nederland;2018;-1.2;54.0
1107;Positie hh: hoofdkostw. alleenstaande;Caribisch Nederland;2019;2.0;43.0
1108;Positie hh: hoofdkostw. alleenstaande;Caribisch Nederland;2020;5.7;31.0
1109;Positie hh: hoofdkostw. alleenstaande;Caribisch Nederland;2021;0.6;47.0
1110;Positie hh: hoofdkostw. alleenstaande;Caribisch Nederland;2022;-2.4;58.0
1111;Positie hh: hoofdkostw. alleenstaande;Bonaire;2012;2.9;39.0
1112;Positie hh: hoofdkostw. alleenstaande;Bonaire;2013;1.0;42.0
1113;Positie hh: hoofdkostw. alleenstaande;Bonaire;2014;1.2;40.0
1114;Positie hh: hoofdkostw. alleenstaande;Bonaire;2015;2.5;34.0
1115;Positie hh: hoofdkostw. alleenstaande;Bonaire;2016;1.1;47.0
1116;Positie hh: hoofdkostw. alleenstaande;Bonaire;2017;1.0;42.0
1117;Positie hh: hoofdkostw. alleenstaande;Bonaire;2018;-2.1;56.0
