ID;Geslacht;Leeftijd;Herkomstgroepering;Arbeidsmarktpositie;Perioden;PersonenMetEenUitkeringTotaal_1;MetAOUitkeringTotaal_2;MetWAOWIAUitkeringTotaal_3;GedeeltelijkArbeidsongeschikt_4;VolledigArbeidsongeschikt_5;MetWAZUitkeringTotaal_6;GedeeltelijkArbeidsongeschikt_7;VolledigArbeidsongeschikt_8;MetWAJONGUitkeringTotaal_9;GedeeltelijkArbeidsongeschikt_10;VolledigArbeidsongeschikt_11;PersonenMetEenWWUitkering_12;PersonenMetEenBijstandsuitkering_13;PersonenMetEenAndereUitkering_14
4147;Totaal mannen en vrouwen;1;Suriname;0;2006, vrijdag 29 september;1.2;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.3;0.0;0.2;0.7
4148;Totaal mannen en vrouwen;1;Suriname;0;2007, vrijdag 28 september;1.1;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.4;0.0;0.1;
4149;Totaal mannen en vrouwen;1;Suriname;0;2008, vrijdag 26 september;1.1;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.4;0.0;0.1;
4150;Totaal mannen en vrouwen;1;Suriname;1;1999, vrijdag 24 september;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.3
4151;Totaal mannen en vrouwen;1;Suriname;1;2000, vrijdag 29 september;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3
4152;Totaal mannen en vrouwen;1;Suriname;1;2001, vrijdag 28 september;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3
4153;Totaal mannen en vrouwen;1;Suriname;1;2002, vrijdag 27 september;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3
4154;Totaal mannen en vrouwen;1;Suriname;1;2003, vrijdag 26 september;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2
4155;Totaal mannen en vrouwen;1;Suriname;1;2004, vrijdag 24 september;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2
4156;Totaal mannen en vrouwen;1;Suriname;1;2005, vrijdag 30 september;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2
4157;Totaal mannen en vrouwen;1;Suriname;1;2006, vrijdag 29 september;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3
4158;Totaal mannen en vrouwen;1;Suriname;1;2007, vrijdag 28 september;0.4;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.1;0.0;0.0;
4159;Totaal mannen en vrouwen;1;Suriname;1;2008, vrijdag 26 september;0.3;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.1;0.0;0.0;
4160;Totaal mannen en vrouwen;1;Suriname;2;1999, vrijdag 24 september;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.3
4161;Totaal mannen en vrouwen;1;Suriname;2;2000, vrijdag 29 september;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3
4162;Totaal mannen en vrouwen;1;Suriname;2;2001, vrijdag 28 september;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3
4163;Totaal mannen en vrouwen;1;Suriname;2;2002, vrijdag 27 september;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3
4164;Totaal mannen en vrouwen;1;Suriname;2;2003, vrijdag 26 september;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2
4165;Totaal mannen en vrouwen;1;Suriname;2;2004, vrijdag 24 september;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2
4166;Totaal mannen en vrouwen;1;Suriname;2;2005, vrijdag 30 september;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2
4167;Totaal mannen en vrouwen;1;Suriname;2;2006, vrijdag 29 september;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3
4168;Totaal mannen en vrouwen;1;Suriname;2;2007, vrijdag 28 september;0.4;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.1;0.0;0.0;
4169;Totaal mannen en vrouwen;1;Suriname;2;2008, vrijdag 26 september;0.3;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.1;0.0;0.0;
4170;Totaal mannen en vrouwen;1;Suriname;3;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4171;Totaal mannen en vrouwen;1;Suriname;3;2000, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4172;Totaal mannen en vrouwen;1;Suriname;3;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4173;Totaal mannen en vrouwen;1;Suriname;3;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4174;Totaal mannen en vrouwen;1;Suriname;3;2003, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4175;Totaal mannen en vrouwen;1;Suriname;3;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4176;Totaal mannen en vrouwen;1;Suriname;3;2005, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4177;Totaal mannen en vrouwen;1;Suriname;3;2006, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4178;Totaal mannen en vrouwen;1;Suriname;3;2007, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
4179;Totaal mannen en vrouwen;1;Suriname;3;2008, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
4180;Totaal mannen en vrouwen;1;Suriname;4;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4181;Totaal mannen en vrouwen;1;Suriname;4;2000, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4182;Totaal mannen en vrouwen;1;Suriname;4;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4183;Totaal mannen en vrouwen;1;Suriname;4;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4184;Totaal mannen en vrouwen;1;Suriname;4;2003, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4185;Totaal mannen en vrouwen;1;Suriname;4;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4186;Totaal mannen en vrouwen;1;Suriname;4;2005, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4187;Totaal mannen en vrouwen;1;Suriname;4;2006, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4188;Totaal mannen en vrouwen;1;Suriname;4;2007, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
4189;Totaal mannen en vrouwen;1;Suriname;4;2008, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
4190;Totaal mannen en vrouwen;1;Suriname;5;1999, vrijdag 24 september;0.9;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.1;0.0;0.4;0.3
4191;Totaal mannen en vrouwen;1;Suriname;5;2000, vrijdag 29 september;0.8;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.1;0.0;0.3;0.4
4192;Totaal mannen en vrouwen;1;Suriname;5;2001, vrijdag 28 september;0.7;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.2;0.0;0.3;0.3
4193;Totaal mannen en vrouwen;1;Suriname;5;2002, vrijdag 27 september;0.8;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.2;0.0;0.3;0.3
4194;Totaal mannen en vrouwen;1;Suriname;5;2003, vrijdag 26 september;0.9;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.2;0.0;0.3;0.4
4195;Totaal mannen en vrouwen;1;Suriname;5;2004, vrijdag 24 september;0.9;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.2;0.0;0.3;0.4
4196;Totaal mannen en vrouwen;1;Suriname;5;2005, vrijdag 30 september;0.8;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.3;0.0;0.2;0.4
4197;Totaal mannen en vrouwen;1;Suriname;5;2006, vrijdag 29 september;0.9;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.3;0.0;0.1;0.4
4198;Totaal mannen en vrouwen;1;Suriname;5;2007, vrijdag 28 september;0.7;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.3;0.0;0.1;
4199;Totaal mannen en vrouwen;1;Suriname;5;2008, vrijdag 26 september;0.8;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.3;0.0;0.1;
4200;Totaal mannen en vrouwen;1;Suriname, 1e generatie;0;1999, vrijdag 24 september;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1
4201;Totaal mannen en vrouwen;1;Suriname, 1e generatie;0;2000, vrijdag 29 september;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1
4202;Totaal mannen en vrouwen;1;Suriname, 1e generatie;0;2001, vrijdag 28 september;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1
4203;Totaal mannen en vrouwen;1;Suriname, 1e generatie;0;2002, vrijdag 27 september;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1
4204;Totaal mannen en vrouwen;1;Suriname, 1e generatie;0;2003, vrijdag 26 september;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1
4205;Totaal mannen en vrouwen;1;Suriname, 1e generatie;0;2004, vrijdag 24 september;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.1;0.0;0.1;0.1
4206;Totaal mannen en vrouwen;1;Suriname, 1e generatie;0;2005, vrijdag 30 september;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.1;0.0;0.1;0.1
4207;Totaal mannen en vrouwen;1;Suriname, 1e generatie;0;2006, vrijdag 29 september;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.1;0.0;0.0;0.1
4208;Totaal mannen en vrouwen;1;Suriname, 1e generatie;0;2007, vrijdag 28 september;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.1;0.0;0.0;
4209;Totaal mannen en vrouwen;1;Suriname, 1e generatie;0;2008, vrijdag 26 september;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.1;0.0;0.0;
4210;Totaal mannen en vrouwen;1;Suriname, 1e generatie;1;1999, vrijdag 24 september;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1
4211;Totaal mannen en vrouwen;1;Suriname, 1e generatie;1;2000, vrijdag 29 september;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4212;Totaal mannen en vrouwen;1;Suriname, 1e generatie;1;2001, vrijdag 28 september;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4213;Totaal mannen en vrouwen;1;Suriname, 1e generatie;1;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4214;Totaal mannen en vrouwen;1;Suriname, 1e generatie;1;2003, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4215;Totaal mannen en vrouwen;1;Suriname, 1e generatie;1;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4216;Totaal mannen en vrouwen;1;Suriname, 1e generatie;1;2005, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4217;Totaal mannen en vrouwen;1;Suriname, 1e generatie;1;2006, vrijdag 29 september;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4218;Totaal mannen en vrouwen;1;Suriname, 1e generatie;1;2007, vrijdag 28 september;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
4219;Totaal mannen en vrouwen;1;Suriname, 1e generatie;1;2008, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
4220;Totaal mannen en vrouwen;1;Suriname, 1e generatie;2;1999, vrijdag 24 september;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1
4221;Totaal mannen en vrouwen;1;Suriname, 1e generatie;2;2000, vrijdag 29 september;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4222;Totaal mannen en vrouwen;1;Suriname, 1e generatie;2;2001, vrijdag 28 september;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4223;Totaal mannen en vrouwen;1;Suriname, 1e generatie;2;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4224;Totaal mannen en vrouwen;1;Suriname, 1e generatie;2;2003, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4225;Totaal mannen en vrouwen;1;Suriname, 1e generatie;2;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4226;Totaal mannen en vrouwen;1;Suriname, 1e generatie;2;2005, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4227;Totaal mannen en vrouwen;1;Suriname, 1e generatie;2;2006, vrijdag 29 september;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4228;Totaal mannen en vrouwen;1;Suriname, 1e generatie;2;2007, vrijdag 28 september;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
4229;Totaal mannen en vrouwen;1;Suriname, 1e generatie;2;2008, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
4230;Totaal mannen en vrouwen;1;Suriname, 1e generatie;3;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4231;Totaal mannen en vrouwen;1;Suriname, 1e generatie;3;2000, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4232;Totaal mannen en vrouwen;1;Suriname, 1e generatie;3;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4233;Totaal mannen en vrouwen;1;Suriname, 1e generatie;3;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4234;Totaal mannen en vrouwen;1;Suriname, 1e generatie;3;2003, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4235;Totaal mannen en vrouwen;1;Suriname, 1e generatie;3;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4236;Totaal mannen en vrouwen;1;Suriname, 1e generatie;3;2005, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4237;Totaal mannen en vrouwen;1;Suriname, 1e generatie;3;2006, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4238;Totaal mannen en vrouwen;1;Suriname, 1e generatie;3;2007, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
4239;Totaal mannen en vrouwen;1;Suriname, 1e generatie;3;2008, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
4240;Totaal mannen en vrouwen;1;Suriname, 1e generatie;4;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4241;Totaal mannen en vrouwen;1;Suriname, 1e generatie;4;2000, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4242;Totaal mannen en vrouwen;1;Suriname, 1e generatie;4;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4243;Totaal mannen en vrouwen;1;Suriname, 1e generatie;4;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4244;Totaal mannen en vrouwen;1;Suriname, 1e generatie;4;2003, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4245;Totaal mannen en vrouwen;1;Suriname, 1e generatie;4;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4246;Totaal mannen en vrouwen;1;Suriname, 1e generatie;4;2005, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4247;Totaal mannen en vrouwen;1;Suriname, 1e generatie;4;2006, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4248;Totaal mannen en vrouwen;1;Suriname, 1e generatie;4;2007, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
4249;Totaal mannen en vrouwen;1;Suriname, 1e generatie;4;2008, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
4250;Totaal mannen en vrouwen;1;Suriname, 1e generatie;5;1999, vrijdag 24 september;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0
4251;Totaal mannen en vrouwen;1;Suriname, 1e generatie;5;2000, vrijdag 29 september;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0
4252;Totaal mannen en vrouwen;1;Suriname, 1e generatie;5;2001, vrijdag 28 september;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0
4253;Totaal mannen en vrouwen;1;Suriname, 1e generatie;5;2002, vrijdag 27 september;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0
4254;Totaal mannen en vrouwen;1;Suriname, 1e generatie;5;2003, vrijdag 26 september;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1
4255;Totaal mannen en vrouwen;1;Suriname, 1e generatie;5;2004, vrijdag 24 september;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1
4256;Totaal mannen en vrouwen;1;Suriname, 1e generatie;5;2005, vrijdag 30 september;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0
4257;Totaal mannen en vrouwen;1;Suriname, 1e generatie;5;2006, vrijdag 29 september;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1
4258;Totaal mannen en vrouwen;1;Suriname, 1e generatie;5;2007, vrijdag 28 september;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
4259;Totaal mannen en vrouwen;1;Suriname, 1e generatie;5;2008, vrijdag 26 september;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.1;0.0;0.0;
4260;Totaal mannen en vrouwen;1;Suriname, 2e generatie;0;1999, vrijdag 24 september;1.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.1;0.0;0.3;0.6
4261;Totaal mannen en vrouwen;1;Suriname, 2e generatie;0;2000, vrijdag 29 september;1.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.1;0.0;0.3;0.6
4262;Totaal mannen en vrouwen;1;Suriname, 2e generatie;0;2001, vrijdag 28 september;0.9;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.1;0.0;0.2;0.6
4263;Totaal mannen en vrouwen;1;Suriname, 2e generatie;0;2002, vrijdag 27 september;0.9;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.2;0.0;0.2;0.5
4264;Totaal mannen en vrouwen;1;Suriname, 2e generatie;0;2003, vrijdag 26 september;1.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.2;0.0;0.3;0.5
4265;Totaal mannen en vrouwen;1;Suriname, 2e generatie;0;2004, vrijdag 24 september;0.9;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.2;0.0;0.2;0.5
4266;Totaal mannen en vrouwen;1;Suriname, 2e generatie;0;2005, vrijdag 30 september;0.9;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.2;0.0;0.2;0.5
4267;Totaal mannen en vrouwen;1;Suriname, 2e generatie;0;2006, vrijdag 29 september;1.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.3;0.0;0.1;0.6
4268;Totaal mannen en vrouwen;1;Suriname, 2e generatie;0;2007, vrijdag 28 september;1.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.3;0.0;0.1;
4269;Totaal mannen en vrouwen;1;Suriname, 2e generatie;0;2008, vrijdag 26 september;1.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.3;0.0;0.1;
4270;Totaal mannen en vrouwen;1;Suriname, 2e generatie;1;1999, vrijdag 24 september;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3
4271;Totaal mannen en vrouwen;1;Suriname, 2e generatie;1;2000, vrijdag 29 september;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3
4272;Totaal mannen en vrouwen;1;Suriname, 2e generatie;1;2001, vrijdag 28 september;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3
4273;Totaal mannen en vrouwen;1;Suriname, 2e generatie;1;2002, vrijdag 27 september;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2
4274;Totaal mannen en vrouwen;1;Suriname, 2e generatie;1;2003, vrijdag 26 september;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2
4275;Totaal mannen en vrouwen;1;Suriname, 2e generatie;1;2004, vrijdag 24 september;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1
4276;Totaal mannen en vrouwen;1;Suriname, 2e generatie;1;2005, vrijdag 30 september;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1
4277;Totaal mannen en vrouwen;1;Suriname, 2e generatie;1;2006, vrijdag 29 september;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2
4278;Totaal mannen en vrouwen;1;Suriname, 2e generatie;1;2007, vrijdag 28 september;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
4279;Totaal mannen en vrouwen;1;Suriname, 2e generatie;1;2008, vrijdag 26 september;0.3;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.1;0.0;0.0;
4280;Totaal mannen en vrouwen;1;Suriname, 2e generatie;2;1999, vrijdag 24 september;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3
4281;Totaal mannen en vrouwen;1;Suriname, 2e generatie;2;2000, vrijdag 29 september;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3
4282;Totaal mannen en vrouwen;1;Suriname, 2e generatie;2;2001, vrijdag 28 september;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3
4283;Totaal mannen en vrouwen;1;Suriname, 2e generatie;2;2002, vrijdag 27 september;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2
4284;Totaal mannen en vrouwen;1;Suriname, 2e generatie;2;2003, vrijdag 26 september;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2
