ID;Geslacht;Leeftijd;Onderwijssoort;Migratieachtergrond;Perioden;Examenkandidaten_1;Gediplomeerden_2;GediplomeerdenRelatief_3
4173;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-t;Suriname;2018/'19;5;4;80
4174;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-t;Suriname;2019/'20;4;4;100
4175;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-t;Suriname;2020/'21;5;5;100
4176;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-t;(voormalige) Nederlandse Antillen, Aruba;2005/'06;1;1;100
4177;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-t;(voormalige) Nederlandse Antillen, Aruba;2006/'07;0;0;0
4178;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-t;(voormalige) Nederlandse Antillen, Aruba;2007/'08;0;0;0
4179;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-t;(voormalige) Nederlandse Antillen, Aruba;2008/'09;0;0;0
4180;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-t;(voormalige) Nederlandse Antillen, Aruba;2009/'10;0;0;0
4181;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-t;(voormalige) Nederlandse Antillen, Aruba;2010/'11;1;1;100
4182;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-t;(voormalige) Nederlandse Antillen, Aruba;2011/'12;0;0;0
4183;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-t;(voormalige) Nederlandse Antillen, Aruba;2012/'13;2;2;100
4184;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-t;(voormalige) Nederlandse Antillen, Aruba;2013/'14;1;1;100
4185;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-t;(voormalige) Nederlandse Antillen, Aruba;2014/'15;3;3;100
4186;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-t;(voormalige) Nederlandse Antillen, Aruba;2015/'16;1;1;100
4187;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-t;(voormalige) Nederlandse Antillen, Aruba;2016/'17;0;0;0
4188;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-t;(voormalige) Nederlandse Antillen, Aruba;2017/'18;3;3;100
4189;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-t;(voormalige) Nederlandse Antillen, Aruba;2018/'19;4;4;100
4190;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-t;(voormalige) Nederlandse Antillen, Aruba;2019/'20;1;1;100
4191;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-t;(voormalige) Nederlandse Antillen, Aruba;2020/'21;2;2;100
4192;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-t;Overige niet-westerse migratieachterg...;2005/'06;5;5;100
4193;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-t;Overige niet-westerse migratieachterg...;2006/'07;6;6;100
4194;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-t;Overige niet-westerse migratieachterg...;2007/'08;10;10;100
4195;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-t;Overige niet-westerse migratieachterg...;2008/'09;5;5;100
4196;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-t;Overige niet-westerse migratieachterg...;2009/'10;7;7;100
4197;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-t;Overige niet-westerse migratieachterg...;2010/'11;9;8;89
4198;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-t;Overige niet-westerse migratieachterg...;2011/'12;11;9;82
4199;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-t;Overige niet-westerse migratieachterg...;2012/'13;7;7;100
4200;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-t;Overige niet-westerse migratieachterg...;2013/'14;8;8;100
4201;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-t;Overige niet-westerse migratieachterg...;2014/'15;5;5;100
4202;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-t;Overige niet-westerse migratieachterg...;2015/'16;10;10;100
4203;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-t;Overige niet-westerse migratieachterg...;2016/'17;5;5;100
4204;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-t;Overige niet-westerse migratieachterg...;2017/'18;8;8;100
4205;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-t;Overige niet-westerse migratieachterg...;2018/'19;5;4;80
4206;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-t;Overige niet-westerse migratieachterg...;2019/'20;9;9;100
4207;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-t;Overige niet-westerse migratieachterg...;2020/'21;9;9;100
4208;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-t;Onbekende migratieachtergrond;2005/'06;0;0;0
4209;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-t;Onbekende migratieachtergrond;2006/'07;0;0;0
4210;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-t;Onbekende migratieachtergrond;2007/'08;0;0;0
4211;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-t;Onbekende migratieachtergrond;2008/'09;0;0;0
4212;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-t;Onbekende migratieachtergrond;2009/'10;0;0;0
4213;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-t;Onbekende migratieachtergrond;2010/'11;0;0;0
4214;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-t;Onbekende migratieachtergrond;2011/'12;0;0;0
4215;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-t;Onbekende migratieachtergrond;2012/'13;0;0;0
4216;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-t;Onbekende migratieachtergrond;2013/'14;0;0;0
4217;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-t;Onbekende migratieachtergrond;2014/'15;0;0;0
4218;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-t;Onbekende migratieachtergrond;2015/'16;0;0;0
4219;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-t;Onbekende migratieachtergrond;2016/'17;0;0;0
4220;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-t;Onbekende migratieachtergrond;2017/'18;0;0;0
4221;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-t;Onbekende migratieachtergrond;2018/'19;0;0;0
4222;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-t;Onbekende migratieachtergrond;2019/'20;0;0;0
4223;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-t;Onbekende migratieachtergrond;2020/'21;0;0;0
4224;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Totaal migratieachtergrond;2005/'06;5;5;100
4225;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Totaal migratieachtergrond;2006/'07;4;4;100
4226;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Totaal migratieachtergrond;2007/'08;2;2;100
4227;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Totaal migratieachtergrond;2008/'09;4;4;100
4228;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Totaal migratieachtergrond;2009/'10;7;6;86
4229;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Totaal migratieachtergrond;2010/'11;26;26;100
4230;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Totaal migratieachtergrond;2011/'12;18;17;94
4231;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Totaal migratieachtergrond;2012/'13;25;20;80
4232;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Totaal migratieachtergrond;2013/'14;21;20;95
4233;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Totaal migratieachtergrond;2014/'15;19;19;100
4234;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Totaal migratieachtergrond;2015/'16;21;20;95
4235;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Totaal migratieachtergrond;2016/'17;23;23;100
4236;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Totaal migratieachtergrond;2017/'18;15;14;93
4237;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Totaal migratieachtergrond;2018/'19;18;18;100
4238;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Totaal migratieachtergrond;2019/'20;35;35;100
4239;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Totaal migratieachtergrond;2020/'21;33;31;94
4240;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Nederlandse achtergrond;2005/'06;5;5;100
4241;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Nederlandse achtergrond;2006/'07;4;4;100
4242;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Nederlandse achtergrond;2007/'08;1;1;100
4243;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Nederlandse achtergrond;2008/'09;3;3;100
4244;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Nederlandse achtergrond;2009/'10;7;6;86
4245;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Nederlandse achtergrond;2010/'11;24;24;100
4246;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Nederlandse achtergrond;2011/'12;17;16;94
4247;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Nederlandse achtergrond;2012/'13;25;20;80
4248;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Nederlandse achtergrond;2013/'14;21;20;95
4249;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Nederlandse achtergrond;2014/'15;18;18;100
4250;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Nederlandse achtergrond;2015/'16;19;19;100
4251;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Nederlandse achtergrond;2016/'17;21;21;100
4252;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Nederlandse achtergrond;2017/'18;12;11;92
4253;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Nederlandse achtergrond;2018/'19;15;15;100
4254;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Nederlandse achtergrond;2019/'20;30;30;100
4255;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Nederlandse achtergrond;2020/'21;28;27;96
4256;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Met migratieachtergrond;2005/'06;0;0;0
4257;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Met migratieachtergrond;2006/'07;0;0;0
4258;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Met migratieachtergrond;2007/'08;1;1;100
4259;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Met migratieachtergrond;2008/'09;1;1;100
4260;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Met migratieachtergrond;2009/'10;0;0;0
4261;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Met migratieachtergrond;2010/'11;2;2;100
4262;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Met migratieachtergrond;2011/'12;1;1;100
4263;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Met migratieachtergrond;2012/'13;0;0;0
4264;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Met migratieachtergrond;2013/'14;0;0;0
4265;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Met migratieachtergrond;2014/'15;1;1;100
4266;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Met migratieachtergrond;2015/'16;2;1;50
4267;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Met migratieachtergrond;2016/'17;2;2;100
4268;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Met migratieachtergrond;2017/'18;3;3;100
4269;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Met migratieachtergrond;2018/'19;3;3;100
4270;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Met migratieachtergrond;2019/'20;5;5;100
4271;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Met migratieachtergrond;2020/'21;5;4;80
4272;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Westerse migratieachtergrond;2005/'06;0;0;0
4273;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Westerse migratieachtergrond;2006/'07;0;0;0
4274;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Westerse migratieachtergrond;2007/'08;0;0;0
4275;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Westerse migratieachtergrond;2008/'09;0;0;0
4276;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Westerse migratieachtergrond;2009/'10;0;0;0
4277;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Westerse migratieachtergrond;2010/'11;0;0;0
4278;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Westerse migratieachtergrond;2011/'12;1;1;100
4279;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Westerse migratieachtergrond;2012/'13;0;0;0
4280;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Westerse migratieachtergrond;2013/'14;0;0;0
4281;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Westerse migratieachtergrond;2014/'15;1;1;100
4282;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Westerse migratieachtergrond;2015/'16;0;0;0
4283;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Westerse migratieachtergrond;2016/'17;1;1;100
4284;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Westerse migratieachtergrond;2017/'18;1;1;100
4285;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Westerse migratieachtergrond;2018/'19;2;2;100
4286;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Westerse migratieachtergrond;2019/'20;2;2;100
4287;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Westerse migratieachtergrond;2020/'21;0;0;0
4288;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Niet-westerse migratieachtergrond;2005/'06;0;0;0
4289;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Niet-westerse migratieachtergrond;2006/'07;0;0;0
4290;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Niet-westerse migratieachtergrond;2007/'08;1;1;100
4291;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Niet-westerse migratieachtergrond;2008/'09;1;1;100
4292;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Niet-westerse migratieachtergrond;2009/'10;0;0;0
4293;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Niet-westerse migratieachtergrond;2010/'11;2;2;100
4294;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Niet-westerse migratieachtergrond;2011/'12;0;0;0
4295;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Niet-westerse migratieachtergrond;2012/'13;0;0;0
4296;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Niet-westerse migratieachtergrond;2013/'14;0;0;0
4297;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Niet-westerse migratieachtergrond;2014/'15;0;0;0
4298;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Niet-westerse migratieachtergrond;2015/'16;2;1;50
4299;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Niet-westerse migratieachtergrond;2016/'17;1;1;100
4300;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Niet-westerse migratieachtergrond;2017/'18;2;2;100
4301;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Niet-westerse migratieachtergrond;2018/'19;1;1;100
4302;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Niet-westerse migratieachtergrond;2019/'20;3;3;100
4303;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Niet-westerse migratieachtergrond;2020/'21;5;4;80
4304;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Turkije;2005/'06;0;0;0
4305;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Turkije;2006/'07;0;0;0
4306;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Turkije;2007/'08;0;0;0
4307;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Turkije;2008/'09;1;1;100
4308;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Turkije;2009/'10;0;0;0
4309;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Turkije;2010/'11;0;0;0
4310;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Turkije;2011/'12;0;0;0
4311;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Turkije;2012/'13;0;0;0
4312;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Turkije;2013/'14;0;0;0
4313;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Turkije;2014/'15;0;0;0
4314;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Turkije;2015/'16;0;0;0
4315;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Turkije;2016/'17;0;0;0
4316;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Turkije;2017/'18;0;0;0
4317;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Turkije;2018/'19;0;0;0
4318;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Turkije;2019/'20;1;1;100
4319;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Turkije;2020/'21;0;0;0
4320;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Marokko;2005/'06;0;0;0
4321;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Marokko;2006/'07;0;0;0
4322;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Marokko;2007/'08;0;0;0
4323;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Marokko;2008/'09;0;0;0
4324;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Marokko;2009/'10;0;0;0
4325;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Marokko;2010/'11;0;0;0
4326;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Marokko;2011/'12;0;0;0
4327;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Marokko;2012/'13;0;0;0
4328;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Marokko;2013/'14;0;0;0
4329;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Marokko;2014/'15;0;0;0
4330;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Marokko;2015/'16;1;0;0
4331;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Marokko;2016/'17;1;1;100
4332;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Marokko;2017/'18;0;0;0
4333;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Marokko;2018/'19;0;0;0
4334;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Marokko;2019/'20;0;0;0
4335;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Marokko;2020/'21;1;1;100
4336;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Suriname;2005/'06;0;0;0
4337;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Suriname;2006/'07;0;0;0
4338;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Suriname;2007/'08;1;1;100
4339;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Suriname;2008/'09;0;0;0
4340;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Suriname;2009/'10;0;0;0
4341;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Suriname;2010/'11;0;0;0
4342;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Suriname;2011/'12;0;0;0
4343;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Suriname;2012/'13;0;0;0
4344;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Suriname;2013/'14;0;0;0
4345;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Suriname;2014/'15;0;0;0
4346;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Suriname;2015/'16;1;1;100
4347;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Suriname;2016/'17;0;0;0
4348;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Suriname;2017/'18;0;0;0
4349;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Suriname;2018/'19;0;0;0
4350;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Suriname;2019/'20;0;0;0
4351;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Suriname;2020/'21;4;3;75
4352;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;(voormalige) Nederlandse Antillen, Aruba;2005/'06;0;0;0
4353;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;(voormalige) Nederlandse Antillen, Aruba;2006/'07;0;0;0
4354;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;(voormalige) Nederlandse Antillen, Aruba;2007/'08;0;0;0
4355;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;(voormalige) Nederlandse Antillen, Aruba;2008/'09;0;0;0
4356;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;(voormalige) Nederlandse Antillen, Aruba;2009/'10;0;0;0
4357;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;(voormalige) Nederlandse Antillen, Aruba;2010/'11;0;0;0
4358;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;(voormalige) Nederlandse Antillen, Aruba;2011/'12;0;0;0
4359;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;(voormalige) Nederlandse Antillen, Aruba;2012/'13;0;0;0
4360;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;(voormalige) Nederlandse Antillen, Aruba;2013/'14;0;0;0
4361;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;(voormalige) Nederlandse Antillen, Aruba;2014/'15;0;0;0
4362;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;(voormalige) Nederlandse Antillen, Aruba;2015/'16;0;0;0
4363;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;(voormalige) Nederlandse Antillen, Aruba;2016/'17;0;0;0
4364;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;(voormalige) Nederlandse Antillen, Aruba;2017/'18;0;0;0
4365;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;(voormalige) Nederlandse Antillen, Aruba;2018/'19;1;1;100
4366;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;(voormalige) Nederlandse Antillen, Aruba;2019/'20;0;0;0
4367;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;(voormalige) Nederlandse Antillen, Aruba;2020/'21;0;0;0
4368;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Overige niet-westerse migratieachterg...;2005/'06;0;0;0
4369;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Overige niet-westerse migratieachterg...;2006/'07;0;0;0
4370;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Overige niet-westerse migratieachterg...;2007/'08;0;0;0
4371;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Overige niet-westerse migratieachterg...;2008/'09;0;0;0
4372;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Overige niet-westerse migratieachterg...;2009/'10;0;0;0
4373;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Overige niet-westerse migratieachterg...;2010/'11;2;2;100
4374;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Overige niet-westerse migratieachterg...;2011/'12;0;0;0
4375;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Overige niet-westerse migratieachterg...;2012/'13;0;0;0
4376;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Overige niet-westerse migratieachterg...;2013/'14;0;0;0
4377;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Overige niet-westerse migratieachterg...;2014/'15;0;0;0
4378;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Overige niet-westerse migratieachterg...;2015/'16;0;0;0
4379;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Overige niet-westerse migratieachterg...;2016/'17;0;0;0
4380;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Overige niet-westerse migratieachterg...;2017/'18;2;2;100
4381;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Overige niet-westerse migratieachterg...;2018/'19;0;0;0
4382;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Overige niet-westerse migratieachterg...;2019/'20;2;2;100
4383;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Overige niet-westerse migratieachterg...;2020/'21;0;0;0
4384;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Onbekende migratieachtergrond;2005/'06;0;0;0
4385;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Onbekende migratieachtergrond;2006/'07;0;0;0
4386;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Onbekende migratieachtergrond;2007/'08;0;0;0
4387;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Onbekende migratieachtergrond;2008/'09;0;0;0
4388;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Onbekende migratieachtergrond;2009/'10;0;0;0
4389;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Onbekende migratieachtergrond;2010/'11;0;0;0
4390;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Onbekende migratieachtergrond;2011/'12;0;0;0
4391;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Onbekende migratieachtergrond;2012/'13;0;0;0
4392;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo-g;Onbekende migratieachtergrond;2013/'14;0;0;0
