ID;TypeZelfstandige;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;Zelfstandigen_1;GemiddeldPersoonlijkInkomen_2;MediaanPersoonlijkInkomen_3;GemiddeldInkomenAlsZelfstandige_4;MediaanInkomenAlsZelfstandige_5;GemiddeldGestandaardiseerdInkomen_6;MediaanGestandaardiseerdInkomen_7;ZelfstandigenMetBedrijfsvermogen_8;MediaanVermogen_9;MediaanBedrijfsvermogen_10
151;Zelfstandige;A-U Alle economische activiteiten;Noord-Brabant (PV);2008;162.3;38.4;30.0;37.6;28.5;31.3;27.3;131.3;280.4;38.2
152;Zelfstandige;A-U Alle economische activiteiten;Noord-Brabant (PV);2009;164.7;36.5;27.8;35.8;26.6;29.9;26.5;137.5;244.7;33.7
153;Zelfstandige;A-U Alle economische activiteiten;Noord-Brabant (PV);2010;160.9;38.2;29.3;37.4;28.1;30.9;26.9;132.4;238.5;34.9
154;Zelfstandige;A-U Alle economische activiteiten;Noord-Brabant (PV);2011;166.5;38.4;30.2;37.4;28.8;35.3;30.4;137.4;226.4;32.5
155;Zelfstandige;A-U Alle economische activiteiten;Noord-Brabant (PV);2012;167.9;38.3;29.5;37.1;28.1;35.3;30.2;140.3;198.5;32.2
156;Zelfstandige;A-U Alle economische activiteiten;Noord-Brabant (PV);2013;169.6;37.8;28.7;36.4;27.3;34.4;29.8;142.0;160.5;30.9
157;Zelfstandige;A-U Alle economische activiteiten;Noord-Brabant (PV);2014;173.0;38.7;29.7;37.4;28.1;39.1;31.1;145.2;154.5;30.1
158;Zelfstandige;A-U Alle economische activiteiten;Noord-Brabant (PV);2015;176.9;39.6;30.7;38.2;29.3;36.0;31.7;148.8;155.0;29.1
159;Zelfstandige;A-U Alle economische activiteiten;Noord-Brabant (PV);2016;180.3;40.8;32.1;39.2;30.5;37.1;32.8;153.0;163.9;31.5
160;Zelfstandige;A-U Alle economische activiteiten;Limburg (PV);2007;62.1;33.2;23.7;32.3;22.4;30.7;24.9;42.6;231.9;33.1
161;Zelfstandige;A-U Alle economische activiteiten;Limburg (PV);2008;64.5;33.5;23.9;32.6;22.5;29.3;25.3;49.9;216.1;30.8
162;Zelfstandige;A-U Alle economische activiteiten;Limburg (PV);2009;64.8;32.4;22.3;31.5;21.2;28.5;24.8;52.2;190.2;27.3
163;Zelfstandige;A-U Alle economische activiteiten;Limburg (PV);2010;62.2;34.6;24.7;33.6;23.3;29.6;25.4;49.9;186.5;29.0
164;Zelfstandige;A-U Alle economische activiteiten;Limburg (PV);2011;64.4;34.9;25.7;33.8;24.4;33.5;28.8;51.8;175.7;27.1
165;Zelfstandige;A-U Alle economische activiteiten;Limburg (PV);2012;64.1;34.9;25.1;33.6;23.8;33.8;28.6;52.3;155.1;26.9
166;Zelfstandige;A-U Alle economische activiteiten;Limburg (PV);2013;64.5;34.4;24.7;33.0;23.3;32.8;28.3;52.5;127.1;26.0
167;Zelfstandige;A-U Alle economische activiteiten;Limburg (PV);2014;65.2;35.3;25.4;33.8;24.0;36.5;29.5;53.4;124.3;25.2
168;Zelfstandige;A-U Alle economische activiteiten;Limburg (PV);2015;66.1;36.1;26.5;34.6;25.0;34.1;30.1;54.8;124.7;24.4
169;Zelfstandige;A-U Alle economische activiteiten;Limburg (PV);2016;66.7;37.3;27.8;35.6;26.0;35.2;31.2;55.8;135.9;26.8
170;Zelfstandige;A-U Alle economische activiteiten;Oost-Groningen (CR);2007;8.1;29.9;21.0;29.2;19.6;27.3;22.8;5.4;192.9;33.4
171;Zelfstandige;A-U Alle economische activiteiten;Oost-Groningen (CR);2008;8.5;30.3;21.0;29.7;19.9;27.1;22.9;6.5;181.0;32.5
172;Zelfstandige;A-U Alle economische activiteiten;Oost-Groningen (CR);2009;8.7;28.9;19.4;28.2;18.6;25.9;22.1;6.9;154.7;25.9
173;Zelfstandige;A-U Alle economische activiteiten;Oost-Groningen (CR);2010;8.2;30.8;21.9;29.8;20.7;27.1;23.0;6.5;152.8;28.4
174;Zelfstandige;A-U Alle economische activiteiten;Oost-Groningen (CR);2011;8.4;31.7;23.3;31.0;22.1;30.5;26.3;6.8;146.9;26.7
175;Zelfstandige;A-U Alle economische activiteiten;Oost-Groningen (CR);2012;8.5;30.8;22.9;29.5;21.4;29.5;26.1;6.9;132.5;26.3
176;Zelfstandige;A-U Alle economische activiteiten;Oost-Groningen (CR);2013;8.5;31.3;23.3;29.9;21.7;30.0;26.5;6.9;103.9;25.0
177;Zelfstandige;A-U Alle economische activiteiten;Oost-Groningen (CR);2014;8.5;32.1;24.5;30.5;22.8;32.7;27.5;6.9;101.2;26.7
178;Zelfstandige;A-U Alle economische activiteiten;Oost-Groningen (CR);2015;8.6;32.8;25.1;31.1;23.4;31.6;28.1;7.1;102.7;25.9
179;Zelfstandige;A-U Alle economische activiteiten;Oost-Groningen (CR);2016;8.6;;;;;;;;;
180;Zelfstandige;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2007;2.7;29.9;20.5;29.3;19.1;28.6;23.5;1.8;187.5;43.1
181;Zelfstandige;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2008;2.8;30.8;20.7;30.3;19.7;29.5;23.9;2.1;181.1;44.7
182;Zelfstandige;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2009;2.8;27.7;17.3;27.5;16.8;26.4;22.3;2.2;158.6;37.0
183;Zelfstandige;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2010;2.6;33.0;22.1;32.7;21.1;29.5;23.9;2.0;147.8;41.8
184;Zelfstandige;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2011;2.6;34.6;25.0;33.9;23.6;32.5;27.9;2.1;144.3;40.4
185;Zelfstandige;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2012;2.6;30.9;22.8;30.3;21.2;30.3;25.9;2.1;126.4;32.7
186;Zelfstandige;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2013;2.7;33.6;24.1;32.5;23.0;31.6;27.2;2.2;111.9;29.9
187;Zelfstandige;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2014;2.6;33.8;25.0;32.5;22.9;33.7;28.1;2.2;115.2;34.8
188;Zelfstandige;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2015;2.6;34.3;25.3;33.0;23.9;32.3;28.6;2.2;113.6;31.3
189;Zelfstandige;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2016;2.7;;;;;;;;;
190;Zelfstandige;A-U Alle economische activiteiten;Overig Groningen (CR);2007;20.0;34.5;23.6;33.7;22.5;29.5;24.1;13.7;185.9;30.6
191;Zelfstandige;A-U Alle economische activiteiten;Overig Groningen (CR);2008;21.0;35.0;24.1;34.2;23.1;29.4;24.6;16.5;183.6;28.0
192;Zelfstandige;A-U Alle economische activiteiten;Overig Groningen (CR);2009;21.4;32.8;22.3;32.1;21.4;27.6;23.7;17.5;156.6;24.0
193;Zelfstandige;A-U Alle economische activiteiten;Overig Groningen (CR);2010;21.1;35.2;24.4;34.2;23.2;29.1;24.6;17.1;147.6;24.9
194;Zelfstandige;A-U Alle economische activiteiten;Overig Groningen (CR);2011;22.3;35.6;25.5;34.6;24.4;32.6;27.5;18.0;137.0;23.2
195;Zelfstandige;A-U Alle economische activiteiten;Overig Groningen (CR);2012;22.4;34.1;24.0;33.0;23.0;31.5;27.0;18.3;116.6;23.0
196;Zelfstandige;A-U Alle economische activiteiten;Overig Groningen (CR);2013;22.7;34.7;24.4;33.4;23.0;31.7;27.2;18.7;95.3;21.9
197;Zelfstandige;A-U Alle economische activiteiten;Overig Groningen (CR);2014;23.2;36.2;25.6;34.9;24.4;34.9;28.7;19.0;94.3;21.7
198;Zelfstandige;A-U Alle economische activiteiten;Overig Groningen (CR);2015;23.9;36.7;25.8;35.4;24.7;33.2;29.0;19.7;96.5;22.4
199;Zelfstandige;A-U Alle economische activiteiten;Overig Groningen (CR);2016;24.2;;;;;;;;;
200;Zelfstandige;A-U Alle economische activiteiten;Noord-Friesland (CR);2007;21.8;31.9;23.4;31.5;22.4;28.6;23.7;15.0;208.5;38.1
201;Zelfstandige;A-U Alle economische activiteiten;Noord-Friesland (CR);2008;22.9;32.9;24.6;32.7;23.6;29.3;24.7;17.8;202.3;36.5
202;Zelfstandige;A-U Alle economische activiteiten;Noord-Friesland (CR);2009;23.3;29.4;21.0;29.2;20.4;26.2;22.9;18.7;168.2;33.5
203;Zelfstandige;A-U Alle economische activiteiten;Noord-Friesland (CR);2010;21.7;32.4;24.0;32.0;23.3;27.5;23.7;17.8;171.9;34.7
204;Zelfstandige;A-U Alle economische activiteiten;Noord-Friesland (CR);2011;22.7;33.7;25.6;33.2;24.6;31.6;27.2;18.6;164.0;33.1
205;Zelfstandige;A-U Alle economische activiteiten;Noord-Friesland (CR);2012;22.7;31.5;24.2;30.8;23.4;29.9;26.6;18.9;147.7;33.0
206;Zelfstandige;A-U Alle economische activiteiten;Noord-Friesland (CR);2013;23.4;31.4;23.5;30.6;22.5;29.9;26.4;19.1;118.4;30.1
207;Zelfstandige;A-U Alle economische activiteiten;Noord-Friesland (CR);2014;22.8;33.5;25.5;32.5;24.4;33.6;28.0;18.7;114.0;30.8
208;Zelfstandige;A-U Alle economische activiteiten;Noord-Friesland (CR);2015;23.0;34.0;26.0;33.0;24.9;32.0;28.6;19.2;117.0;30.3
209;Zelfstandige;A-U Alle economische activiteiten;Noord-Friesland (CR);2016;23.3;;;;;;;;;
210;Zelfstandige;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2007;9.0;32.4;24.8;32.3;24.0;29.2;24.1;6.5;244.8;46.0
211;Zelfstandige;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2008;9.4;34.3;27.4;34.2;26.8;29.9;25.8;7.7;237.7;45.8
212;Zelfstandige;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2009;9.4;30.9;23.5;30.8;22.8;26.8;23.6;8.0;199.2;42.5
213;Zelfstandige;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2010;9.0;32.8;25.7;32.7;25.1;28.1;24.3;7.7;199.6;43.7
214;Zelfstandige;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2011;9.3;33.9;27.6;33.5;26.8;32.5;27.8;8.0;190.7;42.5
215;Zelfstandige;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2012;9.4;34.0;26.9;33.4;25.7;32.3;27.7;8.1;172.7;43.0
216;Zelfstandige;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2013;9.4;32.9;25.9;32.1;25.0;31.2;27.3;8.1;138.5;41.0
217;Zelfstandige;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2014;12.3;35.4;28.6;34.6;27.6;35.9;29.6;10.6;149.0;43.4
218;Zelfstandige;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2015;12.4;34.7;28.1;33.6;27.0;32.6;29.3;10.7;148.8;40.6
219;Zelfstandige;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2016;12.7;;;;;;;;;
220;Zelfstandige;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2007;14.3;32.0;23.1;31.8;22.1;28.7;23.5;10.0;233.8;38.7
221;Zelfstandige;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2008;15.1;33.6;25.1;33.3;24.2;29.6;25.1;11.9;226.1;37.8
222;Zelfstandige;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2009;15.4;30.3;21.4;30.2;20.7;26.3;23.1;12.5;188.1;32.6
223;Zelfstandige;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2010;14.5;33.0;24.1;32.7;23.5;27.9;24.0;11.9;179.5;33.9
224;Zelfstandige;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2011;15.0;33.6;25.4;33.3;24.5;31.6;27.3;12.4;172.3;32.0
225;Zelfstandige;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2012;15.0;33.2;24.8;32.4;24.0;31.6;27.3;12.4;157.3;32.7
226;Zelfstandige;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2013;15.3;32.4;24.0;31.5;23.1;31.1;27.0;12.6;128.6;33.0
227;Zelfstandige;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2014;13.8;34.9;26.3;33.9;25.1;35.1;28.7;11.3;117.8;32.4
228;Zelfstandige;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2015;14.1;34.7;26.4;33.6;25.4;32.8;29.0;11.6;119.3;31.9
229;Zelfstandige;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2016;14.3;;;;;;;;;
230;Zelfstandige;A-U Alle economische activiteiten;Noord-Drenthe (CR);2007;11.1;34.5;24.1;33.8;23.0;30.6;25.0;7.7;237.3;36.2
231;Zelfstandige;A-U Alle economische activiteiten;Noord-Drenthe (CR);2008;11.7;34.6;25.2;33.9;24.1;29.9;25.9;9.3;228.6;32.9
232;Zelfstandige;A-U Alle economische activiteiten;Noord-Drenthe (CR);2009;11.9;32.9;23.6;32.2;22.6;28.4;25.0;9.8;199.1;30.3
233;Zelfstandige;A-U Alle economische activiteiten;Noord-Drenthe (CR);2010;11.4;35.3;25.9;34.5;24.9;29.7;25.8;9.5;185.9;31.6
234;Zelfstandige;A-U Alle economische activiteiten;Noord-Drenthe (CR);2011;11.8;35.5;26.9;34.4;25.7;33.0;28.8;9.9;177.4;29.3
235;Zelfstandige;A-U Alle economische activiteiten;Noord-Drenthe (CR);2012;12.1;35.2;26.0;34.0;25.0;33.0;28.9;10.1;159.8;28.8
236;Zelfstandige;A-U Alle economische activiteiten;Noord-Drenthe (CR);2013;12.2;35.3;25.8;34.1;24.8;32.3;28.6;10.2;129.4;29.2
237;Zelfstandige;A-U Alle economische activiteiten;Noord-Drenthe (CR);2014;12.3;36.7;27.3;35.5;25.9;35.8;30.0;10.3;129.5;28.5
238;Zelfstandige;A-U Alle economische activiteiten;Noord-Drenthe (CR);2015;12.5;36.5;27.6;35.2;26.0;33.6;30.4;10.6;132.7;27.3
239;Zelfstandige;A-U Alle economische activiteiten;Noord-Drenthe (CR);2016;12.7;;;;;;;;;
240;Zelfstandige;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2007;10.2;30.9;22.5;30.0;21.4;27.8;23.4;7.0;195.4;35.2
241;Zelfstandige;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2008;10.8;31.3;22.8;30.6;21.8;27.5;23.8;8.2;186.6;32.8
242;Zelfstandige;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2009;11.0;30.6;21.1;30.0;20.2;26.7;23.0;8.7;160.1;28.4
243;Zelfstandige;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2010;10.1;33.0;24.3;32.1;23.3;27.6;23.8;8.2;164.1;29.9
244;Zelfstandige;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2011;10.4;34.0;25.8;32.9;24.5;31.6;27.0;8.5;157.1;28.6
245;Zelfstandige;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2012;10.4;33.3;25.0;32.1;23.7;31.9;26.9;8.5;140.3;27.5
246;Zelfstandige;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2013;10.2;33.7;24.9;32.3;23.5;31.6;27.0;8.5;112.8;27.3
247;Zelfstandige;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2014;10.4;34.5;25.7;33.1;24.4;33.8;28.3;8.5;110.4;26.9
248;Zelfstandige;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2015;10.6;34.9;26.5;33.4;25.1;32.3;28.9;8.8;109.2;25.0
249;Zelfstandige;A-U Alle economische activiteiten;Zuidoost-Drenthe (CR);2016;10.7;;;;;;;;;
250;Zelfstandige;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2007;8.7;33.4;24.5;33.0;23.5;29.7;24.8;6.1;255.0;41.7
251;Zelfstandige;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2008;9.2;34.0;25.5;33.5;24.3;29.9;25.6;7.3;243.2;39.9
252;Zelfstandige;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2009;9.3;30.9;22.4;30.3;21.5;27.3;24.2;7.6;217.5;34.1
253;Zelfstandige;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2010;8.8;33.6;25.2;33.4;24.4;29.0;25.2;7.3;212.3;36.8
254;Zelfstandige;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2011;9.1;34.3;26.4;33.8;25.4;32.8;28.5;7.6;208.4;35.6
255;Zelfstandige;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2012;9.0;33.0;25.3;32.1;24.3;31.7;27.9;7.7;192.9;34.2
256;Zelfstandige;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2013;9.2;33.0;25.1;32.0;24.2;31.6;27.8;7.8;159.8;33.0
257;Zelfstandige;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2014;9.3;34.7;26.4;33.6;25.3;34.9;29.2;7.9;153.7;31.6
258;Zelfstandige;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2015;9.5;34.9;27.1;33.8;25.9;33.3;29.7;8.1;157.9;33.2
259;Zelfstandige;A-U Alle economische activiteiten;Zuidwest-Drenthe (CR);2016;9.7;;;;;;;;;
260;Zelfstandige;A-U Alle economische activiteiten;Noord-Overijssel (CR);2007;22.6;34.6;26.5;34.5;25.1;30.9;25.8;16.1;270.0;56.6
261;Zelfstandige;A-U Alle economische activiteiten;Noord-Overijssel (CR);2008;23.7;35.5;26.7;35.2;25.4;30.4;26.1;19.1;264.1;51.1
262;Zelfstandige;A-U Alle economische activiteiten;Noord-Overijssel (CR);2009;24.0;32.3;23.3;31.9;22.4;27.7;24.5;19.8;228.0;45.4
263;Zelfstandige;A-U Alle economische activiteiten;Noord-Overijssel (CR);2010;23.2;34.9;26.0;34.3;25.1;29.3;25.5;19.2;223.3;46.9
264;Zelfstandige;A-U Alle economische activiteiten;Noord-Overijssel (CR);2011;24.3;35.1;27.1;34.3;25.8;33.2;28.9;20.1;209.8;43.2
265;Zelfstandige;A-U Alle economische activiteiten;Noord-Overijssel (CR);2012;24.6;34.4;25.9;33.5;24.9;32.5;28.5;20.4;193.5;43.1
266;Zelfstandige;A-U Alle economische activiteiten;Noord-Overijssel (CR);2013;24.9;34.5;26.2;33.5;24.8;32.4;28.6;20.6;162.1;42.0
267;Zelfstandige;A-U Alle economische activiteiten;Noord-Overijssel (CR);2014;25.5;35.8;26.9;34.6;25.7;36.3;29.7;21.2;158.6;39.5
268;Zelfstandige;A-U Alle economische activiteiten;Noord-Overijssel (CR);2015;25.9;36.8;27.7;35.5;26.3;33.8;30.1;21.8;163.0;38.5
269;Zelfstandige;A-U Alle economische activiteiten;Noord-Overijssel (CR);2016;26.3;;;;;;;;;
270;Zelfstandige;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);2007;8.1;34.6;24.8;33.6;23.5;30.7;25.4;5.7;258.4;45.3
271;Zelfstandige;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);2008;8.5;35.9;25.2;35.6;23.9;31.5;26.4;6.7;239.5;44.2
272;Zelfstandige;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);2009;8.6;34.2;23.9;33.6;22.8;29.2;25.3;7.0;206.8;38.6
273;Zelfstandige;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);2010;8.4;37.4;27.2;36.6;25.6;30.8;26.3;6.8;207.4;39.0
274;Zelfstandige;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);2011;8.8;36.7;28.1;35.8;26.3;33.9;29.3;7.1;194.6;36.8
275;Zelfstandige;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);2012;8.9;35.9;26.5;34.8;25.0;33.6;28.8;7.3;175.3;35.1
276;Zelfstandige;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);2013;9.0;36.7;26.4;35.5;25.4;33.3;29.0;7.4;143.3;35.0
277;Zelfstandige;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);2014;9.2;36.7;27.0;35.5;25.5;36.4;30.1;7.6;137.3;34.1
278;Zelfstandige;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);2015;9.5;36.6;27.1;35.3;25.6;33.5;30.1;7.8;136.7;33.0
279;Zelfstandige;A-U Alle economische activiteiten;Zuidwest-Overijssel (CR);2016;9.8;;;;;;;;;
280;Zelfstandige;A-U Alle economische activiteiten;Twente (CR);2007;35.8;33.5;24.2;32.5;22.7;30.6;24.8;23.9;243.5;44.6
281;Zelfstandige;A-U Alle economische activiteiten;Twente (CR);2008;37.8;33.8;23.9;32.9;22.5;29.8;25.3;28.4;229.4;42.4
282;Zelfstandige;A-U Alle economische activiteiten;Twente (CR);2009;38.5;32.0;21.6;31.2;20.6;27.9;24.1;29.7;198.7;36.7
283;Zelfstandige;A-U Alle economische activiteiten;Twente (CR);2010;36.0;35.1;25.1;34.1;24.2;29.3;25.1;28.4;200.2;40.3
284;Zelfstandige;A-U Alle economische activiteiten;Twente (CR);2011;37.2;35.1;26.4;34.0;25.0;33.1;28.4;29.5;189.0;37.4
285;Zelfstandige;A-U Alle economische activiteiten;Twente (CR);2012;37.3;34.9;25.5;33.8;24.4;33.1;28.1;29.8;167.5;36.8
286;Zelfstandige;A-U Alle economische activiteiten;Twente (CR);2013;37.6;35.1;25.7;33.6;24.2;32.4;27.9;30.0;136.5;36.6
287;Zelfstandige;A-U Alle economische activiteiten;Twente (CR);2014;37.7;36.8;27.0;35.4;25.4;37.2;29.3;30.5;131.4;35.6
288;Zelfstandige;A-U Alle economische activiteiten;Twente (CR);2015;38.2;36.5;27.5;35.1;25.9;33.8;29.7;31.2;135.9;35.0
289;Zelfstandige;A-U Alle economische activiteiten;Twente (CR);2016;38.7;;;;;;;;;
290;Zelfstandige;A-U Alle economische activiteiten;Veluwe (CR);2007;41.6;39.2;30.1;38.1;28.7;33.5;27.2;29.9;303.6;46.1
291;Zelfstandige;A-U Alle economische activiteiten;Veluwe (CR);2008;43.5;39.9;30.8;39.0;29.5;31.9;27.5;35.1;285.9;43.9
292;Zelfstandige;A-U Alle economische activiteiten;Veluwe (CR);2009;44.1;38.4;29.1;37.7;28.2;30.8;26.8;36.7;251.6;40.9
293;Zelfstandige;A-U Alle economische activiteiten;Veluwe (CR);2010;43.0;39.8;30.4;39.0;29.6;31.5;27.2;35.7;248.2;41.7
294;Zelfstandige;A-U Alle economische activiteiten;Veluwe (CR);2011;44.9;39.3;31.3;38.3;30.0;35.5;30.3;37.2;234.9;39.2
295;Zelfstandige;A-U Alle economische activiteiten;Veluwe (CR);2012;45.5;38.7;30.0;37.7;28.9;35.8;30.0;38.2;204.3;37.4
296;Zelfstandige;A-U Alle economische activiteiten;Veluwe (CR);2013;46.1;38.4;29.6;37.0;28.2;34.5;29.6;38.8;164.4;36.5
297;Zelfstandige;A-U Alle economische activiteiten;Veluwe (CR);2014;47.3;39.9;31.0;38.5;29.8;39.6;31.3;39.8;157.1;35.8
298;Zelfstandige;A-U Alle economische activiteiten;Veluwe (CR);2015;48.6;40.7;32.2;39.4;30.7;35.8;31.7;41.2;160.8;34.5
299;Zelfstandige;A-U Alle economische activiteiten;Veluwe (CR);2016;49.7;;;;;;;;;
300;Zelfstandige;A-U Alle economische activiteiten;Achterhoek (CR);2007;27.3;34.1;25.4;33.2;24.1;31.6;26.0;19.8;309.8;51.9
301;Zelfstandige;A-U Alle economische activiteiten;Achterhoek (CR);2008;28.5;34.5;25.3;33.8;24.0;31.0;26.7;22.9;290.7;47.0
302;Zelfstandige;A-U Alle economische activiteiten;Achterhoek (CR);2009;28.4;33.1;23.2;32.4;22.2;28.7;25.1;23.4;263.2;43.1
303;Zelfstandige;A-U Alle economische activiteiten;Achterhoek (CR);2010;27.1;35.8;26.5;35.1;25.3;30.4;26.4;22.5;258.1;45.7
304;Zelfstandige;A-U Alle economische activiteiten;Achterhoek (CR);2011;27.9;36.5;27.7;35.5;26.5;34.4;29.9;23.3;244.7;42.6
305;Zelfstandige;A-U Alle economische activiteiten;Achterhoek (CR);2012;28.0;35.9;26.9;34.8;25.4;34.0;29.3;23.6;220.3;42.7
306;Zelfstandige;A-U Alle economische activiteiten;Achterhoek (CR);2013;28.2;36.0;26.9;34.4;25.5;33.6;29.3;23.8;185.5;43.2
307;Zelfstandige;A-U Alle economische activiteiten;Achterhoek (CR);2014;28.7;36.4;27.2;34.9;25.8;38.1;30.2;24.3;179.7;41.8
308;Zelfstandige;A-U Alle economische activiteiten;Achterhoek (CR);2015;29.3;36.1;27.1;34.6;25.7;33.8;30.4;24.8;177.9;39.8
309;Zelfstandige;A-U Alle economische activiteiten;Achterhoek (CR);2016;29.6;;;;;;;;;
310;Zelfstandige;A-U Alle economische activiteiten;Arnhem/Nijmegen (CR);2007;37.2;37.5;27.8;36.3;26.2;31.9;25.9;26.3;209.4;26.8
311;Zelfstandige;A-U Alle economische activiteiten;Arnhem/Nijmegen (CR);2008;39.0;38.7;28.7;37.7;27.3;30.7;26.3;31.7;192.5;24.7
312;Zelfstandige;A-U Alle economische activiteiten;Arnhem/Nijmegen (CR);2009;39.8;36.8;26.7;35.8;25.7;29.2;25.6;33.7;163.4;21.4
313;Zelfstandige;A-U Alle economische activiteiten;Arnhem/Nijmegen (CR);2010;39.3;37.9;27.8;36.9;26.6;29.9;26.0;32.2;156.2;22.3
314;Zelfstandige;A-U Alle economische activiteiten;Arnhem/Nijmegen (CR);2011;41.1;38.5;28.7;37.3;27.2;34.0;29.2;33.8;145.3;20.4
315;Zelfstandige;A-U Alle economische activiteiten;Arnhem/Nijmegen (CR);2012;41.7;38.0;27.6;36.6;26.1;33.7;28.8;34.7;121.7;20.4
316;Zelfstandige;A-U Alle economische activiteiten;Arnhem/Nijmegen (CR);2013;42.3;37.4;26.6;35.8;25.1;32.9;28.3;35.2;90.5;19.9
317;Zelfstandige;A-U Alle economische activiteiten;Arnhem/Nijmegen (CR);2014;43.5;38.6;27.7;37.1;26.2;37.6;29.7;36.1;86.5;19.7
318;Zelfstandige;A-U Alle economische activiteiten;Arnhem/Nijmegen (CR);2015;44.8;39.0;29.0;37.5;27.5;34.3;30.4;37.4;88.4;19.3
319;Zelfstandige;A-U Alle economische activiteiten;Arnhem/Nijmegen (CR);2016;45.8;;;;;;;;;
320;Zelfstandige;A-U Alle economische activiteiten;Zuidwest-Gelderland (CR);2007;19.2;37.8;30.1;36.6;28.7;32.7;27.5;14.2;315.7;48.5
321;Zelfstandige;A-U Alle economische activiteiten;Zuidwest-Gelderland (CR);2008;20.0;38.7;31.3;37.9;29.8;31.6;27.9;16.7;305.5;46.2
322;Zelfstandige;A-U Alle economische activiteiten;Zuidwest-Gelderland (CR);2009;20.1;35.8;28.9;34.9;27.9;29.4;26.9;17.4;269.1;40.7
323;Zelfstandige;A-U Alle economische activiteiten;Zuidwest-Gelderland (CR);2010;19.7;38.5;30.6;37.5;29.5;31.2;27.4;16.7;261.6;42.2
324;Zelfstandige;A-U Alle economische activiteiten;Zuidwest-Gelderland (CR);2011;20.2;39.1;31.5;38.0;30.3;35.9;30.9;17.3;255.0;40.5
325;Zelfstandige;A-U Alle economische activiteiten;Zuidwest-Gelderland (CR);2012;20.4;38.3;30.3;37.1;29.2;35.0;30.7;17.6;224.1;40.7
326;Zelfstandige;A-U Alle economische activiteiten;Zuidwest-Gelderland (CR);2013;20.6;38.2;30.1;36.6;28.9;34.5;30.5;17.9;191.4;40.2
327;Zelfstandige;A-U Alle economische activiteiten;Zuidwest-Gelderland (CR);2014;20.8;39.5;31.2;38.0;30.0;40.0;31.9;18.1;184.5;39.6
