ID;Geslacht;Leeftijd;Migratieachtergrond;Migratiereden;SociaaleconomischeCategorie;Verblijfsduur;JaarVanImmigratie;Immigranten_1
4140;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;1 jaar;1999 ;2020.0
4141;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;1 jaar;2000 ;2230.0
4142;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;1 jaar;2001;2285.0
4143;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;1 jaar;2002 ;2405.0
4144;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;1 jaar;2003;1980.0
4145;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;1 jaar;2004 ;1470.0
4146;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;1 jaar;2005 ;1180.0
4147;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;1 jaar;2006;1090.0
4148;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;1 jaar;2007 ;1085.0
4149;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;1 jaar;2008;1620.0
4150;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;1 jaar;2009;2045.0
4151;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;1 jaar;2010 ;2445.0
4152;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;1 jaar;2011;2120.0
4153;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;1 jaar;2012 ;2195.0
4154;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;1 jaar;2013 ;2970.0
4155;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;1 jaar;2014 ;2760.0
4156;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;1 jaar;2015 ;3805.0
4157;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;1 jaar;2016;
4158;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;2 jaar;1999 ;2530.0
4159;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;2 jaar;2000 ;3045.0
4160;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;2 jaar;2001;3170.0
4161;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;2 jaar;2002 ;3135.0
4162;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;2 jaar;2003;2665.0
4163;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;2 jaar;2004 ;1750.0
4164;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;2 jaar;2005 ;1340.0
4165;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;2 jaar;2006;1215.0
4166;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;2 jaar;2007 ;1420.0
4167;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;2 jaar;2008;2025.0
4168;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;2 jaar;2009;2470.0
4169;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;2 jaar;2010 ;2860.0
4170;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;2 jaar;2011;2580.0
4171;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;2 jaar;2012 ;2370.0
4172;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;2 jaar;2013 ;3035.0
4173;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;2 jaar;2014 ;2815.0
4174;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;2 jaar;2015 ;
4175;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;2 jaar;2016;
4176;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;3 jaar;1999 ;2875.0
4177;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;3 jaar;2000 ;3755.0
4178;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;3 jaar;2001;3615.0
4179;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;3 jaar;2002 ;3470.0
4180;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;3 jaar;2003;2730.0
4181;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;3 jaar;2004 ;1775.0
4182;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;3 jaar;2005 ;1400.0
4183;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;3 jaar;2006;1475.0
4184;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;3 jaar;2007 ;1565.0
4185;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;3 jaar;2008;2105.0
4186;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;3 jaar;2009;2635.0
4187;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;3 jaar;2010 ;3085.0
4188;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;3 jaar;2011;2765.0
4189;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;3 jaar;2012 ;2275.0
4190;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;3 jaar;2013 ;2945.0
4191;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;3 jaar;2014 ;
4192;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;3 jaar;2015 ;
4193;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;3 jaar;2016;
4194;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;4 jaar;1999 ;3230.0
4195;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;4 jaar;2000 ;4185.0
4196;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;4 jaar;2001;3930.0
4197;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;4 jaar;2002 ;3555.0
4198;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;4 jaar;2003;2760.0
4199;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;4 jaar;2004 ;1830.0
4200;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;4 jaar;2005 ;1720.0
4201;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;4 jaar;2006;1700.0
4202;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;4 jaar;2007 ;1610.0
4203;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;4 jaar;2008;2225.0
4204;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;4 jaar;2009;2880.0
4205;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;4 jaar;2010 ;3175.0
4206;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;4 jaar;2011;2755.0
4207;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;4 jaar;2012 ;2245.0
4208;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;4 jaar;2013 ;
4209;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;4 jaar;2014 ;
4210;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;4 jaar;2015 ;
4211;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;4 jaar;2016;
4212;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;5 jaar;1999 ;3580.0
4213;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;5 jaar;2000 ;4455.0
4214;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;5 jaar;2001;3965.0
4215;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;5 jaar;2002 ;3505.0
4216;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;5 jaar;2003;2820.0
4217;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;5 jaar;2004 ;2260.0
4218;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;5 jaar;2005 ;1980.0
4219;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;5 jaar;2006;1785.0
4220;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;5 jaar;2007 ;1775.0
4221;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;5 jaar;2008;2490.0
4222;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;5 jaar;2009;3050.0
4223;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;5 jaar;2010 ;3200.0
4224;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;5 jaar;2011;2770.0
4225;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;5 jaar;2012 ;
4226;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;5 jaar;2013 ;
4227;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;5 jaar;2014 ;
4228;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;5 jaar;2015 ;
4229;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;5 jaar;2016;
4230;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;6 jaar;1999 ;3710.0
4231;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;6 jaar;2000 ;4310.0
4232;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;6 jaar;2001;3945.0
4233;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;6 jaar;2002 ;3670.0
4234;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;6 jaar;2003;3410.0
4235;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;6 jaar;2004 ;2605.0
4236;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;6 jaar;2005 ;2120.0
4237;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;6 jaar;2006;1935.0
4238;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;6 jaar;2007 ;2010.0
4239;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;6 jaar;2008;2655.0
4240;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;6 jaar;2009;3095.0
4241;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;6 jaar;2010 ;3245.0
4242;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;6 jaar;2011;
4243;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;6 jaar;2012 ;
4244;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;6 jaar;2013 ;
4245;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;6 jaar;2014 ;
4246;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;6 jaar;2015 ;
4247;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;6 jaar;2016;
4248;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;7 jaar;1999 ;3560.0
4249;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;7 jaar;2000 ;4220.0
4250;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;7 jaar;2001;4335.0
4251;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;7 jaar;2002 ;4200.0
4252;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;7 jaar;2003;3875.0
4253;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;7 jaar;2004 ;2770.0
4254;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;7 jaar;2005 ;2240.0
4255;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;7 jaar;2006;2130.0
4256;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;7 jaar;2007 ;2140.0
4257;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;7 jaar;2008;2700.0
4258;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;7 jaar;2009;3010.0
4259;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;7 jaar;2010 ;
4260;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;7 jaar;2011;
4261;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;7 jaar;2012 ;
4262;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;7 jaar;2013 ;
4263;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;7 jaar;2014 ;
4264;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;7 jaar;2015 ;
4265;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;7 jaar;2016;
4266;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;8 jaar;1999 ;3375.0
4267;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;8 jaar;2000 ;4495.0
4268;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;8 jaar;2001;4795.0
4269;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;8 jaar;2002 ;4645.0
4270;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;8 jaar;2003;4030.0
4271;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;8 jaar;2004 ;2945.0
4272;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;8 jaar;2005 ;2440.0
4273;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;8 jaar;2006;2145.0
4274;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;8 jaar;2007 ;2130.0
4275;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;8 jaar;2008;2615.0
4276;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;8 jaar;2009;
4277;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;8 jaar;2010 ;
4278;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;8 jaar;2011;
4279;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;8 jaar;2012 ;
4280;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;8 jaar;2013 ;
4281;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;8 jaar;2014 ;
4282;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;8 jaar;2015 ;
4283;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;8 jaar;2016;
4284;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;9 jaar;1999 ;3285.0
4285;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;9 jaar;2000 ;4800.0
4286;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;9 jaar;2001;5105.0
4287;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;9 jaar;2002 ;4800.0
4288;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;9 jaar;2003;4235.0
4289;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;9 jaar;2004 ;3240.0
4290;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;9 jaar;2005 ;2560.0
4291;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;9 jaar;2006;2150.0
4292;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;9 jaar;2007 ;2140.0
4293;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;9 jaar;2008;
4294;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;9 jaar;2009;
4295;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;9 jaar;2010 ;
4296;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;9 jaar;2011;
4297;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;9 jaar;2012 ;
4298;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;9 jaar;2013 ;
4299;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;9 jaar;2014 ;
4300;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;9 jaar;2015 ;
4301;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;9 jaar;2016;
4302;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;10 jaar;1999 ;3575.0
4303;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;10 jaar;2000 ;5115.0
4304;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;10 jaar;2001;5185.0
4305;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;10 jaar;2002 ;5055.0
4306;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;10 jaar;2003;4565.0
4307;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;10 jaar;2004 ;3310.0
4308;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;10 jaar;2005 ;2560.0
4309;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;10 jaar;2006;2210.0
4310;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;10 jaar;2007 ;
4311;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;10 jaar;2008;
4312;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;10 jaar;2009;
4313;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;10 jaar;2010 ;
4314;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;10 jaar;2011;
4315;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;10 jaar;2012 ;
4316;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;10 jaar;2013 ;
4317;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;10 jaar;2014 ;
4318;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;10 jaar;2015 ;
4319;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;Uitkerings- en pensioenontvanger;10 jaar;2016;
4320;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;(School)kind of student;1 jaar;1999 ;9860.0
4321;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;(School)kind of student;1 jaar;2000 ;11540.0
4322;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;(School)kind of student;1 jaar;2001;12150.0
4323;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;(School)kind of student;1 jaar;2002 ;11215.0
4324;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;(School)kind of student;1 jaar;2003;9195.0
4325;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;(School)kind of student;1 jaar;2004 ;7305.0
4326;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;(School)kind of student;1 jaar;2005 ;6615.0
4327;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;(School)kind of student;1 jaar;2006;6650.0
4328;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;(School)kind of student;1 jaar;2007 ;7555.0
4329;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;(School)kind of student;1 jaar;2008;9125.0
4330;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;(School)kind of student;1 jaar;2009;9570.0
4331;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;(School)kind of student;1 jaar;2010 ;10205.0
4332;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;(School)kind of student;1 jaar;2011;10110.0
4333;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;(School)kind of student;1 jaar;2012 ;9605.0
4334;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;(School)kind of student;1 jaar;2013 ;11385.0
4335;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;(School)kind of student;1 jaar;2014 ;11285.0
4336;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;(School)kind of student;1 jaar;2015 ;13110.0
4337;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;(School)kind of student;1 jaar;2016;
4338;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;(School)kind of student;2 jaar;1999 ;8710.0
4339;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;(School)kind of student;2 jaar;2000 ;10510.0
4340;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;(School)kind of student;2 jaar;2001;10960.0
4341;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;(School)kind of student;2 jaar;2002 ;10120.0
4342;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;(School)kind of student;2 jaar;2003;8515.0
4343;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;(School)kind of student;2 jaar;2004 ;6550.0
4344;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;(School)kind of student;2 jaar;2005 ;5960.0
4345;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;(School)kind of student;2 jaar;2006;5855.0
4346;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;(School)kind of student;2 jaar;2007 ;6550.0
4347;Totaal mannen en vrouwen;Totaal;Totaal;Gezinsmigratie;(School)kind of student;2 jaar;2008;7950.0
