ID;Geslacht;Leeftijd;BurgerlijkeStaat;CaribischNederland;Perioden;BevolkingOp1Januari_1
4141;Totaal mannen en vrouwen;13 jaar;Verweduwd;Saba;2022;
4142;Totaal mannen en vrouwen;13 jaar;Verweduwd;Saba;2023;
4143;Totaal mannen en vrouwen;13 jaar;Verweduwd;Saba;2024;
4144;Totaal mannen en vrouwen;13 jaar;Gescheiden;Caribisch Nederland;2011;
4145;Totaal mannen en vrouwen;13 jaar;Gescheiden;Caribisch Nederland;2012;
4146;Totaal mannen en vrouwen;13 jaar;Gescheiden;Caribisch Nederland;2013;
4147;Totaal mannen en vrouwen;13 jaar;Gescheiden;Caribisch Nederland;2014;
4148;Totaal mannen en vrouwen;13 jaar;Gescheiden;Caribisch Nederland;2015;
4149;Totaal mannen en vrouwen;13 jaar;Gescheiden;Caribisch Nederland;2016;
4150;Totaal mannen en vrouwen;13 jaar;Gescheiden;Caribisch Nederland;2017;
4151;Totaal mannen en vrouwen;13 jaar;Gescheiden;Caribisch Nederland;2018;
4152;Totaal mannen en vrouwen;13 jaar;Gescheiden;Caribisch Nederland;2019;
4153;Totaal mannen en vrouwen;13 jaar;Gescheiden;Caribisch Nederland;2020;
4154;Totaal mannen en vrouwen;13 jaar;Gescheiden;Caribisch Nederland;2021;
4155;Totaal mannen en vrouwen;13 jaar;Gescheiden;Caribisch Nederland;2022;
4156;Totaal mannen en vrouwen;13 jaar;Gescheiden;Caribisch Nederland;2023;
4157;Totaal mannen en vrouwen;13 jaar;Gescheiden;Caribisch Nederland;2024;
4158;Totaal mannen en vrouwen;13 jaar;Gescheiden;Bonaire;2011;
4159;Totaal mannen en vrouwen;13 jaar;Gescheiden;Bonaire;2012;
4160;Totaal mannen en vrouwen;13 jaar;Gescheiden;Bonaire;2013;
4161;Totaal mannen en vrouwen;13 jaar;Gescheiden;Bonaire;2014;
4162;Totaal mannen en vrouwen;13 jaar;Gescheiden;Bonaire;2015;
4163;Totaal mannen en vrouwen;13 jaar;Gescheiden;Bonaire;2016;
4164;Totaal mannen en vrouwen;13 jaar;Gescheiden;Bonaire;2017;
4165;Totaal mannen en vrouwen;13 jaar;Gescheiden;Bonaire;2018;
4166;Totaal mannen en vrouwen;13 jaar;Gescheiden;Bonaire;2019;
4167;Totaal mannen en vrouwen;13 jaar;Gescheiden;Bonaire;2020;
4168;Totaal mannen en vrouwen;13 jaar;Gescheiden;Bonaire;2021;
4169;Totaal mannen en vrouwen;13 jaar;Gescheiden;Bonaire;2022;
4170;Totaal mannen en vrouwen;13 jaar;Gescheiden;Bonaire;2023;
4171;Totaal mannen en vrouwen;13 jaar;Gescheiden;Bonaire;2024;
4172;Totaal mannen en vrouwen;13 jaar;Gescheiden;Sint Eustatius;2011;
4173;Totaal mannen en vrouwen;13 jaar;Gescheiden;Sint Eustatius;2012;
4174;Totaal mannen en vrouwen;13 jaar;Gescheiden;Sint Eustatius;2013;
4175;Totaal mannen en vrouwen;13 jaar;Gescheiden;Sint Eustatius;2014;
4176;Totaal mannen en vrouwen;13 jaar;Gescheiden;Sint Eustatius;2015;
4177;Totaal mannen en vrouwen;13 jaar;Gescheiden;Sint Eustatius;2016;
4178;Totaal mannen en vrouwen;13 jaar;Gescheiden;Sint Eustatius;2017;
4179;Totaal mannen en vrouwen;13 jaar;Gescheiden;Sint Eustatius;2018;
4180;Totaal mannen en vrouwen;13 jaar;Gescheiden;Sint Eustatius;2019;
4181;Totaal mannen en vrouwen;13 jaar;Gescheiden;Sint Eustatius;2020;
4182;Totaal mannen en vrouwen;13 jaar;Gescheiden;Sint Eustatius;2021;
4183;Totaal mannen en vrouwen;13 jaar;Gescheiden;Sint Eustatius;2022;
4184;Totaal mannen en vrouwen;13 jaar;Gescheiden;Sint Eustatius;2023;
4185;Totaal mannen en vrouwen;13 jaar;Gescheiden;Sint Eustatius;2024;
4186;Totaal mannen en vrouwen;13 jaar;Gescheiden;Saba;2011;
4187;Totaal mannen en vrouwen;13 jaar;Gescheiden;Saba;2012;
4188;Totaal mannen en vrouwen;13 jaar;Gescheiden;Saba;2013;
4189;Totaal mannen en vrouwen;13 jaar;Gescheiden;Saba;2014;
4190;Totaal mannen en vrouwen;13 jaar;Gescheiden;Saba;2015;
4191;Totaal mannen en vrouwen;13 jaar;Gescheiden;Saba;2016;
4192;Totaal mannen en vrouwen;13 jaar;Gescheiden;Saba;2017;
4193;Totaal mannen en vrouwen;13 jaar;Gescheiden;Saba;2018;
4194;Totaal mannen en vrouwen;13 jaar;Gescheiden;Saba;2019;
4195;Totaal mannen en vrouwen;13 jaar;Gescheiden;Saba;2020;
4196;Totaal mannen en vrouwen;13 jaar;Gescheiden;Saba;2021;
4197;Totaal mannen en vrouwen;13 jaar;Gescheiden;Saba;2022;
4198;Totaal mannen en vrouwen;13 jaar;Gescheiden;Saba;2023;
4199;Totaal mannen en vrouwen;13 jaar;Gescheiden;Saba;2024;
4200;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;Caribisch Nederland;2011;278.0
4201;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;Caribisch Nederland;2012;286.0
4202;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;Caribisch Nederland;2013;266.0
4203;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;Caribisch Nederland;2014;271.0
4204;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;Caribisch Nederland;2015;292.0
4205;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;Caribisch Nederland;2016;312.0
4206;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;Caribisch Nederland;2017;329.0
4207;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;Caribisch Nederland;2018;275.0
4208;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;Caribisch Nederland;2019;261.0
4209;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;Caribisch Nederland;2020;307.0
4210;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;Caribisch Nederland;2021;296.0
4211;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;Caribisch Nederland;2022;310.0
4212;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;Caribisch Nederland;2023;338.0
4213;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;Caribisch Nederland;2024;370.0
4214;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;Bonaire;2011;209.0
4215;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;Bonaire;2012;215.0
4216;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;Bonaire;2013;202.0
4217;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;Bonaire;2014;214.0
4218;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;Bonaire;2015;236.0
4219;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;Bonaire;2016;245.0
4220;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;Bonaire;2017;248.0
4221;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;Bonaire;2018;216.0
4222;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;Bonaire;2019;199.0
4223;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;Bonaire;2020;241.0
4224;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;Bonaire;2021;237.0
4225;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;Bonaire;2022;246.0
4226;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;Bonaire;2023;275.0
4227;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;Bonaire;2024;298.0
4228;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;Sint Eustatius;2011;47.0
4229;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;Sint Eustatius;2012;52.0
4230;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;Sint Eustatius;2013;50.0
4231;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;Sint Eustatius;2014;44.0
4232;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;Sint Eustatius;2015;39.0
4233;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;Sint Eustatius;2016;49.0
4234;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;Sint Eustatius;2017;59.0
4235;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;Sint Eustatius;2018;43.0
4236;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;Sint Eustatius;2019;42.0
4237;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;Sint Eustatius;2020;43.0
4238;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;Sint Eustatius;2021;39.0
4239;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;Sint Eustatius;2022;48.0
4240;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;Sint Eustatius;2023;39.0
4241;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;Sint Eustatius;2024;51.0
4242;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;Saba;2011;22.0
4243;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;Saba;2012;19.0
4244;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;Saba;2013;14.0
4245;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;Saba;2014;13.0
4246;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;Saba;2015;17.0
4247;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;Saba;2016;18.0
4248;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;Saba;2017;22.0
4249;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;Saba;2018;16.0
4250;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;Saba;2019;20.0
4251;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;Saba;2020;23.0
4252;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;Saba;2021;20.0
4253;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;Saba;2022;16.0
4254;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;Saba;2023;24.0
4255;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;Saba;2024;21.0
4256;Totaal mannen en vrouwen;14 jaar;Ongehuwd;Caribisch Nederland;2011;278.0
4257;Totaal mannen en vrouwen;14 jaar;Ongehuwd;Caribisch Nederland;2012;286.0
4258;Totaal mannen en vrouwen;14 jaar;Ongehuwd;Caribisch Nederland;2013;266.0
4259;Totaal mannen en vrouwen;14 jaar;Ongehuwd;Caribisch Nederland;2014;271.0
4260;Totaal mannen en vrouwen;14 jaar;Ongehuwd;Caribisch Nederland;2015;292.0
4261;Totaal mannen en vrouwen;14 jaar;Ongehuwd;Caribisch Nederland;2016;312.0
4262;Totaal mannen en vrouwen;14 jaar;Ongehuwd;Caribisch Nederland;2017;329.0
4263;Totaal mannen en vrouwen;14 jaar;Ongehuwd;Caribisch Nederland;2018;275.0
4264;Totaal mannen en vrouwen;14 jaar;Ongehuwd;Caribisch Nederland;2019;261.0
4265;Totaal mannen en vrouwen;14 jaar;Ongehuwd;Caribisch Nederland;2020;307.0
4266;Totaal mannen en vrouwen;14 jaar;Ongehuwd;Caribisch Nederland;2021;296.0
4267;Totaal mannen en vrouwen;14 jaar;Ongehuwd;Caribisch Nederland;2022;310.0
4268;Totaal mannen en vrouwen;14 jaar;Ongehuwd;Caribisch Nederland;2023;338.0
4269;Totaal mannen en vrouwen;14 jaar;Ongehuwd;Caribisch Nederland;2024;370.0
4270;Totaal mannen en vrouwen;14 jaar;Ongehuwd;Bonaire;2011;209.0
4271;Totaal mannen en vrouwen;14 jaar;Ongehuwd;Bonaire;2012;215.0
4272;Totaal mannen en vrouwen;14 jaar;Ongehuwd;Bonaire;2013;202.0
4273;Totaal mannen en vrouwen;14 jaar;Ongehuwd;Bonaire;2014;214.0
4274;Totaal mannen en vrouwen;14 jaar;Ongehuwd;Bonaire;2015;236.0
4275;Totaal mannen en vrouwen;14 jaar;Ongehuwd;Bonaire;2016;245.0
4276;Totaal mannen en vrouwen;14 jaar;Ongehuwd;Bonaire;2017;248.0
4277;Totaal mannen en vrouwen;14 jaar;Ongehuwd;Bonaire;2018;216.0
4278;Totaal mannen en vrouwen;14 jaar;Ongehuwd;Bonaire;2019;199.0
4279;Totaal mannen en vrouwen;14 jaar;Ongehuwd;Bonaire;2020;241.0
4280;Totaal mannen en vrouwen;14 jaar;Ongehuwd;Bonaire;2021;237.0
4281;Totaal mannen en vrouwen;14 jaar;Ongehuwd;Bonaire;2022;246.0
4282;Totaal mannen en vrouwen;14 jaar;Ongehuwd;Bonaire;2023;275.0
4283;Totaal mannen en vrouwen;14 jaar;Ongehuwd;Bonaire;2024;298.0
4284;Totaal mannen en vrouwen;14 jaar;Ongehuwd;Sint Eustatius;2011;47.0
4285;Totaal mannen en vrouwen;14 jaar;Ongehuwd;Sint Eustatius;2012;52.0
4286;Totaal mannen en vrouwen;14 jaar;Ongehuwd;Sint Eustatius;2013;50.0
4287;Totaal mannen en vrouwen;14 jaar;Ongehuwd;Sint Eustatius;2014;44.0
4288;Totaal mannen en vrouwen;14 jaar;Ongehuwd;Sint Eustatius;2015;39.0
4289;Totaal mannen en vrouwen;14 jaar;Ongehuwd;Sint Eustatius;2016;49.0
4290;Totaal mannen en vrouwen;14 jaar;Ongehuwd;Sint Eustatius;2017;59.0
4291;Totaal mannen en vrouwen;14 jaar;Ongehuwd;Sint Eustatius;2018;43.0
4292;Totaal mannen en vrouwen;14 jaar;Ongehuwd;Sint Eustatius;2019;42.0
4293;Totaal mannen en vrouwen;14 jaar;Ongehuwd;Sint Eustatius;2020;43.0
4294;Totaal mannen en vrouwen;14 jaar;Ongehuwd;Sint Eustatius;2021;39.0
4295;Totaal mannen en vrouwen;14 jaar;Ongehuwd;Sint Eustatius;2022;48.0
4296;Totaal mannen en vrouwen;14 jaar;Ongehuwd;Sint Eustatius;2023;39.0
4297;Totaal mannen en vrouwen;14 jaar;Ongehuwd;Sint Eustatius;2024;51.0
4298;Totaal mannen en vrouwen;14 jaar;Ongehuwd;Saba;2011;22.0
4299;Totaal mannen en vrouwen;14 jaar;Ongehuwd;Saba;2012;19.0
4300;Totaal mannen en vrouwen;14 jaar;Ongehuwd;Saba;2013;14.0
4301;Totaal mannen en vrouwen;14 jaar;Ongehuwd;Saba;2014;13.0
4302;Totaal mannen en vrouwen;14 jaar;Ongehuwd;Saba;2015;17.0
4303;Totaal mannen en vrouwen;14 jaar;Ongehuwd;Saba;2016;18.0
4304;Totaal mannen en vrouwen;14 jaar;Ongehuwd;Saba;2017;22.0
4305;Totaal mannen en vrouwen;14 jaar;Ongehuwd;Saba;2018;16.0
4306;Totaal mannen en vrouwen;14 jaar;Ongehuwd;Saba;2019;20.0
4307;Totaal mannen en vrouwen;14 jaar;Ongehuwd;Saba;2020;23.0
4308;Totaal mannen en vrouwen;14 jaar;Ongehuwd;Saba;2021;20.0
4309;Totaal mannen en vrouwen;14 jaar;Ongehuwd;Saba;2022;16.0
4310;Totaal mannen en vrouwen;14 jaar;Ongehuwd;Saba;2023;24.0
4311;Totaal mannen en vrouwen;14 jaar;Ongehuwd;Saba;2024;21.0
4312;Totaal mannen en vrouwen;14 jaar;Gehuwd;Caribisch Nederland;2011;
4313;Totaal mannen en vrouwen;14 jaar;Gehuwd;Caribisch Nederland;2012;
4314;Totaal mannen en vrouwen;14 jaar;Gehuwd;Caribisch Nederland;2013;
4315;Totaal mannen en vrouwen;14 jaar;Gehuwd;Caribisch Nederland;2014;
4316;Totaal mannen en vrouwen;14 jaar;Gehuwd;Caribisch Nederland;2015;
4317;Totaal mannen en vrouwen;14 jaar;Gehuwd;Caribisch Nederland;2016;
4318;Totaal mannen en vrouwen;14 jaar;Gehuwd;Caribisch Nederland;2017;
4319;Totaal mannen en vrouwen;14 jaar;Gehuwd;Caribisch Nederland;2018;
4320;Totaal mannen en vrouwen;14 jaar;Gehuwd;Caribisch Nederland;2019;
4321;Totaal mannen en vrouwen;14 jaar;Gehuwd;Caribisch Nederland;2020;
4322;Totaal mannen en vrouwen;14 jaar;Gehuwd;Caribisch Nederland;2021;
4323;Totaal mannen en vrouwen;14 jaar;Gehuwd;Caribisch Nederland;2022;
4324;Totaal mannen en vrouwen;14 jaar;Gehuwd;Caribisch Nederland;2023;
4325;Totaal mannen en vrouwen;14 jaar;Gehuwd;Caribisch Nederland;2024;
4326;Totaal mannen en vrouwen;14 jaar;Gehuwd;Bonaire;2011;
4327;Totaal mannen en vrouwen;14 jaar;Gehuwd;Bonaire;2012;
4328;Totaal mannen en vrouwen;14 jaar;Gehuwd;Bonaire;2013;
4329;Totaal mannen en vrouwen;14 jaar;Gehuwd;Bonaire;2014;
4330;Totaal mannen en vrouwen;14 jaar;Gehuwd;Bonaire;2015;
4331;Totaal mannen en vrouwen;14 jaar;Gehuwd;Bonaire;2016;
4332;Totaal mannen en vrouwen;14 jaar;Gehuwd;Bonaire;2017;
4333;Totaal mannen en vrouwen;14 jaar;Gehuwd;Bonaire;2018;
4334;Totaal mannen en vrouwen;14 jaar;Gehuwd;Bonaire;2019;
4335;Totaal mannen en vrouwen;14 jaar;Gehuwd;Bonaire;2020;
4336;Totaal mannen en vrouwen;14 jaar;Gehuwd;Bonaire;2021;
4337;Totaal mannen en vrouwen;14 jaar;Gehuwd;Bonaire;2022;
4338;Totaal mannen en vrouwen;14 jaar;Gehuwd;Bonaire;2023;
4339;Totaal mannen en vrouwen;14 jaar;Gehuwd;Bonaire;2024;
4340;Totaal mannen en vrouwen;14 jaar;Gehuwd;Sint Eustatius;2011;
4341;Totaal mannen en vrouwen;14 jaar;Gehuwd;Sint Eustatius;2012;
4342;Totaal mannen en vrouwen;14 jaar;Gehuwd;Sint Eustatius;2013;
4343;Totaal mannen en vrouwen;14 jaar;Gehuwd;Sint Eustatius;2014;
4344;Totaal mannen en vrouwen;14 jaar;Gehuwd;Sint Eustatius;2015;
4345;Totaal mannen en vrouwen;14 jaar;Gehuwd;Sint Eustatius;2016;
4346;Totaal mannen en vrouwen;14 jaar;Gehuwd;Sint Eustatius;2017;
4347;Totaal mannen en vrouwen;14 jaar;Gehuwd;Sint Eustatius;2018;
4348;Totaal mannen en vrouwen;14 jaar;Gehuwd;Sint Eustatius;2019;
4349;Totaal mannen en vrouwen;14 jaar;Gehuwd;Sint Eustatius;2020;
4350;Totaal mannen en vrouwen;14 jaar;Gehuwd;Sint Eustatius;2021;
4351;Totaal mannen en vrouwen;14 jaar;Gehuwd;Sint Eustatius;2022;
4352;Totaal mannen en vrouwen;14 jaar;Gehuwd;Sint Eustatius;2023;
4353;Totaal mannen en vrouwen;14 jaar;Gehuwd;Sint Eustatius;2024;
4354;Totaal mannen en vrouwen;14 jaar;Gehuwd;Saba;2011;
4355;Totaal mannen en vrouwen;14 jaar;Gehuwd;Saba;2012;
4356;Totaal mannen en vrouwen;14 jaar;Gehuwd;Saba;2013;
4357;Totaal mannen en vrouwen;14 jaar;Gehuwd;Saba;2014;
4358;Totaal mannen en vrouwen;14 jaar;Gehuwd;Saba;2015;
4359;Totaal mannen en vrouwen;14 jaar;Gehuwd;Saba;2016;
4360;Totaal mannen en vrouwen;14 jaar;Gehuwd;Saba;2017;
4361;Totaal mannen en vrouwen;14 jaar;Gehuwd;Saba;2018;
4362;Totaal mannen en vrouwen;14 jaar;Gehuwd;Saba;2019;
4363;Totaal mannen en vrouwen;14 jaar;Gehuwd;Saba;2020;
4364;Totaal mannen en vrouwen;14 jaar;Gehuwd;Saba;2021;
4365;Totaal mannen en vrouwen;14 jaar;Gehuwd;Saba;2022;
4366;Totaal mannen en vrouwen;14 jaar;Gehuwd;Saba;2023;
4367;Totaal mannen en vrouwen;14 jaar;Gehuwd;Saba;2024;
4368;Totaal mannen en vrouwen;14 jaar;Verweduwd;Caribisch Nederland;2011;
4369;Totaal mannen en vrouwen;14 jaar;Verweduwd;Caribisch Nederland;2012;
4370;Totaal mannen en vrouwen;14 jaar;Verweduwd;Caribisch Nederland;2013;
4371;Totaal mannen en vrouwen;14 jaar;Verweduwd;Caribisch Nederland;2014;
4372;Totaal mannen en vrouwen;14 jaar;Verweduwd;Caribisch Nederland;2015;
4373;Totaal mannen en vrouwen;14 jaar;Verweduwd;Caribisch Nederland;2016;
4374;Totaal mannen en vrouwen;14 jaar;Verweduwd;Caribisch Nederland;2017;
4375;Totaal mannen en vrouwen;14 jaar;Verweduwd;Caribisch Nederland;2018;
4376;Totaal mannen en vrouwen;14 jaar;Verweduwd;Caribisch Nederland;2019;
4377;Totaal mannen en vrouwen;14 jaar;Verweduwd;Caribisch Nederland;2020;
4378;Totaal mannen en vrouwen;14 jaar;Verweduwd;Caribisch Nederland;2021;
4379;Totaal mannen en vrouwen;14 jaar;Verweduwd;Caribisch Nederland;2022;
4380;Totaal mannen en vrouwen;14 jaar;Verweduwd;Caribisch Nederland;2023;
4381;Totaal mannen en vrouwen;14 jaar;Verweduwd;Caribisch Nederland;2024;
4382;Totaal mannen en vrouwen;14 jaar;Verweduwd;Bonaire;2011;
4383;Totaal mannen en vrouwen;14 jaar;Verweduwd;Bonaire;2012;
4384;Totaal mannen en vrouwen;14 jaar;Verweduwd;Bonaire;2013;
4385;Totaal mannen en vrouwen;14 jaar;Verweduwd;Bonaire;2014;
4386;Totaal mannen en vrouwen;14 jaar;Verweduwd;Bonaire;2015;
4387;Totaal mannen en vrouwen;14 jaar;Verweduwd;Bonaire;2016;
4388;Totaal mannen en vrouwen;14 jaar;Verweduwd;Bonaire;2017;
4389;Totaal mannen en vrouwen;14 jaar;Verweduwd;Bonaire;2018;
4390;Totaal mannen en vrouwen;14 jaar;Verweduwd;Bonaire;2019;
4391;Totaal mannen en vrouwen;14 jaar;Verweduwd;Bonaire;2020;
4392;Totaal mannen en vrouwen;14 jaar;Verweduwd;Bonaire;2021;
4393;Totaal mannen en vrouwen;14 jaar;Verweduwd;Bonaire;2022;
4394;Totaal mannen en vrouwen;14 jaar;Verweduwd;Bonaire;2023;
4395;Totaal mannen en vrouwen;14 jaar;Verweduwd;Bonaire;2024;
4396;Totaal mannen en vrouwen;14 jaar;Verweduwd;Sint Eustatius;2011;
4397;Totaal mannen en vrouwen;14 jaar;Verweduwd;Sint Eustatius;2012;
4398;Totaal mannen en vrouwen;14 jaar;Verweduwd;Sint Eustatius;2013;
4399;Totaal mannen en vrouwen;14 jaar;Verweduwd;Sint Eustatius;2014;
4400;Totaal mannen en vrouwen;14 jaar;Verweduwd;Sint Eustatius;2015;
4401;Totaal mannen en vrouwen;14 jaar;Verweduwd;Sint Eustatius;2016;
4402;Totaal mannen en vrouwen;14 jaar;Verweduwd;Sint Eustatius;2017;
4403;Totaal mannen en vrouwen;14 jaar;Verweduwd;Sint Eustatius;2018;
4404;Totaal mannen en vrouwen;14 jaar;Verweduwd;Sint Eustatius;2019;
4405;Totaal mannen en vrouwen;14 jaar;Verweduwd;Sint Eustatius;2020;
4406;Totaal mannen en vrouwen;14 jaar;Verweduwd;Sint Eustatius;2021;
4407;Totaal mannen en vrouwen;14 jaar;Verweduwd;Sint Eustatius;2022;
4408;Totaal mannen en vrouwen;14 jaar;Verweduwd;Sint Eustatius;2023;
4409;Totaal mannen en vrouwen;14 jaar;Verweduwd;Sint Eustatius;2024;
4410;Totaal mannen en vrouwen;14 jaar;Verweduwd;Saba;2011;
4411;Totaal mannen en vrouwen;14 jaar;Verweduwd;Saba;2012;
4412;Totaal mannen en vrouwen;14 jaar;Verweduwd;Saba;2013;
4413;Totaal mannen en vrouwen;14 jaar;Verweduwd;Saba;2014;
4414;Totaal mannen en vrouwen;14 jaar;Verweduwd;Saba;2015;
4415;Totaal mannen en vrouwen;14 jaar;Verweduwd;Saba;2016;
4416;Totaal mannen en vrouwen;14 jaar;Verweduwd;Saba;2017;
4417;Totaal mannen en vrouwen;14 jaar;Verweduwd;Saba;2018;
4418;Totaal mannen en vrouwen;14 jaar;Verweduwd;Saba;2019;
4419;Totaal mannen en vrouwen;14 jaar;Verweduwd;Saba;2020;
4420;Totaal mannen en vrouwen;14 jaar;Verweduwd;Saba;2021;
4421;Totaal mannen en vrouwen;14 jaar;Verweduwd;Saba;2022;
4422;Totaal mannen en vrouwen;14 jaar;Verweduwd;Saba;2023;
4423;Totaal mannen en vrouwen;14 jaar;Verweduwd;Saba;2024;
4424;Totaal mannen en vrouwen;14 jaar;Gescheiden;Caribisch Nederland;2011;
4425;Totaal mannen en vrouwen;14 jaar;Gescheiden;Caribisch Nederland;2012;
4426;Totaal mannen en vrouwen;14 jaar;Gescheiden;Caribisch Nederland;2013;
4427;Totaal mannen en vrouwen;14 jaar;Gescheiden;Caribisch Nederland;2014;
4428;Totaal mannen en vrouwen;14 jaar;Gescheiden;Caribisch Nederland;2015;
4429;Totaal mannen en vrouwen;14 jaar;Gescheiden;Caribisch Nederland;2016;
4430;Totaal mannen en vrouwen;14 jaar;Gescheiden;Caribisch Nederland;2017;
4431;Totaal mannen en vrouwen;14 jaar;Gescheiden;Caribisch Nederland;2018;
4432;Totaal mannen en vrouwen;14 jaar;Gescheiden;Caribisch Nederland;2019;
4433;Totaal mannen en vrouwen;14 jaar;Gescheiden;Caribisch Nederland;2020;
4434;Totaal mannen en vrouwen;14 jaar;Gescheiden;Caribisch Nederland;2021;
4435;Totaal mannen en vrouwen;14 jaar;Gescheiden;Caribisch Nederland;2022;
4436;Totaal mannen en vrouwen;14 jaar;Gescheiden;Caribisch Nederland;2023;
4437;Totaal mannen en vrouwen;14 jaar;Gescheiden;Caribisch Nederland;2024;
4438;Totaal mannen en vrouwen;14 jaar;Gescheiden;Bonaire;2011;
4439;Totaal mannen en vrouwen;14 jaar;Gescheiden;Bonaire;2012;
4440;Totaal mannen en vrouwen;14 jaar;Gescheiden;Bonaire;2013;
4441;Totaal mannen en vrouwen;14 jaar;Gescheiden;Bonaire;2014;
4442;Totaal mannen en vrouwen;14 jaar;Gescheiden;Bonaire;2015;
4443;Totaal mannen en vrouwen;14 jaar;Gescheiden;Bonaire;2016;
4444;Totaal mannen en vrouwen;14 jaar;Gescheiden;Bonaire;2017;
4445;Totaal mannen en vrouwen;14 jaar;Gescheiden;Bonaire;2018;
4446;Totaal mannen en vrouwen;14 jaar;Gescheiden;Bonaire;2019;
4447;Totaal mannen en vrouwen;14 jaar;Gescheiden;Bonaire;2020;
4448;Totaal mannen en vrouwen;14 jaar;Gescheiden;Bonaire;2021;
4449;Totaal mannen en vrouwen;14 jaar;Gescheiden;Bonaire;2022;
4450;Totaal mannen en vrouwen;14 jaar;Gescheiden;Bonaire;2023;
4451;Totaal mannen en vrouwen;14 jaar;Gescheiden;Bonaire;2024;
4452;Totaal mannen en vrouwen;14 jaar;Gescheiden;Sint Eustatius;2011;
4453;Totaal mannen en vrouwen;14 jaar;Gescheiden;Sint Eustatius;2012;
4454;Totaal mannen en vrouwen;14 jaar;Gescheiden;Sint Eustatius;2013;
4455;Totaal mannen en vrouwen;14 jaar;Gescheiden;Sint Eustatius;2014;
4456;Totaal mannen en vrouwen;14 jaar;Gescheiden;Sint Eustatius;2015;
4457;Totaal mannen en vrouwen;14 jaar;Gescheiden;Sint Eustatius;2016;
4458;Totaal mannen en vrouwen;14 jaar;Gescheiden;Sint Eustatius;2017;
4459;Totaal mannen en vrouwen;14 jaar;Gescheiden;Sint Eustatius;2018;
