ID;Populatie;RegioS;Vervoerwijzen;Mobiliteitskenmerken;Perioden;VerplaatsingenPerPersoonPerDag_1;AfstandPerPersoonPerDag_2;ReisduurPerPersoonPerDag_3
7700;Hele bevolking;Nederland;Brom-/snorfiets;Mei;2003;0.02;0.14;0.39
7701;Hele bevolking;Nederland;Brom-/snorfiets;Mei;2004;0.02;0.11;0.29
7702;Hele bevolking;Nederland;Brom-/snorfiets;Mei;2005;0.03;0.2;0.5
7703;Hele bevolking;Nederland;Brom-/snorfiets;Mei;2006;0.02;0.1;0.26
7704;Hele bevolking;Nederland;Brom-/snorfiets;Mei;2007;0.02;0.11;0.39
7705;Hele bevolking;Nederland;Brom-/snorfiets;Juni;1985;;;
7706;Hele bevolking;Nederland;Brom-/snorfiets;Juni;1986;;;
7707;Hele bevolking;Nederland;Brom-/snorfiets;Juni;1987;;;
7708;Hele bevolking;Nederland;Brom-/snorfiets;Juni;1988;;;
7709;Hele bevolking;Nederland;Brom-/snorfiets;Juni;1989;;;
7710;Hele bevolking;Nederland;Brom-/snorfiets;Juni;1990;;;
7711;Hele bevolking;Nederland;Brom-/snorfiets;Juni;1991;;;
7712;Hele bevolking;Nederland;Brom-/snorfiets;Juni;1992;;;
7713;Hele bevolking;Nederland;Brom-/snorfiets;Juni;1993;;;
7714;Hele bevolking;Nederland;Brom-/snorfiets;Juni;1994;0.04;0.19;0.46
7715;Hele bevolking;Nederland;Brom-/snorfiets;Juni;1995;0.04;0.22;0.52
7716;Hele bevolking;Nederland;Brom-/snorfiets;Juni;1996;0.04;0.25;0.65
7717;Hele bevolking;Nederland;Brom-/snorfiets;Juni;1997;0.03;0.22;0.53
7718;Hele bevolking;Nederland;Brom-/snorfiets;Juni;1998;0.03;0.22;0.52
7719;Hele bevolking;Nederland;Brom-/snorfiets;Juni;1999;0.04;0.24;0.66
7720;Hele bevolking;Nederland;Brom-/snorfiets;Juni;2000;0.03;0.18;0.48
7721;Hele bevolking;Nederland;Brom-/snorfiets;Juni;2001;0.02;0.17;0.49
7722;Hele bevolking;Nederland;Brom-/snorfiets;Juni;2002;0.03;0.17;0.51
7723;Hele bevolking;Nederland;Brom-/snorfiets;Juni;2003;0.03;0.2;0.47
7724;Hele bevolking;Nederland;Brom-/snorfiets;Juni;2004;0.03;0.16;0.47
7725;Hele bevolking;Nederland;Brom-/snorfiets;Juni;2005;0.03;0.21;0.57
7726;Hele bevolking;Nederland;Brom-/snorfiets;Juni;2006;0.03;0.17;0.5
7727;Hele bevolking;Nederland;Brom-/snorfiets;Juni;2007;0.03;0.19;0.51
7728;Hele bevolking;Nederland;Brom-/snorfiets;Juli;1985;;;
7729;Hele bevolking;Nederland;Brom-/snorfiets;Juli;1986;;;
7730;Hele bevolking;Nederland;Brom-/snorfiets;Juli;1987;;;
7731;Hele bevolking;Nederland;Brom-/snorfiets;Juli;1988;;;
7732;Hele bevolking;Nederland;Brom-/snorfiets;Juli;1989;;;
7733;Hele bevolking;Nederland;Brom-/snorfiets;Juli;1990;;;
7734;Hele bevolking;Nederland;Brom-/snorfiets;Juli;1991;;;
7735;Hele bevolking;Nederland;Brom-/snorfiets;Juli;1992;;;
7736;Hele bevolking;Nederland;Brom-/snorfiets;Juli;1993;;;
7737;Hele bevolking;Nederland;Brom-/snorfiets;Juli;1994;0.03;0.16;0.4
7738;Hele bevolking;Nederland;Brom-/snorfiets;Juli;1995;0.03;0.2;0.52
7739;Hele bevolking;Nederland;Brom-/snorfiets;Juli;1996;0.02;0.14;0.37
7740;Hele bevolking;Nederland;Brom-/snorfiets;Juli;1997;0.03;0.2;0.48
7741;Hele bevolking;Nederland;Brom-/snorfiets;Juli;1998;0.04;0.26;0.6
7742;Hele bevolking;Nederland;Brom-/snorfiets;Juli;1999;0.03;0.24;0.66
7743;Hele bevolking;Nederland;Brom-/snorfiets;Juli;2000;0.03;0.14;0.4
7744;Hele bevolking;Nederland;Brom-/snorfiets;Juli;2001;0.03;0.16;0.42
7745;Hele bevolking;Nederland;Brom-/snorfiets;Juli;2002;0.03;0.18;0.47
7746;Hele bevolking;Nederland;Brom-/snorfiets;Juli;2003;0.03;0.19;0.5
7747;Hele bevolking;Nederland;Brom-/snorfiets;Juli;2004;0.03;0.15;0.41
7748;Hele bevolking;Nederland;Brom-/snorfiets;Juli;2005;0.02;0.11;0.35
7749;Hele bevolking;Nederland;Brom-/snorfiets;Juli;2006;0.03;0.24;0.71
7750;Hele bevolking;Nederland;Brom-/snorfiets;Juli;2007;0.02;0.16;0.4
7751;Hele bevolking;Nederland;Brom-/snorfiets;Augustus;1985;;;
7752;Hele bevolking;Nederland;Brom-/snorfiets;Augustus;1986;;;
7753;Hele bevolking;Nederland;Brom-/snorfiets;Augustus;1987;;;
7754;Hele bevolking;Nederland;Brom-/snorfiets;Augustus;1988;;;
7755;Hele bevolking;Nederland;Brom-/snorfiets;Augustus;1989;;;
7756;Hele bevolking;Nederland;Brom-/snorfiets;Augustus;1990;;;
7757;Hele bevolking;Nederland;Brom-/snorfiets;Augustus;1991;;;
7758;Hele bevolking;Nederland;Brom-/snorfiets;Augustus;1992;;;
7759;Hele bevolking;Nederland;Brom-/snorfiets;Augustus;1993;;;
7760;Hele bevolking;Nederland;Brom-/snorfiets;Augustus;1994;0.02;0.13;0.36
7761;Hele bevolking;Nederland;Brom-/snorfiets;Augustus;1995;0.04;0.25;0.63
7762;Hele bevolking;Nederland;Brom-/snorfiets;Augustus;1996;0.03;0.18;0.46
7763;Hele bevolking;Nederland;Brom-/snorfiets;Augustus;1997;0.03;0.19;0.49
7764;Hele bevolking;Nederland;Brom-/snorfiets;Augustus;1998;0.03;0.17;0.44
7765;Hele bevolking;Nederland;Brom-/snorfiets;Augustus;1999;0.03;0.2;0.52
7766;Hele bevolking;Nederland;Brom-/snorfiets;Augustus;2000;0.03;0.2;0.56
7767;Hele bevolking;Nederland;Brom-/snorfiets;Augustus;2001;0.03;0.18;0.51
7768;Hele bevolking;Nederland;Brom-/snorfiets;Augustus;2002;0.03;0.19;0.47
7769;Hele bevolking;Nederland;Brom-/snorfiets;Augustus;2003;0.03;0.14;0.43
7770;Hele bevolking;Nederland;Brom-/snorfiets;Augustus;2004;0.03;0.17;0.52
7771;Hele bevolking;Nederland;Brom-/snorfiets;Augustus;2005;0.03;0.2;0.53
7772;Hele bevolking;Nederland;Brom-/snorfiets;Augustus;2006;0.02;0.1;0.27
7773;Hele bevolking;Nederland;Brom-/snorfiets;Augustus;2007;0.02;0.16;0.42
7774;Hele bevolking;Nederland;Brom-/snorfiets;September;1985;;;
7775;Hele bevolking;Nederland;Brom-/snorfiets;September;1986;;;
7776;Hele bevolking;Nederland;Brom-/snorfiets;September;1987;;;
7777;Hele bevolking;Nederland;Brom-/snorfiets;September;1988;;;
7778;Hele bevolking;Nederland;Brom-/snorfiets;September;1989;;;
7779;Hele bevolking;Nederland;Brom-/snorfiets;September;1990;;;
7780;Hele bevolking;Nederland;Brom-/snorfiets;September;1991;;;
7781;Hele bevolking;Nederland;Brom-/snorfiets;September;1992;;;
7782;Hele bevolking;Nederland;Brom-/snorfiets;September;1993;;;
7783;Hele bevolking;Nederland;Brom-/snorfiets;September;1994;0.04;0.25;0.61
7784;Hele bevolking;Nederland;Brom-/snorfiets;September;1995;0.03;0.2;0.51
7785;Hele bevolking;Nederland;Brom-/snorfiets;September;1996;0.04;0.26;0.65
7786;Hele bevolking;Nederland;Brom-/snorfiets;September;1997;0.04;0.21;0.51
7787;Hele bevolking;Nederland;Brom-/snorfiets;September;1998;0.03;0.16;0.41
7788;Hele bevolking;Nederland;Brom-/snorfiets;September;1999;0.03;0.23;0.58
7789;Hele bevolking;Nederland;Brom-/snorfiets;September;2000;0.03;0.18;0.47
7790;Hele bevolking;Nederland;Brom-/snorfiets;September;2001;0.03;0.16;0.45
7791;Hele bevolking;Nederland;Brom-/snorfiets;September;2002;0.03;0.2;0.5
7792;Hele bevolking;Nederland;Brom-/snorfiets;September;2003;0.03;0.22;0.56
7793;Hele bevolking;Nederland;Brom-/snorfiets;September;2004;0.03;0.15;0.39
7794;Hele bevolking;Nederland;Brom-/snorfiets;September;2005;0.02;0.2;0.54
7795;Hele bevolking;Nederland;Brom-/snorfiets;September;2006;0.03;0.2;0.57
7796;Hele bevolking;Nederland;Brom-/snorfiets;September;2007;0.02;0.19;0.44
7797;Hele bevolking;Nederland;Brom-/snorfiets;Oktober;1985;;;
7798;Hele bevolking;Nederland;Brom-/snorfiets;Oktober;1986;;;
7799;Hele bevolking;Nederland;Brom-/snorfiets;Oktober;1987;;;
7800;Hele bevolking;Nederland;Brom-/snorfiets;Oktober;1988;;;
7801;Hele bevolking;Nederland;Brom-/snorfiets;Oktober;1989;;;
7802;Hele bevolking;Nederland;Brom-/snorfiets;Oktober;1990;;;
7803;Hele bevolking;Nederland;Brom-/snorfiets;Oktober;1991;;;
7804;Hele bevolking;Nederland;Brom-/snorfiets;Oktober;1992;;;
7805;Hele bevolking;Nederland;Brom-/snorfiets;Oktober;1993;;;
7806;Hele bevolking;Nederland;Brom-/snorfiets;Oktober;1994;0.04;0.23;0.6
7807;Hele bevolking;Nederland;Brom-/snorfiets;Oktober;1995;0.04;0.22;0.56
7808;Hele bevolking;Nederland;Brom-/snorfiets;Oktober;1996;0.04;0.24;0.55
7809;Hele bevolking;Nederland;Brom-/snorfiets;Oktober;1997;0.03;0.21;0.52
7810;Hele bevolking;Nederland;Brom-/snorfiets;Oktober;1998;0.03;0.19;0.49
7811;Hele bevolking;Nederland;Brom-/snorfiets;Oktober;1999;0.04;0.25;0.71
7812;Hele bevolking;Nederland;Brom-/snorfiets;Oktober;2000;0.03;0.18;0.49
7813;Hele bevolking;Nederland;Brom-/snorfiets;Oktober;2001;0.03;0.16;0.43
7814;Hele bevolking;Nederland;Brom-/snorfiets;Oktober;2002;0.02;0.14;0.34
7815;Hele bevolking;Nederland;Brom-/snorfiets;Oktober;2003;0.03;0.19;0.41
7816;Hele bevolking;Nederland;Brom-/snorfiets;Oktober;2004;0.03;0.18;0.43
7817;Hele bevolking;Nederland;Brom-/snorfiets;Oktober;2005;0.03;0.19;0.54
7818;Hele bevolking;Nederland;Brom-/snorfiets;Oktober;2006;0.03;0.2;0.54
7819;Hele bevolking;Nederland;Brom-/snorfiets;Oktober;2007;0.02;0.11;0.33
7820;Hele bevolking;Nederland;Brom-/snorfiets;November;1985;;;
7821;Hele bevolking;Nederland;Brom-/snorfiets;November;1986;;;
7822;Hele bevolking;Nederland;Brom-/snorfiets;November;1987;;;
7823;Hele bevolking;Nederland;Brom-/snorfiets;November;1988;;;
7824;Hele bevolking;Nederland;Brom-/snorfiets;November;1989;;;
7825;Hele bevolking;Nederland;Brom-/snorfiets;November;1990;;;
7826;Hele bevolking;Nederland;Brom-/snorfiets;November;1991;;;
7827;Hele bevolking;Nederland;Brom-/snorfiets;November;1992;;;
7828;Hele bevolking;Nederland;Brom-/snorfiets;November;1993;;;
7829;Hele bevolking;Nederland;Brom-/snorfiets;November;1994;0.04;0.2;0.45
7830;Hele bevolking;Nederland;Brom-/snorfiets;November;1995;0.03;0.21;0.53
7831;Hele bevolking;Nederland;Brom-/snorfiets;November;1996;0.03;0.21;0.52
7832;Hele bevolking;Nederland;Brom-/snorfiets;November;1997;0.04;0.21;0.57
7833;Hele bevolking;Nederland;Brom-/snorfiets;November;1998;0.02;0.15;0.37
7834;Hele bevolking;Nederland;Brom-/snorfiets;November;1999;0.03;0.2;0.57
7835;Hele bevolking;Nederland;Brom-/snorfiets;November;2000;0.03;0.22;0.58
7836;Hele bevolking;Nederland;Brom-/snorfiets;November;2001;0.03;0.21;0.57
7837;Hele bevolking;Nederland;Brom-/snorfiets;November;2002;0.03;0.21;0.5
7838;Hele bevolking;Nederland;Brom-/snorfiets;November;2003;0.02;0.14;0.38
7839;Hele bevolking;Nederland;Brom-/snorfiets;November;2004;0.02;0.19;0.46
7840;Hele bevolking;Nederland;Brom-/snorfiets;November;2005;0.03;0.2;0.49
7841;Hele bevolking;Nederland;Brom-/snorfiets;November;2006;0.04;0.28;0.68
7842;Hele bevolking;Nederland;Brom-/snorfiets;November;2007;0.02;0.12;0.28
7843;Hele bevolking;Nederland;Brom-/snorfiets;December;1985;;;
7844;Hele bevolking;Nederland;Brom-/snorfiets;December;1986;;;
7845;Hele bevolking;Nederland;Brom-/snorfiets;December;1987;;;
7846;Hele bevolking;Nederland;Brom-/snorfiets;December;1988;;;
7847;Hele bevolking;Nederland;Brom-/snorfiets;December;1989;;;
7848;Hele bevolking;Nederland;Brom-/snorfiets;December;1990;;;
7849;Hele bevolking;Nederland;Brom-/snorfiets;December;1991;;;
7850;Hele bevolking;Nederland;Brom-/snorfiets;December;1992;;;
7851;Hele bevolking;Nederland;Brom-/snorfiets;December;1993;;;
7852;Hele bevolking;Nederland;Brom-/snorfiets;December;1994;0.03;0.2;0.51
7853;Hele bevolking;Nederland;Brom-/snorfiets;December;1995;0.03;0.15;0.43
7854;Hele bevolking;Nederland;Brom-/snorfiets;December;1996;0.02;0.13;0.35
7855;Hele bevolking;Nederland;Brom-/snorfiets;December;1997;0.03;0.17;0.41
7856;Hele bevolking;Nederland;Brom-/snorfiets;December;1998;0.04;0.2;0.51
7857;Hele bevolking;Nederland;Brom-/snorfiets;December;1999;0.02;0.15;0.43
7858;Hele bevolking;Nederland;Brom-/snorfiets;December;2000;0.02;0.14;0.39
7859;Hele bevolking;Nederland;Brom-/snorfiets;December;2001;0.02;0.12;0.32
7860;Hele bevolking;Nederland;Brom-/snorfiets;December;2002;0.02;0.12;0.33
7861;Hele bevolking;Nederland;Brom-/snorfiets;December;2003;0.02;0.16;0.37
7862;Hele bevolking;Nederland;Brom-/snorfiets;December;2004;0.02;0.16;0.38
7863;Hele bevolking;Nederland;Brom-/snorfiets;December;2005;0.02;0.17;0.43
7864;Hele bevolking;Nederland;Brom-/snorfiets;December;2006;0.03;0.16;0.52
7865;Hele bevolking;Nederland;Brom-/snorfiets;December;2007;0.02;0.13;0.33
7866;Hele bevolking;Nederland;Fiets;Totaal mobiliteitskenmerken;1985;;;
7867;Hele bevolking;Nederland;Fiets;Totaal mobiliteitskenmerken;1986;;;
7868;Hele bevolking;Nederland;Fiets;Totaal mobiliteitskenmerken;1987;;;
7869;Hele bevolking;Nederland;Fiets;Totaal mobiliteitskenmerken;1988;;;
7870;Hele bevolking;Nederland;Fiets;Totaal mobiliteitskenmerken;1989;;;
7871;Hele bevolking;Nederland;Fiets;Totaal mobiliteitskenmerken;1990;;;
7872;Hele bevolking;Nederland;Fiets;Totaal mobiliteitskenmerken;1991;;;
7873;Hele bevolking;Nederland;Fiets;Totaal mobiliteitskenmerken;1992;;;
7874;Hele bevolking;Nederland;Fiets;Totaal mobiliteitskenmerken;1993;;;
7875;Hele bevolking;Nederland;Fiets;Totaal mobiliteitskenmerken;1994;0.82;2.51;11.52
7876;Hele bevolking;Nederland;Fiets;Totaal mobiliteitskenmerken;1995;0.83;2.55;11.82
7877;Hele bevolking;Nederland;Fiets;Totaal mobiliteitskenmerken;1996;0.8;2.39;11.03
7878;Hele bevolking;Nederland;Fiets;Totaal mobiliteitskenmerken;1997;0.83;2.58;11.88
7879;Hele bevolking;Nederland;Fiets;Totaal mobiliteitskenmerken;1998;0.79;2.39;11.01
7880;Hele bevolking;Nederland;Fiets;Totaal mobiliteitskenmerken;1999;0.81;2.4;11.39
7881;Hele bevolking;Nederland;Fiets;Totaal mobiliteitskenmerken;2000;0.8;2.37;11.15
7882;Hele bevolking;Nederland;Fiets;Totaal mobiliteitskenmerken;2001;0.79;2.34;10.87
7883;Hele bevolking;Nederland;Fiets;Totaal mobiliteitskenmerken;2002;0.78;2.29;10.68
7884;Hele bevolking;Nederland;Fiets;Totaal mobiliteitskenmerken;2003;0.82;2.45;11.42
7885;Hele bevolking;Nederland;Fiets;Totaal mobiliteitskenmerken;2004;0.8;2.42;11.41
7886;Hele bevolking;Nederland;Fiets;Totaal mobiliteitskenmerken;2005;0.8;2.51;11.61
7887;Hele bevolking;Nederland;Fiets;Totaal mobiliteitskenmerken;2006;0.8;2.47;11.27
7888;Hele bevolking;Nederland;Fiets;Totaal mobiliteitskenmerken;2007;0.78;2.49;11.17
7889;Hele bevolking;Nederland;Fiets;Afstand van 0 tot 0,5 km;1985;;;
7890;Hele bevolking;Nederland;Fiets;Afstand van 0 tot 0,5 km;1986;;;
7891;Hele bevolking;Nederland;Fiets;Afstand van 0 tot 0,5 km;1987;;;
7892;Hele bevolking;Nederland;Fiets;Afstand van 0 tot 0,5 km;1988;;;
7893;Hele bevolking;Nederland;Fiets;Afstand van 0 tot 0,5 km;1989;;;
7894;Hele bevolking;Nederland;Fiets;Afstand van 0 tot 0,5 km;1990;;;
7895;Hele bevolking;Nederland;Fiets;Afstand van 0 tot 0,5 km;1991;;;
7896;Hele bevolking;Nederland;Fiets;Afstand van 0 tot 0,5 km;1992;;;
7897;Hele bevolking;Nederland;Fiets;Afstand van 0 tot 0,5 km;1993;;;
7898;Hele bevolking;Nederland;Fiets;Afstand van 0 tot 0,5 km;1994;0.04;0.01;0.17
7899;Hele bevolking;Nederland;Fiets;Afstand van 0 tot 0,5 km;1995;0.04;0.01;0.15
7900;Hele bevolking;Nederland;Fiets;Afstand van 0 tot 0,5 km;1996;0.04;0.01;0.15
7901;Hele bevolking;Nederland;Fiets;Afstand van 0 tot 0,5 km;1997;0.04;0.01;0.16
7902;Hele bevolking;Nederland;Fiets;Afstand van 0 tot 0,5 km;1998;0.04;0.01;0.16
7903;Hele bevolking;Nederland;Fiets;Afstand van 0 tot 0,5 km;1999;0.04;0.01;0.21
7904;Hele bevolking;Nederland;Fiets;Afstand van 0 tot 0,5 km;2000;0.04;0.01;0.2
7905;Hele bevolking;Nederland;Fiets;Afstand van 0 tot 0,5 km;2001;0.04;0.01;0.19
7906;Hele bevolking;Nederland;Fiets;Afstand van 0 tot 0,5 km;2002;0.04;0.01;0.22
7907;Hele bevolking;Nederland;Fiets;Afstand van 0 tot 0,5 km;2003;0.04;0.01;0.21
7908;Hele bevolking;Nederland;Fiets;Afstand van 0 tot 0,5 km;2004;0.04;0.01;0.16
7909;Hele bevolking;Nederland;Fiets;Afstand van 0 tot 0,5 km;2005;0.04;0.01;0.17
7910;Hele bevolking;Nederland;Fiets;Afstand van 0 tot 0,5 km;2006;0.04;0.01;0.15
7911;Hele bevolking;Nederland;Fiets;Afstand van 0 tot 0,5 km;2007;0.03;0.01;0.11
7912;Hele bevolking;Nederland;Fiets;Afstand van 0,5 tot 1 km;1985;;;
7913;Hele bevolking;Nederland;Fiets;Afstand van 0,5 tot 1 km;1986;;;
7914;Hele bevolking;Nederland;Fiets;Afstand van 0,5 tot 1 km;1987;;;
7915;Hele bevolking;Nederland;Fiets;Afstand van 0,5 tot 1 km;1988;;;
7916;Hele bevolking;Nederland;Fiets;Afstand van 0,5 tot 1 km;1989;;;
7917;Hele bevolking;Nederland;Fiets;Afstand van 0,5 tot 1 km;1990;;;
7918;Hele bevolking;Nederland;Fiets;Afstand van 0,5 tot 1 km;1991;;;
7919;Hele bevolking;Nederland;Fiets;Afstand van 0,5 tot 1 km;1992;;;
7920;Hele bevolking;Nederland;Fiets;Afstand van 0,5 tot 1 km;1993;;;
7921;Hele bevolking;Nederland;Fiets;Afstand van 0,5 tot 1 km;1994;0.12;0.07;0.65
7922;Hele bevolking;Nederland;Fiets;Afstand van 0,5 tot 1 km;1995;0.11;0.06;0.6
7923;Hele bevolking;Nederland;Fiets;Afstand van 0,5 tot 1 km;1996;0.11;0.06;0.58
7924;Hele bevolking;Nederland;Fiets;Afstand van 0,5 tot 1 km;1997;0.11;0.06;0.6
7925;Hele bevolking;Nederland;Fiets;Afstand van 0,5 tot 1 km;1998;0.1;0.06;0.58
7926;Hele bevolking;Nederland;Fiets;Afstand van 0,5 tot 1 km;1999;0.11;0.06;0.66
7927;Hele bevolking;Nederland;Fiets;Afstand van 0,5 tot 1 km;2000;0.11;0.07;0.68
7928;Hele bevolking;Nederland;Fiets;Afstand van 0,5 tot 1 km;2001;0.11;0.07;0.65
7929;Hele bevolking;Nederland;Fiets;Afstand van 0,5 tot 1 km;2002;0.11;0.07;0.64
7930;Hele bevolking;Nederland;Fiets;Afstand van 0,5 tot 1 km;2003;0.12;0.08;0.68
7931;Hele bevolking;Nederland;Fiets;Afstand van 0,5 tot 1 km;2004;0.12;0.07;0.65
7932;Hele bevolking;Nederland;Fiets;Afstand van 0,5 tot 1 km;2005;0.11;0.06;0.63
7933;Hele bevolking;Nederland;Fiets;Afstand van 0,5 tot 1 km;2006;0.11;0.07;0.64
7934;Hele bevolking;Nederland;Fiets;Afstand van 0,5 tot 1 km;2007;0.1;0.06;0.55
7935;Hele bevolking;Nederland;Fiets;Afstand van 1 tot 2,5 km;1985;;;
7936;Hele bevolking;Nederland;Fiets;Afstand van 1 tot 2,5 km;1986;;;
7937;Hele bevolking;Nederland;Fiets;Afstand van 1 tot 2,5 km;1987;;;
7938;Hele bevolking;Nederland;Fiets;Afstand van 1 tot 2,5 km;1988;;;
7939;Hele bevolking;Nederland;Fiets;Afstand van 1 tot 2,5 km;1989;;;
7940;Hele bevolking;Nederland;Fiets;Afstand van 1 tot 2,5 km;1990;;;
7941;Hele bevolking;Nederland;Fiets;Afstand van 1 tot 2,5 km;1991;;;
7942;Hele bevolking;Nederland;Fiets;Afstand van 1 tot 2,5 km;1992;;;
7943;Hele bevolking;Nederland;Fiets;Afstand van 1 tot 2,5 km;1993;;;
7944;Hele bevolking;Nederland;Fiets;Afstand van 1 tot 2,5 km;1994;0.35;0.53;3.05
7945;Hele bevolking;Nederland;Fiets;Afstand van 1 tot 2,5 km;1995;0.36;0.54;3.1
7946;Hele bevolking;Nederland;Fiets;Afstand van 1 tot 2,5 km;1996;0.34;0.53;2.98
7947;Hele bevolking;Nederland;Fiets;Afstand van 1 tot 2,5 km;1997;0.35;0.54;3.11
7948;Hele bevolking;Nederland;Fiets;Afstand van 1 tot 2,5 km;1998;0.34;0.52;2.97
7949;Hele bevolking;Nederland;Fiets;Afstand van 1 tot 2,5 km;1999;0.36;0.54;3.23
7950;Hele bevolking;Nederland;Fiets;Afstand van 1 tot 2,5 km;2000;0.34;0.52;3.05
7951;Hele bevolking;Nederland;Fiets;Afstand van 1 tot 2,5 km;2001;0.34;0.52;2.97
7952;Hele bevolking;Nederland;Fiets;Afstand van 1 tot 2,5 km;2002;0.33;0.5;2.83
7953;Hele bevolking;Nederland;Fiets;Afstand van 1 tot 2,5 km;2003;0.35;0.53;3.01
7954;Hele bevolking;Nederland;Fiets;Afstand van 1 tot 2,5 km;2004;0.34;0.49;3.03
7955;Hele bevolking;Nederland;Fiets;Afstand van 1 tot 2,5 km;2005;0.33;0.48;2.96
7956;Hele bevolking;Nederland;Fiets;Afstand van 1 tot 2,5 km;2006;0.33;0.49;2.95
7957;Hele bevolking;Nederland;Fiets;Afstand van 1 tot 2,5 km;2007;0.33;0.49;2.94
7958;Hele bevolking;Nederland;Fiets;Afstand van 2,5 tot 3,7 km;1985;;;
7959;Hele bevolking;Nederland;Fiets;Afstand van 2,5 tot 3,7 km;1986;;;
7960;Hele bevolking;Nederland;Fiets;Afstand van 2,5 tot 3,7 km;1987;;;
7961;Hele bevolking;Nederland;Fiets;Afstand van 2,5 tot 3,7 km;1988;;;
7962;Hele bevolking;Nederland;Fiets;Afstand van 2,5 tot 3,7 km;1989;;;
7963;Hele bevolking;Nederland;Fiets;Afstand van 2,5 tot 3,7 km;1990;;;
7964;Hele bevolking;Nederland;Fiets;Afstand van 2,5 tot 3,7 km;1991;;;
7965;Hele bevolking;Nederland;Fiets;Afstand van 2,5 tot 3,7 km;1992;;;
7966;Hele bevolking;Nederland;Fiets;Afstand van 2,5 tot 3,7 km;1993;;;
7967;Hele bevolking;Nederland;Fiets;Afstand van 2,5 tot 3,7 km;1994;0.14;0.42;1.9
7968;Hele bevolking;Nederland;Fiets;Afstand van 2,5 tot 3,7 km;1995;0.14;0.42;1.96
7969;Hele bevolking;Nederland;Fiets;Afstand van 2,5 tot 3,7 km;1996;0.14;0.42;1.9
7970;Hele bevolking;Nederland;Fiets;Afstand van 2,5 tot 3,7 km;1997;0.14;0.44;2.01
7971;Hele bevolking;Nederland;Fiets;Afstand van 2,5 tot 3,7 km;1998;0.13;0.4;1.86
7972;Hele bevolking;Nederland;Fiets;Afstand van 2,5 tot 3,7 km;1999;0.12;0.35;1.65
7973;Hele bevolking;Nederland;Fiets;Afstand van 2,5 tot 3,7 km;2000;0.12;0.37;1.71
7974;Hele bevolking;Nederland;Fiets;Afstand van 2,5 tot 3,7 km;2001;0.11;0.35;1.6
7975;Hele bevolking;Nederland;Fiets;Afstand van 2,5 tot 3,7 km;2002;0.12;0.36;1.63
7976;Hele bevolking;Nederland;Fiets;Afstand van 2,5 tot 3,7 km;2003;0.12;0.36;1.64
7977;Hele bevolking;Nederland;Fiets;Afstand van 2,5 tot 3,7 km;2004;0.12;0.34;1.7
7978;Hele bevolking;Nederland;Fiets;Afstand van 2,5 tot 3,7 km;2005;0.12;0.35;1.73
7979;Hele bevolking;Nederland;Fiets;Afstand van 2,5 tot 3,7 km;2006;0.12;0.36;1.72
7980;Hele bevolking;Nederland;Fiets;Afstand van 2,5 tot 3,7 km;2007;0.12;0.36;1.75
7981;Hele bevolking;Nederland;Fiets;Afstand van 3,7 tot 5 km;1985;;;
7982;Hele bevolking;Nederland;Fiets;Afstand van 3,7 tot 5 km;1986;;;
7983;Hele bevolking;Nederland;Fiets;Afstand van 3,7 tot 5 km;1987;;;
7984;Hele bevolking;Nederland;Fiets;Afstand van 3,7 tot 5 km;1988;;;
7985;Hele bevolking;Nederland;Fiets;Afstand van 3,7 tot 5 km;1989;;;
7986;Hele bevolking;Nederland;Fiets;Afstand van 3,7 tot 5 km;1990;;;
7987;Hele bevolking;Nederland;Fiets;Afstand van 3,7 tot 5 km;1991;;;
7988;Hele bevolking;Nederland;Fiets;Afstand van 3,7 tot 5 km;1992;;;
7989;Hele bevolking;Nederland;Fiets;Afstand van 3,7 tot 5 km;1993;;;
7990;Hele bevolking;Nederland;Fiets;Afstand van 3,7 tot 5 km;1994;0.04;0.18;0.79
7991;Hele bevolking;Nederland;Fiets;Afstand van 3,7 tot 5 km;1995;0.05;0.19;0.83
7992;Hele bevolking;Nederland;Fiets;Afstand van 3,7 tot 5 km;1996;0.04;0.19;0.8
7993;Hele bevolking;Nederland;Fiets;Afstand van 3,7 tot 5 km;1997;0.05;0.19;0.81
7994;Hele bevolking;Nederland;Fiets;Afstand van 3,7 tot 5 km;1998;0.04;0.18;0.76
7995;Hele bevolking;Nederland;Fiets;Afstand van 3,7 tot 5 km;1999;0.04;0.19;0.8
7996;Hele bevolking;Nederland;Fiets;Afstand van 3,7 tot 5 km;2000;0.05;0.2;0.79
7997;Hele bevolking;Nederland;Fiets;Afstand van 3,7 tot 5 km;2001;0.05;0.2;0.81
7998;Hele bevolking;Nederland;Fiets;Afstand van 3,7 tot 5 km;2002;0.05;0.2;0.81
7999;Hele bevolking;Nederland;Fiets;Afstand van 3,7 tot 5 km;2003;0.05;0.2;0.82
8000;Hele bevolking;Nederland;Fiets;Afstand van 3,7 tot 5 km;2004;0.05;0.2;0.92
8001;Hele bevolking;Nederland;Fiets;Afstand van 3,7 tot 5 km;2005;0.05;0.2;0.89
8002;Hele bevolking;Nederland;Fiets;Afstand van 3,7 tot 5 km;2006;0.05;0.2;0.86
8003;Hele bevolking;Nederland;Fiets;Afstand van 3,7 tot 5 km;2007;0.05;0.2;0.88
8004;Hele bevolking;Nederland;Fiets;Afstand van 5 tot 7,5 km;1985;;;
