ID;Regions;Periods;TotalSurface_1;TransportTotal_2;Railroad_3;MainRoad_4;Airport_5;BuiltUpAreaTotal_6;Residential_7;IndustryBusinessPublicInstitutions_8;SocioCulturalFacilities_9;SemiBuiltUpAreaTotal_10;MiningArea_11;BuildingSite_12;OtherSemiBuiltUpArea_13;RecreationTotal_14;ParkAndPublicGarden_15;SportGrounds_16;OtherRecreationUsage_17;AgricultureTotal_18;Greenhouses_19;OtherAgriculturalUsage_20;WoodlandAndNatureTotal_21;Woodland_22;NaturalOpenArea_23;WaterTotal_24;InlandWaterTotal_25;TidalWaterTotal_26
433;Drenthe (PV);1980;;;;;;;;;;;;;;;;;;;;;;;;;;
434;Drenthe (PV);1981;2681.0;97.0;4.0;93.0;1.0;121.0;96.0;19.0;6.0;27.0;14.0;7.0;5.0;36.0;3.0;11.0;22.0;1992.0;2.0;1990.0;381.0;256.0;125.0;27.0;27.0;
435;Drenthe (PV);1982;;;;;;;;;;;;;;;;;;;;;;;;;;
436;Drenthe (PV);1983;2681.0;97.0;3.0;93.0;1.0;122.0;98.0;18.0;6.0;25.0;14.0;6.0;5.0;37.0;3.0;11.0;22.0;1992.0;2.0;1990.0;381.0;256.0;125.0;27.0;27.0;
437;Drenthe (PV);1984;;;;;;;;;;;;;;;;;;;;;;;;;;
438;Drenthe (PV);1985;2681.0;92.0;3.0;88.0;1.0;123.0;96.0;20.0;7.0;23.0;13.0;5.0;6.0;39.0;3.0;12.0;24.0;2002.0;2.0;2000.0;376.0;264.0;112.0;25.0;25.0;
439;Drenthe (PV);1986;;;;;;;;;;;;;;;;;;;;;;;;;;
440;Drenthe (PV);1987;;;;;;;;;;;;;;;;;;;;;;;;;;
441;Drenthe (PV);1988;;;;;;;;;;;;;;;;;;;;;;;;;;
442;Drenthe (PV);1989;2680.0;91.0;3.0;86.0;2.0;126.0;98.0;22.0;6.0;22.0;13.0;4.0;5.0;40.0;3.0;12.0;25.0;1986.0;2.0;1984.0;387.0;277.0;110.0;28.0;28.0;
443;Drenthe (PV);1990;;;;;;;;;;;;;;;;;;;;;;;;;;
444;Drenthe (PV);1991;;;;;;;;;;;;;;;;;;;;;;;;;;
445;Drenthe (PV);1992;;;;;;;;;;;;;;;;;;;;;;;;;;
446;Drenthe (PV);1993;2680.0;91.0;3.0;87.0;1.0;131.0;100.0;24.0;6.0;23.0;14.0;5.0;5.0;42.0;3.0;14.0;25.0;1979.0;3.0;1976.0;385.0;281.0;104.0;29.0;29.0;
447;Drenthe (PV);1994;;;;;;;;;;;;;;;;;;;;;;;;;;
448;Drenthe (PV);1995;2680.0;;;;;;;;;;;;;;;;;;;;;;;;;
449;Drenthe (PV);1996;2680.0;67.0;3.0;64.0;1.0;125.0;93.0;25.0;6.0;17.0;4.0;9.0;5.0;43.0;7.0;15.0;22.0;1972.0;3.0;1968.0;421.0;318.0;103.0;34.0;34.0;
450;Drenthe (PV);1997;2681.0;;;;;;;;;;;;;;;;;;;;;;;;;
451;Drenthe (PV);1998;2680.0;;;;;;;;;;;;;;;;;;;;;;;;;
452;Drenthe (PV);1999;2680.0;;;;;;;;;;;;;;;;;;;;;;;;;
453;Drenthe (PV);2000;2680.0;68.0;3.0;64.0;1.0;132.0;97.0;28.0;7.0;21.0;4.0;13.0;5.0;44.0;8.0;15.0;22.0;1947.0;4.0;1943.0;430.0;330.0;100.0;38.0;38.0;
454;Drenthe (PV);2001;2680.0;;;;;;;;;;;;;;;;;;;;;;;;;
455;Drenthe (PV);2002;2680.0;;;;;;;;;;;;;;;;;;;;;;;;;
456;Drenthe (PV);2003;2680.0;69.0;3.0;65.0;7.0;137.0;99.0;31.0;7.0;25.0;4.0;18.0;4.0;48.0;9.0;15.0;24.0;1932.0;4.0;1928.0;431.0;325.0;106.0;39.0;39.0;
457;Drenthe (PV);2004;2680.0;;;;;;;;;;;;;;;;;;;;;;;;;
458;Drenthe (PV);2005;2680.0;;;;;;;;;;;;;;;;;;;;;;;;;
459;Drenthe (PV);2006;2680.0;68.0;3.0;65.0;1.0;142.0;101.0;34.0;7.0;27.0;4.0;18.0;4.0;49.0;8.0;17.0;24.0;1918.0;4.0;1914.0;435.0;326.0;109.0;41.0;41.0;
460;Drenthe (PV);2007;2680.0;;;;;;;;;;;;;;;;;;;;;;;;;
461;Drenthe (PV);2008;2680.0;69.0;3.0;66.0;1.0;146.0;103.0;36.0;7.0;25.0;4.0;17.0;4.0;51.0;9.0;17.0;25.0;1913.0;4.0;1909.0;435.0;326.0;109.0;41.0;41.0;
462;Drenthe (PV);2009;2680.0;;;;;;;;;;;;;;;;;;;;;;;;;
463;Drenthe (PV);2010;2680.0;71.0;3.0;67.0;1.0;148.0;104.0;37.0;7.0;26.0;4.0;18.0;4.0;51.0;9.0;17.0;25.0;1898.0;4.0;1894.0;443.0;330.0;113.0;44.0;44.0;
464;Drenthe (PV);2011;2680.0;;;;;;;;;;;;;;;;;;;;;;;;;
465;Drenthe (PV);2012;2680.0;71.0;3.0;67.0;1.0;152.0;105.0;40.0;7.0;22.0;4.0;14.0;4.0;54.0;9.0;18.0;27.0;1887.0;4.0;1883.0;449.0;328.0;121.0;46.0;46.0;
466;Drenthe (PV);2013;2680.0;;;;;;;;;;;;;;;;;;;;;;;;;
467;Drenthe (PV);2014;2680.0;;;;;;;;;;;;;;;;;;;;;;;;;
468;Drenthe (PV);2015;2680.0;70.0;3.0;67.0;1.0;155.0;107.0;41.0;7.0;19.0;5.0;10.0;4.0;56.0;10.0;19.0;28.0;1862.0;3.0;1859.0;470.0;326.0;144.0;48.0;48.0;
469;Drenthe (PV);2016;2680.0;;;;;;;;;;;;;;;;;;;;;;;;;
470;Drenthe (PV);2017;2680.0;70.0;3.0;67.0;1.0;157.0;109.0;41.0;7.0;17.0;4.0;8.0;4.0;58.0;11.0;19.0;28.0;1861.0;3.0;1858.0;470.0;324.0;146.0;48.0;48.0;
471;Drenthe (PV);2018;2680.0;;;;;;;;;;;;;;;;;;;;;;;;;
472;Drenthe (PV);2019;2680.0;;;;;;;;;;;;;;;;;;;;;;;;;
473;Drenthe (PV);2020;2680.0;;;;;;;;;;;;;;;;;;;;;;;;;
474;Drenthe (PV);2021;2680.0;;;;;;;;;;;;;;;;;;;;;;;;;
475;Drenthe (PV);2022;2680.0;;;;;;;;;;;;;;;;;;;;;;;;;
476;Overijssel (PV);1900;;;;;;;;;;;;;;;;;;;;;;;;;;
477;Overijssel (PV);1905;;;;;;;;;;;;;;;;;;;;;;;;;;
478;Overijssel (PV);1906;;;;;;;;;;;;;;;;;;;;;;;;;;
479;Overijssel (PV);1907;;;;;;;;;;;;;;;;;;;;;;;;;;
480;Overijssel (PV);1908;;;;;;;;;;;;;;;;;;;;;;;;;;
481;Overijssel (PV);1909;;;;;;;;;;;;;;;;;;;;;;;;;;
482;Overijssel (PV);1910;;;;;;;;;;;;;;;;;;;;;;;;;;
483;Overijssel (PV);1911;;;;;;;;;;;;;;;;;;;;;;;;;;
484;Overijssel (PV);1912;;;;;;;;;;;;;;;;;;;;;;;;;;
485;Overijssel (PV);1913;;;;;;;;;;;;;;;;;;;;;;;;;;
486;Overijssel (PV);1914;;;;;;;;;;;;;;;;;;;;;;;;;;
487;Overijssel (PV);1915;;;;;;;;;;;;;;;;;;;;;;;;;;
488;Overijssel (PV);1916;;;;;;;;;;;;;;;;;;;;;;;;;;
489;Overijssel (PV);1917;;;;;;;;;;;;;;;;;;;;;;;;;;
490;Overijssel (PV);1918;;;;;;;;;;;;;;;;;;;;;;;;;;
491;Overijssel (PV);1919;;;;;;;;;;;;;;;;;;;;;;;;;;
492;Overijssel (PV);1920;;;;;;;;;;;;;;;;;;;;;;;;;;
493;Overijssel (PV);1921;;;;;;;;;;;;;;;;;;;;;;;;;;
494;Overijssel (PV);1922;;;;;;;;;;;;;;;;;;;;;;;;;;
495;Overijssel (PV);1923;;;;;;;;;;;;;;;;;;;;;;;;;;
496;Overijssel (PV);1924;;;;;;;;;;;;;;;;;;;;;;;;;;
497;Overijssel (PV);1925;;;;;;;;;;;;;;;;;;;;;;;;;;
498;Overijssel (PV);1926;;;;;;;;;;;;;;;;;;;;;;;;;;
499;Overijssel (PV);1927;;;;;;;;;;;;;;;;;;;;;;;;;;
500;Overijssel (PV);1928;;;;;;;;;;;;;;;;;;;;;;;;;;
501;Overijssel (PV);1929;;;;;;;;;;;;;;;;;;;;;;;;;;
502;Overijssel (PV);1930;;;;;;;;;;;;;;;;;;;;;;;;;;
503;Overijssel (PV);1931;;;;;;;;;;;;;;;;;;;;;;;;;;
504;Overijssel (PV);1932;;;;;;;;;;;;;;;;;;;;;;;;;;
505;Overijssel (PV);1933;;;;;;;;;;;;;;;;;;;;;;;;;;
506;Overijssel (PV);1934;;;;;;;;;;;;;;;;;;;;;;;;;;
507;Overijssel (PV);1935;;;;;;;;;;;;;;;;;;;;;;;;;;
508;Overijssel (PV);1936;;;;;;;;;;;;;;;;;;;;;;;;;;
509;Overijssel (PV);1937;;;;;;;;;;;;;;;;;;;;;;;;;;
510;Overijssel (PV);1938;;;;;;;;;;;;;;;;;;;;;;;;;;
511;Overijssel (PV);1939;;;;;;;;;;;;;;;;;;;;;;;;;;
512;Overijssel (PV);1940;;;;;;;;;;;;;;;;;;;;;;;;;;
513;Overijssel (PV);1941;;;;;;;;;;;;;;;;;;;;;;;;;;
514;Overijssel (PV);1942;;;;;;;;;;;;;;;;;;;;;;;;;;
515;Overijssel (PV);1943;;;;;;;;;;;;;;;;;;;;;;;;;;
516;Overijssel (PV);1944;;;;;;;;;;;;;;;;;;;;;;;;;;
517;Overijssel (PV);1945;;;;;;;;;;;;;;;;;;;;;;;;;;
518;Overijssel (PV);1946;;;;;;;;;;;;;;;;;;;;;;;;;;
519;Overijssel (PV);1947;;;;;;;;;;;;;;;;;;;;;;;;;;
520;Overijssel (PV);1948;;;;;;;;;;;;;;;;;;;;;;;;;;
521;Overijssel (PV);1949;;;;;;;;;;;;;;;;;;;;;;;;;;
522;Overijssel (PV);1950;3868.0;108.0;12.0;92.0;4.0;;;;;;;;;;1.0;;;;;2977.0;584.0;261.0;323.0;65.0;65.0;
523;Overijssel (PV);1951;3889.0;118.0;12.0;102.0;4.0;;;;;;;;;;2.0;;;;;2949.0;596.0;268.0;328.0;90.0;90.0;
524;Overijssel (PV);1952;3911.0;118.0;12.0;102.0;4.0;;;;;;;;;;2.0;;;;;2957.0;590.0;272.0;318.0;110.0;110.0;
525;Overijssel (PV);1953;3932.0;120.0;12.0;104.0;4.0;;;;;;;;;;3.0;;;;;2974.0;586.0;277.0;309.0;109.0;109.0;
526;Overijssel (PV);1954;3932.0;120.0;12.0;105.0;4.0;;;;;;;;;;4.0;;;;;2972.0;584.0;282.0;302.0;108.0;108.0;
527;Overijssel (PV);1955;3932.0;121.0;11.0;105.0;4.0;;;;;;;0.0;;;4.0;;;;;2984.0;568.0;287.0;281.0;108.0;108.0;
528;Overijssel (PV);1956;3933.0;121.0;11.0;106.0;4.0;;;;;;;1.0;;;4.0;;;;;2978.0;569.0;297.0;272.0;111.0;111.0;
529;Overijssel (PV);1957;3933.0;121.0;11.0;105.0;4.0;;;;;;;1.0;;;4.0;;;;;2989.0;563.0;294.0;269.0;109.0;109.0;
530;Overijssel (PV);1958;3934.0;105.0;7.0;95.0;3.0;;;;;;;1.0;;;5.0;;;;;3023.0;574.0;340.0;234.0;105.0;105.0;
531;Overijssel (PV);1959;3934.0;107.0;7.0;97.0;3.0;;;;;;;2.0;;;5.0;;;;;3026.0;577.0;348.0;229.0;99.0;99.0;
532;Overijssel (PV);1960;3934.0;86.0;7.0;76.0;3.0;;;;;;;3.0;;;6.0;;;;;3038.0;562.0;356.0;206.0;121.0;121.0;
533;Overijssel (PV);1961;3934.0;82.0;7.0;73.0;3.0;;;;;;;3.0;;;5.0;;;;;3034.0;559.0;362.0;198.0;120.0;120.0;
534;Overijssel (PV);1962;3932.0;82.0;7.0;73.0;3.0;;;;;;;5.0;;;5.0;;;;;3030.0;557.0;361.0;197.0;120.0;120.0;
535;Overijssel (PV);1963;3933.0;84.0;7.0;74.0;3.0;;;;;;;7.0;;;5.0;;;;;3023.0;557.0;361.0;196.0;121.0;121.0;
536;Overijssel (PV);1964;3932.0;81.0;7.0;71.0;3.0;;;;;;;7.0;;;6.0;;;;;3022.0;556.0;361.0;195.0;121.0;121.0;
537;Overijssel (PV);1965;3935.0;57.0;7.0;47.0;3.0;;;;;;;7.0;;;6.0;;;;;3041.0;557.0;363.0;194.0;122.0;122.0;
538;Overijssel (PV);1966;3929.0;64.0;7.0;54.0;3.0;;;;;;;11.0;;;6.0;;;;;3042.0;536.0;369.0;167.0;125.0;125.0;
539;Overijssel (PV);1967;3931.0;66.0;7.0;56.0;3.0;136.0;;16.0;;;;12.0;;;4.0;;;;;3042.0;532.0;368.0;164.0;125.0;125.0;
540;Overijssel (PV);1968;3931.0;64.0;7.0;54.0;3.0;146.0;;18.0;;;;11.0;;;5.0;;;;;3036.0;530.0;367.0;164.0;124.0;124.0;
541;Overijssel (PV);1969;3931.0;66.0;7.0;56.0;3.0;150.0;;18.0;;;;11.0;;;5.0;;;;;3032.0;529.0;366.0;163.0;124.0;124.0;
542;Overijssel (PV);1970;3927.0;68.0;7.0;58.0;3.0;149.0;;19.0;;;;14.0;;;5.0;;;;;3028.0;528.0;366.0;161.0;121.0;121.0;
543;Overijssel (PV);1971;3927.0;70.0;7.0;60.0;3.0;153.0;;19.0;;;;14.0;;;5.0;;;;;3020.0;528.0;367.0;161.0;122.0;122.0;
544;Overijssel (PV);1972;3917.0;61.0;7.0;51.0;4.0;157.0;;20.0;;;;16.0;;;6.0;3.0;;;;3009.0;526.0;366.0;160.0;122.0;122.0;
545;Overijssel (PV);1973;3926.0;80.0;7.0;70.0;4.0;157.0;;21.0;;;;15.0;;;6.0;8.0;;;;2984.0;530.0;370.0;160.0;126.0;126.0;
546;Overijssel (PV);1974;3926.0;81.0;7.0;70.0;4.0;162.0;;23.0;;;;14.0;;;7.0;9.0;;;;2981.0;528.0;369.0;159.0;126.0;126.0;
547;Overijssel (PV);1975;3927.0;82.0;7.0;71.0;4.0;170.0;;24.0;;;;13.0;;;7.0;9.0;;;;2967.0;534.0;372.0;162.0;124.0;124.0;
548;Overijssel (PV);1976;3927.0;82.0;7.0;71.0;4.0;173.0;;24.0;;;;14.0;;;8.0;10.0;;;;2962.0;533.0;371.0;162.0;124.0;124.0;
549;Overijssel (PV);1977;3932.0;132.0;9.0;118.0;4.0;190.0;140.0;40.0;10.0;26.0;3.0;16.0;6.0;50.0;8.0;17.0;24.0;2949.0;1.0;2948.0;472.0;343.0;129.0;114.0;114.0;
550;Overijssel (PV);1978;;;;;;;;;;;;;;;;;;;;;;;;;;
551;Overijssel (PV);1979;3924.0;132.0;9.0;121.0;2.0;192.0;140.0;43.0;9.0;26.0;4.0;17.0;6.0;52.0;9.0;18.0;25.0;2936.0;1.0;2935.0;472.0;344.0;128.0;114.0;114.0;
552;Overijssel (PV);1980;;;;;;;;;;;;;;;;;;;;;;;;;;
553;Overijssel (PV);1981;3926.0;132.0;9.0;121.0;2.0;200.0;146.0;45.0;9.0;26.0;3.0;16.0;7.0;55.0;9.0;19.0;27.0;2926.0;1.0;2925.0;472.0;345.0;127.0;114.0;114.0;
554;Overijssel (PV);1982;;;;;;;;;;;;;;;;;;;;;;;;;;
555;Overijssel (PV);1983;3926.0;133.0;9.0;121.0;2.0;206.0;150.0;46.0;10.0;24.0;2.0;15.0;7.0;57.0;10.0;19.0;28.0;2916.0;1.0;2915.0;475.0;345.0;130.0;114.0;114.0;
556;Overijssel (PV);1984;;;;;;;;;;;;;;;;;;;;;;;;;;
557;Overijssel (PV);1985;3925.0;135.0;9.0;123.0;2.0;210.0;152.0;48.0;10.0;23.0;2.0;14.0;7.0;59.0;10.0;20.0;29.0;2907.0;1.0;2906.0;476.0;352.0;124.0;115.0;115.0;
558;Overijssel (PV);1986;;;;;;;;;;;;;;;;;;;;;;;;;;
559;Overijssel (PV);1987;;;;;;;;;;;;;;;;;;;;;;;;;;
560;Overijssel (PV);1988;;;;;;;;;;;;;;;;;;;;;;;;;;
561;Overijssel (PV);1989;3420.0;121.0;9.0;110.0;2.0;205.0;151.0;45.0;9.0;19.0;3.0;11.0;6.0;57.0;10.0;19.0;29.0;2488.0;1.0;2487.0;447.0;327.0;120.0;83.0;83.0;
562;Overijssel (PV);1990;;;;;;;;;;;;;;;;;;;;;;;;;;
563;Overijssel (PV);1991;;;;;;;;;;;;;;;;;;;;;;;;;;
564;Overijssel (PV);1992;;;;;;;;;;;;;;;;;;;;;;;;;;
565;Overijssel (PV);1993;3420.0;118.0;9.0;107.0;1.0;211.0;152.0;49.0;10.0;22.0;4.0;12.0;6.0;57.0;10.0;20.0;27.0;2480.0;1.0;2480.0;449.0;335.0;114.0;83.0;83.0;
566;Overijssel (PV);1994;;;;;;;;;;;;;;;;;;;;;;;;;;
567;Overijssel (PV);1995;3420.0;;;;;;;;;;;;;;;;;;;;;;;;;
568;Overijssel (PV);1996;3420.0;101.0;9.0;91.0;1.0;216.0;151.0;54.0;11.0;19.0;2.0;9.0;8.0;61.0;14.0;22.0;25.0;2461.0;1.0;2460.0;469.0;357.0;112.0;93.0;93.0;
569;Overijssel (PV);1997;3419.0;;;;;;;;;;;;;;;;;;;;;;;;;
570;Overijssel (PV);1998;3419.0;;;;;;;;;;;;;;;;;;;;;;;;;
571;Overijssel (PV);1999;3419.0;;;;;;;;;;;;;;;;;;;;;;;;;
572;Overijssel (PV);2000;3421.0;101.0;8.0;92.0;1.0;228.0;158.0;59.0;11.0;27.0;2.0;17.0;7.0;62.0;14.0;22.0;25.0;2436.0;1.0;2435.0;472.0;360.0;112.0;94.0;94.0;
573;Overijssel (PV);2001;3421.0;;;;;;;;;;;;;;;;;;;;;;;;;
574;Overijssel (PV);2002;3421.0;;;;;;;;;;;;;;;;;;;;;;;;;
575;Overijssel (PV);2003;3421.0;103.0;8.0;94.0;1.0;235.0;159.0;64.0;11.0;29.0;2.0;19.0;8.0;66.0;17.0;23.0;26.0;2428.0;1.0;2427.0;464.0;351.0;113.0;95.0;95.0;
576;Overijssel (PV);2004;3421.0;;;;;;;;;;;;;;;;;;;;;;;;;
577;Overijssel (PV);2005;3421.0;;;;;;;;;;;;;;;;;;;;;;;;;
578;Overijssel (PV);2006;3421.0;102.0;8.0;93.0;1.0;243.0;163.0;68.0;11.0;32.0;2.0;22.0;7.0;69.0;18.0;24.0;26.0;2415.0;2.0;2413.0;465.0;349.0;115.0;96.0;96.0;
579;Overijssel (PV);2007;3421.0;;;;;;;;;;;;;;;;;;;;;;;;;
580;Overijssel (PV);2008;3421.0;104.0;8.0;95.0;1.0;249.0;166.0;72.0;11.0;30.0;2.0;21.0;7.0;70.0;18.0;25.0;27.0;2407.0;2.0;2405.0;466.0;350.0;116.0;96.0;96.0;
581;Overijssel (PV);2009;3421.0;;;;;;;;;;;;;;;;;;;;;;;;;
582;Overijssel (PV);2010;3421.0;106.0;8.0;98.0;1.0;252.0;167.0;74.0;10.0;34.0;2.0;25.0;7.0;70.0;18.0;25.0;27.0;2400.0;2.0;2398.0;460.0;349.0;112.0;98.0;98.0;
583;Overijssel (PV);2011;3421.0;;;;;;;;;;;;;;;;;;;;;;;;;
584;Overijssel (PV);2012;3421.0;106.0;8.0;97.0;1.0;256.0;170.0;76.0;11.0;37.0;2.0;28.0;7.0;71.0;18.0;25.0;28.0;2393.0;2.0;2391.0;459.0;348.0;111.0;98.0;98.0;
585;Overijssel (PV);2013;3421.0;;;;;;;;;;;;;;;;;;;;;;;;;
586;Overijssel (PV);2014;3421.0;;;;;;;;;;;;;;;;;;;;;;;;;
587;Overijssel (PV);2015;3421.0;105.0;8.0;95.0;1.0;262.0;172.0;78.0;11.0;35.0;3.0;25.0;7.0;73.0;19.0;25.0;29.0;2379.0;2.0;2377.0;465.0;345.0;121.0;102.0;102.0;
588;Overijssel (PV);2016;3421.0;;;;;;;;;;;;;;;;;;;;;;;;;
589;Overijssel (PV);2017;3421.0;104.0;8.0;95.0;1.0;267.0;176.0;80.0;11.0;28.0;2.0;19.0;7.0;75.0;20.0;26.0;29.0;2378.0;2.0;2376.0;464.0;343.0;121.0;104.0;104.0;
590;Overijssel (PV);2018;3421.0;;;;;;;;;;;;;;;;;;;;;;;;;
591;Overijssel (PV);2019;3421.0;;;;;;;;;;;;;;;;;;;;;;;;;
592;Overijssel (PV);2020;3421.0;;;;;;;;;;;;;;;;;;;;;;;;;
593;Overijssel (PV);2021;3421.0;;;;;;;;;;;;;;;;;;;;;;;;;
594;Overijssel (PV);2022;3421.0;;;;;;;;;;;;;;;;;;;;;;;;;
595;Flevoland (PV);1900;;;;;;;;;;;;;;;;;;;;;;;;;;
596;Flevoland (PV);1905;;;;;;;;;;;;;;;;;;;;;;;;;;
597;Flevoland (PV);1906;;;;;;;;;;;;;;;;;;;;;;;;;;
598;Flevoland (PV);1907;;;;;;;;;;;;;;;;;;;;;;;;;;
599;Flevoland (PV);1908;;;;;;;;;;;;;;;;;;;;;;;;;;
600;Flevoland (PV);1909;;;;;;;;;;;;;;;;;;;;;;;;;;
601;Flevoland (PV);1910;;;;;;;;;;;;;;;;;;;;;;;;;;
602;Flevoland (PV);1911;;;;;;;;;;;;;;;;;;;;;;;;;;
603;Flevoland (PV);1912;;;;;;;;;;;;;;;;;;;;;;;;;;
604;Flevoland (PV);1913;;;;;;;;;;;;;;;;;;;;;;;;;;
605;Flevoland (PV);1914;;;;;;;;;;;;;;;;;;;;;;;;;;
606;Flevoland (PV);1915;;;;;;;;;;;;;;;;;;;;;;;;;;
607;Flevoland (PV);1916;;;;;;;;;;;;;;;;;;;;;;;;;;
608;Flevoland (PV);1917;;;;;;;;;;;;;;;;;;;;;;;;;;
609;Flevoland (PV);1918;;;;;;;;;;;;;;;;;;;;;;;;;;
610;Flevoland (PV);1919;;;;;;;;;;;;;;;;;;;;;;;;;;
611;Flevoland (PV);1920;;;;;;;;;;;;;;;;;;;;;;;;;;
612;Flevoland (PV);1921;;;;;;;;;;;;;;;;;;;;;;;;;;
613;Flevoland (PV);1922;;;;;;;;;;;;;;;;;;;;;;;;;;
614;Flevoland (PV);1923;;;;;;;;;;;;;;;;;;;;;;;;;;
615;Flevoland (PV);1924;;;;;;;;;;;;;;;;;;;;;;;;;;
616;Flevoland (PV);1925;;;;;;;;;;;;;;;;;;;;;;;;;;
617;Flevoland (PV);1926;;;;;;;;;;;;;;;;;;;;;;;;;;
618;Flevoland (PV);1927;;;;;;;;;;;;;;;;;;;;;;;;;;
619;Flevoland (PV);1928;;;;;;;;;;;;;;;;;;;;;;;;;;
620;Flevoland (PV);1929;;;;;;;;;;;;;;;;;;;;;;;;;;
621;Flevoland (PV);1930;;;;;;;;;;;;;;;;;;;;;;;;;;
622;Flevoland (PV);1931;;;;;;;;;;;;;;;;;;;;;;;;;;
623;Flevoland (PV);1932;;;;;;;;;;;;;;;;;;;;;;;;;;
624;Flevoland (PV);1933;;;;;;;;;;;;;;;;;;;;;;;;;;
625;Flevoland (PV);1934;;;;;;;;;;;;;;;;;;;;;;;;;;
626;Flevoland (PV);1935;;;;;;;;;;;;;;;;;;;;;;;;;;
627;Flevoland (PV);1936;;;;;;;;;;;;;;;;;;;;;;;;;;
628;Flevoland (PV);1937;;;;;;;;;;;;;;;;;;;;;;;;;;
629;Flevoland (PV);1938;;;;;;;;;;;;;;;;;;;;;;;;;;
630;Flevoland (PV);1939;;;;;;;;;;;;;;;;;;;;;;;;;;
631;Flevoland (PV);1940;;;;;;;;;;;;;;;;;;;;;;;;;;
632;Flevoland (PV);1941;;;;;;;;;;;;;;;;;;;;;;;;;;
633;Flevoland (PV);1942;;;;;;;;;;;;;;;;;;;;;;;;;;
634;Flevoland (PV);1943;;;;;;;;;;;;;;;;;;;;;;;;;;
635;Flevoland (PV);1944;;;;;;;;;;;;;;;;;;;;;;;;;;
636;Flevoland (PV);1945;;;;;;;;;;;;;;;;;;;;;;;;;;
637;Flevoland (PV);1946;;;;;;;;;;;;;;;;;;;;;;;;;;
638;Flevoland (PV);1947;;;;;;;;;;;;;;;;;;;;;;;;;;
639;Flevoland (PV);1948;;;;;;;;;;;;;;;;;;;;;;;;;;
640;Flevoland (PV);1949;;;;;;;;;;;;;;;;;;;;;;;;;;
641;Flevoland (PV);1950;;;;;;;;;;;;;;;;;;;;;;;;;;
642;Flevoland (PV);1951;;;;;;;;;;;;;;;;;;;;;;;;;;
643;Flevoland (PV);1952;;;;;;;;;;;;;;;;;;;;;;;;;;
644;Flevoland (PV);1953;;;;;;;;;;;;;;;;;;;;;;;;;;
645;Flevoland (PV);1954;;;;;;;;;;;;;;;;;;;;;;;;;;
646;Flevoland (PV);1955;;;;;;;;;;;;;;;;;;;;;;;;;;
647;Flevoland (PV);1956;;;;;;;;;;;;;;;;;;;;;;;;;;
648;Flevoland (PV);1957;;;;;;;;;;;;;;;;;;;;;;;;;;
649;Flevoland (PV);1958;655.0;0.0;;0.0;;;;;;;;;;;;;;;;4.0;539.0;;539.0;112.0;112.0;
650;Flevoland (PV);1959;517.0;1.0;;1.0;;;;;;;;;;;;;;;;15.0;385.0;6.0;379.0;116.0;116.0;
651;Flevoland (PV);1960;657.0;3.0;;3.0;;;;;;;;0.0;;;;;;;;151.0;365.0;6.0;359.0;134.0;134.0;
652;Flevoland (PV);1961;655.0;4.0;;4.0;;;;;;;;0.0;;;;;;;;200.0;330.0;10.0;320.0;118.0;118.0;
653;Flevoland (PV);1962;655.0;5.0;;5.0;;;;;;;;1.0;;;;;;;;227.0;301.0;14.0;287.0;119.0;119.0;
654;Flevoland (PV);1963;655.0;7.0;;7.0;;;;;;;;6.0;;;0.0;;;;;234.0;286.0;17.0;270.0;119.0;119.0;
655;Flevoland (PV);1964;655.0;7.0;;7.0;;;;;;;;6.0;;;0.0;;;;;239.0;281.0;23.0;258.0;119.0;119.0;
656;Flevoland (PV);1965;655.0;7.0;;7.0;;;;;;;;2.0;;;2.0;;;;;303.0;219.0;28.0;191.0;119.0;119.0;
657;Flevoland (PV);1966;655.0;8.0;;8.0;;;;;;;;5.0;;;2.0;;;;;329.0;189.0;32.0;158.0;119.0;119.0;
658;Flevoland (PV);1967;652.0;8.0;;8.0;;3.0;;1.0;;;;12.0;;;0.0;;;;;368.0;137.0;33.0;104.0;119.0;119.0;
659;Flevoland (PV);1968;1082.0;9.0;;9.0;;3.0;;1.0;;;;42.0;;;1.0;;;;;387.0;507.0;39.0;468.0;128.0;128.0;
660;Flevoland (PV);1969;1081.0;10.0;;10.0;;3.0;;0.0;;;;39.0;;;1.0;;;;;413.0;491.0;44.0;448.0;117.0;117.0;
661;Flevoland (PV);1970;1082.0;10.0;;10.0;;3.0;;1.0;;;;33.0;;;1.0;;;;;427.0;486.0;54.0;432.0;115.0;115.0;
662;Flevoland (PV);1971;1079.0;11.0;;11.0;;3.0;;1.0;;;;19.0;;;1.0;;;;;431.0;489.0;64.0;425.0;119.0;119.0;
663;Flevoland (PV);1972;1079.0;13.0;;13.0;;3.0;;1.0;;;;19.0;;;1.0;;;;;507.0;409.0;64.0;345.0;120.0;120.0;
664;Flevoland (PV);1973;1061.0;11.0;;11.0;0.0;11.0;;1.0;;;;15.0;;;1.0;1.0;;;;539.0;375.0;74.0;300.0;100.0;100.0;
665;Flevoland (PV);1974;1142.0;15.0;;13.0;2.0;15.0;;1.0;;;;16.0;;;1.0;1.0;;;;550.0;337.0;72.0;266.0;191.0;191.0;
666;Flevoland (PV);1975;1142.0;11.0;;9.0;2.0;15.0;;1.0;;;;19.0;;;2.0;1.0;;;;574.0;314.0;79.0;235.0;191.0;191.0;
