ID;Inkomensbegrippen;Inkomensklassen;Populatie;Geslacht;OverigeKenmerken;Perioden;PersonenInParticuliereHuishoudens_1;Inkomenssom_2
4581;Persoonlijk primair inkomen;301;493;Totaal personen;30 tot 35 jaar;2006;73.2593;982.82382
4582;Persoonlijk primair inkomen;301;493;Totaal personen;30 tot 35 jaar;2007;65.091433;844.292178
4583;Persoonlijk primair inkomen;301;493;Totaal personen;30 tot 35 jaar;2008;66.035492;930.284422
4584;Persoonlijk primair inkomen;301;493;Totaal personen;30 tot 35 jaar;2009;67.89006;907.818888
4585;Persoonlijk primair inkomen;301;493;Totaal personen;30 tot 35 jaar;2010;53.496454;525.095175
4586;Persoonlijk primair inkomen;301;493;Totaal personen;30 tot 35 jaar;2011;55.3117720001;559.636460311
4587;Persoonlijk primair inkomen;301;493;Totaal personen;30 tot 35 jaar;2012;50.783807;491.205099902
4588;Persoonlijk primair inkomen;301;493;Totaal personen;30 tot 35 jaar;2013;57.2911409999;577.770451597
4589;Persoonlijk primair inkomen;301;493;Totaal personen;30 tot 35 jaar;2014;59.348396;566.103773089
4590;Persoonlijk primair inkomen;301;493;Totaal personen;35 tot 40 jaar;2000;84.205258;1095.571506
4591;Persoonlijk primair inkomen;301;493;Totaal personen;35 tot 40 jaar;2001;79.433933;964.741052
4592;Persoonlijk primair inkomen;301;493;Totaal personen;35 tot 40 jaar;2002;74.350588;833.710553
4593;Persoonlijk primair inkomen;301;493;Totaal personen;35 tot 40 jaar;2003;68.178921;753.473334
4594;Persoonlijk primair inkomen;301;493;Totaal personen;35 tot 40 jaar;2004;69.493381;757.955175
4595;Persoonlijk primair inkomen;301;493;Totaal personen;35 tot 40 jaar;2005;76.724488;952.733852
4596;Persoonlijk primair inkomen;301;493;Totaal personen;35 tot 40 jaar;2006;73.53642;838.300135
4597;Persoonlijk primair inkomen;301;493;Totaal personen;35 tot 40 jaar;2007;67.89224;795.537185
4598;Persoonlijk primair inkomen;301;493;Totaal personen;35 tot 40 jaar;2008;64.422695;850.240572
4599;Persoonlijk primair inkomen;301;493;Totaal personen;35 tot 40 jaar;2009;60.432811;758.065358
4600;Persoonlijk primair inkomen;301;493;Totaal personen;35 tot 40 jaar;2010;44.912856;375.821819
4601;Persoonlijk primair inkomen;301;493;Totaal personen;35 tot 40 jaar;2011;40.430115;391.331946219
4602;Persoonlijk primair inkomen;301;493;Totaal personen;35 tot 40 jaar;2012;43.869756;397.938628128
4603;Persoonlijk primair inkomen;301;493;Totaal personen;35 tot 40 jaar;2013;41.279105;340.29689978
4604;Persoonlijk primair inkomen;301;493;Totaal personen;35 tot 40 jaar;2014;44.768686;435.086450862
4605;Persoonlijk primair inkomen;301;493;Totaal personen;40 tot 45 jaar;2000;65.355034;912.957543
4606;Persoonlijk primair inkomen;301;493;Totaal personen;40 tot 45 jaar;2001;62.749132;663.447386
4607;Persoonlijk primair inkomen;301;493;Totaal personen;40 tot 45 jaar;2002;59.119418;637.849664
4608;Persoonlijk primair inkomen;301;493;Totaal personen;40 tot 45 jaar;2003;57.084082;580.697303
4609;Persoonlijk primair inkomen;301;493;Totaal personen;40 tot 45 jaar;2004;57.935862;622.941807
4610;Persoonlijk primair inkomen;301;493;Totaal personen;40 tot 45 jaar;2005;67.169644;834.236203
4611;Persoonlijk primair inkomen;301;493;Totaal personen;40 tot 45 jaar;2006;68.373812;774.98543
4612;Persoonlijk primair inkomen;301;493;Totaal personen;40 tot 45 jaar;2007;60.952975;732.826097
4613;Persoonlijk primair inkomen;301;493;Totaal personen;40 tot 45 jaar;2008;58.870402;776.256943
4614;Persoonlijk primair inkomen;301;493;Totaal personen;40 tot 45 jaar;2009;66.134171;860.295241
4615;Persoonlijk primair inkomen;301;493;Totaal personen;40 tot 45 jaar;2010;45.579925;431.232063
4616;Persoonlijk primair inkomen;301;493;Totaal personen;40 tot 45 jaar;2011;42.427352;432.757349958
4617;Persoonlijk primair inkomen;301;493;Totaal personen;40 tot 45 jaar;2012;44.059696;408.483585985
4618;Persoonlijk primair inkomen;301;493;Totaal personen;40 tot 45 jaar;2013;39.940989;394.217499949
4619;Persoonlijk primair inkomen;301;493;Totaal personen;40 tot 45 jaar;2014;45.249288;441.671200418
4620;Persoonlijk primair inkomen;301;493;Totaal personen;45 tot 50 jaar;2000;55.126807;827.902261
4621;Persoonlijk primair inkomen;301;493;Totaal personen;45 tot 50 jaar;2001;46.944067;537.657925
4622;Persoonlijk primair inkomen;301;493;Totaal personen;45 tot 50 jaar;2002;43.973032;512.462041
4623;Persoonlijk primair inkomen;301;493;Totaal personen;45 tot 50 jaar;2003;41.472241;490.393439
4624;Persoonlijk primair inkomen;301;493;Totaal personen;45 tot 50 jaar;2004;43.325658;493.51775
4625;Persoonlijk primair inkomen;301;493;Totaal personen;45 tot 50 jaar;2005;53.499529;667.987727
4626;Persoonlijk primair inkomen;301;493;Totaal personen;45 tot 50 jaar;2006;51.026827;635.444667
4627;Persoonlijk primair inkomen;301;493;Totaal personen;45 tot 50 jaar;2007;48.439874;569.501242
4628;Persoonlijk primair inkomen;301;493;Totaal personen;45 tot 50 jaar;2008;50.360999;560.39349
4629;Persoonlijk primair inkomen;301;493;Totaal personen;45 tot 50 jaar;2009;54.988733;666.182441
4630;Persoonlijk primair inkomen;301;493;Totaal personen;45 tot 50 jaar;2010;38.141801;435.722148
4631;Persoonlijk primair inkomen;301;493;Totaal personen;45 tot 50 jaar;2011;40.86689;479.91280308
4632;Persoonlijk primair inkomen;301;493;Totaal personen;45 tot 50 jaar;2012;37.186909;474.753674221
4633;Persoonlijk primair inkomen;301;493;Totaal personen;45 tot 50 jaar;2013;35.7012559999;415.973580008
4634;Persoonlijk primair inkomen;301;493;Totaal personen;45 tot 50 jaar;2014;41.0466569999;434.411091361
4635;Persoonlijk primair inkomen;301;493;Totaal personen;50 tot 55 jaar;2000;44.066982;620.732312
4636;Persoonlijk primair inkomen;301;493;Totaal personen;50 tot 55 jaar;2001;38.669031;431.612152
4637;Persoonlijk primair inkomen;301;493;Totaal personen;50 tot 55 jaar;2002;38.606297;428.615879
4638;Persoonlijk primair inkomen;301;493;Totaal personen;50 tot 55 jaar;2003;36.013896;346.176827
4639;Persoonlijk primair inkomen;301;493;Totaal personen;50 tot 55 jaar;2004;36.702446;348.558297
4640;Persoonlijk primair inkomen;301;493;Totaal personen;50 tot 55 jaar;2005;38.336463;441.570128
4641;Persoonlijk primair inkomen;301;493;Totaal personen;50 tot 55 jaar;2006;44.137383;529.63307
4642;Persoonlijk primair inkomen;301;493;Totaal personen;50 tot 55 jaar;2007;44.89681;507.844811
4643;Persoonlijk primair inkomen;301;493;Totaal personen;50 tot 55 jaar;2008;46.307478;622.457634
4644;Persoonlijk primair inkomen;301;493;Totaal personen;50 tot 55 jaar;2009;55.360207;725.771944
4645;Persoonlijk primair inkomen;301;493;Totaal personen;50 tot 55 jaar;2010;34.488159;356.735715
4646;Persoonlijk primair inkomen;301;493;Totaal personen;50 tot 55 jaar;2011;31.946986;337.65510191
4647;Persoonlijk primair inkomen;301;493;Totaal personen;50 tot 55 jaar;2012;32.624285;407.600877549
4648;Persoonlijk primair inkomen;301;493;Totaal personen;50 tot 55 jaar;2013;30.8188089999;423.588522786
4649;Persoonlijk primair inkomen;301;493;Totaal personen;50 tot 55 jaar;2014;32.894043;343.355419711
4650;Persoonlijk primair inkomen;301;493;Totaal personen;55 tot 60 jaar;2000;29.944335;381.746728
4651;Persoonlijk primair inkomen;301;493;Totaal personen;55 tot 60 jaar;2001;31.754989;264.886684
4652;Persoonlijk primair inkomen;301;493;Totaal personen;55 tot 60 jaar;2002;32.250293;255.363194
4653;Persoonlijk primair inkomen;301;493;Totaal personen;55 tot 60 jaar;2003;30.105959;234.01574
4654;Persoonlijk primair inkomen;301;493;Totaal personen;55 tot 60 jaar;2004;36.366018;278.996847
4655;Persoonlijk primair inkomen;301;493;Totaal personen;55 tot 60 jaar;2005;39.73898;345.391757
4656;Persoonlijk primair inkomen;301;493;Totaal personen;55 tot 60 jaar;2006;46.230288;393.564453
4657;Persoonlijk primair inkomen;301;493;Totaal personen;55 tot 60 jaar;2007;43.923551;397.751205
4658;Persoonlijk primair inkomen;301;493;Totaal personen;55 tot 60 jaar;2008;45.968718;523.759958
4659;Persoonlijk primair inkomen;301;493;Totaal personen;55 tot 60 jaar;2009;50.163118;489.697844
4660;Persoonlijk primair inkomen;301;493;Totaal personen;55 tot 60 jaar;2010;31.965259;223.626564
4661;Persoonlijk primair inkomen;301;493;Totaal personen;55 tot 60 jaar;2011;28.97838;271.613154066
4662;Persoonlijk primair inkomen;301;493;Totaal personen;55 tot 60 jaar;2012;26.036387;275.7303086
4663;Persoonlijk primair inkomen;301;493;Totaal personen;55 tot 60 jaar;2013;28.5728079999;282.065546541
4664;Persoonlijk primair inkomen;301;493;Totaal personen;55 tot 60 jaar;2014;31.2993569999;326.399065365
4665;Persoonlijk primair inkomen;301;493;Totaal personen;60 tot 65 jaar;2000;22.125432;110.73179
4666;Persoonlijk primair inkomen;301;493;Totaal personen;60 tot 65 jaar;2001;21.033485;60.428361
4667;Persoonlijk primair inkomen;301;493;Totaal personen;60 tot 65 jaar;2002;23.773323;91.512444
4668;Persoonlijk primair inkomen;301;493;Totaal personen;60 tot 65 jaar;2003;23.367133;113.503213
4669;Persoonlijk primair inkomen;301;493;Totaal personen;60 tot 65 jaar;2004;26.141477;162.403007
4670;Persoonlijk primair inkomen;301;493;Totaal personen;60 tot 65 jaar;2005;28.860092;163.920618
4671;Persoonlijk primair inkomen;301;493;Totaal personen;60 tot 65 jaar;2006;35.230383;135.614946
4672;Persoonlijk primair inkomen;301;493;Totaal personen;60 tot 65 jaar;2007;38.666168;186.375551
4673;Persoonlijk primair inkomen;301;493;Totaal personen;60 tot 65 jaar;2008;42.053044;198.33046
4674;Persoonlijk primair inkomen;301;493;Totaal personen;60 tot 65 jaar;2009;43.040542;237.422969
4675;Persoonlijk primair inkomen;301;493;Totaal personen;60 tot 65 jaar;2010;33.948907;142.337294
4676;Persoonlijk primair inkomen;301;493;Totaal personen;60 tot 65 jaar;2011;32.463603;146.803316143
4677;Persoonlijk primair inkomen;301;493;Totaal personen;60 tot 65 jaar;2012;27.315049;191.040869346
4678;Persoonlijk primair inkomen;301;493;Totaal personen;60 tot 65 jaar;2013;28.5626889999;188.639821481
4679;Persoonlijk primair inkomen;301;493;Totaal personen;60 tot 65 jaar;2014;32.5521409999;228.821777259
4680;Persoonlijk primair inkomen;301;493;Totaal personen;65 tot 70 jaar;2000;28.200177;0.035617
4681;Persoonlijk primair inkomen;301;493;Totaal personen;65 tot 70 jaar;2001;29.833139;0.49659
4682;Persoonlijk primair inkomen;301;493;Totaal personen;65 tot 70 jaar;2002;29.731821;0.253805
4683;Persoonlijk primair inkomen;301;493;Totaal personen;65 tot 70 jaar;2003;26.202031;3.37581
4684;Persoonlijk primair inkomen;301;493;Totaal personen;65 tot 70 jaar;2004;30.534633;5.311252
4685;Persoonlijk primair inkomen;301;493;Totaal personen;65 tot 70 jaar;2005;30.177841;6.918537
4686;Persoonlijk primair inkomen;301;493;Totaal personen;65 tot 70 jaar;2006;26.917947;3.919857
4687;Persoonlijk primair inkomen;301;493;Totaal personen;65 tot 70 jaar;2007;26.653534;0.919667
4688;Persoonlijk primair inkomen;301;493;Totaal personen;65 tot 70 jaar;2008;27.999205;3.210563
4689;Persoonlijk primair inkomen;301;493;Totaal personen;65 tot 70 jaar;2009;29.288915;1.286863
4690;Persoonlijk primair inkomen;301;493;Totaal personen;65 tot 70 jaar;2010;29.449323;2.840158
4691;Persoonlijk primair inkomen;301;493;Totaal personen;65 tot 70 jaar;2011;38.2806;8.36199545199
4692;Persoonlijk primair inkomen;301;493;Totaal personen;65 tot 70 jaar;2012;33.165163;5.83085472999
4693;Persoonlijk primair inkomen;301;493;Totaal personen;65 tot 70 jaar;2013;33.151222;9.311806065
4694;Persoonlijk primair inkomen;301;493;Totaal personen;65 tot 70 jaar;2014;29.878029;17.659553033
4695;Persoonlijk primair inkomen;301;493;Totaal personen;70 tot 75 jaar;2000;0.39644;
4696;Persoonlijk primair inkomen;301;493;Totaal personen;70 tot 75 jaar;2001;0.360178;
4697;Persoonlijk primair inkomen;301;493;Totaal personen;70 tot 75 jaar;2002;0.753208;
4698;Persoonlijk primair inkomen;301;493;Totaal personen;70 tot 75 jaar;2003;0.321583;
4699;Persoonlijk primair inkomen;301;493;Totaal personen;70 tot 75 jaar;2004;0.331501;
4700;Persoonlijk primair inkomen;301;493;Totaal personen;70 tot 75 jaar;2005;0.183397;
4701;Persoonlijk primair inkomen;301;493;Totaal personen;70 tot 75 jaar;2006;0.668819;
4702;Persoonlijk primair inkomen;301;493;Totaal personen;70 tot 75 jaar;2007;0.334213;
4703;Persoonlijk primair inkomen;301;493;Totaal personen;70 tot 75 jaar;2008;0.635699;
4704;Persoonlijk primair inkomen;301;493;Totaal personen;70 tot 75 jaar;2009;0.314112;
4705;Persoonlijk primair inkomen;301;493;Totaal personen;70 tot 75 jaar;2010;0.240587;
4706;Persoonlijk primair inkomen;301;493;Totaal personen;70 tot 75 jaar;2011;0.426959;
4707;Persoonlijk primair inkomen;301;493;Totaal personen;70 tot 75 jaar;2012;0.376168;
4708;Persoonlijk primair inkomen;301;493;Totaal personen;70 tot 75 jaar;2013;0.249848;
4709;Persoonlijk primair inkomen;301;493;Totaal personen;70 tot 75 jaar;2014;0.274334;
4710;Persoonlijk primair inkomen;301;493;Totaal personen;75 tot 80 jaar;2000;0.70959;
4711;Persoonlijk primair inkomen;301;493;Totaal personen;75 tot 80 jaar;2001;0.434365;
4712;Persoonlijk primair inkomen;301;493;Totaal personen;75 tot 80 jaar;2002;0.158481;
4713;Persoonlijk primair inkomen;301;493;Totaal personen;75 tot 80 jaar;2003;0.546446;
4714;Persoonlijk primair inkomen;301;493;Totaal personen;75 tot 80 jaar;2004;0.403004;
4715;Persoonlijk primair inkomen;301;493;Totaal personen;75 tot 80 jaar;2005;0.406253;
4716;Persoonlijk primair inkomen;301;493;Totaal personen;75 tot 80 jaar;2006;1.16082;
4717;Persoonlijk primair inkomen;301;493;Totaal personen;75 tot 80 jaar;2007;1.062911;
4718;Persoonlijk primair inkomen;301;493;Totaal personen;75 tot 80 jaar;2008;0.363821;
4719;Persoonlijk primair inkomen;301;493;Totaal personen;75 tot 80 jaar;2009;0.339457;
4720;Persoonlijk primair inkomen;301;493;Totaal personen;75 tot 80 jaar;2010;0.169622;
4721;Persoonlijk primair inkomen;301;493;Totaal personen;75 tot 80 jaar;2011;0.141548;
4722;Persoonlijk primair inkomen;301;493;Totaal personen;75 tot 80 jaar;2012;0.0;
4723;Persoonlijk primair inkomen;301;493;Totaal personen;75 tot 80 jaar;2013;0.157611;
4724;Persoonlijk primair inkomen;301;493;Totaal personen;75 tot 80 jaar;2014;0.075905;
4725;Persoonlijk primair inkomen;301;493;Totaal personen;80 tot 85 jaar;2000;0.0;
4726;Persoonlijk primair inkomen;301;493;Totaal personen;80 tot 85 jaar;2001;0.08098;
4727;Persoonlijk primair inkomen;301;493;Totaal personen;80 tot 85 jaar;2002;0.179913;
4728;Persoonlijk primair inkomen;301;493;Totaal personen;80 tot 85 jaar;2003;0.067488;
4729;Persoonlijk primair inkomen;301;493;Totaal personen;80 tot 85 jaar;2004;0.235106;
4730;Persoonlijk primair inkomen;301;493;Totaal personen;80 tot 85 jaar;2005;0.226368;
4731;Persoonlijk primair inkomen;301;493;Totaal personen;80 tot 85 jaar;2006;0.04893;
4732;Persoonlijk primair inkomen;301;493;Totaal personen;80 tot 85 jaar;2007;0.330311;
4733;Persoonlijk primair inkomen;301;493;Totaal personen;80 tot 85 jaar;2008;0.186686;
4734;Persoonlijk primair inkomen;301;493;Totaal personen;80 tot 85 jaar;2009;0.230208;
4735;Persoonlijk primair inkomen;301;493;Totaal personen;80 tot 85 jaar;2010;0.234965;
4736;Persoonlijk primair inkomen;301;493;Totaal personen;80 tot 85 jaar;2011;0.420784;
4737;Persoonlijk primair inkomen;301;493;Totaal personen;80 tot 85 jaar;2012;0.362039;
4738;Persoonlijk primair inkomen;301;493;Totaal personen;80 tot 85 jaar;2013;0.148105;
4739;Persoonlijk primair inkomen;301;493;Totaal personen;80 tot 85 jaar;2014;0.153727;
4740;Persoonlijk primair inkomen;301;493;Totaal personen;85 jaar of ouder;2000;0.169487;
4741;Persoonlijk primair inkomen;301;493;Totaal personen;85 jaar of ouder;2001;0.169871;
4742;Persoonlijk primair inkomen;301;493;Totaal personen;85 jaar of ouder;2002;0.054959;
4743;Persoonlijk primair inkomen;301;493;Totaal personen;85 jaar of ouder;2003;0.0;
4744;Persoonlijk primair inkomen;301;493;Totaal personen;85 jaar of ouder;2004;0.0;
4745;Persoonlijk primair inkomen;301;493;Totaal personen;85 jaar of ouder;2005;0.04641;
4746;Persoonlijk primair inkomen;301;493;Totaal personen;85 jaar of ouder;2006;0.024693;
4747;Persoonlijk primair inkomen;301;493;Totaal personen;85 jaar of ouder;2007;0.0;
4748;Persoonlijk primair inkomen;301;493;Totaal personen;85 jaar of ouder;2008;0.0;
4749;Persoonlijk primair inkomen;301;493;Totaal personen;85 jaar of ouder;2009;0.24079;
4750;Persoonlijk primair inkomen;301;493;Totaal personen;85 jaar of ouder;2010;0.079799;
4751;Persoonlijk primair inkomen;301;493;Totaal personen;85 jaar of ouder;2011;0.501876;
4752;Persoonlijk primair inkomen;301;493;Totaal personen;85 jaar of ouder;2012;0.0;
4753;Persoonlijk primair inkomen;301;493;Totaal personen;85 jaar of ouder;2013;0.0;
4754;Persoonlijk primair inkomen;301;493;Totaal personen;85 jaar of ouder;2014;0.0;
4755;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Nederland;2000;924.31373;6744.358238
4756;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Nederland;2001;847.099141;5328.902836
4757;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Nederland;2002;804.430872;4919.442715
4758;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Nederland;2003;785.543598;4806.188304
4759;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Nederland;2004;771.965071;4345.324123
4760;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Nederland;2005;830.462748;5400.821172
4761;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Nederland;2006;831.51525;5310.338511
4762;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Nederland;2007;816.352086;5105.109949
4763;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Nederland;2008;809.129965;5262.311062
4764;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Nederland;2009;823.30976;5245.651467
4765;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Nederland;2010;775.461963;3111.68101
4766;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Nederland;2011;762.990669;3197.79513027
4767;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Nederland;2012;750.805914;3228.41641059
4768;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Nederland;2013;763.306658;3335.65164391
4769;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Nederland;2014;817.001154;3488.63969654
4770;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land;2000;128.595843;1256.54376
4771;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land;2001;123.980241;1165.444381
4772;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land;2002;118.150901;1121.885071
4773;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land;2003;114.274882;934.367679
4774;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land;2004;110.114845;939.323388
4775;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land;2005;122.127861;1118.182588
4776;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land;2006;113.318994;994.597212
4777;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land;2007;118.360078;1026.413119
4778;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land;2008;119.526855;1127.126891
4779;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land;2009;124.447887;1133.419297
4780;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land;2010;135.019572;1042.456393
4781;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land;2011;137.601009;1151.21320118
4782;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land;2012;138.501492;1122.84509806
4783;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land;2013;138.964071999;1093.72494417
4784;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land;2014;149.644422999;1217.92276398
4785;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Indonesië;2000;33.98618;278.552565
4786;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Indonesië;2001;35.513567;254.545969
4787;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Indonesië;2002;33.282607;259.923732
4788;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Indonesië;2003;29.724853;203.201839
4789;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Indonesië;2004;27.633842;187.292283
4790;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Indonesië;2005;30.123451;238.865603
4791;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Indonesië;2006;27.379578;213.561547
4792;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Indonesië;2007;24.133052;164.117022
4793;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Indonesië;2008;25.809553;230.816172
4794;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Indonesië;2009;22.934456;188.609193
4795;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Indonesië;2010;24.977021;159.910933
4796;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Indonesië;2011;22.690262;168.842225366
4797;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Indonesië;2012;22.153207;125.476335902
4798;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Indonesië;2013;21.624195;151.236481468
4799;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Indonesië;2014;20.446229;134.628738941
4800;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Duitsland;2000;33.636602;477.33296
4801;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Duitsland;2001;28.69655;407.444366
4802;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Duitsland;2002;27.492516;353.423823
4803;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Duitsland;2003;24.108034;278.521934
4804;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Duitsland;2004;24.385699;302.118591
4805;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Duitsland;2005;24.175444;289.742928
4806;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Duitsland;2006;24.443751;312.004485
4807;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Duitsland;2007;24.588512;306.829147
4808;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Duitsland;2008;23.999133;304.171812
4809;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Duitsland;2009;25.776762;325.717541
4810;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Duitsland;2010;23.462835;234.158087
4811;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Duitsland;2011;22.827838;246.773617462
4812;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Duitsland;2012;23.119696;293.023962591
4813;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Duitsland;2013;22.67979;256.332951024
4814;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Duitsland;2014;23.230758;269.203222802
4815;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: België;2000;9.338102;
4816;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: België;2001;9.056565;
4817;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: België;2002;8.859976;
4818;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: België;2003;9.342366;
4819;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: België;2004;8.695994;
4820;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: België;2005;9.120825;
4821;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: België;2006;9.43166;
4822;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: België;2007;9.438546;
4823;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: België;2008;8.984247;
4824;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: België;2009;10.487376;
4825;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: België;2010;8.441371;
4826;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: België;2011;10.061238;
4827;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: België;2012;9.577143;
4828;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: België;2013;9.68622999999;
4829;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: België;2014;11.6741079999;
4830;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land, overig;2000;51.634959;390.611932
4831;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land, overig;2001;50.713559;402.107571
4832;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land, overig;2002;48.515802;394.991073
4833;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land, overig;2003;51.099629;340.51741
4834;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land, overig;2004;49.39931;339.493773
4835;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land, overig;2005;58.708141;472.263631
4836;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land, overig;2006;52.064005;334.117347
4837;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land, overig;2007;60.199968;415.161541
4838;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land, overig;2008;60.733922;464.699544
4839;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land, overig;2009;65.249293;473.140649
4840;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land, overig;2010;78.138345;534.163972
4841;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land, overig;2011;82.0216710001;588.144117189
4842;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land, overig;2012;83.6514460001;556.957692247
4843;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land, overig;2013;84.9738569999;542.627507871
4844;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land, overig;2014;94.293328;658.135898906
4845;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Niet-westers land;2000;167.542707;795.07241
4846;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Niet-westers land;2001;187.901349;992.090733
4847;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Niet-westers land;2002;192.50318;975.260507
4848;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Niet-westers land;2003;200.325726;948.2337
4849;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Niet-westers land;2004;195.709278;848.211912
4850;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Niet-westers land;2005;219.460168;1018.447897
