ID;RegioS;Inkomensbron;AantalHuishoudens_1;GemiddBesteedbInkomenPerHuishouden_2
953;Diemen;Werkloosheid,bijstand,arbeidsongeschikt;0.7;18.4
954;Diemen;Pensioen;2.2;24.1
955;Dinkelland;Totaal particulier huishouden;9.3;34.2
956;Dinkelland;Loon;5.0;38.2
957;Dinkelland;Winst;1.4;44.5
958;Dinkelland;Werkloosheid,bijstand,arbeidsongeschikt;0.4;21.8
959;Dinkelland;Pensioen;2.4;22.0
960;Dirksland;Totaal particulier huishouden;3.2;33.5
961;Dirksland;Loon;1.7;36.6
962;Dirksland;Winst;0.5;44.9
963;Dirksland;Werkloosheid,bijstand,arbeidsongeschikt;0.1;19.6
964;Dirksland;Pensioen;0.9;22.9
965;Doesburg;Totaal particulier huishouden;4.8;30.3
966;Doesburg;Loon;2.6;34.4
967;Doesburg;Winst;0.4;40.1
968;Doesburg;Werkloosheid,bijstand,arbeidsongeschikt;0.5;18.9
969;Doesburg;Pensioen;1.2;23.3
970;Doetinchem;Totaal particulier huishouden;23.3;30.3
971;Doetinchem;Loon;12.6;34.1
972;Doetinchem;Winst;2.0;42.4
973;Doetinchem;Werkloosheid,bijstand,arbeidsongeschikt;2.2;18.2
974;Doetinchem;Pensioen;6.1;22.5
975;Dongen;Totaal particulier huishouden;9.9;32.5
976;Dongen;Loon;5.7;36.2
977;Dongen;Winst;1.0;41.9
978;Dongen;Werkloosheid,bijstand,arbeidsongeschikt;0.5;21.1
979;Dongen;Pensioen;2.5;22.3
980;Dongeradeel;Totaal particulier huishouden;9.9;27.9
981;Dongeradeel;Loon;5.0;31.4
982;Dongeradeel;Winst;1.2;37.0
983;Dongeradeel;Werkloosheid,bijstand,arbeidsongeschikt;1.0;18.0
984;Dongeradeel;Pensioen;2.7;20.4
985;Dordrecht;Totaal particulier huishouden;51.1;29.4
986;Dordrecht;Loon;28.5;33.3
987;Dordrecht;Winst;3.8;41.7
988;Dordrecht;Werkloosheid,bijstand,arbeidsongeschikt;5.7;16.9
989;Dordrecht;Pensioen;12.5;22.4
990;Drechterland;Totaal particulier huishouden;7.1;35.7
991;Drechterland;Loon;3.8;38.9
992;Drechterland;Winst;1.2;46.8
993;Drechterland;Werkloosheid,bijstand,arbeidsongeschikt;0.4;20.8
994;Drechterland;Pensioen;1.7;23.5
995;Drimmelen;Totaal particulier huishouden;10.4;34.5
996;Drimmelen;Loon;5.7;38.7
997;Drimmelen;Winst;1.2;44.0
998;Drimmelen;Werkloosheid,bijstand,arbeidsongeschikt;0.5;21.1
999;Drimmelen;Pensioen;2.8;23.3
1000;Dronten;Totaal particulier huishouden;14.4;31.8
1001;Dronten;Loon;7.9;34.7
1002;Dronten;Winst;1.9;38.8
1003;Dronten;Werkloosheid,bijstand,arbeidsongeschikt;1.1;20.5
1004;Dronten;Pensioen;3.3;24.3
1005;Druten;Totaal particulier huishouden;6.8;32.9
1006;Druten;Loon;4.1;36.5
1007;Druten;Winst;0.7;43.5
1008;Druten;Werkloosheid,bijstand,arbeidsongeschikt;0.4;18.6
1009;Druten;Pensioen;1.4;22.5
1010;Duiven;Totaal particulier huishouden;9.7;33.1
1011;Duiven;Loon;5.9;37.4
1012;Duiven;Winst;0.9;40.6
1013;Duiven;Werkloosheid,bijstand,arbeidsongeschikt;0.6;19.4
1014;Duiven;Pensioen;2.2;22.6
1015;Echt-Susteren;Totaal particulier huishouden;13.2;30.5
1016;Echt-Susteren;Loon;6.7;36.1
1017;Echt-Susteren;Winst;1.3;37.8
1018;Echt-Susteren;Werkloosheid,bijstand,arbeidsongeschikt;1.5;20.3
1019;Echt-Susteren;Pensioen;3.5;21.8
1020;Edam-Volendam;Totaal particulier huishouden;10.9;36.0
1021;Edam-Volendam;Loon;5.8;38.7
1022;Edam-Volendam;Winst;2.0;48.0
1023;Edam-Volendam;Werkloosheid,bijstand,arbeidsongeschikt;0.6;20.0
1024;Edam-Volendam;Pensioen;2.4;22.5
1025;Ede;Totaal particulier huishouden;40.7;33.4
1026;Ede;Loon;22.7;36.2
1027;Ede;Winst;4.3;46.9
1028;Ede;Werkloosheid,bijstand,arbeidsongeschikt;2.9;19.4
1029;Ede;Pensioen;10.2;24.8
1030;Eemnes;Totaal particulier huishouden;3.5;36.9
1031;Eemnes;Loon;1.9;41.4
1032;Eemnes;Winst;0.5;41.9
1033;Eemnes;Werkloosheid,bijstand,arbeidsongeschikt;0.2;20.5
1034;Eemnes;Pensioen;0.8;27.6
1035;Eemsmond;Totaal particulier huishouden;6.8;26.8
1036;Eemsmond;Loon;3.4;30.4
1037;Eemsmond;Winst;0.8;33.6
1038;Eemsmond;Werkloosheid,bijstand,arbeidsongeschikt;0.7;17.9
1039;Eemsmond;Pensioen;1.8;20.3
1040;Eersel;Totaal particulier huishouden;6.7;36.0
1041;Eersel;Loon;3.6;38.9
1042;Eersel;Winst;1.0;47.0
1043;Eersel;Werkloosheid,bijstand,arbeidsongeschikt;0.3;20.8
1044;Eersel;Pensioen;1.8;27.1
1045;Eijsden;Totaal particulier huishouden;4.5;34.3
1046;Eijsden;Loon;2.4;37.6
1047;Eijsden;Winst;0.5;48.7
1048;Eijsden;Werkloosheid,bijstand,arbeidsongeschikt;0.3;22.7
1049;Eijsden;Pensioen;1.2;24.2
1050;Eindhoven;Totaal particulier huishouden;93.6;28.8
1051;Eindhoven;Loon;51.5;32.5
1052;Eindhoven;Winst;6.9;37.5
1053;Eindhoven;Werkloosheid,bijstand,arbeidsongeschikt;10.1;16.9
1054;Eindhoven;Pensioen;23.8;23.7
1055;Elburg;Totaal particulier huishouden;8.2;32.5
1056;Elburg;Loon;4.7;35.9
1057;Elburg;Winst;0.8;41.6
1058;Elburg;Werkloosheid,bijstand,arbeidsongeschikt;0.5;19.5
1059;Elburg;Pensioen;2.1;24.4
1060;Emmen;Totaal particulier huishouden;45.4;28.0
1061;Emmen;Loon;23.1;32.3
1062;Emmen;Winst;3.9;37.8
1063;Emmen;Werkloosheid,bijstand,arbeidsongeschikt;4.8;18.4
1064;Emmen;Pensioen;13.0;21.3
1065;Enkhuizen;Totaal particulier huishouden;7.6;29.9
1066;Enkhuizen;Loon;4.1;33.0
1067;Enkhuizen;Winst;0.9;38.5
1068;Enkhuizen;Werkloosheid,bijstand,arbeidsongeschikt;0.7;17.9
1069;Enkhuizen;Pensioen;1.7;22.5
1070;Enschede;Totaal particulier huishouden;63.6;26.7
1071;Enschede;Loon;33.3;30.6
1072;Enschede;Winst;4.2;37.3
1073;Enschede;Werkloosheid,bijstand,arbeidsongeschikt;9.1;17.3
1074;Enschede;Pensioen;15.6;21.2
1075;Epe;Totaal particulier huishouden;13.2;32.2
1076;Epe;Loon;6.7;36.3
1077;Epe;Winst;1.3;41.7
1078;Epe;Werkloosheid,bijstand,arbeidsongeschikt;0.9;19.6
1079;Epe;Pensioen;4.0;25.0
1080;Ermelo;Totaal particulier huishouden;10.5;33.4
1081;Ermelo;Loon;5.2;37.8
1082;Ermelo;Winst;1.2;48.2
1083;Ermelo;Werkloosheid,bijstand,arbeidsongeschikt;0.6;17.6
1084;Ermelo;Pensioen;3.1;25.7
1085;Etten-Leur;Totaal particulier huishouden;16.5;32.1
1086;Etten-Leur;Loon;9.6;36.3
1087;Etten-Leur;Winst;1.4;40.1
1088;Etten-Leur;Werkloosheid,bijstand,arbeidsongeschikt;1.3;19.1
1089;Etten-Leur;Pensioen;4.1;23.1
1090;Ferwerderadiel;Totaal particulier huishouden;3.5;28.8
1091;Ferwerderadiel;Loon;1.8;31.0
1092;Ferwerderadiel;Winst;0.5;39.6
1093;Ferwerderadiel;Werkloosheid,bijstand,arbeidsongeschikt;0.2;18.3
1094;Ferwerderadiel;Pensioen;0.9;20.8
1095;Franekeradeel;Totaal particulier huishouden;8.4;28.2
1096;Franekeradeel;Loon;4.5;31.5
1097;Franekeradeel;Winst;0.9;38.2
1098;Franekeradeel;Werkloosheid,bijstand,arbeidsongeschikt;0.6;18.6
1099;Franekeradeel;Pensioen;2.3;20.5
1100;Gaasterlân-Sleat;Totaal particulier huishouden;4.2;29.7
1101;Gaasterlân-Sleat;Loon;1.9;32.4
1102;Gaasterlân-Sleat;Winst;0.7;39.0
1103;Gaasterlân-Sleat;Werkloosheid,bijstand,arbeidsongeschikt;0.2;20.0
1104;Gaasterlân-Sleat;Pensioen;1.4;22.4
1105;Geertruidenberg;Totaal particulier huishouden;8.4;32.3
1106;Geertruidenberg;Loon;4.9;35.9
1107;Geertruidenberg;Winst;0.8;44.9
1108;Geertruidenberg;Werkloosheid,bijstand,arbeidsongeschikt;0.5;20.1
1109;Geertruidenberg;Pensioen;2.2;22.7
1110;Geldermalsen;Totaal particulier huishouden;9.9;36.1
1111;Geldermalsen;Loon;5.4;40.4
1112;Geldermalsen;Winst;1.6;44.2
1113;Geldermalsen;Werkloosheid,bijstand,arbeidsongeschikt;0.4;23.2
1114;Geldermalsen;Pensioen;2.4;23.4
1115;Geldrop-Mierlo;Totaal particulier huishouden;15.9;32.4
1116;Geldrop-Mierlo;Loon;8.7;35.9
1117;Geldrop-Mierlo;Winst;1.4;40.6
1118;Geldrop-Mierlo;Werkloosheid,bijstand,arbeidsongeschikt;1.2;18.6
1119;Geldrop-Mierlo;Pensioen;4.4;26.2
1120;Gemert-Bakel;Totaal particulier huishouden;10.7;32.2
1121;Gemert-Bakel;Loon;5.8;35.8
1122;Gemert-Bakel;Winst;1.5;42.2
1123;Gemert-Bakel;Werkloosheid,bijstand,arbeidsongeschikt;0.9;19.8
1124;Gemert-Bakel;Pensioen;2.4;21.9
1125;Gennep;Totaal particulier huishouden;6.5;32.0
1126;Gennep;Loon;3.7;35.3
1127;Gennep;Winst;0.7;39.7
1128;Gennep;Werkloosheid,bijstand,arbeidsongeschikt;0.4;20.4
1129;Gennep;Pensioen;1.6;23.4
1130;Giessenlanden;Totaal particulier huishouden;5.4;37.7
1131;Giessenlanden;Loon;2.9;41.8
1132;Giessenlanden;Winst;0.8;49.5
1133;Giessenlanden;Werkloosheid,bijstand,arbeidsongeschikt;0.2;21.4
1134;Giessenlanden;Pensioen;1.4;23.4
1135;Gilze en Rijen;Totaal particulier huishouden;10.0;32.1
1136;Gilze en Rijen;Loon;5.6;36.2
1137;Gilze en Rijen;Winst;1.1;40.7
1138;Gilze en Rijen;Werkloosheid,bijstand,arbeidsongeschikt;0.7;18.7
1139;Gilze en Rijen;Pensioen;2.5;23.1
1140;Goedereede;Totaal particulier huishouden;4.4;35.3
1141;Goedereede;Loon;2.3;38.8
1142;Goedereede;Winst;0.7;46.1
1143;Goedereede;Werkloosheid,bijstand,arbeidsongeschikt;0.2;22.2
1144;Goedereede;Pensioen;1.3;23.5
1145;Goes;Totaal particulier huishouden;15.6;30.5
1146;Goes;Loon;8.2;33.9
1147;Goes;Winst;1.3;44.1
1148;Goes;Werkloosheid,bijstand,arbeidsongeschikt;1.1;18.2
1149;Goes;Pensioen;4.7;23.3
1150;Goirle;Totaal particulier huishouden;8.7;35.1
1151;Goirle;Loon;5.0;39.0
1152;Goirle;Winst;0.9;48.9
1153;Goirle;Werkloosheid,bijstand,arbeidsongeschikt;0.5;20.7
1154;Goirle;Pensioen;2.3;24.9
1155;Gorinchem;Totaal particulier huishouden;14.5;29.8
1156;Gorinchem;Loon;8.4;33.7
1157;Gorinchem;Winst;1.2;40.3
1158;Gorinchem;Werkloosheid,bijstand,arbeidsongeschikt;1.2;17.8
1159;Gorinchem;Pensioen;3.5;21.3
1160;Gouda;Totaal particulier huishouden;29.5;31.5
1161;Gouda;Loon;17.2;35.5
1162;Gouda;Winst;2.3;44.1
1163;Gouda;Werkloosheid,bijstand,arbeidsongeschikt;2.7;17.6
1164;Gouda;Pensioen;6.9;22.6
1165;Graafstroom;Totaal particulier huishouden;3.3;38.8
1166;Graafstroom;Loon;1.8;41.7
1167;Graafstroom;Winst;0.6;50.4
1168;Graafstroom;Werkloosheid,bijstand,arbeidsongeschikt;0.1;23.9
1169;Graafstroom;Pensioen;0.8;25.0
1170;Graft-De Rijp;Totaal particulier huishouden;2.6;35.5
1171;Graft-De Rijp;Loon;1.4;39.3
1172;Graft-De Rijp;Winst;0.4;42.1
1173;Graft-De Rijp;Werkloosheid,bijstand,arbeidsongeschikt;0.2;20.0
1174;Graft-De Rijp;Pensioen;0.6;24.9
1175;Grave;Totaal particulier huishouden;5.1;31.3
1176;Grave;Loon;2.9;34.9
1177;Grave;Winst;0.6;40.1
1178;Grave;Werkloosheid,bijstand,arbeidsongeschikt;0.4;20.2
1179;Grave;Pensioen;1.2;22.4
1180;Groesbeek;Totaal particulier huishouden;7.5;31.2
1181;Groesbeek;Loon;3.8;36.8
1182;Groesbeek;Winst;0.7;41.1
1183;Groesbeek;Werkloosheid,bijstand,arbeidsongeschikt;0.6;19.1
1184;Groesbeek;Pensioen;2.3;22.2
1185;Groningen (gemeente);Totaal particulier huishouden;78.0;25.7
1186;Groningen (gemeente);Loon;43.7;28.9
1187;Groningen (gemeente);Winst;5.9;35.8
1188;Groningen (gemeente);Werkloosheid,bijstand,arbeidsongeschikt;11.0;14.8
1189;Groningen (gemeente);Pensioen;15.7;21.2
1190;Grootegast;Totaal particulier huishouden;4.5;30.4
1191;Grootegast;Loon;2.4;33.0
1192;Grootegast;Winst;0.7;41.3
1193;Grootegast;Werkloosheid,bijstand,arbeidsongeschikt;0.3;19.0
1194;Grootegast;Pensioen;1.0;21.1
1195;Gulpen-Wittem;Totaal particulier huishouden;6.1;31.6
1196;Gulpen-Wittem;Loon;3.1;37.5
1197;Gulpen-Wittem;Winst;0.7;37.7
1198;Gulpen-Wittem;Werkloosheid,bijstand,arbeidsongeschikt;0.4;18.5
1199;Gulpen-Wittem;Pensioen;1.7;22.2
1200;Haaksbergen;Totaal particulier huishouden;9.4;32.4
1201;Haaksbergen;Loon;5.0;35.7
1202;Haaksbergen;Winst;1.1;44.0
1203;Haaksbergen;Werkloosheid,bijstand,arbeidsongeschikt;0.7;21.2
1204;Haaksbergen;Pensioen;2.5;23.6
1205;Haaren;Totaal particulier huishouden;4.9;37.4
1206;Haaren;Loon;2.6;41.3
1207;Haaren;Winst;0.7;50.2
1208;Haaren;Werkloosheid,bijstand,arbeidsongeschikt;0.2;20.9
1209;Haaren;Pensioen;1.3;25.0
1210;Haarlem;Totaal particulier huishouden;67.6;30.2
1211;Haarlem;Loon;37.4;34.1
1212;Haarlem;Winst;6.6;39.8
1213;Haarlem;Werkloosheid,bijstand,arbeidsongeschikt;6.5;17.5
1214;Haarlem;Pensioen;16.4;22.7
1215;Haarlemmerliede en Spaarnwoude;Totaal particulier huishouden;2.2;36.5
1216;Haarlemmerliede en Spaarnwoude;Loon;1.2;41.6
1217;Haarlemmerliede en Spaarnwoude;Winst;0.3;42.1
1218;Haarlemmerliede en Spaarnwoude;Werkloosheid,bijstand,arbeidsongeschikt;0.1;22.4
1219;Haarlemmerliede en Spaarnwoude;Pensioen;0.5;26.5
1220;Haarlemmermeer;Totaal particulier huishouden;54.6;35.9
1221;Haarlemmermeer;Loon;34.6;38.9
1222;Haarlemmermeer;Winst;6.1;43.1
1223;Haarlemmermeer;Werkloosheid,bijstand,arbeidsongeschikt;2.9;20.1
1224;Haarlemmermeer;Pensioen;10.3;25.7
1225;Halderberge;Totaal particulier huishouden;11.8;33.2
1226;Halderberge;Loon;6.2;38.2
1227;Halderberge;Winst;1.4;41.3
1228;Halderberge;Werkloosheid,bijstand,arbeidsongeschikt;0.9;19.5
1229;Halderberge;Pensioen;3.2;22.9
1230;Hardenberg;Totaal particulier huishouden;21.3;31.6
1231;Hardenberg;Loon;11.7;35.1
1232;Hardenberg;Winst;2.7;39.9
1233;Hardenberg;Werkloosheid,bijstand,arbeidsongeschikt;1.3;21.9
1234;Hardenberg;Pensioen;5.4;22.7
1235;Harderwijk;Totaal particulier huishouden;16.6;31.9
1236;Harderwijk;Loon;9.6;35.0
1237;Harderwijk;Winst;1.4;43.2
1238;Harderwijk;Werkloosheid,bijstand,arbeidsongeschikt;1.3;19.6
1239;Harderwijk;Pensioen;4.0;24.1
1240;Hardinxveld-Giessendam;Totaal particulier huishouden;6.5;33.8
1241;Hardinxveld-Giessendam;Loon;3.8;38.4
1242;Hardinxveld-Giessendam;Winst;0.7;44.7
1243;Hardinxveld-Giessendam;Werkloosheid,bijstand,arbeidsongeschikt;0.3;18.3
1244;Hardinxveld-Giessendam;Pensioen;1.7;21.1
1245;Haren;Totaal particulier huishouden;8.0;37.5
1246;Haren;Loon;3.7;38.7
1247;Haren;Winst;0.9;53.7
1248;Haren;Werkloosheid,bijstand,arbeidsongeschikt;0.3;21.8
1249;Haren;Pensioen;2.8;30.4
1250;Harenkarspel;Totaal particulier huishouden;6.3;33.3
1251;Harenkarspel;Loon;3.4;37.3
1252;Harenkarspel;Winst;1.0;41.8
1253;Harenkarspel;Werkloosheid,bijstand,arbeidsongeschikt;0.4;19.8
1254;Harenkarspel;Pensioen;1.4;22.0
1255;Harlingen;Totaal particulier huishouden;6.5;27.6
1256;Harlingen;Loon;3.3;30.9
1257;Harlingen;Winst;0.7;38.5
1258;Harlingen;Werkloosheid,bijstand,arbeidsongeschikt;0.7;17.2
1259;Harlingen;Pensioen;1.7;21.4
1260;Hattem;Totaal particulier huishouden;4.6;34.4
1261;Hattem;Loon;2.3;36.7
1262;Hattem;Winst;0.5;53.7
1263;Hattem;Werkloosheid,bijstand,arbeidsongeschikt;0.3;22.0
1264;Hattem;Pensioen;1.4;26.0
1265;Heemskerk;Totaal particulier huishouden;15.9;32.2
1266;Heemskerk;Loon;8.7;36.5
1267;Heemskerk;Winst;1.2;43.6
1268;Heemskerk;Werkloosheid,bijstand,arbeidsongeschikt;1.3;17.7
1269;Heemskerk;Pensioen;4.6;25.0
1270;Heemstede;Totaal particulier huishouden;10.8;40.7
1271;Heemstede;Loon;5.0;47.7
1272;Heemstede;Winst;1.2;53.0
1273;Heemstede;Werkloosheid,bijstand,arbeidsongeschikt;0.6;19.7
1274;Heemstede;Pensioen;3.7;30.1
1275;Heerde;Totaal particulier huishouden;7.0;33.3
1276;Heerde;Loon;3.8;36.7
1277;Heerde;Winst;0.7;47.5
1278;Heerde;Werkloosheid,bijstand,arbeidsongeschikt;0.4;21.6
1279;Heerde;Pensioen;2.1;23.8
1280;Heerenveen;Totaal particulier huishouden;18.3;29.8
1281;Heerenveen;Loon;9.5;32.9
1282;Heerenveen;Winst;1.7;43.2
1283;Heerenveen;Werkloosheid,bijstand,arbeidsongeschikt;1.4;18.0
1284;Heerenveen;Pensioen;5.4;23.2
1285;Heerhugowaard;Totaal particulier huishouden;19.5;32.9
1286;Heerhugowaard;Loon;12.0;35.9
1287;Heerhugowaard;Winst;1.7;40.3
1288;Heerhugowaard;Werkloosheid,bijstand,arbeidsongeschikt;1.5;20.7
1289;Heerhugowaard;Pensioen;3.9;24.9
1290;Heerlen;Totaal particulier huishouden;42.6;25.5
1291;Heerlen;Loon;20.4;30.2
1292;Heerlen;Winst;2.6;34.3
1293;Heerlen;Werkloosheid,bijstand,arbeidsongeschikt;6.8;15.6
1294;Heerlen;Pensioen;12.2;21.5
1295;Heeze-Leende;Totaal particulier huishouden;5.8;37.4
1296;Heeze-Leende;Loon;2.9;41.0
1297;Heeze-Leende;Winst;0.8;48.6
1298;Heeze-Leende;Werkloosheid,bijstand,arbeidsongeschikt;0.3;21.3
1299;Heeze-Leende;Pensioen;1.7;27.5
1300;Heiloo;Totaal particulier huishouden;9.1;37.0
1301;Heiloo;Loon;4.4;41.0
1302;Heiloo;Winst;0.9;52.1
1303;Heiloo;Werkloosheid,bijstand,arbeidsongeschikt;0.5;19.3
1304;Heiloo;Pensioen;3.1;29.4
1305;Helden;Totaal particulier huishouden;7.2;33.4
1306;Helden;Loon;4.1;36.1
1307;Helden;Winst;0.9;48.0
1308;Helden;Werkloosheid,bijstand,arbeidsongeschikt;0.4;21.4
1309;Helden;Pensioen;1.7;23.1
1310;Hellendoorn;Totaal particulier huishouden;13.5;32.2
1311;Hellendoorn;Loon;7.7;35.7
1312;Hellendoorn;Winst;1.3;45.3
1313;Hellendoorn;Werkloosheid,bijstand,arbeidsongeschikt;0.6;21.8
1314;Hellendoorn;Pensioen;3.7;22.5
1315;Hellevoetsluis;Totaal particulier huishouden;16.2;32.7
1316;Hellevoetsluis;Loon;9.9;37.2
1317;Hellevoetsluis;Winst;1.3;39.8
1318;Hellevoetsluis;Werkloosheid,bijstand,arbeidsongeschikt;1.1;18.5
1319;Hellevoetsluis;Pensioen;3.8;23.4
1320;Helmond;Totaal particulier huishouden;35.7;29.6
1321;Helmond;Loon;20.0;33.1
1322;Helmond;Winst;3.1;41.0
1323;Helmond;Werkloosheid,bijstand,arbeidsongeschikt;4.3;18.2
1324;Helmond;Pensioen;7.8;21.5
1325;Hendrik-Ido-Ambacht;Totaal particulier huishouden;9.3;35.5
1326;Hendrik-Ido-Ambacht;Loon;5.7;39.1
1327;Hendrik-Ido-Ambacht;Winst;0.8;45.1
1328;Hendrik-Ido-Ambacht;Werkloosheid,bijstand,arbeidsongeschikt;0.4;19.6
1329;Hendrik-Ido-Ambacht;Pensioen;2.3;24.5
1330;Hengelo (O.);Totaal particulier huishouden;34.9;28.8
1331;Hengelo (O.);Loon;19.4;32.1
1332;Hengelo (O.);Winst;2.4;41.7
1333;Hengelo (O.);Werkloosheid,bijstand,arbeidsongeschikt;3.4;17.1
1334;Hengelo (O.);Pensioen;9.3;22.8
1335;het Bildt;Totaal particulier huishouden;4.4;28.3
1336;het Bildt;Loon;2.3;31.3
1337;het Bildt;Winst;0.6;34.9
1338;het Bildt;Werkloosheid,bijstand,arbeidsongeschikt;0.4;24.2
1339;het Bildt;Pensioen;1.1;20.3
1340;Heumen;Totaal particulier huishouden;6.4;35.8
1341;Heumen;Loon;3.5;40.1
1342;Heumen;Winst;0.7;42.3
1343;Heumen;Werkloosheid,bijstand,arbeidsongeschikt;0.4;22.2
1344;Heumen;Pensioen;1.7;27.8
1345;Heusden;Totaal particulier huishouden;16.7;33.6
1346;Heusden;Loon;9.3;37.4
1347;Heusden;Winst;2.0;43.9
1348;Heusden;Werkloosheid,bijstand,arbeidsongeschikt;1.1;19.1
1349;Heusden;Pensioen;4.0;23.3
1350;Hillegom;Totaal particulier huishouden;8.3;33.6
1351;Hillegom;Loon;4.8;36.9
1352;Hillegom;Winst;0.9;45.0
1353;Hillegom;Werkloosheid,bijstand,arbeidsongeschikt;0.4;19.8
1354;Hillegom;Pensioen;2.2;23.3
1355;Hilvarenbeek;Totaal particulier huishouden;5.7;36.0
1356;Hilvarenbeek;Loon;3.1;38.8
1357;Hilvarenbeek;Winst;0.9;46.9
1358;Hilvarenbeek;Werkloosheid,bijstand,arbeidsongeschikt;0.2;21.9
1359;Hilvarenbeek;Pensioen;1.4;23.6
1360;Hilversum;Totaal particulier huishouden;37.5;32.9
1361;Hilversum;Loon;19.1;37.4
1362;Hilversum;Winst;4.2;43.0
1363;Hilversum;Werkloosheid,bijstand,arbeidsongeschikt;3.2;18.0
1364;Hilversum;Pensioen;10.3;24.9
1365;Hof van Twente;Totaal particulier huishouden;13.9;32.9
1366;Hof van Twente;Loon;6.8;36.6
1367;Hof van Twente;Winst;1.9;45.4
1368;Hof van Twente;Werkloosheid,bijstand,arbeidsongeschikt;0.9;21.1
1369;Hof van Twente;Pensioen;4.1;23.3
1370;Hoogeveen;Totaal particulier huishouden;22.2;28.7
1371;Hoogeveen;Loon;11.6;32.4
1372;Hoogeveen;Winst;1.9;38.7
1373;Hoogeveen;Werkloosheid,bijstand,arbeidsongeschikt;2.2;18.4
1374;Hoogeveen;Pensioen;6.2;22.3
1375;Hoogezand-Sappemeer;Totaal particulier huishouden;14.7;26.7
1376;Hoogezand-Sappemeer;Loon;7.4;31.0
1377;Hoogezand-Sappemeer;Winst;1.0;40.5
1378;Hoogezand-Sappemeer;Werkloosheid,bijstand,arbeidsongeschikt;2.0;17.1
1379;Hoogezand-Sappemeer;Pensioen;4.2;20.8
1380;Hoorn;Totaal particulier huishouden;29.0;30.9
1381;Hoorn;Loon;16.6;34.4
1382;Hoorn;Winst;2.6;39.9
1383;Hoorn;Werkloosheid,bijstand,arbeidsongeschikt;2.9;18.6
1384;Hoorn;Pensioen;6.3;23.1
1385;Horst aan de Maas;Totaal particulier huishouden;11.1;32.3
1386;Horst aan de Maas;Loon;6.3;35.8
1387;Horst aan de Maas;Winst;1.3;42.4
1388;Horst aan de Maas;Werkloosheid,bijstand,arbeidsongeschikt;0.6;20.6
1389;Horst aan de Maas;Pensioen;2.8;22.3
1390;Houten;Totaal particulier huishouden;16.7;38.4
1391;Houten;Loon;11.0;42.2
1392;Houten;Winst;1.7;48.0
1393;Houten;Werkloosheid,bijstand,arbeidsongeschikt;0.9;19.6
1394;Houten;Pensioen;2.9;24.6
1395;Huizen;Totaal particulier huishouden;17.4;35.2
1396;Huizen;Loon;9.5;39.6
1397;Huizen;Winst;2.0;45.9
1398;Huizen;Werkloosheid,bijstand,arbeidsongeschikt;1.3;18.9
1399;Huizen;Pensioen;4.3;25.6
1400;Hulst;Totaal particulier huishouden;11.9;30.5
1401;Hulst;Loon;6.2;35.6
1402;Hulst;Winst;1.3;40.4
1403;Hulst;Werkloosheid,bijstand,arbeidsongeschikt;0.7;17.3
1404;Hulst;Pensioen;3.6;20.8
1405;IJsselstein;Totaal particulier huishouden;13.3;34.9
1406;IJsselstein;Loon;8.6;38.3
1407;IJsselstein;Winst;1.2;47.5
1408;IJsselstein;Werkloosheid,bijstand,arbeidsongeschikt;0.8;19.0
1409;IJsselstein;Pensioen;2.6;23.2
1410;Jacobswoude;Totaal particulier huishouden;4.1;38.2
1411;Jacobswoude;Loon;2.1;41.1
1412;Jacobswoude;Winst;0.7;48.3
1413;Jacobswoude;Werkloosheid,bijstand,arbeidsongeschikt;0.2;21.4
1414;Jacobswoude;Pensioen;1.0;25.1
1415;Kampen;Totaal particulier huishouden;18.8;30.3
1416;Kampen;Loon;10.5;33.2
1417;Kampen;Winst;2.2;41.6
1418;Kampen;Werkloosheid,bijstand,arbeidsongeschikt;1.3;18.6
1419;Kampen;Pensioen;4.5;21.3
1420;Kapelle;Totaal particulier huishouden;4.6;33.4
1421;Kapelle;Loon;2.6;36.9
1422;Kapelle;Winst;0.5;46.2
1423;Kapelle;Werkloosheid,bijstand,arbeidsongeschikt;0.2;19.6
1424;Kapelle;Pensioen;1.2;22.0
1425;Katwijk;Totaal particulier huishouden;22.8;33.2
1426;Katwijk;Loon;13.8;37.0
1427;Katwijk;Winst;2.2;43.9
1428;Katwijk;Werkloosheid,bijstand,arbeidsongeschikt;1.0;18.9
1429;Katwijk;Pensioen;5.5;22.2
1430;Kerkrade;Totaal particulier huishouden;22.1;25.8
1431;Kerkrade;Loon;10.7;30.7
1432;Kerkrade;Winst;1.3;34.1
1433;Kerkrade;Werkloosheid,bijstand,arbeidsongeschikt;3.3;17.1
1434;Kerkrade;Pensioen;6.5;20.9
1435;Kessel;Totaal particulier huishouden;1.7;31.0
1436;Kessel;Loon;0.9;33.7
1437;Kessel;Winst;0.2;38.9
1438;Kessel;Werkloosheid,bijstand,arbeidsongeschikt;0.1;21.8
1439;Kessel;Pensioen;0.4;22.1
1440;Koggenland;Totaal particulier huishouden;8.1;34.7
1441;Koggenland;Loon;4.4;37.4
1442;Koggenland;Winst;1.4;45.5
1443;Koggenland;Werkloosheid,bijstand,arbeidsongeschikt;0.3;20.2
1444;Koggenland;Pensioen;1.8;22.0
1445;Kollumerland en Nieuwkruisland;Totaal particulier huishouden;5.1;28.1
1446;Kollumerland en Nieuwkruisland;Loon;2.6;30.7
1447;Kollumerland en Nieuwkruisland;Winst;0.7;38.4
