ID;LeeftijdJongsteKind;LeeftijdReferentiepersoon;Perioden;HuishoudensMetKinderen_1
430;Totaal over alle leeftijden ;60 tot 65 jaar;2029;189656
431;Totaal over alle leeftijden ;60 tot 65 jaar;2030;192494
432;Totaal over alle leeftijden ;60 tot 65 jaar;2031;194111
433;Totaal over alle leeftijden ;60 tot 65 jaar;2032;193917
434;Totaal over alle leeftijden ;60 tot 65 jaar;2033;191217
435;Totaal over alle leeftijden ;60 tot 65 jaar;2034;186074
436;Totaal over alle leeftijden ;60 tot 65 jaar;2035;179510
437;Totaal over alle leeftijden ;60 tot 65 jaar;2036;173146
438;Totaal over alle leeftijden ;60 tot 65 jaar;2037;168219
439;Totaal over alle leeftijden ;60 tot 65 jaar;2038;164760
440;Totaal over alle leeftijden ;60 tot 65 jaar;2039;163761
441;Totaal over alle leeftijden ;60 tot 65 jaar;2040;163651
442;Totaal over alle leeftijden ;60 tot 65 jaar;2041;165093
443;Totaal over alle leeftijden ;60 tot 65 jaar;2042;165947
444;Totaal over alle leeftijden ;60 tot 65 jaar;2043;166381
445;Totaal over alle leeftijden ;60 tot 65 jaar;2044;166821
446;Totaal over alle leeftijden ;60 tot 65 jaar;2045;168377
447;Totaal over alle leeftijden ;60 tot 65 jaar;2046;170100
448;Totaal over alle leeftijden ;60 tot 65 jaar;2047;172824
449;Totaal over alle leeftijden ;60 tot 65 jaar;2048;175993
450;Totaal over alle leeftijden ;60 tot 65 jaar;2049;178768
451;Totaal over alle leeftijden ;60 tot 65 jaar;2050;181291
452;Totaal over alle leeftijden ;60 tot 65 jaar;2051;184114
453;Totaal over alle leeftijden ;60 tot 65 jaar;2052;186218
454;Totaal over alle leeftijden ;60 tot 65 jaar;2053;187718
455;Totaal over alle leeftijden ;60 tot 65 jaar;2054;188876
456;Totaal over alle leeftijden ;60 tot 65 jaar;2055;189769
457;Totaal over alle leeftijden ;60 tot 65 jaar;2056;189668
458;Totaal over alle leeftijden ;60 tot 65 jaar;2057;189609
459;Totaal over alle leeftijden ;60 tot 65 jaar;2058;189852
460;Totaal over alle leeftijden ;60 tot 65 jaar;2059;190837
461;Totaal over alle leeftijden ;60 tot 65 jaar;2060;191755
462;Totaal over alle leeftijden ;65 tot 70 jaar;2019;62790
463;Totaal over alle leeftijden ;65 tot 70 jaar;2020;65904
464;Totaal over alle leeftijden ;65 tot 70 jaar;2021;69005
465;Totaal over alle leeftijden ;65 tot 70 jaar;2022;72627
466;Totaal over alle leeftijden ;65 tot 70 jaar;2023;75617
467;Totaal over alle leeftijden ;65 tot 70 jaar;2024;78757
468;Totaal over alle leeftijden ;65 tot 70 jaar;2025;81747
469;Totaal over alle leeftijden ;65 tot 70 jaar;2026;84479
470;Totaal over alle leeftijden ;65 tot 70 jaar;2027;86845
471;Totaal over alle leeftijden ;65 tot 70 jaar;2028;88894
472;Totaal over alle leeftijden ;65 tot 70 jaar;2029;91119
473;Totaal over alle leeftijden ;65 tot 70 jaar;2030;93337
474;Totaal over alle leeftijden ;65 tot 70 jaar;2031;94875
475;Totaal over alle leeftijden ;65 tot 70 jaar;2032;95748
476;Totaal over alle leeftijden ;65 tot 70 jaar;2033;95812
477;Totaal over alle leeftijden ;65 tot 70 jaar;2034;96529
478;Totaal over alle leeftijden ;65 tot 70 jaar;2035;97279
479;Totaal over alle leeftijden ;65 tot 70 jaar;2036;97696
480;Totaal over alle leeftijden ;65 tot 70 jaar;2037;97331
481;Totaal over alle leeftijden ;65 tot 70 jaar;2038;96241
482;Totaal over alle leeftijden ;65 tot 70 jaar;2039;94158
483;Totaal over alle leeftijden ;65 tot 70 jaar;2040;91673
484;Totaal over alle leeftijden ;65 tot 70 jaar;2041;89084
485;Totaal over alle leeftijden ;65 tot 70 jaar;2042;87095
486;Totaal over alle leeftijden ;65 tot 70 jaar;2043;85601
487;Totaal over alle leeftijden ;65 tot 70 jaar;2044;85191
488;Totaal over alle leeftijden ;65 tot 70 jaar;2045;85078
489;Totaal over alle leeftijden ;65 tot 70 jaar;2046;85765
490;Totaal over alle leeftijden ;65 tot 70 jaar;2047;86244
491;Totaal over alle leeftijden ;65 tot 70 jaar;2048;86514
492;Totaal over alle leeftijden ;65 tot 70 jaar;2049;86727
493;Totaal over alle leeftijden ;65 tot 70 jaar;2050;87379
494;Totaal over alle leeftijden ;65 tot 70 jaar;2051;88014
495;Totaal over alle leeftijden ;65 tot 70 jaar;2052;88973
496;Totaal over alle leeftijden ;65 tot 70 jaar;2053;90084
497;Totaal over alle leeftijden ;65 tot 70 jaar;2054;91025
498;Totaal over alle leeftijden ;65 tot 70 jaar;2055;91857
499;Totaal over alle leeftijden ;65 tot 70 jaar;2056;92909
500;Totaal over alle leeftijden ;65 tot 70 jaar;2057;93671
501;Totaal over alle leeftijden ;65 tot 70 jaar;2058;94181
502;Totaal over alle leeftijden ;65 tot 70 jaar;2059;94575
503;Totaal over alle leeftijden ;65 tot 70 jaar;2060;94899
504;Totaal over alle leeftijden ;70 tot 75 jaar;2019;33460
505;Totaal over alle leeftijden ;70 tot 75 jaar;2020;35124
506;Totaal over alle leeftijden ;70 tot 75 jaar;2021;36879
507;Totaal over alle leeftijden ;70 tot 75 jaar;2022;37234
508;Totaal over alle leeftijden ;70 tot 75 jaar;2023;38014
509;Totaal over alle leeftijden ;70 tot 75 jaar;2024;39173
510;Totaal over alle leeftijden ;70 tot 75 jaar;2025;40383
511;Totaal over alle leeftijden ;70 tot 75 jaar;2026;41604
512;Totaal over alle leeftijden ;70 tot 75 jaar;2027;43016
513;Totaal over alle leeftijden ;70 tot 75 jaar;2028;44227
514;Totaal over alle leeftijden ;70 tot 75 jaar;2029;45534
515;Totaal over alle leeftijden ;70 tot 75 jaar;2030;46962
516;Totaal over alle leeftijden ;70 tot 75 jaar;2031;48300
517;Totaal over alle leeftijden ;70 tot 75 jaar;2032;49562
518;Totaal over alle leeftijden ;70 tot 75 jaar;2033;50262
519;Totaal over alle leeftijden ;70 tot 75 jaar;2034;51299
520;Totaal over alle leeftijden ;70 tot 75 jaar;2035;51873
521;Totaal over alle leeftijden ;70 tot 75 jaar;2036;52263
522;Totaal over alle leeftijden ;70 tot 75 jaar;2037;52314
523;Totaal over alle leeftijden ;70 tot 75 jaar;2038;52402
524;Totaal over alle leeftijden ;70 tot 75 jaar;2039;52508
525;Totaal over alle leeftijden ;70 tot 75 jaar;2040;52959
526;Totaal over alle leeftijden ;70 tot 75 jaar;2041;53146
527;Totaal over alle leeftijden ;70 tot 75 jaar;2042;52970
528;Totaal over alle leeftijden ;70 tot 75 jaar;2043;52379
529;Totaal over alle leeftijden ;70 tot 75 jaar;2044;51281
530;Totaal over alle leeftijden ;70 tot 75 jaar;2045;49877
531;Totaal over alle leeftijden ;70 tot 75 jaar;2046;48507
532;Totaal over alle leeftijden ;70 tot 75 jaar;2047;47471
533;Totaal over alle leeftijden ;70 tot 75 jaar;2048;46708
534;Totaal over alle leeftijden ;70 tot 75 jaar;2049;46453
535;Totaal over alle leeftijden ;70 tot 75 jaar;2050;46354
536;Totaal over alle leeftijden ;70 tot 75 jaar;2051;46617
537;Totaal over alle leeftijden ;70 tot 75 jaar;2052;46769
538;Totaal over alle leeftijden ;70 tot 75 jaar;2053;46799
539;Totaal over alle leeftijden ;70 tot 75 jaar;2054;46785
540;Totaal over alle leeftijden ;70 tot 75 jaar;2055;46961
541;Totaal over alle leeftijden ;70 tot 75 jaar;2056;47129
542;Totaal over alle leeftijden ;70 tot 75 jaar;2057;47483
543;Totaal over alle leeftijden ;70 tot 75 jaar;2058;47952
544;Totaal over alle leeftijden ;70 tot 75 jaar;2059;48383
545;Totaal over alle leeftijden ;70 tot 75 jaar;2060;48778
546;Totaal over alle leeftijden ;75 tot 80 jaar;2019;19000
547;Totaal over alle leeftijden ;75 tot 80 jaar;2020;19586
548;Totaal over alle leeftijden ;75 tot 80 jaar;2021;19923
549;Totaal over alle leeftijden ;75 tot 80 jaar;2022;21665
550;Totaal over alle leeftijden ;75 tot 80 jaar;2023;23035
551;Totaal over alle leeftijden ;75 tot 80 jaar;2024;24078
552;Totaal over alle leeftijden ;75 tot 80 jaar;2025;24955
553;Totaal over alle leeftijden ;75 tot 80 jaar;2026;25924
554;Totaal over alle leeftijden ;75 tot 80 jaar;2027;25922
555;Totaal over alle leeftijden ;75 tot 80 jaar;2028;26231
556;Totaal over alle leeftijden ;75 tot 80 jaar;2029;26758
557;Totaal over alle leeftijden ;75 tot 80 jaar;2030;27411
558;Totaal over alle leeftijden ;75 tot 80 jaar;2031;28102
559;Totaal over alle leeftijden ;75 tot 80 jaar;2032;28927
560;Totaal over alle leeftijden ;75 tot 80 jaar;2033;29532
561;Totaal over alle leeftijden ;75 tot 80 jaar;2034;30265
562;Totaal over alle leeftijden ;75 tot 80 jaar;2035;30913
563;Totaal over alle leeftijden ;75 tot 80 jaar;2036;31509
564;Totaal over alle leeftijden ;75 tot 80 jaar;2037;32069
565;Totaal over alle leeftijden ;75 tot 80 jaar;2038;32529
566;Totaal over alle leeftijden ;75 tot 80 jaar;2039;32964
567;Totaal over alle leeftijden ;75 tot 80 jaar;2040;33335
568;Totaal over alle leeftijden ;75 tot 80 jaar;2041;33559
569;Totaal over alle leeftijden ;75 tot 80 jaar;2042;33559
570;Totaal over alle leeftijden ;75 tot 80 jaar;2043;33534
571;Totaal over alle leeftijden ;75 tot 80 jaar;2044;33470
572;Totaal over alle leeftijden ;75 tot 80 jaar;2045;33549
573;Totaal over alle leeftijden ;75 tot 80 jaar;2046;33537
574;Totaal over alle leeftijden ;75 tot 80 jaar;2047;33364
575;Totaal over alle leeftijden ;75 tot 80 jaar;2048;32976
576;Totaal over alle leeftijden ;75 tot 80 jaar;2049;32275
577;Totaal over alle leeftijden ;75 tot 80 jaar;2050;31327
578;Totaal over alle leeftijden ;75 tot 80 jaar;2051;30394
579;Totaal over alle leeftijden ;75 tot 80 jaar;2052;29640
580;Totaal over alle leeftijden ;75 tot 80 jaar;2053;29062
581;Totaal over alle leeftijden ;75 tot 80 jaar;2054;28803
582;Totaal over alle leeftijden ;75 tot 80 jaar;2055;28659
583;Totaal over alle leeftijden ;75 tot 80 jaar;2056;28756
584;Totaal over alle leeftijden ;75 tot 80 jaar;2057;28824
585;Totaal over alle leeftijden ;75 tot 80 jaar;2058;28836
586;Totaal over alle leeftijden ;75 tot 80 jaar;2059;28826
587;Totaal over alle leeftijden ;75 tot 80 jaar;2060;28924
588;Totaal over alle leeftijden ;80 tot 85 jaar;2019;12606
589;Totaal over alle leeftijden ;80 tot 85 jaar;2020;12988
590;Totaal over alle leeftijden ;80 tot 85 jaar;2021;13467
591;Totaal over alle leeftijden ;80 tot 85 jaar;2022;13763
592;Totaal over alle leeftijden ;80 tot 85 jaar;2023;14306
593;Totaal over alle leeftijden ;80 tot 85 jaar;2024;14794
594;Totaal over alle leeftijden ;80 tot 85 jaar;2025;15315
595;Totaal over alle leeftijden ;80 tot 85 jaar;2026;15643
596;Totaal over alle leeftijden ;80 tot 85 jaar;2027;16927
597;Totaal over alle leeftijden ;80 tot 85 jaar;2028;17984
598;Totaal over alle leeftijden ;80 tot 85 jaar;2029;18762
599;Totaal over alle leeftijden ;80 tot 85 jaar;2030;19402
600;Totaal over alle leeftijden ;80 tot 85 jaar;2031;20106
601;Totaal over alle leeftijden ;80 tot 85 jaar;2032;20053
602;Totaal over alle leeftijden ;80 tot 85 jaar;2033;20196
603;Totaal over alle leeftijden ;80 tot 85 jaar;2034;20510
604;Totaal over alle leeftijden ;80 tot 85 jaar;2035;20898
605;Totaal over alle leeftijden ;80 tot 85 jaar;2036;21314
606;Totaal over alle leeftijden ;80 tot 85 jaar;2037;21813
607;Totaal over alle leeftijden ;80 tot 85 jaar;2038;22239
608;Totaal over alle leeftijden ;80 tot 85 jaar;2039;22699
609;Totaal over alle leeftijden ;80 tot 85 jaar;2040;23159
610;Totaal over alle leeftijden ;80 tot 85 jaar;2041;23565
611;Totaal over alle leeftijden ;80 tot 85 jaar;2042;23965
612;Totaal over alle leeftijden ;80 tot 85 jaar;2043;24293
613;Totaal over alle leeftijden ;80 tot 85 jaar;2044;24587
614;Totaal over alle leeftijden ;80 tot 85 jaar;2045;24832
615;Totaal over alle leeftijden ;80 tot 85 jaar;2046;24988
616;Totaal over alle leeftijden ;80 tot 85 jaar;2047;24968
617;Totaal over alle leeftijden ;80 tot 85 jaar;2048;24930
618;Totaal over alle leeftijden ;80 tot 85 jaar;2049;24851
619;Totaal over alle leeftijden ;80 tot 85 jaar;2050;24862
620;Totaal over alle leeftijden ;80 tot 85 jaar;2051;24810
621;Totaal over alle leeftijden ;80 tot 85 jaar;2052;24641
622;Totaal over alle leeftijden ;80 tot 85 jaar;2053;24316
623;Totaal over alle leeftijden ;80 tot 85 jaar;2054;23745
624;Totaal over alle leeftijden ;80 tot 85 jaar;2055;22971
625;Totaal over alle leeftijden ;80 tot 85 jaar;2056;22205
626;Totaal over alle leeftijden ;80 tot 85 jaar;2057;21583
627;Totaal over alle leeftijden ;80 tot 85 jaar;2058;21095
628;Totaal over alle leeftijden ;80 tot 85 jaar;2059;20877
629;Totaal over alle leeftijden ;80 tot 85 jaar;2060;20765
630;Totaal over alle leeftijden ;85 tot 90 jaar;2019;7640
631;Totaal over alle leeftijden ;85 tot 90 jaar;2020;7801
632;Totaal over alle leeftijden ;85 tot 90 jaar;2021;7876
633;Totaal over alle leeftijden ;85 tot 90 jaar;2022;8068
634;Totaal over alle leeftijden ;85 tot 90 jaar;2023;8178
635;Totaal over alle leeftijden ;85 tot 90 jaar;2024;8477
636;Totaal over alle leeftijden ;85 tot 90 jaar;2025;8765
637;Totaal over alle leeftijden ;85 tot 90 jaar;2026;9121
638;Totaal over alle leeftijden ;85 tot 90 jaar;2027;9369
639;Totaal over alle leeftijden ;85 tot 90 jaar;2028;9757
640;Totaal over alle leeftijden ;85 tot 90 jaar;2029;10149
641;Totaal over alle leeftijden ;85 tot 90 jaar;2030;10595
642;Totaal over alle leeftijden ;85 tot 90 jaar;2031;10892
643;Totaal over alle leeftijden ;85 tot 90 jaar;2032;11911
644;Totaal over alle leeftijden ;85 tot 90 jaar;2033;12741
645;Totaal over alle leeftijden ;85 tot 90 jaar;2034;13339
646;Totaal over alle leeftijden ;85 tot 90 jaar;2035;13784
647;Totaal over alle leeftijden ;85 tot 90 jaar;2036;14251
648;Totaal over alle leeftijden ;85 tot 90 jaar;2037;14190
649;Totaal over alle leeftijden ;85 tot 90 jaar;2038;14306
650;Totaal over alle leeftijden ;85 tot 90 jaar;2039;14518
651;Totaal over alle leeftijden ;85 tot 90 jaar;2040;14805
652;Totaal over alle leeftijden ;85 tot 90 jaar;2041;15114
653;Totaal over alle leeftijden ;85 tot 90 jaar;2042;15484
654;Totaal over alle leeftijden ;85 tot 90 jaar;2043;15804
655;Totaal over alle leeftijden ;85 tot 90 jaar;2044;16164
656;Totaal over alle leeftijden ;85 tot 90 jaar;2045;16532
657;Totaal over alle leeftijden ;85 tot 90 jaar;2046;16863
658;Totaal over alle leeftijden ;85 tot 90 jaar;2047;17211
659;Totaal over alle leeftijden ;85 tot 90 jaar;2048;17509
660;Totaal over alle leeftijden ;85 tot 90 jaar;2049;17791
661;Totaal over alle leeftijden ;85 tot 90 jaar;2050;18023
662;Totaal over alle leeftijden ;85 tot 90 jaar;2051;18185
663;Totaal over alle leeftijden ;85 tot 90 jaar;2052;18200
664;Totaal over alle leeftijden ;85 tot 90 jaar;2053;18194
665;Totaal over alle leeftijden ;85 tot 90 jaar;2054;18156
666;Totaal over alle leeftijden ;85 tot 90 jaar;2055;18197
667;Totaal over alle leeftijden ;85 tot 90 jaar;2056;18185
668;Totaal over alle leeftijden ;85 tot 90 jaar;2057;18076
669;Totaal over alle leeftijden ;85 tot 90 jaar;2058;17837
670;Totaal over alle leeftijden ;85 tot 90 jaar;2059;17392
671;Totaal over alle leeftijden ;85 tot 90 jaar;2060;16786
672;Totaal over alle leeftijden ;90 tot 95 jaar;2019;3051
673;Totaal over alle leeftijden ;90 tot 95 jaar;2020;3080
674;Totaal over alle leeftijden ;90 tot 95 jaar;2021;3248
675;Totaal over alle leeftijden ;90 tot 95 jaar;2022;3282
676;Totaal over alle leeftijden ;90 tot 95 jaar;2023;3349
677;Totaal over alle leeftijden ;90 tot 95 jaar;2024;3407
678;Totaal over alle leeftijden ;90 tot 95 jaar;2025;3493
679;Totaal over alle leeftijden ;90 tot 95 jaar;2026;3564
680;Totaal over alle leeftijden ;90 tot 95 jaar;2027;3678
681;Totaal over alle leeftijden ;90 tot 95 jaar;2028;3761
682;Totaal over alle leeftijden ;90 tot 95 jaar;2029;3935
683;Totaal over alle leeftijden ;90 tot 95 jaar;2030;4110
684;Totaal over alle leeftijden ;90 tot 95 jaar;2031;4324
685;Totaal over alle leeftijden ;90 tot 95 jaar;2032;4471
686;Totaal over alle leeftijden ;90 tot 95 jaar;2033;4686
687;Totaal over alle leeftijden ;90 tot 95 jaar;2034;4934
688;Totaal over alle leeftijden ;90 tot 95 jaar;2035;5206
689;Totaal over alle leeftijden ;90 tot 95 jaar;2036;5389
690;Totaal over alle leeftijden ;90 tot 95 jaar;2037;6027
691;Totaal over alle leeftijden ;90 tot 95 jaar;2038;6530
692;Totaal over alle leeftijden ;90 tot 95 jaar;2039;6855
693;Totaal over alle leeftijden ;90 tot 95 jaar;2040;7089
694;Totaal over alle leeftijden ;90 tot 95 jaar;2041;7312
695;Totaal over alle leeftijden ;90 tot 95 jaar;2042;7334
696;Totaal over alle leeftijden ;90 tot 95 jaar;2043;7464
697;Totaal over alle leeftijden ;90 tot 95 jaar;2044;7625
698;Totaal over alle leeftijden ;90 tot 95 jaar;2045;7824
699;Totaal over alle leeftijden ;90 tot 95 jaar;2046;8044
700;Totaal over alle leeftijden ;90 tot 95 jaar;2047;8289
701;Totaal over alle leeftijden ;90 tot 95 jaar;2048;8529
702;Totaal over alle leeftijden ;90 tot 95 jaar;2049;8790
703;Totaal over alle leeftijden ;90 tot 95 jaar;2050;9061
704;Totaal over alle leeftijden ;90 tot 95 jaar;2051;9306
705;Totaal over alle leeftijden ;90 tot 95 jaar;2052;9576
706;Totaal over alle leeftijden ;90 tot 95 jaar;2053;9811
707;Totaal over alle leeftijden ;90 tot 95 jaar;2054;10045
708;Totaal over alle leeftijden ;90 tot 95 jaar;2055;10253
709;Totaal over alle leeftijden ;90 tot 95 jaar;2056;10400
710;Totaal over alle leeftijden ;90 tot 95 jaar;2057;10464
711;Totaal over alle leeftijden ;90 tot 95 jaar;2058;10515
712;Totaal over alle leeftijden ;90 tot 95 jaar;2059;10559
713;Totaal over alle leeftijden ;90 tot 95 jaar;2060;10667
714;Totaal over alle leeftijden ;95 jaar of ouder;2019;801
715;Totaal over alle leeftijden ;95 jaar of ouder;2020;831
716;Totaal over alle leeftijden ;95 jaar of ouder;2021;826
717;Totaal over alle leeftijden ;95 jaar of ouder;2022;839
718;Totaal over alle leeftijden ;95 jaar of ouder;2023;853
719;Totaal over alle leeftijden ;95 jaar of ouder;2024;877
720;Totaal over alle leeftijden ;95 jaar of ouder;2025;900
721;Totaal over alle leeftijden ;95 jaar of ouder;2026;944
722;Totaal over alle leeftijden ;95 jaar of ouder;2027;964
723;Totaal over alle leeftijden ;95 jaar of ouder;2028;996
724;Totaal over alle leeftijden ;95 jaar of ouder;2029;1024
725;Totaal over alle leeftijden ;95 jaar of ouder;2030;1061
726;Totaal over alle leeftijden ;95 jaar of ouder;2031;1102
727;Totaal over alle leeftijden ;95 jaar of ouder;2032;1146
728;Totaal over alle leeftijden ;95 jaar of ouder;2033;1187
729;Totaal over alle leeftijden ;95 jaar of ouder;2034;1256
730;Totaal over alle leeftijden ;95 jaar of ouder;2035;1327
731;Totaal over alle leeftijden ;95 jaar of ouder;2036;1416
732;Totaal over alle leeftijden ;95 jaar of ouder;2037;1474
733;Totaal over alle leeftijden ;95 jaar of ouder;2038;1557
734;Totaal over alle leeftijden ;95 jaar of ouder;2039;1663
735;Totaal over alle leeftijden ;95 jaar of ouder;2040;1780
736;Totaal over alle leeftijden ;95 jaar of ouder;2041;1864
737;Totaal over alle leeftijden ;95 jaar of ouder;2042;2121
738;Totaal over alle leeftijden ;95 jaar of ouder;2043;2333
739;Totaal over alle leeftijden ;95 jaar of ouder;2044;2470
740;Totaal over alle leeftijden ;95 jaar of ouder;2045;2577
741;Totaal over alle leeftijden ;95 jaar of ouder;2046;2666
742;Totaal over alle leeftijden ;95 jaar of ouder;2047;2741
743;Totaal over alle leeftijden ;95 jaar of ouder;2048;2846
744;Totaal over alle leeftijden ;95 jaar of ouder;2049;2941
745;Totaal over alle leeftijden ;95 jaar of ouder;2050;3052
746;Totaal over alle leeftijden ;95 jaar of ouder;2051;3168
747;Totaal over alle leeftijden ;95 jaar of ouder;2052;3294
748;Totaal over alle leeftijden ;95 jaar of ouder;2053;3432
749;Totaal over alle leeftijden ;95 jaar of ouder;2054;3574
750;Totaal over alle leeftijden ;95 jaar of ouder;2055;3726
751;Totaal over alle leeftijden ;95 jaar of ouder;2056;3867
752;Totaal over alle leeftijden ;95 jaar of ouder;2057;4029
753;Totaal over alle leeftijden ;95 jaar of ouder;2058;4183
754;Totaal over alle leeftijden ;95 jaar of ouder;2059;4333
755;Totaal over alle leeftijden ;95 jaar of ouder;2060;4479
756;Jonger dan 3 jaar;Totaal;2019;459966
757;Jonger dan 3 jaar;Totaal;2020;466577
758;Jonger dan 3 jaar;Totaal;2021;477394
759;Jonger dan 3 jaar;Totaal;2022;488266
760;Jonger dan 3 jaar;Totaal;2023;498980
761;Jonger dan 3 jaar;Totaal;2024;509281
762;Jonger dan 3 jaar;Totaal;2025;519164
763;Jonger dan 3 jaar;Totaal;2026;528084
764;Jonger dan 3 jaar;Totaal;2027;535079
765;Jonger dan 3 jaar;Totaal;2028;540384
766;Jonger dan 3 jaar;Totaal;2029;544385
767;Jonger dan 3 jaar;Totaal;2030;547311
