ID;Geslacht;Leeftijd;DiagnoseAantal;DiagnosenGGZ;Perioden;PrimaireDiagnoses_1;PrimaireEnNevendiagnoses_2;PrimaireDiagnoses_3;PrimaireEnNevendiagnoses_4;PrimaireDiagnoses_5;PrimaireEnNevendiagnoses_6;PrimaireDiagnoses_7;PrimaireEnNevendiagnoses_8
4058;Totaal mannen en vrouwen;Totaal;Twee diagnoses;7.9 Gegeneraliseerde angststoornis;2011;7400.0;12210.0;44.0;73.0;4705.0;7805.0;28.0;47.0
4059;Totaal mannen en vrouwen;Totaal;Twee diagnoses;7.9 Gegeneraliseerde angststoornis;2012;7470.0;12235.0;45.0;73.0;5005.0;8260.0;30.0;49.0
4060;Totaal mannen en vrouwen;Totaal;Twee diagnoses;7.9 Gegeneraliseerde angststoornis;2013;8170.0;13355.0;49.0;79.0;5315.0;8570.0;32.0;51.0
4061;Totaal mannen en vrouwen;Totaal;Twee diagnoses;7.9 Gegeneraliseerde angststoornis;2014;7830.0;13090.0;46.0;78.0;5570.0;9215.0;33.0;55.0
4062;Totaal mannen en vrouwen;Totaal;Twee diagnoses;7.9 Gegeneraliseerde angststoornis;2015;5840.0;10215.0;34.0;60.0;3920.0;6795.0;23.0;40.0
4063;Totaal mannen en vrouwen;Totaal;Twee diagnoses;7.9 Gegeneraliseerde angststoornis;2016;4270.0;7790.0;25.0;46.0;3545.0;6435.0;21.0;38.0
4064;Totaal mannen en vrouwen;Totaal;Twee diagnoses;7.10 Angststoornissen: overig of NAO;2009;7265.0;13170.0;44.0;80.0;4660.0;8450.0;28.0;51.0
4065;Totaal mannen en vrouwen;Totaal;Twee diagnoses;7.10 Angststoornissen: overig of NAO;2010;7920.0;14670.0;48.0;88.0;5385.0;9930.0;32.0;60.0
4066;Totaal mannen en vrouwen;Totaal;Twee diagnoses;7.10 Angststoornissen: overig of NAO;2011;9820.0;17790.0;59.0;107.0;5765.0;10770.0;35.0;65.0
4067;Totaal mannen en vrouwen;Totaal;Twee diagnoses;7.10 Angststoornissen: overig of NAO;2012;12095.0;20965.0;72.0;125.0;7465.0;13220.0;45.0;79.0
4068;Totaal mannen en vrouwen;Totaal;Twee diagnoses;7.10 Angststoornissen: overig of NAO;2013;14080.0;24175.0;84.0;144.0;9425.0;15885.0;56.0;95.0
4069;Totaal mannen en vrouwen;Totaal;Twee diagnoses;7.10 Angststoornissen: overig of NAO;2014;11380.0;21190.0;67.0;126.0;8805.0;15855.0;52.0;94.0
4070;Totaal mannen en vrouwen;Totaal;Twee diagnoses;7.10 Angststoornissen: overig of NAO;2015;6950.0;14275.0;41.0;84.0;4830.0;9815.0;29.0;58.0
4071;Totaal mannen en vrouwen;Totaal;Twee diagnoses;7.10 Angststoornissen: overig of NAO;2016;5285.0;11515.0;31.0;68.0;4225.0;9090.0;25.0;53.0
4072;Totaal mannen en vrouwen;Totaal;Twee diagnoses;8 Totaal somatoforme stoornissen;2009;7395.0;13185.0;45.0;80.0;4765.0;8470.0;29.0;51.0
4073;Totaal mannen en vrouwen;Totaal;Twee diagnoses;8 Totaal somatoforme stoornissen;2010;8215.0;14560.0;49.0;88.0;5585.0;9865.0;34.0;59.0
4074;Totaal mannen en vrouwen;Totaal;Twee diagnoses;8 Totaal somatoforme stoornissen;2011;9525.0;16540.0;57.0;99.0;5900.0;10505.0;35.0;63.0
4075;Totaal mannen en vrouwen;Totaal;Twee diagnoses;8 Totaal somatoforme stoornissen;2012;10185.0;17135.0;61.0;102.0;6660.0;11295.0;40.0;67.0
4076;Totaal mannen en vrouwen;Totaal;Twee diagnoses;8 Totaal somatoforme stoornissen;2013;10405.0;17780.0;62.0;106.0;7025.0;11800.0;42.0;70.0
4077;Totaal mannen en vrouwen;Totaal;Twee diagnoses;8 Totaal somatoforme stoornissen;2014;9030.0;16585.0;54.0;98.0;6280.0;11280.0;37.0;67.0
4078;Totaal mannen en vrouwen;Totaal;Twee diagnoses;8 Totaal somatoforme stoornissen;2015;7360.0;14130.0;43.0;83.0;4870.0;9335.0;29.0;55.0
4079;Totaal mannen en vrouwen;Totaal;Twee diagnoses;8 Totaal somatoforme stoornissen;2016;5940.0;11305.0;35.0;66.0;4875.0;9230.0;29.0;54.0
4080;Totaal mannen en vrouwen;Totaal;Twee diagnoses;8.1 Somatisatiestoornis;2009;815.0;1415.0;5.0;9.0;605.0;1020.0;4.0;6.0
4081;Totaal mannen en vrouwen;Totaal;Twee diagnoses;8.1 Somatisatiestoornis;2010;775.0;1355.0;5.0;8.0;595.0;1040.0;4.0;6.0
4082;Totaal mannen en vrouwen;Totaal;Twee diagnoses;8.1 Somatisatiestoornis;2011;690.0;1205.0;4.0;7.0;525.0;910.0;3.0;5.0
4083;Totaal mannen en vrouwen;Totaal;Twee diagnoses;8.1 Somatisatiestoornis;2012;570.0;1000.0;3.0;6.0;430.0;760.0;3.0;5.0
4084;Totaal mannen en vrouwen;Totaal;Twee diagnoses;8.1 Somatisatiestoornis;2013;535.0;920.0;3.0;5.0;400.0;680.0;2.0;4.0
4085;Totaal mannen en vrouwen;Totaal;Twee diagnoses;8.1 Somatisatiestoornis;2014;500.0;870.0;3.0;5.0;360.0;595.0;2.0;4.0
4086;Totaal mannen en vrouwen;Totaal;Twee diagnoses;8.1 Somatisatiestoornis;2015;365.0;710.0;2.0;4.0;270.0;500.0;2.0;3.0
4087;Totaal mannen en vrouwen;Totaal;Twee diagnoses;8.1 Somatisatiestoornis;2016;230.0;470.0;1.0;3.0;205.0;410.0;1.0;2.0
4088;Totaal mannen en vrouwen;Totaal;Twee diagnoses;8.2 Conversiestoornis;2009;515.0;830.0;3.0;5.0;365.0;595.0;2.0;4.0
4089;Totaal mannen en vrouwen;Totaal;Twee diagnoses;8.2 Conversiestoornis;2010;515.0;840.0;3.0;5.0;380.0;620.0;2.0;4.0
4090;Totaal mannen en vrouwen;Totaal;Twee diagnoses;8.2 Conversiestoornis;2011;560.0;880.0;3.0;5.0;370.0;600.0;2.0;4.0
4091;Totaal mannen en vrouwen;Totaal;Twee diagnoses;8.2 Conversiestoornis;2012;610.0;940.0;4.0;6.0;420.0;640.0;3.0;4.0
4092;Totaal mannen en vrouwen;Totaal;Twee diagnoses;8.2 Conversiestoornis;2013;645.0;1000.0;4.0;6.0;440.0;680.0;3.0;4.0
4093;Totaal mannen en vrouwen;Totaal;Twee diagnoses;8.2 Conversiestoornis;2014;630.0;1015.0;4.0;6.0;445.0;695.0;3.0;4.0
4094;Totaal mannen en vrouwen;Totaal;Twee diagnoses;8.2 Conversiestoornis;2015;530.0;845.0;3.0;5.0;355.0;590.0;2.0;3.0
4095;Totaal mannen en vrouwen;Totaal;Twee diagnoses;8.2 Conversiestoornis;2016;455.0;680.0;3.0;4.0;395.0;585.0;2.0;3.0
4096;Totaal mannen en vrouwen;Totaal;Twee diagnoses;8.3 Pijnstoornis;2009;1525.0;2835.0;9.0;17.0;965.0;1795.0;6.0;11.0
4097;Totaal mannen en vrouwen;Totaal;Twee diagnoses;8.3 Pijnstoornis;2010;1640.0;3070.0;10.0;18.0;1180.0;2150.0;7.0;13.0
4098;Totaal mannen en vrouwen;Totaal;Twee diagnoses;8.3 Pijnstoornis;2011;1745.0;3255.0;10.0;19.0;1105.0;2115.0;7.0;13.0
4099;Totaal mannen en vrouwen;Totaal;Twee diagnoses;8.3 Pijnstoornis;2012;1660.0;3025.0;10.0;18.0;1160.0;2150.0;7.0;13.0
4100;Totaal mannen en vrouwen;Totaal;Twee diagnoses;8.3 Pijnstoornis;2013;1630.0;3020.0;10.0;18.0;1125.0;2045.0;7.0;12.0
4101;Totaal mannen en vrouwen;Totaal;Twee diagnoses;8.3 Pijnstoornis;2014;1480.0;2905.0;9.0;17.0;1040.0;2015.0;6.0;12.0
4102;Totaal mannen en vrouwen;Totaal;Twee diagnoses;8.3 Pijnstoornis;2015;1175.0;2390.0;7.0;14.0;825.0;1680.0;5.0;10.0
4103;Totaal mannen en vrouwen;Totaal;Twee diagnoses;8.3 Pijnstoornis;2016;1000.0;1905.0;6.0;11.0;795.0;1550.0;5.0;9.0
4104;Totaal mannen en vrouwen;Totaal;Twee diagnoses;8.4 Hypochondrie/strns. lichaamsbeleving;2009;925.0;1835.0;6.0;11.0;640.0;1220.0;4.0;7.0
4105;Totaal mannen en vrouwen;Totaal;Twee diagnoses;8.4 Hypochondrie/strns. lichaamsbeleving;2010;960.0;1880.0;6.0;11.0;640.0;1300.0;4.0;8.0
4106;Totaal mannen en vrouwen;Totaal;Twee diagnoses;8.4 Hypochondrie/strns. lichaamsbeleving;2011;1025.0;1920.0;6.0;11.0;665.0;1285.0;4.0;8.0
4107;Totaal mannen en vrouwen;Totaal;Twee diagnoses;8.4 Hypochondrie/strns. lichaamsbeleving;2012;985.0;1815.0;6.0;11.0;685.0;1240.0;4.0;7.0
4108;Totaal mannen en vrouwen;Totaal;Twee diagnoses;8.4 Hypochondrie/strns. lichaamsbeleving;2013;1050.0;1935.0;6.0;12.0;655.0;1235.0;4.0;7.0
4109;Totaal mannen en vrouwen;Totaal;Twee diagnoses;8.4 Hypochondrie/strns. lichaamsbeleving;2014;985.0;1920.0;6.0;11.0;680.0;1285.0;4.0;8.0
4110;Totaal mannen en vrouwen;Totaal;Twee diagnoses;8.4 Hypochondrie/strns. lichaamsbeleving;2015;775.0;1610.0;5.0;10.0;540.0;1110.0;3.0;7.0
4111;Totaal mannen en vrouwen;Totaal;Twee diagnoses;8.4 Hypochondrie/strns. lichaamsbeleving;2016;590.0;1155.0;3.0;7.0;470.0;940.0;3.0;6.0
4112;Totaal mannen en vrouwen;Totaal;Twee diagnoses;8.5 Somatoforme stoornis: overig of NAO;2009;3615.0;6450.0;22.0;39.0;2190.0;3955.0;13.0;24.0
4113;Totaal mannen en vrouwen;Totaal;Twee diagnoses;8.5 Somatoforme stoornis: overig of NAO;2010;4325.0;7625.0;26.0;46.0;2795.0;4905.0;17.0;30.0
4114;Totaal mannen en vrouwen;Totaal;Twee diagnoses;8.5 Somatoforme stoornis: overig of NAO;2011;5510.0;9485.0;33.0;57.0;3235.0;5730.0;19.0;34.0
4115;Totaal mannen en vrouwen;Totaal;Twee diagnoses;8.5 Somatoforme stoornis: overig of NAO;2012;6360.0;10570.0;38.0;63.0;3970.0;6645.0;24.0;40.0
4116;Totaal mannen en vrouwen;Totaal;Twee diagnoses;8.5 Somatoforme stoornis: overig of NAO;2013;6545.0;11210.0;39.0;67.0;4405.0;7345.0;26.0;44.0
4117;Totaal mannen en vrouwen;Totaal;Twee diagnoses;8.5 Somatoforme stoornis: overig of NAO;2014;5435.0;10220.0;32.0;61.0;3755.0;6895.0;22.0;41.0
4118;Totaal mannen en vrouwen;Totaal;Twee diagnoses;8.5 Somatoforme stoornis: overig of NAO;2015;4515.0;8975.0;27.0;53.0;2875.0;5695.0;17.0;34.0
4119;Totaal mannen en vrouwen;Totaal;Twee diagnoses;8.5 Somatoforme stoornis: overig of NAO;2016;3670.0;7430.0;22.0;44.0;3005.0;6040.0;18.0;35.0
4120;Totaal mannen en vrouwen;Totaal;Twee diagnoses;9 Nagebootste stoornissen;2009;60.0;105.0;0.0;1.0;55.0;90.0;0.0;1.0
4121;Totaal mannen en vrouwen;Totaal;Twee diagnoses;9 Nagebootste stoornissen;2010;40.0;85.0;0.0;1.0;30.0;65.0;0.0;0.0
4122;Totaal mannen en vrouwen;Totaal;Twee diagnoses;9 Nagebootste stoornissen;2011;45.0;95.0;0.0;1.0;35.0;70.0;0.0;0.0
4123;Totaal mannen en vrouwen;Totaal;Twee diagnoses;9 Nagebootste stoornissen;2012;35.0;80.0;0.0;0.0;30.0;65.0;0.0;0.0
4124;Totaal mannen en vrouwen;Totaal;Twee diagnoses;9 Nagebootste stoornissen;2013;25.0;65.0;0.0;0.0;20.0;50.0;0.0;0.0
4125;Totaal mannen en vrouwen;Totaal;Twee diagnoses;9 Nagebootste stoornissen;2014;15.0;45.0;0.0;0.0;15.0;30.0;0.0;0.0
4126;Totaal mannen en vrouwen;Totaal;Twee diagnoses;9 Nagebootste stoornissen;2015;15.0;40.0;0.0;0.0;10.0;30.0;0.0;0.0
4127;Totaal mannen en vrouwen;Totaal;Twee diagnoses;9 Nagebootste stoornissen;2016;10.0;30.0;0.0;0.0;10.0;30.0;0.0;0.0
4128;Totaal mannen en vrouwen;Totaal;Twee diagnoses;10 Dissociatieve stoornissen;2009;1055.0;1950.0;6.0;12.0;780.0;1400.0;5.0;8.0
4129;Totaal mannen en vrouwen;Totaal;Twee diagnoses;10 Dissociatieve stoornissen;2010;1045.0;1965.0;6.0;12.0;785.0;1510.0;5.0;9.0
4130;Totaal mannen en vrouwen;Totaal;Twee diagnoses;10 Dissociatieve stoornissen;2011;1185.0;2065.0;7.0;12.0;825.0;1500.0;5.0;9.0
4131;Totaal mannen en vrouwen;Totaal;Twee diagnoses;10 Dissociatieve stoornissen;2012;1135.0;1930.0;7.0;12.0;885.0;1500.0;5.0;9.0
4132;Totaal mannen en vrouwen;Totaal;Twee diagnoses;10 Dissociatieve stoornissen;2013;1055.0;1835.0;6.0;11.0;830.0;1405.0;5.0;8.0
4133;Totaal mannen en vrouwen;Totaal;Twee diagnoses;10 Dissociatieve stoornissen;2014;935.0;1710.0;6.0;10.0;710.0;1260.0;4.0;7.0
4134;Totaal mannen en vrouwen;Totaal;Twee diagnoses;10 Dissociatieve stoornissen;2015;715.0;1390.0;4.0;8.0;565.0;1045.0;3.0;6.0
4135;Totaal mannen en vrouwen;Totaal;Twee diagnoses;10 Dissociatieve stoornissen;2016;550.0;1100.0;3.0;6.0;460.0;945.0;3.0;6.0
4136;Totaal mannen en vrouwen;Totaal;Twee diagnoses;11 Totaal seksuele en genderid. stoorn.;2009;1995.0;3625.0;12.0;22.0;1280.0;2350.0;8.0;14.0
4137;Totaal mannen en vrouwen;Totaal;Twee diagnoses;11 Totaal seksuele en genderid. stoorn.;2010;2110.0;3765.0;13.0;23.0;1410.0;2550.0;8.0;15.0
4138;Totaal mannen en vrouwen;Totaal;Twee diagnoses;11 Totaal seksuele en genderid. stoorn.;2011;2130.0;3710.0;13.0;22.0;1420.0;2490.0;8.0;15.0
4139;Totaal mannen en vrouwen;Totaal;Twee diagnoses;11 Totaal seksuele en genderid. stoorn.;2012;1895.0;3265.0;11.0;19.0;1280.0;2250.0;8.0;13.0
4140;Totaal mannen en vrouwen;Totaal;Twee diagnoses;11 Totaal seksuele en genderid. stoorn.;2013;1800.0;3140.0;11.0;19.0;1185.0;2060.0;7.0;12.0
4141;Totaal mannen en vrouwen;Totaal;Twee diagnoses;11 Totaal seksuele en genderid. stoorn.;2014;1275.0;2640.0;8.0;16.0;1040.0;1965.0;6.0;12.0
4142;Totaal mannen en vrouwen;Totaal;Twee diagnoses;11 Totaal seksuele en genderid. stoorn.;2015;715.0;1785.0;4.0;11.0;480.0;1250.0;3.0;7.0
4143;Totaal mannen en vrouwen;Totaal;Twee diagnoses;11 Totaal seksuele en genderid. stoorn.;2016;580.0;1490.0;3.0;9.0;440.0;1120.0;3.0;7.0
4144;Totaal mannen en vrouwen;Totaal;Twee diagnoses;11.1 Seksuele disfuncties;2009;1240.0;2280.0;7.0;14.0;765.0;1435.0;5.0;9.0
4145;Totaal mannen en vrouwen;Totaal;Twee diagnoses;11.1 Seksuele disfuncties;2010;1260.0;2340.0;8.0;14.0;845.0;1570.0;5.0;9.0
4146;Totaal mannen en vrouwen;Totaal;Twee diagnoses;11.1 Seksuele disfuncties;2011;1270.0;2295.0;8.0;14.0;800.0;1495.0;5.0;9.0
4147;Totaal mannen en vrouwen;Totaal;Twee diagnoses;11.1 Seksuele disfuncties;2012;1110.0;1970.0;7.0;12.0;775.0;1365.0;5.0;8.0
4148;Totaal mannen en vrouwen;Totaal;Twee diagnoses;11.1 Seksuele disfuncties;2013;965.0;1780.0;6.0;11.0;640.0;1170.0;4.0;7.0
4149;Totaal mannen en vrouwen;Totaal;Twee diagnoses;11.1 Seksuele disfuncties;2014;540.0;1370.0;3.0;8.0;480.0;1005.0;3.0;6.0
4150;Totaal mannen en vrouwen;Totaal;Twee diagnoses;11.1 Seksuele disfuncties;2015;145.0;805.0;1.0;5.0;105.0;575.0;1.0;3.0
4151;Totaal mannen en vrouwen;Totaal;Twee diagnoses;11.1 Seksuele disfuncties;2016;80.0;650.0;0.0;4.0;65.0;470.0;0.0;3.0
4152;Totaal mannen en vrouwen;Totaal;Twee diagnoses;11.2 Genderidentiteitsstoornissen;2009;150.0;370.0;1.0;2.0;110.0;255.0;1.0;2.0
4153;Totaal mannen en vrouwen;Totaal;Twee diagnoses;11.2 Genderidentiteitsstoornissen;2010;180.0;400.0;1.0;2.0;120.0;275.0;1.0;2.0
4154;Totaal mannen en vrouwen;Totaal;Twee diagnoses;11.2 Genderidentiteitsstoornissen;2011;180.0;410.0;1.0;2.0;120.0;275.0;1.0;2.0
4155;Totaal mannen en vrouwen;Totaal;Twee diagnoses;11.2 Genderidentiteitsstoornissen;2012;210.0;415.0;1.0;2.0;135.0;290.0;1.0;2.0
4156;Totaal mannen en vrouwen;Totaal;Twee diagnoses;11.2 Genderidentiteitsstoornissen;2013;225.0;455.0;1.0;3.0;150.0;290.0;1.0;2.0
4157;Totaal mannen en vrouwen;Totaal;Twee diagnoses;11.2 Genderidentiteitsstoornissen;2014;210.0;475.0;1.0;3.0;165.0;370.0;1.0;2.0
4158;Totaal mannen en vrouwen;Totaal;Twee diagnoses;11.2 Genderidentiteitsstoornissen;2015;165.0;350.0;1.0;2.0;110.0;240.0;1.0;1.0
4159;Totaal mannen en vrouwen;Totaal;Twee diagnoses;11.2 Genderidentiteitsstoornissen;2016;160.0;325.0;1.0;2.0;125.0;255.0;1.0;1.0
4160;Totaal mannen en vrouwen;Totaal;Twee diagnoses;11.3 Seksuele stoorn.: overig of NAO;2009;610.0;1010.0;4.0;6.0;410.0;685.0;2.0;4.0
4161;Totaal mannen en vrouwen;Totaal;Twee diagnoses;11.3 Seksuele stoorn.: overig of NAO;2010;670.0;1080.0;4.0;7.0;445.0;730.0;3.0;4.0
4162;Totaal mannen en vrouwen;Totaal;Twee diagnoses;11.3 Seksuele stoorn.: overig of NAO;2011;675.0;1055.0;4.0;6.0;500.0;755.0;3.0;5.0
4163;Totaal mannen en vrouwen;Totaal;Twee diagnoses;11.3 Seksuele stoorn.: overig of NAO;2012;580.0;925.0;3.0;6.0;375.0;620.0;2.0;4.0
4164;Totaal mannen en vrouwen;Totaal;Twee diagnoses;11.3 Seksuele stoorn.: overig of NAO;2013;610.0;945.0;4.0;6.0;395.0;625.0;2.0;4.0
4165;Totaal mannen en vrouwen;Totaal;Twee diagnoses;11.3 Seksuele stoorn.: overig of NAO;2014;525.0;835.0;3.0;5.0;390.0;615.0;2.0;4.0
4166;Totaal mannen en vrouwen;Totaal;Twee diagnoses;11.3 Seksuele stoorn.: overig of NAO;2015;405.0;660.0;2.0;4.0;270.0;450.0;2.0;3.0
4167;Totaal mannen en vrouwen;Totaal;Twee diagnoses;11.3 Seksuele stoorn.: overig of NAO;2016;340.0;545.0;2.0;3.0;250.0;420.0;1.0;2.0
4168;Totaal mannen en vrouwen;Totaal;Twee diagnoses;12 Totaal eetstoornissen;2009;4480.0;8045.0;27.0;49.0;2905.0;5245.0;18.0;32.0
4169;Totaal mannen en vrouwen;Totaal;Twee diagnoses;12 Totaal eetstoornissen;2010;4725.0;8420.0;28.0;51.0;3190.0;5805.0;19.0;35.0
4170;Totaal mannen en vrouwen;Totaal;Twee diagnoses;12 Totaal eetstoornissen;2011;5075.0;8850.0;30.0;53.0;3305.0;5905.0;20.0;35.0
4171;Totaal mannen en vrouwen;Totaal;Twee diagnoses;12 Totaal eetstoornissen;2012;5070.0;8555.0;30.0;51.0;3370.0;5865.0;20.0;35.0
4172;Totaal mannen en vrouwen;Totaal;Twee diagnoses;12 Totaal eetstoornissen;2013;5290.0;9110.0;31.0;54.0;3445.0;5890.0;21.0;35.0
4173;Totaal mannen en vrouwen;Totaal;Twee diagnoses;12 Totaal eetstoornissen;2014;4830.0;8810.0;29.0;52.0;3670.0;6485.0;22.0;38.0
4174;Totaal mannen en vrouwen;Totaal;Twee diagnoses;12 Totaal eetstoornissen;2015;3230.0;6200.0;19.0;37.0;2145.0;4255.0;13.0;25.0
4175;Totaal mannen en vrouwen;Totaal;Twee diagnoses;12 Totaal eetstoornissen;2016;2575.0;4880.0;15.0;29.0;2080.0;3935.0;12.0;23.0
4176;Totaal mannen en vrouwen;Totaal;Twee diagnoses;12.1 Anorexia nervosa;2009;1050.0;1515.0;6.0;9.0;720.0;1030.0;4.0;6.0
4177;Totaal mannen en vrouwen;Totaal;Twee diagnoses;12.1 Anorexia nervosa;2010;1060.0;1525.0;6.0;9.0;745.0;1110.0;4.0;7.0
4178;Totaal mannen en vrouwen;Totaal;Twee diagnoses;12.1 Anorexia nervosa;2011;1110.0;1530.0;7.0;9.0;765.0;1080.0;5.0;6.0
4179;Totaal mannen en vrouwen;Totaal;Twee diagnoses;12.1 Anorexia nervosa;2012;1160.0;1585.0;7.0;9.0;780.0;1085.0;5.0;6.0
4180;Totaal mannen en vrouwen;Totaal;Twee diagnoses;12.1 Anorexia nervosa;2013;1230.0;1710.0;7.0;10.0;865.0;1190.0;5.0;7.0
4181;Totaal mannen en vrouwen;Totaal;Twee diagnoses;12.1 Anorexia nervosa;2014;1225.0;1725.0;7.0;10.0;910.0;1260.0;5.0;7.0
4182;Totaal mannen en vrouwen;Totaal;Twee diagnoses;12.1 Anorexia nervosa;2015;875.0;1235.0;5.0;7.0;605.0;885.0;4.0;5.0
4183;Totaal mannen en vrouwen;Totaal;Twee diagnoses;12.1 Anorexia nervosa;2016;700.0;1005.0;4.0;6.0;610.0;850.0;4.0;5.0
4184;Totaal mannen en vrouwen;Totaal;Twee diagnoses;12.2 Boulimia nervosa;2009;675.0;1200.0;4.0;7.0;440.0;795.0;3.0;5.0
4185;Totaal mannen en vrouwen;Totaal;Twee diagnoses;12.2 Boulimia nervosa;2010;685.0;1205.0;4.0;7.0;475.0;840.0;3.0;5.0
4186;Totaal mannen en vrouwen;Totaal;Twee diagnoses;12.2 Boulimia nervosa;2011;680.0;1190.0;4.0;7.0;450.0;810.0;3.0;5.0
4187;Totaal mannen en vrouwen;Totaal;Twee diagnoses;12.2 Boulimia nervosa;2012;615.0;1060.0;4.0;6.0;425.0;740.0;3.0;4.0
4188;Totaal mannen en vrouwen;Totaal;Twee diagnoses;12.2 Boulimia nervosa;2013;655.0;1195.0;4.0;7.0;410.0;740.0;2.0;4.0
4189;Totaal mannen en vrouwen;Totaal;Twee diagnoses;12.2 Boulimia nervosa;2014;620.0;1175.0;4.0;7.0;435.0;805.0;3.0;5.0
4190;Totaal mannen en vrouwen;Totaal;Twee diagnoses;12.2 Boulimia nervosa;2015;525.0;985.0;3.0;6.0;320.0;665.0;2.0;4.0
4191;Totaal mannen en vrouwen;Totaal;Twee diagnoses;12.2 Boulimia nervosa;2016;455.0;780.0;3.0;5.0;365.0;615.0;2.0;4.0
4192;Totaal mannen en vrouwen;Totaal;Twee diagnoses;12.3 Eetstoornissen: NAO;2009;2750.0;5360.0;17.0;32.0;1745.0;3440.0;11.0;21.0
4193;Totaal mannen en vrouwen;Totaal;Twee diagnoses;12.3 Eetstoornissen: NAO;2010;2975.0;5720.0;18.0;34.0;1970.0;3875.0;12.0;23.0
4194;Totaal mannen en vrouwen;Totaal;Twee diagnoses;12.3 Eetstoornissen: NAO;2011;3285.0;6165.0;20.0;37.0;2085.0;4035.0;12.0;24.0
4195;Totaal mannen en vrouwen;Totaal;Twee diagnoses;12.3 Eetstoornissen: NAO;2012;3295.0;5940.0;20.0;35.0;2165.0;4055.0;13.0;24.0
4196;Totaal mannen en vrouwen;Totaal;Twee diagnoses;12.3 Eetstoornissen: NAO;2013;3405.0;6240.0;20.0;37.0;2170.0;3975.0;13.0;24.0
4197;Totaal mannen en vrouwen;Totaal;Twee diagnoses;12.3 Eetstoornissen: NAO;2014;2980.0;5950.0;18.0;35.0;2325.0;4450.0;14.0;26.0
4198;Totaal mannen en vrouwen;Totaal;Twee diagnoses;12.3 Eetstoornissen: NAO;2015;1830.0;3990.0;11.0;24.0;1220.0;2715.0;7.0;16.0
4199;Totaal mannen en vrouwen;Totaal;Twee diagnoses;12.3 Eetstoornissen: NAO;2016;1420.0;3100.0;8.0;18.0;1110.0;2480.0;7.0;15.0
4200;Totaal mannen en vrouwen;Totaal;Twee diagnoses;13 Slaapstoornissen;2009;775.0;2410.0;5.0;15.0;515.0;1510.0;3.0;9.0
4201;Totaal mannen en vrouwen;Totaal;Twee diagnoses;13 Slaapstoornissen;2010;865.0;2740.0;5.0;16.0;615.0;1870.0;4.0;11.0
4202;Totaal mannen en vrouwen;Totaal;Twee diagnoses;13 Slaapstoornissen;2011;930.0;3000.0;6.0;18.0;605.0;1955.0;4.0;12.0
4203;Totaal mannen en vrouwen;Totaal;Twee diagnoses;13 Slaapstoornissen;2012;895.0;3020.0;5.0;18.0;635.0;2015.0;4.0;12.0
4204;Totaal mannen en vrouwen;Totaal;Twee diagnoses;13 Slaapstoornissen;2013;1005.0;3415.0;6.0;20.0;670.0;2185.0;4.0;13.0
4205;Totaal mannen en vrouwen;Totaal;Twee diagnoses;13 Slaapstoornissen;2014;745.0;3215.0;4.0;19.0;620.0;2305.0;4.0;14.0
4206;Totaal mannen en vrouwen;Totaal;Twee diagnoses;13 Slaapstoornissen;2015;335.0;2345.0;2.0;14.0;250.0;1645.0;1.0;10.0
4207;Totaal mannen en vrouwen;Totaal;Twee diagnoses;13 Slaapstoornissen;2016;235.0;1920.0;1.0;11.0;205.0;1490.0;1.0;9.0
4208;Totaal mannen en vrouwen;Totaal;Twee diagnoses;14 Totaal stoornissen impulsbeheersing;2009;4430.0;7955.0;27.0;48.0;3005.0;5405.0;18.0;33.0
4209;Totaal mannen en vrouwen;Totaal;Twee diagnoses;14 Totaal stoornissen impulsbeheersing;2010;4635.0;8285.0;28.0;50.0;3185.0;5730.0;19.0;34.0
4210;Totaal mannen en vrouwen;Totaal;Twee diagnoses;14 Totaal stoornissen impulsbeheersing;2011;4945.0;8660.0;30.0;52.0;3325.0;5875.0;20.0;35.0
4211;Totaal mannen en vrouwen;Totaal;Twee diagnoses;14 Totaal stoornissen impulsbeheersing;2012;5245.0;8695.0;31.0;52.0;3430.0;5885.0;20.0;35.0
4212;Totaal mannen en vrouwen;Totaal;Twee diagnoses;14 Totaal stoornissen impulsbeheersing;2013;6185.0;9745.0;37.0;58.0;4035.0;6380.0;24.0;38.0
4213;Totaal mannen en vrouwen;Totaal;Twee diagnoses;14 Totaal stoornissen impulsbeheersing;2014;5150.0;8570.0;31.0;51.0;3855.0;6315.0;23.0;37.0
4214;Totaal mannen en vrouwen;Totaal;Twee diagnoses;14 Totaal stoornissen impulsbeheersing;2015;3710.0;6370.0;22.0;38.0;2630.0;4525.0;16.0;27.0
4215;Totaal mannen en vrouwen;Totaal;Twee diagnoses;14 Totaal stoornissen impulsbeheersing;2016;2970.0;4985.0;17.0;29.0;2345.0;3975.0;14.0;23.0
4216;Totaal mannen en vrouwen;Totaal;Twee diagnoses;14.1 Periodieke explosieve stoornis;2009;945.0;1635.0;6.0;10.0;635.0;1105.0;4.0;7.0
4217;Totaal mannen en vrouwen;Totaal;Twee diagnoses;14.1 Periodieke explosieve stoornis;2010;945.0;1605.0;6.0;10.0;685.0;1170.0;4.0;7.0
4218;Totaal mannen en vrouwen;Totaal;Twee diagnoses;14.1 Periodieke explosieve stoornis;2011;965.0;1560.0;6.0;9.0;680.0;1075.0;4.0;6.0
