ID;Geslacht;Leeftijd;DiagnosesICPC;Marges;Perioden;PersonenMetDiagnose_1
5105;Totaal mannen en vrouwen;Totaal leeftijd;X. Geslachtsorganen en borsten vrouw;Bovengrens 95%-interval;2013;115.0
5106;Totaal mannen en vrouwen;Totaal leeftijd;X. Geslachtsorganen en borsten vrouw;Bovengrens 95%-interval;2014;114.0
5107;Totaal mannen en vrouwen;Totaal leeftijd;X. Geslachtsorganen en borsten vrouw;Bovengrens 95%-interval;2015;115.0
5108;Totaal mannen en vrouwen;Totaal leeftijd;X. Geslachtsorganen en borsten vrouw;Bovengrens 95%-interval;2016;113.0
5109;Totaal mannen en vrouwen;Totaal leeftijd;X. Geslachtsorganen en borsten vrouw;Bovengrens 95%-interval;2017;118.0
5110;Totaal mannen en vrouwen;Totaal leeftijd;X. Geslachtsorganen en borsten vrouw;Bovengrens 95%-interval;2018;119.0
5111;Totaal mannen en vrouwen;Totaal leeftijd;X. Geslachtsorganen en borsten vrouw;Bovengrens 95%-interval;2019;121.0
5112;Totaal mannen en vrouwen;Totaal leeftijd;X. Geslachtsorganen en borsten vrouw;Bovengrens 95%-interval;2020;118.0
5113;Totaal mannen en vrouwen;Totaal leeftijd;X. Geslachtsorganen en borsten vrouw;Bovengrens 95%-interval;2021;120.0
5114;Totaal mannen en vrouwen;Totaal leeftijd;X. Geslachtsorganen en borsten vrouw;Bovengrens 95%-interval;2022;120.0
5115;Totaal mannen en vrouwen;Totaal leeftijd;X01-X29 Tot. sympt. gesl. org. borst vr.;Waarde;2012;67.0
5116;Totaal mannen en vrouwen;Totaal leeftijd;X01-X29 Tot. sympt. gesl. org. borst vr.;Waarde;2013;67.0
5117;Totaal mannen en vrouwen;Totaal leeftijd;X01-X29 Tot. sympt. gesl. org. borst vr.;Waarde;2014;66.0
5118;Totaal mannen en vrouwen;Totaal leeftijd;X01-X29 Tot. sympt. gesl. org. borst vr.;Waarde;2015;66.0
5119;Totaal mannen en vrouwen;Totaal leeftijd;X01-X29 Tot. sympt. gesl. org. borst vr.;Waarde;2016;63.0
5120;Totaal mannen en vrouwen;Totaal leeftijd;X01-X29 Tot. sympt. gesl. org. borst vr.;Waarde;2017;66.0
5121;Totaal mannen en vrouwen;Totaal leeftijd;X01-X29 Tot. sympt. gesl. org. borst vr.;Waarde;2018;66.0
5122;Totaal mannen en vrouwen;Totaal leeftijd;X01-X29 Tot. sympt. gesl. org. borst vr.;Waarde;2019;68.0
5123;Totaal mannen en vrouwen;Totaal leeftijd;X01-X29 Tot. sympt. gesl. org. borst vr.;Waarde;2020;65.0
5124;Totaal mannen en vrouwen;Totaal leeftijd;X01-X29 Tot. sympt. gesl. org. borst vr.;Waarde;2021;67.0
5125;Totaal mannen en vrouwen;Totaal leeftijd;X01-X29 Tot. sympt. gesl. org. borst vr.;Waarde;2022;68.0
5126;Totaal mannen en vrouwen;Totaal leeftijd;X01-X29 Tot. sympt. gesl. org. borst vr.;Ondergrens 95%-interval;2012;67.0
5127;Totaal mannen en vrouwen;Totaal leeftijd;X01-X29 Tot. sympt. gesl. org. borst vr.;Ondergrens 95%-interval;2013;67.0
5128;Totaal mannen en vrouwen;Totaal leeftijd;X01-X29 Tot. sympt. gesl. org. borst vr.;Ondergrens 95%-interval;2014;66.0
5129;Totaal mannen en vrouwen;Totaal leeftijd;X01-X29 Tot. sympt. gesl. org. borst vr.;Ondergrens 95%-interval;2015;65.0
5130;Totaal mannen en vrouwen;Totaal leeftijd;X01-X29 Tot. sympt. gesl. org. borst vr.;Ondergrens 95%-interval;2016;63.0
5131;Totaal mannen en vrouwen;Totaal leeftijd;X01-X29 Tot. sympt. gesl. org. borst vr.;Ondergrens 95%-interval;2017;65.0
5132;Totaal mannen en vrouwen;Totaal leeftijd;X01-X29 Tot. sympt. gesl. org. borst vr.;Ondergrens 95%-interval;2018;66.0
5133;Totaal mannen en vrouwen;Totaal leeftijd;X01-X29 Tot. sympt. gesl. org. borst vr.;Ondergrens 95%-interval;2019;68.0
5134;Totaal mannen en vrouwen;Totaal leeftijd;X01-X29 Tot. sympt. gesl. org. borst vr.;Ondergrens 95%-interval;2020;64.0
5135;Totaal mannen en vrouwen;Totaal leeftijd;X01-X29 Tot. sympt. gesl. org. borst vr.;Ondergrens 95%-interval;2021;67.0
5136;Totaal mannen en vrouwen;Totaal leeftijd;X01-X29 Tot. sympt. gesl. org. borst vr.;Ondergrens 95%-interval;2022;67.0
5137;Totaal mannen en vrouwen;Totaal leeftijd;X01-X29 Tot. sympt. gesl. org. borst vr.;Bovengrens 95%-interval;2012;68.0
5138;Totaal mannen en vrouwen;Totaal leeftijd;X01-X29 Tot. sympt. gesl. org. borst vr.;Bovengrens 95%-interval;2013;68.0
5139;Totaal mannen en vrouwen;Totaal leeftijd;X01-X29 Tot. sympt. gesl. org. borst vr.;Bovengrens 95%-interval;2014;67.0
5140;Totaal mannen en vrouwen;Totaal leeftijd;X01-X29 Tot. sympt. gesl. org. borst vr.;Bovengrens 95%-interval;2015;66.0
5141;Totaal mannen en vrouwen;Totaal leeftijd;X01-X29 Tot. sympt. gesl. org. borst vr.;Bovengrens 95%-interval;2016;64.0
5142;Totaal mannen en vrouwen;Totaal leeftijd;X01-X29 Tot. sympt. gesl. org. borst vr.;Bovengrens 95%-interval;2017;66.0
5143;Totaal mannen en vrouwen;Totaal leeftijd;X01-X29 Tot. sympt. gesl. org. borst vr.;Bovengrens 95%-interval;2018;67.0
5144;Totaal mannen en vrouwen;Totaal leeftijd;X01-X29 Tot. sympt. gesl. org. borst vr.;Bovengrens 95%-interval;2019;69.0
5145;Totaal mannen en vrouwen;Totaal leeftijd;X01-X29 Tot. sympt. gesl. org. borst vr.;Bovengrens 95%-interval;2020;65.0
5146;Totaal mannen en vrouwen;Totaal leeftijd;X01-X29 Tot. sympt. gesl. org. borst vr.;Bovengrens 95%-interval;2021;68.0
5147;Totaal mannen en vrouwen;Totaal leeftijd;X01-X29 Tot. sympt. gesl. org. borst vr.;Bovengrens 95%-interval;2022;68.0
5148;Totaal mannen en vrouwen;Totaal leeftijd;X02-X03, X05-X09 Menstruatieklachten;Waarde;2012;21.0
5149;Totaal mannen en vrouwen;Totaal leeftijd;X02-X03, X05-X09 Menstruatieklachten;Waarde;2013;21.0
5150;Totaal mannen en vrouwen;Totaal leeftijd;X02-X03, X05-X09 Menstruatieklachten;Waarde;2014;21.0
5151;Totaal mannen en vrouwen;Totaal leeftijd;X02-X03, X05-X09 Menstruatieklachten;Waarde;2015;21.0
5152;Totaal mannen en vrouwen;Totaal leeftijd;X02-X03, X05-X09 Menstruatieklachten;Waarde;2016;21.0
5153;Totaal mannen en vrouwen;Totaal leeftijd;X02-X03, X05-X09 Menstruatieklachten;Waarde;2017;21.0
5154;Totaal mannen en vrouwen;Totaal leeftijd;X02-X03, X05-X09 Menstruatieklachten;Waarde;2018;22.0
5155;Totaal mannen en vrouwen;Totaal leeftijd;X02-X03, X05-X09 Menstruatieklachten;Waarde;2019;22.0
5156;Totaal mannen en vrouwen;Totaal leeftijd;X02-X03, X05-X09 Menstruatieklachten;Waarde;2020;22.0
5157;Totaal mannen en vrouwen;Totaal leeftijd;X02-X03, X05-X09 Menstruatieklachten;Waarde;2021;23.0
5158;Totaal mannen en vrouwen;Totaal leeftijd;X02-X03, X05-X09 Menstruatieklachten;Waarde;2022;23.0
5159;Totaal mannen en vrouwen;Totaal leeftijd;X02-X03, X05-X09 Menstruatieklachten;Ondergrens 95%-interval;2012;21.0
5160;Totaal mannen en vrouwen;Totaal leeftijd;X02-X03, X05-X09 Menstruatieklachten;Ondergrens 95%-interval;2013;21.0
5161;Totaal mannen en vrouwen;Totaal leeftijd;X02-X03, X05-X09 Menstruatieklachten;Ondergrens 95%-interval;2014;21.0
5162;Totaal mannen en vrouwen;Totaal leeftijd;X02-X03, X05-X09 Menstruatieklachten;Ondergrens 95%-interval;2015;21.0
5163;Totaal mannen en vrouwen;Totaal leeftijd;X02-X03, X05-X09 Menstruatieklachten;Ondergrens 95%-interval;2016;20.0
5164;Totaal mannen en vrouwen;Totaal leeftijd;X02-X03, X05-X09 Menstruatieklachten;Ondergrens 95%-interval;2017;21.0
5165;Totaal mannen en vrouwen;Totaal leeftijd;X02-X03, X05-X09 Menstruatieklachten;Ondergrens 95%-interval;2018;21.0
5166;Totaal mannen en vrouwen;Totaal leeftijd;X02-X03, X05-X09 Menstruatieklachten;Ondergrens 95%-interval;2019;21.0
5167;Totaal mannen en vrouwen;Totaal leeftijd;X02-X03, X05-X09 Menstruatieklachten;Ondergrens 95%-interval;2020;22.0
5168;Totaal mannen en vrouwen;Totaal leeftijd;X02-X03, X05-X09 Menstruatieklachten;Ondergrens 95%-interval;2021;22.0
5169;Totaal mannen en vrouwen;Totaal leeftijd;X02-X03, X05-X09 Menstruatieklachten;Ondergrens 95%-interval;2022;22.0
5170;Totaal mannen en vrouwen;Totaal leeftijd;X02-X03, X05-X09 Menstruatieklachten;Bovengrens 95%-interval;2012;21.0
5171;Totaal mannen en vrouwen;Totaal leeftijd;X02-X03, X05-X09 Menstruatieklachten;Bovengrens 95%-interval;2013;22.0
5172;Totaal mannen en vrouwen;Totaal leeftijd;X02-X03, X05-X09 Menstruatieklachten;Bovengrens 95%-interval;2014;21.0
5173;Totaal mannen en vrouwen;Totaal leeftijd;X02-X03, X05-X09 Menstruatieklachten;Bovengrens 95%-interval;2015;21.0
5174;Totaal mannen en vrouwen;Totaal leeftijd;X02-X03, X05-X09 Menstruatieklachten;Bovengrens 95%-interval;2016;21.0
5175;Totaal mannen en vrouwen;Totaal leeftijd;X02-X03, X05-X09 Menstruatieklachten;Bovengrens 95%-interval;2017;22.0
5176;Totaal mannen en vrouwen;Totaal leeftijd;X02-X03, X05-X09 Menstruatieklachten;Bovengrens 95%-interval;2018;22.0
5177;Totaal mannen en vrouwen;Totaal leeftijd;X02-X03, X05-X09 Menstruatieklachten;Bovengrens 95%-interval;2019;22.0
5178;Totaal mannen en vrouwen;Totaal leeftijd;X02-X03, X05-X09 Menstruatieklachten;Bovengrens 95%-interval;2020;22.0
5179;Totaal mannen en vrouwen;Totaal leeftijd;X02-X03, X05-X09 Menstruatieklachten;Bovengrens 95%-interval;2021;23.0
5180;Totaal mannen en vrouwen;Totaal leeftijd;X02-X03, X05-X09 Menstruatieklachten;Bovengrens 95%-interval;2022;23.0
5181;Totaal mannen en vrouwen;Totaal leeftijd;X11 Climacteriële symptomen, klachten;Waarde;2012;9.0
5182;Totaal mannen en vrouwen;Totaal leeftijd;X11 Climacteriële symptomen, klachten;Waarde;2013;9.0
5183;Totaal mannen en vrouwen;Totaal leeftijd;X11 Climacteriële symptomen, klachten;Waarde;2014;9.0
5184;Totaal mannen en vrouwen;Totaal leeftijd;X11 Climacteriële symptomen, klachten;Waarde;2015;8.0
5185;Totaal mannen en vrouwen;Totaal leeftijd;X11 Climacteriële symptomen, klachten;Waarde;2016;8.0
5186;Totaal mannen en vrouwen;Totaal leeftijd;X11 Climacteriële symptomen, klachten;Waarde;2017;9.0
5187;Totaal mannen en vrouwen;Totaal leeftijd;X11 Climacteriële symptomen, klachten;Waarde;2018;9.0
5188;Totaal mannen en vrouwen;Totaal leeftijd;X11 Climacteriële symptomen, klachten;Waarde;2019;9.0
5189;Totaal mannen en vrouwen;Totaal leeftijd;X11 Climacteriële symptomen, klachten;Waarde;2020;8.0
5190;Totaal mannen en vrouwen;Totaal leeftijd;X11 Climacteriële symptomen, klachten;Waarde;2021;9.0
5191;Totaal mannen en vrouwen;Totaal leeftijd;X11 Climacteriële symptomen, klachten;Waarde;2022;9.0
5192;Totaal mannen en vrouwen;Totaal leeftijd;X11 Climacteriële symptomen, klachten;Ondergrens 95%-interval;2012;9.0
5193;Totaal mannen en vrouwen;Totaal leeftijd;X11 Climacteriële symptomen, klachten;Ondergrens 95%-interval;2013;8.0
5194;Totaal mannen en vrouwen;Totaal leeftijd;X11 Climacteriële symptomen, klachten;Ondergrens 95%-interval;2014;9.0
5195;Totaal mannen en vrouwen;Totaal leeftijd;X11 Climacteriële symptomen, klachten;Ondergrens 95%-interval;2015;8.0
5196;Totaal mannen en vrouwen;Totaal leeftijd;X11 Climacteriële symptomen, klachten;Ondergrens 95%-interval;2016;8.0
5197;Totaal mannen en vrouwen;Totaal leeftijd;X11 Climacteriële symptomen, klachten;Ondergrens 95%-interval;2017;8.0
5198;Totaal mannen en vrouwen;Totaal leeftijd;X11 Climacteriële symptomen, klachten;Ondergrens 95%-interval;2018;9.0
5199;Totaal mannen en vrouwen;Totaal leeftijd;X11 Climacteriële symptomen, klachten;Ondergrens 95%-interval;2019;9.0
5200;Totaal mannen en vrouwen;Totaal leeftijd;X11 Climacteriële symptomen, klachten;Ondergrens 95%-interval;2020;8.0
5201;Totaal mannen en vrouwen;Totaal leeftijd;X11 Climacteriële symptomen, klachten;Ondergrens 95%-interval;2021;9.0
5202;Totaal mannen en vrouwen;Totaal leeftijd;X11 Climacteriële symptomen, klachten;Ondergrens 95%-interval;2022;9.0
5203;Totaal mannen en vrouwen;Totaal leeftijd;X11 Climacteriële symptomen, klachten;Bovengrens 95%-interval;2012;10.0
5204;Totaal mannen en vrouwen;Totaal leeftijd;X11 Climacteriële symptomen, klachten;Bovengrens 95%-interval;2013;9.0
5205;Totaal mannen en vrouwen;Totaal leeftijd;X11 Climacteriële symptomen, klachten;Bovengrens 95%-interval;2014;9.0
5206;Totaal mannen en vrouwen;Totaal leeftijd;X11 Climacteriële symptomen, klachten;Bovengrens 95%-interval;2015;9.0
5207;Totaal mannen en vrouwen;Totaal leeftijd;X11 Climacteriële symptomen, klachten;Bovengrens 95%-interval;2016;8.0
5208;Totaal mannen en vrouwen;Totaal leeftijd;X11 Climacteriële symptomen, klachten;Bovengrens 95%-interval;2017;9.0
5209;Totaal mannen en vrouwen;Totaal leeftijd;X11 Climacteriële symptomen, klachten;Bovengrens 95%-interval;2018;9.0
5210;Totaal mannen en vrouwen;Totaal leeftijd;X11 Climacteriële symptomen, klachten;Bovengrens 95%-interval;2019;9.0
5211;Totaal mannen en vrouwen;Totaal leeftijd;X11 Climacteriële symptomen, klachten;Bovengrens 95%-interval;2020;9.0
5212;Totaal mannen en vrouwen;Totaal leeftijd;X11 Climacteriële symptomen, klachten;Bovengrens 95%-interval;2021;9.0
5213;Totaal mannen en vrouwen;Totaal leeftijd;X11 Climacteriële symptomen, klachten;Bovengrens 95%-interval;2022;9.0
5214;Totaal mannen en vrouwen;Totaal leeftijd;X19 Knobbel / zwelling borsten vrouw;Waarde;2012;4.0
5215;Totaal mannen en vrouwen;Totaal leeftijd;X19 Knobbel / zwelling borsten vrouw;Waarde;2013;5.0
5216;Totaal mannen en vrouwen;Totaal leeftijd;X19 Knobbel / zwelling borsten vrouw;Waarde;2014;5.0
5217;Totaal mannen en vrouwen;Totaal leeftijd;X19 Knobbel / zwelling borsten vrouw;Waarde;2015;5.0
5218;Totaal mannen en vrouwen;Totaal leeftijd;X19 Knobbel / zwelling borsten vrouw;Waarde;2016;4.0
5219;Totaal mannen en vrouwen;Totaal leeftijd;X19 Knobbel / zwelling borsten vrouw;Waarde;2017;5.0
5220;Totaal mannen en vrouwen;Totaal leeftijd;X19 Knobbel / zwelling borsten vrouw;Waarde;2018;5.0
5221;Totaal mannen en vrouwen;Totaal leeftijd;X19 Knobbel / zwelling borsten vrouw;Waarde;2019;5.0
5222;Totaal mannen en vrouwen;Totaal leeftijd;X19 Knobbel / zwelling borsten vrouw;Waarde;2020;5.0
5223;Totaal mannen en vrouwen;Totaal leeftijd;X19 Knobbel / zwelling borsten vrouw;Waarde;2021;6.0
5224;Totaal mannen en vrouwen;Totaal leeftijd;X19 Knobbel / zwelling borsten vrouw;Waarde;2022;5.0
5225;Totaal mannen en vrouwen;Totaal leeftijd;X19 Knobbel / zwelling borsten vrouw;Ondergrens 95%-interval;2012;4.0
5226;Totaal mannen en vrouwen;Totaal leeftijd;X19 Knobbel / zwelling borsten vrouw;Ondergrens 95%-interval;2013;4.0
5227;Totaal mannen en vrouwen;Totaal leeftijd;X19 Knobbel / zwelling borsten vrouw;Ondergrens 95%-interval;2014;4.0
5228;Totaal mannen en vrouwen;Totaal leeftijd;X19 Knobbel / zwelling borsten vrouw;Ondergrens 95%-interval;2015;4.0
5229;Totaal mannen en vrouwen;Totaal leeftijd;X19 Knobbel / zwelling borsten vrouw;Ondergrens 95%-interval;2016;4.0
5230;Totaal mannen en vrouwen;Totaal leeftijd;X19 Knobbel / zwelling borsten vrouw;Ondergrens 95%-interval;2017;5.0
5231;Totaal mannen en vrouwen;Totaal leeftijd;X19 Knobbel / zwelling borsten vrouw;Ondergrens 95%-interval;2018;5.0
5232;Totaal mannen en vrouwen;Totaal leeftijd;X19 Knobbel / zwelling borsten vrouw;Ondergrens 95%-interval;2019;5.0
5233;Totaal mannen en vrouwen;Totaal leeftijd;X19 Knobbel / zwelling borsten vrouw;Ondergrens 95%-interval;2020;5.0
5234;Totaal mannen en vrouwen;Totaal leeftijd;X19 Knobbel / zwelling borsten vrouw;Ondergrens 95%-interval;2021;6.0
5235;Totaal mannen en vrouwen;Totaal leeftijd;X19 Knobbel / zwelling borsten vrouw;Ondergrens 95%-interval;2022;5.0
5236;Totaal mannen en vrouwen;Totaal leeftijd;X19 Knobbel / zwelling borsten vrouw;Bovengrens 95%-interval;2012;5.0
5237;Totaal mannen en vrouwen;Totaal leeftijd;X19 Knobbel / zwelling borsten vrouw;Bovengrens 95%-interval;2013;5.0
5238;Totaal mannen en vrouwen;Totaal leeftijd;X19 Knobbel / zwelling borsten vrouw;Bovengrens 95%-interval;2014;5.0
5239;Totaal mannen en vrouwen;Totaal leeftijd;X19 Knobbel / zwelling borsten vrouw;Bovengrens 95%-interval;2015;5.0
5240;Totaal mannen en vrouwen;Totaal leeftijd;X19 Knobbel / zwelling borsten vrouw;Bovengrens 95%-interval;2016;4.0
5241;Totaal mannen en vrouwen;Totaal leeftijd;X19 Knobbel / zwelling borsten vrouw;Bovengrens 95%-interval;2017;5.0
5242;Totaal mannen en vrouwen;Totaal leeftijd;X19 Knobbel / zwelling borsten vrouw;Bovengrens 95%-interval;2018;5.0
5243;Totaal mannen en vrouwen;Totaal leeftijd;X19 Knobbel / zwelling borsten vrouw;Bovengrens 95%-interval;2019;5.0
5244;Totaal mannen en vrouwen;Totaal leeftijd;X19 Knobbel / zwelling borsten vrouw;Bovengrens 95%-interval;2020;5.0
5245;Totaal mannen en vrouwen;Totaal leeftijd;X19 Knobbel / zwelling borsten vrouw;Bovengrens 95%-interval;2021;6.0
5246;Totaal mannen en vrouwen;Totaal leeftijd;X19 Knobbel / zwelling borsten vrouw;Bovengrens 95%-interval;2022;6.0
5247;Totaal mannen en vrouwen;Totaal leeftijd;Xx Ov. sympt., kl. geslachtsorg. vrw;Waarde;2012;38.0
5248;Totaal mannen en vrouwen;Totaal leeftijd;Xx Ov. sympt., kl. geslachtsorg. vrw;Waarde;2013;38.0
5249;Totaal mannen en vrouwen;Totaal leeftijd;Xx Ov. sympt., kl. geslachtsorg. vrw;Waarde;2014;37.0
5250;Totaal mannen en vrouwen;Totaal leeftijd;Xx Ov. sympt., kl. geslachtsorg. vrw;Waarde;2015;36.0
5251;Totaal mannen en vrouwen;Totaal leeftijd;Xx Ov. sympt., kl. geslachtsorg. vrw;Waarde;2016;35.0
5252;Totaal mannen en vrouwen;Totaal leeftijd;Xx Ov. sympt., kl. geslachtsorg. vrw;Waarde;2017;36.0
5253;Totaal mannen en vrouwen;Totaal leeftijd;Xx Ov. sympt., kl. geslachtsorg. vrw;Waarde;2018;37.0
5254;Totaal mannen en vrouwen;Totaal leeftijd;Xx Ov. sympt., kl. geslachtsorg. vrw;Waarde;2019;38.0
5255;Totaal mannen en vrouwen;Totaal leeftijd;Xx Ov. sympt., kl. geslachtsorg. vrw;Waarde;2020;35.0
5256;Totaal mannen en vrouwen;Totaal leeftijd;Xx Ov. sympt., kl. geslachtsorg. vrw;Waarde;2021;36.0
5257;Totaal mannen en vrouwen;Totaal leeftijd;Xx Ov. sympt., kl. geslachtsorg. vrw;Waarde;2022;36.0
5258;Totaal mannen en vrouwen;Totaal leeftijd;Xx Ov. sympt., kl. geslachtsorg. vrw;Ondergrens 95%-interval;2012;38.0
5259;Totaal mannen en vrouwen;Totaal leeftijd;Xx Ov. sympt., kl. geslachtsorg. vrw;Ondergrens 95%-interval;2013;38.0
5260;Totaal mannen en vrouwen;Totaal leeftijd;Xx Ov. sympt., kl. geslachtsorg. vrw;Ondergrens 95%-interval;2014;37.0
5261;Totaal mannen en vrouwen;Totaal leeftijd;Xx Ov. sympt., kl. geslachtsorg. vrw;Ondergrens 95%-interval;2015;36.0
5262;Totaal mannen en vrouwen;Totaal leeftijd;Xx Ov. sympt., kl. geslachtsorg. vrw;Ondergrens 95%-interval;2016;35.0
5263;Totaal mannen en vrouwen;Totaal leeftijd;Xx Ov. sympt., kl. geslachtsorg. vrw;Ondergrens 95%-interval;2017;36.0
5264;Totaal mannen en vrouwen;Totaal leeftijd;Xx Ov. sympt., kl. geslachtsorg. vrw;Ondergrens 95%-interval;2018;36.0
5265;Totaal mannen en vrouwen;Totaal leeftijd;Xx Ov. sympt., kl. geslachtsorg. vrw;Ondergrens 95%-interval;2019;38.0
5266;Totaal mannen en vrouwen;Totaal leeftijd;Xx Ov. sympt., kl. geslachtsorg. vrw;Ondergrens 95%-interval;2020;34.0
5267;Totaal mannen en vrouwen;Totaal leeftijd;Xx Ov. sympt., kl. geslachtsorg. vrw;Ondergrens 95%-interval;2021;36.0
5268;Totaal mannen en vrouwen;Totaal leeftijd;Xx Ov. sympt., kl. geslachtsorg. vrw;Ondergrens 95%-interval;2022;36.0
5269;Totaal mannen en vrouwen;Totaal leeftijd;Xx Ov. sympt., kl. geslachtsorg. vrw;Bovengrens 95%-interval;2012;39.0
5270;Totaal mannen en vrouwen;Totaal leeftijd;Xx Ov. sympt., kl. geslachtsorg. vrw;Bovengrens 95%-interval;2013;38.0
5271;Totaal mannen en vrouwen;Totaal leeftijd;Xx Ov. sympt., kl. geslachtsorg. vrw;Bovengrens 95%-interval;2014;38.0
5272;Totaal mannen en vrouwen;Totaal leeftijd;Xx Ov. sympt., kl. geslachtsorg. vrw;Bovengrens 95%-interval;2015;37.0
5273;Totaal mannen en vrouwen;Totaal leeftijd;Xx Ov. sympt., kl. geslachtsorg. vrw;Bovengrens 95%-interval;2016;36.0
5274;Totaal mannen en vrouwen;Totaal leeftijd;Xx Ov. sympt., kl. geslachtsorg. vrw;Bovengrens 95%-interval;2017;37.0
5275;Totaal mannen en vrouwen;Totaal leeftijd;Xx Ov. sympt., kl. geslachtsorg. vrw;Bovengrens 95%-interval;2018;37.0
5276;Totaal mannen en vrouwen;Totaal leeftijd;Xx Ov. sympt., kl. geslachtsorg. vrw;Bovengrens 95%-interval;2019;38.0
5277;Totaal mannen en vrouwen;Totaal leeftijd;Xx Ov. sympt., kl. geslachtsorg. vrw;Bovengrens 95%-interval;2020;35.0
5278;Totaal mannen en vrouwen;Totaal leeftijd;Xx Ov. sympt., kl. geslachtsorg. vrw;Bovengrens 95%-interval;2021;36.0
5279;Totaal mannen en vrouwen;Totaal leeftijd;Xx Ov. sympt., kl. geslachtsorg. vrw;Bovengrens 95%-interval;2022;37.0
5280;Totaal mannen en vrouwen;Totaal leeftijd;X70-X99 Tot. zktn gesl. org. borsten vr.;Waarde;2012;64.0
5281;Totaal mannen en vrouwen;Totaal leeftijd;X70-X99 Tot. zktn gesl. org. borsten vr.;Waarde;2013;62.0
5282;Totaal mannen en vrouwen;Totaal leeftijd;X70-X99 Tot. zktn gesl. org. borsten vr.;Waarde;2014;62.0
5283;Totaal mannen en vrouwen;Totaal leeftijd;X70-X99 Tot. zktn gesl. org. borsten vr.;Waarde;2015;64.0
5284;Totaal mannen en vrouwen;Totaal leeftijd;X70-X99 Tot. zktn gesl. org. borsten vr.;Waarde;2016;64.0
5285;Totaal mannen en vrouwen;Totaal leeftijd;X70-X99 Tot. zktn gesl. org. borsten vr.;Waarde;2017;67.0
5286;Totaal mannen en vrouwen;Totaal leeftijd;X70-X99 Tot. zktn gesl. org. borsten vr.;Waarde;2018;67.0
5287;Totaal mannen en vrouwen;Totaal leeftijd;X70-X99 Tot. zktn gesl. org. borsten vr.;Waarde;2019;68.0
5288;Totaal mannen en vrouwen;Totaal leeftijd;X70-X99 Tot. zktn gesl. org. borsten vr.;Waarde;2020;68.0
5289;Totaal mannen en vrouwen;Totaal leeftijd;X70-X99 Tot. zktn gesl. org. borsten vr.;Waarde;2021;68.0
5290;Totaal mannen en vrouwen;Totaal leeftijd;X70-X99 Tot. zktn gesl. org. borsten vr.;Waarde;2022;68.0
5291;Totaal mannen en vrouwen;Totaal leeftijd;X70-X99 Tot. zktn gesl. org. borsten vr.;Ondergrens 95%-interval;2012;63.0
5292;Totaal mannen en vrouwen;Totaal leeftijd;X70-X99 Tot. zktn gesl. org. borsten vr.;Ondergrens 95%-interval;2013;61.0
5293;Totaal mannen en vrouwen;Totaal leeftijd;X70-X99 Tot. zktn gesl. org. borsten vr.;Ondergrens 95%-interval;2014;62.0
5294;Totaal mannen en vrouwen;Totaal leeftijd;X70-X99 Tot. zktn gesl. org. borsten vr.;Ondergrens 95%-interval;2015;63.0
5295;Totaal mannen en vrouwen;Totaal leeftijd;X70-X99 Tot. zktn gesl. org. borsten vr.;Ondergrens 95%-interval;2016;63.0
5296;Totaal mannen en vrouwen;Totaal leeftijd;X70-X99 Tot. zktn gesl. org. borsten vr.;Ondergrens 95%-interval;2017;66.0
5297;Totaal mannen en vrouwen;Totaal leeftijd;X70-X99 Tot. zktn gesl. org. borsten vr.;Ondergrens 95%-interval;2018;67.0
5298;Totaal mannen en vrouwen;Totaal leeftijd;X70-X99 Tot. zktn gesl. org. borsten vr.;Ondergrens 95%-interval;2019;67.0
5299;Totaal mannen en vrouwen;Totaal leeftijd;X70-X99 Tot. zktn gesl. org. borsten vr.;Ondergrens 95%-interval;2020;67.0
5300;Totaal mannen en vrouwen;Totaal leeftijd;X70-X99 Tot. zktn gesl. org. borsten vr.;Ondergrens 95%-interval;2021;67.0
5301;Totaal mannen en vrouwen;Totaal leeftijd;X70-X99 Tot. zktn gesl. org. borsten vr.;Ondergrens 95%-interval;2022;67.0
5302;Totaal mannen en vrouwen;Totaal leeftijd;X70-X99 Tot. zktn gesl. org. borsten vr.;Bovengrens 95%-interval;2012;64.0
5303;Totaal mannen en vrouwen;Totaal leeftijd;X70-X99 Tot. zktn gesl. org. borsten vr.;Bovengrens 95%-interval;2013;62.0
5304;Totaal mannen en vrouwen;Totaal leeftijd;X70-X99 Tot. zktn gesl. org. borsten vr.;Bovengrens 95%-interval;2014;62.0
5305;Totaal mannen en vrouwen;Totaal leeftijd;X70-X99 Tot. zktn gesl. org. borsten vr.;Bovengrens 95%-interval;2015;64.0
5306;Totaal mannen en vrouwen;Totaal leeftijd;X70-X99 Tot. zktn gesl. org. borsten vr.;Bovengrens 95%-interval;2016;64.0
5307;Totaal mannen en vrouwen;Totaal leeftijd;X70-X99 Tot. zktn gesl. org. borsten vr.;Bovengrens 95%-interval;2017;67.0
5308;Totaal mannen en vrouwen;Totaal leeftijd;X70-X99 Tot. zktn gesl. org. borsten vr.;Bovengrens 95%-interval;2018;68.0
5309;Totaal mannen en vrouwen;Totaal leeftijd;X70-X99 Tot. zktn gesl. org. borsten vr.;Bovengrens 95%-interval;2019;68.0
5310;Totaal mannen en vrouwen;Totaal leeftijd;X70-X99 Tot. zktn gesl. org. borsten vr.;Bovengrens 95%-interval;2020;68.0
