ID;Geslacht;Persoonskenmerken;RegioS;Perioden;Personen_1;PersonenMetPersoonlijkInkomen_2;AandeelPersonen_3;GemiddeldGestandaardiseerdInkomen_4;MediaanGestandaardiseerdInkomen_5;GemiddeldPersoonlijkInkomen_6;MediaanPersoonlijkInkomen_7
6006;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Rijssen-Holten;2017;14.0;14.0;37;30.2;26.0;42.4;36.4
6007;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Rijssen-Holten;2018;14.1;14.1;38;30.4;26.9;42.3;37.2
6008;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Rijswijk (ZH.);2011;23.5;23.3;52;26.6;23.8;39.1;33.4
6009;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Rijswijk (ZH.);2012;23.7;23.6;52;26.7;23.9;39.4;33.3
6010;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Rijswijk (ZH.);2013;23.9;23.7;52;26.9;23.9;39.6;33.3
6011;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Rijswijk (ZH.);2014;23.8;23.7;51;28.0;24.5;40.4;33.5
6012;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Rijswijk (ZH.);2015;24.2;24.1;51;27.9;24.7;40.6;33.6
6013;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Rijswijk (ZH.);2016;24.7;24.5;51;28.7;25.4;41.4;34.0
6014;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Rijswijk (ZH.);2017;25.3;25.1;51;29.2;25.9;42.2;34.5
6015;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Rijswijk (ZH.);2018;25.5;25.3;50;30.0;26.7;43.3;35.6
6016;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Roerdalen;2011;9.1;9.1;44;26.1;23.8;36.9;32.5
6017;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Roerdalen;2012;9.1;9.1;44;26.5;24.2;37.4;32.6
6018;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Roerdalen;2013;9.1;9.1;44;26.6;24.5;37.9;32.8
6019;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Roerdalen;2014;9.1;9.0;44;28.0;25.2;38.2;32.8
6020;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Roerdalen;2015;9.1;9.0;45;27.9;25.6;38.6;33.0
6021;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Roerdalen;2016;9.1;9.1;45;28.5;26.4;38.9;33.2
6022;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Roerdalen;2017;9.2;9.1;45;29.3;26.8;40.3;33.7
6023;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Roerdalen;2018;9.2;9.2;46;29.7;27.3;40.3;34.3
6024;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Roermond;2011;25.7;25.6;47;24.0;21.5;34.4;29.4
6025;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Roermond;2012;26.0;25.9;47;24.2;21.7;34.8;29.4
6026;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Roermond;2013;26.4;26.3;48;24.3;21.8;35.2;29.3
6027;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Roermond;2014;26.5;26.5;48;25.3;22.4;35.7;29.6
6028;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Roermond;2015;26.8;26.7;48;25.4;22.7;35.9;29.6
6029;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Roermond;2016;27.0;27.0;48;26.4;23.5;36.5;30.0
6030;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Roermond;2017;27.3;27.2;48;27.3;24.2;37.9;30.6
6031;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Roermond;2018;27.5;27.5;49;27.6;24.8;38.0;31.4
6032;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;De Ronde Venen;2011;17.5;17.5;41;32.1;27.2;49.0;39.3
6033;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;De Ronde Venen;2012;17.6;17.6;41;32.1;27.3;48.8;39.0
6034;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;De Ronde Venen;2013;17.7;17.6;42;32.2;27.5;49.4;38.9
6035;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;De Ronde Venen;2014;17.8;17.7;42;35.0;28.2;50.6;39.0
6036;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;De Ronde Venen;2015;17.8;17.7;42;33.6;28.7;51.3;39.6
6037;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;De Ronde Venen;2016;17.9;17.8;42;35.2;29.7;52.2;39.9
6038;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;De Ronde Venen;2017;18.1;18.0;43;37.1;30.5;55.5;40.8
6039;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;De Ronde Venen;2018;18.5;18.4;43;36.2;31.1;53.7;41.1
6040;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Roosendaal;2011;33.7;33.6;44;25.4;23.1;37.7;32.7
6041;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Roosendaal;2012;33.8;33.7;44;25.4;23.3;38.0;32.5
6042;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Roosendaal;2013;33.8;33.7;45;25.6;23.5;38.4;32.7
6043;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Roosendaal;2014;33.7;33.6;45;26.8;24.1;39.1;32.8
6044;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Roosendaal;2015;33.9;33.8;45;26.9;24.5;39.7;32.8
6045;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Roosendaal;2016;34.1;34.1;45;27.7;25.1;39.7;33.0
6046;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Roosendaal;2017;34.3;34.2;45;28.4;25.7;40.7;33.5
6047;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Roosendaal;2018;34.5;34.4;46;28.7;26.4;40.5;33.9
6048;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Rotterdam;2011;302.5;301.4;51;22.3;19.3;32.8;26.5
6049;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Rotterdam;2012;305.0;303.7;51;22.4;19.4;33.0;26.4
6050;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Rotterdam;2013;305.3;304.1;51;22.6;19.4;33.5;26.3
6051;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Rotterdam;2014;304.1;302.9;51;23.8;19.9;34.2;26.6
6052;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Rotterdam;2015;307.8;306.4;51;23.8;20.2;34.5;26.7
6053;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Rotterdam;2016;310.7;309.0;51;24.7;20.9;35.1;27.2
6054;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Rotterdam;2017;313.2;311.5;51;25.6;21.5;36.5;27.9
6055;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Rotterdam;2018;315.0;313.2;51;26.2;22.3;36.9;28.8
6056;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Rozendaal;2011;0.6;0.6;42;40.4;34.4;69.7;51.4
6057;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Rozendaal;2012;0.6;0.6;41;42.7;34.3;67.8;51.8
6058;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Rozendaal;2013;0.6;0.6;42;43.5;34.2;72.9;52.1
6059;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Rozendaal;2014;0.6;0.6;42;45.1;35.8;71.2;52.7
6060;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Rozendaal;2015;0.6;0.6;43;42.3;36.1;71.6;53.2
6061;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Rozendaal;2016;0.6;0.6;42;43.8;37.2;73.4;55.6
6062;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Rozendaal;2017;0.6;0.6;43;48.7;38.4;76.9;57.5
6063;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Rozendaal;2018;0.7;0.6;42;;;;
6064;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Rucphen;2011;9.2;9.2;41;25.6;23.3;35.6;32.2
6065;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Rucphen;2012;9.3;9.3;42;25.9;23.6;35.9;31.9
6066;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Rucphen;2013;9.4;9.4;42;25.8;23.7;36.0;31.6
6067;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Rucphen;2014;9.4;9.3;43;27.1;24.4;36.6;31.8
6068;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Rucphen;2015;9.5;9.4;43;26.9;24.6;37.1;32.1
6069;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Rucphen;2016;9.5;9.5;43;28.0;25.5;37.9;32.6
6070;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Rucphen;2017;9.6;9.5;43;29.0;26.0;39.1;33.2
6071;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Rucphen;2018;9.6;9.6;43;29.3;26.7;39.3;33.8
6072;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Schagen;2011;19.5;19.5;43;27.2;24.6;39.0;34.7
6073;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Schagen;2012;19.6;19.6;43;26.8;24.6;38.6;34.2
6074;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Schagen;2013;19.6;19.5;43;27.0;24.8;39.1;34.4
6075;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Schagen;2014;19.7;19.6;43;28.7;25.5;39.6;34.4
6076;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Schagen;2015;19.9;19.9;44;28.0;26.0;40.0;34.6
6077;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Schagen;2016;19.9;19.9;44;29.4;26.9;40.9;35.0
6078;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Schagen;2017;20.0;19.9;44;30.5;27.5;42.4;35.6
6079;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Schagen;2018;20.2;20.1;44;30.7;28.2;42.1;36.1
6080;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Scherpenzeel;2011;3.6;3.6;39;27.4;25.0;40.1;37.0
6081;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Scherpenzeel;2012;3.6;3.6;39;28.0;25.2;41.0;36.9
6082;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Scherpenzeel;2013;3.6;3.6;39;27.6;25.4;40.9;37.0
6083;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Scherpenzeel;2014;3.6;3.6;39;28.9;25.9;41.0;37.0
6084;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Scherpenzeel;2015;3.7;3.6;39;31.7;26.5;41.6;37.4
6085;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Scherpenzeel;2016;3.7;3.7;39;29.8;27.7;42.7;37.9
6086;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Scherpenzeel;2017;3.8;3.8;40;30.3;28.0;43.4;38.2
6087;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Scherpenzeel;2018;3.9;3.9;40;31.0;29.0;43.8;38.9
6088;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Schiedam;2011;35.1;35.1;47;24.0;21.3;35.3;30.5
6089;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Schiedam;2012;35.3;35.2;47;23.8;21.4;35.4;30.3
6090;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Schiedam;2013;35.3;35.2;47;24.3;21.5;35.9;30.3
6091;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Schiedam;2014;35.3;35.2;47;25.0;22.0;36.1;30.3
6092;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Schiedam;2015;35.7;35.6;47;24.9;22.2;36.2;30.2
6093;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Schiedam;2016;35.9;35.8;48;25.8;23.1;36.7;30.7
6094;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Schiedam;2017;36.3;36.2;48;26.6;23.7;37.7;31.2
6095;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Schiedam;2018;36.5;36.4;48;27.0;24.4;37.8;31.9
6096;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Schiermonnikoog;2011;0.5;0.5;51;25.3;22.2;33.7;28.1
6097;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Schiermonnikoog;2012;0.5;0.5;51;26.0;22.8;33.7;28.2
6098;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Schiermonnikoog;2013;0.5;0.5;52;26.5;22.3;33.2;28.2
6099;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Schiermonnikoog;2014;0.5;0.5;52;26.7;23.2;33.8;28.6
6100;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Schiermonnikoog;2015;0.5;0.5;54;29.1;23.9;35.9;29.1
6101;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Schiermonnikoog;2016;0.5;0.5;55;29.1;24.7;35.5;29.8
6102;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Schiermonnikoog;2017;0.5;0.5;54;29.3;26.0;37.3;30.2
6103;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Schiermonnikoog;2018;0.5;0.5;55;;;;
6104;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Schouwen-Duiveland;2011;14.9;14.9;44;27.3;23.8;38.8;33.4
6105;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Schouwen-Duiveland;2012;15.1;15.0;45;27.3;24.1;39.0;33.3
6106;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Schouwen-Duiveland;2013;15.1;15.1;45;27.6;24.4;39.5;33.5
6107;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Schouwen-Duiveland;2014;15.2;15.1;46;29.2;25.0;39.7;33.5
6108;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Schouwen-Duiveland;2015;15.3;15.2;46;28.6;25.3;40.3;33.6
6109;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Schouwen-Duiveland;2016;15.2;15.2;46;30.0;26.2;40.9;34.0
6110;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Schouwen-Duiveland;2017;15.3;15.2;46;30.9;26.8;43.4;34.7
6111;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Schouwen-Duiveland;2018;15.2;15.2;46;30.9;27.7;42.2;35.2
6112;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Simpelveld;2011;4.7;4.7;44;25.2;23.2;35.6;30.8
6113;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Simpelveld;2012;4.8;4.8;45;25.2;23.3;35.7;30.6
6114;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Simpelveld;2013;4.8;4.8;45;25.3;23.3;35.8;30.5
6115;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Simpelveld;2014;4.9;4.9;46;26.5;24.0;36.2;30.5
6116;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Simpelveld;2015;4.9;4.9;46;26.4;24.4;36.6;30.8
6117;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Simpelveld;2016;4.9;4.9;46;27.5;25.1;37.5;31.2
6118;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Simpelveld;2017;4.9;4.8;47;28.2;25.6;38.6;31.8
6119;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Simpelveld;2018;4.9;4.9;47;28.6;26.2;38.8;32.4
6120;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Sint Anthonis;2011;4.4;4.4;39;27.2;25.0;38.0;34.1
6121;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Sint Anthonis;2012;4.5;4.5;39;27.9;25.4;38.8;34.5
6122;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Sint Anthonis;2013;4.5;4.5;40;28.7;26.0;39.7;34.7
6123;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Sint Anthonis;2014;4.5;4.5;40;29.3;26.3;38.7;34.6
6124;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Sint Anthonis;2015;4.6;4.6;41;29.7;26.9;40.1;34.6
6125;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Sint Anthonis;2016;4.6;4.6;40;30.4;27.8;40.9;35.3
6126;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Sint Anthonis;2017;4.6;4.6;41;32.0;28.4;43.8;36.4
6127;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Sint Anthonis;2018;4.6;4.6;41;31.7;29.2;42.7;37.2
6128;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Sint-Michielsgestel;2011;11.0;11.0;40;29.0;25.9;43.5;36.5
6129;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Sint-Michielsgestel;2012;11.1;11.1;40;29.6;26.1;44.0;36.5
6130;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Sint-Michielsgestel;2013;11.1;11.1;40;29.4;26.3;44.5;36.4
6131;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Sint-Michielsgestel;2014;11.3;11.3;41;31.4;27.2;44.8;36.3
6132;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Sint-Michielsgestel;2015;11.5;11.5;41;30.8;27.6;46.0;36.7
6133;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Sint-Michielsgestel;2016;11.5;11.5;41;32.2;28.8;46.7;37.7
6134;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Sint-Michielsgestel;2017;11.6;11.6;41;33.4;29.6;48.6;38.6
6135;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Sint-Michielsgestel;2018;11.7;11.7;41;33.9;30.4;48.8;39.5
6136;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Sittard-Geleen;2011;43.6;43.5;47;24.4;21.9;35.4;29.6
6137;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Sittard-Geleen;2012;43.7;43.7;47;24.4;22.1;35.5;29.5
6138;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Sittard-Geleen;2013;43.9;43.8;48;24.7;22.3;36.0;29.5
6139;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Sittard-Geleen;2014;43.9;43.8;48;25.8;22.9;36.6;29.7
6140;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Sittard-Geleen;2015;44.3;44.2;48;25.8;23.2;36.8;29.8
6141;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Sittard-Geleen;2016;44.4;44.3;49;26.6;24.0;37.4;30.2
6142;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Sittard-Geleen;2017;44.7;44.6;49;27.5;24.6;38.6;31.0
6143;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Sittard-Geleen;2018;44.7;44.6;49;27.9;25.2;38.8;31.8
6144;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Sliedrecht;2011;10.1;10.1;43;25.0;22.8;37.7;33.6
6145;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Sliedrecht;2012;9.9;9.9;43;25.8;23.3;38.5;34.1
6146;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Sliedrecht;2013;10.0;10.0;43;25.4;23.3;38.8;34.1
6147;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Sliedrecht;2014;10.1;10.0;43;26.9;24.0;39.2;34.5
6148;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Sliedrecht;2015;10.2;10.1;43;26.4;24.4;39.6;34.6
6149;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Sliedrecht;2016;10.2;10.2;43;27.5;25.1;40.5;35.1
6150;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Sliedrecht;2017;10.3;10.3;43;28.4;25.7;41.1;35.5
6151;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Sliedrecht;2018;10.3;10.3;43;29.1;26.4;41.5;36.3
6152;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Sluis;2011;11.1;11.1;47;25.9;23.1;34.6;30.0
6153;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Sluis;2012;11.2;11.1;48;26.3;23.6;35.1;30.1
6154;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Sluis;2013;11.2;11.1;48;26.5;23.7;36.0;30.4
6155;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Sluis;2014;11.1;11.0;48;27.7;24.5;36.4;30.6
6156;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Sluis;2015;11.2;11.1;48;27.2;24.6;36.6;30.8
6157;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Sluis;2016;11.2;11.1;48;28.1;25.4;37.3;30.9
6158;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Sluis;2017;11.2;11.1;48;28.8;25.6;38.4;31.0
6159;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Sluis;2018;11.2;11.1;49;28.9;26.0;38.2;31.8
6160;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Smallingerland;2011;23.9;23.9;44;23.2;21.2;33.8;29.7
6161;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Smallingerland;2012;24.1;24.1;44;23.5;21.5;34.1;29.8
6162;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Smallingerland;2013;24.2;24.2;45;23.7;21.6;34.3;29.7
6163;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Smallingerland;2014;24.1;24.1;45;25.0;22.4;35.3;30.2
6164;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Smallingerland;2015;24.2;24.2;45;25.0;22.8;35.4;30.4
6165;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Smallingerland;2016;24.2;24.2;45;26.0;23.8;36.1;31.0
6166;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Smallingerland;2017;24.5;24.5;45;26.7;24.3;36.9;31.5
6167;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Smallingerland;2018;24.7;24.6;45;27.3;25.0;37.3;32.1
6168;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Soest;2011;19.8;19.8;44;29.3;25.4;44.6;35.8
6169;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Soest;2012;19.8;19.8;44;29.4;25.7;44.8;35.8
6170;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Soest;2013;19.8;19.7;44;29.7;26.1;45.6;35.9
6171;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Soest;2014;19.9;19.8;44;31.5;26.8;46.8;36.3
6172;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Soest;2015;19.9;19.8;44;31.1;27.3;46.8;36.6
6173;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Soest;2016;19.9;19.9;44;32.0;28.2;47.8;37.1
6174;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Soest;2017;20.1;20.0;44;33.3;28.9;50.0;37.7
6175;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Soest;2018;20.1;20.1;44;33.3;29.5;49.0;38.2
6176;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Someren;2011;7.2;7.2;40;26.5;23.6;36.3;32.7
6177;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Someren;2012;7.5;7.5;41;26.6;23.9;36.2;32.3
6178;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Someren;2013;7.6;7.6;41;26.4;24.1;36.3;32.6
6179;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Someren;2014;7.6;7.6;41;28.5;25.0;37.2;32.8
6180;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Someren;2015;7.6;7.6;42;27.7;25.4;37.6;33.3
6181;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Someren;2016;7.8;7.8;42;29.8;26.4;39.3;34.3
6182;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Someren;2017;7.9;7.8;42;30.7;27.1;41.2;35.0
6183;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Someren;2018;8.0;7.9;42;30.6;27.8;40.6;35.6
6184;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Son en Breugel;2011;6.3;6.3;41;30.8;27.3;47.8;39.8
6185;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Son en Breugel;2012;6.5;6.5;42;31.0;27.5;47.8;39.6
6186;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Son en Breugel;2013;6.7;6.7;42;31.3;27.7;48.3;39.6
6187;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Son en Breugel;2014;6.7;6.7;42;33.2;28.6;49.5;39.9
6188;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Son en Breugel;2015;6.8;6.8;42;32.2;29.2;49.8;40.3
6189;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Son en Breugel;2016;6.8;6.8;42;33.6;30.1;51.3;40.9
6190;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Son en Breugel;2017;6.9;6.9;42;35.2;30.8;53.0;41.9
6191;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Son en Breugel;2018;7.0;6.9;42;35.3;31.5;53.3;42.9
6192;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Stadskanaal;2011;14.3;14.3;44;22.2;20.1;30.2;26.1
6193;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Stadskanaal;2012;14.4;14.4;45;23.1;20.3;30.3;25.9
6194;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Stadskanaal;2013;14.5;14.5;45;22.5;20.5;30.5;25.9
6195;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Stadskanaal;2014;14.5;14.4;45;23.7;21.1;30.9;26.0
6196;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Stadskanaal;2015;14.5;14.4;46;23.6;21.4;31.3;26.2
6197;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Stadskanaal;2016;14.4;14.4;46;24.6;22.1;32.1;26.6
6198;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Stadskanaal;2017;14.5;14.5;46;25.2;22.6;32.6;26.9
6199;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Stadskanaal;2018;14.5;14.5;46;25.7;23.2;33.0;27.7
6200;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Staphorst;2011;5.2;5.2;33;26.3;23.6;36.0;33.8
6201;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Staphorst;2012;5.3;5.3;33;26.1;23.9;35.9;33.5
6202;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Staphorst;2013;5.4;5.4;33;26.5;24.1;36.5;34.0
6203;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Staphorst;2014;5.5;5.5;34;27.8;24.5;36.4;33.7
6204;Totaal mannen en vrouwen;Positie hh: hoofdkostwinner;Staphorst;2015;5.5;5.5;34;27.4;25.1;37.4;34.2
