ID;GeslachtWerknemer;Dienstverband;CaoSector;KenmerkenBaan;Perioden;Banen_1;Arbeidsvolume_2;Uurloon_3;MaandloonInclusiefOverwerk_4;MaandloonExclusiefOverwerk_5;JaarloonInclusiefBijzondereBeloning_6;JaarloonExclusiefBijzondereBeloning_7;BijzondereBeloning_8;BijtellingAutoVanDeZaak_9;PerBaanPerWeekInclusiefOverwerk_10;PerBaanPerWeekExclusiefOverwerk_11;PerBaanPerJaar_12;PerArbeidsjaar_13
6164;Mannen;Deeltijd;Overheid;Soort baan: Wet sociale werkvoorziening;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6165;Mannen;Deeltijd;Overheid;Soort baan: Wet sociale werkvoorziening;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6166;Mannen;Deeltijd;Overheid;Soort baan: Wet sociale werkvoorziening;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6167;Mannen;Deeltijd;Overheid;Soort baan: Wet sociale werkvoorziening;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6168;Mannen;Deeltijd;Overheid;Soort baan: Wet sociale werkvoorziening;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6169;Mannen;Deeltijd;Overheid;Soort baan: Wet sociale werkvoorziening;2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6170;Mannen;Deeltijd;Overheid;Soort baan: Wet sociale werkvoorziening;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6171;Mannen;Deeltijd;Overheid;Soort baan: Wet sociale werkvoorziening;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6172;Mannen;Deeltijd;Overheid;Soort baan: Wet sociale werkvoorziening;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6173;Mannen;Deeltijd;Overheid;Soort baan: Wet sociale werkvoorziening;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6174;Mannen;Deeltijd;Overheid;Soort baan: Wet sociale werkvoorziening;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6175;Mannen;Deeltijd;Overheid;Soort baan: Wet sociale werkvoorziening;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6176;Mannen;Deeltijd;Overheid;Soort baan: reguliere baan;2009;105.0;68.0;26.72;2362.0;2348.0;33520.0;28340.0;5180.0;10.0;23.5;23.4;1054.0;1626.0
6177;Mannen;Deeltijd;Overheid;Soort baan: reguliere baan;2010 voor methodewijziging;106.0;68.0;27.42;2380.0;2367.0;33900.0;28570.0;5330.0;0.0;23.3;23.2;1036.0;1607.0
6178;Mannen;Deeltijd;Overheid;Soort baan: reguliere baan;2010 na methodewijziging;113.0;70.0;26.81;2257.0;2244.0;32400.0;27080.0;5320.0;0.0;22.6;22.5;1004.0;1612.0
6179;Mannen;Deeltijd;Overheid;Soort baan: reguliere baan;2011;123.0;78.0;27.41;2380.0;2367.0;33950.0;28550.0;5400.0;0.0;23.1;23.0;1036.0;1626.0
6180;Mannen;Deeltijd;Overheid;Soort baan: reguliere baan;2012;122.0;78.0;27.84;2413.0;2401.0;34360.0;28950.0;5410.0;0.0;23.3;23.2;1035.0;1612.0
6181;Mannen;Deeltijd;Overheid;Soort baan: reguliere baan;2013;118.0;77.0;28.25;2489.0;2482.0;35470.0;29870.0;5600.0;10.0;23.8;23.7;1054.0;1616.0
6182;Mannen;Deeltijd;Overheid;Soort baan: reguliere baan;2014;112.0;71.0;27.45;2364.0;2350.0;33420.0;28370.0;5050.0;0.0;23.1;23.0;1027.0;1620.0
6183;Mannen;Deeltijd;Overheid;Soort baan: reguliere baan;2015;114.0;71.0;28.25;2369.0;2359.0;33550.0;28430.0;5120.0;0.0;22.6;22.6;1002.0;1608.0
6184;Mannen;Deeltijd;Overheid;Soort baan: reguliere baan;2016;112.0;71.0;28.8;2468.0;2458.0;35060.0;29620.0;5440.0;0.0;23.1;23.0;1024.0;1613.0
6185;Mannen;Deeltijd;Overheid;Soort baan: reguliere baan;2017;127.0;84.0;28.89;2672.0;2667.0;38070.0;32070.0;6000.0;0.0;24.4;24.3;1108.0;1666.0
6186;Mannen;Deeltijd;Overheid;Soort baan: reguliere baan;2018;130.0;87.0;28.96;2693.0;2689.0;38290.0;32320.0;5980.0;0.0;24.6;24.6;1114.0;1659.0
6187;Mannen;Deeltijd;Overheid;Soort baan: reguliere baan;2019;134.0;90.0;29.61;2752.0;2748.0;39000.0;33030.0;5970.0;0.0;24.4;24.4;1114.0;1667.0
6188;Mannen;Deeltijd;Overheid;Soort baan: reguliere baan;2020;134.0;90.0;30.62;2877.0;2871.0;41010.0;34530.0;6480.0;0.0;24.8;24.8;1125.0;1665.0
6189;Mannen;Deeltijd;Overheid;Soort baan: reguliere baan;2021;134.0;89.0;31.21;2902.0;2898.0;41140.0;34820.0;6310.0;0.0;24.4;24.4;1114.0;1674.0
6190;Mannen;Deeltijd;Overheid;Soort baan: reguliere baan;2022;137.0;91.0;31.99;2964.0;2960.0;42470.0;35570.0;6900.0;0.0;24.3;24.3;1110.0;1674.0
6191;Mannen;Deeltijd;Overheid;Soort baan: reguliere baan;2023;140.0;94.0;34.01;3153.0;3149.0;44880.0;37840.0;7040.0;0.0;24.5;24.5;1111.0;1658.0
6192;Mannen;Deeltijd;Overheid;Contractsoort: bepaalde tijd;2009;29.0;14.0;21.13;1378.0;1373.0;19270.0;16540.0;2730.0;0.0;17.5;17.4;779.0;1645.0
6193;Mannen;Deeltijd;Overheid;Contractsoort: bepaalde tijd;2010 voor methodewijziging;28.0;13.0;21.97;1375.0;1369.0;19340.0;16500.0;2850.0;0.0;16.9;16.9;748.0;1606.0
6194;Mannen;Deeltijd;Overheid;Contractsoort: bepaalde tijd;2010 na methodewijziging;30.0;14.0;21.54;1338.0;1333.0;18910.0;16060.0;2860.0;0.0;16.8;16.7;743.0;1610.0
6195;Mannen;Deeltijd;Overheid;Contractsoort: bepaalde tijd;2011;30.0;13.0;21.84;1302.0;1298.0;18340.0;15630.0;2710.0;0.0;16.0;15.9;713.0;1622.0
6196;Mannen;Deeltijd;Overheid;Contractsoort: bepaalde tijd;2012;31.0;14.0;21.29;1292.0;1288.0;18160.0;15510.0;2660.0;0.0;16.4;16.4;726.0;1605.0
6197;Mannen;Deeltijd;Overheid;Contractsoort: bepaalde tijd;2013;32.0;15.0;21.25;1351.0;1347.0;18840.0;16210.0;2640.0;0.0;17.2;17.2;761.0;1617.0
6198;Mannen;Deeltijd;Overheid;Contractsoort: bepaalde tijd;2014;33.0;15.0;21.32;1349.0;1342.0;18700.0;16190.0;2510.0;0.0;17.0;17.0;755.0;1620.0
6199;Mannen;Deeltijd;Overheid;Contractsoort: bepaalde tijd;2015;33.0;16.0;22.46;1400.0;1395.0;19440.0;16800.0;2640.0;0.0;16.9;16.9;745.0;1606.0
6200;Mannen;Deeltijd;Overheid;Contractsoort: bepaalde tijd;2016;34.0;16.0;23.25;1473.0;1469.0;20540.0;17680.0;2860.0;0.0;17.2;17.2;758.0;1602.0
6201;Mannen;Deeltijd;Overheid;Contractsoort: bepaalde tijd;2017;34.0;16.0;22.05;1443.0;1440.0;20110.0;17310.0;2800.0;0.0;17.3;17.2;784.0;1676.0
6202;Mannen;Deeltijd;Overheid;Contractsoort: bepaalde tijd;2018;36.0;17.0;21.99;1437.0;1434.0;20030.0;17240.0;2790.0;0.0;17.3;17.3;782.0;1670.0
6203;Mannen;Deeltijd;Overheid;Contractsoort: bepaalde tijd;2019;40.0;18.0;22.62;1463.0;1460.0;20340.0;17560.0;2780.0;0.0;17.1;17.0;775.0;1679.0
6204;Mannen;Deeltijd;Overheid;Contractsoort: bepaalde tijd;2020;42.0;19.0;23.56;1495.0;1492.0;20850.0;17930.0;2920.0;0.0;16.8;16.8;760.0;1674.0
6205;Mannen;Deeltijd;Overheid;Contractsoort: bepaalde tijd;2021;45.0;21.0;23.95;1541.0;1538.0;21440.0;18490.0;2940.0;0.0;16.9;16.9;771.0;1684.0
6206;Mannen;Deeltijd;Overheid;Contractsoort: bepaalde tijd;2022;48.0;22.0;24.65;1616.0;1614.0;22710.0;19400.0;3320.0;0.0;17.2;17.2;786.0;1683.0
6207;Mannen;Deeltijd;Overheid;Contractsoort: bepaalde tijd;2023;49.0;23.0;26.56;1772.0;1769.0;24780.0;21260.0;3520.0;0.0;17.6;17.6;799.0;1669.0
6208;Mannen;Deeltijd;Overheid;Contractsoort: onbepaalde tijd;2009;80.0;56.0;27.66;2630.0;2614.0;37410.0;31560.0;5850.0;10.0;25.3;25.1;1134.0;1622.0
6209;Mannen;Deeltijd;Overheid;Contractsoort: onbepaalde tijd;2010 voor methodewijziging;81.0;56.0;28.27;2660.0;2644.0;37940.0;31910.0;6020.0;10.0;25.2;25.1;1122.0;1608.0
6210;Mannen;Deeltijd;Overheid;Contractsoort: onbepaalde tijd;2010 na methodewijziging;86.0;58.0;27.66;2507.0;2493.0;36080.0;30090.0;5990.0;10.0;24.3;24.2;1081.0;1613.0
6211;Mannen;Deeltijd;Overheid;Contractsoort: onbepaalde tijd;2011;97.0;67.0;28.14;2638.0;2624.0;37690.0;31660.0;6030.0;10.0;24.9;24.8;1119.0;1627.0
6212;Mannen;Deeltijd;Overheid;Contractsoort: onbepaalde tijd;2012;95.0;66.0;28.8;2695.0;2681.0;38430.0;32340.0;6090.0;10.0;25.1;25.0;1117.0;1614.0
6213;Mannen;Deeltijd;Overheid;Contractsoort: onbepaalde tijd;2013;90.0;63.0;29.42;2806.0;2798.0;40100.0;33670.0;6430.0;10.0;25.7;25.6;1141.0;1617.0
6214;Mannen;Deeltijd;Overheid;Contractsoort: onbepaalde tijd;2014;83.0;57.0;28.56;2677.0;2661.0;37970.0;32130.0;5840.0;0.0;25.1;25.0;1118.0;1621.0
6215;Mannen;Deeltijd;Overheid;Contractsoort: onbepaalde tijd;2015;84.0;57.0;29.22;2666.0;2654.0;37880.0;31990.0;5890.0;0.0;24.6;24.5;1090.0;1609.0
6216;Mannen;Deeltijd;Overheid;Contractsoort: onbepaalde tijd;2016;84.0;57.0;29.67;2737.0;2726.0;39030.0;32850.0;6190.0;0.0;24.7;24.7;1102.0;1618.0
6217;Mannen;Deeltijd;Overheid;Contractsoort: onbepaalde tijd;2017;99.0;71.0;29.83;2953.0;2947.0;42230.0;35440.0;6790.0;0.0;26.0;26.0;1185.0;1664.0
6218;Mannen;Deeltijd;Overheid;Contractsoort: onbepaalde tijd;2018;102.0;73.0;30.02;2973.0;2969.0;42420.0;35680.0;6740.0;0.0;26.2;26.1;1187.0;1657.0
6219;Mannen;Deeltijd;Overheid;Contractsoort: onbepaalde tijd;2019;103.0;74.0;30.74;3051.0;3046.0;43410.0;36610.0;6810.0;0.0;26.1;26.1;1189.0;1666.0
6220;Mannen;Deeltijd;Overheid;Contractsoort: onbepaalde tijd;2020;104.0;74.0;31.76;3148.0;3141.0;45020.0;37780.0;7250.0;10.0;26.2;26.1;1187.0;1664.0
6221;Mannen;Deeltijd;Overheid;Contractsoort: onbepaalde tijd;2021;100.0;71.0;32.53;3226.0;3222.0;45860.0;38720.0;7150.0;0.0;26.0;26.0;1189.0;1672.0
6222;Mannen;Deeltijd;Overheid;Contractsoort: onbepaalde tijd;2022;102.0;72.0;33.38;3284.0;3280.0;47200.0;39410.0;7790.0;10.0;25.8;25.7;1179.0;1672.0
6223;Mannen;Deeltijd;Overheid;Contractsoort: onbepaalde tijd;2023;104.0;74.0;35.52;3473.0;3468.0;49550.0;41670.0;7880.0;0.0;25.8;25.8;1171.0;1655.0
6224;Mannen;Deeltijd;Overheid;Contractsoort: niet van toepassing;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6225;Mannen;Deeltijd;Overheid;Contractsoort: niet van toepassing;2010 voor methodewijziging;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6226;Mannen;Deeltijd;Overheid;Contractsoort: niet van toepassing;2010 na methodewijziging;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6227;Mannen;Deeltijd;Overheid;Contractsoort: niet van toepassing;2011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6228;Mannen;Deeltijd;Overheid;Contractsoort: niet van toepassing;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6229;Mannen;Deeltijd;Overheid;Contractsoort: niet van toepassing;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6230;Mannen;Deeltijd;Overheid;Contractsoort: niet van toepassing;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6231;Mannen;Deeltijd;Overheid;Contractsoort: niet van toepassing;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6232;Mannen;Deeltijd;Overheid;Contractsoort: niet van toepassing;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6233;Mannen;Deeltijd;Overheid;Contractsoort: niet van toepassing;2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6234;Mannen;Deeltijd;Overheid;Contractsoort: niet van toepassing;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6235;Mannen;Deeltijd;Overheid;Contractsoort: niet van toepassing;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6236;Mannen;Deeltijd;Overheid;Contractsoort: niet van toepassing;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6237;Mannen;Deeltijd;Overheid;Contractsoort: niet van toepassing;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6238;Mannen;Deeltijd;Overheid;Contractsoort: niet van toepassing;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6239;Mannen;Deeltijd;Overheid;Contractsoort: niet van toepassing;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6240;Mannen;Deeltijd;Overheid;Arbeidsduur: minder dan 12 uur per week;2009;20.0;3.0;25.1;592.0;584.0;8810.0;7110.0;1700.0;0.0;6.4;6.3;279.0;1610.0
6241;Mannen;Deeltijd;Overheid;Arbeidsduur: minder dan 12 uur per week;2010 voor methodewijziging;20.0;3.0;25.85;606.0;592.0;9000.0;7270.0;1730.0;0.0;6.3;6.2;275.0;1594.0
6242;Mannen;Deeltijd;Overheid;Arbeidsduur: minder dan 12 uur per week;2010 na methodewijziging;25.0;4.0;22.88;504.0;492.0;8230.0;6050.0;2180.0;0.0;5.9;5.8;258.0;1629.0
6243;Mannen;Deeltijd;Overheid;Arbeidsduur: minder dan 12 uur per week;2011;26.0;4.0;24.54;549.0;538.0;8360.0;6590.0;1780.0;0.0;5.9;5.9;263.0;1623.0
6244;Mannen;Deeltijd;Overheid;Arbeidsduur: minder dan 12 uur per week;2012;26.0;4.0;24.23;540.0;528.0;8200.0;6480.0;1730.0;0.0;5.9;5.9;261.0;1607.0
6245;Mannen;Deeltijd;Overheid;Arbeidsduur: minder dan 12 uur per week;2013;22.0;4.0;25.63;596.0;590.0;8640.0;7150.0;1490.0;0.0;6.3;6.3;276.0;1613.0
6246;Mannen;Deeltijd;Overheid;Arbeidsduur: minder dan 12 uur per week;2014;24.0;4.0;23.38;536.0;529.0;7620.0;6430.0;1190.0;0.0;6.1;6.1;271.0;1624.0
6247;Mannen;Deeltijd;Overheid;Arbeidsduur: minder dan 12 uur per week;2015;27.0;4.0;24.0;517.0;513.0;7440.0;6210.0;1230.0;0.0;5.8;5.8;256.0;1616.0
6248;Mannen;Deeltijd;Overheid;Arbeidsduur: minder dan 12 uur per week;2016;26.0;4.0;23.73;526.0;522.0;7570.0;6310.0;1260.0;0.0;5.9;5.9;264.0;1624.0
6249;Mannen;Deeltijd;Overheid;Arbeidsduur: minder dan 12 uur per week;2017;26.0;4.0;24.29;556.0;553.0;8060.0;6680.0;1380.0;0.0;6.0;6.0;273.0;1685.0
6250;Mannen;Deeltijd;Overheid;Arbeidsduur: minder dan 12 uur per week;2018;26.0;4.0;23.6;551.0;547.0;8190.0;6610.0;1580.0;0.0;6.1;6.1;278.0;1679.0
6251;Mannen;Deeltijd;Overheid;Arbeidsduur: minder dan 12 uur per week;2019;28.0;5.0;24.32;548.0;543.0;7980.0;6570.0;1400.0;0.0;5.9;5.9;268.0;1688.0
6252;Mannen;Deeltijd;Overheid;Arbeidsduur: minder dan 12 uur per week;2020;30.0;5.0;24.1;521.0;518.0;7570.0;6260.0;1310.0;0.0;5.7;5.7;258.0;1685.0
6253;Mannen;Deeltijd;Overheid;Arbeidsduur: minder dan 12 uur per week;2021;31.0;5.0;25.45;546.0;542.0;7940.0;6550.0;1390.0;0.0;5.6;5.6;256.0;1695.0
6254;Mannen;Deeltijd;Overheid;Arbeidsduur: minder dan 12 uur per week;2022;32.0;5.0;25.22;561.0;557.0;8260.0;6730.0;1530.0;0.0;5.8;5.8;265.0;1696.0
6255;Mannen;Deeltijd;Overheid;Arbeidsduur: minder dan 12 uur per week;2023;32.0;5.0;27.18;594.0;590.0;8680.0;7120.0;1560.0;0.0;5.8;5.7;261.0;1676.0
6256;Mannen;Deeltijd;Overheid;Arbeidsduur: 12 tot 20 uur per week;2009;17.0;8.0;25.4;1567.0;1555.0;22450.0;18800.0;3650.0;0.0;16.6;16.5;734.0;1603.0
6257;Mannen;Deeltijd;Overheid;Arbeidsduur: 12 tot 20 uur per week;2010 voor methodewijziging;17.0;8.0;26.19;1612.0;1589.0;23220.0;19350.0;3870.0;0.0;16.7;16.5;728.0;1584.0
6258;Mannen;Deeltijd;Overheid;Arbeidsduur: 12 tot 20 uur per week;2010 na methodewijziging;17.0;8.0;25.65;1578.0;1555.0;23050.0;18940.0;4110.0;10.0;16.6;16.5;728.0;1592.0
6259;Mannen;Deeltijd;Overheid;Arbeidsduur: 12 tot 20 uur per week;2011;18.0;8.0;25.38;1573.0;1552.0;22720.0;18870.0;3850.0;0.0;16.5;16.4;734.0;1603.0
6260;Mannen;Deeltijd;Overheid;Arbeidsduur: 12 tot 20 uur per week;2012;17.0;8.0;26.1;1593.0;1574.0;22920.0;19120.0;3800.0;0.0;16.5;16.4;724.0;1588.0
6261;Mannen;Deeltijd;Overheid;Arbeidsduur: 12 tot 20 uur per week;2013;16.0;8.0;26.83;1627.0;1622.0;23160.0;19530.0;3630.0;0.0;16.6;16.5;725.0;1584.0
6262;Mannen;Deeltijd;Overheid;Arbeidsduur: 12 tot 20 uur per week;2014;16.0;7.0;25.54;1560.0;1548.0;22020.0;18720.0;3310.0;0.0;16.6;16.5;727.0;1590.0
6263;Mannen;Deeltijd;Overheid;Arbeidsduur: 12 tot 20 uur per week;2015;16.0;7.0;26.14;1583.0;1576.0;22460.0;19000.0;3460.0;0.0;16.6;16.5;724.0;1580.0
6264;Mannen;Deeltijd;Overheid;Arbeidsduur: 12 tot 20 uur per week;2016;16.0;7.0;26.75;1621.0;1614.0;23120.0;19450.0;3660.0;0.0;16.5;16.5;724.0;1584.0
6265;Mannen;Deeltijd;Overheid;Arbeidsduur: 12 tot 20 uur per week;2017;15.0;7.0;25.3;1577.0;1572.0;22660.0;18920.0;3740.0;0.0;16.4;16.4;745.0;1673.0
6266;Mannen;Deeltijd;Overheid;Arbeidsduur: 12 tot 20 uur per week;2018;15.0;7.0;25.9;1604.0;1598.0;22930.0;19240.0;3690.0;0.0;16.4;16.4;740.0;1666.0
6267;Mannen;Deeltijd;Overheid;Arbeidsduur: 12 tot 20 uur per week;2019;16.0;7.0;25.45;1586.0;1580.0;22640.0;19040.0;3610.0;0.0;16.4;16.4;745.0;1675.0
6268;Mannen;Deeltijd;Overheid;Arbeidsduur: 12 tot 20 uur per week;2020;16.0;7.0;26.53;1646.0;1639.0;23660.0;19750.0;3920.0;0.0;16.4;16.4;741.0;1669.0
6269;Mannen;Deeltijd;Overheid;Arbeidsduur: 12 tot 20 uur per week;2021;16.0;7.0;27.65;1725.0;1719.0;24820.0;20700.0;4110.0;0.0;16.4;16.3;746.0;1681.0
6270;Mannen;Deeltijd;Overheid;Arbeidsduur: 12 tot 20 uur per week;2022;17.0;7.0;28.23;1753.0;1747.0;25440.0;21040.0;4400.0;0.0;16.3;16.3;743.0;1680.0
6271;Mannen;Deeltijd;Overheid;Arbeidsduur: 12 tot 20 uur per week;2023;17.0;7.0;29.59;1828.0;1822.0;26420.0;21940.0;4480.0;0.0;16.3;16.2;739.0;1670.0
6272;Mannen;Deeltijd;Overheid;Arbeidsduur: 20 tot 25 uur per week;2009;13.0;8.0;25.11;2139.0;2117.0;30380.0;25670.0;4710.0;10.0;22.7;22.5;1012.0;1619.0
6273;Mannen;Deeltijd;Overheid;Arbeidsduur: 20 tot 25 uur per week;2010 voor methodewijziging;13.0;8.0;25.41;2151.0;2129.0;30750.0;25810.0;4940.0;0.0;22.7;22.5;1005.0;1605.0
6274;Mannen;Deeltijd;Overheid;Arbeidsduur: 20 tot 25 uur per week;2010 na methodewijziging;13.0;8.0;25.21;2135.0;2113.0;30660.0;25620.0;5040.0;0.0;22.7;22.5;1006.0;1608.0
6275;Mannen;Deeltijd;Overheid;Arbeidsduur: 20 tot 25 uur per week;2011;13.0;8.0;25.61;2180.0;2163.0;31150.0;26160.0;4990.0;0.0;22.6;22.5;1014.0;1619.0
6276;Mannen;Deeltijd;Overheid;Arbeidsduur: 20 tot 25 uur per week;2012;13.0;8.0;26.18;2206.0;2190.0;31510.0;26470.0;5040.0;0.0;22.7;22.5;1004.0;1603.0
6277;Mannen;Deeltijd;Overheid;Arbeidsduur: 20 tot 25 uur per week;2013;13.0;8.0;26.84;2251.0;2243.0;32010.0;27010.0;5000.0;10.0;22.7;22.6;1003.0;1602.0
6278;Mannen;Deeltijd;Overheid;Arbeidsduur: 20 tot 25 uur per week;2014;12.0;8.0;25.86;2184.0;2165.0;30900.0;26210.0;4690.0;10.0;22.7;22.6;1005.0;1607.0
6279;Mannen;Deeltijd;Overheid;Arbeidsduur: 20 tot 25 uur per week;2015;12.0;8.0;26.32;2203.0;2193.0;31190.0;26440.0;4750.0;0.0;22.6;22.6;1000.0;1598.0
6280;Mannen;Deeltijd;Overheid;Arbeidsduur: 20 tot 25 uur per week;2016;12.0;8.0;26.79;2253.0;2243.0;32000.0;27040.0;4960.0;0.0;22.6;22.6;1005.0;1607.0
6281;Mannen;Deeltijd;Overheid;Arbeidsduur: 20 tot 25 uur per week;2017;13.0;8.0;26.22;2243.0;2237.0;31940.0;26920.0;5020.0;0.0;22.5;22.5;1024.0;1669.0
6282;Mannen;Deeltijd;Overheid;Arbeidsduur: 20 tot 25 uur per week;2018;15.0;10.0;24.05;2063.0;2058.0;29600.0;24760.0;4840.0;0.0;22.6;22.6;1027.0;1663.0
6283;Mannen;Deeltijd;Overheid;Arbeidsduur: 20 tot 25 uur per week;2019;15.0;9.0;26.62;2275.0;2270.0;32180.0;27300.0;4880.0;0.0;22.5;22.5;1023.0;1671.0
6284;Mannen;Deeltijd;Overheid;Arbeidsduur: 20 tot 25 uur per week;2020;16.0;10.0;27.84;2370.0;2363.0;33790.0;28440.0;5350.0;0.0;22.5;22.5;1019.0;1665.0
6285;Mannen;Deeltijd;Overheid;Arbeidsduur: 20 tot 25 uur per week;2021;16.0;10.0;28.48;2441.0;2436.0;34650.0;29290.0;5360.0;0.0;22.5;22.5;1026.0;1677.0
6286;Mannen;Deeltijd;Overheid;Arbeidsduur: 20 tot 25 uur per week;2022;16.0;10.0;29.17;2502.0;2497.0;35890.0;30030.0;5870.0;0.0;22.5;22.5;1027.0;1676.0
6287;Mannen;Deeltijd;Overheid;Arbeidsduur: 20 tot 25 uur per week;2023;17.0;11.0;30.91;2648.0;2643.0;37840.0;31770.0;6070.0;0.0;22.6;22.5;1026.0;1669.0
6288;Mannen;Deeltijd;Overheid;Arbeidsduur: 25 tot 30 uur per week;2009;23.0;18.0;27.99;2900.0;2886.0;40970.0;34800.0;6180.0;10.0;27.8;27.7;1237.0;1576.0
6289;Mannen;Deeltijd;Overheid;Arbeidsduur: 25 tot 30 uur per week;2010 voor methodewijziging;24.0;19.0;28.83;2934.0;2928.0;41530.0;35210.0;6310.0;10.0;27.8;27.7;1218.0;1553.0
6290;Mannen;Deeltijd;Overheid;Arbeidsduur: 25 tot 30 uur per week;2010 na methodewijziging;24.0;19.0;28.76;2927.0;2920.0;41480.0;35130.0;6350.0;10.0;27.8;27.7;1219.0;1554.0
6291;Mannen;Deeltijd;Overheid;Arbeidsduur: 25 tot 30 uur per week;2011;27.0;21.0;29.31;3031.0;3022.0;43010.0;36370.0;6640.0;0.0;27.9;27.8;1238.0;1574.0
6292;Mannen;Deeltijd;Overheid;Arbeidsduur: 25 tot 30 uur per week;2012;29.0;23.0;29.2;3042.0;3035.0;43170.0;36510.0;6670.0;0.0;28.4;28.3;1247.0;1573.0
6293;Mannen;Deeltijd;Overheid;Arbeidsduur: 25 tot 30 uur per week;2013;32.0;25.0;29.56;3074.0;3069.0;43740.0;36890.0;6850.0;10.0;28.4;28.4;1246.0;1575.0
6294;Mannen;Deeltijd;Overheid;Arbeidsduur: 25 tot 30 uur per week;2014;26.0;20.0;28.19;2912.0;2903.0;40960.0;34950.0;6010.0;10.0;28.2;28.1;1236.0;1570.0
6295;Mannen;Deeltijd;Overheid;Arbeidsduur: 25 tot 30 uur per week;2015;25.0;20.0;29.06;2973.0;2964.0;42010.0;35670.0;6340.0;0.0;28.2;28.1;1224.0;1558.0
6296;Mannen;Deeltijd;Overheid;Arbeidsduur: 25 tot 30 uur per week;2016;26.0;20.0;29.69;3048.0;3039.0;43100.0;36570.0;6520.0;0.0;28.1;28.1;1228.0;1566.0
6297;Mannen;Deeltijd;Overheid;Arbeidsduur: 25 tot 30 uur per week;2017;27.0;21.0;28.31;3040.0;3035.0;43280.0;36480.0;6790.0;0.0;28.4;28.3;1287.0;1664.0
6298;Mannen;Deeltijd;Overheid;Arbeidsduur: 25 tot 30 uur per week;2018;28.0;22.0;28.77;3076.0;3072.0;43590.0;36910.0;6680.0;0.0;28.4;28.3;1281.0;1657.0
6299;Mannen;Deeltijd;Overheid;Arbeidsduur: 25 tot 30 uur per week;2019;30.0;23.0;29.22;3139.0;3135.0;44360.0;37670.0;6690.0;0.0;28.4;28.3;1288.0;1665.0
6300;Mannen;Deeltijd;Overheid;Arbeidsduur: 25 tot 30 uur per week;2020;30.0;23.0;30.41;3258.0;3252.0;46410.0;39090.0;7320.0;0.0;28.4;28.4;1283.0;1659.0
6301;Mannen;Deeltijd;Overheid;Arbeidsduur: 25 tot 30 uur per week;2021;31.0;24.0;30.73;3319.0;3315.0;47130.0;39820.0;7310.0;0.0;28.4;28.4;1294.0;1672.0
