ID;Geslacht;Leeftijd;Herkomstland;Geboorteland;Perioden;BevolkingOp1Januari_1
5430;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, ouders in NL;2049;
5431;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, ouders in NL;2050;
5432;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, ouders in NL;2051;
5433;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, ouders in NL;2052;
5434;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, ouders in NL;2053;
5435;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, ouders in NL;2054;
5436;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, ouders in NL;2055;
5437;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, ouders in NL;2056;
5438;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, ouders in NL;2057;
5439;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, ouders in NL;2058;
5440;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, ouders in NL;2059;
5441;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, ouders in NL;2060;
5442;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, ouders in NL;2061;
5443;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, ouders in NL;2062;
5444;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, ouders in NL;2063;
5445;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, ouders in NL;2064;
5446;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, ouders in NL;2065;
5447;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, ouders in NL;2066;
5448;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, ouders in NL;2067;
5449;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, ouders in NL;2068;
5450;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, ouders in NL;2069;
5451;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, ouders in NL;2070;
5452;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, ouder(s) buiten NL;2024;109487.0
5453;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, ouder(s) buiten NL;2025;116551.0
5454;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, ouder(s) buiten NL;2026;123730.0
5455;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, ouder(s) buiten NL;2027;130957.0
5456;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, ouder(s) buiten NL;2028;138188.0
5457;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, ouder(s) buiten NL;2029;145339.0
5458;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, ouder(s) buiten NL;2030;152748.0
5459;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, ouder(s) buiten NL;2031;160386.0
5460;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, ouder(s) buiten NL;2032;168304.0
5461;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, ouder(s) buiten NL;2033;176502.0
5462;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, ouder(s) buiten NL;2034;185004.0
5463;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, ouder(s) buiten NL;2035;193777.0
5464;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, ouder(s) buiten NL;2036;202789.0
5465;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, ouder(s) buiten NL;2037;211974.0
5466;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, ouder(s) buiten NL;2038;221302.0
5467;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, ouder(s) buiten NL;2039;230766.0
5468;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, ouder(s) buiten NL;2040;240365.0
5469;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, ouder(s) buiten NL;2041;250093.0
5470;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, ouder(s) buiten NL;2042;259947.0
5471;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, ouder(s) buiten NL;2043;269924.0
5472;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, ouder(s) buiten NL;2044;280036.0
5473;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, ouder(s) buiten NL;2045;290275.0
5474;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, ouder(s) buiten NL;2046;300635.0
5475;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, ouder(s) buiten NL;2047;311120.0
5476;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, ouder(s) buiten NL;2048;321724.0
5477;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, ouder(s) buiten NL;2049;332434.0
5478;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, ouder(s) buiten NL;2050;343239.0
5479;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, ouder(s) buiten NL;2051;354140.0
5480;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, ouder(s) buiten NL;2052;365123.0
5481;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, ouder(s) buiten NL;2053;376204.0
5482;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, ouder(s) buiten NL;2054;387368.0
5483;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, ouder(s) buiten NL;2055;398627.0
5484;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, ouder(s) buiten NL;2056;409966.0
5485;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, ouder(s) buiten NL;2057;421380.0
5486;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, ouder(s) buiten NL;2058;432863.0
5487;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, ouder(s) buiten NL;2059;444423.0
5488;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, ouder(s) buiten NL;2060;456057.0
5489;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, ouder(s) buiten NL;2061;467759.0
5490;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, ouder(s) buiten NL;2062;479536.0
5491;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, ouder(s) buiten NL;2063;491373.0
5492;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, ouder(s) buiten NL;2064;503270.0
5493;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, ouder(s) buiten NL;2065;515243.0
5494;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, ouder(s) buiten NL;2066;527258.0
5495;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, ouder(s) buiten NL;2067;539331.0
5496;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, ouder(s) buiten NL;2068;551456.0
5497;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, ouder(s) buiten NL;2069;563605.0
5498;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, ouder(s) buiten NL;2070;575784.0
5499;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, één ouder geboren in NL;2024;24829.0
5500;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, één ouder geboren in NL;2025;26160.0
5501;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, één ouder geboren in NL;2026;27456.0
5502;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, één ouder geboren in NL;2027;28720.0
5503;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, één ouder geboren in NL;2028;29967.0
5504;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, één ouder geboren in NL;2029;31208.0
5505;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, één ouder geboren in NL;2030;32529.0
5506;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, één ouder geboren in NL;2031;33921.0
5507;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, één ouder geboren in NL;2032;35396.0
5508;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, één ouder geboren in NL;2033;36950.0
5509;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, één ouder geboren in NL;2034;38584.0
5510;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, één ouder geboren in NL;2035;40297.0
5511;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, één ouder geboren in NL;2036;42070.0
5512;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, één ouder geboren in NL;2037;43897.0
5513;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, één ouder geboren in NL;2038;45761.0
5514;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, één ouder geboren in NL;2039;47662.0
5515;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, één ouder geboren in NL;2040;49599.0
5516;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, één ouder geboren in NL;2041;51566.0
5517;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, één ouder geboren in NL;2042;53562.0
5518;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, één ouder geboren in NL;2043;55579.0
5519;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, één ouder geboren in NL;2044;57633.0
5520;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, één ouder geboren in NL;2045;59724.0
5521;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, één ouder geboren in NL;2046;61866.0
5522;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, één ouder geboren in NL;2047;64061.0
5523;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, één ouder geboren in NL;2048;66321.0
5524;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, één ouder geboren in NL;2049;68646.0
5525;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, één ouder geboren in NL;2050;71045.0
5526;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, één ouder geboren in NL;2051;73526.0
5527;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, één ouder geboren in NL;2052;76094.0
5528;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, één ouder geboren in NL;2053;78753.0
5529;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, één ouder geboren in NL;2054;81506.0
5530;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, één ouder geboren in NL;2055;84361.0
5531;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, één ouder geboren in NL;2056;87311.0
5532;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, één ouder geboren in NL;2057;90357.0
5533;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, één ouder geboren in NL;2058;93492.0
5534;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, één ouder geboren in NL;2059;96722.0
5535;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, één ouder geboren in NL;2060;100048.0
5536;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, één ouder geboren in NL;2061;103463.0
5537;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, één ouder geboren in NL;2062;106969.0
5538;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, één ouder geboren in NL;2063;110569.0
5539;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, één ouder geboren in NL;2064;114264.0
5540;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, één ouder geboren in NL;2065;118068.0
5541;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, één ouder geboren in NL;2066;121960.0
5542;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, één ouder geboren in NL;2067;125946.0
5543;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, één ouder geboren in NL;2068;130014.0
5544;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, één ouder geboren in NL;2069;134157.0
5545;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, één ouder geboren in NL;2070;138378.0
5546;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, twee ouders buiten NL;2024;84658.0
5547;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, twee ouders buiten NL;2025;90391.0
5548;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, twee ouders buiten NL;2026;96274.0
5549;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, twee ouders buiten NL;2027;102237.0
5550;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, twee ouders buiten NL;2028;108221.0
5551;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, twee ouders buiten NL;2029;114131.0
5552;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, twee ouders buiten NL;2030;120219.0
5553;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, twee ouders buiten NL;2031;126465.0
5554;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, twee ouders buiten NL;2032;132908.0
5555;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, twee ouders buiten NL;2033;139552.0
5556;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, twee ouders buiten NL;2034;146420.0
5557;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, twee ouders buiten NL;2035;153480.0
5558;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, twee ouders buiten NL;2036;160719.0
5559;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, twee ouders buiten NL;2037;168077.0
5560;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, twee ouders buiten NL;2038;175541.0
5561;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, twee ouders buiten NL;2039;183104.0
5562;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, twee ouders buiten NL;2040;190766.0
5563;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, twee ouders buiten NL;2041;198527.0
5564;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, twee ouders buiten NL;2042;206385.0
5565;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, twee ouders buiten NL;2043;214345.0
5566;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, twee ouders buiten NL;2044;222403.0
5567;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, twee ouders buiten NL;2045;230551.0
5568;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, twee ouders buiten NL;2046;238769.0
5569;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, twee ouders buiten NL;2047;247059.0
5570;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, twee ouders buiten NL;2048;255403.0
5571;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, twee ouders buiten NL;2049;263788.0
5572;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, twee ouders buiten NL;2050;272194.0
5573;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, twee ouders buiten NL;2051;280614.0
5574;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, twee ouders buiten NL;2052;289029.0
5575;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, twee ouders buiten NL;2053;297451.0
5576;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, twee ouders buiten NL;2054;305862.0
5577;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, twee ouders buiten NL;2055;314266.0
5578;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, twee ouders buiten NL;2056;322655.0
5579;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, twee ouders buiten NL;2057;331023.0
5580;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, twee ouders buiten NL;2058;339371.0
5581;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, twee ouders buiten NL;2059;347701.0
5582;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, twee ouders buiten NL;2060;356009.0
5583;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, twee ouders buiten NL;2061;364296.0
5584;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, twee ouders buiten NL;2062;372567.0
5585;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, twee ouders buiten NL;2063;380804.0
5586;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, twee ouders buiten NL;2064;389006.0
5587;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, twee ouders buiten NL;2065;397175.0
5588;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, twee ouders buiten NL;2066;405298.0
5589;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, twee ouders buiten NL;2067;413385.0
5590;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, twee ouders buiten NL;2068;421442.0
5591;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, twee ouders buiten NL;2069;429448.0
5592;Totaal mannen en vrouwen;Totaal over alle leeftijden;Aziatisch Midden-Oosten;Geboren in NL, twee ouders buiten NL;2070;437406.0
5593;Totaal mannen en vrouwen;Totaal over alle leeftijden;Oostelijk Azië;Totaal;2024;385313.0
5594;Totaal mannen en vrouwen;Totaal over alle leeftijden;Oostelijk Azië;Totaal;2025;405906.0
5595;Totaal mannen en vrouwen;Totaal over alle leeftijden;Oostelijk Azië;Totaal;2026;425251.0
5596;Totaal mannen en vrouwen;Totaal over alle leeftijden;Oostelijk Azië;Totaal;2027;443323.0
5597;Totaal mannen en vrouwen;Totaal over alle leeftijden;Oostelijk Azië;Totaal;2028;460070.0
5598;Totaal mannen en vrouwen;Totaal over alle leeftijden;Oostelijk Azië;Totaal;2029;475285.0
5599;Totaal mannen en vrouwen;Totaal over alle leeftijden;Oostelijk Azië;Totaal;2030;490770.0
5600;Totaal mannen en vrouwen;Totaal over alle leeftijden;Oostelijk Azië;Totaal;2031;506443.0
5601;Totaal mannen en vrouwen;Totaal over alle leeftijden;Oostelijk Azië;Totaal;2032;522267.0
5602;Totaal mannen en vrouwen;Totaal over alle leeftijden;Oostelijk Azië;Totaal;2033;538163.0
5603;Totaal mannen en vrouwen;Totaal over alle leeftijden;Oostelijk Azië;Totaal;2034;553870.0
5604;Totaal mannen en vrouwen;Totaal over alle leeftijden;Oostelijk Azië;Totaal;2035;569488.0
5605;Totaal mannen en vrouwen;Totaal over alle leeftijden;Oostelijk Azië;Totaal;2036;585012.0
5606;Totaal mannen en vrouwen;Totaal over alle leeftijden;Oostelijk Azië;Totaal;2037;600444.0
5607;Totaal mannen en vrouwen;Totaal over alle leeftijden;Oostelijk Azië;Totaal;2038;615765.0
5608;Totaal mannen en vrouwen;Totaal over alle leeftijden;Oostelijk Azië;Totaal;2039;630946.0
5609;Totaal mannen en vrouwen;Totaal over alle leeftijden;Oostelijk Azië;Totaal;2040;645961.0
5610;Totaal mannen en vrouwen;Totaal over alle leeftijden;Oostelijk Azië;Totaal;2041;660842.0
5611;Totaal mannen en vrouwen;Totaal over alle leeftijden;Oostelijk Azië;Totaal;2042;675602.0
5612;Totaal mannen en vrouwen;Totaal over alle leeftijden;Oostelijk Azië;Totaal;2043;690238.0
5613;Totaal mannen en vrouwen;Totaal over alle leeftijden;Oostelijk Azië;Totaal;2044;704762.0
5614;Totaal mannen en vrouwen;Totaal over alle leeftijden;Oostelijk Azië;Totaal;2045;719189.0
5615;Totaal mannen en vrouwen;Totaal over alle leeftijden;Oostelijk Azië;Totaal;2046;733516.0
5616;Totaal mannen en vrouwen;Totaal over alle leeftijden;Oostelijk Azië;Totaal;2047;747750.0
5617;Totaal mannen en vrouwen;Totaal over alle leeftijden;Oostelijk Azië;Totaal;2048;761891.0
5618;Totaal mannen en vrouwen;Totaal over alle leeftijden;Oostelijk Azië;Totaal;2049;775958.0
5619;Totaal mannen en vrouwen;Totaal over alle leeftijden;Oostelijk Azië;Totaal;2050;789948.0
5620;Totaal mannen en vrouwen;Totaal over alle leeftijden;Oostelijk Azië;Totaal;2051;803866.0
5621;Totaal mannen en vrouwen;Totaal over alle leeftijden;Oostelijk Azië;Totaal;2052;817694.0
5622;Totaal mannen en vrouwen;Totaal over alle leeftijden;Oostelijk Azië;Totaal;2053;831435.0
5623;Totaal mannen en vrouwen;Totaal over alle leeftijden;Oostelijk Azië;Totaal;2054;845103.0
5624;Totaal mannen en vrouwen;Totaal over alle leeftijden;Oostelijk Azië;Totaal;2055;858691.0
5625;Totaal mannen en vrouwen;Totaal over alle leeftijden;Oostelijk Azië;Totaal;2056;872207.0
5626;Totaal mannen en vrouwen;Totaal over alle leeftijden;Oostelijk Azië;Totaal;2057;885645.0
5627;Totaal mannen en vrouwen;Totaal over alle leeftijden;Oostelijk Azië;Totaal;2058;899002.0
5628;Totaal mannen en vrouwen;Totaal over alle leeftijden;Oostelijk Azië;Totaal;2059;912278.0
5629;Totaal mannen en vrouwen;Totaal over alle leeftijden;Oostelijk Azië;Totaal;2060;925467.0
5630;Totaal mannen en vrouwen;Totaal over alle leeftijden;Oostelijk Azië;Totaal;2061;938564.0
5631;Totaal mannen en vrouwen;Totaal over alle leeftijden;Oostelijk Azië;Totaal;2062;951574.0
5632;Totaal mannen en vrouwen;Totaal over alle leeftijden;Oostelijk Azië;Totaal;2063;964495.0
5633;Totaal mannen en vrouwen;Totaal over alle leeftijden;Oostelijk Azië;Totaal;2064;977316.0
5634;Totaal mannen en vrouwen;Totaal over alle leeftijden;Oostelijk Azië;Totaal;2065;990033.0
5635;Totaal mannen en vrouwen;Totaal over alle leeftijden;Oostelijk Azië;Totaal;2066;1002645.0
5636;Totaal mannen en vrouwen;Totaal over alle leeftijden;Oostelijk Azië;Totaal;2067;1015138.0
