ID;Geslacht;Leeftijd;Herkomst;Generatie;PercentageAOWOpbouw;Perioden;AantalZelfstandigen_1;OpgebouwdeJaarlijkseAanspraken_2;ContanteWaarde_3;TeBereikenJaarlijkseAanspraken_4;Vervangingspercentage_5;OpgebouwdeJaarlijkseAanspraken_6;ContanteWaarde_7;TeBereikenJaarlijkseAanspraken_8;Vervangingspercentage_9;VierdePijler_10;OpgebouwdeJaarlijkseAanspraken_11;ContanteWaarde_12;TeBereikenJaarlijkseAanspraken_13;Vervangingspercentage_14
1201;Mannen;4;0;Totaal alle generaties;Minder dan 70% AOW opbouw;2005;2400.0;1300.0;3500.0;7100.0;35.0;300.0;700.0;500.0;3.0;21.0;1600.0;4200.0;7600.0;38.0
1202;Mannen;4;0;Totaal alle generaties;70% tot 95% AOW opbouw;2005;2000.0;2700.0;7200.0;8600.0;31.0;600.0;1800.0;1200.0;5.0;31.0;3300.0;9000.0;9800.0;36.0
1203;Mannen;4;0;Totaal alle generaties;95% of meer AOW opbouw;2005;40900.0;3100.0;8200.0;8900.0;28.0;800.0;2100.0;1400.0;4.0;52.0;3900.0;10300.0;10300.0;32.0
1204;Mannen;4;0;Eerste generatie allochtonen;Totaal alle AOW percentages;2005;4850.0;2200.0;5800.0;8000.0;36.0;400.0;1100.0;700.0;3.0;24.0;2600.0;6900.0;8700.0;39.0
1205;Mannen;4;0;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;2005;2150.0;1200.0;3300.0;7100.0;37.0;200.0;600.0;500.0;3.0;19.0;1400.0;3900.0;7600.0;40.0
1206;Mannen;4;0;Eerste generatie allochtonen;70% tot 95% AOW opbouw;2005;800.0;2600.0;6900.0;8400.0;36.0;600.0;1500.0;1000.0;4.0;27.0;3200.0;8400.0;9400.0;40.0
1207;Mannen;4;0;Eerste generatie allochtonen;95% of meer AOW opbouw;2005;1950.0;3100.0;8200.0;8900.0;36.0;500.0;1400.0;900.0;4.0;27.0;3600.0;9600.0;9800.0;40.0
1208;Mannen;4;0;Tweede generatie allochtonen;Totaal alle AOW percentages;2005;2700.0;3100.0;8300.0;9100.0;31.0;600.0;1800.0;1100.0;4.0;36.0;3700.0;10100.0;10200.0;35.0
1209;Mannen;4;0;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;2005;50.0;2000.0;5500.0;7900.0;27.0;600.0;1700.0;1800.0;6.0;34.0;2600.0;7200.0;9700.0;33.0
1210;Mannen;4;0;Tweede generatie allochtonen;70% tot 95% AOW opbouw;2005;200.0;2700.0;7400.0;8900.0;33.0;600.0;1600.0;900.0;3.0;27.0;3300.0;9000.0;9800.0;36.0
1211;Mannen;4;0;Tweede generatie allochtonen;95% of meer AOW opbouw;2005;2500.0;3100.0;8400.0;9100.0;31.0;700.0;1800.0;1100.0;4.0;36.0;3800.0;10200.0;10200.0;35.0
1212;Mannen;4;0;Autochtonen;Totaal alle AOW percentages;2005;37700.0;3000.0;8200.0;8800.0;27.0;800.0;2100.0;1500.0;5.0;54.0;3800.0;10300.0;10300.0;32.0
1213;Mannen;4;0;Autochtonen;Minder dan 70% AOW opbouw;2005;200.0;1900.0;5200.0;7600.0;27.0;600.0;1600.0;800.0;3.0;39.0;2500.0;6800.0;8400.0;30.0
1214;Mannen;4;0;Autochtonen;70% tot 95% AOW opbouw;2005;1000.0;2800.0;7400.0;8700.0;28.0;700.0;2000.0;1500.0;5.0;35.0;3500.0;9400.0;10200.0;33.0
1215;Mannen;4;0;Autochtonen;95% of meer AOW opbouw;2005;36500.0;3100.0;8200.0;8900.0;27.0;800.0;2100.0;1500.0;5.0;55.0;3900.0;10300.0;10400.0;32.0
1216;Mannen;4;4;Totaal alle generaties;Totaal alle AOW percentages;2005;37700.0;3000.0;8200.0;8800.0;27.0;800.0;2100.0;1500.0;5.0;54.0;3800.0;10300.0;10300.0;32.0
1217;Mannen;4;4;Totaal alle generaties;Minder dan 70% AOW opbouw;2005;200.0;1900.0;5200.0;7600.0;27.0;600.0;1600.0;800.0;3.0;39.0;2500.0;6800.0;8400.0;30.0
1218;Mannen;4;4;Totaal alle generaties;70% tot 95% AOW opbouw;2005;1000.0;2800.0;7400.0;8700.0;28.0;700.0;2000.0;1500.0;5.0;35.0;3500.0;9400.0;10200.0;33.0
1219;Mannen;4;4;Totaal alle generaties;95% of meer AOW opbouw;2005;36500.0;3100.0;8200.0;8900.0;27.0;800.0;2100.0;1500.0;5.0;55.0;3900.0;10300.0;10400.0;32.0
1220;Mannen;4;4;Eerste generatie allochtonen;Totaal alle AOW percentages;2005;;;;;;;;;;;;;;
1221;Mannen;4;4;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;2005;;;;;;;;;;;;;;
1222;Mannen;4;4;Eerste generatie allochtonen;70% tot 95% AOW opbouw;2005;;;;;;;;;;;;;;
1223;Mannen;4;4;Eerste generatie allochtonen;95% of meer AOW opbouw;2005;;;;;;;;;;;;;;
1224;Mannen;4;4;Tweede generatie allochtonen;Totaal alle AOW percentages;2005;;;;;;;;;;;;;;
1225;Mannen;4;4;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;2005;;;;;;;;;;;;;;
1226;Mannen;4;4;Tweede generatie allochtonen;70% tot 95% AOW opbouw;2005;;;;;;;;;;;;;;
1227;Mannen;4;4;Tweede generatie allochtonen;95% of meer AOW opbouw;2005;;;;;;;;;;;;;;
1228;Mannen;4;4;Autochtonen;Totaal alle AOW percentages;2005;37700.0;3000.0;8200.0;8800.0;27.0;800.0;2100.0;1500.0;5.0;54.0;3800.0;10300.0;10300.0;32.0
1229;Mannen;4;4;Autochtonen;Minder dan 70% AOW opbouw;2005;200.0;1900.0;5200.0;7600.0;27.0;600.0;1600.0;800.0;3.0;39.0;2500.0;6800.0;8400.0;30.0
1230;Mannen;4;4;Autochtonen;70% tot 95% AOW opbouw;2005;1000.0;2800.0;7400.0;8700.0;28.0;700.0;2000.0;1500.0;5.0;35.0;3500.0;9400.0;10200.0;33.0
1231;Mannen;4;4;Autochtonen;95% of meer AOW opbouw;2005;36500.0;3100.0;8200.0;8900.0;27.0;800.0;2100.0;1500.0;5.0;55.0;3900.0;10300.0;10400.0;32.0
1232;Mannen;4;1;Totaal alle generaties;Totaal alle AOW percentages;2005;7550.0;2500.0;6700.0;8400.0;34.0;500.0;1300.0;900.0;4.0;28.0;3000.0;8000.0;9300.0;38.0
1233;Mannen;4;1;Totaal alle generaties;Minder dan 70% AOW opbouw;2005;2150.0;1200.0;3400.0;7100.0;37.0;200.0;700.0;500.0;3.0;19.0;1400.0;4100.0;7600.0;40.0
1234;Mannen;4;1;Totaal alle generaties;70% tot 95% AOW opbouw;2005;1000.0;2600.0;7000.0;8500.0;35.0;600.0;1600.0;1000.0;4.0;27.0;3200.0;8600.0;9500.0;39.0
1235;Mannen;4;1;Totaal alle generaties;95% of meer AOW opbouw;2005;4400.0;3100.0;8300.0;9000.0;33.0;600.0;1600.0;1000.0;4.0;32.0;3700.0;9900.0;10000.0;37.0
1236;Mannen;4;1;Eerste generatie allochtonen;Totaal alle AOW percentages;2005;4850.0;2200.0;5800.0;8000.0;36.0;400.0;1100.0;700.0;3.0;24.0;2600.0;6900.0;8700.0;39.0
1237;Mannen;4;1;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;2005;2150.0;1200.0;3300.0;7100.0;37.0;200.0;600.0;500.0;3.0;19.0;1400.0;3900.0;7600.0;40.0
1238;Mannen;4;1;Eerste generatie allochtonen;70% tot 95% AOW opbouw;2005;800.0;2600.0;6900.0;8400.0;36.0;600.0;1500.0;1000.0;4.0;27.0;3200.0;8400.0;9400.0;40.0
1239;Mannen;4;1;Eerste generatie allochtonen;95% of meer AOW opbouw;2005;1950.0;3100.0;8200.0;8900.0;36.0;500.0;1400.0;900.0;4.0;27.0;3600.0;9600.0;9800.0;40.0
1240;Mannen;4;1;Tweede generatie allochtonen;Totaal alle AOW percentages;2005;2700.0;3100.0;8300.0;9100.0;31.0;600.0;1800.0;1100.0;4.0;36.0;3700.0;10100.0;10200.0;35.0
1241;Mannen;4;1;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;2005;50.0;2000.0;5500.0;7900.0;27.0;600.0;1700.0;1800.0;6.0;34.0;2600.0;7200.0;9700.0;33.0
1242;Mannen;4;1;Tweede generatie allochtonen;70% tot 95% AOW opbouw;2005;200.0;2700.0;7400.0;8900.0;33.0;600.0;1600.0;900.0;3.0;27.0;3300.0;9000.0;9800.0;36.0
1243;Mannen;4;1;Tweede generatie allochtonen;95% of meer AOW opbouw;2005;2500.0;3100.0;8400.0;9100.0;31.0;700.0;1800.0;1100.0;4.0;36.0;3800.0;10200.0;10200.0;35.0
1244;Mannen;4;1;Autochtonen;Totaal alle AOW percentages;2005;;;;;;;;;;;;;;
1245;Mannen;4;1;Autochtonen;Minder dan 70% AOW opbouw;2005;;;;;;;;;;;;;;
1246;Mannen;4;1;Autochtonen;70% tot 95% AOW opbouw;2005;;;;;;;;;;;;;;
1247;Mannen;4;1;Autochtonen;95% of meer AOW opbouw;2005;;;;;;;;;;;;;;
1248;Mannen;4;3;Totaal alle generaties;Totaal alle AOW percentages;2005;3150.0;2600.0;6900.0;8500.0;30.0;600.0;1600.0;1100.0;4.0;33.0;3200.0;8500.0;9600.0;34.0
1249;Mannen;4;3;Totaal alle generaties;Minder dan 70% AOW opbouw;2005;850.0;1100.0;2800.0;7100.0;30.0;200.0;600.0;600.0;2.0;20.0;1300.0;3400.0;7700.0;32.0
1250;Mannen;4;3;Totaal alle generaties;70% tot 95% AOW opbouw;2005;200.0;2700.0;7200.0;8800.0;37.0;600.0;1600.0;800.0;3.0;31.0;3300.0;8800.0;9600.0;40.0
1251;Mannen;4;3;Totaal alle generaties;95% of meer AOW opbouw;2005;2100.0;3100.0;8500.0;9100.0;29.0;700.0;2000.0;1300.0;4.0;39.0;3800.0;10500.0;10400.0;33.0
1252;Mannen;4;3;Eerste generatie allochtonen;Totaal alle AOW percentages;2005;1150.0;1600.0;4400.0;7700.0;31.0;400.0;1000.0;800.0;3.0;24.0;2000.0;5400.0;8500.0;34.0
1253;Mannen;4;3;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;2005;800.0;1000.0;2800.0;7100.0;31.0;200.0;600.0;500.0;2.0;19.0;1200.0;3400.0;7600.0;33.0
1254;Mannen;4;3;Eerste generatie allochtonen;70% tot 95% AOW opbouw;2005;100.0;2600.0;7000.0;8600.0;44.0;400.0;1100.0;600.0;3.0;40.0;3000.0;8100.0;9200.0;47.0
1255;Mannen;4;3;Eerste generatie allochtonen;95% of meer AOW opbouw;2005;250.0;3100.0;8300.0;9100.0;28.0;800.0;2100.0;1700.0;5.0;33.0;3900.0;10400.0;10800.0;33.0
1256;Mannen;4;3;Tweede generatie allochtonen;Totaal alle AOW percentages;2005;1950.0;3100.0;8400.0;9100.0;29.0;700.0;1900.0;1300.0;4.0;39.0;3800.0;10300.0;10400.0;33.0
1257;Mannen;4;3;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;2005;0.0;;;;;;;;;;;;;
1258;Mannen;4;3;Tweede generatie allochtonen;70% tot 95% AOW opbouw;2005;100.0;2800.0;7400.0;9000.0;33.0;700.0;2000.0;1000.0;4.0;23.0;3500.0;9400.0;10000.0;37.0
1259;Mannen;4;3;Tweede generatie allochtonen;95% of meer AOW opbouw;2005;1850.0;3100.0;8500.0;9100.0;29.0;700.0;1900.0;1300.0;4.0;39.0;3800.0;10400.0;10400.0;33.0
1260;Mannen;4;3;Autochtonen;Totaal alle AOW percentages;2005;;;;;;;;;;;;;;
1261;Mannen;4;3;Autochtonen;Minder dan 70% AOW opbouw;2005;;;;;;;;;;;;;;
1262;Mannen;4;3;Autochtonen;70% tot 95% AOW opbouw;2005;;;;;;;;;;;;;;
1263;Mannen;4;3;Autochtonen;95% of meer AOW opbouw;2005;;;;;;;;;;;;;;
1264;Mannen;4;2;Totaal alle generaties;Totaal alle AOW percentages;2005;4450.0;2500.0;6600.0;8300.0;38.0;400.0;1100.0;700.0;3.0;24.0;2900.0;7700.0;9000.0;41.0
1265;Mannen;4;2;Totaal alle generaties;Minder dan 70% AOW opbouw;2005;1350.0;1400.0;3700.0;7100.0;42.0;200.0;700.0;500.0;3.0;19.0;1600.0;4400.0;7600.0;45.0
1266;Mannen;4;2;Totaal alle generaties;70% tot 95% AOW opbouw;2005;800.0;2600.0;7000.0;8400.0;34.0;600.0;1500.0;1000.0;4.0;26.0;3200.0;8500.0;9400.0;38.0
1267;Mannen;4;2;Totaal alle generaties;95% of meer AOW opbouw;2005;2350.0;3100.0;8100.0;9000.0;38.0;500.0;1300.0;800.0;3.0;27.0;3600.0;9400.0;9800.0;41.0
1268;Mannen;4;2;Eerste generatie allochtonen;Totaal alle AOW percentages;2005;3700.0;2300.0;6300.0;8100.0;38.0;400.0;1100.0;700.0;3.0;23.0;2700.0;7400.0;8800.0;41.0
1269;Mannen;4;2;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;2005;1300.0;1400.0;3700.0;7100.0;42.0;200.0;700.0;500.0;3.0;19.0;1600.0;4400.0;7600.0;45.0
1270;Mannen;4;2;Eerste generatie allochtonen;70% tot 95% AOW opbouw;2005;700.0;2600.0;6900.0;8400.0;35.0;600.0;1600.0;1100.0;4.0;25.0;3200.0;8500.0;9500.0;39.0
1271;Mannen;4;2;Eerste generatie allochtonen;95% of meer AOW opbouw;2005;1650.0;3000.0;8100.0;8900.0;38.0;500.0;1300.0;800.0;3.0;26.0;3500.0;9400.0;9700.0;41.0
1272;Mannen;4;2;Tweede generatie allochtonen;Totaal alle AOW percentages;2005;750.0;3000.0;8000.0;9100.0;36.0;500.0;1300.0;800.0;3.0;28.0;3500.0;9300.0;9900.0;39.0
1273;Mannen;4;2;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;2005;0.0;;;;;;;;;;;;;
1274;Mannen;4;2;Tweede generatie allochtonen;70% tot 95% AOW opbouw;2005;50.0;2700.0;7300.0;8700.0;33.0;300.0;900.0;800.0;3.0;32.0;3000.0;8200.0;9500.0;36.0
1275;Mannen;4;2;Tweede generatie allochtonen;95% of meer AOW opbouw;2005;650.0;3100.0;8100.0;9200.0;37.0;500.0;1400.0;800.0;3.0;28.0;3600.0;9500.0;10000.0;40.0
1276;Mannen;4;2;Autochtonen;Totaal alle AOW percentages;2005;;;;;;;;;;;;;;
1277;Mannen;4;2;Autochtonen;Minder dan 70% AOW opbouw;2005;;;;;;;;;;;;;;
1278;Mannen;4;2;Autochtonen;70% tot 95% AOW opbouw;2005;;;;;;;;;;;;;;
1279;Mannen;4;2;Autochtonen;95% of meer AOW opbouw;2005;;;;;;;;;;;;;;
1280;Mannen;5;0;Totaal alle generaties;Totaal alle AOW percentages;2005;66700.0;3600.0;11900.0;8500.0;25.0;1200.0;3900.0;2000.0;6.0;61.0;4800.0;15800.0;10500.0;31.0
1281;Mannen;5;0;Totaal alle generaties;Minder dan 70% AOW opbouw;2005;4450.0;1900.0;6100.0;6800.0;28.0;600.0;1900.0;1000.0;4.0;30.0;2500.0;8000.0;7800.0;32.0
1282;Mannen;5;0;Totaal alle generaties;70% tot 95% AOW opbouw;2005;2550.0;3200.0;10500.0;8100.0;26.0;1100.0;3700.0;1800.0;6.0;41.0;4300.0;14200.0;9900.0;32.0
1283;Mannen;5;0;Totaal alle generaties;95% of meer AOW opbouw;2005;59650.0;3800.0;12400.0;8600.0;25.0;1200.0;4100.0;2000.0;6.0;64.0;5000.0;16500.0;10600.0;31.0
1284;Mannen;5;0;Eerste generatie allochtonen;Totaal alle AOW percentages;2005;6750.0;2600.0;8500.0;7500.0;31.0;600.0;2100.0;1100.0;4.0;31.0;3200.0;10600.0;8600.0;35.0
1285;Mannen;5;0;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;2005;3650.0;1800.0;5900.0;6800.0;31.0;400.0;1400.0;800.0;3.0;26.0;2200.0;7300.0;7600.0;34.0
1286;Mannen;5;0;Eerste generatie allochtonen;70% tot 95% AOW opbouw;2005;1000.0;3000.0;9900.0;7900.0;33.0;600.0;2100.0;1100.0;5.0;31.0;3600.0;12000.0;9000.0;38.0
1287;Mannen;5;0;Eerste generatie allochtonen;95% of meer AOW opbouw;2005;2150.0;3800.0;12300.0;8700.0;30.0;1000.0;3200.0;1500.0;5.0;39.0;4800.0;15500.0;10200.0;35.0
1288;Mannen;5;0;Tweede generatie allochtonen;Totaal alle AOW percentages;2005;3550.0;3800.0;12300.0;8700.0;25.0;1200.0;4100.0;2000.0;6.0;50.0;5000.0;16400.0;10700.0;31.0
1289;Mannen;5;0;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;2005;100.0;2300.0;7500.0;7400.0;21.0;1200.0;4600.0;2000.0;6.0;43.0;3500.0;12100.0;9400.0;27.0
1290;Mannen;5;0;Tweede generatie allochtonen;70% tot 95% AOW opbouw;2005;250.0;3500.0;11200.0;8600.0;22.0;800.0;2600.0;2100.0;5.0;37.0;4300.0;13800.0;10700.0;27.0
1291;Mannen;5;0;Tweede generatie allochtonen;95% of meer AOW opbouw;2005;3250.0;3900.0;12600.0;8800.0;25.0;1200.0;4200.0;2000.0;6.0;51.0;5100.0;16800.0;10800.0;31.0
1292;Mannen;5;0;Autochtonen;Totaal alle AOW percentages;2005;56350.0;3800.0;12300.0;8600.0;25.0;1200.0;4200.0;2100.0;6.0;65.0;5000.0;16500.0;10700.0;31.0
1293;Mannen;5;0;Autochtonen;Minder dan 70% AOW opbouw;2005;750.0;2200.0;7100.0;7100.0;21.0;1200.0;4000.0;2100.0;6.0;50.0;3400.0;11100.0;9200.0;27.0
1294;Mannen;5;0;Autochtonen;70% tot 95% AOW opbouw;2005;1350.0;3300.0;10800.0;8200.0;24.0;1400.0;5000.0;2200.0;6.0;49.0;4700.0;15800.0;10400.0;30.0
1295;Mannen;5;0;Autochtonen;95% of meer AOW opbouw;2005;54250.0;3800.0;12400.0;8600.0;25.0;1200.0;4100.0;2100.0;6.0;66.0;5000.0;16500.0;10700.0;31.0
1296;Mannen;5;4;Totaal alle generaties;Totaal alle AOW percentages;2005;56350.0;3800.0;12300.0;8600.0;25.0;1200.0;4200.0;2100.0;6.0;65.0;5000.0;16500.0;10700.0;31.0
1297;Mannen;5;4;Totaal alle generaties;Minder dan 70% AOW opbouw;2005;750.0;2200.0;7100.0;7100.0;21.0;1200.0;4000.0;2100.0;6.0;50.0;3400.0;11100.0;9200.0;27.0
1298;Mannen;5;4;Totaal alle generaties;70% tot 95% AOW opbouw;2005;1350.0;3300.0;10800.0;8200.0;24.0;1400.0;5000.0;2200.0;6.0;49.0;4700.0;15800.0;10400.0;30.0
1299;Mannen;5;4;Totaal alle generaties;95% of meer AOW opbouw;2005;54250.0;3800.0;12400.0;8600.0;25.0;1200.0;4100.0;2100.0;6.0;66.0;5000.0;16500.0;10700.0;31.0
1300;Mannen;5;4;Eerste generatie allochtonen;Totaal alle AOW percentages;2005;;;;;;;;;;;;;;
1301;Mannen;5;4;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;2005;;;;;;;;;;;;;;
1302;Mannen;5;4;Eerste generatie allochtonen;70% tot 95% AOW opbouw;2005;;;;;;;;;;;;;;
1303;Mannen;5;4;Eerste generatie allochtonen;95% of meer AOW opbouw;2005;;;;;;;;;;;;;;
1304;Mannen;5;4;Tweede generatie allochtonen;Totaal alle AOW percentages;2005;;;;;;;;;;;;;;
1305;Mannen;5;4;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;2005;;;;;;;;;;;;;;
1306;Mannen;5;4;Tweede generatie allochtonen;70% tot 95% AOW opbouw;2005;;;;;;;;;;;;;;
1307;Mannen;5;4;Tweede generatie allochtonen;95% of meer AOW opbouw;2005;;;;;;;;;;;;;;
1308;Mannen;5;4;Autochtonen;Totaal alle AOW percentages;2005;56350.0;3800.0;12300.0;8600.0;25.0;1200.0;4200.0;2100.0;6.0;65.0;5000.0;16500.0;10700.0;31.0
1309;Mannen;5;4;Autochtonen;Minder dan 70% AOW opbouw;2005;750.0;2200.0;7100.0;7100.0;21.0;1200.0;4000.0;2100.0;6.0;50.0;3400.0;11100.0;9200.0;27.0
1310;Mannen;5;4;Autochtonen;70% tot 95% AOW opbouw;2005;1350.0;3300.0;10800.0;8200.0;24.0;1400.0;5000.0;2200.0;6.0;49.0;4700.0;15800.0;10400.0;30.0
1311;Mannen;5;4;Autochtonen;95% of meer AOW opbouw;2005;54250.0;3800.0;12400.0;8600.0;25.0;1200.0;4100.0;2100.0;6.0;66.0;5000.0;16500.0;10700.0;31.0
1312;Mannen;5;1;Totaal alle generaties;Totaal alle AOW percentages;2005;10350.0;3000.0;9800.0;7900.0;28.0;800.0;2800.0;1400.0;5.0;38.0;3800.0;12600.0;9300.0;33.0
1313;Mannen;5;1;Totaal alle generaties;Minder dan 70% AOW opbouw;2005;3750.0;1800.0;5900.0;6800.0;31.0;400.0;1500.0;800.0;4.0;26.0;2200.0;7400.0;7600.0;35.0
1314;Mannen;5;1;Totaal alle generaties;70% tot 95% AOW opbouw;2005;1200.0;3100.0;10100.0;8000.0;30.0;700.0;2200.0;1300.0;5.0;32.0;3800.0;12300.0;9300.0;35.0
1315;Mannen;5;1;Totaal alle generaties;95% of meer AOW opbouw;2005;5350.0;3800.0;12500.0;8700.0;27.0;1100.0;3800.0;1800.0;6.0;47.0;4900.0;16300.0;10500.0;33.0
1316;Mannen;5;1;Eerste generatie allochtonen;Totaal alle AOW percentages;2005;6750.0;2600.0;8500.0;7500.0;31.0;600.0;2100.0;1100.0;4.0;31.0;3200.0;10600.0;8600.0;35.0
1317;Mannen;5;1;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;2005;3650.0;1800.0;5900.0;6800.0;31.0;400.0;1400.0;800.0;3.0;26.0;2200.0;7300.0;7600.0;34.0
1318;Mannen;5;1;Eerste generatie allochtonen;70% tot 95% AOW opbouw;2005;1000.0;3000.0;9900.0;7900.0;33.0;600.0;2100.0;1100.0;5.0;31.0;3600.0;12000.0;9000.0;38.0
1319;Mannen;5;1;Eerste generatie allochtonen;95% of meer AOW opbouw;2005;2150.0;3800.0;12300.0;8700.0;30.0;1000.0;3200.0;1500.0;5.0;39.0;4800.0;15500.0;10200.0;35.0
1320;Mannen;5;1;Tweede generatie allochtonen;Totaal alle AOW percentages;2005;3550.0;3800.0;12300.0;8700.0;25.0;1200.0;4100.0;2000.0;6.0;50.0;5000.0;16400.0;10700.0;31.0
1321;Mannen;5;1;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;2005;100.0;2300.0;7500.0;7400.0;21.0;1200.0;4600.0;2000.0;6.0;43.0;3500.0;12100.0;9400.0;27.0
1322;Mannen;5;1;Tweede generatie allochtonen;70% tot 95% AOW opbouw;2005;250.0;3500.0;11200.0;8600.0;22.0;800.0;2600.0;2100.0;5.0;37.0;4300.0;13800.0;10700.0;27.0
1323;Mannen;5;1;Tweede generatie allochtonen;95% of meer AOW opbouw;2005;3250.0;3900.0;12600.0;8800.0;25.0;1200.0;4200.0;2000.0;6.0;51.0;5100.0;16800.0;10800.0;31.0
1324;Mannen;5;1;Autochtonen;Totaal alle AOW percentages;2005;;;;;;;;;;;;;;
1325;Mannen;5;1;Autochtonen;Minder dan 70% AOW opbouw;2005;;;;;;;;;;;;;;
1326;Mannen;5;1;Autochtonen;70% tot 95% AOW opbouw;2005;;;;;;;;;;;;;;
1327;Mannen;5;1;Autochtonen;95% of meer AOW opbouw;2005;;;;;;;;;;;;;;
1328;Mannen;5;3;Totaal alle generaties;Totaal alle AOW percentages;2005;4750.0;3300.0;10600.0;8200.0;25.0;1100.0;3600.0;1800.0;6.0;46.0;4400.0;14200.0;10000.0;31.0
1329;Mannen;5;3;Totaal alle generaties;Minder dan 70% AOW opbouw;2005;1200.0;1600.0;5300.0;6700.0;25.0;600.0;2100.0;1100.0;4.0;31.0;2200.0;7400.0;7800.0;29.0
1330;Mannen;5;3;Totaal alle generaties;70% tot 95% AOW opbouw;2005;350.0;3200.0;10600.0;8200.0;23.0;800.0;2600.0;1600.0;5.0;42.0;4000.0;13200.0;9800.0;28.0
1331;Mannen;5;3;Totaal alle generaties;95% of meer AOW opbouw;2005;3250.0;3900.0;12600.0;8800.0;25.0;1300.0;4300.0;2100.0;6.0;52.0;5200.0;16900.0;10900.0;31.0
1332;Mannen;5;3;Eerste generatie allochtonen;Totaal alle AOW percentages;2005;1650.0;2200.0;7300.0;7300.0;25.0;700.0;2400.0;1400.0;5.0;36.0;2900.0;9700.0;8700.0;30.0
1333;Mannen;5;3;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;2005;1150.0;1600.0;5200.0;6700.0;25.0;600.0;1900.0;1100.0;4.0;30.0;2200.0;7100.0;7800.0;29.0
1334;Mannen;5;3;Eerste generatie allochtonen;70% tot 95% AOW opbouw;2005;150.0;3000.0;9800.0;7900.0;24.0;700.0;2400.0;1100.0;3.0;47.0;3700.0;12200.0;9000.0;27.0
1335;Mannen;5;3;Eerste generatie allochtonen;95% of meer AOW opbouw;2005;400.0;3800.0;12400.0;8700.0;24.0;1200.0;3900.0;2300.0;6.0;49.0;5000.0;16300.0;11000.0;30.0
1336;Mannen;5;3;Tweede generatie allochtonen;Totaal alle AOW percentages;2005;3100.0;3800.0;12400.0;8700.0;25.0;1300.0;4200.0;2100.0;6.0;51.0;5100.0;16600.0;10800.0;31.0
1337;Mannen;5;3;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;2005;100.0;2300.0;7500.0;7200.0;20.0;1300.0;5300.0;2000.0;6.0;45.0;3600.0;12800.0;9200.0;26.0
1338;Mannen;5;3;Tweede generatie allochtonen;70% tot 95% AOW opbouw;2005;200.0;3400.0;11100.0;8500.0;23.0;800.0;2700.0;2000.0;5.0;38.0;4200.0;13800.0;10500.0;28.0
1339;Mannen;5;3;Tweede generatie allochtonen;95% of meer AOW opbouw;2005;2850.0;3900.0;12600.0;8800.0;25.0;1300.0;4300.0;2100.0;6.0;52.0;5200.0;16900.0;10900.0;31.0
1340;Mannen;5;3;Autochtonen;Totaal alle AOW percentages;2005;;;;;;;;;;;;;;
1341;Mannen;5;3;Autochtonen;Minder dan 70% AOW opbouw;2005;;;;;;;;;;;;;;
1342;Mannen;5;3;Autochtonen;70% tot 95% AOW opbouw;2005;;;;;;;;;;;;;;
1343;Mannen;5;3;Autochtonen;95% of meer AOW opbouw;2005;;;;;;;;;;;;;;
1344;Mannen;5;2;Totaal alle generaties;Totaal alle AOW percentages;2005;5550.0;2800.0;9200.0;7700.0;33.0;600.0;2000.0;1000.0;4.0;30.0;3400.0;11200.0;8700.0;37.0
1345;Mannen;5;2;Totaal alle generaties;Minder dan 70% AOW opbouw;2005;2500.0;1900.0;6200.0;6800.0;35.0;400.0;1200.0;600.0;3.0;24.0;2300.0;7400.0;7400.0;38.0
1346;Mannen;5;2;Totaal alle generaties;70% tot 95% AOW opbouw;2005;900.0;3100.0;10000.0;8000.0;34.0;600.0;2000.0;1200.0;5.0;28.0;3700.0;12000.0;9200.0;39.0
1347;Mannen;5;2;Totaal alle generaties;95% of meer AOW opbouw;2005;2150.0;3800.0;12300.0;8700.0;31.0;900.0;3000.0;1400.0;5.0;38.0;4700.0;15300.0;10100.0;36.0
1348;Mannen;5;2;Eerste generatie allochtonen;Totaal alle AOW percentages;2005;5100.0;2700.0;8900.0;7600.0;34.0;600.0;2000.0;1000.0;4.0;29.0;3300.0;10900.0;8600.0;38.0
1349;Mannen;5;2;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;2005;2500.0;1900.0;6200.0;6800.0;35.0;400.0;1200.0;600.0;3.0;24.0;2300.0;7400.0;7400.0;38.0
