ID;KenmerkenWerknemer;BedrijfstakkenBranchesSBI2008;Perioden;TotaalBanen_1;Minimumloon_2;k_105Minimumloon_3;k_110Minimumloon_4;k_115Minimumloon_5;k_120Minimumloon_6;k_130Minimumloon_7;TotaalArbeidsvolume_8;Minimumloon_9;k_105Minimumloon_10;k_110Minimumloon_11;k_115Minimumloon_12;k_120Minimumloon_13;k_130Minimumloon_14
3849;Leeftijd: 35 tot 40 jaar;O Openbaar bestuur en overheidsdiensten;2018;51.9;1.8;2.1;2.3;2.5;2.5;2.8;46.0;1.2;1.3;1.4;1.5;1.6;1.8
3850;Leeftijd: 35 tot 40 jaar;O Openbaar bestuur en overheidsdiensten;2019;53.0;2.1;2.5;2.7;2.8;3.0;3.2;47.1;1.3;1.4;1.6;1.7;1.8;2.0
3851;Leeftijd: 35 tot 40 jaar;O Openbaar bestuur en overheidsdiensten;2020;54.9;1.9;2.1;2.2;2.4;2.6;2.9;48.9;1.1;1.2;1.3;1.4;1.5;1.7
3852;Leeftijd: 35 tot 40 jaar;O Openbaar bestuur en overheidsdiensten;2021;57.0;1.3;1.5;1.7;1.9;2.1;2.3;51.1;0.9;1.1;1.2;1.3;1.4;1.6
3853;Leeftijd: 35 tot 40 jaar;O Openbaar bestuur en overheidsdiensten;2022;59.5;1.2;1.4;1.7;1.8;1.9;2.2;53.2;0.8;0.9;1.0;1.1;1.2;1.5
3854;Leeftijd: 35 tot 40 jaar;O Openbaar bestuur en overheidsdiensten;2023;63.5;1.8;2.1;2.3;2.4;2.7;3.1;57.2;1.0;1.3;1.4;1.5;1.7;2.0
3855;Leeftijd: 35 tot 40 jaar;P Onderwijs;2009;50.6;0.7;0.8;1.0;1.3;1.6;2.4;36.6;0.4;0.5;0.6;0.7;0.9;1.4
3856;Leeftijd: 35 tot 40 jaar;P Onderwijs;2010;50.8;0.7;0.8;1.0;1.2;1.5;2.2;36.8;0.5;0.5;0.6;0.7;0.9;1.3
3857;Leeftijd: 35 tot 40 jaar;P Onderwijs;2011;51.0;0.4;0.5;0.6;0.8;1.1;1.7;36.6;0.2;0.3;0.4;0.5;0.6;1.0
3858;Leeftijd: 35 tot 40 jaar;P Onderwijs;2012;50.8;0.3;0.4;0.6;0.7;1.0;1.5;36.8;0.2;0.2;0.3;0.4;0.6;0.9
3859;Leeftijd: 35 tot 40 jaar;P Onderwijs;2013;51.0;0.3;0.4;0.5;0.7;0.9;1.4;36.9;0.2;0.2;0.3;0.4;0.5;0.8
3860;Leeftijd: 35 tot 40 jaar;P Onderwijs;2014;52.1;0.3;0.4;0.5;0.7;0.9;1.3;37.9;0.2;0.2;0.3;0.4;0.5;0.7
3861;Leeftijd: 35 tot 40 jaar;P Onderwijs;2015;54.1;0.3;0.4;0.5;0.7;0.8;1.3;39.6;0.2;0.3;0.3;0.4;0.5;0.7
3862;Leeftijd: 35 tot 40 jaar;P Onderwijs;2016;56.3;0.3;0.5;0.6;0.7;0.9;1.3;41.5;0.2;0.3;0.4;0.4;0.5;0.8
3863;Leeftijd: 35 tot 40 jaar;P Onderwijs;2017;58.0;0.3;0.5;0.6;0.8;1.0;1.4;42.5;0.2;0.3;0.4;0.4;0.6;0.9
3864;Leeftijd: 35 tot 40 jaar;P Onderwijs;2018;59.5;0.4;0.5;0.7;0.9;1.1;1.6;43.6;0.2;0.3;0.4;0.5;0.7;1.0
3865;Leeftijd: 35 tot 40 jaar;P Onderwijs;2019;61.3;0.4;0.6;0.8;1.0;1.2;1.8;44.9;0.2;0.3;0.4;0.6;0.7;1.1
3866;Leeftijd: 35 tot 40 jaar;P Onderwijs;2020;63.0;0.4;0.6;0.8;1.0;1.3;1.9;46.3;0.3;0.4;0.5;0.6;0.8;1.2
3867;Leeftijd: 35 tot 40 jaar;P Onderwijs;2021;65.5;0.4;0.6;0.8;1.0;1.3;1.9;48.6;0.3;0.4;0.5;0.6;0.8;1.2
3868;Leeftijd: 35 tot 40 jaar;P Onderwijs;2022;68.7;0.4;0.5;0.7;0.9;1.2;2.0;51.3;0.2;0.3;0.4;0.6;0.8;1.3
3869;Leeftijd: 35 tot 40 jaar;P Onderwijs;2023;70.9;0.5;0.6;0.9;1.2;1.6;2.5;52.8;0.3;0.4;0.6;0.8;1.0;1.6
3870;Leeftijd: 35 tot 40 jaar;Q Gezondheids- en welzijnszorg;2009;136.0;4.4;5.9;7.7;9.9;12.5;18.6;91.7;2.8;3.6;4.7;6.0;7.5;11.1
3871;Leeftijd: 35 tot 40 jaar;Q Gezondheids- en welzijnszorg;2010;136.7;5.7;7.4;9.3;11.4;13.7;19.0;91.3;3.2;4.0;5.0;6.2;7.5;10.7
3872;Leeftijd: 35 tot 40 jaar;Q Gezondheids- en welzijnszorg;2011;133.8;5.4;6.9;8.9;10.8;12.9;17.9;89.9;2.9;3.7;4.7;5.8;7.0;9.9
3873;Leeftijd: 35 tot 40 jaar;Q Gezondheids- en welzijnszorg;2012;130.6;4.5;6.0;8.6;10.4;12.3;16.6;88.4;2.4;3.2;4.3;5.3;6.4;8.9
3874;Leeftijd: 35 tot 40 jaar;Q Gezondheids- en welzijnszorg;2013;127.9;3.6;4.8;6.4;8.1;10.3;14.0;87.3;1.9;2.5;3.2;4.1;5.2;7.4
3875;Leeftijd: 35 tot 40 jaar;Q Gezondheids- en welzijnszorg;2014;125.3;3.3;4.6;6.4;7.7;9.2;12.5;86.4;1.6;2.2;3.0;3.7;4.6;6.5
3876;Leeftijd: 35 tot 40 jaar;Q Gezondheids- en welzijnszorg;2015;124.0;2.5;3.5;5.0;6.1;7.5;10.4;86.2;1.2;1.7;2.4;2.9;3.7;5.4
3877;Leeftijd: 35 tot 40 jaar;Q Gezondheids- en welzijnszorg;2016;124.3;2.1;3.0;4.3;5.5;6.9;9.7;86.8;1.1;1.5;2.1;2.7;3.4;5.0
3878;Leeftijd: 35 tot 40 jaar;Q Gezondheids- en welzijnszorg;2017;126.3;1.7;3.3;4.9;6.0;7.0;9.6;87.2;0.9;1.5;2.3;2.8;3.4;4.8
3879;Leeftijd: 35 tot 40 jaar;Q Gezondheids- en welzijnszorg;2018;128.9;1.7;3.3;5.2;6.4;7.6;10.5;89.3;0.8;1.5;2.4;3.0;3.7;5.3
3880;Leeftijd: 35 tot 40 jaar;Q Gezondheids- en welzijnszorg;2019;133.9;1.4;2.9;4.9;6.9;8.4;11.8;93.2;0.7;1.4;2.3;3.3;4.1;6.1
3881;Leeftijd: 35 tot 40 jaar;Q Gezondheids- en welzijnszorg;2020;138.0;1.3;2.5;4.2;6.2;8.3;12.2;96.3;0.7;1.3;2.0;3.0;4.1;6.3
3882;Leeftijd: 35 tot 40 jaar;Q Gezondheids- en welzijnszorg;2021;143.8;1.3;2.3;3.8;5.6;7.7;12.2;101.2;0.7;1.2;1.9;2.8;3.9;6.3
3883;Leeftijd: 35 tot 40 jaar;Q Gezondheids- en welzijnszorg;2022;149.1;1.4;1.8;3.1;4.6;6.5;11.4;105.4;0.7;1.0;1.6;2.3;3.3;5.9
3884;Leeftijd: 35 tot 40 jaar;Q Gezondheids- en welzijnszorg;2023;154.0;1.7;3.3;5.1;7.3;10.0;16.4;109.5;0.9;1.7;2.6;3.8;5.2;9.0
3885;Leeftijd: 35 tot 40 jaar;R Cultuur, sport en recreatie;2009;13.7;0.9;1.2;1.5;1.8;2.1;2.9;8.9;0.4;0.6;0.7;0.9;1.1;1.5
3886;Leeftijd: 35 tot 40 jaar;R Cultuur, sport en recreatie;2010;13.1;0.8;1.1;1.4;1.7;2.1;2.8;8.6;0.4;0.6;0.7;0.9;1.0;1.4
3887;Leeftijd: 35 tot 40 jaar;R Cultuur, sport en recreatie;2011;12.2;0.7;1.0;1.2;1.5;1.8;2.5;8.1;0.4;0.5;0.6;0.8;0.9;1.3
3888;Leeftijd: 35 tot 40 jaar;R Cultuur, sport en recreatie;2012;11.3;0.6;0.8;1.1;1.3;1.6;2.2;7.5;0.3;0.4;0.5;0.7;0.8;1.2
3889;Leeftijd: 35 tot 40 jaar;R Cultuur, sport en recreatie;2013;10.8;0.6;0.8;1.0;1.3;1.6;2.1;7.2;0.3;0.4;0.5;0.7;0.8;1.1
3890;Leeftijd: 35 tot 40 jaar;R Cultuur, sport en recreatie;2014;10.7;0.6;0.8;1.1;1.3;1.6;2.2;7.1;0.3;0.4;0.5;0.6;0.8;1.1
3891;Leeftijd: 35 tot 40 jaar;R Cultuur, sport en recreatie;2015;10.5;0.6;0.8;1.0;1.3;1.6;2.2;7.0;0.3;0.4;0.5;0.7;0.8;1.1
3892;Leeftijd: 35 tot 40 jaar;R Cultuur, sport en recreatie;2016;10.7;0.5;0.8;1.1;1.4;1.7;2.3;7.2;0.3;0.4;0.6;0.7;0.9;1.2
3893;Leeftijd: 35 tot 40 jaar;R Cultuur, sport en recreatie;2017;11.0;0.5;0.7;1.0;1.4;1.7;2.3;7.5;0.3;0.4;0.5;0.7;0.9;1.2
3894;Leeftijd: 35 tot 40 jaar;R Cultuur, sport en recreatie;2018;11.3;0.5;0.8;1.1;1.4;1.8;2.4;7.7;0.3;0.4;0.6;0.7;0.9;1.3
3895;Leeftijd: 35 tot 40 jaar;R Cultuur, sport en recreatie;2019;11.4;0.5;0.7;1.0;1.3;1.7;2.4;7.8;0.2;0.4;0.5;0.7;0.9;1.3
3896;Leeftijd: 35 tot 40 jaar;R Cultuur, sport en recreatie;2020;11.1;0.4;0.6;0.9;1.2;1.5;2.2;7.7;0.2;0.3;0.5;0.6;0.8;1.2
3897;Leeftijd: 35 tot 40 jaar;R Cultuur, sport en recreatie;2021;10.9;0.4;0.6;0.9;1.2;1.5;2.1;7.7;0.2;0.3;0.5;0.6;0.8;1.2
3898;Leeftijd: 35 tot 40 jaar;R Cultuur, sport en recreatie;2022;11.7;0.4;0.6;0.8;1.1;1.5;2.2;8.3;0.2;0.3;0.4;0.6;0.8;1.2
3899;Leeftijd: 35 tot 40 jaar;R Cultuur, sport en recreatie;2023;12.2;0.5;0.8;1.2;1.6;2.0;2.8;8.8;0.3;0.5;0.7;0.9;1.1;1.7
3900;Leeftijd: 35 tot 40 jaar;S Overige dienstverlening;2009;15.6;0.8;1.2;1.8;2.5;3.1;4.1;11.3;0.5;0.7;1.2;1.6;2.0;2.6
3901;Leeftijd: 35 tot 40 jaar;S Overige dienstverlening;2010;15.4;0.9;1.4;2.0;2.6;3.1;4.1;11.2;0.6;0.8;1.3;1.7;2.0;2.6
3902;Leeftijd: 35 tot 40 jaar;S Overige dienstverlening;2011;14.1;0.7;1.1;1.7;2.2;2.7;3.6;10.3;0.5;0.7;1.1;1.4;1.7;2.3
3903;Leeftijd: 35 tot 40 jaar;S Overige dienstverlening;2012;13.2;0.6;1.0;1.5;2.1;2.5;3.3;9.7;0.4;0.6;0.9;1.3;1.6;2.1
3904;Leeftijd: 35 tot 40 jaar;S Overige dienstverlening;2013;12.6;0.6;1.0;1.5;2.0;2.4;3.3;9.3;0.3;0.6;0.9;1.3;1.5;2.1
3905;Leeftijd: 35 tot 40 jaar;S Overige dienstverlening;2014;12.2;0.5;0.9;1.4;1.9;2.3;3.2;9.0;0.3;0.5;0.8;1.2;1.4;2.0
3906;Leeftijd: 35 tot 40 jaar;S Overige dienstverlening;2015;11.9;0.4;0.8;1.2;1.7;2.1;2.9;8.7;0.2;0.5;0.7;1.1;1.3;1.9
3907;Leeftijd: 35 tot 40 jaar;S Overige dienstverlening;2016;12.2;0.4;0.8;1.3;1.8;2.2;3.2;9.0;0.2;0.5;0.8;1.1;1.4;2.0
3908;Leeftijd: 35 tot 40 jaar;S Overige dienstverlening;2017;12.6;0.4;0.7;1.1;1.4;1.7;3.2;9.2;0.2;0.4;0.7;0.9;1.0;1.9
3909;Leeftijd: 35 tot 40 jaar;S Overige dienstverlening;2018;12.8;0.4;0.7;1.2;1.5;1.8;3.4;9.4;0.2;0.4;0.7;0.9;1.1;2.1
3910;Leeftijd: 35 tot 40 jaar;S Overige dienstverlening;2019;13.1;0.4;0.8;1.2;1.6;1.9;3.4;9.6;0.2;0.5;0.7;1.0;1.1;2.1
3911;Leeftijd: 35 tot 40 jaar;S Overige dienstverlening;2020;13.1;0.4;0.7;1.2;1.5;1.8;3.3;9.7;0.2;0.5;0.7;0.9;1.1;2.0
3912;Leeftijd: 35 tot 40 jaar;S Overige dienstverlening;2021;12.9;0.4;0.7;1.1;1.4;1.7;3.5;9.7;0.2;0.5;0.7;0.9;1.1;2.2
3913;Leeftijd: 35 tot 40 jaar;S Overige dienstverlening;2022;12.7;0.4;0.7;1.0;1.4;1.7;3.3;9.6;0.2;0.4;0.6;0.9;1.1;2.1
3914;Leeftijd: 35 tot 40 jaar;S Overige dienstverlening;2023;12.8;0.4;0.8;1.3;1.9;2.7;3.8;9.7;0.3;0.5;0.8;1.2;1.7;2.4
3915;Leeftijd: 40 tot 45 jaar;A-U Alle economische activiteiten;2009;989.3;36.1;50.2;67.3;85.4;108.0;155.0;793.0;21.8;30.1;40.6;52.0;66.2;96.6
3916;Leeftijd: 40 tot 45 jaar;A-U Alle economische activiteiten;2010;992.5;39.0;54.5;72.1;89.8;114.4;157.3;793.0;23.3;32.4;43.4;54.7;69.8;98.1
3917;Leeftijd: 40 tot 45 jaar;A-U Alle economische activiteiten;2011;988.6;36.8;52.4;70.0;87.3;110.9;153.0;788.7;21.2;30.6;41.5;52.4;67.0;94.5
3918;Leeftijd: 40 tot 45 jaar;A-U Alle economische activiteiten;2012;969.6;33.2;49.8;68.1;84.5;106.7;147.1;774.7;18.7;28.6;39.6;49.9;63.5;89.7
3919;Leeftijd: 40 tot 45 jaar;A-U Alle economische activiteiten;2013;932.1;28.8;45.3;61.3;76.9;97.2;136.5;746.6;17.0;27.2;37.0;46.6;59.0;84.2
3920;Leeftijd: 40 tot 45 jaar;A-U Alle economische activiteiten;2014;886.2;28.7;46.0;62.4;78.2;96.2;133.2;711.3;16.8;27.5;37.4;47.6;58.7;82.6
3921;Leeftijd: 40 tot 45 jaar;A-U Alle economische activiteiten;2015;846.6;25.5;41.8;57.5;72.8;89.7;124.5;681.2;15.3;25.5;34.8;44.5;55.2;77.6
3922;Leeftijd: 40 tot 45 jaar;A-U Alle economische activiteiten;2016;812.5;25.7;43.0;58.3;73.6;89.7;125.0;657.1;15.8;26.7;36.0;45.9;56.3;79.3
3923;Leeftijd: 40 tot 45 jaar;A-U Alle economische activiteiten;2017;792.7;23.9;42.6;58.8;74.0;89.9;126.8;641.3;14.8;26.5;36.2;46.4;56.9;81.3
3924;Leeftijd: 40 tot 45 jaar;A-U Alle economische activiteiten;2018;787.0;23.9;41.7;59.0;75.6;91.3;128.9;639.3;14.9;26.0;36.8;48.0;58.7;83.9
3925;Leeftijd: 40 tot 45 jaar;A-U Alle economische activiteiten;2019;788.0;22.2;39.6;56.9;75.1;91.6;128.5;642.3;13.8;25.2;36.2;48.2;59.5;84.9
3926;Leeftijd: 40 tot 45 jaar;A-U Alle economische activiteiten;2020;780.0;19.3;34.6;50.0;67.2;84.2;119.5;638.8;12.4;22.5;32.6;44.1;55.6;80.0
3927;Leeftijd: 40 tot 45 jaar;A-U Alle economische activiteiten;2021;794.6;18.4;33.0;48.5;65.0;81.6;118.5;654.7;12.2;22.1;32.4;43.7;55.2;80.9
3928;Leeftijd: 40 tot 45 jaar;A-U Alle economische activiteiten;2022;816.7;18.0;30.6;45.9;62.1;78.1;115.7;674.6;12.0;20.6;30.8;42.0;53.2;79.5
3929;Leeftijd: 40 tot 45 jaar;A-U Alle economische activiteiten;2023;823.4;23.8;43.5;62.9;82.8;104.3;142.1;682.8;15.7;29.1;42.6;56.6;71.6;99.9
3930;Leeftijd: 40 tot 45 jaar;A-F Landbouw en nijverheid;2009;199.4;4.1;6.5;9.2;11.8;15.5;22.2;181.8;3.1;4.8;6.9;9.0;12.1;17.6
3931;Leeftijd: 40 tot 45 jaar;A-F Landbouw en nijverheid;2010;196.9;4.0;6.8;9.7;12.3;15.9;22.0;179.3;3.0;5.0;7.3;9.5;12.4;17.3
3932;Leeftijd: 40 tot 45 jaar;A-F Landbouw en nijverheid;2011;192.7;4.1;6.9;9.9;12.3;15.7;21.3;175.0;3.0;5.1;7.4;9.4;12.2;16.7
3933;Leeftijd: 40 tot 45 jaar;A-F Landbouw en nijverheid;2012;186.6;3.7;7.1;9.9;12.0;15.1;20.5;169.3;2.6;5.2;7.5;9.2;11.8;16.1
3934;Leeftijd: 40 tot 45 jaar;A-F Landbouw en nijverheid;2013;175.0;2.5;6.7;9.1;11.0;14.0;19.2;159.0;1.9;5.1;7.0;8.5;11.0;15.2
3935;Leeftijd: 40 tot 45 jaar;A-F Landbouw en nijverheid;2014;162.9;2.5;7.0;9.3;12.1;14.2;18.8;147.8;1.9;5.3;7.2;9.6;11.2;14.9
3936;Leeftijd: 40 tot 45 jaar;A-F Landbouw en nijverheid;2015;151.2;2.6;6.8;9.0;11.5;13.6;17.5;137.5;2.0;5.3;7.1;9.1;10.9;14.0
3937;Leeftijd: 40 tot 45 jaar;A-F Landbouw en nijverheid;2016;142.0;2.7;7.0;8.5;10.8;12.9;16.6;129.3;2.1;5.5;6.7;8.6;10.3;13.3
3938;Leeftijd: 40 tot 45 jaar;A-F Landbouw en nijverheid;2017;135.3;2.4;6.4;7.8;10.1;12.0;15.7;123.7;1.8;5.1;6.1;8.0;9.6;12.5
3939;Leeftijd: 40 tot 45 jaar;A-F Landbouw en nijverheid;2018;132.4;2.5;5.6;7.5;9.7;11.6;15.2;121.3;1.9;4.4;5.9;7.7;9.3;12.1
3940;Leeftijd: 40 tot 45 jaar;A-F Landbouw en nijverheid;2019;132.4;2.2;5.4;7.2;9.3;11.2;14.9;121.6;1.6;4.2;5.7;7.5;9.0;12.0
3941;Leeftijd: 40 tot 45 jaar;A-F Landbouw en nijverheid;2020;131.2;2.1;4.9;6.7;8.8;10.7;14.3;120.5;1.6;3.8;5.3;7.1;8.6;11.5
3942;Leeftijd: 40 tot 45 jaar;A-F Landbouw en nijverheid;2021;132.5;2.0;4.6;6.5;8.6;10.5;14.1;121.7;1.6;3.6;5.1;6.9;8.4;11.4
3943;Leeftijd: 40 tot 45 jaar;A-F Landbouw en nijverheid;2022;134.8;2.1;4.4;6.3;8.3;10.1;13.6;123.8;1.6;3.4;4.9;6.6;8.0;10.9
3944;Leeftijd: 40 tot 45 jaar;A-F Landbouw en nijverheid;2023;135.6;2.9;6.0;8.3;10.3;12.3;16.6;124.9;2.2;4.7;6.5;8.2;9.8;13.6
3945;Leeftijd: 40 tot 45 jaar;B-E Nijverheid (geen bouw) en energie;2009;137.6;3.1;5.1;7.3;9.5;12.6;18.1;126.3;2.4;3.9;5.6;7.4;10.1;14.8
3946;Leeftijd: 40 tot 45 jaar;B-E Nijverheid (geen bouw) en energie;2010;133.7;2.9;5.3;7.6;9.8;12.7;17.6;122.4;2.2;3.9;5.8;7.7;10.2;14.3
3947;Leeftijd: 40 tot 45 jaar;B-E Nijverheid (geen bouw) en energie;2011;130.3;3.0;5.3;7.8;9.8;12.6;17.0;118.8;2.2;3.9;6.0;7.6;10.1;13.7
3948;Leeftijd: 40 tot 45 jaar;B-E Nijverheid (geen bouw) en energie;2012;126.3;2.7;5.6;8.0;9.6;12.2;16.3;115.0;1.9;4.2;6.1;7.5;9.8;13.1
3949;Leeftijd: 40 tot 45 jaar;B-E Nijverheid (geen bouw) en energie;2013;119.2;1.7;5.5;7.5;8.9;11.4;15.5;108.6;1.3;4.2;5.8;7.0;9.1;12.4
3950;Leeftijd: 40 tot 45 jaar;B-E Nijverheid (geen bouw) en energie;2014;111.6;1.7;5.8;7.7;10.1;11.8;15.3;101.5;1.2;4.4;6.0;8.1;9.4;12.3
3951;Leeftijd: 40 tot 45 jaar;B-E Nijverheid (geen bouw) en energie;2015;103.4;1.9;5.7;7.5;9.6;11.3;14.1;94.2;1.4;4.4;5.9;7.7;9.2;11.4
3952;Leeftijd: 40 tot 45 jaar;B-E Nijverheid (geen bouw) en energie;2016;96.3;1.9;5.9;6.9;8.8;10.4;13.1;87.9;1.5;4.6;5.4;7.1;8.4;10.6
3953;Leeftijd: 40 tot 45 jaar;B-E Nijverheid (geen bouw) en energie;2017;90.7;1.7;5.3;6.2;8.0;9.4;12.1;82.9;1.3;4.2;4.9;6.4;7.6;9.8
3954;Leeftijd: 40 tot 45 jaar;B-E Nijverheid (geen bouw) en energie;2018;87.8;1.8;4.5;5.9;7.6;9.0;11.6;80.5;1.4;3.5;4.7;6.2;7.3;9.4
3955;Leeftijd: 40 tot 45 jaar;B-E Nijverheid (geen bouw) en energie;2019;87.1;1.6;4.3;5.6;7.2;8.6;11.1;80.0;1.2;3.4;4.4;5.8;7.0;9.0
3956;Leeftijd: 40 tot 45 jaar;B-E Nijverheid (geen bouw) en energie;2020;85.5;1.5;3.8;5.1;6.8;8.1;10.6;78.6;1.2;3.0;4.1;5.5;6.6;8.6
3957;Leeftijd: 40 tot 45 jaar;B-E Nijverheid (geen bouw) en energie;2021;85.9;1.4;3.5;4.9;6.5;7.9;10.3;79.0;1.1;2.7;3.9;5.3;6.4;8.4
3958;Leeftijd: 40 tot 45 jaar;B-E Nijverheid (geen bouw) en energie;2022;87.1;1.4;3.3;4.7;6.3;7.5;9.9;80.2;1.1;2.6;3.7;5.0;6.0;8.0
3959;Leeftijd: 40 tot 45 jaar;B-E Nijverheid (geen bouw) en energie;2023;88.0;2.1;4.7;6.3;7.7;9.0;11.9;81.3;1.6;3.7;5.0;6.2;7.2;9.8
3960;Leeftijd: 40 tot 45 jaar;B-F Nijverheid en energie;2009;189.6;3.5;5.7;8.0;10.4;13.6;19.6;174.0;2.7;4.3;6.1;8.0;10.8;15.8
3961;Leeftijd: 40 tot 45 jaar;B-F Nijverheid en energie;2010;186.1;3.4;5.9;8.4;10.7;13.9;19.3;170.5;2.6;4.4;6.4;8.3;11.0;15.4
3962;Leeftijd: 40 tot 45 jaar;B-F Nijverheid en energie;2011;182.1;3.5;5.9;8.6;10.7;13.8;18.7;166.3;2.5;4.4;6.5;8.3;10.9;14.9
3963;Leeftijd: 40 tot 45 jaar;B-F Nijverheid en energie;2012;176.4;3.1;6.2;8.8;10.6;13.4;18.1;160.8;2.2;4.6;6.7;8.2;10.6;14.4
3964;Leeftijd: 40 tot 45 jaar;B-F Nijverheid en energie;2013;165.2;2.0;6.0;8.1;9.7;12.5;17.0;150.8;1.6;4.6;6.3;7.6;9.9;13.6
3965;Leeftijd: 40 tot 45 jaar;B-F Nijverheid en energie;2014;153.6;2.0;6.2;8.3;10.8;12.7;16.6;140.0;1.5;4.7;6.4;8.6;10.1;13.2
3966;Leeftijd: 40 tot 45 jaar;B-F Nijverheid en energie;2015;142.5;2.2;6.1;8.0;10.2;12.1;15.4;130.2;1.6;4.7;6.3;8.2;9.7;12.3
3967;Leeftijd: 40 tot 45 jaar;B-F Nijverheid en energie;2016;133.5;2.2;6.3;7.4;9.5;11.2;14.4;122.3;1.7;4.9;5.8;7.6;9.0;11.5
3968;Leeftijd: 40 tot 45 jaar;B-F Nijverheid en energie;2017;127.0;2.0;5.7;6.7;8.7;10.3;13.4;116.7;1.5;4.5;5.3;6.9;8.3;10.7
3969;Leeftijd: 40 tot 45 jaar;B-F Nijverheid en energie;2018;124.2;2.1;4.9;6.4;8.3;9.9;12.8;114.3;1.6;3.8;5.1;6.7;7.9;10.3
3970;Leeftijd: 40 tot 45 jaar;B-F Nijverheid en energie;2019;124.1;1.8;4.7;6.1;7.9;9.4;12.4;114.5;1.3;3.6;4.8;6.3;7.6;10.0
3971;Leeftijd: 40 tot 45 jaar;B-F Nijverheid en energie;2020;123.0;1.8;4.2;5.7;7.5;9.0;11.9;113.5;1.4;3.3;4.5;6.0;7.2;9.6
3972;Leeftijd: 40 tot 45 jaar;B-F Nijverheid en energie;2021;124.3;1.7;3.9;5.5;7.3;8.8;11.7;114.6;1.3;3.1;4.3;5.8;7.1;9.4
3973;Leeftijd: 40 tot 45 jaar;B-F Nijverheid en energie;2022;126.3;1.8;3.8;5.3;7.0;8.4;11.2;116.6;1.3;2.9;4.1;5.5;6.7;9.0
3974;Leeftijd: 40 tot 45 jaar;B-F Nijverheid en energie;2023;127.1;2.5;5.3;7.0;8.7;10.2;13.8;117.6;1.9;4.1;5.6;6.9;8.2;11.3
3975;Leeftijd: 40 tot 45 jaar;G-I Handel, vervoer en horeca;2009;221.7;11.6;16.3;22.4;28.7;35.4;49.6;179.0;6.2;8.7;12.2;16.1;20.3;29.8
3976;Leeftijd: 40 tot 45 jaar;G-I Handel, vervoer en horeca;2010;223.3;11.4;16.2;22.3;28.5;35.2;49.6;180.8;6.2;8.8;12.4;16.2;20.4;30.1
3977;Leeftijd: 40 tot 45 jaar;G-I Handel, vervoer en horeca;2011;224.4;10.9;15.9;21.7;27.7;34.5;48.9;181.7;5.7;8.4;11.8;15.6;19.9;29.6
3978;Leeftijd: 40 tot 45 jaar;G-I Handel, vervoer en horeca;2012;221.0;9.7;15.2;20.7;26.6;33.2;46.8;179.1;5.0;7.9;11.2;14.8;19.0;28.2
3979;Leeftijd: 40 tot 45 jaar;G-I Handel, vervoer en horeca;2013;211.9;9.0;14.3;19.6;25.2;31.5;44.4;172.4;4.7;7.5;10.7;14.2;18.2;27.0
3980;Leeftijd: 40 tot 45 jaar;G-I Handel, vervoer en horeca;2014;199.1;7.9;13.4;18.8;24.4;30.4;42.9;161.8;4.1;7.0;10.2;13.8;17.6;26.2
3981;Leeftijd: 40 tot 45 jaar;G-I Handel, vervoer en horeca;2015;187.3;6.5;12.0;17.6;23.0;28.7;40.5;152.4;3.5;6.5;9.6;13.0;16.8;25.0
3982;Leeftijd: 40 tot 45 jaar;G-I Handel, vervoer en horeca;2016;178.1;6.7;12.5;18.2;23.8;29.5;41.4;145.9;3.7;6.9;10.3;13.9;17.7;26.1
3983;Leeftijd: 40 tot 45 jaar;G-I Handel, vervoer en horeca;2017;171.4;5.5;11.6;17.5;23.4;29.5;42.4;141.2;3.0;6.4;10.0;13.9;18.0;27.2
3984;Leeftijd: 40 tot 45 jaar;G-I Handel, vervoer en horeca;2018;168.5;5.7;11.9;18.0;24.0;30.1;43.3;139.7;3.2;6.7;10.4;14.5;18.7;28.2
3985;Leeftijd: 40 tot 45 jaar;G-I Handel, vervoer en horeca;2019;166.7;5.1;11.2;17.5;23.7;30.2;43.3;139.1;2.8;6.5;10.4;14.6;19.2;28.9
3986;Leeftijd: 40 tot 45 jaar;G-I Handel, vervoer en horeca;2020;162.1;4.4;10.0;15.7;21.7;28.2;40.7;136.4;2.8;6.1;9.8;13.9;18.5;27.8
3987;Leeftijd: 40 tot 45 jaar;G-I Handel, vervoer en horeca;2021;162.4;4.1;9.5;15.4;21.4;27.6;40.4;137.8;2.7;6.0;9.7;13.9;18.4;28.1
3988;Leeftijd: 40 tot 45 jaar;G-I Handel, vervoer en horeca;2022;166.9;4.1;8.5;14.7;20.6;26.7;40.0;141.9;2.7;5.4;9.2;13.4;17.9;27.9
3989;Leeftijd: 40 tot 45 jaar;G-I Handel, vervoer en horeca;2023;168.2;6.9;13.8;21.6;29.4;36.9;50.5;143.1;4.4;9.1;14.3;19.9;25.5;36.3
3990;Leeftijd: 40 tot 45 jaar;G-N Commerciële dienstverlening;2009;469.6;22.6;31.5;42.4;53.6;67.6;96.2;379.0;12.6;17.7;24.1;30.9;39.2;57.2
3991;Leeftijd: 40 tot 45 jaar;G-N Commerciële dienstverlening;2010;470.8;22.3;31.8;42.6;53.6;69.8;96.0;381.6;13.1;18.6;25.1;32.0;41.3;58.5
3992;Leeftijd: 40 tot 45 jaar;G-N Commerciële dienstverlening;2011;474.9;21.4;31.2;41.7;52.7;68.2;94.5;385.0;11.9;17.6;24.1;30.8;39.9;57.1
