ID;Geslacht;Persoonskenmerken;MboSectoren;MaatschappelijkePositie1JaarEerder;Perioden;InstromersTotaal_1;Entreeopleiding_2;Niveau2_3;Niveau3_4;Niveau4_5;BeroepsopleidendeLeerwegBol_6;BeroepsbegeleidendeLeerwegBbl_7;BolEntreeopleiding_8;BolNiveau2_9;BolNiveau3_10;BolNiveau4_11;BblEntreeopleiding_12;BblNiveau2_13;BblNiveau3_14;BblNiveau4_15
3874;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Voortgezet speciaal onderwijs;2019/'20;113.0;0.0;59.0;14.0;40.0;112.0;1.0;0.0;58.0;14.0;40.0;0.0;1.0;0.0;0.0
3875;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Voortgezet speciaal onderwijs;2020/'21;109.0;0.0;51.0;15.0;43.0;108.0;1.0;0.0;50.0;15.0;43.0;0.0;1.0;0.0;0.0
3876;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Praktijkonderwijs;2009/'10;107.0;60.0;47.0;0.0;0.0;98.0;9.0;55.0;43.0;0.0;0.0;5.0;4.0;0.0;0.0
3877;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Praktijkonderwijs;2010/'11;79.0;44.0;35.0;0.0;0.0;70.0;9.0;43.0;27.0;0.0;0.0;1.0;8.0;0.0;0.0
3878;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Praktijkonderwijs;2011/'12;71.0;43.0;28.0;0.0;0.0;66.0;5.0;40.0;26.0;0.0;0.0;3.0;2.0;0.0;0.0
3879;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Praktijkonderwijs;2012/'13;80.0;62.0;18.0;0.0;0.0;76.0;4.0;60.0;16.0;0.0;0.0;2.0;2.0;0.0;0.0
3880;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Praktijkonderwijs;2013/'14;69.0;49.0;19.0;0.0;1.0;65.0;4.0;48.0;16.0;0.0;1.0;1.0;3.0;0.0;0.0
3881;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Praktijkonderwijs;2014/'15;39.0;21.0;18.0;0.0;0.0;39.0;0.0;21.0;18.0;0.0;0.0;0.0;0.0;0.0;0.0
3882;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Praktijkonderwijs;2015/'16;29.0;22.0;7.0;0.0;0.0;29.0;0.0;22.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0
3883;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Praktijkonderwijs;2016/'17;24.0;0.0;23.0;1.0;0.0;16.0;8.0;0.0;15.0;1.0;0.0;0.0;8.0;0.0;0.0
3884;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Praktijkonderwijs;2017/'18;15.0;0.0;15.0;0.0;0.0;14.0;1.0;0.0;14.0;0.0;0.0;0.0;1.0;0.0;0.0
3885;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Praktijkonderwijs;2018/'19;28.0;0.0;27.0;0.0;1.0;26.0;2.0;0.0;25.0;0.0;1.0;0.0;2.0;0.0;0.0
3886;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Praktijkonderwijs;2019/'20;54.0;0.0;53.0;1.0;0.0;53.0;1.0;0.0;52.0;1.0;0.0;0.0;1.0;0.0;0.0
3887;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Praktijkonderwijs;2020/'21;60.0;0.0;59.0;1.0;0.0;58.0;2.0;0.0;57.0;1.0;0.0;0.0;2.0;0.0;0.0
3888;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Brugklassen 1, 2 en 3 (ongedeeld);2009/'10;110.0;33.0;68.0;3.0;6.0;107.0;3.0;33.0;65.0;3.0;6.0;0.0;3.0;0.0;0.0
3889;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Brugklassen 1, 2 en 3 (ongedeeld);2010/'11;131.0;53.0;59.0;11.0;8.0;128.0;3.0;53.0;58.0;9.0;8.0;0.0;1.0;2.0;0.0
3890;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Brugklassen 1, 2 en 3 (ongedeeld);2011/'12;127.0;54.0;55.0;10.0;8.0;126.0;1.0;54.0;54.0;10.0;8.0;0.0;1.0;0.0;0.0
3891;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Brugklassen 1, 2 en 3 (ongedeeld);2012/'13;148.0;74.0;55.0;10.0;9.0;148.0;0.0;74.0;55.0;10.0;9.0;0.0;0.0;0.0;0.0
3892;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Brugklassen 1, 2 en 3 (ongedeeld);2013/'14;119.0;64.0;42.0;6.0;7.0;118.0;1.0;64.0;41.0;6.0;7.0;0.0;1.0;0.0;0.0
3893;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Brugklassen 1, 2 en 3 (ongedeeld);2014/'15;78.0;33.0;33.0;5.0;7.0;77.0;1.0;33.0;32.0;5.0;7.0;0.0;1.0;0.0;0.0
3894;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Brugklassen 1, 2 en 3 (ongedeeld);2015/'16;65.0;17.0;32.0;9.0;7.0;65.0;0.0;17.0;32.0;9.0;7.0;0.0;0.0;0.0;0.0
3895;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Brugklassen 1, 2 en 3 (ongedeeld);2016/'17;69.0;0.0;51.0;10.0;8.0;68.0;1.0;0.0;50.0;10.0;8.0;0.0;1.0;0.0;0.0
3896;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Brugklassen 1, 2 en 3 (ongedeeld);2017/'18;143.0;0.0;111.0;15.0;17.0;142.0;1.0;0.0;110.0;15.0;17.0;0.0;1.0;0.0;0.0
3897;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Brugklassen 1, 2 en 3 (ongedeeld);2018/'19;252.0;0.0;191.0;26.0;35.0;250.0;2.0;0.0;191.0;26.0;33.0;0.0;0.0;0.0;2.0
3898;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Brugklassen 1, 2 en 3 (ongedeeld);2019/'20;241.0;0.0;186.0;33.0;22.0;240.0;1.0;0.0;185.0;33.0;22.0;0.0;1.0;0.0;0.0
3899;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Brugklassen 1, 2 en 3 (ongedeeld);2020/'21;171.0;0.0;137.0;8.0;26.0;170.0;1.0;0.0;136.0;8.0;26.0;0.0;1.0;0.0;0.0
3900;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 totaal;2009/'10;3388.0;45.0;1759.0;763.0;821.0;3311.0;77.0;45.0;1692.0;755.0;819.0;0.0;67.0;8.0;2.0
3901;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 totaal;2010/'11;3528.0;52.0;1775.0;848.0;853.0;3466.0;62.0;52.0;1723.0;839.0;852.0;0.0;52.0;9.0;1.0
3902;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 totaal;2011/'12;3315.0;58.0;1648.0;821.0;788.0;3261.0;54.0;57.0;1604.0;814.0;786.0;1.0;44.0;7.0;2.0
3903;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 totaal;2012/'13;3307.0;68.0;1633.0;817.0;789.0;3272.0;35.0;67.0;1603.0;813.0;789.0;1.0;30.0;4.0;0.0
3904;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 totaal;2013/'14;3353.0;70.0;1639.0;796.0;848.0;3311.0;42.0;69.0;1605.0;793.0;844.0;1.0;34.0;3.0;4.0
3905;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 totaal;2014/'15;3463.0;23.0;1682.0;859.0;899.0;3419.0;44.0;22.0;1646.0;854.0;897.0;1.0;36.0;5.0;2.0
3906;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 totaal;2015/'16;3550.0;11.0;1686.0;902.0;951.0;3519.0;31.0;11.0;1664.0;897.0;947.0;0.0;22.0;5.0;4.0
3907;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 totaal;2016/'17;3954.0;0.0;1961.0;879.0;1114.0;3914.0;40.0;0.0;1936.0;865.0;1113.0;0.0;25.0;14.0;1.0
3908;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 totaal;2017/'18;4169.0;0.0;1968.0;868.0;1333.0;4123.0;46.0;0.0;1945.0;852.0;1326.0;0.0;23.0;16.0;7.0
3909;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 totaal;2018/'19;4182.0;0.0;1834.0;643.0;1705.0;4126.0;56.0;0.0;1805.0;620.0;1701.0;0.0;29.0;23.0;4.0
3910;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 totaal;2019/'20;3941.0;0.0;1679.0;559.0;1703.0;3875.0;66.0;0.0;1641.0;542.0;1692.0;0.0;38.0;17.0;11.0
3911;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 totaal;2020/'21;4472.0;0.0;1892.0;582.0;1998.0;4402.0;70.0;0.0;1864.0;558.0;1980.0;0.0;28.0;24.0;18.0
3912;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 techniek;2009/'10;106.0;1.0;55.0;30.0;20.0;105.0;1.0;1.0;54.0;30.0;20.0;0.0;1.0;0.0;0.0
3913;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 techniek;2010/'11;136.0;2.0;60.0;43.0;31.0;134.0;2.0;2.0;58.0;43.0;31.0;0.0;2.0;0.0;0.0
3914;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 techniek;2011/'12;131.0;3.0;58.0;41.0;29.0;129.0;2.0;3.0;57.0;40.0;29.0;0.0;1.0;1.0;0.0
3915;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 techniek;2012/'13;134.0;7.0;69.0;29.0;29.0;132.0;2.0;7.0;67.0;29.0;29.0;0.0;2.0;0.0;0.0
3916;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 techniek;2013/'14;110.0;2.0;57.0;25.0;26.0;110.0;0.0;2.0;57.0;25.0;26.0;0.0;0.0;0.0;0.0
3917;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 techniek;2014/'15;112.0;1.0;50.0;29.0;32.0;111.0;1.0;1.0;49.0;29.0;32.0;0.0;1.0;0.0;0.0
3918;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 techniek;2015/'16;94.0;1.0;45.0;25.0;23.0;93.0;1.0;1.0;44.0;25.0;23.0;0.0;1.0;0.0;0.0
3919;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 techniek;2016/'17;168.0;0.0;90.0;33.0;45.0;168.0;0.0;0.0;90.0;33.0;45.0;0.0;0.0;0.0;0.0
3920;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 techniek;2017/'18;154.0;0.0;77.0;44.0;33.0;152.0;2.0;0.0;75.0;44.0;33.0;0.0;2.0;0.0;0.0
3921;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 techniek;2018/'19;152.0;0.0;77.0;21.0;54.0;150.0;2.0;0.0;76.0;20.0;54.0;0.0;1.0;1.0;0.0
3922;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 techniek;2019/'20;147.0;0.0;85.0;19.0;43.0;145.0;2.0;0.0;83.0;19.0;43.0;0.0;2.0;0.0;0.0
3923;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 techniek;2020/'21;210.0;0.0;114.0;29.0;67.0;204.0;6.0;0.0;111.0;27.0;66.0;0.0;3.0;2.0;1.0
3924;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 landbouw;2009/'10;142.0;0.0;94.0;32.0;16.0;138.0;4.0;0.0;91.0;31.0;16.0;0.0;3.0;1.0;0.0
3925;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 landbouw;2010/'11;154.0;2.0;81.0;44.0;27.0;148.0;6.0;2.0;76.0;43.0;27.0;0.0;5.0;1.0;0.0
3926;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 landbouw;2011/'12;156.0;1.0;93.0;49.0;13.0;152.0;4.0;1.0;90.0;48.0;13.0;0.0;3.0;1.0;0.0
3927;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 landbouw;2012/'13;122.0;1.0;72.0;30.0;19.0;120.0;2.0;1.0;70.0;30.0;19.0;0.0;2.0;0.0;0.0
3928;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 landbouw;2013/'14;131.0;4.0;74.0;37.0;16.0;128.0;3.0;3.0;72.0;37.0;16.0;1.0;2.0;0.0;0.0
3929;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 landbouw;2014/'15;155.0;1.0;86.0;54.0;14.0;150.0;5.0;1.0;81.0;54.0;14.0;0.0;5.0;0.0;0.0
3930;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 landbouw;2015/'16;155.0;1.0;86.0;44.0;24.0;153.0;2.0;1.0;85.0;44.0;23.0;0.0;1.0;0.0;1.0
3931;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 landbouw;2016/'17;166.0;0.0;92.0;42.0;32.0;164.0;2.0;0.0;91.0;41.0;32.0;0.0;1.0;1.0;0.0
3932;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 landbouw;2017/'18;202.0;0.0;105.0;53.0;44.0;201.0;1.0;0.0;104.0;53.0;44.0;0.0;1.0;0.0;0.0
3933;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 landbouw;2018/'19;232.0;0.0;121.0;37.0;74.0;231.0;1.0;0.0;121.0;36.0;74.0;0.0;0.0;1.0;0.0
3934;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 landbouw;2019/'20;199.0;0.0;93.0;40.0;66.0;196.0;3.0;0.0;90.0;40.0;66.0;0.0;3.0;0.0;0.0
3935;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 landbouw;2020/'21;223.0;0.0;97.0;50.0;76.0;217.0;6.0;0.0;92.0;49.0;76.0;0.0;5.0;1.0;0.0
3936;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 economie;2009/'10;693.0;9.0;298.0;152.0;234.0;688.0;5.0;9.0;294.0;151.0;234.0;0.0;4.0;1.0;0.0
3937;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 economie;2010/'11;743.0;13.0;276.0;179.0;275.0;734.0;9.0;13.0;270.0;177.0;274.0;0.0;6.0;2.0;1.0
3938;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 economie;2011/'12;848.0;18.0;372.0;184.0;274.0;838.0;10.0;18.0;364.0;182.0;274.0;0.0;8.0;2.0;0.0
3939;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 economie;2012/'13;872.0;20.0;376.0;198.0;278.0;867.0;5.0;20.0;373.0;196.0;278.0;0.0;3.0;2.0;0.0
3940;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 economie;2013/'14;990.0;28.0;399.0;228.0;335.0;981.0;9.0;28.0;392.0;228.0;333.0;0.0;7.0;0.0;2.0
3941;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 economie;2014/'15;1025.0;10.0;453.0;225.0;337.0;1015.0;10.0;10.0;445.0;224.0;336.0;0.0;8.0;1.0;1.0
3942;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 economie;2015/'16;543.0;0.0;183.0;137.0;223.0;541.0;2.0;0.0;182.0;136.0;223.0;0.0;1.0;1.0;0.0
3943;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 economie;2016/'17;1512.0;0.0;739.0;290.0;483.0;1502.0;10.0;0.0;733.0;286.0;483.0;0.0;6.0;4.0;0.0
3944;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 economie;2017/'18;643.0;0.0;250.0;128.0;265.0;632.0;11.0;0.0;246.0;124.0;262.0;0.0;4.0;4.0;3.0
3945;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 economie;2018/'19;689.0;0.0;264.0;102.0;323.0;675.0;14.0;0.0;261.0;92.0;322.0;0.0;3.0;10.0;1.0
3946;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 economie;2019/'20;634.0;0.0;235.0;89.0;310.0;617.0;17.0;0.0;224.0;84.0;309.0;0.0;11.0;5.0;1.0
3947;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 economie;2020/'21;664.0;0.0;249.0;83.0;332.0;647.0;17.0;0.0;245.0;76.0;326.0;0.0;4.0;7.0;6.0
3948;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 zorg en welzijn;2009/'10;2296.0;34.0;1254.0;500.0;508.0;2231.0;65.0;34.0;1197.0;494.0;506.0;0.0;57.0;6.0;2.0
3949;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 zorg en welzijn;2010/'11;2292.0;31.0;1267.0;514.0;480.0;2249.0;43.0;31.0;1230.0;508.0;480.0;0.0;37.0;6.0;0.0
3950;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 zorg en welzijn;2011/'12;1984.0;35.0;1053.0;465.0;431.0;1947.0;37.0;34.0;1022.0;462.0;429.0;1.0;31.0;3.0;2.0
3951;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 zorg en welzijn;2012/'13;1938.0;38.0;1007.0;468.0;425.0;1913.0;25.0;37.0;985.0;466.0;425.0;1.0;22.0;2.0;0.0
3952;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 zorg en welzijn;2013/'14;1938.0;33.0;1031.0;438.0;436.0;1910.0;28.0;33.0;1007.0;435.0;435.0;0.0;24.0;3.0;1.0
3953;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 zorg en welzijn;2014/'15;1964.0;11.0;1003.0;484.0;466.0;1938.0;26.0;10.0;983.0;480.0;465.0;1.0;20.0;4.0;1.0
3954;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 zorg en welzijn;2015/'16;1872.0;5.0;940.0;481.0;446.0;1851.0;21.0;5.0;926.0;477.0;443.0;0.0;14.0;4.0;3.0
3955;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 zorg en welzijn;2016/'17;1860.0;0.0;937.0;424.0;499.0;1837.0;23.0;0.0;921.0;418.0;498.0;0.0;16.0;6.0;1.0
3956;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 zorg en welzijn;2017/'18;1967.0;0.0;955.0;375.0;637.0;1946.0;21.0;0.0;944.0;368.0;634.0;0.0;11.0;7.0;3.0
3957;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 zorg en welzijn;2018/'19;2104.0;0.0;914.0;316.0;874.0;2077.0;27.0;0.0;896.0;310.0;871.0;0.0;18.0;6.0;3.0
3958;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 zorg en welzijn;2019/'20;2018.0;0.0;864.0;263.0;891.0;1988.0;30.0;0.0;846.0;256.0;886.0;0.0;18.0;7.0;5.0
3959;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 zorg en welzijn;2020/'21;2293.0;0.0;1008.0;274.0;1011.0;2267.0;26.0;0.0;999.0;265.0;1003.0;0.0;9.0;9.0;8.0
3960;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 intersectorale programma's;2009/'10;151.0;1.0;58.0;49.0;43.0;149.0;2.0;1.0;56.0;49.0;43.0;0.0;2.0;0.0;0.0
3961;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 intersectorale programma's;2010/'11;203.0;4.0;91.0;68.0;40.0;201.0;2.0;4.0;89.0;68.0;40.0;0.0;2.0;0.0;0.0
3962;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 intersectorale programma's;2011/'12;196.0;1.0;72.0;82.0;41.0;195.0;1.0;1.0;71.0;82.0;41.0;0.0;1.0;0.0;0.0
3963;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 intersectorale programma's;2012/'13;241.0;2.0;109.0;92.0;38.0;240.0;1.0;2.0;108.0;92.0;38.0;0.0;1.0;0.0;0.0
3964;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 intersectorale programma's;2013/'14;184.0;3.0;78.0;68.0;35.0;182.0;2.0;3.0;77.0;68.0;34.0;0.0;1.0;0.0;1.0
3965;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 intersectorale programma's;2014/'15;207.0;0.0;90.0;67.0;50.0;205.0;2.0;0.0;88.0;67.0;50.0;0.0;2.0;0.0;0.0
3966;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 intersectorale programma's;2015/'16;886.0;4.0;432.0;215.0;235.0;881.0;5.0;4.0;427.0;215.0;235.0;0.0;5.0;0.0;0.0
3967;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 intersectorale programma's;2016/'17;248.0;0.0;103.0;90.0;55.0;243.0;5.0;0.0;101.0;87.0;55.0;0.0;2.0;3.0;0.0
3968;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 intersectorale programma's;2017/'18;1203.0;0.0;581.0;268.0;354.0;1192.0;11.0;0.0;576.0;263.0;353.0;0.0;5.0;5.0;1.0
3969;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 intersectorale programma's;2018/'19;1005.0;0.0;458.0;167.0;380.0;993.0;12.0;0.0;451.0;162.0;380.0;0.0;7.0;5.0;0.0
3970;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 intersectorale programma's;2019/'20;943.0;0.0;402.0;148.0;393.0;929.0;14.0;0.0;398.0;143.0;388.0;0.0;4.0;5.0;5.0
3971;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-b/k 3-4 intersectorale programma's;2020/'21;1082.0;0.0;424.0;146.0;512.0;1067.0;15.0;0.0;417.0;141.0;509.0;0.0;7.0;5.0;3.0
3972;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-g/t  3-4;2009/'10;1757.0;6.0;98.0;392.0;1261.0;1736.0;21.0;6.0;88.0;390.0;1252.0;0.0;10.0;2.0;9.0
3973;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-g/t  3-4;2010/'11;1936.0;9.0;111.0;458.0;1358.0;1912.0;24.0;9.0;95.0;454.0;1354.0;0.0;16.0;4.0;4.0
3974;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-g/t  3-4;2011/'12;2003.0;18.0;77.0;402.0;1506.0;1983.0;20.0;18.0;70.0;400.0;1495.0;0.0;7.0;2.0;11.0
3975;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-g/t  3-4;2012/'13;1945.0;21.0;133.0;338.0;1453.0;1927.0;18.0;21.0;126.0;331.0;1449.0;0.0;7.0;7.0;4.0
3976;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-g/t  3-4;2013/'14;2204.0;7.0;106.0;293.0;1798.0;2186.0;18.0;7.0;100.0;291.0;1788.0;0.0;6.0;2.0;10.0
3977;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-g/t  3-4;2014/'15;2313.0;4.0;55.0;283.0;1971.0;2296.0;17.0;4.0;48.0;278.0;1966.0;0.0;7.0;5.0;5.0
3978;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-g/t  3-4;2015/'16;2390.0;3.0;51.0;273.0;2063.0;2377.0;13.0;3.0;46.0;268.0;2060.0;0.0;5.0;5.0;3.0
3979;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-g/t  3-4;2016/'17;2498.0;0.0;41.0;200.0;2257.0;2484.0;14.0;0.0;38.0;191.0;2255.0;0.0;3.0;9.0;2.0
3980;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-g/t  3-4;2017/'18;2581.0;0.0;42.0;195.0;2344.0;2555.0;26.0;0.0;38.0;184.0;2333.0;0.0;4.0;11.0;11.0
3981;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-g/t  3-4;2018/'19;2545.0;0.0;55.0;128.0;2362.0;2516.0;29.0;0.0;47.0;118.0;2351.0;0.0;8.0;10.0;11.0
3982;Totaal mannen en vrouwen;Met migratieachtergrond;Sector zorg en welzijn;Vmbo-g/t  3-4;2019/'20;2750.0;0.0;51.0;136.0;2563.0;2727.0;23.0;0.0;48.0;124.0;2555.0;0.0;3.0;12.0;8.0
