ID;Geslacht;Persoonskenmerken;Perioden;WerkzameBeroepsbevolking_1;KorterDan1Jaar_2;KorterDanEenHalfJaar_3;k_6Tot12Maanden_4;LangerDan1Jaar_5;k_1Tot5Jaar_6;k_1Tot2Jaar_7;k_2Tot5Jaar_8;k_5Tot10Jaar_9;k_10Tot20Jaar_10;k_20JaarOfLanger_11;LangerDan1JaarExacteDuurOnbekend_12;Onbekend_13;GemiddeldeAncienniteit_14
2360;Mannen;Onderwijsniveau: 1 laag;2012 4e kwartaal;1128;197;118;79;931;306;110;196;164;194;249;17;0;10.8
2361;Mannen;Onderwijsniveau: 1 laag;2012;1146;204;116;88;941;316;120;196;164;198;250;14;0;10.8
2362;Mannen;Onderwijsniveau: 1 laag;2013 1e kwartaal;1015;183;96;87;830;283;110;173;141;176;213;17;1;10.6
2363;Mannen;Onderwijsniveau: 1 laag;2013 2e kwartaal;1031;187;102;85;841;288;113;175;142;178;216;18;2;10.6
2364;Mannen;Onderwijsniveau: 1 laag;2013 3e kwartaal;1032;183;108;75;847;273;105;168;151;184;225;13;2;10.9
2365;Mannen;Onderwijsniveau: 1 laag;2013 4e kwartaal;1034;187;113;74;846;270;95;175;157;185;218;16;1;10.9
2366;Mannen;Onderwijsniveau: 1 laag;2013;1028;185;105;80;841;279;106;173;148;181;218;16;2;10.8
2367;Mannen;Onderwijsniveau: 1 laag;2014 1e kwartaal;1009;177;99;78;830;271;107;163;152;181;210;15;2;11.0
2368;Mannen;Onderwijsniveau: 1 laag;2014 2e kwartaal;1022;198;111;87;823;264;104;159;154;181;210;14;2;10.9
2369;Mannen;Onderwijsniveau: 1 laag;2014 3e kwartaal;1012;208;130;78;803;248;98;150;142;174;222;17;1;11.0
2370;Mannen;Onderwijsniveau: 1 laag;2014 4e kwartaal;1015;200;117;84;813;249;94;155;143;175;229;18;2;11.4
2371;Mannen;Onderwijsniveau: 1 laag;2014;1015;196;114;82;817;258;101;157;148;178;218;16;1;11.1
2372;Mannen;Onderwijsniveau: 1 laag;2015 1e kwartaal;1015;201;107;94;812;263;108;155;139;168;222;19;2;11.2
2373;Mannen;Onderwijsniveau: 1 laag;2015 2e kwartaal;1020;214;121;93;805;263;111;152;139;168;216;18;1;10.8
2374;Mannen;Onderwijsniveau: 1 laag;2015 3e kwartaal;1025;226;142;84;797;246;105;140;131;183;219;19;1;10.8
2375;Mannen;Onderwijsniveau: 1 laag;2015 4e kwartaal;1026;220;132;89;804;244;101;143;147;180;213;20;1;10.7
2376;Mannen;Onderwijsniveau: 1 laag;2015;1021;215;125;90;805;254;106;147;139;175;218;19;1;10.9
2377;Mannen;Onderwijsniveau: 1 laag;2016 1e kwartaal;1002;221;123;98;780;255;114;140;142;171;195;18;1;10.4
2378;Mannen;Onderwijsniveau: 1 laag;2016 2e kwartaal;1047;238;128;110;808;258;113;145;146;175;208;22;2;10.4
2379;Mannen;Onderwijsniveau: 1 laag;2016 3e kwartaal;1016;236;149;87;778;235;100;135;130;189;205;19;1;10.6
2380;Mannen;Onderwijsniveau: 1 laag;2016 4e kwartaal;1015;225;140;85;789;256;108;148;131;183;203;17;1;10.6
2381;Mannen;Onderwijsniveau: 1 laag;2016;1020;230;135;95;789;251;109;142;137;179;203;19;1;10.5
2382;Mannen;Onderwijsniveau: 1 laag;2017 1e kwartaal;1016;230;126;104;785;257;114;143;142;169;201;17;1;10.6
2383;Mannen;Onderwijsniveau: 1 laag;2017 2e kwartaal;1007;234;130;103;772;258;123;135;127;171;200;16;1;10.5
2384;Mannen;Onderwijsniveau: 1 laag;2017 3e kwartaal;1012;233;144;89;777;256;117;140;110;177;219;15;2;10.9
2385;Mannen;Onderwijsniveau: 1 laag;2017 4e kwartaal;1023;236;139;96;785;274;118;155;114;167;214;16;2;10.7
2386;Mannen;Onderwijsniveau: 1 laag;2017;1014;233;135;98;780;261;118;143;123;171;208;16;1;10.7
2387;Mannen;Onderwijsniveau: 1 laag;2018 1e kwartaal;1028;239;134;105;787;277;129;147;123;161;211;15;2;10.6
2388;Mannen;Onderwijsniveau: 1 laag;2018 2e kwartaal;1031;245;137;108;784;290;131;159;118;158;204;15;1;10.2
2389;Mannen;Onderwijsniveau: 1 laag;2018 3e kwartaal;1020;243;144;99;776;281;122;159;103;163;215;15;1;10.3
2390;Mannen;Onderwijsniveau: 1 laag;2018 4e kwartaal;1013;239;141;99;773;277;120;157;110;155;212;18;1;10.3
2391;Mannen;Onderwijsniveau: 1 laag;2018;1023;242;139;103;780;281;126;156;113;159;210;16;1;10.4
2392;Mannen;Onderwijsniveau: 1 laag;2019 1e kwartaal;1024;228;122;105;796;295;135;160;118;161;203;18;1;10.2
2393;Mannen;Onderwijsniveau: 1 laag;2019 2e kwartaal;1045;240;131;109;803;302;139;163;124;158;201;18;1;9.9
2394;Mannen;Onderwijsniveau: 1 laag;2019 3e kwartaal;1012;239;138;101;772;277;116;161;111;161;205;19;1;10.2
2395;Mannen;Onderwijsniveau: 1 laag;2019 4e kwartaal;1019;235;132;103;783;291;128;163;111;159;202;20;1;10.1
2396;Mannen;Onderwijsniveau: 1 laag;2019;1025;235;131;105;789;291;129;162;116;160;203;19;1;10.1
2397;Mannen;Onderwijsniveau: 1 laag;2020 1e kwartaal;1000;228;128;100;770;290;132;157;111;154;198;17;2;10.2
2398;Mannen;Onderwijsniveau: 1 laag;2020 2e kwartaal;939;195;100;95;742;278;126;151;104;152;191;17;2;10.4
2399;Mannen;Onderwijsniveau: 1 laag;2020 3e kwartaal;908;184;100;84;723;264;111;153;92;139;213;17;1;10.9
2400;Mannen;Onderwijsniveau: 1 laag;2020 4e kwartaal;910;187;117;70;721;272;101;171;95;128;208;18;1;10.7
2401;Mannen;Onderwijsniveau: 1 laag;2020;939;199;111;87;739;276;118;158;100;143;202;17;1;10.5
2402;Mannen;Onderwijsniveau: 1 laag;2021 1e kwartaal;1017;199;118;81;766;345;146;199;85;152;184;0;51;9.5
2403;Mannen;Onderwijsniveau: 1 laag;2021 2e kwartaal;1021;215;127;89;755;306;117;190;102;149;198;0;51;9.7
2404;Mannen;Onderwijsniveau: 1 laag;2021 3e kwartaal;1015;228;153;75;740;277;119;158;104;152;207;0;48;9.6
2405;Mannen;Onderwijsniveau: 1 laag;2021 4e kwartaal;1034;244;167;77;744;294;115;179;106;151;193;0;47;9.2
2406;Mannen;Onderwijsniveau: 1 laag;2021;1022;222;141;80;751;306;124;181;99;151;195;0;49;9.5
2407;Mannen;Onderwijsniveau: 1 laag;2022 1e kwartaal;1052;262;159;103;739;294;107;188;98;146;201;0;51;9.4
2408;Mannen;Onderwijsniveau: 2 middelbaar;2011 1e kwartaal;1831;241;135;106;1589;544;148;397;312;362;357;14;0;10.7
2409;Mannen;Onderwijsniveau: 2 middelbaar;2011 2e kwartaal;1820;240;136;105;1580;522;148;374;317;367;359;15;0;10.7
2410;Mannen;Onderwijsniveau: 2 middelbaar;2011 3e kwartaal;1846;262;147;115;1583;525;146;379;301;373;371;14;0;10.5
2411;Mannen;Onderwijsniveau: 2 middelbaar;2011 4e kwartaal;1841;255;144;111;1586;514;151;363;322;372;361;15;0;10.6
2412;Mannen;Onderwijsniveau: 2 middelbaar;2011;1834;250;140;109;1585;526;148;378;313;369;362;15;0;10.6
2413;Mannen;Onderwijsniveau: 2 middelbaar;2012 1e kwartaal;1828;237;132;105;1591;514;154;360;331;368;364;14;0;10.8
2414;Mannen;Onderwijsniveau: 2 middelbaar;2012 2e kwartaal;1829;231;120;112;1597;513;158;356;339;364;367;14;0;10.8
2415;Mannen;Onderwijsniveau: 2 middelbaar;2012 3e kwartaal;1864;236;139;97;1628;516;156;360;336;380;381;14;0;10.8
2416;Mannen;Onderwijsniveau: 2 middelbaar;2012 4e kwartaal;1842;237;137;100;1605;490;146;344;344;372;381;18;1;11.0
2417;Mannen;Onderwijsniveau: 2 middelbaar;2012;1841;235;132;104;1605;509;154;355;337;371;373;15;0;10.9
2418;Mannen;Onderwijsniveau: 2 middelbaar;2013 1e kwartaal;1829;221;122;99;1607;481;159;322;337;379;387;22;1;11.4
2419;Mannen;Onderwijsniveau: 2 middelbaar;2013 2e kwartaal;1829;225;130;96;1602;469;159;310;343;377;390;23;2;11.4
2420;Mannen;Onderwijsniveau: 2 middelbaar;2013 3e kwartaal;1836;233;136;97;1602;470;151;319;336;379;394;23;1;11.3
2421;Mannen;Onderwijsniveau: 2 middelbaar;2013 4e kwartaal;1832;227;127;99;1603;451;138;313;358;383;391;20;2;11.5
2422;Mannen;Onderwijsniveau: 2 middelbaar;2013;1832;226;129;98;1604;468;152;316;343;380;391;22;2;11.4
2423;Mannen;Onderwijsniveau: 2 middelbaar;2014 1e kwartaal;1833;219;125;94;1613;449;134;315;371;388;382;23;1;11.6
2424;Mannen;Onderwijsniveau: 2 middelbaar;2014 2e kwartaal;1845;237;136;101;1607;458;138;320;365;377;384;23;2;11.4
2425;Mannen;Onderwijsniveau: 2 middelbaar;2014 3e kwartaal;1882;262;150;112;1619;459;143;316;360;383;392;24;1;11.2
2426;Mannen;Onderwijsniveau: 2 middelbaar;2014 4e kwartaal;1851;248;139;109;1603;453;139;314;358;378;390;24;1;11.4
2427;Mannen;Onderwijsniveau: 2 middelbaar;2014;1853;241;137;104;1610;455;139;316;364;382;387;24;1;11.4
2428;Mannen;Onderwijsniveau: 2 middelbaar;2015 1e kwartaal;1819;240;139;101;1579;449;144;305;367;365;373;25;1;11.4
2429;Mannen;Onderwijsniveau: 2 middelbaar;2015 2e kwartaal;1835;245;138;107;1588;446;154;292;371;371;376;24;2;11.4
2430;Mannen;Onderwijsniveau: 2 middelbaar;2015 3e kwartaal;1856;275;161;114;1579;445;143;302;348;376;384;25;1;11.2
2431;Mannen;Onderwijsniveau: 2 middelbaar;2015 4e kwartaal;1844;261;149;112;1582;440;139;301;359;380;381;23;1;11.4
2432;Mannen;Onderwijsniveau: 2 middelbaar;2015;1839;255;147;108;1582;445;145;300;361;373;378;24;1;11.3
2433;Mannen;Onderwijsniveau: 2 middelbaar;2016 1e kwartaal;1842;258;140;118;1581;454;155;298;356;367;380;25;2;11.4
2434;Mannen;Onderwijsniveau: 2 middelbaar;2016 2e kwartaal;1848;267;151;117;1579;465;164;301;346;377;371;21;1;11.2
2435;Mannen;Onderwijsniveau: 2 middelbaar;2016 3e kwartaal;1879;292;168;124;1586;472;173;299;320;393;379;21;0;11.1
2436;Mannen;Onderwijsniveau: 2 middelbaar;2016 4e kwartaal;1866;279;159;120;1586;473;167;306;322;396;376;20;1;11.2
2437;Mannen;Onderwijsniveau: 2 middelbaar;2016;1859;274;154;120;1583;466;165;301;336;383;377;22;1;11.2
2438;Mannen;Onderwijsniveau: 2 middelbaar;2017 1e kwartaal;1855;268;150;118;1586;475;170;305;341;379;368;23;1;11.2
2439;Mannen;Onderwijsniveau: 2 middelbaar;2017 2e kwartaal;1892;291;168;123;1600;485;173;312;333;387;376;20;1;11.1
2440;Mannen;Onderwijsniveau: 2 middelbaar;2017 3e kwartaal;1911;301;178;123;1609;477;170;306;307;409;389;27;2;11.1
2441;Mannen;Onderwijsniveau: 2 middelbaar;2017 4e kwartaal;1897;286;162;124;1609;486;170;315;307;400;393;24;2;11.2
2442;Mannen;Onderwijsniveau: 2 middelbaar;2017;1889;286;165;122;1601;481;171;310;322;394;381;23;1;11.2
2443;Mannen;Onderwijsniveau: 2 middelbaar;2018 1e kwartaal;1889;282;157;125;1605;483;176;307;319;391;388;24;2;11.3
2444;Mannen;Onderwijsniveau: 2 middelbaar;2018 2e kwartaal;1896;301;171;130;1593;492;185;306;298;393;385;25;2;11.1
2445;Mannen;Onderwijsniveau: 2 middelbaar;2018 3e kwartaal;1927;326;185;142;1599;500;186;314;271;417;387;25;1;10.8
2446;Mannen;Onderwijsniveau: 2 middelbaar;2018 4e kwartaal;1927;315;179;136;1610;524;187;336;270;410;382;24;1;10.8
2447;Mannen;Onderwijsniveau: 2 middelbaar;2018;1910;306;173;133;1602;500;184;316;290;403;385;25;2;11.0
2448;Mannen;Onderwijsniveau: 2 middelbaar;2019 1e kwartaal;1896;306;172;134;1590;530;199;331;273;396;365;26;0;10.8
2449;Mannen;Onderwijsniveau: 2 middelbaar;2019 2e kwartaal;1892;302;164;138;1589;539;200;338;271;385;370;24;1;10.7
2450;Mannen;Onderwijsniveau: 2 middelbaar;2019 3e kwartaal;1929;317;174;143;1611;551;204;347;258;382;393;27;1;10.7
2451;Mannen;Onderwijsniveau: 2 middelbaar;2019 4e kwartaal;1915;292;162;130;1622;557;199;358;261;387;391;26;1;10.9
2452;Mannen;Onderwijsniveau: 2 middelbaar;2019;1908;304;168;136;1603;544;201;344;266;388;380;26;1;10.8
2453;Mannen;Onderwijsniveau: 2 middelbaar;2020 1e kwartaal;1910;295;159;136;1614;549;200;349;280;382;377;27;1;10.8
2454;Mannen;Onderwijsniveau: 2 middelbaar;2020 2e kwartaal;1870;261;133;129;1607;535;190;345;285;374;384;30;1;11.1
2455;Mannen;Onderwijsniveau: 2 middelbaar;2020 3e kwartaal;1894;255;128;127;1638;554;192;362;267;385;408;25;1;11.1
2456;Mannen;Onderwijsniveau: 2 middelbaar;2020 4e kwartaal;1883;257;143;114;1624;546;180;365;274;374;403;28;2;11.1
2457;Mannen;Onderwijsniveau: 2 middelbaar;2020;1889;267;140;126;1621;546;190;355;276;378;393;28;1;11.0
2458;Mannen;Onderwijsniveau: 2 middelbaar;2021 1e kwartaal;1897;280;175;105;1553;646;219;426;259;331;318;0;64;9.6
2459;Mannen;Onderwijsniveau: 2 middelbaar;2021 2e kwartaal;1928;297;181;116;1577;593;196;397;290;366;328;0;54;9.8
2460;Mannen;Onderwijsniveau: 2 middelbaar;2021 3e kwartaal;1943;322;204;118;1568;548;185;363;315;369;337;0;53;9.7
2461;Mannen;Onderwijsniveau: 2 middelbaar;2021 4e kwartaal;1913;332;201;131;1533;555;168;387;298;352;329;0;48;9.6
2462;Mannen;Onderwijsniveau: 2 middelbaar;2021;1920;308;190;118;1558;585;192;393;290;355;328;0;55;9.7
2463;Mannen;Onderwijsniveau: 2 middelbaar;2022 1e kwartaal;1907;349;202;147;1516;574;159;415;285;334;323;0;41;9.6
2464;Mannen;Onderwijsniveau: 3 hoog;2011 1e kwartaal;1415;153;84;70;1261;429;118;311;278;288;253;13;0;10.3
2465;Mannen;Onderwijsniveau: 3 hoog;2011 2e kwartaal;1397;159;80;78;1238;425;120;305;271;285;245;12;0;10.1
2466;Mannen;Onderwijsniveau: 3 hoog;2011 3e kwartaal;1420;163;85;78;1257;423;117;306;260;311;252;11;0;10.2
2467;Mannen;Onderwijsniveau: 3 hoog;2011 4e kwartaal;1442;168;91;76;1274;414;118;296;280;318;251;11;0;10.2
2468;Mannen;Onderwijsniveau: 3 hoog;2011;1419;161;85;76;1258;423;118;304;272;301;251;12;0;10.2
2469;Mannen;Onderwijsniveau: 3 hoog;2012 1e kwartaal;1451;168;92;76;1283;414;116;298;305;309;245;10;0;10.2
2470;Mannen;Onderwijsniveau: 3 hoog;2012 2e kwartaal;1461;168;83;86;1293;425;128;297;301;311;247;9;0;10.2
2471;Mannen;Onderwijsniveau: 3 hoog;2012 3e kwartaal;1456;158;78;81;1298;419;125;294;284;329;259;8;0;10.4
2472;Mannen;Onderwijsniveau: 3 hoog;2012 4e kwartaal;1455;158;86;72;1296;418;122;297;297;319;251;11;1;10.3
2473;Mannen;Onderwijsniveau: 3 hoog;2012;1456;163;84;79;1292;419;123;296;297;317;251;9;0;10.3
2474;Mannen;Onderwijsniveau: 3 hoog;2013 1e kwartaal;1513;163;86;77;1349;431;130;301;320;322;261;15;2;10.3
2475;Mannen;Onderwijsniveau: 3 hoog;2013 2e kwartaal;1502;158;83;76;1342;423;131;292;316;328;261;15;1;10.4
2476;Mannen;Onderwijsniveau: 3 hoog;2013 3e kwartaal;1500;163;85;78;1336;408;120;289;316;335;260;15;1;10.4
2477;Mannen;Onderwijsniveau: 3 hoog;2013 4e kwartaal;1501;160;87;74;1339;402;121;281;335;333;254;15;1;10.4
2478;Mannen;Onderwijsniveau: 3 hoog;2013;1504;161;85;76;1342;416;126;291;322;329;259;15;1;10.4
2479;Mannen;Onderwijsniveau: 3 hoog;2014 1e kwartaal;1504;160;92;68;1342;401;117;283;346;328;252;16;2;10.5
2480;Mannen;Onderwijsniveau: 3 hoog;2014 2e kwartaal;1521;172;93;79;1347;400;112;288;353;326;252;16;1;10.3
2481;Mannen;Onderwijsniveau: 3 hoog;2014 3e kwartaal;1527;178;95;84;1348;390;120;269;344;342;257;14;1;10.4
2482;Mannen;Onderwijsniveau: 3 hoog;2014 4e kwartaal;1552;176;90;86;1375;410;116;293;356;336;255;19;1;10.3
2483;Mannen;Onderwijsniveau: 3 hoog;2014;1526;172;92;79;1353;400;117;283;350;333;254;16;1;10.4
2484;Mannen;Onderwijsniveau: 3 hoog;2015 1e kwartaal;1559;175;94;81;1382;405;120;285;371;336;253;16;1;10.4
2485;Mannen;Onderwijsniveau: 3 hoog;2015 2e kwartaal;1561;178;94;83;1382;408;128;280;359;342;259;15;1;10.4
2486;Mannen;Onderwijsniveau: 3 hoog;2015 3e kwartaal;1563;186;91;95;1376;414;131;284;328;359;259;16;1;10.3
2487;Mannen;Onderwijsniveau: 3 hoog;2015 4e kwartaal;1566;187;103;83;1379;409;125;284;342;359;256;14;1;10.4
2488;Mannen;Onderwijsniveau: 3 hoog;2015;1562;181;96;86;1380;409;126;283;350;349;257;15;1;10.4
2489;Mannen;Onderwijsniveau: 3 hoog;2016 1e kwartaal;1569;181;99;82;1387;410;138;272;354;356;252;16;1;10.5
2490;Mannen;Onderwijsniveau: 3 hoog;2016 2e kwartaal;1549;187;101;86;1361;408;138;270;335;352;252;15;1;10.5
2491;Mannen;Onderwijsniveau: 3 hoog;2016 3e kwartaal;1583;191;103;88;1391;420;132;288;323;370;264;16;0;10.4
2492;Mannen;Onderwijsniveau: 3 hoog;2016 4e kwartaal;1609;213;121;92;1396;418;135;283;345;360;258;15;1;10.2
2493;Mannen;Onderwijsniveau: 3 hoog;2016;1578;193;106;87;1384;414;136;278;339;359;256;15;1;10.4
2494;Mannen;Onderwijsniveau: 3 hoog;2017 1e kwartaal;1609;215;122;93;1393;432;151;281;344;345;255;18;1;10.2
2495;Mannen;Onderwijsniveau: 3 hoog;2017 2e kwartaal;1625;220;114;106;1404;453;156;296;330;352;252;18;1;10.0
2496;Mannen;Onderwijsniveau: 3 hoog;2017 3e kwartaal;1638;211;107;104;1426;448;156;292;322;374;266;16;1;10.1
2497;Mannen;Onderwijsniveau: 3 hoog;2017 4e kwartaal;1654;222;123;100;1430;460;155;305;315;380;259;17;1;10.0
2498;Mannen;Onderwijsniveau: 3 hoog;2017;1632;217;116;101;1413;448;154;293;328;363;258;17;1;10.1
2499;Mannen;Onderwijsniveau: 3 hoog;2018 1e kwartaal;1662;217;122;95;1443;454;152;302;332;379;259;20;1;10.1
2500;Mannen;Onderwijsniveau: 3 hoog;2018 2e kwartaal;1687;229;123;107;1457;459;152;306;313;393;271;22;0;10.1
2501;Mannen;Onderwijsniveau: 3 hoog;2018 3e kwartaal;1703;240;124;116;1462;474;163;311;287;393;288;19;1;10.1
2502;Mannen;Onderwijsniveau: 3 hoog;2018 4e kwartaal;1715;234;128;106;1480;477;165;313;303;406;273;20;1;10.0
2503;Mannen;Onderwijsniveau: 3 hoog;2018;1692;230;124;106;1461;466;158;308;309;393;273;20;1;10.1
2504;Mannen;Onderwijsniveau: 3 hoog;2019 1e kwartaal;1731;226;126;101;1503;495;173;322;318;395;273;23;1;10.1
2505;Mannen;Onderwijsniveau: 3 hoog;2019 2e kwartaal;1746;236;113;123;1510;500;176;324;309;398;284;20;1;10.1
2506;Mannen;Onderwijsniveau: 3 hoog;2019 3e kwartaal;1766;234;110;124;1531;523;177;346;302;402;283;21;1;9.9
2507;Mannen;Onderwijsniveau: 3 hoog;2019 4e kwartaal;1777;229;113;116;1547;536;178;358;306;401;283;21;1;9.9
2508;Mannen;Onderwijsniveau: 3 hoog;2019;1755;231;115;116;1523;513;176;337;309;399;281;21;1;10.0
2509;Mannen;Onderwijsniveau: 3 hoog;2020 1e kwartaal;1806;217;110;106;1589;566;193;374;316;400;287;20;1;10.1
2510;Mannen;Onderwijsniveau: 3 hoog;2020 2e kwartaal;1843;211;100;112;1630;579;197;382;328;404;301;19;2;10.1
2511;Mannen;Onderwijsniveau: 3 hoog;2020 3e kwartaal;1869;214;99;115;1653;593;200;392;302;405;332;21;1;10.1
2512;Mannen;Onderwijsniveau: 3 hoog;2020 4e kwartaal;1895;218;116;102;1676;589;192;397;332;409;325;21;1;10.0
2513;Mannen;Onderwijsniveau: 3 hoog;2020;1853;215;106;109;1637;582;196;386;319;404;311;20;1;10.1
2514;Mannen;Onderwijsniveau: 3 hoog;2021 1e kwartaal;1867;259;160;99;1581;656;216;440;314;364;248;0;27;8.8
2515;Mannen;Onderwijsniveau: 3 hoog;2021 2e kwartaal;1884;300;162;138;1559;636;189;448;323;356;244;0;26;8.5
2516;Mannen;Onderwijsniveau: 3 hoog;2021 3e kwartaal;1926;306;164;142;1591;586;195;392;374;360;271;0;29;8.6
2517;Mannen;Onderwijsniveau: 3 hoog;2021 4e kwartaal;1971;290;167;122;1649;645;198;447;366;375;262;0;32;8.5
2518;Mannen;Onderwijsniveau: 3 hoog;2021;1912;288;163;125;1595;631;199;431;344;364;256;0;29;8.6
2519;Mannen;Onderwijsniveau: 3 hoog;2022 1e kwartaal;1983;327;188;139;1626;664;194;470;344;369;250;0;30;8.4
2520;Mannen;Onderwijsniveau: weet niet of onbekend;2011 1e kwartaal;41;8;5;2;33;13;3;10;7;5;5;3;0;7.6
2521;Mannen;Onderwijsniveau: weet niet of onbekend;2011 2e kwartaal;41;8;6;2;33;14;3;11;6;6;4;3;0;7.3
2522;Mannen;Onderwijsniveau: weet niet of onbekend;2011 3e kwartaal;42;8;4;4;35;13;2;11;6;6;6;3;0;8.4
2523;Mannen;Onderwijsniveau: weet niet of onbekend;2011 4e kwartaal;42;9;5;5;33;12;3;9;6;7;5;3;0;7.3
2524;Mannen;Onderwijsniveau: weet niet of onbekend;2011;42;8;5;3;34;13;3;10;6;6;5;3;0;7.7
2525;Mannen;Onderwijsniveau: weet niet of onbekend;2012 1e kwartaal;43;7;5;3;35;14;4;9;7;7;4;4;0;7.1
2526;Mannen;Onderwijsniveau: weet niet of onbekend;2012 2e kwartaal;41;7;4;3;34;13;5;8;6;7;4;4;0;7.4
2527;Mannen;Onderwijsniveau: weet niet of onbekend;2012 3e kwartaal;40;6;4;3;34;11;4;8;7;6;5;3;0;8.1
2528;Mannen;Onderwijsniveau: weet niet of onbekend;2012 4e kwartaal;59;11;7;4;47;15;4;11;9;10;7;5;1;7.4
2529;Mannen;Onderwijsniveau: weet niet of onbekend;2012;46;8;5;3;38;13;4;9;7;7;5;4;0;7.5
2530;Mannen;Onderwijsniveau: weet niet of onbekend;2013 1e kwartaal;82;16;10;6;63;23;8;15;12;12;9;7;3;7.4
2531;Mannen;Onderwijsniveau: weet niet of onbekend;2013 2e kwartaal;83;19;11;8;61;23;10;13;11;11;8;8;2;6.7
2532;Mannen;Onderwijsniveau: weet niet of onbekend;2013 3e kwartaal;83;17;11;7;63;23;8;15;13;11;8;9;3;6.4
2533;Mannen;Onderwijsniveau: weet niet of onbekend;2013 4e kwartaal;75;13;9;4;62;24;10;14;13;9;8;7;1;7.1
2534;Mannen;Onderwijsniveau: weet niet of onbekend;2013;81;16;10;6;62;23;9;14;12;11;9;8;2;6.9
2535;Mannen;Onderwijsniveau: weet niet of onbekend;2014 1e kwartaal;62;11;7;4;48;14;5;9;11;8;9;6;3;7.9
2536;Mannen;Onderwijsniveau: weet niet of onbekend;2014 2e kwartaal;49;7;4;4;41;9;4;6;8;10;7;5;1;9.2
2537;Mannen;Onderwijsniveau: weet niet of onbekend;2014 3e kwartaal;42;5;2;3;36;7;2;5;7;10;6;5;2;9.4
2538;Mannen;Onderwijsniveau: weet niet of onbekend;2014 4e kwartaal;42;7;4;2;34;9;4;5;6;9;6;4;2;8.9
2539;Mannen;Onderwijsniveau: weet niet of onbekend;2014;49;8;4;3;39;10;4;6;8;9;7;5;2;8.8
2540;Mannen;Onderwijsniveau: weet niet of onbekend;2015 1e kwartaal;45;7;5;2;37;9;3;6;8;9;5;6;2;7.7
2541;Mannen;Onderwijsniveau: weet niet of onbekend;2015 2e kwartaal;45;7;4;3;35;8;2;6;7;10;5;4;3;8.7
2542;Mannen;Onderwijsniveau: weet niet of onbekend;2015 3e kwartaal;41;5;3;2;33;6;2;5;6;11;6;5;3;9.1
2543;Mannen;Onderwijsniveau: weet niet of onbekend;2015 4e kwartaal;40;4;2;2;33;8;2;6;6;8;7;3;4;10.1
2544;Mannen;Onderwijsniveau: weet niet of onbekend;2015;43;6;3;2;35;8;2;6;7;9;6;5;3;8.9
2545;Mannen;Onderwijsniveau: weet niet of onbekend;2016 1e kwartaal;51;6;3;3;43;8;1;6;8;13;7;8;2;9.5
2546;Mannen;Onderwijsniveau: weet niet of onbekend;2016 2e kwartaal;58;7;2;4;46;12;5;7;9;10;8;8;4;8.3
2547;Mannen;Onderwijsniveau: weet niet of onbekend;2016 3e kwartaal;63;6;3;2;54;10;4;6;10;16;9;9;4;10.1
2548;Mannen;Onderwijsniveau: weet niet of onbekend;2016 4e kwartaal;63;7;4;2;54;12;4;8;9;15;9;8;2;9.9
2549;Mannen;Onderwijsniveau: weet niet of onbekend;2016;59;6;3;3;49;10;4;7;9;13;8;8;3;9.5
2550;Mannen;Onderwijsniveau: weet niet of onbekend;2017 1e kwartaal;65;8;6;2;54;12;4;8;9;15;9;8;3;9.7
2551;Mannen;Onderwijsniveau: weet niet of onbekend;2017 2e kwartaal;62;9;6;3;50;13;5;8;5;12;12;8;2;10.0
2552;Mannen;Onderwijsniveau: weet niet of onbekend;2017 3e kwartaal;64;10;6;4;52;13;7;6;6;14;13;6;2;10.4
2553;Mannen;Onderwijsniveau: weet niet of onbekend;2017 4e kwartaal;59;10;3;7;46;10;4;7;6;14;8;8;3;8.9
2554;Mannen;Onderwijsniveau: weet niet of onbekend;2017;63;9;5;4;50;12;5;7;7;14;11;8;3;9.8
2555;Mannen;Onderwijsniveau: weet niet of onbekend;2018 1e kwartaal;60;9;4;5;49;12;5;6;6;12;11;8;2;10.0
2556;Mannen;Onderwijsniveau: weet niet of onbekend;2018 2e kwartaal;60;8;5;4;49;12;5;7;7;13;11;7;3;9.7
2557;Mannen;Onderwijsniveau: weet niet of onbekend;2018 3e kwartaal;60;9;4;5;49;13;5;9;6;13;10;6;2;9.6
2558;Mannen;Onderwijsniveau: weet niet of onbekend;2018 4e kwartaal;69;8;4;4;58;17;6;11;6;14;12;9;3;9.1
2559;Mannen;Onderwijsniveau: weet niet of onbekend;2018;62;9;4;4;51;13;5;8;6;13;11;8;2;9.6
2560;Mannen;Onderwijsniveau: weet niet of onbekend;2019 1e kwartaal;71;13;8;4;57;17;8;9;7;13;13;7;2;9.3
2561;Mannen;Onderwijsniveau: weet niet of onbekend;2019 2e kwartaal;73;11;6;5;60;15;5;10;9;14;12;9;2;9.5
2562;Mannen;Onderwijsniveau: weet niet of onbekend;2019 3e kwartaal;75;10;6;4;63;18;5;13;7;15;14;9;2;9.7
2563;Mannen;Onderwijsniveau: weet niet of onbekend;2019 4e kwartaal;78;11;4;7;65;16;4;12;6;19;14;10;2;10.0
2564;Mannen;Onderwijsniveau: weet niet of onbekend;2019;75;11;6;5;61;16;6;11;7;15;13;9;2;9.6
2565;Mannen;Onderwijsniveau: weet niet of onbekend;2020 1e kwartaal;74;10;5;6;61;16;6;10;6;15;13;11;2;9.7
