ID;Populatie;Geslacht;Persoonskenmerken;Marges;Perioden;Verkeersdeelname_1;GebruikVanHetOpenbaarVervoer_2
2060;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Ondergrens 95%-interval;2020;76.1;3.1
2061;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Ondergrens 95%-interval;2021;79.5;3.3
2062;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Ondergrens 95%-interval;2022;81.3;4.7
2063;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Ondergrens 95%-interval;2023;;
2064;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bovengrens 95%-interval;2018;84.2;7.8
2065;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bovengrens 95%-interval;2019;83.7;7.8
2066;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bovengrens 95%-interval;2020;77.0;3.5
2067;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bovengrens 95%-interval;2021;80.3;3.7
2068;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bovengrens 95%-interval;2022;82.3;5.1
2069;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bovengrens 95%-interval;2023;;
2070;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Migratieachtergrond: westers;Waarde;2018;80.7;11.6
2071;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Migratieachtergrond: westers;Waarde;2019;78.0;12.0
2072;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Migratieachtergrond: westers;Waarde;2020;67.4;5.3
2073;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Migratieachtergrond: westers;Waarde;2021;73.4;5.0
2074;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Migratieachtergrond: westers;Waarde;2022;74.1;8.7
2075;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Migratieachtergrond: westers;Waarde;2023;;
2076;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Migratieachtergrond: westers;Ondergrens 95%-interval;2018;79.2;10.6
2077;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Migratieachtergrond: westers;Ondergrens 95%-interval;2019;76.4;11.0
2078;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Migratieachtergrond: westers;Ondergrens 95%-interval;2020;66.0;4.7
2079;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Migratieachtergrond: westers;Ondergrens 95%-interval;2021;72.1;4.5
2080;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Migratieachtergrond: westers;Ondergrens 95%-interval;2022;72.7;7.9
2081;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Migratieachtergrond: westers;Ondergrens 95%-interval;2023;;
2082;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Migratieachtergrond: westers;Bovengrens 95%-interval;2018;82.1;12.7
2083;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Migratieachtergrond: westers;Bovengrens 95%-interval;2019;79.5;13.1
2084;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Migratieachtergrond: westers;Bovengrens 95%-interval;2020;68.7;6.0
2085;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Migratieachtergrond: westers;Bovengrens 95%-interval;2021;74.7;5.6
2086;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Migratieachtergrond: westers;Bovengrens 95%-interval;2022;75.5;9.5
2087;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Migratieachtergrond: westers;Bovengrens 95%-interval;2023;;
2088;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Waarde;2018;75.0;17.0
2089;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Waarde;2019;73.7;16.2
2090;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Waarde;2020;60.0;7.8
2091;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Waarde;2021;68.1;9.8
2092;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Waarde;2022;70.7;12.5
2093;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Waarde;2023;;
2094;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Ondergrens 95%-interval;2018;73.6;15.9
2095;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Ondergrens 95%-interval;2019;72.3;15.1
2096;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Ondergrens 95%-interval;2020;58.8;7.2
2097;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Ondergrens 95%-interval;2021;66.9;9.2
2098;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Ondergrens 95%-interval;2022;69.4;11.7
2099;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Ondergrens 95%-interval;2023;;
2100;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Bovengrens 95%-interval;2018;76.4;18.2
2101;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Bovengrens 95%-interval;2019;75.1;17.2
2102;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Bovengrens 95%-interval;2020;61.2;8.5
2103;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Bovengrens 95%-interval;2021;69.2;10.6
2104;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Bovengrens 95%-interval;2022;71.9;13.4
2105;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Bovengrens 95%-interval;2023;;
2106;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 1e 20%-groep;Waarde;2018;76.5;13.0
2107;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 1e 20%-groep;Waarde;2019;73.5;12.8
2108;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 1e 20%-groep;Waarde;2020;62.5;5.9
2109;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 1e 20%-groep;Waarde;2021;69.5;7.4
2110;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 1e 20%-groep;Waarde;2022;72.4;10.0
2111;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 1e 20%-groep;Waarde;2023;72.4;10.9
2112;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 1e 20%-groep;Ondergrens 95%-interval;2018;75.3;12.1
2113;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 1e 20%-groep;Ondergrens 95%-interval;2019;72.2;11.9
2114;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 1e 20%-groep;Ondergrens 95%-interval;2020;61.3;5.3
2115;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 1e 20%-groep;Ondergrens 95%-interval;2021;68.3;6.8
2116;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 1e 20%-groep;Ondergrens 95%-interval;2022;71.2;9.2
2117;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 1e 20%-groep;Ondergrens 95%-interval;2023;71.2;10.1
2118;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 1e 20%-groep;Bovengrens 95%-interval;2018;77.7;14.0
2119;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 1e 20%-groep;Bovengrens 95%-interval;2019;74.8;13.8
2120;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 1e 20%-groep;Bovengrens 95%-interval;2020;63.7;6.5
2121;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 1e 20%-groep;Bovengrens 95%-interval;2021;70.6;8.0
2122;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 1e 20%-groep;Bovengrens 95%-interval;2022;73.6;10.7
2123;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 1e 20%-groep;Bovengrens 95%-interval;2023;73.5;11.7
2124;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 2e 20%-groep;Waarde;2018;75.7;7.8
2125;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 2e 20%-groep;Waarde;2019;75.4;7.5
2126;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 2e 20%-groep;Waarde;2020;66.5;3.7
2127;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 2e 20%-groep;Waarde;2021;72.5;4.6
2128;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 2e 20%-groep;Waarde;2022;75.1;5.8
2129;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 2e 20%-groep;Waarde;2023;74.5;6.4
2130;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 2e 20%-groep;Ondergrens 95%-interval;2018;74.6;7.2
2131;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 2e 20%-groep;Ondergrens 95%-interval;2019;74.3;6.9
2132;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 2e 20%-groep;Ondergrens 95%-interval;2020;65.5;3.3
2133;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 2e 20%-groep;Ondergrens 95%-interval;2021;71.6;4.2
2134;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 2e 20%-groep;Ondergrens 95%-interval;2022;74.1;5.3
2135;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 2e 20%-groep;Ondergrens 95%-interval;2023;73.5;5.9
2136;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 2e 20%-groep;Bovengrens 95%-interval;2018;76.8;8.5
2137;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 2e 20%-groep;Bovengrens 95%-interval;2019;76.5;8.2
2138;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 2e 20%-groep;Bovengrens 95%-interval;2020;67.5;4.2
2139;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 2e 20%-groep;Bovengrens 95%-interval;2021;73.5;5.0
2140;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 2e 20%-groep;Bovengrens 95%-interval;2022;76.1;6.4
2141;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 2e 20%-groep;Bovengrens 95%-interval;2023;75.5;7.0
2142;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 20%-groep;Waarde;2018;84.5;8.2
2143;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 20%-groep;Waarde;2019;83.1;8.7
2144;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 20%-groep;Waarde;2020;75.2;4.1
2145;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 20%-groep;Waarde;2021;79.2;4.1
2146;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 20%-groep;Waarde;2022;81.1;5.4
2147;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 20%-groep;Waarde;2023;81.8;5.9
2148;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 20%-groep;Ondergrens 95%-interval;2018;83.6;7.6
2149;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 20%-groep;Ondergrens 95%-interval;2019;82.1;8.1
2150;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 20%-groep;Ondergrens 95%-interval;2020;74.2;3.7
2151;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 20%-groep;Ondergrens 95%-interval;2021;78.4;3.7
2152;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 20%-groep;Ondergrens 95%-interval;2022;80.2;5.0
2153;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 20%-groep;Ondergrens 95%-interval;2023;80.9;5.4
2154;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 20%-groep;Bovengrens 95%-interval;2018;85.3;8.9
2155;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 20%-groep;Bovengrens 95%-interval;2019;84.0;9.4
2156;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 20%-groep;Bovengrens 95%-interval;2020;76.1;4.5
2157;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 20%-groep;Bovengrens 95%-interval;2021;80.1;4.5
2158;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 20%-groep;Bovengrens 95%-interval;2022;82.0;5.9
2159;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 20%-groep;Bovengrens 95%-interval;2023;82.6;6.4
2160;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 20%-groep;Waarde;2018;86.3;7.9
2161;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 20%-groep;Waarde;2019;85.9;8.6
2162;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 20%-groep;Waarde;2020;79.1;3.6
2163;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 20%-groep;Waarde;2021;82.1;3.5
2164;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 20%-groep;Waarde;2022;83.5;5.6
2165;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 20%-groep;Waarde;2023;84.6;6.2
2166;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 20%-groep;Ondergrens 95%-interval;2018;85.4;7.4
2167;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 20%-groep;Ondergrens 95%-interval;2019;85.0;8.0
2168;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 20%-groep;Ondergrens 95%-interval;2020;78.3;3.2
2169;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 20%-groep;Ondergrens 95%-interval;2021;81.4;3.2
2170;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 20%-groep;Ondergrens 95%-interval;2022;82.7;5.2
2171;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 20%-groep;Ondergrens 95%-interval;2023;83.8;5.8
2172;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 20%-groep;Bovengrens 95%-interval;2018;87.1;8.5
2173;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 20%-groep;Bovengrens 95%-interval;2019;86.8;9.2
2174;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 20%-groep;Bovengrens 95%-interval;2020;79.9;3.9
2175;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 20%-groep;Bovengrens 95%-interval;2021;82.9;3.9
2176;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 20%-groep;Bovengrens 95%-interval;2022;84.3;6.1
2177;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 20%-groep;Bovengrens 95%-interval;2023;85.3;6.7
2178;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 5e 20%-groep;Waarde;2018;86.3;8.6
2179;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 5e 20%-groep;Waarde;2019;86.2;8.0
2180;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 5e 20%-groep;Waarde;2020;79.7;3.6
2181;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 5e 20%-groep;Waarde;2021;81.5;3.3
2182;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 5e 20%-groep;Waarde;2022;82.6;5.2
2183;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 5e 20%-groep;Waarde;2023;84.0;6.9
2184;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 5e 20%-groep;Ondergrens 95%-interval;2018;85.5;8.1
2185;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 5e 20%-groep;Ondergrens 95%-interval;2019;85.2;7.5
2186;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 5e 20%-groep;Ondergrens 95%-interval;2020;79.0;3.3
2187;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 5e 20%-groep;Ondergrens 95%-interval;2021;80.7;3.0
2188;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 5e 20%-groep;Ondergrens 95%-interval;2022;81.8;4.8
2189;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 5e 20%-groep;Ondergrens 95%-interval;2023;83.2;6.4
2190;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 5e 20%-groep;Bovengrens 95%-interval;2018;87.2;9.1
2191;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 5e 20%-groep;Bovengrens 95%-interval;2019;87.0;8.6
2192;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 5e 20%-groep;Bovengrens 95%-interval;2020;80.4;3.9
2193;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 5e 20%-groep;Bovengrens 95%-interval;2021;82.2;3.6
2194;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 5e 20%-groep;Bovengrens 95%-interval;2022;83.5;5.6
2195;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 5e 20%-groep;Bovengrens 95%-interval;2023;84.8;7.3
2196;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekabonnement;Waarde;2018;88.7;40.7
2197;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekabonnement;Waarde;2019;86.7;41.1
2198;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekabonnement;Waarde;2020;73.5;18.6
2199;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekabonnement;Waarde;2021;79.6;23.7
2200;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekabonnement;Waarde;2022;83.8;30.2
2201;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekabonnement;Waarde;2023;83.6;33.3
2202;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekabonnement;Ondergrens 95%-interval;2018;87.0;38.7
2203;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekabonnement;Ondergrens 95%-interval;2019;84.8;38.9
2204;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekabonnement;Ondergrens 95%-interval;2020;71.7;17.1
2205;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekabonnement;Ondergrens 95%-interval;2021;78.1;22.2
2206;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekabonnement;Ondergrens 95%-interval;2022;82.0;28.5
2207;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekabonnement;Ondergrens 95%-interval;2023;81.9;31.4
2208;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekabonnement;Bovengrens 95%-interval;2018;90.2;42.9
2209;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekabonnement;Bovengrens 95%-interval;2019;88.4;43.4
2210;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekabonnement;Bovengrens 95%-interval;2020;75.2;20.2
2211;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekabonnement;Bovengrens 95%-interval;2021;81.1;25.3
2212;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekabonnement;Bovengrens 95%-interval;2022;85.4;32.0
2213;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekabonnement;Bovengrens 95%-interval;2023;85.2;35.2
2214;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekendabonnement;Waarde;2018;94.1;17.2
2215;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekendabonnement;Waarde;2019;89.0;19.4
2216;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekendabonnement;Waarde;2020;81.8;
2217;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekendabonnement;Waarde;2021;82.4;16.1
2218;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekendabonnement;Waarde;2022;88.7;19.2
2219;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekendabonnement;Waarde;2023;86.2;19.8
2220;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekendabonnement;Ondergrens 95%-interval;2018;88.0;12.7
2221;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekendabonnement;Ondergrens 95%-interval;2019;83.9;14.6
2222;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekendabonnement;Ondergrens 95%-interval;2020;76.5;
2223;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekendabonnement;Ondergrens 95%-interval;2021;77.3;12.3
2224;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekendabonnement;Ondergrens 95%-interval;2022;82.6;14.6
2225;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekendabonnement;Ondergrens 95%-interval;2023;78.5;15.0
2226;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekendabonnement;Bovengrens 95%-interval;2018;97.2;22.8
2227;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekendabonnement;Bovengrens 95%-interval;2019;92.6;25.4
2228;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekendabonnement;Bovengrens 95%-interval;2020;86.1;
2229;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekendabonnement;Bovengrens 95%-interval;2021;86.6;20.8
2230;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekendabonnement;Bovengrens 95%-interval;2022;92.8;24.9
2231;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekendabonnement;Bovengrens 95%-interval;2023;91.5;25.6
2232;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: geen;Waarde;2018;82.0;7.5
2233;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: geen;Waarde;2019;81.1;7.5
2234;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: geen;Waarde;2020;73.3;3.4
2235;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: geen;Waarde;2021;77.5;3.4
2236;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: geen;Waarde;2022;79.1;5.1
2237;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: geen;Waarde;2023;79.8;6.0
2238;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: geen;Ondergrens 95%-interval;2018;81.6;7.2
2239;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: geen;Ondergrens 95%-interval;2019;80.7;7.2
2240;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: geen;Ondergrens 95%-interval;2020;72.9;3.2
2241;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: geen;Ondergrens 95%-interval;2021;77.1;3.3
2242;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: geen;Ondergrens 95%-interval;2022;78.6;4.9
2243;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: geen;Ondergrens 95%-interval;2023;79.4;5.8
2244;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: geen;Bovengrens 95%-interval;2018;82.4;7.8
2245;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: geen;Bovengrens 95%-interval;2019;81.6;7.8
2246;Populatie: 12 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: geen;Bovengrens 95%-interval;2020;73.7;3.6
