ID;Geslacht;GeboortelandOuders;Herkomstland;OnderwijspositieBasisjaar;Sectorkamer;PositieInVolgendStudiejaar;Perioden;StudentenMbo_1
5893;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bol entreeopleiding;2012/'13 naar 2013/'14;0
5894;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bol entreeopleiding;2013/'14 naar 2014/'15;0
5895;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bol entreeopleiding;2014/'15 naar 2015/'16;0
5896;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bol entreeopleiding;2015/'16 naar 2016/'17;0
5897;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bol entreeopleiding;2016/'17 naar 2017/'18;0
5898;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bol entreeopleiding;2017/'18 naar 2018/'19;0
5899;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bol entreeopleiding;2018/'19 naar 2019/'20;0
5900;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bol entreeopleiding;2019/'20 naar 2020/'21;0
5901;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bol entreeopleiding;2020/'21 naar 2021/'22;0
5902;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bol entreeopleiding;2021/'22 naar 2022/'23;0
5903;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bol entreeopleiding;2022/'23 naar 2023/'24;0
5904;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bol niveau 2;2011/'12 naar 2012/'13;0
5905;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bol niveau 2;2012/'13 naar 2013/'14;0
5906;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bol niveau 2;2013/'14 naar 2014/'15;0
5907;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bol niveau 2;2014/'15 naar 2015/'16;0
5908;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bol niveau 2;2015/'16 naar 2016/'17;0
5909;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bol niveau 2;2016/'17 naar 2017/'18;0
5910;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bol niveau 2;2017/'18 naar 2018/'19;0
5911;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bol niveau 2;2018/'19 naar 2019/'20;0
5912;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bol niveau 2;2019/'20 naar 2020/'21;0
5913;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bol niveau 2;2020/'21 naar 2021/'22;0
5914;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bol niveau 2;2021/'22 naar 2022/'23;0
5915;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bol niveau 2;2022/'23 naar 2023/'24;0
5916;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bol niveau 3;2011/'12 naar 2012/'13;0
5917;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bol niveau 3;2012/'13 naar 2013/'14;0
5918;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bol niveau 3;2013/'14 naar 2014/'15;0
5919;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bol niveau 3;2014/'15 naar 2015/'16;0
5920;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bol niveau 3;2015/'16 naar 2016/'17;10
5921;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bol niveau 3;2016/'17 naar 2017/'18;10
5922;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bol niveau 3;2017/'18 naar 2018/'19;10
5923;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bol niveau 3;2018/'19 naar 2019/'20;0
5924;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bol niveau 3;2019/'20 naar 2020/'21;10
5925;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bol niveau 3;2020/'21 naar 2021/'22;0
5926;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bol niveau 3;2021/'22 naar 2022/'23;10
5927;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bol niveau 3;2022/'23 naar 2023/'24;10
5928;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bol niveau 4;2011/'12 naar 2012/'13;10
5929;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bol niveau 4;2012/'13 naar 2013/'14;10
5930;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bol niveau 4;2013/'14 naar 2014/'15;10
5931;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bol niveau 4;2014/'15 naar 2015/'16;10
5932;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bol niveau 4;2015/'16 naar 2016/'17;20
5933;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bol niveau 4;2016/'17 naar 2017/'18;30
5934;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bol niveau 4;2017/'18 naar 2018/'19;20
5935;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bol niveau 4;2018/'19 naar 2019/'20;20
5936;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bol niveau 4;2019/'20 naar 2020/'21;30
5937;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bol niveau 4;2020/'21 naar 2021/'22;20
5938;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bol niveau 4;2021/'22 naar 2022/'23;20
5939;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bol niveau 4;2022/'23 naar 2023/'24;10
5940;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bbl totaal;2011/'12 naar 2012/'13;30
5941;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bbl totaal;2012/'13 naar 2013/'14;30
5942;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bbl totaal;2013/'14 naar 2014/'15;20
5943;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bbl totaal;2014/'15 naar 2015/'16;30
5944;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bbl totaal;2015/'16 naar 2016/'17;20
5945;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bbl totaal;2016/'17 naar 2017/'18;10
5946;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bbl totaal;2017/'18 naar 2018/'19;0
5947;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bbl totaal;2018/'19 naar 2019/'20;0
5948;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bbl totaal;2019/'20 naar 2020/'21;10
5949;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bbl totaal;2020/'21 naar 2021/'22;10
5950;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bbl totaal;2021/'22 naar 2022/'23;10
5951;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bbl totaal;2022/'23 naar 2023/'24;10
5952;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bbl entreeopleiding;2011/'12 naar 2012/'13;0
5953;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bbl entreeopleiding;2012/'13 naar 2013/'14;0
5954;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bbl entreeopleiding;2013/'14 naar 2014/'15;0
5955;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bbl entreeopleiding;2014/'15 naar 2015/'16;0
5956;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bbl entreeopleiding;2015/'16 naar 2016/'17;0
5957;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bbl entreeopleiding;2016/'17 naar 2017/'18;0
5958;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bbl entreeopleiding;2017/'18 naar 2018/'19;0
5959;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bbl entreeopleiding;2018/'19 naar 2019/'20;0
5960;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bbl entreeopleiding;2019/'20 naar 2020/'21;0
5961;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bbl entreeopleiding;2020/'21 naar 2021/'22;0
5962;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bbl entreeopleiding;2021/'22 naar 2022/'23;0
5963;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bbl entreeopleiding;2022/'23 naar 2023/'24;0
5964;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bbl niveau 2;2011/'12 naar 2012/'13;0
5965;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bbl niveau 2;2012/'13 naar 2013/'14;0
5966;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bbl niveau 2;2013/'14 naar 2014/'15;0
5967;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bbl niveau 2;2014/'15 naar 2015/'16;0
5968;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bbl niveau 2;2015/'16 naar 2016/'17;0
5969;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bbl niveau 2;2016/'17 naar 2017/'18;0
5970;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bbl niveau 2;2017/'18 naar 2018/'19;0
5971;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bbl niveau 2;2018/'19 naar 2019/'20;0
5972;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bbl niveau 2;2019/'20 naar 2020/'21;0
5973;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bbl niveau 2;2020/'21 naar 2021/'22;0
5974;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bbl niveau 2;2021/'22 naar 2022/'23;0
5975;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bbl niveau 2;2022/'23 naar 2023/'24;0
5976;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bbl niveau 3;2011/'12 naar 2012/'13;10
5977;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bbl niveau 3;2012/'13 naar 2013/'14;10
5978;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bbl niveau 3;2013/'14 naar 2014/'15;10
5979;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bbl niveau 3;2014/'15 naar 2015/'16;10
5980;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bbl niveau 3;2015/'16 naar 2016/'17;0
5981;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bbl niveau 3;2016/'17 naar 2017/'18;0
5982;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bbl niveau 3;2017/'18 naar 2018/'19;0
5983;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bbl niveau 3;2018/'19 naar 2019/'20;0
5984;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bbl niveau 3;2019/'20 naar 2020/'21;0
5985;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bbl niveau 3;2020/'21 naar 2021/'22;0
5986;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bbl niveau 3;2021/'22 naar 2022/'23;0
5987;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bbl niveau 3;2022/'23 naar 2023/'24;0
5988;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bbl  niveau 4;2011/'12 naar 2012/'13;20
5989;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bbl  niveau 4;2012/'13 naar 2013/'14;20
5990;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bbl  niveau 4;2013/'14 naar 2014/'15;20
5991;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bbl  niveau 4;2014/'15 naar 2015/'16;20
5992;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bbl  niveau 4;2015/'16 naar 2016/'17;20
5993;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bbl  niveau 4;2016/'17 naar 2017/'18;10
5994;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bbl  niveau 4;2017/'18 naar 2018/'19;0
5995;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bbl  niveau 4;2018/'19 naar 2019/'20;0
5996;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bbl  niveau 4;2019/'20 naar 2020/'21;10
5997;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bbl  niveau 4;2020/'21 naar 2021/'22;10
5998;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bbl  niveau 4;2021/'22 naar 2022/'23;10
5999;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Bbl  niveau 4;2022/'23 naar 2023/'24;10
6000;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Extranei;2011/'12 naar 2012/'13;0
6001;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Extranei;2012/'13 naar 2013/'14;0
6002;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Extranei;2013/'14 naar 2014/'15;0
6003;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Extranei;2014/'15 naar 2015/'16;0
6004;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Extranei;2015/'16 naar 2016/'17;0
6005;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Extranei;2016/'17 naar 2017/'18;0
6006;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Extranei;2017/'18 naar 2018/'19;0
6007;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Extranei;2018/'19 naar 2019/'20;0
6008;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Extranei;2019/'20 naar 2020/'21;0
6009;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Extranei;2020/'21 naar 2021/'22;0
6010;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Extranei;2021/'22 naar 2022/'23;0
6011;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Extranei;2022/'23 naar 2023/'24;0
6012;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Hoger beroepsonderwijs;2011/'12 naar 2012/'13;40
6013;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Hoger beroepsonderwijs;2012/'13 naar 2013/'14;40
6014;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Hoger beroepsonderwijs;2013/'14 naar 2014/'15;60
6015;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Hoger beroepsonderwijs;2014/'15 naar 2015/'16;60
6016;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Hoger beroepsonderwijs;2015/'16 naar 2016/'17;60
6017;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Hoger beroepsonderwijs;2016/'17 naar 2017/'18;80
6018;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Hoger beroepsonderwijs;2017/'18 naar 2018/'19;90
6019;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Hoger beroepsonderwijs;2018/'19 naar 2019/'20;80
6020;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Hoger beroepsonderwijs;2019/'20 naar 2020/'21;90
6021;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Hoger beroepsonderwijs;2020/'21 naar 2021/'22;100
6022;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Hoger beroepsonderwijs;2021/'22 naar 2022/'23;100
6023;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Hoger beroepsonderwijs;2022/'23 naar 2023/'24;90
6024;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Overig onderwijs;2011/'12 naar 2012/'13;0
6025;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Overig onderwijs;2012/'13 naar 2013/'14;0
6026;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Overig onderwijs;2013/'14 naar 2014/'15;0
6027;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Overig onderwijs;2014/'15 naar 2015/'16;0
6028;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Overig onderwijs;2015/'16 naar 2016/'17;0
6029;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Overig onderwijs;2016/'17 naar 2017/'18;0
6030;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Overig onderwijs;2017/'18 naar 2018/'19;0
6031;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Overig onderwijs;2018/'19 naar 2019/'20;0
6032;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Overig onderwijs;2019/'20 naar 2020/'21;0
6033;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Overig onderwijs;2020/'21 naar 2021/'22;0
6034;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Overig onderwijs;2021/'22 naar 2022/'23;0
6035;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Overig onderwijs;2022/'23 naar 2023/'24;0
6036;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Totaal niet in onderwijs;2011/'12 naar 2012/'13;640
6037;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Totaal niet in onderwijs;2012/'13 naar 2013/'14;610
6038;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Totaal niet in onderwijs;2013/'14 naar 2014/'15;680
6039;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Totaal niet in onderwijs;2014/'15 naar 2015/'16;700
6040;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Totaal niet in onderwijs;2015/'16 naar 2016/'17;650
6041;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Totaal niet in onderwijs;2016/'17 naar 2017/'18;720
6042;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Totaal niet in onderwijs;2017/'18 naar 2018/'19;720
6043;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Totaal niet in onderwijs;2018/'19 naar 2019/'20;740
6044;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Totaal niet in onderwijs;2019/'20 naar 2020/'21;680
6045;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Totaal niet in onderwijs;2020/'21 naar 2021/'22;690
6046;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Totaal niet in onderwijs;2021/'22 naar 2022/'23;680
6047;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Totaal niet in onderwijs;2022/'23 naar 2023/'24;710
6048;Totaal mannen en vrouwen;Totaal;Totaal;Mbo met diploma (excl.extranei);Sectorkamer specialistisch vakmanschap;Niet in onderwijs, overig;2011/'12 naar 2012/'13;630
