ID;RegioS;Code_1;Naam_2;AfkortingNaam_3;SorteringNaam_4;Code_5;Naam_6;Code_7;Naam_8;Code_9;Naam_10;Code_11;Naam_12;Code_13;Naam_14;Code_15;Naam_16;Code_17;Naam_18;Code_19;Naam_20;Code_21;Naam_22;Code_23;Naam_24;Code_25;Naam_26;Code_27;Naam_28;Code_29;Naam_30;Code_31;Naam_32;Code_33;Naam_34;Code_35;Naam_36;Code_37;Naam_38;Code_39;Naam_40;Code_41;Naam_42;Code_43;Naam_44;Code_45;Naam_46;Code_47;Naam_48;Code_49;Naam_50;Code_51;Naam_52;Code_53;Naam_54;Code_55;Naam_56;Code_57;Code_58;Naam_59;Code_60;Naam_61;Code_62;Naam_63;Code_64;Omschrijving_65;Code_66;Omschrijving_67;Inwonertal_68;Omgevingsadressendichtheid_69
120;772;772;Eindhoven                          ;EHN;Eindhoven                 ;1;'s-Hertogenbosch;11;Zuid-Oost Noord-Brabant       ;40;Eindhoven-Helmond                  ;36;Zuidoost-Noord-Brabant             ;113;Eindhoven                               ;1;'s-Hertogenbosch;23;Eindhoven         ;25;Eindhoven        ;57;GGD Eindhoven                           ;2;Eindhoven          ;18;'s-Hertogenbosch;4;Zuid-Nederland ;3008;Midden Noord-Brabant                    ;13;Zuidelijk veehouderijgebied  ;70;Eindhoven             ;NL4;Zuid-Nederland ;NL41;Noord-Brabant; NL414;Zuidoost-Noord-Brabant             ;22;Zuidoost-Noord-Brabant          ;22;Brabant-Zuidoost         ;30;Noord-Brabant;28;Zuidoost Brabant       ;13;West- en Midden-Brabant                 ;37;Zuidoost-Brabant               ;28;Helmond/Eindhoven                       ;39;Eindhoven e.o.                          ;401;   ;                                       ;19;Eindhoven          ;19;Eindhoven          ;7;150 000 - < 250 000 inwoners;2;Sterk stedelijk     ;206118;2105
121;230;230;Elburg                             ;EBG;Elburg                    ;6;Zutphen         ;31;Noord-West Veluwe             ;11;Zwolle-Kampen                      ;13;Veluwe                             ;32;IJsselmeerkust                          ;2;Arnhem          ;3;Zwolle            ;4;Zwolle           ;16;GGD Noordwest-Veluwe                    ;25;Harderwijk         ;7;Arnhem          ;2;Oost-Nederland ;2501;Oostelijke Veluwe                       ;5;Centraal Veehouderijgebied   ;18;Zwolle                ;NL2;Oost-Nederland ;NL22;Gelderland   ; NL221;Veluwe                             ;5;Zwolle-Meppel en omstreken      ;6;Noord- en Oost-Gelderland;25;Gelderland   ;8;Noordwest Veluwe       ;3;IJsselmeerkust                          ;17;Noordwest-Veluwe               ;9;Veluwe                                  ;10;West-Veluwe/Noordwest-Veluwe            ;111;   ;                                       ;0;                   ;0;                   ;4;20 000 - < 50 000 inwoners  ;4;Weinig stedelijk    ;21662;574
122;114;114;Emmen                              ;EMN;Emmen                     ;19;Assen           ;71;Drenthe (0.1)                 ;9;Emmen-Coevorden                    ;8;Zuidoost-Drenthe                   ;15;Emmen                                   ;5;Leeuwarden      ;1;Groningen-Drenthe ;3;Drenthe          ;9;DGD Zuidoost-Drenthe                    ;61;Emmen              ;3;Assen           ;1;Noord-Nederland;2205;Drentse Veenkoloniën en Hondsrug        ;2;Veenkoloniën en Oldambt      ;12;Emmen                 ;NL1;Noord-Nederland;NL13;Drenthe      ; NL132;Zuidoost-Drenthe                   ;4;Assen-Hoogeveen-Emmen           ;3;Drenthe                  ;22;Drenthe      ;5;Zuid Drenthe           ;12;Groningse, Friese en Drentse zandgronden;8;Zuidoost-Drenthe               ;6;Zuidoost- en Zuidwest-Drenthe           ;6;Zuidoost- en Zuidwest-Drenthe           ;091;   ;                                       ;0;                   ;0;                   ;6;100 000 - < 150 000 inwoners;4;Weinig stedelijk    ;108198;706
123;388;388;Enkhuizen                          ;EKN;Enkhuizen                 ;14;Alkmaar         ;24;West-Friesland                ;26;Enkhuizen-Hoorn                    ;18;Kop van Noord-Holland              ;54;Midden- en Oostelijk West-Friesland     ;4;Amsterdam       ;11;Alkmaar           ;12;Alkmaar          ;28;GGD West-Friesland                      ;47;Hoorn              ;11;Den Helder      ;3;West-Nederland ;2705;West-Friesland en omgeving              ;7;Westelijk Holland            ;39;Enkhuizen             ;NL3;West-Nederland ;NL32;Noord-Holland; NL321;Kop van Noord-Holland              ;14;Noord-Noord-Holland             ;10;Noord-Holland-Noord      ;27;Noord-Holland;19;Noord-Holland Noord    ;3;IJsselmeerkust                          ;22;Westfriesland                  ;18;Kop Noord-Holland/West-Friesland        ;24;Kop Noord-Holland/West-Friesland        ;262;   ;                                       ;0;                   ;0;                   ;3;10 000 - < 20 000 inwoners  ;3;Matig stedelijk     ;17117;1215
124;153;153;Enschede                           ;ESE;Enschede                  ;8;Almelo          ;35;Twente                        ;10;Enschede-Hengelo                   ;12;Twente                             ;23;Enschede                                ;2;Arnhem          ;4;Twente            ;5;Twente           ;11;GGD Regio Twente                        ;27;Enschede           ;4;Zwolle          ;2;Oost-Nederland ;2303;Twente                                  ;4;Oostelijk Veehouderijgebied  ;22;Enschede              ;NL2;Oost-Nederland ;NL21;Overijssel   ; NL213;Twente                             ;6;Twente                          ;5;Twente                   ;23;Overijssel   ;7;Twente                 ;11;Twente, Salland en Vechtstreek          ;12;Twente                         ;7;Twente                                  ;8;Hengelo/Enschede                        ;   ;   ;                                       ;4;Enschede           ;4;Enschede           ;7;150 000 - < 250 000 inwoners;2;Sterk stedelijk     ;152321;1815
125;232;232;Epe                                ;EPE;Epe                       ;6;Zutphen         ;32;Stedendriehoek                ;17;Apeldoorn                          ;13;Veluwe                             ;34;Overige gemeenten oostelijke Veluwezoom ;2;Arnhem          ;5;Stedendriehoek    ;6;Stedendriehoek   ;14;GGD Regio Stedendriehoek                ;20;Apeldoorn          ;7;Arnhem          ;2;Oost-Nederland ;2501;Oostelijke Veluwe                       ;5;Centraal Veehouderijgebied   ;27;Apeldoorn             ;NL2;Oost-Nederland ;NL22;Gelderland   ; NL221;Veluwe                             ;7;Apeldoorn en midden-IJsselgebied;6;Noord- en Oost-Gelderland;25;Gelderland   ;9;Stedendriehoek         ;8;Veluwe en Veluwerand                    ;11;Stedendriehoek                 ;9;Veluwe                                  ;11;Oost-Veluwe                             ;   ;   ;                                       ;0;                   ;5;Apeldoorn          ;4;20 000 - < 50 000 inwoners  ;4;Weinig stedelijk    ;33233;614
126;233;233;Ermelo                             ;EMO;Ermelo                    ;6;Zutphen         ;31;Noord-West Veluwe             ;20;Amersfoort                         ;13;Veluwe                             ;32;IJsselmeerkust                          ;2;Arnhem          ;8;Amersfoort        ;4;Zwolle           ;16;GGD Noordwest-Veluwe                    ;25;Harderwijk         ;7;Arnhem          ;2;Oost-Nederland ;2507;Westelijke Veluwe                       ;5;Centraal Veehouderijgebied   ;28;Harderwijk            ;NL2;Oost-Nederland ;NL22;Gelderland   ; NL221;Veluwe                             ;10;Harderwijk-Amersfoort           ;6;Noord- en Oost-Gelderland;25;Gelderland   ;8;Noordwest Veluwe       ;8;Veluwe en Veluwerand                    ;17;Noordwest-Veluwe               ;9;Veluwe                                  ;10;West-Veluwe/Noordwest-Veluwe            ;202;   ;                                       ;0;                   ;0;                   ;4;20 000 - < 50 000 inwoners  ;4;Weinig stedelijk    ;26755;812
127;777;777;Etten-Leur                         ;ELR;Etten-Leur                ;2;Breda           ;26;Stadsgewest Breda             ;43;Breda                              ;33;West-Noord-Brabant                 ;104;Gebied om Breda                         ;1;'s-Hertogenbosch;20;Breda             ;22;Breda            ;52;GGD West-Brabant                        ;7;Zevenbergen        ;17;Tilburg         ;4;Zuid-Nederland ;3005;Westelijke Zandgronden                  ;12;Zuidwest-Brabant             ;66;Breda                 ;NL4;Zuid-Nederland ;NL41;Noord-Brabant; NL411;West-Noord-Brabant                 ;20;West-Noord-Brabant              ;20;Midden- en West-Brabant  ;30;Noord-Brabant;25;West Brabant           ;13;West- en Midden-Brabant                 ;34;West-Brabant                   ;25;Roosendaal/Breda                        ;35;Breda e.o.                              ;   ;   ;                                       ;0;                   ;16;Breda              ;4;20 000 - < 50 000 inwoners  ;3;Matig stedelijk     ;39352;1349
128;Ferwerderadiel;1722;Ferwerderadiel                     ;FDL;Ferwerderadiel            ;17;Leeuwarden      ;23;Friesland                     ;3;Leeuwarden-Franeker-Dokkum         ;4;Noord-Friesland                    ;12;Friese bouwstreek                       ;5;Leeuwarden      ;2;Friesland         ;2;Friesland        ;72;GGD Friesland                           ;53;Leeuwarden         ;2;Leeuwarden      ;1;Noord-Nederland;2101;Noordelijk Friesland                    ;1;Bouwhoek en Hogeland         ;10;Leeuwarden            ;NL1;Noord-Nederland;NL12;Friesland    ; NL121;Noord-Friesland                    ;3;Friesland                       ;2;Friesland                ;21;Friesland    ;4;Friesland              ;17;Overig Nederland                        ;4;Friesland-noord                ;3;Noord-Friesland/Waddeneilanden          ;3;Noord-Friesland/Waddeneilanden          ;   ;   ;                                       ;0;                   ;0;                   ;2;5 000 - < 10 000 inwoners   ;5;Niet stedelijk      ;8953;192
129;70;70;Franekeradeel                      ;FKL;Franekeradeel             ;17;Leeuwarden      ;23;Friesland                     ;3;Leeuwarden-Franeker-Dokkum         ;4;Noord-Friesland                    ;12;Friese bouwstreek                       ;5;Leeuwarden      ;2;Friesland         ;2;Friesland        ;72;GGD Friesland                           ;53;Leeuwarden         ;2;Leeuwarden      ;1;Noord-Nederland;2101;Noordelijk Friesland                    ;1;Bouwhoek en Hogeland         ;10;Leeuwarden            ;NL1;Noord-Nederland;NL12;Friesland    ; NL121;Noord-Friesland                    ;3;Friesland                       ;2;Friesland                ;21;Friesland    ;4;Friesland              ;17;Overig Nederland                        ;4;Friesland-noord                ;3;Noord-Friesland/Waddeneilanden          ;3;Noord-Friesland/Waddeneilanden          ;   ;   ;                                       ;0;                   ;0;                   ;4;20 000 - < 50 000 inwoners  ;4;Weinig stedelijk    ;20955;591
130;653;653;Gaasterlân-Sleat                   ;GST;Gaasterlân-Sleat          ;17;Leeuwarden      ;23;Friesland                     ;4;Sneek                              ;5;Zuidwest-Friesland                 ;10;Fries weidegebied                       ;5;Leeuwarden      ;2;Friesland         ;2;Friesland        ;72;GGD Friesland                           ;54;Sneek              ;2;Leeuwarden      ;1;Noord-Nederland;2102;Weidestreek in Friesland                ;3;Noordelijk Weidegebied       ;9;Sneek                 ;NL1;Noord-Nederland;NL12;Friesland    ; NL122;Zuidwest-Friesland                 ;3;Friesland                       ;2;Friesland                ;21;Friesland    ;4;Friesland              ;5;Meren in Groningen, Friesl., Nw. Overijs;5;Zuidwest-Friesland             ;4;Oost-Friesland/Zuidwest-Friesland       ;4;Oost-Friesland/Zuidwest Friesland       ;   ;   ;                                       ;0;                   ;0;                   ;3;10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;10263;248
131;779;779;Geertruidenberg                    ;GBG;Geertruidenberg           ;2;Breda           ;26;Stadsgewest Breda             ;43;Breda                              ;33;West-Noord-Brabant                 ;104;Gebied om Breda                         ;1;'s-Hertogenbosch;20;Breda             ;22;Breda            ;52;GGD West-Brabant                        ;5;Breda              ;17;Tilburg         ;4;Zuid-Nederland ;3002;Westelijke Langstraat                   ;13;Zuidelijk veehouderijgebied  ;66;Breda                 ;NL4;Zuid-Nederland ;NL41;Noord-Brabant; NL411;West-Noord-Brabant                 ;20;West-Noord-Brabant              ;20;Midden- en West-Brabant  ;30;Noord-Brabant;25;West Brabant           ;13;West- en Midden-Brabant                 ;34;West-Brabant                   ;25;Roosendaal/Breda                        ;35;Breda e.o.                              ;   ;   ;                                       ;0;                   ;0;                   ;4;20 000 - < 50 000 inwoners  ;4;Weinig stedelijk    ;20939;892
132;236;236;Geldermalsen                       ;GSN;Geldermalsen              ;5;Arnhem          ;62;Rivierenland                  ;19;Utrecht-Zeist-Woerden              ;16;Zuidwest-Gelderland                ;38;Westelijke Betuwe                       ;2;Arnhem          ;9;Utrecht           ;8;Nijmegen         ;20;GGD Rivierenland                        ;16;Tiel               ;6;Nijmegen        ;2;Oost-Nederland ;2505;Veluwezoom en Betuwe                    ;10;Rivierengebied               ;33;Culemborg             ;NL2;Oost-Nederland ;NL22;Gelderland   ; NL224;Zuidwest-Gelderland                ;13;Utrecht en omstreken            ;8;Gelderland-Zuid          ;25;Gelderland   ;14;Rivierenland           ;9;Gelders Rivierengebied                  ;15;Rivierenland                   ;12;Nijmegen e.o. en Betuwe                 ;15;Betuwe                                  ;192;   ;                                       ;0;                   ;0;                   ;4;20 000 - < 50 000 inwoners  ;4;Weinig stedelijk    ;25600;506
133;781;781;Geldrop                            ;GDP;Geldrop                   ;1;'s-Hertogenbosch;11;Zuid-Oost Noord-Brabant       ;40;Eindhoven-Helmond                  ;36;Zuidoost-Noord-Brabant             ;114;Randgebied Eindhoven                    ;1;'s-Hertogenbosch;23;Eindhoven         ;25;Eindhoven        ;56;GGD Zuidoost-Brabant                    ;2;Eindhoven          ;18;'s-Hertogenbosch;4;Zuid-Nederland ;3008;Midden Noord-Brabant                    ;13;Zuidelijk veehouderijgebied  ;70;Eindhoven             ;NL4;Zuid-Nederland ;NL41;Noord-Brabant; NL414;Zuidoost-Noord-Brabant             ;22;Zuidoost-Noord-Brabant          ;22;Brabant-Zuidoost         ;30;Noord-Brabant;28;Zuidoost Brabant       ;13;West- en Midden-Brabant                 ;37;Zuidoost-Brabant               ;28;Helmond/Eindhoven                       ;39;Eindhoven e.o.                          ;401;   ;                                       ;19;Eindhoven          ;19;Eindhoven          ;4;20 000 - < 50 000 inwoners  ;3;Matig stedelijk     ;27944;1304
