ID;Geslacht;HOOPGebieden;Vooropleiding;Perioden;TotaalAantalStudenten_1;Na3Jaar_2;Na4Jaar_3;Na5Jaar_4;Na6Jaar_5;Na7Jaar_6;Na8Jaar_7;Na9Jaar_8;Na3Jaar_9;Na4Jaar_10;Na5Jaar_11;Na6Jaar_12;Na7Jaar_13;Na8Jaar_14;Na9Jaar_15;Na3Jaar_16;Na4Jaar_17;Na5Jaar_18;Na6Jaar_19;Na7Jaar_20;Na8Jaar_21;Na9Jaar_22;Na3Jaar_23;Na4Jaar_24;Na5Jaar_25;Na6Jaar_26;Na7Jaar_27;Na8Jaar_28;Na9Jaar_29;Na1Jaar_30;Na2Jaar_31;Na3Jaar_32;Na4Jaar_33;Na5Jaar_34;Na6Jaar_35;Na7Jaar_36;Na8Jaar_37;Na9Jaar_38;InJaar2_39;InJaar3_40;InJaar4_41;InJaar5_42;InJaar6_43;InJaar7_44;InJaar8_45;InJaar9_46;InJaar10_47;InJaar2_48;InJaar3_49;InJaar4_50;InJaar5_51;InJaar6_52;InJaar7_53;InJaar8_54;InJaar9_55;InJaar10_56;InJaar2_57;InJaar3_58;InJaar4_59;InJaar5_60;InJaar6_61;InJaar7_62;InJaar8_63;InJaar9_64;InJaar10_65
266;Mannen;Gezondheid;VWO;Cohort 1991;660;0.0;8.0;40.0;64.0;75.0;80.0;83.0;0.0;8.0;38.0;61.0;70.0;75.0;77.0;0.0;0.0;0.0;1.0;2.0;2.0;2.0;0.0;0.0;1.0;2.0;3.0;3.0;4.0;3.0;4.0;4.0;5.0;6.0;6.0;8.0;9.0;9.0;97.0;96.0;96.0;87.0;54.0;29.0;17.0;11.0;7.0;95.0;93.0;91.0;83.0;51.0;26.0;15.0;9.0;5.0;2.0;3.0;5.0;4.0;3.0;3.0;2.0;2.0;2.0
267;Mannen;Gezondheid;VWO;Cohort 1992;690;0.0;9.0;46.0;68.0;77.0;83.0;85.0;0.0;9.0;45.0;65.0;73.0;78.0;79.0;0.0;0.0;0.0;1.0;2.0;2.0;2.0;0.0;0.0;1.0;2.0;2.0;3.0;4.0;2.0;4.0;4.0;5.0;6.0;6.0;8.0;9.0;9.0;98.0;96.0;96.0;86.0;48.0;26.0;15.0;8.0;6.0;96.0;93.0;91.0;82.0;44.0;22.0;12.0;6.0;5.0;2.0;3.0;5.0;4.0;4.0;3.0;3.0;2.0;1.0
268;Mannen;Gezondheid;VWO;Cohort 1993;750;0.0;10.0;44.0;61.0;75.0;81.0;84.0;0.0;10.0;43.0;59.0;71.0;76.0;79.0;0.0;0.0;0.0;1.0;1.0;2.0;3.0;0.0;0.0;1.0;2.0;2.0;3.0;3.0;2.0;3.0;4.0;5.0;7.0;8.0;9.0;9.0;10.0;98.0;97.0;96.0;85.0;50.0;31.0;16.0;9.0;5.0;96.0;93.0;92.0;82.0;48.0;29.0;15.0;8.0;4.0;2.0;3.0;3.0;3.0;2.0;2.0;2.0;1.0;1.0
269;Mannen;Gezondheid;VWO;Cohort 1994;810;0.0;12.0;38.0;59.0;73.0;81.0;85.0;0.0;12.0;37.0;57.0;69.0;75.0;78.0;0.0;0.0;0.0;1.0;1.0;3.0;3.0;0.0;0.0;1.0;2.0;3.0;3.0;4.0;3.0;3.0;4.0;5.0;5.0;6.0;7.0;7.0;8.0;97.0;97.0;96.0;83.0;56.0;34.0;20.0;13.0;8.0;95.0;92.0;91.0;78.0;52.0;31.0;17.0;10.0;7.0;2.0;5.0;5.0;5.0;5.0;3.0;3.0;2.0;2.0
270;Mannen;Gezondheid;HBO-diploma;Cohort 1990;80;34.0;57.0;68.0;74.0;74.0;74.0;74.0;34.0;55.0;66.0;72.0;72.0;72.0;72.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;10.0;15.0;21.0;22.0;21.0;23.0;23.0;22.0;22.0;90.0;85.0;45.0;21.0;11.0;2.0;2.0;4.0;4.0;89.0;84.0;44.0;21.0;11.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0
271;Mannen;Gezondheid;HBO-diploma;Cohort 1991;60;39.0;61.0;70.0;70.0;75.0;77.0;77.0;39.0;59.0;66.0;66.0;70.0;72.0;72.0;0.0;2.0;2.0;2.0;2.0;2.0;2.0;0.0;0.0;3.0;3.0;3.0;3.0;3.0;13.0;13.0;16.0;16.0;18.0;18.0;18.0;20.0;20.0;87.0;77.0;44.0;23.0;11.0;11.0;7.0;3.0;3.0;87.0;75.0;41.0;20.0;11.0;10.0;7.0;3.0;3.0;0.0;2.0;3.0;3.0;0.0;2.0;0.0;0.0;0.0
272;Mannen;Gezondheid;HBO-diploma;Cohort 1992;80;37.0;53.0;60.0;63.0;63.0;65.0;65.0;37.0;52.0;59.0;61.0;61.0;63.0;63.0;0.0;1.0;1.0;1.0;1.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.0;23.0;27.0;28.0;28.0;29.0;31.0;29.0;32.0;79.0;71.0;36.0;19.0;12.0;8.0;7.0;5.0;3.0;77.0;69.0;35.0;19.0;12.0;8.0;5.0;4.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0
273;Mannen;Gezondheid;HBO-diploma;Cohort 1993;60;40.0;53.0;65.0;73.0;78.0;80.0;82.0;40.0;51.0;64.0;71.0;76.0;78.0;80.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;2.0;2.0;2.0;9.0;13.0;15.0;18.0;16.0;16.0;18.0;18.0;18.0;91.0;85.0;45.0;29.0;18.0;11.0;4.0;2.0;0.0;89.0;84.0;44.0;29.0;18.0;11.0;4.0;2.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0
274;Mannen;Gezondheid;HBO-diploma;Cohort 1994;70;34.0;54.0;61.0;67.0;67.0;69.0;70.0;33.0;52.0;60.0;66.0;66.0;67.0;67.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;21.0;25.0;28.0;28.0;30.0;28.0;30.0;30.0;84.0;70.0;40.0;18.0;10.0;3.0;4.0;1.0;0.0;84.0;70.0;40.0;18.0;10.0;3.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
275;Mannen;Gezondheid;Andere vooropleiding;Cohort 1990;110;4.0;13.0;29.0;42.0;51.0;58.0;61.0;4.0;13.0;27.0;39.0;48.0;54.0;57.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;2.0;3.0;3.0;3.0;3.0;17.0;24.0;26.0;28.0;29.0;30.0;32.0;32.0;31.0;83.0;74.0;70.0;59.0;42.0;28.0;17.0;10.0;8.0;82.0;71.0;67.0;55.0;40.0;27.0;15.0;7.0;5.0;1.0;3.0;3.0;4.0;2.0;1.0;2.0;3.0;4.0
276;Mannen;Gezondheid;Andere vooropleiding;Cohort 1991;130;9.0;22.0;39.0;52.0;60.0;64.0;68.0;8.0;21.0;36.0;50.0;57.0;61.0;64.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;2.0;3.0;3.0;4.0;10.0;12.0;13.0;16.0;19.0;19.0;18.0;20.0;21.0;90.0;83.0;78.0;62.0;43.0;29.0;22.0;16.0;11.0;88.0;79.0;74.0;59.0;41.0;26.0;19.0;15.0;10.0;2.0;4.0;4.0;3.0;2.0;2.0;2.0;1.0;1.0
277;Mannen;Gezondheid;Andere vooropleiding;Cohort 1992;140;13.0;21.0;44.0;60.0;65.0;68.0;69.0;13.0;21.0;42.0;58.0;63.0;65.0;65.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0;9.0;14.0;19.0;20.0;21.0;22.0;24.0;24.0;25.0;88.0;78.0;68.0;59.0;35.0;18.0;11.0;9.0;6.0;88.0;76.0;67.0;56.0;32.0;16.0;9.0;6.0;5.0;1.0;2.0;1.0;3.0;3.0;2.0;2.0;3.0;1.0
278;Mannen;Gezondheid;Andere vooropleiding;Cohort 1993;120;6.0;19.0;44.0;51.0;62.0;73.0;75.0;6.0;17.0;40.0;47.0;57.0;67.0;68.0;0.0;1.0;1.0;1.0;2.0;3.0;3.0;0.0;1.0;3.0;3.0;3.0;3.0;4.0;5.0;10.0;15.0;15.0;16.0;18.0;18.0;18.0;20.0;94.0;86.0;79.0;66.0;40.0;31.0;19.0;9.0;5.0;93.0;84.0;74.0;62.0;38.0;28.0;17.0;7.0;4.0;1.0;3.0;5.0;3.0;2.0;3.0;2.0;2.0;1.0
279;Mannen;Gezondheid;Andere vooropleiding;Cohort 1994;110;6.0;18.0;28.0;43.0;54.0;59.0;61.0;6.0;17.0;27.0;42.0;51.0;55.0;57.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;3.0;4.0;4.0;5.0;8.0;19.0;21.0;25.0;23.0;28.0;27.0;34.0;94.0;91.0;74.0;60.0;46.0;33.0;18.0;13.0;5.0;92.0;88.0;71.0;57.0;42.0;29.0;16.0;12.0;5.0;2.0;4.0;4.0;4.0;4.0;4.0;2.0;1.0;0.0
280;Mannen;Economie;Totaal alle vooropleidingen;Cohort 1990;4360;2.0;5.0;12.0;41.0;60.0;68.0;71.0;2.0;5.0;10.0;33.0;48.0;53.0;56.0;0.0;0.0;0.0;2.0;4.0;5.0;6.0;0.0;0.0;2.0;6.0;8.0;9.0;9.0;5.0;8.0;11.0;12.0;14.0;17.0;18.0;20.0;21.0;95.0;91.0;87.0;83.0;74.0;42.0;21.0;12.0;8.0;90.0;81.0;75.0;71.0;65.0;37.0;18.0;10.0;6.0;5.0;10.0;11.0;11.0;9.0;5.0;3.0;2.0;2.0
281;Mannen;Economie;Totaal alle vooropleidingen;Cohort 1991;4230;7.0;10.0;25.0;48.0;61.0;68.0;72.0;6.0;10.0;21.0;39.0;48.0;53.0;55.0;0.0;0.0;1.0;2.0;4.0;5.0;6.0;0.0;1.0;3.0;7.0;9.0;10.0;10.0;6.0;9.0;12.0;13.0;15.0;17.0;19.0;20.0;21.0;94.0;90.0;82.0;76.0;59.0;35.0;20.0;12.0;7.0;87.0;79.0;70.0;64.0;50.0;29.0;17.0;10.0;6.0;7.0;12.0;12.0;12.0;9.0;5.0;4.0;2.0;1.0
282;Mannen;Economie;Totaal alle vooropleidingen;Cohort 1992;3930;8.0;13.0;28.0;48.0;62.0;69.0;72.0;7.0;11.0;24.0;39.0;50.0;55.0;57.0;0.0;0.0;1.0;2.0;3.0;4.0;5.0;0.0;1.0;4.0;7.0;9.0;10.0;10.0;5.0;9.0;12.0;14.0;15.0;17.0;18.0;20.0;20.0;95.0;90.0;81.0;74.0;56.0;35.0;19.0;11.0;7.0;88.0;80.0;69.0;62.0;48.0;29.0;16.0;9.0;6.0;7.0;10.0;11.0;11.0;8.0;5.0;3.0;2.0;1.0
283;Mannen;Economie;Totaal alle vooropleidingen;Cohort 1993;3840;11.0;17.0;31.0;49.0;61.0;67.0;70.0;11.0;16.0;28.0;42.0;52.0;56.0;58.0;0.0;0.0;1.0;1.0;2.0;3.0;3.0;0.0;1.0;3.0;6.0;7.0;8.0;9.0;7.0;10.0;13.0;15.0;16.0;18.0;20.0;20.0;21.0;93.0;88.0;76.0;68.0;52.0;33.0;19.0;12.0;8.0;87.0;79.0;65.0;58.0;44.0;28.0;15.0;10.0;7.0;6.0;9.0;11.0;11.0;8.0;5.0;3.0;2.0;1.0
284;Mannen;Economie;Totaal alle vooropleidingen;Cohort 1994;3750;11.0;16.0;32.0;50.0;62.0;68.0;71.0;11.0;16.0;29.0;43.0;53.0;58.0;59.0;0.0;0.0;0.0;1.0;2.0;3.0;3.0;0.0;1.0;3.0;6.0;7.0;8.0;8.0;9.0;13.0;15.0;16.0;17.0;19.0;20.0;21.0;23.0;91.0;85.0;74.0;67.0;50.0;31.0;18.0;11.0;7.0;85.0;76.0;64.0;57.0;43.0;27.0;15.0;9.0;5.0;6.0;9.0;10.0;10.0;7.0;4.0;3.0;2.0;1.0
285;Mannen;Economie;VWO;Cohort 1990;3720;0.0;1.0;7.0;39.0;61.0;69.0;72.0;0.0;1.0;5.0;30.0;47.0;53.0;55.0;0.0;0.0;0.0;2.0;4.0;6.0;7.0;0.0;0.0;2.0;7.0;9.0;10.0;10.0;4.0;6.0;9.0;10.0;11.0;15.0;16.0;18.0;19.0;96.0;93.0;91.0;89.0;82.0;46.0;23.0;13.0;8.0;90.0;82.0;79.0;77.0;71.0;41.0;20.0;11.0;7.0;6.0;11.0;13.0;13.0;10.0;5.0;3.0;2.0;2.0
286;Mannen;Economie;VWO;Cohort 1991;3330;0.0;1.0;18.0;45.0;60.0;69.0;73.0;0.0;1.0;14.0;35.0;46.0;52.0;54.0;0.0;0.0;0.0;2.0;4.0;6.0;7.0;0.0;0.0;4.0;8.0;10.0;12.0;12.0;3.0;6.0;9.0;10.0;12.0;14.0;16.0;17.0;19.0;97.0;94.0;91.0;89.0;69.0;40.0;23.0;14.0;8.0;88.0;80.0;76.0;74.0;58.0;34.0;19.0;11.0;7.0;8.0;14.0;15.0;15.0;11.0;6.0;4.0;3.0;1.0
287;Mannen;Economie;VWO;Cohort 1992;2990;1.0;2.0;20.0;45.0;62.0;71.0;74.0;0.0;2.0;16.0;35.0;48.0;54.0;57.0;0.0;0.0;1.0;2.0;4.0;5.0;6.0;0.0;0.0;4.0;8.0;10.0;11.0;12.0;3.0;6.0;9.0;10.0;12.0;13.0;15.0;17.0;17.0;97.0;94.0;91.0;87.0;67.0;42.0;22.0;12.0;8.0;89.0;82.0;77.0;74.0;57.0;35.0;19.0;10.0;7.0;8.0;12.0;14.0;14.0;10.0;6.0;4.0;2.0;1.0
288;Mannen;Economie;VWO;Cohort 1993;2700;1.0;3.0;20.0;44.0;60.0;67.0;71.0;0.0;2.0;16.0;34.0;48.0;54.0;56.0;0.0;0.0;0.0;1.0;2.0;3.0;4.0;0.0;0.0;4.0;8.0;9.0;10.0;11.0;4.0;7.0;8.0;10.0;12.0;13.0;16.0;17.0;18.0;96.0;93.0;91.0;87.0;68.0;43.0;24.0;15.0;10.0;89.0;82.0;78.0;74.0;58.0;37.0;20.0;12.0;8.0;7.0;11.0;13.0;14.0;10.0;6.0;4.0;3.0;2.0
289;Mannen;Economie;VWO;Cohort 1994;2500;0.0;2.0;22.0;46.0;63.0;71.0;75.0;0.0;2.0;18.0;38.0;51.0;58.0;60.0;0.0;0.0;0.0;1.0;2.0;3.0;4.0;0.0;0.0;4.0;7.0;10.0;11.0;11.0;3.0;5.0;7.0;8.0;9.0;12.0;13.0;15.0;16.0;97.0;95.0;93.0;89.0;68.0;42.0;24.0;14.0;9.0;90.0;83.0;79.0;76.0;59.0;36.0;20.0;12.0;7.0;7.0;12.0;13.0;14.0;10.0;6.0;4.0;2.0;2.0
290;Mannen;Economie;HBO-diploma;Cohort 1990;280;27.0;47.0;58.0;63.0;65.0;65.0;66.0;26.0;45.0;56.0;60.0;62.0;62.0;62.0;0.0;1.0;2.0;2.0;2.0;2.0;2.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;15.0;22.0;27.0;29.0;30.0;31.0;32.0;32.0;31.0;85.0;75.0;46.0;25.0;12.0;6.0;3.0;3.0;3.0;84.0;73.0;45.0;24.0;12.0;6.0;3.0;3.0;3.0;1.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
291;Mannen;Economie;HBO-diploma;Cohort 1991;530;46.0;63.0;69.0;71.0;71.0;72.0;72.0;45.0;62.0;68.0;70.0;70.0;71.0;71.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;18.0;23.0;24.0;25.0;26.0;26.0;27.0;27.0;86.0;75.0;32.0;13.0;6.0;4.0;3.0;2.0;1.0;85.0;74.0;32.0;13.0;6.0;3.0;3.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
292;Mannen;Economie;HBO-diploma;Cohort 1992;570;46.0;66.0;71.0;73.0;73.0;74.0;75.0;45.0;63.0;68.0;70.0;70.0;71.0;72.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;10.0;16.0;20.0;22.0;23.0;25.0;24.0;25.0;25.0;90.0;78.0;34.0;12.0;6.0;3.0;2.0;1.0;1.0;89.0;77.0;34.0;12.0;5.0;2.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
293;Mannen;Economie;HBO-diploma;Cohort 1993;780;51.0;67.0;71.0;72.0;73.0;73.0;74.0;50.0;66.0;70.0;72.0;72.0;73.0;73.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;19.0;22.0;24.0;24.0;25.0;25.0;24.0;24.0;86.0;75.0;27.0;10.0;5.0;3.0;2.0;2.0;2.0;86.0;75.0;27.0;9.0;5.0;3.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
294;Mannen;Economie;HBO-diploma;Cohort 1994;740;46.0;63.0;69.0;71.0;72.0;73.0;74.0;46.0;62.0;68.0;70.0;71.0;72.0;72.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;21.0;23.0;25.0;24.0;25.0;25.0;26.0;25.0;86.0;71.0;31.0;13.0;7.0;4.0;2.0;1.0;2.0;86.0;71.0;31.0;13.0;7.0;4.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
295;Mannen;Economie;Andere vooropleiding;Cohort 1990;360;6.0;18.0;31.0;46.0;55.0;60.0;63.0;5.0;15.0;27.0;42.0;47.0;50.0;52.0;0.0;1.0;1.0;1.0;3.0;5.0;5.0;1.0;2.0;3.0;3.0;4.0;5.0;6.0;10.0;16.0;20.0;25.0;26.0;27.0;28.0;31.0;30.0;90.0;83.0;74.0;58.0;43.0;27.0;17.0;9.0;7.0;86.0;75.0;67.0;52.0;37.0;20.0;12.0;6.0;5.0;4.0;7.0;7.0;6.0;6.0;7.0;4.0;3.0;2.0
296;Mannen;Economie;Andere vooropleiding;Cohort 1991;370;6.0;16.0;29.0;44.0;50.0;56.0;59.0;3.0;12.0;23.0;36.0;39.0;44.0;46.0;1.0;1.0;2.0;2.0;4.0;5.0;5.0;2.0;3.0;5.0;6.0;7.0;7.0;8.0;11.0;19.0;20.0;25.0;27.0;27.0;30.0;32.0;34.0;89.0;80.0;74.0;59.0;43.0;28.0;20.0;12.0;7.0;83.0;73.0;66.0;53.0;39.0;25.0;16.0;10.0;6.0;6.0;7.0;8.0;6.0;5.0;3.0;4.0;1.0;1.0
297;Mannen;Economie;Andere vooropleiding;Cohort 1992;380;6.0;15.0;28.0;41.0;46.0;50.0;53.0;4.0;11.0;20.0;31.0;34.0;37.0;40.0;0.0;1.0;1.0;1.0;2.0;3.0;3.0;2.0;4.0;7.0;9.0;9.0;10.0;10.0;11.0;17.0;23.0;28.0;31.0;33.0;36.0;37.0;38.0;89.0;81.0;71.0;57.0;42.0;26.0;19.0;12.0;9.0;79.0;69.0;59.0;48.0;36.0;21.0;15.0;10.0;6.0;10.0;12.0;11.0;9.0;6.0;5.0;4.0;3.0;2.0
298;Mannen;Economie;Andere vooropleiding;Cohort 1993;370;7.0;20.0;29.0;40.0;48.0;52.0;55.0;6.0;16.0;23.0;33.0;38.0;41.0;42.0;0.0;1.0;1.0;1.0;2.0;2.0;3.0;1.0;3.0;5.0;7.0;8.0;9.0;10.0;14.0;20.0;25.0;28.0;31.0;33.0;36.0;35.0;38.0;86.0;79.0;67.0;52.0;39.0;26.0;16.0;12.0;8.0;79.0;67.0;56.0;43.0;32.0;20.0;12.0;9.0;6.0;8.0;11.0;11.0;10.0;8.0;6.0;4.0;3.0;2.0
299;Mannen;Economie;Andere vooropleiding;Cohort 1994;510;13.0;20.0;29.0;37.0;41.0;44.0;46.0;11.0;16.0;24.0;29.0;34.0;36.0;37.0;0.0;1.0;1.0;1.0;1.0;2.0;2.0;2.0;3.0;5.0;6.0;6.0;7.0;7.0;34.0;39.0;41.0;44.0;46.0;48.0;48.0;49.0;50.0;66.0;57.0;45.0;35.0;24.0;15.0;10.0;7.0;4.0;58.0;50.0;39.0;30.0;21.0;14.0;10.0;6.0;4.0;8.0;7.0;6.0;5.0;3.0;1.0;1.0;1.0;1.0
300;Mannen;Recht;Totaal alle vooropleidingen;Cohort 1990;2070;1.0;3.0;9.0;33.0;52.0;58.0;62.0;1.0;3.0;7.0;28.0;43.0;48.0;50.0;0.0;0.0;1.0;2.0;4.0;5.0;6.0;0.0;0.0;1.0;4.0;5.0;5.0;5.0;8.0;14.0;18.0;19.0;22.0;26.0;28.0;29.0;30.0;92.0;86.0;81.0;77.0;68.0;41.0;21.0;13.0;8.0;88.0;79.0;74.0;70.0;62.0;38.0;18.0;11.0;7.0;4.0;7.0;7.0;7.0;6.0;4.0;2.0;2.0;2.0
301;Mannen;Recht;Totaal alle vooropleidingen;Cohort 1991;2010;2.0;4.0;18.0;37.0;50.0;58.0;61.0;2.0;3.0;16.0;32.0;43.0;48.0;50.0;0.0;0.0;1.0;2.0;4.0;4.0;5.0;0.0;0.0;1.0;3.0;4.0;6.0;6.0;10.0;15.0;19.0;20.0;23.0;25.0;27.0;28.0;30.0;90.0;85.0;79.0;76.0;59.0;38.0;23.0;14.0;9.0;87.0;79.0;72.0;69.0;52.0;33.0;19.0;11.0;7.0;3.0;7.0;7.0;7.0;7.0;5.0;4.0;3.0;2.0
302;Mannen;Recht;Totaal alle vooropleidingen;Cohort 1992;1890;3.0;6.0;20.0;38.0;51.0;59.0;63.0;2.0;5.0;16.0;31.0;42.0;48.0;50.0;0.0;0.0;1.0;3.0;4.0;5.0;5.0;0.0;0.0;2.0;4.0;5.0;6.0;7.0;7.0;12.0;15.0;19.0;22.0;24.0;26.0;27.0;28.0;93.0;88.0;82.0;75.0;59.0;38.0;23.0;14.0;10.0;89.0;81.0;74.0;66.0;52.0;33.0;20.0;12.0;7.0;4.0;7.0;8.0;9.0;7.0;5.0;3.0;2.0;2.0
303;Mannen;Recht;Totaal alle vooropleidingen;Cohort 1993;1900;3.0;6.0;19.0;36.0;51.0;59.0;63.0;3.0;5.0;17.0;30.0;41.0;47.0;50.0;0.0;0.0;1.0;2.0;3.0;4.0;5.0;0.0;0.0;2.0;5.0;6.0;7.0;8.0;8.0;11.0;16.0;17.0;21.0;23.0;26.0;27.0;28.0;92.0;88.0;81.0;77.0;60.0;41.0;24.0;14.0;9.0;87.0;80.0;72.0;67.0;52.0;35.0;20.0;12.0;8.0;5.0;8.0;9.0;10.0;8.0;6.0;3.0;2.0;2.0
304;Mannen;Recht;Totaal alle vooropleidingen;Cohort 1994;1970;3.0;6.0;19.0;36.0;50.0;60.0;64.0;3.0;5.0;16.0;30.0;43.0;49.0;52.0;0.0;0.0;1.0;2.0;3.0;4.0;5.0;1.0;1.0;2.0;4.0;5.0;6.0;7.0;8.0;12.0;14.0;17.0;19.0;20.0;23.0;24.0;25.0;92.0;87.0;82.0;77.0;62.0;43.0;27.0;16.0;11.0;88.0;81.0;74.0;68.0;55.0;38.0;23.0;14.0;9.0;4.0;7.0;9.0;8.0;8.0;5.0;4.0;2.0;2.0
305;Mannen;Recht;VWO;Cohort 1990;1710;0.0;1.0;7.0;34.0;55.0;62.0;66.0;0.0;1.0;5.0;29.0;46.0;51.0;53.0;0.0;0.0;0.0;1.0;4.0;6.0;6.0;0.0;0.0;1.0;4.0;5.0;6.0;6.0;5.0;10.0;14.0;15.0;18.0;21.0;23.0;25.0;26.0;95.0;90.0;86.0;84.0;76.0;45.0;22.0;13.0;8.0;91.0;82.0;79.0;76.0;69.0;41.0;19.0;11.0;7.0;4.0;8.0;8.0;8.0;7.0;4.0;3.0;2.0;1.0
306;Mannen;Recht;VWO;Cohort 1991;1600;0.0;1.0;16.0;38.0;54.0;63.0;67.0;0.0;1.0;14.0;33.0;46.0;52.0;54.0;0.0;0.0;1.0;2.0;4.0;5.0;6.0;0.0;0.0;1.0;3.0;5.0;6.0;7.0;5.0;9.0;13.0;14.0;17.0;19.0;21.0;22.0;24.0;95.0;91.0;87.0;85.0;67.0;43.0;25.0;15.0;9.0;92.0;83.0;79.0;77.0;59.0;37.0;21.0;12.0;7.0;4.0;8.0;8.0;8.0;7.0;6.0;4.0;3.0;2.0
307;Mannen;Recht;VWO;Cohort 1992;1480;0.0;1.0;16.0;38.0;54.0;62.0;66.0;0.0;1.0;14.0;32.0;45.0;51.0;53.0;0.0;0.0;1.0;2.0;4.0;5.0;6.0;0.0;0.0;2.0;4.0;6.0;7.0;7.0;4.0;8.0;11.0;15.0;17.0;19.0;21.0;22.0;23.0;96.0;92.0;89.0;84.0;66.0;43.0;25.0;15.0;10.0;91.0;84.0;80.0;74.0;59.0;37.0;22.0;13.0;8.0;5.0;8.0;9.0;10.0;7.0;5.0;3.0;2.0;2.0
308;Mannen;Recht;VWO;Cohort 1993;1490;0.0;1.0;17.0;36.0;53.0;62.0;66.0;0.0;1.0;14.0;29.0;42.0;49.0;52.0;0.0;0.0;1.0;2.0;4.0;5.0;6.0;0.0;0.0;2.0;5.0;7.0;8.0;8.0;5.0;8.0;13.0;14.0;17.0;19.0;22.0;23.0;25.0;95.0;92.0;87.0;85.0;66.0;44.0;25.0;15.0;10.0;89.0;83.0;77.0;74.0;58.0;38.0;21.0;12.0;8.0;6.0;9.0;10.0;11.0;8.0;6.0;3.0;2.0;2.0
309;Mannen;Recht;VWO;Cohort 1994;1570;0.0;2.0;15.0;35.0;52.0;62.0;67.0;0.0;2.0;13.0;30.0;44.0;51.0;54.0;0.0;0.0;1.0;2.0;3.0;5.0;6.0;0.0;0.0;1.0;4.0;5.0;6.0;7.0;5.0;8.0;10.0;13.0;14.0;16.0;19.0;21.0;22.0;95.0;92.0;90.0;86.0;71.0;49.0;29.0;17.0;12.0;91.0;85.0;80.0;76.0;62.0;43.0;25.0;15.0;10.0;4.0;7.0;9.0;9.0;9.0;6.0;4.0;3.0;2.0
310;Mannen;Recht;HBO-diploma;Cohort 1990;60;26.0;44.0;52.0;55.0;60.0;60.0;61.0;23.0;37.0;44.0;47.0;52.0;52.0;53.0;3.0;6.0;8.0;8.0;8.0;8.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;24.0;32.0;35.0;34.0;35.0;34.0;34.0;37.0;85.0;76.0;42.0;21.0;15.0;10.0;6.0;6.0;2.0;85.0;76.0;42.0;21.0;15.0;10.0;6.0;6.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
311;Mannen;Recht;HBO-diploma;Cohort 1991;90;44.0;59.0;69.0;71.0;73.0;74.0;74.0;38.0;51.0;62.0;64.0;65.0;66.0;66.0;5.0;7.0;7.0;7.0;9.0;9.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;19.0;21.0;24.0;23.0;23.0;24.0;24.0;24.0;88.0;81.0;35.0;17.0;7.0;5.0;2.0;1.0;1.0;88.0;81.0;35.0;17.0;7.0;5.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
